SA4_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85_yr_over_Married,M_85_yr_over_Separated,M_85_yr_over_Divorced,M_85_yr_over_Widowed,M_85_yr_over_Never_married,M_85_yr_over_Tot,M_OS_visitors_Married,M_OS_visitors_Separated,M_OS_visitors_Divorced,M_OS_visitors_Widowed,M_OS_visitors_Never_married,M_OS_visitors_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85_yr_over_Married,F_85_yr_over_Separated,F_85_yr_over_Divorced,F_85_yr_over_Widowed,F_85_yr_over_Never_married,F_85_yr_over_Tot,F_OS_visitors_Married,F_OS_visitors_Separated,F_OS_visitors_Divorced,F_OS_visitors_Widowed,F_OS_visitors_Never_married,F_OS_visitors_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85_yr_over_Married,P_85_yr_over_Separated,P_85_yr_over_Divorced,P_85_yr_over_Widowed,P_85_yr_over_Never_married,P_85_yr_over_Tot,P_OS_vis_Married,P_OS_vis_Separated,P_OS_vis_Divorced,P_OS_vis_Widowed,P_OS_vis_Never_married,P_OS_vis_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
204,0,0,0,0,5730,5732,80,9,0,5,4876,4966,2615,165,141,8,7185,10109,5498,404,624,21,3549,10096,6453,612,1472,65,2912,11522,7806,669,2264,292,2036,13059,7943,552,2041,583,1046,12170,4284,202,800,779,306,6366,1078,28,117,614,80,1923,33,0,7,4,73,121,35784,2653,7475,2373,27797,76069,9,0,0,8,5251,5264,158,14,0,5,4314,4497,3387,231,213,21,6416,10275,6085,604,851,64,3390,10987,6858,771,2009,229,2580,12452,8151,753,2625,681,1595,13811,7247,454,2159,1583,646,12098,3245,145,797,2376,249,6822,551,20,149,2224,79,3019,31,5,5,14,68,117,35734,2997,8812,7209,24586,79344,7,3,5,8,10979,11004,238,23,4,10,9193,9467,6001,399,353,30,13603,20385,11578,1008,1472,80,6938,21079,13312,1391,3479,302,5491,23974,15960,1421,4887,974,3632,26868,15192,1013,4198,2174,1694,24271,7533,351,1597,3157,557,13189,1635,49,265,2836,157,4946,63,4,13,16,141,234,71519,5648,16285,9578,52377,155409
205,0,3,0,4,8191,8200,124,11,3,7,6995,7137,4337,277,221,14,11229,16078,8394,683,983,40,5756,15859,9344,1035,2099,128,4624,17226,12290,1083,3541,401,3439,20748,13534,1040,3484,984,1713,20763,7546,365,1226,1268,476,10881,1691,67,210,1123,104,3196,81,3,13,3,92,202,57344,4563,11783,3975,42621,120292,3,3,0,3,7865,7871,218,36,8,3,6531,6794,5586,479,395,38,10429,16927,8997,996,1360,131,5361,16838,10165,1232,3047,350,4049,18846,13115,1155,4420,1213,2614,22510,12572,819,3736,2865,1040,21038,5595,174,1341,4146,266,11527,847,36,233,3535,94,4746,37,0,11,19,53,125,57131,4935,14552,12300,38298,127222,8,6,0,8,16056,16079,343,46,10,11,13522,13926,9925,759,617,51,21653,33009,17388,1675,2353,171,11119,32698,19503,2265,5146,480,8671,36064,25407,2234,7958,1603,6053,43262,26109,1865,7221,3851,2757,41802,13142,538,2565,5418,742,22407,2538,110,437,4663,198,7944,124,9,24,19,148,326,114478,9501,26336,16278,80919,247515
206,20,0,3,6,11418,11438,337,30,21,16,26506,26905,11633,582,780,49,67005,80049,20936,1398,2821,73,25666,50899,17218,1687,3956,184,12428,35465,14297,1354,4526,401,7384,27964,10759,857,3294,670,3396,18977,6359,325,1343,968,1272,10266,2062,58,267,1075,344,3802,498,35,70,13,603,1223,84110,6317,17081,3448,156022,266975,29,0,6,0,12250,12284,657,54,34,7,29614,30367,14774,918,1460,55,67067,84269,20888,1598,3639,180,23429,49732,17398,1850,5248,431,11519,36447,13793,1323,5920,1152,6509,28698,9879,823,4654,2662,3165,21182,4748,257,1941,4393,993,12343,934,46,462,4296,347,6075,384,21,78,69,529,1086,83486,6886,23443,13246,155413,282480,46,0,10,7,23667,23725,993,82,53,22,56119,57270,26406,1496,2240,105,134070,164315,41827,2991,6463,252,49096,100625,34610,3534,9202,616,23946,71914,28088,2677,10447,1553,13893,56660,20640,1680,7946,3335,6563,40162,11105,577,3283,5365,2265,22606,2996,100,729,5372,685,9878,884,60,150,79,1139,2308,167598,13201,40526,16695,311434,549459
207,7,3,0,3,12024,12034,144,4,0,6,13783,13940,6018,156,309,14,17774,24271,15530,504,1016,24,5525,22590,17233,842,1682,121,3569,23445,15642,652,2049,236,2328,20909,12299,403,1343,530,1216,15789,8226,211,714,1012,454,10623,2954,59,151,1374,173,4703,406,9,36,13,137,601,78457,2847,7298,3329,56975,148912,3,4,0,0,11517,11523,239,12,5,4,12593,12853,7922,260,486,18,15573,24254,17447,769,1592,74,5196,25085,18938,1144,2807,284,3516,26698,15666,806,3527,807,2318,23129,11991,471,2703,2222,1389,18785,6634,213,1379,4585,747,13553,1467,39,421,5114,420,7461,314,15,51,72,122,576,80630,3734,12975,13177,53395,163908,11,3,0,5,23545,23563,380,20,7,12,26374,26790,13932,412,788,30,33346,48524,32979,1278,2606,96,10717,47677,36178,1987,4495,405,7083,50145,31314,1460,5574,1042,4638,44034,24286,873,4048,2752,2611,34575,14856,427,2096,5598,1207,24179,4420,101,567,6488,591,12166,720,28,87,83,262,1172,159088,6584,20267,16506,110380,312822
208,14,4,0,0,12634,12658,116,3,9,4,12200,12332,6011,170,228,13,18998,25423,17882,652,1244,47,7730,27554,19990,1102,2521,139,5427,29186,16274,916,3022,340,3385,23935,12515,620,2408,654,1761,17963,7408,259,1069,1075,641,10451,2524,55,273,1317,224,4401,185,12,21,7,115,336,82926,3794,10797,3598,63121,164231,3,0,0,0,12221,12225,264,8,8,4,11566,11854,8369,306,430,20,17456,26578,19561,992,1912,112,7656,30232,20950,1579,3942,357,5468,32291,15801,1194,4681,1002,3356,26044,11715,729,4160,2541,1838,20983,5721,245,2012,4611,771,13352,1300,50,558,5630,346,7886,183,9,33,59,121,407,83866,5114,17742,14337,60802,181859,18,4,0,0,24860,24886,384,14,15,7,23767,24187,14383,474,660,27,36456,51998,37445,1646,3159,157,15383,57785,40940,2682,6458,493,10896,61474,32080,2113,7708,1345,6737,49984,24232,1353,6566,3197,3596,38946,13126,502,3079,5683,1412,23801,3819,112,834,6945,571,12285,373,18,58,62,238,740,166789,8914,28538,17932,123918,346087
209,10,0,3,0,15770,15781,269,11,14,8,17060,17358,11989,390,494,24,26519,39412,26280,1152,1805,63,11208,40501,22321,1701,3355,182,7019,34577,18762,1391,3721,435,3984,28298,15152,870,2430,917,1584,20954,8555,320,876,1335,452,11533,2403,59,184,1305,130,4077,195,8,18,20,127,370,105932,5892,12897,4288,83837,212848,22,6,4,4,14580,14618,789,45,39,4,14995,15867,16428,724,756,35,22339,40295,26911,1655,2700,168,10114,41549,21922,2004,4910,544,6566,35950,18513,1572,5576,1518,3544,30714,14046,873,3760,3604,1312,23598,6244,256,1468,5157,422,13544,1204,31,288,4804,138,6466,201,8,32,96,93,424,106277,7168,19534,15944,74102,223016,31,6,8,3,30347,30397,1055,53,49,13,32047,33221,28422,1111,1254,61,48860,79709,53186,2804,4507,232,21321,82050,44238,3710,8263,726,13586,70526,37275,2956,9299,1955,7525,59009,29198,1737,6192,4524,2896,44553,14800,573,2343,6493,869,25072,3608,91,469,6110,260,10535,401,11,47,119,219,795,212210,13059,32433,20226,157942,435868
210,18,4,3,0,12925,12947,432,19,11,3,13701,14166,11818,451,500,22,20358,33142,21826,1054,1423,60,7390,31749,16855,1291,2588,121,4637,25486,14637,1124,2794,362,2660,21578,10481,617,1684,612,1022,14419,6183,256,601,940,310,8299,1822,43,91,993,92,3043,203,17,21,11,90,333,84274,4872,9709,3128,63179,165171,30,3,0,4,11995,12026,1126,68,35,0,11533,12766,16253,784,744,45,15410,33228,21493,1510,2136,150,6427,31713,16611,1659,3752,493,4111,26625,13648,1277,3840,1320,2327,22409,9558,644,2445,2925,875,16450,4387,199,859,4263,255,9952,818,33,194,3519,81,4641,158,10,22,73,80,342,84088,6177,14032,12792,53079,170165,43,8,3,3,24917,24977,1558,86,45,5,25233,26928,28071,1230,1246,59,35765,66371,43319,2560,3562,209,13814,63461,33472,2947,6338,610,8750,52121,28284,2399,6640,1683,4987,43987,20039,1265,4132,3541,1890,30867,10569,454,1459,5202,565,18253,2639,84,283,4512,166,7686,366,22,41,83,165,678,168364,11048,23745,15915,116263,335334
211,13,4,4,4,16053,16078,163,12,6,0,15397,15577,9433,260,332,16,21193,31238,22806,926,1483,48,9083,34348,22423,1534,3170,170,6749,34038,21335,1248,3978,436,3818,30815,17392,808,2886,971,1497,23549,9919,316,1256,1443,452,13395,2621,72,273,1439,122,4522,207,13,19,11,89,331,106308,5185,13401,4544,74458,203900,10,3,4,0,14628,14647,330,13,5,3,13992,14345,12533,510,602,50,18387,32082,24694,1373,2265,143,8249,36722,23095,2009,4973,491,5972,36541,21176,1531,6137,1362,3054,33261,16242,889,4972,3607,1295,27005,7582,299,2149,5575,460,16073,1375,44,452,5217,177,7264,205,9,38,72,68,396,107247,6681,21599,16532,66285,218342,25,7,4,4,30687,30727,488,22,11,6,29392,29924,21967,767,936,65,39589,63321,47501,2297,3749,194,17328,71074,45519,3542,8145,661,12723,70584,42512,2779,10117,1801,6869,64078,33631,1705,7854,4574,2789,50560,17500,614,3407,7022,912,29460,4000,116,727,6660,292,11791,406,21,53,83,157,728,213554,11870,35008,21070,140743,422244
212,29,5,16,11,26470,26527,791,35,16,21,30996,31862,24039,855,1076,63,42736,68771,45146,1852,3093,133,13875,64104,35924,2241,4791,305,8528,51790,29769,1974,5473,680,4875,42781,22234,1253,3622,1240,1933,30282,13016,524,1545,2038,630,17750,3851,104,272,1898,163,6291,555,26,34,35,269,927,175358,8877,19939,6425,130478,341086,54,6,5,6,24911,24987,2000,120,65,17,26427,28624,31905,1382,1623,125,31419,66454,45373,2679,4403,438,11122,64012,34934,2916,7429,1057,6935,53272,28003,2222,7879,2679,3640,44418,20187,1237,5464,5533,1546,33969,9550,384,2142,8007,511,20595,1908,71,485,7072,210,9732,512,24,64,262,203,1072,174431,11034,29554,25194,106919,347138,92,14,18,15,51386,51515,2796,161,81,36,57421,60495,55947,2234,2703,185,74154,135223,90511,4534,7493,577,24994,128114,70860,5154,12216,1367,15466,105066,57773,4194,13354,3363,8513,87198,42422,2493,9085,6778,3474,64252,22566,910,3690,10045,1141,38350,5756,178,756,8966,374,16023,1069,49,100,295,479,1996,349791,19910,49497,31622,237403,688222
213,34,6,6,6,24106,24154,709,38,22,6,27393,28167,24147,961,1136,60,44312,70616,50127,2271,3447,129,17325,73291,33007,2621,5277,274,10176,51356,25507,2127,5569,600,5317,39123,19014,1405,3523,1357,2098,27399,9018,437,1190,1589,602,12835,2099,69,184,1326,123,3806,463,29,38,37,207,772,164130,9967,20397,5383,131644,331525,46,0,9,3,22950,23012,1836,123,56,11,23003,25022,34239,1601,1759,108,34269,71971,48104,3251,4888,398,14839,71481,30951,3298,7785,1024,8970,52030,23901,2395,7567,2750,4325,40927,16520,1310,4779,5404,1586,29614,5950,328,1549,6336,429,14595,1084,41,326,4840,151,6435,521,30,53,282,144,1027,163155,12381,28762,21155,110658,336113,80,9,13,11,47057,47169,2546,162,81,18,50389,53193,58391,2564,2886,173,78577,142585,98232,5527,8340,520,32161,144776,63959,5920,13067,1299,19148,103384,49402,4526,13138,3346,9638,80054,35542,2715,8313,6765,3683,57019,14968,771,2737,7924,1034,27430,3176,113,516,6165,272,10241,988,52,89,320,347,1797,327281,22350,49161,26537,242309,667639
214,6,0,0,0,9208,9210,57,3,3,0,7941,8009,3911,191,181,9,12262,16560,9889,648,948,37,6376,17900,11389,1142,2413,114,4925,19988,11378,1046,3240,314,2852,18830,11310,714,2609,759,1219,16609,7251,315,1170,1188,373,10300,2078,71,230,1160,94,3631,58,0,3,8,46,117,57334,4138,10802,3601,45288,121158,4,0,4,0,8334,8339,135,17,5,3,7361,7521,5372,335,324,33,11218,17288,11064,961,1505,125,6005,19663,11774,1423,3642,330,4467,21630,11574,1152,4666,935,2346,20689,10784,707,4114,2363,1021,18990,5748,280,1858,3922,347,12153,1143,41,377,3671,143,5379,53,7,14,26,42,136,57659,4922,16506,11409,41287,131785,9,3,3,0,17535,17555,193,22,11,5,15308,15531,9289,527,505,41,23479,33842,20951,1612,2452,165,12380,37559,23167,2567,6057,444,9391,41622,22960,2196,7907,1251,5204,39514,22096,1420,6720,3125,2242,35595,12996,590,3030,5110,721,22451,3226,116,608,4829,242,9012,112,7,20,34,85,258,114993,9057,27305,15008,86577,252944
215,0,0,0,5,4371,4373,109,11,0,5,4037,4158,2777,146,119,13,6534,9596,4709,399,478,17,2916,8520,5136,540,1059,82,2424,9244,6646,626,1775,218,1867,11132,6156,480,1501,458,1003,9590,3558,161,568,634,333,5250,1028,26,68,655,108,1880,48,0,8,0,73,132,30171,2392,5571,2082,23674,63884,4,0,0,0,3981,3982,179,26,0,0,3598,3800,3401,257,177,26,5638,9508,4824,537,601,52,2636,8648,5482,637,1433,184,1865,9609,6630,558,1948,612,1181,10934,5636,336,1445,1374,458,9246,2748,96,495,2362,160,5864,536,17,93,2292,73,3013,31,4,12,13,50,114,29464,2465,6217,6922,19642,64704,4,3,0,5,8349,8356,286,35,4,8,7636,7956,6180,403,299,37,12176,19097,9529,935,1076,73,5552,17167,10615,1182,2497,274,4287,18853,13278,1182,3728,829,3051,22063,11790,813,2941,1832,1468,18837,6307,254,1062,2995,493,11117,1565,40,163,2945,180,4895,78,9,24,13,124,248,59634,4850,11790,9003,43311,128584
216,3,0,0,3,4211,4218,87,9,0,4,3503,3599,2253,160,107,8,5316,7846,4170,334,433,16,2337,7297,4816,522,987,71,2144,8548,5528,549,1436,195,1408,9106,5271,383,1283,407,666,8010,3225,171,528,635,254,4812,863,22,100,530,61,1574,29,5,0,0,35,64,26247,2148,4896,1871,19925,55092,4,0,3,0,3779,3794,177,18,3,9,3278,3488,2901,230,156,20,4872,8182,4434,486,586,63,2234,7802,4980,601,1342,165,1544,8625,5582,580,1713,518,941,9330,4896,317,1403,1173,375,8161,2486,82,542,1818,129,5051,455,9,113,1734,51,2368,22,0,3,12,28,66,25942,2320,5868,5502,17235,56866,13,0,3,3,7990,8012,270,21,14,12,6782,7093,5152,397,268,28,10183,16028,8611,819,1019,78,4577,15103,9794,1116,2330,237,3690,17170,11112,1125,3150,709,2345,18443,10165,705,2693,1575,1032,16175,5710,248,1073,2452,386,9864,1317,34,213,2266,111,3941,48,5,8,12,62,138,52190,4470,10766,7374,37165,111958
217,3,0,0,0,3800,3806,43,5,0,4,3063,3113,1837,104,74,3,4989,7011,3631,258,359,24,2465,6735,4516,426,889,46,2047,7922,5486,459,1336,172,1599,9039,5461,363,1206,350,770,8154,2834,109,466,543,267,4218,786,14,56,471,74,1404,28,0,3,4,36,71,24625,1734,4384,1621,19106,51473,4,0,0,3,3525,3534,84,6,0,0,2822,2918,2301,173,137,11,4459,7086,4063,366,516,30,2212,7190,4771,514,1228,146,1713,8372,5672,488,1736,475,1150,9518,4991,268,1323,1154,509,8242,2214,85,479,1807,184,4767,393,15,106,1803,63,2384,25,0,0,8,24,57,24515,1911,5522,5447,16666,54069,6,0,0,7,7328,7342,132,12,3,5,5883,6033,4139,282,207,21,9450,14100,7692,618,872,55,4677,13924,9294,935,2113,198,3755,16295,11156,947,3067,641,2747,18559,10454,631,2528,1507,1278,16395,5051,190,948,2354,447,8983,1182,31,161,2282,139,3786,51,0,8,6,62,129,49143,3649,9912,7070,35770,105544
297,0,0,0,0,0,0,0,0,0,0,4,4,17,0,0,0,15,30,63,11,15,0,40,131,127,9,7,0,20,163,113,11,8,0,5,141,6,0,5,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,32,38,0,102,493,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,19,17,6,0,6,0,8,14,0,0,5,0,18,18,12,0,6,3,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,6,3,38,72,0,0,0,0,0,0,0,0,0,0,4,4,21,0,0,0,29,52,66,11,19,0,43,140,127,9,11,0,38,182,124,11,11,4,9,158,6,0,5,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,32,51,4,139,565
301,7,3,0,4,7812,7825,87,5,3,0,6417,6517,3730,183,198,9,7981,12103,9076,542,890,24,4230,14758,10241,766,1907,76,2921,15908,9888,660,2250,215,1650,14668,8549,444,1826,530,747,12091,4690,171,732,731,226,6557,1138,36,161,645,64,2033,55,3,5,6,42,107,47459,2801,7975,2243,32084,92566,5,0,0,6,7139,7149,184,18,3,0,5599,5802,5101,308,301,30,7219,12956,10301,784,1394,85,3875,16441,10850,1047,2676,274,2755,17606,9865,775,3255,724,1455,16083,7922,488,2641,1781,609,13434,3465,139,1139,2635,212,7589,578,20,254,2369,84,3313,50,11,15,30,50,144,48331,3584,11690,7926,28995,100522,7,0,0,8,14954,14975,272,19,7,5,12016,12313,8833,487,498,31,15201,25056,19382,1324,2285,109,8098,31197,21090,1811,4589,347,5680,33518,19749,1438,5511,945,3109,30751,16476,933,4463,2305,1356,25529,8155,309,1873,3371,440,14141,1716,52,416,3016,149,5340,111,11,21,34,82,254,95791,6382,19665,10169,61079,193086
302,4,0,0,4,6268,6275,118,7,3,0,6791,6916,4904,217,261,10,11285,16668,10134,535,932,29,5044,16673,8631,716,1571,84,3204,14206,6933,570,1814,149,1975,11434,5550,378,1370,386,900,8580,3324,149,561,564,329,4933,1128,34,112,637,105,2011,117,8,20,9,50,196,40837,2609,6644,1874,35942,87901,6,4,0,0,5922,5934,319,21,7,4,6719,7074,6662,355,394,16,10380,17803,10583,762,1360,77,4523,17300,8644,814,2334,209,3054,15062,6778,655,2750,583,1642,12407,4935,394,2161,1398,888,9769,2712,120,943,2444,395,6614,594,21,249,2557,266,3684,98,8,17,39,57,212,41329,3166,10212,7321,33852,95876,16,3,0,4,12190,12212,436,28,17,8,13509,13992,11566,578,647,24,21666,34472,20713,1298,2296,105,9561,33975,17274,1530,3908,291,6259,29268,13705,1222,4564,732,3621,23842,10488,780,3527,1775,1785,18351,6035,270,1504,3010,726,11551,1718,54,364,3195,369,5701,209,9,29,49,104,406,82163,5772,16861,9193,69792,183779
303,13,0,5,4,10728,10745,299,26,7,6,13929,14267,9085,341,488,12,20934,30858,18530,774,1417,50,7694,28463,14897,910,2172,90,4295,22366,11829,765,2277,220,2502,17594,8959,495,1719,461,1109,12730,4973,216,687,758,336,6975,1365,40,138,729,113,2386,235,10,27,9,166,444,70190,3563,8931,2334,61803,146828,12,0,6,3,10451,10466,670,35,20,4,13336,14057,11941,598,720,34,18015,31307,19484,1153,2105,131,6917,29787,14881,1217,3162,364,3926,23553,11571,852,3439,911,2178,18953,8105,503,2648,1946,1059,14269,3597,148,1081,3069,416,8310,701,35,274,3039,150,4197,241,8,30,72,163,515,71207,4555,13471,9574,56601,155414,27,3,4,3,21178,21214,972,58,25,10,27260,28331,21027,935,1210,50,38946,62166,38014,1924,3523,181,14609,58249,29779,2124,5344,450,8219,45917,23409,1615,5716,1131,4679,36546,17068,993,4366,2405,2170,27001,8575,369,1763,3827,753,15284,2070,74,408,3768,264,6585,474,24,53,80,329,958,141395,8125,22404,11912,118415,302242
304,4,0,0,0,7431,7438,70,4,3,5,7100,7177,2893,100,115,4,7135,10249,8838,340,553,25,2848,12602,9273,486,1036,44,1716,12552,6864,287,1016,106,950,9230,5753,183,767,202,469,7375,3401,83,330,384,160,4355,839,17,68,455,39,1418,109,0,6,9,70,195,38062,1495,3899,1238,27910,72595,3,0,0,0,6964,6973,129,3,0,4,6358,6506,4005,155,214,7,6294,10685,10007,527,883,42,2603,14070,9446,647,1686,157,1784,13715,6728,400,1679,370,912,10084,5454,217,1467,973,488,8604,2507,89,713,1546,194,5047,449,6,143,1800,97,2496,110,8,17,22,66,225,38849,2066,6808,4919,25772,78407,7,0,0,0,14395,14411,200,7,5,7,13458,13680,6898,256,336,15,13430,20932,18852,867,1437,68,5447,26670,18726,1130,2723,198,3502,26268,13598,688,2693,475,1860,19316,11207,400,2236,1178,959,15978,5908,172,1034,1930,356,9406,1282,26,207,2262,141,3915,217,8,25,31,141,428,76905,3562,10705,6156,53678,151006
305,8,3,5,3,7914,7934,204,14,8,3,14221,14447,5638,337,409,26,26480,32885,11214,753,1495,43,9946,23453,10960,1072,2418,82,4899,19432,8313,702,2394,182,2680,14266,5533,350,1553,323,1308,9063,2760,126,565,428,505,4391,717,30,83,437,118,1385,393,29,52,9,476,956,45734,3410,8989,1535,68542,128211,6,0,0,0,8174,8180,385,34,9,10,16026,16465,7346,472,628,28,24650,33138,11701,877,1873,74,8129,22658,10890,1042,3021,231,4140,19332,7757,657,3026,558,2126,14119,4825,317,2155,1153,938,9386,1975,109,851,1593,368,4902,331,16,187,1619,139,2294,263,15,37,36,334,682,45487,3544,11794,5309,65027,131160,11,3,6,7,16089,16110,589,48,20,17,30250,30915,12984,809,1043,47,51132,66020,22915,1631,3370,118,18078,46111,21858,2112,5439,314,9042,38757,16070,1359,5421,737,4800,28389,10357,665,3708,1470,2246,18453,4732,235,1420,2027,876,9293,1051,46,266,2058,259,3676,655,42,96,41,807,1636,91215,6951,20787,6844,133568,259363
306,10,4,0,0,7778,7792,135,23,0,6,6538,6696,3522,218,209,19,11594,15565,7341,602,938,38,6459,15375,8890,909,2070,107,5275,17256,9953,919,3091,324,3789,18077,10043,783,3023,724,1828,16402,5075,248,1102,853,544,7822,1095,48,164,608,107,2023,380,16,40,7,761,1201,46444,3783,10633,2679,44673,108213,11,4,0,0,7394,7414,247,20,12,10,6236,6516,4822,420,358,39,11398,17033,8765,896,1419,109,6190,17377,9524,1128,2942,365,4542,18508,10311,973,3757,980,2786,18810,8885,599,2910,2090,1024,15510,3524,152,1015,2588,247,7533,501,20,167,1915,57,2659,199,18,27,30,476,751,46796,4241,12595,8136,40349,112109,20,10,6,4,15167,15207,378,38,11,11,12773,13216,8338,639,568,57,22995,32606,16111,1495,2354,147,12641,32751,18412,2043,5011,478,9820,35764,20266,1895,6842,1305,6575,36887,18932,1380,5930,2813,2853,31910,8603,405,2116,3441,793,15352,1594,71,327,2525,167,4684,582,34,61,39,1237,1951,93236,8021,23231,10816,85024,220327
307,0,0,0,0,3837,3839,120,10,0,0,3309,3446,2312,145,116,12,4865,7450,4161,327,468,20,2257,7228,5139,480,966,58,1903,8542,5856,500,1460,186,1396,9384,5490,470,1361,405,692,8416,2926,151,508,564,253,4404,667,26,68,386,69,1216,40,0,11,5,93,156,26717,2111,4954,1626,18671,54084,4,0,0,0,3494,3503,197,22,4,4,2969,3188,2745,232,140,22,4183,7323,4256,455,534,65,2018,7331,5150,505,1117,164,1450,8397,5769,468,1436,516,789,8984,4839,251,1183,1103,354,7726,2154,91,417,1679,136,4475,325,6,71,1284,53,1742,17,3,3,3,83,108,25457,2036,4902,4841,15546,52777,7,0,0,0,7333,7339,314,35,5,4,6279,6636,5060,374,254,36,9051,14769,8419,780,998,87,4275,14561,10290,983,2082,228,3355,16936,11623,967,2893,697,2186,18369,10330,718,2542,1505,1044,16146,5085,243,927,2239,387,8880,990,32,140,1674,121,2956,65,0,15,9,178,267,52176,4139,9855,6468,34218,106857
