SA4_CODE_2021,M15_19_C_Own_chld_childr,M15_19_C_Oth_ch_chiln,M15_19_Ca_Ow_ch_ch_oth_ch_ch,M15_19_yr_C_for_Tot,M15_19_D_not_prov_ch_care,M15_19_U_ch_care_ns,M15_19_OS_vis,M15_19_yr_Tot,M20_24_C_Own_chld_childr,M20_24_C_Oth_ch_chiln,M20_24_Ca_Ow_ch_ch_oth_ch_ch,M20_24_yr_C_for_Tot,M20_24_D_not_prov_ch_care,M20_24_U_ch_care_ns,M20_24_OS_vis,M20_24_yr_Tot,M25_34_C_Own_chld_childr,M25_34_C_Oth_ch_chiln,M25_34_Ca_Ow_ch_ch_oth_ch_ch,M25_34_yr_C_for_Tot,M25_34_D_not_prov_ch_care,M25_34_U_ch_care_ns,M25_34_OS_vis,M25_34_yr_Tot,M35_44_C_Own_chld_childr,M35_44_C_Oth_ch_chiln,M35_44_Ca_Ow_ch_ch_oth_ch_ch,M35_44_yr_C_for_Tot,M35_44_D_not_prov_ch_care,M35_44_U_ch_care_ns,M35_44_OS_vis,M35_44_yr_Tot,M45_54_C_Own_chld_childr,M45_54_C_Oth_ch_chiln,M45_54_Ca_Ow_ch_ch_oth_ch_ch,M45_54_yr_C_for_Tot,M45_54_D_not_prov_ch_care,M45_54_U_ch_care_ns,M45_54_OS_vis,M45_54_yr_Tot,M55_64_C_Own_chld_childr,M55_64_C_Oth_ch_chiln,M55_64_Ca_Ow_ch_ch_oth_ch_ch,M55_64_yr_C_for_Tot,M55_64_D_not_prov_ch_care,M55_64_U_ch_care_ns,M55_64_OS_vis,M55_64_yr_Tot,M65_74_C_Own_chld_childr,M65_74_C_Oth_ch_chiln,M65_74_Ca_Ow_ch_ch_oth_ch_ch,M65_74_yr_C_for_Tot,M65_74_D_not_prov_ch_care,M65_74_U_ch_care_ns,M65_74_OS_vis,M65_74_yr_Tot,M75_84_C_Own_chld_childr,M75_84_C_Oth_ch_chiln,M75_84_Ca_Ow_ch_ch_oth_ch_ch,M75_84_yr_C_for_Tot,M75_84_D_not_prov_ch_care,M75_84_U_ch_care_ns,M75_84_OS_vis,M75_84_yr_Tot,M85ovr_C_Own_chld_childr,M85ovr_C_Oth_ch_chiln,M85ov_Ca_Ow_ch_ch_oth_ch_ch,M85ovr_C_for_Tot,M85ovr_D_not_prov_ch_care,M85ovr_U_ch_care_ns,M85ovr_OS_vis,M85ovr_Tot,MTot_C_Own_chld_childrn,MTot_C_Oth_ch_chiln,MTot_Ca_Ow_ch_ch_oth_ch_ch,MTot_C_for_Tot,MTot_D_not_prov_ch_care,MTot_U_ch_care_ns,MTot_OS_vis,MTot_Tot,F15_19_C_Own_chld_childr,F15_19_C_Oth_ch_chiln,F15_19_Ca_Ow_ch_ch_oth_ch_ch,F15_19_yr_C_for_Tot,F15_19_D_not_prov_ch_care,F15_19_U_ch_care_ns,F15_19_OS_vis,F15_19_yr_Tot,F20_24_C_Own_chld_childr,F20_24_C_Oth_ch_chiln,F20_24_Ca_Ow_ch_ch_oth_ch_ch,F20_24_yr_C_for_Tot,F20_24_D_not_prov_ch_care,F20_24_U_ch_care_ns,F20_24_OS_vis,F20_24_yr_Tot,F25_34_C_Own_chld_childr,F25_34_C_Oth_ch_chiln,F25_34_Ca_Ow_ch_ch_oth_ch_ch,F25_34_yr_C_for_Tot,F25_34_D_not_prov_ch_care,F25_34_U_ch_care_ns,F25_34_OS_vis,F25_34_yr_Tot,F35_44_C_Own_chld_childr,F35_44_C_Oth_ch_chiln,F35_44_Ca_Ow_ch_ch_oth_ch_ch,F35_44_yr_C_for_Tot,F35_44_D_not_prov_ch_care,F35_44_U_ch_care_ns,F35_44_OS_vis,F35_44_yr_Tot,F45_54_C_Own_chld_childr,F45_54_C_Oth_ch_chiln,F45_54_Ca_Ow_ch_ch_oth_ch_ch,F45_54_yr_C_for_Tot,F45_54_D_not_prov_ch_care,F45_54_U_ch_care_ns,F45_54_OS_vis,F45_54_yr_Tot,F55_64_C_Own_chld_childr,F55_64_C_Oth_ch_chiln,F55_64_Ca_Ow_ch_ch_oth_ch_ch,F55_64_yr_C_for_Tot,F55_64_D_not_prov_ch_care,F55_64_U_ch_care_ns,F55_64_OS_vis,F55_64_yr_Tot,F65_74_C_Own_chld_childr,F65_74_C_Oth_ch_chiln,F65_74_Ca_Ow_ch_ch_oth_ch_ch,F65_74_yr_C_for_Tot,F65_74_D_not_prov_ch_care,F65_74_U_ch_care_ns,F65_74_OS_vis,F65_74_yr_Tot,F75_84_C_Own_chld_childr,F75_84_C_Oth_ch_chiln,F75_84_Ca_Ow_ch_ch_oth_ch_ch,F75_84_yr_C_for_Tot,F75_84_D_not_prov_ch_care,F75_84_U_ch_care_ns,F75_84_OS_vis,F75_84_yr_Tot,F85ovr_C_Own_chld_childr,F85ovr_C_Oth_ch_chiln,F85ov_Ca_Ow_ch_ch_oth_ch_ch,F85ovr_C_for_Tot,F85ovr_D_not_prov_ch_care,F85ovr_U_ch_care_ns,F85ovr_OS_vis,F85ovr_Tot,FTot_C_Own_chld_childrn,FTot_C_Oth_ch_chiln,FTot_Ca_Ow_ch_ch_oth_ch_ch,FTot_C_for_Tot,FTot_D_not_prov_ch_care,FTot_U_ch_care_ns,FTot_OS_vis,FTot_Tot,P15_19_C_Own_chld_childr,P15_19_C_Oth_ch_chiln,P15_19_Ca_Ow_ch_ch_oth_ch_ch,P15_19_yr_C_for_Tot,P15_19_D_not_prov_ch_care,P15_19_U_ch_care_ns,P15_19_OS_vis,P15_19_yr_Tot,P20_24_C_Own_chld_childr,P20_24_C_Oth_ch_chiln,P20_24_Ca_Ow_ch_ch_oth_ch_ch,P20_24_yr_C_for_Tot,P20_24_D_not_prov_ch_care,P20_24_U_ch_care_ns,P20_24_OS_vis,P20_24_yr_Tot,P25_34_C_Own_chld_childr,P25_34_C_Oth_ch_chiln,P25_34_Ca_Ow_ch_ch_oth_ch_ch,P25_34_yr_C_for_Tot,P25_34_D_not_prov_ch_care,P25_34_U_ch_care_ns,P25_34_OS_vis,P25_34_yr_Tot,P35_44_C_Own_chld_childr,P35_44_C_Oth_ch_chiln,P35_44_Ca_Ow_ch_ch_oth_ch_ch,P35_44_yr_C_for_Tot,P35_44_D_not_prov_ch_care,P35_44_U_ch_care_ns,P35_44_OS_vis,P35_44_yr_Tot,P45_54_C_Own_chld_childr,P45_54_C_Oth_ch_chiln,P45_54_Ca_Ow_ch_ch_oth_ch_ch,P45_54_yr_C_for_Tot,P45_54_D_not_prov_ch_care,P45_54_U_ch_care_ns,P45_54_OS_vis,P45_54_yr_Tot
306,30,322,6,351,6522,919,13,7804,260,189,18,471,5334,898,156,6856,3308,368,131,3807,9538,2225,646,16215,6754,357,229,7336,6294,1742,154,15533,4740,458,158,5356,10063,1837,60,17315,1136,983,33,2154,14183,1740,76,18152,223,1145,6,1377,13233,1788,68,16467,39,296,0,334,6565,925,30,7848,4,13,0,11,1686,330,3,2028,16494,4124,581,21199,73417,12403,1201,108213,77,558,13,655,5951,809,9,7425,573,403,39,1011,4651,847,97,6608,5676,674,304,6656,8196,2186,350,17388,9113,552,491,10160,5604,1611,94,17470,4694,1123,217,6033,10882,1589,60,18562,412,2451,39,2895,14231,1674,68,18880,91,1906,12,2009,12020,1474,48,15556,21,365,0,392,6257,883,20,7553,3,23,0,27,2174,460,6,2667,20661,8060,1120,29841,69978,11539,751,112109,106,884,18,1003,12478,1722,22,15228,834,590,61,1481,9984,1749,252,13466,8985,1039,438,10463,17730,4411,1000,33602,15861,913,721,17495,11904,3355,251,32998,9431,1582,373,11385,20951,3425,113,35882
307,33,176,0,208,3187,446,6,3845,252,105,4,359,2646,447,6,3450,2196,187,67,2451,3978,1020,88,7540,3469,139,97,3707,2635,888,17,7245,2061,276,55,2392,5140,1015,22,8565,395,580,15,985,7405,1001,11,9401,73,554,0,624,7066,722,0,8416,18,113,0,130,3840,430,0,4404,0,10,0,8,1020,190,0,1220,8488,2138,239,10866,36905,6150,156,54084,61,319,4,383,2734,389,0,3506,505,200,31,736,2136,323,13,3201,3234,279,244,3756,2825,740,66,7388,4267,227,245,4735,1940,655,14,7343,1829,682,95,2605,5080,702,7,8395,176,1475,14,1658,6651,679,6,8987,39,862,5,899,6214,610,8,7734,12,158,6,172,3807,496,0,4479,3,19,0,14,1452,270,0,1742,10114,4213,637,14972,32837,4858,108,52777,97,492,4,593,5912,833,5,7352,754,298,31,1091,4779,763,17,6654,5428,466,312,6204,6801,1765,156,14927,7737,364,343,8447,4577,1541,30,14586,3892,959,146,4998,10221,1718,25,16960
308,38,354,8,393,6381,684,3,7468,382,210,17,609,5177,803,110,6707,4521,397,158,5076,7844,2119,200,15240,7254,326,256,7840,5317,2208,97,15466,3731,565,120,4416,9036,2087,31,15564,665,1190,21,1878,12333,1822,31,16060,103,1034,5,1150,10069,1241,30,12490,18,196,0,214,4817,592,10,5631,3,8,0,14,1264,230,5,1515,16712,4297,588,21602,62234,11786,514,96136,93,638,7,735,5468,614,3,6822,904,434,49,1386,4361,549,28,6327,6744,597,481,7829,5855,1194,65,14936,8744,521,512,9777,3998,1174,16,14969,3423,1346,191,4961,8766,1102,13,14844,278,2817,20,3111,11018,1106,14,15250,68,1576,8,1649,8739,931,26,11349,15,252,4,270,5032,605,9,5917,7,15,0,18,1800,373,6,2196,20269,8195,1273,29742,55041,7649,177,92610,126,998,14,1135,11854,1303,8,14295,1288,647,68,2002,9538,1349,137,13030,11264,1001,639,12909,13699,3309,264,30173,15997,848,771,17616,9312,3378,119,30429,7155,1913,312,9379,17803,3192,35,30408
309,66,753,10,825,17029,1138,27,19022,454,518,13,989,17073,1403,76,19543,8922,838,163,9925,28502,3580,208,42212,21389,737,444,22574,16042,2780,112,41506,13770,975,280,15021,23627,2496,124,41267,2525,2172,44,4740,28995,2076,142,35960,456,3006,20,3486,25526,1975,137,31122,86,735,4,823,15895,1512,69,18303,4,38,0,45,4477,827,15,5356,47675,9769,978,58416,177167,17793,911,254293,80,1266,10,1357,15923,1092,33,18408,993,954,52,1993,17070,1504,68,20633,14547,1569,541,16655,25501,3473,164,45790,27079,1133,1087,29297,13308,2795,89,45487,13869,2265,385,16521,25848,2476,107,44958,1074,6098,63,7235,30599,2147,154,40135,249,5576,40,5864,26675,1989,156,34681,67,886,8,962,17079,1861,59,19962,15,52,0,68,6368,1604,15,8057,57980,19791,2184,79955,178372,18936,848,278104,142,2014,16,2179,32952,2232,67,37426,1454,1473,63,2985,34140,2909,144,40177,23470,2403,702,26577,54002,7054,368,88001,48467,1868,1529,51870,29352,5571,200,86998,27635,3243,666,31544,49481,4976,232,86230
310,75,578,4,663,10672,932,12,12282,670,438,19,1124,9720,1294,19,12153,7507,651,251,8407,14603,3207,55,26277,12256,486,364,13114,9392,2605,40,25148,6169,666,167,6998,13493,1698,23,22207,1166,1441,26,2628,15439,1124,41,19236,194,1406,8,1612,11182,793,39,13624,23,306,0,326,5957,495,7,6782,5,15,0,22,1598,244,5,1869,28066,5989,837,34891,92053,12390,238,139576,140,1072,5,1221,9771,831,8,11822,1356,797,75,2230,8554,839,19,11645,11920,1081,565,13565,11974,1953,46,27532,15181,779,677,16639,7638,1608,24,25900,5874,1685,261,7826,14186,1210,27,23242,516,3531,67,4111,14821,917,70,19923,117,2300,23,2447,11171,726,55,14401,28,371,4,404,6749,658,21,7843,8,22,0,26,2415,461,0,2899,35135,11642,1682,48458,87281,9189,274,145209,218,1658,11,1885,20444,1755,21,24101,2024,1233,99,3353,18274,2131,35,23803,19425,1732,814,21970,26578,5160,103,53814,27438,1269,1040,29747,17023,4213,66,51049,12045,2354,426,14824,27679,2906,40,45449
311,75,637,3,713,10705,1039,12,12475,791,460,30,1283,9609,948,18,11865,7491,603,247,8349,14274,2080,40,24740,11628,488,347,12462,9211,1850,30,23554,6013,757,139,6909,13099,1457,25,21482,1058,1351,33,2434,14691,1016,33,18176,195,1360,11,1569,11781,728,37,14115,22,299,3,324,6235,487,8,7056,0,14,0,18,1496,199,0,1714,27275,5968,815,34057,91101,9810,205,135171,148,1051,16,1207,9435,902,7,11561,1534,840,93,2469,8136,902,14,11519,11638,1013,580,13236,10842,2123,30,26226,14527,796,708,16028,7122,1719,25,24902,5485,1961,280,7725,13520,1379,29,22647,526,3539,62,4124,14304,930,53,19411,117,2479,22,2621,12019,845,37,15524,34,362,8,397,6652,647,14,7710,5,19,0,22,2314,404,3,2743,34004,12063,1768,47833,84342,9852,215,142247,223,1679,15,1924,20146,1949,23,24035,2324,1306,130,3755,17744,1850,32,23386,19134,1621,829,21581,25115,4200,65,50969,26148,1290,1054,28490,16338,3570,58,48452,11495,2720,416,14633,26611,2831,55,44134
312,15,231,0,253,4600,566,0,5418,236,130,0,364,4257,1060,48,5725,3445,279,93,3818,7096,3228,151,14290,6122,252,186,6563,4638,3088,63,14351,3065,450,95,3610,7911,3114,41,14668,522,918,14,1453,10344,2648,33,14478,77,780,6,860,8000,1245,34,10140,18,140,0,149,3747,547,11,4460,0,3,0,8,907,164,3,1075,13501,3187,398,17078,51497,15651,376,84612,35,411,6,448,4057,502,7,5014,532,289,33,859,3773,784,47,5466,5234,468,298,5994,5466,1775,127,13356,7022,367,402,7790,3370,1355,24,12544,2616,958,134,3700,7279,1301,17,12301,215,2183,16,2417,8653,1261,27,12362,44,1238,5,1279,6825,872,30,9007,16,183,3,204,3614,467,9,4304,0,12,0,12,1342,221,3,1579,15713,6113,882,22711,44388,8543,286,75932,45,647,7,700,8655,1066,11,10432,767,420,35,1224,8033,1842,94,11190,8676,744,389,9810,12562,4997,275,27648,13148,617,584,14356,8007,4444,82,26895,5684,1404,231,7310,15189,4414,54,26971
313,39,345,5,382,7170,538,0,8093,414,276,16,699,6003,682,44,7424,4469,362,137,4972,8028,1589,197,14781,7287,296,257,7845,5517,1315,58,14735,4250,568,115,4934,10096,1046,20,16104,734,1173,16,1925,12791,754,33,15498,157,1276,12,1444,13071,704,20,15239,24,268,4,295,7958,603,14,8866,5,14,0,19,2169,255,3,2449,17374,4579,564,22514,72810,7492,386,103206,73,653,3,731,6400,509,0,7643,869,425,48,1339,5150,464,15,6979,6912,601,378,7889,6404,1000,107,15398,9701,497,461,10657,4648,929,29,16262,4254,1442,206,5897,10724,855,17,17500,334,2999,35,3369,13403,711,22,17508,94,2291,12,2399,14036,756,22,17219,25,301,3,327,8708,659,19,9709,3,19,0,21,3073,524,0,3619,22264,9217,1150,32632,72540,6417,246,111832,108,1001,5,1116,13573,1048,6,15738,1278,701,63,2044,11148,1152,58,14406,11382,962,516,12858,14432,2594,300,30183,16989,793,720,18501,10165,2246,87,31004,8504,2008,319,10834,20822,1906,41,33606
314,18,298,0,323,6821,273,4,7418,277,219,3,501,5756,249,10,6518,4275,366,117,4760,8383,620,15,13779,9078,302,230,9610,5021,535,20,15176,5295,375,89,5759,8241,433,11,14439,709,953,18,1676,8706,249,20,10649,102,1152,5,1257,6366,211,15,7853,14,242,0,259,3500,151,9,3912,0,7,0,7,814,88,0,913,19763,3922,470,24154,53602,2808,105,80665,36,557,3,596,6281,227,4,7110,554,399,30,981,5144,250,5,6378,6559,634,303,7503,6904,622,11,15040,11030,426,446,11896,4211,556,12,16674,5061,928,144,6137,8962,408,18,15528,314,2288,22,2626,8748,252,40,11666,62,1858,15,1926,6598,248,34,8808,13,319,3,336,3889,242,8,4474,5,15,0,15,1383,199,0,1601,23625,7424,968,32026,52120,3003,140,87284,55,855,8,917,13105,494,11,14528,832,622,34,1488,10902,498,8,12896,10831,1004,426,12259,15287,1242,29,28815,20104,728,673,21501,9233,1090,28,31854,10358,1303,237,11894,17208,841,33,29974
315,29,148,0,184,1993,441,5,2622,222,136,6,368,2098,665,52,3181,1716,224,70,2009,3688,1699,181,7569,2320,176,88,2581,2305,1395,85,6363,1142,287,47,1483,3751,1390,20,6636,250,359,21,631,5395,1241,11,7277,50,261,0,312,4945,1005,12,6276,12,42,0,53,1754,354,6,2166,0,7,0,7,294,53,0,358,5743,1639,235,7612,26216,8247,369,42445,73,238,10,318,1603,332,0,2253,479,234,32,751,1780,408,31,2964,2395,365,187,2953,2746,844,88,6633,2491,334,189,3020,1763,657,28,5460,932,513,75,1524,3341,718,16,5592,132,754,21,900,4865,914,13,6692,31,407,4,441,3806,671,9,4932,5,59,0,68,1340,247,4,1655,0,3,0,3,364,63,0,434,6541,2913,519,9978,21610,4841,184,36613,101,386,11,496,3596,772,4,4869,700,368,39,1113,3881,1074,84,6147,4110,592,259,4963,6428,2547,274,14212,4807,515,276,5598,4069,2046,107,11821,2073,801,127,3000,7091,2107,34,12230
316,24,432,4,459,10631,646,15,11746,253,250,3,505,8406,624,28,9570,4967,424,118,5510,13114,1393,145,20161,12626,386,276,13288,7806,1375,71,22549,8726,583,198,9511,14190,1324,74,25102,1606,1545,26,3175,20441,1177,59,24854,259,2260,8,2525,20643,1236,75,24480,50,522,0,581,13078,1034,62,14753,3,24,0,25,3916,563,12,4517,28508,6428,649,35584,112232,9375,535,157723,41,776,4,814,9988,614,11,11430,578,505,33,1114,8174,612,34,9935,8062,778,327,9167,11525,1381,118,22195,16431,620,671,17721,6661,1385,67,25832,9082,1369,313,10764,16409,1321,56,28545,742,4258,29,5026,22922,1325,62,29341,139,3972,22,4131,21619,1289,86,27127,48,623,7,674,14053,1250,40,16008,5,30,0,37,5374,978,11,6396,35119,12929,1397,49449,116724,10154,489,176812,58,1210,7,1269,20613,1257,26,23172,834,758,32,1627,16578,1236,61,19504,13030,1201,446,14678,24643,2774,266,42356,29053,1008,942,31008,14470,2757,145,48382,17806,1958,513,20278,30602,2640,134,53650
317,29,258,5,297,4965,341,6,5604,251,146,9,400,4334,363,10,5112,2931,252,99,3281,6468,679,41,10474,4865,183,179,5227,3501,515,17,9253,2642,288,83,3010,5511,498,13,9030,465,649,14,1131,7035,453,0,8620,72,844,0,921,6048,408,3,7378,10,185,4,200,3922,314,3,4439,3,10,0,17,1268,138,0,1415,11266,2819,390,14481,43049,3711,99,61331,53,459,4,521,4728,298,4,5557,491,321,26,835,4061,337,13,5249,4487,452,292,5233,5365,562,29,11187,6080,321,385,6784,2950,527,16,10271,2653,776,132,3562,6141,444,11,10162,228,1796,25,2051,7163,447,17,9674,61,1428,11,1498,6534,398,16,8450,24,246,0,268,4768,402,4,5439,4,15,0,18,2186,266,0,2468,14088,5810,869,20770,43890,3682,112,68459,87,719,11,814,9687,645,12,11158,742,465,28,1243,8394,701,26,10360,7415,703,391,8514,11832,1246,71,21664,10942,503,565,12010,6448,1034,25,19520,5297,1061,216,6576,11651,939,25,19190
318,40,336,6,377,6631,781,10,7809,347,238,11,596,6931,1256,72,8853,3917,416,141,4469,9623,1916,187,16195,6498,299,295,7090,5301,1488,68,13940,3728,509,126,4362,8808,1286,23,14490,704,1145,26,1873,11387,1168,32,14454,111,1088,3,1198,10011,949,30,12183,13,268,0,284,5119,559,14,5975,5,15,0,17,1289,193,0,1507,15358,4308,604,20268,65104,9601,433,95403,86,592,4,677,6443,653,4,7778,740,494,52,1290,6106,690,41,8126,6065,689,359,7106,7479,1401,59,16048,8570,556,516,9647,4440,1195,21,15309,3683,1204,183,5075,9239,1107,17,15434,323,2783,28,3142,10915,895,23,14977,80,1886,11,1968,9312,805,26,12114,17,322,3,344,5384,539,4,6277,5,16,0,23,2096,361,0,2490,19575,8543,1151,29268,61416,7659,198,98548,126,924,10,1058,13078,1432,21,15588,1093,734,63,1888,13040,1951,112,16978,9976,1101,501,11575,17099,3319,248,32242,15072,852,814,16730,9741,2683,91,29247,7416,1713,313,9438,18045,2401,40,29924
319,54,375,7,431,7531,835,4,8801,481,224,20,727,5606,659,71,7061,4197,355,164,4711,8035,1432,262,14440,6787,319,267,7368,5654,1308,105,14444,4261,577,133,4973,11416,1478,41,17908,871,1304,38,2206,18609,1565,34,22414,204,1272,5,1490,22053,1640,33,25217,40,272,0,311,12747,1148,23,14230,3,12,0,16,3060,400,0,3479,16898,4708,628,22235,94708,10473,577,127995,111,657,8,783,6671,676,0,8130,975,432,51,1459,4742,490,35,6726,6655,598,468,7716,6018,1124,110,14970,9209,509,551,10267,4828,1065,34,16191,4216,1514,196,5923,12460,1264,31,19673,411,3127,34,3575,19779,1416,39,24809,126,2051,21,2190,21535,1571,33,25331,26,330,0,355,12225,1281,14,13875,3,19,0,23,4217,580,0,4823,21723,9237,1324,32286,92466,9467,293,134520,165,1030,11,1211,14208,1514,3,16932,1460,657,68,2180,10346,1150,109,13785,10850,948,628,12425,14050,2554,370,29405,15990,825,817,17638,10480,2377,142,30634,8483,2089,328,10896,23877,2742,67,37582
397,0,0,0,0,0,0,0,8,0,0,0,0,6,5,0,8,9,0,0,9,15,40,6,69,5,0,0,5,28,74,6,107,4,0,0,4,27,45,0,77,0,0,0,0,7,16,0,26,0,0,0,0,8,6,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,104,187,17,317,0,0,0,0,3,4,0,6,0,0,0,0,3,4,5,9,0,0,0,0,9,12,7,35,0,0,0,0,5,3,0,7,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,29,10,65,0,0,0,0,8,10,0,11,0,0,0,0,5,8,5,18,9,0,0,9,26,57,15,102,3,0,0,3,30,77,6,114,3,0,0,3,28,45,0,79
401,17,362,6,378,8630,343,28,9379,57,248,3,303,10307,493,37,11146,3136,398,63,3596,15772,1172,112,20650,10490,308,254,11052,7569,984,82,19687,7626,332,199,8151,10735,864,72,19822,1473,1199,27,2700,14825,708,58,18291,224,2759,12,2994,11827,572,46,15442,47,851,5,904,7581,396,14,8899,3,58,0,65,3138,250,8,3456,23078,6507,551,30138,90386,5784,458,126766,24,575,4,610,8200,376,20,9208,172,473,6,653,9758,487,19,10922,5007,713,205,5927,13942,986,86,20938,12992,526,627,14144,6058,723,62,20994,7492,761,283,8538,11562,672,50,20822,666,3301,30,3995,15071,607,74,19741,157,4604,18,4784,12101,600,54,17536,42,993,5,1038,9444,565,25,11066,7,47,0,53,5280,489,9,5841,26556,11996,1185,39737,91419,5511,406,137072,44,938,9,986,16824,715,54,18585,226,716,8,956,20066,989,61,22067,8142,1110,268,9522,29711,2164,190,41593,23483,826,883,25195,13625,1708,148,40677,15114,1097,479,16683,22301,1537,119,40640
402,70,582,3,663,12419,727,4,13809,471,563,11,1049,13931,790,16,15784,8235,786,211,9234,22337,1827,57,33448,15568,546,434,16550,13006,1630,34,31220,7691,766,197,8654,17242,1212,37,27141,1364,2040,42,3449,20408,944,45,24848,260,2577,13,2849,15029,796,75,18754,46,566,0,609,9210,578,17,10424,0,29,0,37,3162,358,8,3558,33712,8460,909,43086,126748,8874,288,178991,102,1024,10,1130,11050,657,3,12847,1063,993,58,2118,11578,615,12,14319,13377,1272,623,15277,16696,1564,48,33580,18696,880,791,20365,9439,1299,27,31129,6937,1953,287,9186,17381,1058,38,27661,649,5374,76,6094,19437,819,97,26442,190,4172,21,4382,15723,811,88,21001,43,604,5,650,11217,822,23,12708,8,44,0,50,4851,622,8,5528,41065,16307,1869,59250,117375,8266,336,185224,172,1605,8,1790,23471,1388,12,26651,1539,1550,72,3166,25504,1408,30,30103,21612,2066,833,24508,39033,3395,100,67032,34266,1423,1222,36914,22445,2928,62,62349,14634,2720,486,17838,34623,2268,80,54804
403,17,496,5,523,9989,406,11,10924,211,354,13,575,10072,392,12,11056,5117,562,138,5817,15877,837,36,22568,12865,466,436,13768,8569,756,20,23113,8171,592,254,9016,13307,766,36,23117,1347,1957,30,3334,17905,661,26,21925,247,3572,17,3832,15090,595,34,19544,43,913,4,956,9288,490,17,10756,0,35,0,39,3545,285,7,3876,28019,8945,893,37859,103643,5182,194,146879,47,762,3,804,9300,362,12,10484,500,631,30,1155,9395,351,13,10918,7801,974,446,9224,13568,782,35,23602,15855,757,914,17525,6926,750,31,25227,7509,1421,335,9267,14412,700,22,24397,610,5033,50,5694,18152,670,48,24566,172,5799,32,6000,15574,678,70,22327,42,908,4,956,11053,677,25,12707,6,45,0,52,5887,537,8,6476,32529,16329,1821,50677,104272,5506,257,160706,62,1254,4,1326,19289,768,24,21408,713,985,41,1732,19465,748,30,21971,12918,1537,584,15035,29442,1623,68,46170,28718,1222,1352,31293,15501,1498,47,48337,15678,2019,588,18284,27717,1459,51,47513
404,15,202,0,222,5760,276,11,6261,92,189,3,282,7595,360,11,8259,2951,406,69,3426,14583,823,38,18867,7555,254,180,7992,7333,635,27,15984,4574,277,118,4968,9629,559,25,15182,926,1000,18,1948,12401,531,27,14910,143,1711,0,1856,8832,373,32,11089,21,413,0,435,5500,295,8,6232,0,23,0,20,2641,167,4,2835,16284,4472,394,21149,74280,4018,180,99623,26,381,5,410,5251,191,8,5862,233,365,10,611,7193,315,10,8134,4893,739,155,5795,12298,709,29,18838,9142,453,443,10034,5746,611,25,16417,4325,732,148,5209,10033,470,31,15740,440,2702,33,3185,11939,450,39,15614,113,2817,11,2941,9223,404,52,12623,32,548,0,582,7054,442,13,8087,0,33,0,32,4374,262,6,4675,19204,8776,819,28800,73115,3859,214,105992,38,588,8,633,11010,467,12,12125,323,556,17,897,14799,680,23,16389,7847,1141,227,9216,26882,1533,67,37706,16691,709,623,18026,13078,1246,47,32401,8898,1012,262,10174,19666,1026,53,30923
405,20,144,4,164,2612,293,6,3076,106,80,0,185,2245,169,4,2602,1613,145,50,1811,3149,322,10,5290,3010,112,117,3236,2004,394,3,5639,1814,226,42,2089,4373,474,9,6942,354,729,16,1096,7292,558,0,8948,79,811,6,887,7205,547,10,8642,12,138,0,149,4086,374,6,4616,0,7,0,5,1166,159,0,1331,7012,2394,227,9627,34128,3292,35,47084,28,250,0,280,2255,238,0,2778,224,177,11,413,1809,122,9,2348,2463,230,139,2829,2220,319,6,5380,3757,211,238,4202,1563,346,4,6114,1681,555,69,2308,4564,423,3,7302,152,1709,16,1872,6613,485,3,8982,37,1168,8,1208,6667,492,3,8374,10,171,3,184,4205,411,6,4800,0,9,0,12,1732,218,0,1960,8348,4480,488,13312,31634,3047,36,48036,47,395,0,447,4871,529,6,5848,329,261,11,599,4057,284,11,4952,4077,381,186,4642,5370,641,15,10670,6765,320,356,7440,3563,738,14,11757,3500,779,115,4394,8939,898,8,14238
406,17,143,6,165,1953,257,3,2373,108,125,4,234,1883,385,6,2511,1751,223,76,2052,3587,1200,25,6865,2612,137,115,2858,2186,1037,19,6108,1404,254,52,1706,3856,1039,10,6611,241,574,6,830,5473,874,11,7189,50,440,3,490,4292,513,3,5294,13,87,0,100,2191,298,3,2592,0,9,0,5,630,94,0,727,6193,1986,269,8446,26044,5700,74,40264,20,219,10,246,1607,257,0,2115,268,209,25,501,1486,199,8,2186,2222,293,211,2725,2408,535,10,5680,2590,206,224,3021,1464,432,7,4930,1068,599,65,1740,3330,482,6,5554,109,1168,11,1293,4222,480,9,6002,31,656,3,688,3700,434,11,4830,9,103,0,109,2238,265,0,2615,0,5,0,5,895,131,0,1030,6319,3463,540,10318,21349,3228,49,34947,36,364,10,407,3564,515,3,4491,375,331,27,737,3368,587,11,4696,3975,512,287,4777,5992,1737,39,12542,5205,344,335,5886,3649,1472,26,11033,2474,855,116,3445,7188,1518,12,12169
