SA4_CODE_2021,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85_yr_over_M,Age_85_yr_over_F,Age_85_yr_over_P,OS_vis_M,OS_vis_F,OS_vis_P,Count_pers_occ_private_dwgs_M,Count_pers_occ_private_dwgs_F,Count_pers_occ_private_dwgs_P,Count_persons_other_dwgs_M,Count_persons_other_dwgs_F,Count_persons_other_dwgs_P,Indig_persons_Aboriginal_M,Indig_persons_Aboriginal_F,Indig_persons_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_pe_Bo_Abor_Trs_St_Is_M,Indig_pe_Bo_Abor_Trs_St_Is_F,Indig_pe_Bo_Abor_Trs_St_Is_P,Indigenous_persons_Tot_M,Indigenous_persons_Tot_F,Indigenous_persons_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_used_home_Eng_only_M,Lang_used_home_Eng_only_F,Lang_used_home_Eng_only_P,Lang_used_home_Oth_Lang_M,Lang_used_home_Oth_Lang_F,Lang_used_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_per_att_educ_inst_0_4_M,Age_per_att_educ_inst_0_4_F,Age_per_att_educ_inst_0_4_P,Age_per_att_educ_inst_5_14_M,Age_per_att_educ_inst_5_14_F,Age_per_att_educ_inst_5_14_P,Age_per_att_educ_inst_15_19_M,Age_per_att_educ_inst_15_19_F,Age_per_att_educ_inst_15_19_P,Age_per_att_educ_inst_20_24_M,Age_per_att_educ_inst_20_24_F,Age_per_att_educ_inst_20_24_P,Age_per_att_educ_inst_25ov_M,Age_per_att_educ_inst_25ov_F,Age_per_att_educ_inst_25ov_P,Hi_yr_sch_com_Yr_12_equiv_M,Hi_yr_sch_com_Yr_12_equiv_F,Hi_yr_sch_com_Yr_12_equiv_P,Hi_yr_sch_com_Yr_11_equiv_M,Hi_yr_sch_com_Yr_11_equiv_F,Hi_yr_sch_com_Yr_11_equiv_P,Hi_yr_sch_com_Yr_10_equiv_M,Hi_yr_sch_com_Yr_10_equiv_F,Hi_yr_sch_com_Yr_10_equiv_P,Hi_yr_sch_comp_Yr_9_equiv_M,Hi_yr_sch_comp_Yr_9_equiv_F,Hi_yr_sch_comp_Yr_9_equiv_P,Hi_yr_sch_comp_Yr_8_below_M,Hi_yr_sch_comp_Yr_8_below_F,Hi_yr_sch_comp_Yr_8_below_P,Hi_yr_sc_co_Di_not_go_to_sc_M,Hi_yr_sc_co_Di_not_go_to_sc_F,Hi_yr_sc_co_Di_not_go_to_sc_P
501,90270,94268,184540,5297,4999,10298,13163,12287,25450,5558,5326,10894,4130,3727,7860,9529,10327,19857,11047,12476,23522,11813,12911,24727,11980,13059,25038,10800,10989,21786,5388,5793,11184,1565,2377,3940,233,169,401,87000,91787,178790,3276,2480,5756,2557,2550,5107,40,46,82,58,51,104,2653,2644,5295,67672,69811,137483,16979,18994,35971,78248,82169,160417,5951,6781,12731,78480,82411,160894,1393,1324,2713,12217,11384,23606,3733,3713,7448,603,803,1408,1326,3448,4777,29733,37138,66877,8686,9068,17749,20915,19443,40364,4423,3712,8133,2314,2138,4454,304,217,521
502,48406,54038,102451,2846,2810,5663,6603,6587,13191,2984,2934,5921,2464,2594,5056,4696,5611,10308,5010,6158,11171,5641,6662,12309,6097,7181,13280,6569,7195,13763,4208,4524,8737,1269,1783,3055,51,59,116,47913,53228,101142,493,811,1304,1392,1496,2888,31,34,70,25,31,55,1449,1557,3009,33737,36761,70496,12275,14632,26904,43174,47610,90781,2851,3745,6593,42503,47093,89595,780,778,1559,6186,6150,12339,2039,2174,4214,546,772,1322,773,1979,2758,15851,19626,35474,4730,5456,10188,11567,12461,24026,2783,2664,5440,1529,1496,3025,138,124,262
503,91116,93409,184521,4323,4010,8334,9997,9512,19511,5139,5322,10461,6449,7005,13449,15430,15779,31210,13379,13229,26609,11860,12002,23863,10312,10271,20586,8000,8398,16401,4506,5040,9550,1713,2841,4547,817,551,1368,83600,86689,170289,7511,6724,14230,818,891,1711,22,19,45,12,21,34,856,933,1793,53452,54487,107933,31680,33981,65657,67740,68171,135913,16956,19909,36868,72398,74332,146724,1392,1214,2606,9530,9124,18654,4530,4725,9254,3603,4115,7710,4549,6069,10618,57193,59992,117189,4132,4087,8218,6289,7205,13492,1748,1699,3453,883,1222,2101,245,355,600
504,133745,137075,270821,9389,8731,18118,18384,16997,35376,8223,7585,15810,8440,7916,16354,19378,20596,39978,19527,20087,39609,16924,18081,35012,15081,16001,31075,11022,11939,22956,5693,6406,12098,1684,2745,4427,229,280,505,130450,135218,265664,3296,1860,5157,4258,3847,8102,105,80,185,117,97,213,4478,4022,8499,85496,85374,170867,42922,46468,89390,98636,100366,198998,27405,30657,58058,113204,116679,229880,2706,2403,5107,17356,16055,33418,6057,5875,11936,2655,2952,5604,3859,6559,10425,57456,64568,122024,10779,10523,21301,23297,21439,44736,4834,4512,9348,3109,3657,6760,921,1140,2058
505,273388,290554,563939,18288,17416,35700,38955,36761,75719,17719,16618,34337,17097,16700,33797,36407,40256,76665,39021,42660,81683,36032,38906,74939,30120,33209,63333,23348,26416,49767,12275,14886,27157,4131,6721,10850,468,560,1028,270945,287032,557975,2446,3519,5964,3546,3790,7340,138,106,240,94,104,197,3773,3998,7767,159999,166117,326114,104019,114732,218750,208296,217637,425927,54857,62147,117005,233369,246821,480193,5397,5166,10569,37136,35084,72214,13832,13657,27494,6597,7387,13985,8085,13795,21877,130987,147151,278141,20687,20774,41463,39450,40344,79792,8686,8700,17391,5164,6713,11876,1719,2283,4003
506,257934,263338,521268,17365,16579,33942,35741,33598,69338,15691,14897,30592,18333,17188,35523,38760,40040,78799,38818,39809,78625,31636,32156,63794,26584,28303,54888,20829,22825,43648,10639,12347,22986,3526,5606,9130,689,695,1379,252402,258828,511225,5531,4510,10041,5856,5897,11751,120,99,219,144,135,280,6118,6127,12246,146308,145693,292003,100130,106129,206256,172010,173480,345489,71996,76817,148816,205874,209209,415081,4736,4477,9212,33733,31657,65388,11924,11937,23863,7627,7800,15435,9312,14056,23369,119614,129278,248895,18623,18361,36982,38996,37390,76390,8759,8119,16878,5292,5879,11166,1850,2176,4023
507,210442,223210,433656,14450,13394,27843,29964,28826,58789,13398,12982,26379,13248,13212,26456,28006,30345,58347,29330,32167,61499,27160,29573,56736,23525,25830,49352,18024,20215,38238,9882,11292,21175,3457,5383,8839,527,471,998,205418,219162,424581,5023,4052,9074,4590,4279,8873,104,94,195,142,124,265,4839,4501,9340,134119,139303,273419,67175,74872,142050,166747,174855,341600,32716,38708,71423,178515,189640,368149,4231,3851,8082,28379,27339,55721,10081,10319,20402,4618,5517,10132,5821,10485,16302,93770,107979,201750,16796,16745,33541,34251,33928,68183,7185,7232,14414,3999,4720,8720,773,919,1690
509,69617,66909,136524,3636,3432,7074,8565,8149,16712,3811,3417,7228,3212,2648,5859,7382,6918,14303,7790,7777,15569,9140,9010,18149,10638,10306,20945,9359,8694,18054,4702,4695,9394,1381,1860,3246,194,106,301,64617,64534,129152,4995,2370,7370,2930,2855,5779,41,41,76,36,33,72,2999,2930,5927,50722,48334,99054,11782,12548,24330,58364,57096,115457,3816,4108,7917,58247,57195,115441,827,796,1623,7650,7290,14940,2312,2297,4609,384,493,880,806,2120,2928,22071,25110,47181,6034,6184,12217,16216,13746,29954,3577,2796,6371,2346,1687,4029,298,239,532
510,78204,55435,133634,3851,3507,7359,7611,7294,14904,2618,2340,4964,3737,3330,7068,14157,10487,24640,14929,8557,23486,13128,7089,20217,10665,6949,17613,5838,4616,10455,1507,1116,2620,156,150,313,475,335,814,48010,46529,94540,30194,8906,39095,11123,10865,21992,215,179,396,339,326,666,11679,11368,23049,45755,36492,82247,13692,9758,23450,49342,37602,86946,9266,8240,17507,53238,41509,94743,834,753,1589,6295,6002,12295,1183,1131,2312,286,386,667,1359,1941,3304,24221,20829,45042,7087,4715,11799,13313,8082,21395,2470,1530,4001,1381,945,2326,342,241,583
511,77371,64765,142138,3914,3742,7656,8364,7826,16188,3539,3179,6713,4227,3595,7827,11369,8839,20213,10876,8396,19275,11311,8547,19859,11125,9120,20247,8333,7317,15647,3522,3171,6695,794,1039,1832,299,168,469,61051,59731,120778,16323,5041,21361,5755,5783,11536,70,48,123,102,76,178,5926,5909,11837,50664,44986,95649,12905,11732,24635,56902,50544,107450,6148,6048,12194,57585,51573,109159,865,925,1784,7219,6778,13997,1898,1851,3756,461,571,1024,1240,2264,3501,22665,22964,45626,7114,6272,13386,16227,12261,28486,3515,2581,6088,2104,1554,3660,261,236,500
597,3003,413,3413,0,0,0,0,4,3,14,8,19,81,37,121,459,94,549,945,55,999,896,57,951,473,86,560,119,61,178,15,17,32,0,3,3,143,16,164,24,15,37,2981,399,3380,40,6,44,0,0,0,0,0,0,39,6,48,1000,174,1179,618,97,717,1404,244,1654,208,22,233,1373,231,1606,0,0,0,0,0,0,0,5,5,10,4,10,63,9,68,944,198,1141,246,22,272,366,40,402,32,6,38,4,0,4,4,0,0
601,120136,126110,246246,6638,6235,12867,14707,13995,28699,6889,6449,13339,7551,7385,14931,20033,19892,39927,15477,16307,31784,14187,15460,29652,14125,15488,29621,12015,13454,25470,6410,7935,14348,2103,3504,5603,332,172,502,116207,122400,238600,3932,3710,7641,5046,5187,10233,256,255,509,251,274,522,5552,5710,11265,91735,96751,188484,22824,23693,46515,98511,104618,203126,15649,15992,31643,101221,108009,209227,1778,1699,3478,13894,13211,27109,5234,5095,10325,2755,2948,5698,6185,7871,14056,53356,58513,111871,7696,8191,15885,23083,24038,47120,5527,5848,11378,3158,3260,6418,492,521,1015
602,73927,76607,150532,3912,3724,7635,9015,8432,17453,4258,4055,8315,4383,4156,8537,9828,9643,19470,8144,8839,16981,9027,9931,18951,9968,10687,20659,9051,9378,18433,4891,5512,10398,1451,2257,3708,183,121,309,71568,74205,145776,2359,2405,4760,2616,2791,5405,119,141,256,99,125,225,2828,3061,5889,59098,61567,120665,10373,10777,21153,64518,67458,131976,5374,5354,10732,65094,68191,133285,954,957,1914,8442,7873,16315,3011,3033,6043,1063,1293,2354,2280,3372,5651,23925,28161,52088,5093,5893,10992,19746,18798,38550,4962,4582,9539,2614,2377,4991,404,407,810
603,21249,20313,41562,995,925,1923,2296,2246,4540,1111,909,2015,962,799,1764,2061,2102,4164,2260,2426,4681,2796,2722,5519,3612,3573,7185,3323,2959,6281,1507,1259,2764,329,391,722,39,23,57,20726,19792,40516,524,520,1040,1490,1454,2943,61,56,116,49,58,109,1599,1565,3164,16739,15921,32663,2705,2736,5442,18953,18080,37031,713,827,1540,18890,18137,37025,205,218,428,2056,2045,4104,694,642,1343,151,171,317,457,742,1197,6781,7710,14495,1506,1549,3059,5658,4755,10419,1586,1204,2795,798,496,1293,55,36,97
604,56325,58869,115196,2987,2885,5867,6938,6644,13581,3215,3097,6312,2984,2906,5890,6642,6844,13485,5976,6498,12481,7135,7668,14807,8111,8653,16757,7200,7545,14746,4005,4387,8392,1130,1743,2875,92,68,163,54675,57257,111932,1647,1611,3255,4364,4692,9055,165,179,346,190,174,371,4721,5044,9769,46630,49052,95681,5879,6125,12009,50689,53321,104010,2235,2373,4609,50618,53359,103978,701,662,1364,6405,6138,12545,2211,2290,4504,497,654,1156,1194,2070,3264,14322,17767,32091,4253,4986,9232,17282,16627,33909,4469,4281,8744,2349,2090,4443,174,146,319
697,299,76,378,0,0,0,0,0,5,0,4,5,9,6,15,58,13,69,67,16,78,71,18,90,63,11,77,25,9,33,4,0,3,0,0,0,8,0,13,0,0,0,299,76,378,6,0,9,0,0,0,0,0,0,3,0,5,224,61,285,34,7,42,181,59,240,16,0,16,186,61,244,0,0,0,0,0,5,3,0,3,0,0,3,0,3,8,100,34,131,21,9,27,68,13,84,3,5,6,4,0,4,0,0,0
701,79131,76649,155778,5124,4887,10010,9902,9572,19478,4057,3867,7921,6224,4577,10795,13877,14305,28189,11580,12046,23627,10083,9906,19990,8915,8744,17665,6668,6102,12766,2294,2136,4433,399,504,904,2077,552,2629,69115,70648,139769,10013,5994,16015,6798,6853,13648,290,241,530,700,694,1394,7785,7786,15572,49879,47412,97289,19402,21363,40762,51699,50269,101969,15988,17830,33816,59467,58708,118172,1323,1278,2601,8829,8523,17357,2490,2659,5151,1107,1415,2526,3218,5579,8802,31634,35602,67233,7212,6266,13478,10984,8623,19606,2695,2232,4922,1855,1710,3568,401,473,873
702,55428,52813,108242,3623,3172,6801,7509,6872,14379,3443,3163,6598,3752,3582,7336,9322,9563,18888,7812,7360,15167,6790,6645,13439,6706,6843,13556,5052,4410,9464,1274,989,2264,143,211,357,348,217,562,47142,47926,95071,8287,4887,13173,22286,22825,45114,87,94,177,227,230,462,22601,23152,45748,41159,40358,81522,6943,6958,13894,26324,25023,51346,20792,21895,42684,43955,43727,87682,832,775,1608,6476,5934,12407,1313,1236,2554,211,345,554,1130,1934,3068,14923,17410,32326,5334,5243,10585,9066,7567,16632,3364,2914,6279,3234,2930,6162,736,773,1504
797,429,73,494,0,0,0,0,0,0,10,0,11,17,15,27,54,16,65,106,3,112,117,7,124,96,12,106,22,21,40,4,5,10,0,0,0,12,7,17,13,5,12,418,68,486,12,0,9,0,0,0,0,0,0,11,0,15,204,37,242,73,11,83,248,45,295,29,4,32,245,43,287,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,151,33,185,35,4,40,78,14,86,6,0,5,6,0,3,0,0,0
801,223743,229708,453453,13763,12901,26659,28895,27183,56078,13461,13059,26526,17274,17328,34599,38737,39065,77804,34340,35004,69342,27903,28290,56195,21617,23317,44930,16276,18755,35030,8612,10468,19085,2864,4342,7204,553,597,1151,216237,222617,438857,7504,7094,14600,4265,4124,8387,120,104,223,142,159,300,4521,4386,8908,151910,153723,305634,62889,67459,130348,159572,162684,322259,54094,57597,111691,191376,197033,388413,4019,3861,7885,27715,26013,53729,10928,10869,21793,8418,9101,17516,12507,15773,28278,134175,140215,274391,8509,7984,16497,19805,21953,41763,5309,5773,11083,3555,4232,7786,823,1020,1845
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,2900,2549,5446,129,112,236,313,272,589,110,113,220,148,130,273,453,290,745,365,332,701,389,379,767,457,442,893,361,309,673,148,142,295,30,34,60,15,10,23,2111,2111,4225,787,435,1225,102,123,217,4,0,9,3,0,6,106,121,228,1503,1437,2939,873,661,1529,1189,1168,2357,1002,954,1959,1954,1867,3824,40,30,66,255,228,484,56,63,121,19,29,42,56,73,122,945,1061,2008,144,133,279,449,376,831,87,62,145,91,61,149,50,59,107
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
