SA4_CODE_2021,F_Tot_LF_15_19_yr,F_Tot_LF_20_24_yr,F_Tot_LF_25_34_yr,F_Tot_LF_35_44_yr,F_Tot_LF_45_54_yr,F_Tot_LF_55_64_yr,F_Tot_LF_65_74_yr,F_Tot_LF_75_84_yr,F_Tot_LF_85_yr_over,F_Tot_LF_Tot,F_NILF_15_19_yr,F_NILF_20_24_yr,F_NILF_25_34_yr,F_NILF_35_44_yr,F_NILF_45_54_yr,F_NILF_55_64_yr,F_NILF_65_74_yr,F_NILF_75_84_yr,F_NILF_85_yr_over,F_NILF_Tot,F_LF_st_ns_15_19,F_LF_st_ns_20_24,F_LF_st_ns_25_34,F_LF_st_ns_35_44,F_LF_st_ns_45_54,F_LF_st_ns_55_64,F_LF_st_ns_65_74,F_LF_st_ns_75_84,F_LF_st_ns_85_yr_over,F_LF_st_ns_Total,F_Tot_15_19_yr,F_Tot_20_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Emp_wrk_Ft_15_19,P_Emp_wrk_Ft_20_24,P_Emp_wrk_Ft_25_34,P_Emp_wrk_Ft_35_44,P_Emp_wrk_Ft_45_54,P_Emp_wrk_Ft_55_64,P_Emp_wrk_Ft_65_74,P_Emp_wrk_Ft_75_84,P_Emp_wrk_Ft_85_yr_over,P_Emp_wrk_Ft_Tot,P_Emp_wrk_Pt_15_19,P_Emp_wrk_Pt_20_24,P_Emp_wrk_Pt_25_34,P_Emp_wrk_Pt_35_44,P_Emp_wrk_Pt_45_54,P_Emp_wrk_Pt_55_64,P_Emp_wrk_Pt_65_74,P_Emp_wrk_Pt_75_84,P_Emp_wrk_Pt_85_yr_over,P_Emp_wrk_Pt_Tot,P_Emp_a_f_wrk_15_19,P_Emp_a_f_wrk_20_24,P_Emp_a_f_wrk_25_34,P_Emp_a_f_wrk_35_44,P_Emp_a_f_wrk_45_54,P_Emp_a_f_wrk_55_64,P_Emp_a_f_wrk_65_74,P_Emp_a_f_wrk_75_84,P_Emp_a_f_wrk_85_yr_over,P_Emp_a_f_wrk_Tot,P_Hr_wrk_ns_15_19,P_Hr_wrk_ns_20_24,P_Hr_wrk_ns_25_34,P_Hr_wrk_ns_35_44,P_Hr_wrk_ns_45_54,P_Hr_wrk_ns_55_64,P_Hr_wrk_ns_65_74,P_Hr_wrk_ns_75_84,P_Hr_wrk_ns_85_yr_over,P_Hr_wrk_ns_Tot,P_Tot_emp_15_19,P_Tot_emp_20_24,P_Tot_emp_25_34,P_Tot_emp_35_44,P_Tot_emp_45_54,P_Tot_emp_55_64,P_Tot_emp_65_74,P_Tot_emp_75_84,P_Tot_emp_85_yr_over,P_Tot_emp_Tot,P_UE_lk_fr_Ft_wrk_15_19,P_UE_lk_fr_Ft_wrk_20_24,P_UE_lk_fr_Ft_wrk_25_34,P_UE_lk_fr_Ft_wrk_35_44,P_UE_lk_fr_Ft_wrk_45_54,P_UE_lk_fr_Ft_wrk_55_64,P_UE_lk_fr_Ft_wrk_65_74,P_UE_lk_fr_Ft_wrk_75_84,P_UE_lk_for_Ft_wrk_85_over,P_UE_looking_for_Ft_wk_Tot,P_UE_lk_for_Pt_wk_15_19,P_UE_lk_for_Pt_wk_20_24,P_UE_lk_for_Pt_wk_25_34,P_UE_lk_for_Pt_wk_35_44,P_UE_lk_for_Pt_wk_45_54,P_UE_lk_for_Pt_wk_55_64,P_UE_lk_for_Pt_wk_65_74,P_UE_lk_for_Pt_wk_75_84,P_UE_looking_for_Pt_wk_85ov,P_UE_lk_for_Pt_wrk_Tot,P_Tot_unemp_15_19,P_Tot_unemp_20_24,P_Tot_unemp_25_34,P_Tot_unemp_35_44,P_Tot_unemp_45_54,P_Tot_unemp_55_64,P_Tot_unemp_65_74,P_Tot_unemp_75_84,P_Tot_unemp_85_yr_over,P_Tot_unemp_Total,P_Tot_LF_15_19_yr,P_Tot_LF_20_24_yr,P_Tot_LF_25_34_yr,P_Tot_LF_35_44_yr,P_Tot_LF_45_54_yr,P_Tot_LF_55_64_yr,P_Tot_LF_65_74_yr,P_Tot_LF_75_84_yr,P_Tot_LF_85_yr_over,P_Tot_LF_Tot,P_NILF_15_19_yr,P_NILF_20_24_yr,P_NILF_25_34_yr,P_NILF_35_44_yr,P_NILF_45_54_yr,P_NILF_55_64_yr,P_NILF_65_74_yr,P_NILF_75_84_yr,P_NILF_85_yr_over,P_NILF_Tot,P_LF_st_ns_15_19,P_LF_st_ns_20_24,P_LF_st_ns_25_34,P_LF_st_ns_35_44,P_LF_st_ns_45_54,P_LF_st_ns_55_64,P_LF_st_ns_65_74,P_LF_st_ns_75_84,P_LF_st_ns_85_yr_over,P_LF_st_ns_Total,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
301,4549,4852,10619,13697,14531,10356,2166,197,13,60983,2421,776,1896,2273,2609,5351,10863,6901,2663,35753,176,174,437,471,464,381,406,496,638,3643,7149,5802,12956,16441,17606,16083,13434,7589,3313,100381,1275,4771,13136,17505,19299,12642,2034,120,5,70796,5355,3733,5222,6927,6758,6079,2349,308,9,36743,1168,992,1774,1477,1404,1513,499,41,7,8867,98,164,346,308,310,197,64,28,11,1515,7896,9657,20475,26216,27769,20433,4945,499,35,117922,252,461,576,476,557,504,86,5,4,2911,957,270,300,287,221,288,102,14,0,2440,1205,736,873,757,779,793,188,13,3,5352,9098,10391,21350,26978,28553,21229,5130,507,40,123273,5501,1546,2801,3295,4029,8757,19614,12799,4381,62719,378,383,907,928,937,771,787,835,922,6839,14975,12313,25056,31197,33518,30751,25529,14141,5340,192833
302,3688,5927,14850,14358,12429,8013,1718,152,11,61133,2083,887,2239,2420,2222,4062,7705,6052,3114,30770,172,259,724,523,414,333,355,417,566,3764,5934,7074,17803,17300,15062,12407,9769,6614,3684,95664,713,4966,18502,19272,16774,9765,1587,96,6,71688,4200,4610,7100,7175,5724,4490,1699,241,13,35248,1081,1066,2315,1704,1240,1228,411,48,6,9102,71,204,478,318,201,129,42,26,6,1475,6064,10849,28396,28466,23941,15613,3745,414,33,117517,200,456,806,589,540,456,58,0,3,3106,817,419,385,291,268,255,76,6,0,2511,1015,872,1191,879,809,708,136,7,3,5618,7080,11721,29584,29343,24755,16322,3878,420,35,123135,4795,1715,3470,3538,3618,6826,13782,10407,4868,53013,341,563,1416,1093,898,694,690,722,799,7225,12212,13992,34472,33975,29268,23842,18351,11551,5701,183371
303,5732,11090,25264,23831,18689,11457,2504,222,11,98791,4420,2404,4748,4972,4177,6940,11301,7612,3762,50327,316,569,1300,986,684,554,464,480,426,5782,10466,14057,31307,29787,23553,18953,14269,8310,4197,154897,1053,8111,31044,31246,25024,14339,2402,177,0,113393,6484,9494,13804,12950,9371,6725,2725,390,24,61963,1568,2204,3367,2545,1739,1570,479,64,4,13528,131,479,963,628,408,263,78,26,9,2983,9235,20279,49176,47362,36545,22894,5680,656,40,191869,290,872,1669,1133,944,696,90,0,0,5697,1522,1047,938,681,466,421,130,6,0,5212,1816,1921,2611,1815,1411,1113,214,12,0,10917,11049,22198,51783,49183,37958,24010,5894,671,40,202783,9527,4916,7609,7056,6480,11350,20102,13741,5936,86715,640,1210,2774,2013,1484,1186,1000,874,605,11789,21214,28331,62166,58249,45917,36546,27001,15284,6585,301283
304,3987,5173,8818,11602,11435,6715,1830,199,13,49774,2856,1186,1550,2182,2074,3232,6593,4678,2274,26617,127,152,317,288,208,135,175,175,215,1789,6973,6506,10685,14070,13715,10084,8604,5047,2496,78179,610,3503,10930,15070,15709,8453,1778,139,10,56193,4130,4758,4232,5835,5305,3949,1998,385,21,30616,1685,1450,1476,1371,1123,930,352,47,0,8430,61,128,221,235,139,74,25,6,0,901,6493,9829,16866,22512,22280,13398,4153,577,34,96140,116,333,505,432,444,327,58,0,0,2212,1076,562,313,279,227,207,82,5,3,2758,1185,904,826,712,665,536,141,9,3,4974,7683,10734,17689,23219,22943,13931,4293,585,36,101118,6461,2552,2604,2902,2904,5077,11389,8519,3569,45977,264,396,637,548,419,305,296,301,312,3479,14411,13680,20932,26670,26268,19316,15978,9406,3915,150578
305,4736,12984,27523,18318,15533,9406,2244,255,20,91026,3063,2495,3402,3028,2863,3932,6601,4214,1944,31544,381,986,2208,1309,933,778,542,428,330,7905,8180,16465,33138,22658,19332,14119,9386,4902,2294,130474,629,9353,35277,26377,22395,12432,2278,206,11,108952,4937,9795,13249,8371,6537,5226,2432,508,35,51091,1781,2872,3897,2153,1561,1251,402,55,11,13980,85,338,739,356,207,123,45,12,4,1905,7436,22358,53160,37253,30704,19028,5159,781,64,175931,143,689,1359,947,838,575,68,3,0,4619,1045,1093,845,450,330,300,116,10,5,4191,1186,1786,2203,1390,1165,870,184,13,5,8816,8622,24148,55363,38649,31871,19901,5344,789,63,184744,6778,4918,6039,4551,4643,6804,11935,7667,3090,56426,708,1852,4617,2908,2245,1687,1173,839,523,16558,16110,30915,66020,46111,38757,28389,18453,9293,3676,257727
306,4207,4465,11998,13007,14108,11144,2990,323,28,62259,2550,1254,2940,2802,2887,6042,11065,6293,2175,38011,657,793,2095,1568,1513,1619,1454,921,456,11086,7414,6516,17033,17377,18508,18810,15510,7533,2659,111360,1439,4637,13791,14959,16869,12233,2716,321,25,66991,5116,3174,6844,7477,7655,7329,3192,488,35,41309,359,401,1394,1199,1218,1587,557,73,8,6804,211,260,579,417,390,331,117,61,13,2375,7121,8476,22611,24049,26136,21479,6587,941,77,117479,322,584,936,705,804,745,99,0,0,4202,789,324,478,425,428,494,151,21,3,3110,1113,909,1407,1133,1236,1243,252,21,0,7307,8228,9385,24024,25183,27372,22719,6828,965,78,124787,5611,2181,4376,4336,5104,10869,21892,12530,3820,70734,1368,1648,4201,3231,3288,3297,3185,1855,786,22849,15207,13216,32606,32751,35764,36887,31910,15352,4684,218370
307,2012,2282,5055,5473,6241,5314,1666,327,29,28396,1209,607,1540,1214,1471,3018,5472,3661,1449,19646,285,301,727,640,682,647,596,488,262,4628,3503,3188,7323,7331,8397,8984,7726,4475,1742,52669,1136,3089,7029,7186,8570,7053,2143,483,41,36725,2399,1214,2668,3031,3060,3302,1583,362,51,17668,152,196,555,420,439,555,239,41,8,2599,128,137,249,203,226,211,143,95,22,1410,3813,4630,10498,10840,12295,11119,4103,986,116,58402,182,235,283,245,309,244,37,0,0,1537,215,119,170,135,132,167,45,0,3,995,400,356,455,377,442,408,87,4,3,2532,4214,4988,10956,11218,12742,11525,4189,990,118,60934,2501,934,2119,1851,2523,5219,10644,6963,2411,35172,627,709,1704,1491,1672,1622,1307,928,431,10493,7339,6636,14769,14561,16936,18369,16146,8880,2956,106591
308,4173,4702,10843,11364,11196,8639,1919,234,23,53081,2190,1089,2908,2466,2571,5555,8524,5062,1797,32152,462,514,1129,1120,1069,1049,884,617,367,7195,6816,6301,14871,14951,14838,15235,11325,5908,2193,92431,1989,5672,14368,15300,15619,11508,2324,261,5,67057,4929,2834,5292,5892,5223,4996,1856,323,33,31372,285,352,1388,938,1023,1301,341,32,3,5668,191,232,567,419,368,317,102,55,11,2264,7394,9094,21617,22550,22234,18123,4617,673,57,106353,389,552,784,642,639,615,72,0,3,3689,733,289,379,322,299,368,70,4,0,2469,1125,843,1159,962,938,981,147,4,0,6153,8520,9933,22775,23512,23167,19104,4770,675,61,112510,4765,1798,4270,3785,4229,9387,16960,9667,3050,57909,999,1166,2866,3018,2972,2779,2051,1191,587,17636,14283,12894,29915,30313,30364,31269,23785,11535,3702,188056
309,11158,16028,35285,35442,34832,24569,6504,644,39,164500,6307,3161,7100,7343,7706,13362,26094,17425,6451,94947,904,1381,3245,2621,2309,2052,1930,1830,1556,17815,18372,20568,45626,45397,44847,39981,34523,19902,8044,277262,2511,12273,38501,41744,42179,26566,5504,425,14,169716,12578,12378,20706,20784,19176,16327,7284,1176,79,110487,2985,3428,5952,4479,4010,3684,1315,187,17,26056,358,747,1616,1168,954,625,185,65,29,5756,18438,28831,66775,68176,66313,47199,14283,1859,142,312020,739,1343,2090,1612,1819,1525,230,9,3,9367,2325,1230,1361,1073,904,1096,342,44,0,8381,3065,2571,3449,2681,2714,2618,570,57,5,17744,21504,31405,70226,70855,69035,49817,14853,1916,150,329760,14009,5997,10848,10744,12306,21996,46821,32899,10858,166477,1849,2632,6559,5191,4658,3981,3837,3319,2379,34401,37357,40034,87636,86796,86000,75794,65512,38132,13386,530640
310,6410,8561,19686,19092,16912,11184,2066,178,15,84109,4777,2379,6218,5459,5244,7839,11598,6981,2443,52942,630,688,1582,1330,1059,829,675,653,447,7887,11815,11624,27489,25875,23221,19853,14345,7812,2898,144933,1919,8078,23926,24826,22516,14164,2217,171,13,97829,6451,5840,9906,9709,7855,6430,1997,282,20,48490,1355,1395,3097,2211,1921,1638,490,51,3,12154,215,434,949,651,554,343,91,46,15,3298,9937,15752,37871,37398,32847,22574,4795,548,46,161768,710,1210,1618,1171,1014,719,89,3,0,6542,1686,782,854,635,480,471,126,5,4,5047,2405,1994,2471,1808,1498,1190,214,9,4,11585,12341,17748,40344,39205,34339,23761,5006,553,52,173351,10446,4537,10176,9114,8951,13587,21557,12914,4025,95313,1300,1479,3185,2661,2116,1698,1363,1127,685,15611,24081,23765,53705,50982,45403,39047,27926,14598,4762,284270
311,6039,8198,17941,17861,16260,11087,2358,156,12,79915,4749,2455,6261,5363,5081,7432,12348,6899,2302,52889,764,855,1999,1654,1275,833,787,639,424,9230,11555,11512,26200,24878,22622,19358,15484,7695,2741,142032,2064,7985,22330,23246,21659,14086,2441,147,0,93956,6138,5608,9639,9582,8105,6623,2388,242,16,48338,1098,1321,2642,1925,1564,1530,488,33,5,10611,233,487,959,682,548,320,97,20,5,3361,9532,15396,35563,35438,31876,22563,5412,446,33,156261,706,1350,1732,1157,1034,774,89,8,0,6849,1644,726,875,613,521,462,120,11,0,4965,2347,2076,2605,1769,1550,1234,206,21,0,11808,11884,17468,38173,37210,33430,23794,5618,460,31,168068,10518,4140,8840,7865,8065,11959,22468,13156,3796,90808,1615,1740,3888,3323,2584,1748,1474,1126,622,18125,24012,23351,50902,48394,44078,37501,29567,14743,4451,276999
312,3222,3988,9434,9528,9351,6931,1583,174,17,44234,1358,676,2068,1670,1670,4174,6544,3630,1357,23145,432,763,1726,1315,1267,1229,844,488,204,8270,5011,5423,13232,12523,12282,12337,8976,4289,1573,75646,1818,5361,13069,13483,13830,10188,2052,171,11,59986,3649,1937,4397,4912,4403,4077,1593,221,26,25216,187,298,1116,829,812,1018,308,46,5,4625,129,213,461,376,335,244,108,38,14,1902,5779,7811,19044,19594,19376,15530,4063,481,50,91729,235,259,497,341,351,354,53,0,6,2100,432,167,268,196,168,218,67,3,0,1520,664,428,763,541,517,575,121,8,6,3626,6443,8240,19805,20139,19891,16105,4190,494,50,95352,3091,1079,2693,2316,2701,6827,12850,7202,2232,40988,891,1784,4871,4359,4322,3849,2045,1046,366,23528,10425,11100,27371,26810,26916,26782,19085,8736,2647,159874
313,4613,5273,11036,12132,13018,9746,2052,156,25,58053,2640,1263,3336,3225,3666,7093,14420,8885,3084,47617,386,429,921,875,797,639,718,649,510,5925,7643,6959,15297,16235,17482,17483,17195,9693,3618,111594,1442,4945,12557,14461,16066,10853,1924,121,8,62368,4918,3745,6162,6495,6649,6221,2236,271,17,36707,965,951,1855,1450,1556,1529,462,37,9,8804,202,272,527,400,360,232,82,34,11,2110,7526,9902,21093,22805,24630,18834,4702,459,49,110000,535,748,913,709,780,596,71,6,0,4350,1018,379,513,397,358,402,96,5,3,3180,1552,1130,1417,1101,1137,993,171,12,6,7533,9083,11036,22512,23910,25763,19825,4868,474,54,117529,5852,2424,5561,5266,6186,11825,26172,16877,5218,85381,800,885,1807,1739,1610,1304,1366,1196,787,11497,15735,14348,29881,30912,33565,32954,32413,18548,6058,214405
314,4520,5271,11991,13552,12824,7525,1416,107,5,57215,2407,889,2491,2597,2324,3871,7126,4155,1396,27263,175,214,547,509,363,224,230,211,197,2669,7104,6376,15026,16663,15513,11623,8772,4470,1601,87145,1113,4885,14568,17517,17189,9320,1360,80,0,66026,4907,3900,6037,6955,6085,4450,1473,189,0,33998,1101,961,2041,1537,1373,1092,346,28,0,8478,120,175,442,372,240,122,32,8,3,1507,7233,9918,23079,26384,24888,14989,3201,306,13,110015,305,539,708,507,496,346,38,3,0,2948,1164,336,362,332,234,227,53,7,0,2719,1471,880,1064,839,727,572,97,10,0,5664,8710,10800,24144,27228,25615,15565,3296,314,13,115673,5440,1638,3558,3628,3569,6242,12890,7711,2212,46890,371,450,1087,968,760,449,421,343,288,5139,14516,12889,28789,31824,29941,22252,16611,8371,2513,167706
315,1006,1799,4229,3717,3836,3437,956,134,6,19116,990,733,1495,1102,1047,2346,3293,1277,360,12652,252,400,822,612,694,894,674,244,65,4664,2251,2932,6543,5435,5579,6678,4922,1648,434,36432,866,2520,6161,5299,5639,4703,1306,181,7,26684,861,649,1552,1572,1385,1474,630,120,6,8249,94,166,632,504,659,997,301,25,0,3393,100,157,300,207,239,158,83,31,6,1275,1921,3488,8644,7584,7929,7333,2322,352,21,39596,161,205,350,248,281,181,38,0,0,1464,115,77,123,88,85,111,43,4,0,646,277,286,472,337,365,295,81,5,0,2110,2196,3776,9116,7928,8292,7629,2396,359,21,41704,2110,1423,2761,2113,2025,4247,7134,2858,646,25322,563,865,2057,1675,1880,2067,1652,590,123,11472,4867,6064,13937,11718,12196,13944,11187,3806,791,78505
316,7612,7972,17274,20330,22672,17473,4125,356,23,97846,3293,1371,3513,4113,4580,10535,21672,14427,5386,68901,509,558,1294,1315,1236,1265,1249,1184,977,9582,11408,9902,22080,25764,28490,29278,27042,15974,6390,176324,1959,6646,18531,22148,25488,16553,3098,238,8,94674,8479,6127,10342,12949,13423,12756,5070,709,39,69893,2279,1652,3201,2729,2850,3049,919,125,10,16809,220,372,797,644,575,368,125,54,16,3173,12940,14801,32864,38469,42343,32725,9215,1128,72,184558,407,523,881,693,839,768,101,5,0,4235,1280,476,589,523,559,685,239,20,5,4386,1692,1002,1471,1222,1400,1460,344,24,7,8619,14626,15806,34338,39688,43743,34186,9556,1152,79,193172,7500,2521,5184,5954,7311,17500,39488,27345,9310,122114,1017,1114,2574,2600,2468,2386,2401,2169,1507,18228,23143,19438,42092,48234,53517,54072,51449,30667,10897,333515
317,3261,4014,8581,7997,7975,5954,1454,165,20,39415,2063,935,2033,1799,1750,3294,6589,4886,2199,25543,228,283,537,468,421,412,391,384,255,3390,5550,5235,11158,10258,10149,9657,8437,5440,2469,68341,1170,4206,10763,9864,10320,7355,1369,124,8,45170,3885,2844,4703,4628,3868,3557,1530,273,21,25306,306,325,930,538,522,591,186,29,4,3436,83,152,273,199,148,102,52,26,7,1050,5451,7518,16661,15240,14863,11603,3133,447,38,74959,236,365,518,351,325,246,31,9,0,2073,640,265,311,240,198,189,61,3,0,1912,871,627,828,587,521,438,90,13,0,3981,6323,8152,17489,15832,15384,12041,3222,462,45,78941,4331,1576,2946,2716,2884,5393,11795,8733,3450,43834,492,605,1157,948,894,841,795,673,393,6798,11154,10334,21590,19496,19164,18270,15815,9874,3887,129572
318,4674,6072,12069,11906,11929,9180,2267,227,21,58343,2568,1395,2681,2294,2464,4932,9045,5511,2122,33006,535,620,1226,1090,1031,841,781,532,345,6998,7776,8084,15983,15287,15423,14948,12087,6274,2486,98348,1764,6971,16020,15197,15905,11446,2291,232,16,69836,5487,4110,5885,5648,5277,5233,2186,315,28,34169,357,462,1382,863,891,1141,364,31,7,5501,148,284,496,375,309,211,103,42,9,1973,7771,11830,23774,22080,22377,18021,4945,625,53,111487,306,510,759,593,631,496,56,0,0,3358,817,361,413,319,287,306,99,5,0,2621,1128,876,1172,912,922,807,159,8,0,5982,8893,12698,24948,22994,23298,18833,5104,633,54,117461,5498,2462,4312,3926,4456,8653,17471,10512,3395,60688,1173,1707,2727,2243,2121,1892,1665,1086,542,15171,15569,16875,31992,29161,29882,29377,24249,12235,3992,193324
319,4679,4782,10387,11695,13837,12318,2839,373,38,60939,2933,1448,3422,3460,4611,11090,20976,12213,4217,64369,512,455,1052,1008,1194,1366,1489,1278,567,8917,8128,6685,14853,16155,19642,24772,25300,13860,4812,134221,1866,5101,12000,13138,15920,12536,2642,382,25,63617,5469,3254,6211,6916,7725,8471,3074,507,50,41676,351,390,1122,888,1135,1559,454,64,12,5975,253,263,536,469,500,378,163,97,26,2691,7939,9008,19866,21410,25276,22948,6340,1055,119,113955,595,759,979,745,929,1038,121,5,0,5175,926,375,525,403,477,657,146,8,0,3524,1519,1134,1505,1147,1410,1694,272,10,0,8699,9459,10147,21375,22558,26685,24640,6605,1063,117,122656,6369,2548,5491,5887,8323,19715,40847,24616,7219,121012,1098,984,2174,2044,2505,2798,3028,2383,954,17974,16925,13674,29034,30496,37513,47153,50483,28065,8289,261637
397,0,0,5,5,0,4,0,0,0,15,0,3,3,0,0,0,0,0,0,11,4,4,12,3,0,0,0,0,0,29,6,3,23,7,3,5,0,0,0,53,0,0,19,23,25,6,3,0,0,77,0,3,0,3,0,3,0,0,0,10,0,0,3,4,0,3,0,0,0,10,0,0,0,5,3,0,0,0,0,11,0,3,19,27,27,17,6,0,0,99,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,24,29,29,17,6,0,0,103,6,4,11,4,3,6,3,0,0,26,10,8,57,76,45,16,6,0,0,219,11,15,87,111,79,34,14,0,0,358
401,5007,8373,17017,17218,17117,13042,3749,387,34,81941,3896,2085,2921,3024,3030,6070,13172,10110,5322,49635,275,438,911,688,633,560,563,542,473,5088,9186,10901,20854,20926,20769,19668,17485,11042,5834,136667,774,5671,20711,21669,22283,15405,3382,311,13,90221,6758,8679,10230,10139,9763,9102,4671,845,69,60262,478,640,1525,1150,792,999,405,60,8,6060,127,235,434,344,241,184,100,42,16,1721,8137,15224,32897,33304,33077,25689,8557,1264,115,158265,134,539,984,695,669,538,84,11,0,3642,1163,907,733,481,417,390,169,15,3,4272,1291,1441,1722,1172,1085,925,249,24,3,7912,9431,16670,34616,34478,34164,26617,8809,1282,110,166175,8579,4483,4862,4504,4940,10064,22980,17728,8440,86585,528,854,1914,1544,1414,1223,1087,912,725,10215,18535,22006,41397,40530,40518,37902,32880,19926,9282,262977
402,6804,10851,24256,23094,20404,15061,2900,195,15,103589,5530,2923,7913,6890,6289,10543,17256,11627,4880,73851,504,532,1362,1117,927,744,759,865,630,7442,12842,14307,33533,31099,27625,26351,20914,12686,5520,184886,1767,9724,30351,30020,26587,18129,2787,104,8,119479,8334,9593,15492,14511,11767,10310,3212,373,21,73616,514,749,2386,1605,1232,1376,345,41,3,8252,194,464,994,702,492,321,103,35,10,3322,10811,20534,49222,46838,40077,30143,6446,562,38,204668,621,1499,2144,1549,1362,924,93,3,0,8209,1910,1163,1177,942,673,624,101,13,4,6604,2533,2662,3321,2496,2039,1548,195,19,4,14819,13343,23198,52542,49332,42115,31693,6644,581,48,219485,12266,5735,11606,10556,10624,17897,31478,21063,8061,129285,1036,1149,2785,2402,1993,1571,1459,1449,975,14822,26641,30078,66933,62289,54731,51158,39588,23094,9075,363588
403,6279,8940,19177,20659,19932,15686,3582,315,37,94598,3913,1646,3698,3838,3837,8228,18043,11705,5924,60840,277,316,697,702,609,594,636,672,511,5016,10471,10903,23572,25200,24378,24515,22258,12686,6474,160450,1334,6736,22835,24548,25114,17299,3009,204,9,101077,8260,8668,11664,13265,11775,11157,4209,583,48,69632,539,702,2132,1499,1127,1372,434,60,3,7870,128,251,506,376,357,280,101,39,13,2063,10264,16360,37139,39694,38366,30111,7754,887,76,180637,354,823,1129,891,884,721,102,3,4,4902,1512,791,701,571,478,522,143,11,0,4722,1869,1613,1825,1453,1353,1238,247,15,3,9627,12128,17970,38968,41150,39724,31356,8004,907,79,190267,8671,3299,5690,5756,6457,13849,32582,21369,9472,107141,586,677,1452,1385,1286,1214,1191,1149,790,9730,21382,21941,46101,48287,47462,46411,41773,23426,10343,307136
404,3437,6629,15543,13181,12461,9462,2032,171,18,62940,2283,1225,2631,2644,2814,5710,10130,7476,4403,39322,136,266,625,572,431,405,406,423,239,3517,5855,8124,18804,16395,15710,15577,12569,8080,4670,105781,696,5124,19254,16685,16025,11115,1842,133,5,70881,4572,6402,9509,8093,6965,6478,2292,326,23,44665,258,431,1394,986,627,795,222,26,3,4748,94,219,486,295,244,166,59,21,9,1592,5620,12183,30644,26059,23864,18549,4419,505,47,121886,178,507,916,670,713,574,65,0,0,3612,813,547,545,411,373,369,82,6,4,3142,986,1057,1459,1078,1088,940,144,6,4,6750,6604,13239,32100,27142,24949,19487,4557,511,53,128637,5172,2552,4199,4073,4977,10060,18307,13072,7055,69475,330,579,1340,1144,942,906,759,722,396,7111,12109,16367,37637,32352,30872,30456,23630,14304,7497,205220
405,1585,1779,3906,4691,5581,5297,1458,202,17,24519,1040,449,1157,1090,1316,3216,6412,4191,1721,20590,147,117,311,332,393,459,498,403,229,2890,2778,2344,5374,6113,7295,8972,8370,4794,1960,48002,614,2014,4825,5492,6624,5736,1503,190,13,27013,1975,1313,2424,3023,3358,4089,1694,317,28,18222,163,140,490,363,375,554,214,47,5,2358,97,94,162,130,184,148,75,46,14,953,2850,3558,7896,9015,10545,10530,3483,602,65,48549,106,208,289,225,309,309,28,3,0,1487,188,120,140,122,144,231,46,7,0,996,292,324,430,346,451,547,79,9,3,2482,3144,3884,8328,9358,10998,11070,3562,617,68,51025,2371,786,1710,1688,2386,5863,12430,8038,2856,38136,329,268,618,706,849,985,1004,753,371,5881,5847,4943,10654,11747,14228,17925,17003,9405,3297,95046
406,1111,1525,3997,3628,4116,3469,800,111,9,18771,836,466,1161,887,990,2069,3614,2255,904,13193,173,191,510,404,443,453,403,246,120,2935,2115,2181,5670,4918,5549,5997,4820,2620,1030,34894,543,1880,5600,5107,5719,4637,952,118,4,24558,1359,902,2240,2178,2196,2353,882,128,12,12243,99,163,576,374,450,576,189,28,0,2462,81,84,195,138,186,147,52,35,0,917,2087,3027,8615,7796,8554,7707,2077,303,14,40178,104,204,319,229,271,247,27,0,0,1388,148,110,140,106,127,155,38,0,0,823,251,315,456,331,396,402,63,0,0,2209,2333,3340,9072,8131,8945,8111,2141,306,14,42390,1788,870,2051,1686,1871,3824,7120,4361,1543,25109,366,482,1384,1193,1334,1242,847,539,201,7582,4485,4684,12501,11007,12152,13174,10113,5205,1761,75083
407,2832,3159,7136,7690,9195,8664,2445,361,34,41517,1641,696,1908,1818,2114,4964,11026,7362,3114,34634,267,222,555,544,678,734,789,621,398,4799,4737,4082,9599,10042,11986,14359,14254,8347,3542,80950,1294,3580,8612,9033,11128,9407,2503,311,27,45895,3511,2300,4657,5136,5726,6610,2923,608,42,31515,217,243,777,534,619,899,353,57,6,3719,176,175,309,266,306,296,155,81,15,1780,5199,6301,14361,14971,17784,17203,5935,1058,91,82907,177,322,480,334,430,405,43,3,6,2201,360,187,268,226,267,346,77,6,4,1741,536,509,751,568,696,750,126,8,4,3942,5735,6804,15110,15541,18478,17955,6060,1072,101,86849,3709,1338,3176,3344,4055,8860,20853,13957,5206,64509,572,511,1208,1156,1430,1584,1614,1198,633,9908,10018,8654,19495,20039,23964,28401,28528,16232,5944,161266
