SA4_CODE_2021,Separate_house_NB0_i_sa_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sd_r_or_t_h_t_1_s_NB0_i_sa_b,Sd_r_or_t_h_t_1_st_NofB_1,Sd_r_or_t_h_t_1_st_NofB_2,Sd_r_or_t_h_t_1_st_NofB_3,Sd_r_or_t_h_t_1_st_NofB_4,Sd_r_or_t_h_t_1_st_NofB_5,Sd_r_or_t_h_t_1_st_NofB_6_m,Sd_r_or_t_h_t_1_st_NofB_NS,Sd_r_or_t_h_t_1_st_Total,Sd_r_or_t_h_t_2m_s_NB0_i_sa_b,Sd_r_or_t_h_t_2m_sts_NofB_1,Sd_r_or_t_h_t_2m_sts_NofB_2m,Sd_r_or_t_h_t_2m_sts_NofB_3,Sd_r_or_t_h_t_2m_sts_NofB_4,Sd_r_or_t_h_t_2m_sts_NofB_5,Sd_r_or_t_h_t_2m_st_NofB_6_m,Sd_r_or_t_h_t_2m_sts_NofB_NS,Sd_r_or_t_h_t_2m_sts_Total,Sd_r_or_t_h_t_T_NB0_i_sa_b,Sd_r_or_t_h_t_Total_NofB_1,Sd_r_or_t_h_t_Total_NofB_2,Sd_r_or_t_h_t_Total_NofB_3,Sd_r_or_t_h_t_Total_NofB_4,Sd_r_or_t_h_t_Total_NofB_5,Sd_r_or_t_h_t_Tot_NofB_6_m,Sd_r_or_t_h_t_Tot_NofB_NS,Sd_r_or_t_h_t_Total_Total,Fl_a_1_or2_st_bl_NB0_i_sa_b,Fl_a_1_or2_st_bl_NofB_1,Fl_a_1_or2_st_bl_NofB_2,Fl_a_1_or2_st_bl_NofB_3,Fl_a_1_or2_st_bl_NofB_4,Fl_a_1_or2_st_bl_NofB_5,Fl_a_1_or2_st_bl_NofB_6_m,Fl_a_1_or2_st_bl_NofB_NS,Fl_a_1_or2_st_bl_Total,Fl_a_3_st_bl_NB0_i_sa_b,Fl_a_In_3_st_bl_NofB_1,Fl_a_In_3_st_bl_NofB_2,Fl_a_In_3_st_bl_NofB_3,Fl_a_In_3_st_bl_NofB_4,Fl_a_In_3_st_bl_NofB_5,Fl_a_In_3_s_bl_NofB_6_m,Fl_a_In_3_st_bl_NofB_NS,Fl_a_In_3_st_bl_Total,Fl_a_4_to_8_s_b_NB0_i_sa_b,Fl_a_4_to_8_s_b_NofB_1,Fl_a_4_to_8_s_b_NofB_2,Fl_a_4_to_8_s_b_NofB_3,Fl_a_4_to_8_s_b_NofB_4,Fl_a_4_to_8_s_b_NofB_5,Fl_a_4_to_8_s_b_NofB_6_m,Fl_a_4_to_8_s_b_NofB_NS,Fl_a_4_to_8_s_b_Total,Fl_a_9_or_m_s_b_NB0_i_sa_b,Fl_a_9_or_m_s_b_NofB_1,Fl_a_9_or_m_s_b_NofB_2,Fl_a_9_or_m_s_b_NofB_3,Fl_a_9_or_m_s_b_NofB_4,Fl_a_9_or_m_s_b_NofB_5,Fl_a_9_or_m_s_b_NofB_6_m,Fl_a_9_or_m_s_b_NofB_NS,Fl_a_9_or_m_s_b_Total,Fl_a_At_to_a_h_NB0_i_sa_b,Fl_a_At_to_a_hse_NofB_1,Fl_a_At_to_a_hse_NofB_2,Fl_a_At_to_a_hse_NofB_3,Fl_a_At_to_a_hse_NofB_4,Fl_a_At_to_a_hse_NofB_5,Fl_a_At_to_a_hse_NofB_6_m,Fl_a_At_to_a_hse_NofB_NS,Fl_a_At_to_a_hse_Total,Fl_a_Total_NB0_i_sa_b,Fl_a_Total_NofB_1,Fl_a_Total_NofB_2,Fl_a_Total_NofB_3,Fl_a_Total_NofB_4,Fl_a_Total_NofB_5,Fl_a_Tot_NofB_6_or_m,Fl_a_Total_NofB_NS,Fl_a_Total_Total,Other_dwelling_NB0_i_sa_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dw_struct_NS_NB0_i_sa_b,Dw_struct_NS_NofB_1,Dw_struct_NS_NofB_2,Dw_struct_NS_NofB_3,Dw_struct_NS_NofB_4,Dw_struct_NS_NofB_5,Dw_struct_NS_NofB_6_or_m,Dw_struct_NS_NofB_NS,Dw_struct_NS_Total,Total_NB0_i_sa_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
503,25,283,3708,13535,12861,3899,706,734,35752,15,383,1870,1845,321,33,10,185,4654,16,477,2111,3578,576,44,9,235,7048,31,853,3978,5423,898,74,19,420,11707,33,1217,2812,481,33,3,10,291,4880,175,2447,3624,794,37,3,4,505,7598,171,2894,4477,1129,47,4,9,679,9402,133,1514,3554,937,29,0,16,506,6692,0,12,9,7,8,0,0,3,38,511,8090,14476,3349,149,11,37,1984,28606,6,21,40,12,12,0,0,428,514,6,34,27,20,8,0,4,35,133,574,9291,22227,22342,13927,3985,765,3605,76713
504,115,580,4606,33212,39452,5143,982,3000,87087,10,678,2796,4363,469,29,9,589,8949,8,271,1241,1294,201,13,3,232,3269,20,951,4038,5659,666,45,16,822,12221,8,324,1189,369,6,0,0,128,2035,3,201,682,61,0,0,0,68,1012,7,228,303,11,0,0,0,52,596,0,158,141,25,0,0,0,21,348,3,30,39,11,15,3,4,11,115,21,934,2350,481,23,5,9,285,4099,43,122,98,20,12,4,0,483,786,10,9,16,38,23,8,6,64,175,208,2599,11112,39415,40176,5204,1009,4655,104364
505,116,698,5344,58450,86365,12298,1818,5066,170161,30,1654,9079,17124,1176,95,30,1705,30893,17,423,1892,4112,1157,99,20,400,8128,49,2079,10973,21236,2335,197,48,2107,39021,50,994,3010,580,20,0,4,410,5067,0,317,851,199,12,0,0,144,1523,4,287,712,288,0,0,0,109,1388,0,30,43,80,6,0,0,10,176,0,57,67,21,25,10,8,14,209,57,1674,4682,1163,61,15,13,696,8363,63,165,128,35,21,0,0,228,644,10,22,19,47,14,0,0,71,184,292,4640,21148,80926,88797,12508,1884,8171,218372
506,148,1062,7294,58798,71369,10072,2019,5922,156692,62,1481,5697,10175,1102,103,78,1324,20019,29,596,2273,3795,726,91,64,429,8008,90,2081,7972,13972,1824,190,137,1756,28025,12,825,1787,1139,142,16,11,347,4284,14,659,1476,274,0,0,0,184,2618,14,843,1080,376,14,0,3,209,2536,0,434,1157,420,24,3,3,95,2136,6,58,70,35,23,11,10,24,228,50,2820,5576,2239,209,34,29,857,11811,81,237,268,116,46,16,7,288,1072,14,49,55,51,52,12,8,74,313,389,6251,21167,75179,73501,10311,2203,8902,197902
507,133,834,5816,45268,70030,8891,1457,4531,136965,27,1033,5639,6592,814,82,22,783,14982,19,383,1381,2293,555,76,13,266,4992,41,1413,7019,8888,1369,155,31,1050,19970,18,680,2015,489,38,3,6,306,3563,8,508,1459,368,8,0,0,197,2557,50,824,1751,530,33,0,4,248,3444,0,143,377,65,0,0,0,31,623,8,45,63,42,34,13,4,18,228,91,2201,5667,1496,124,19,17,801,10410,77,295,288,58,19,7,0,381,1122,13,33,47,48,49,11,3,59,252,347,4774,18835,55767,71587,9079,1511,6824,168725
509,210,1175,6033,21265,15734,2649,768,4197,52037,10,460,999,519,106,18,10,313,2433,5,25,54,43,25,0,0,24,185,11,489,1057,560,133,16,7,335,2617,0,63,60,27,12,0,3,24,195,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,12,7,3,0,0,3,32,0,68,76,35,20,3,3,31,234,194,373,197,103,40,8,12,405,1342,29,60,52,82,57,14,17,49,353,446,2171,7415,22046,15987,2687,812,5019,56577
510,154,667,1861,9401,6677,691,149,2925,22525,33,394,1027,833,153,9,3,651,3098,14,100,240,314,77,6,0,118,867,44,494,1266,1145,231,16,5,770,3965,22,221,385,146,5,3,9,230,1025,0,65,104,24,0,0,3,26,224,0,44,72,30,0,0,0,58,204,0,83,77,14,0,0,0,18,192,0,0,3,0,0,0,0,0,7,23,417,639,217,5,8,10,333,1653,2034,2873,320,260,245,44,32,1462,7274,226,455,96,79,65,20,61,374,1383,2491,4903,4182,11101,7230,780,254,5864,36799
511,171,797,3016,15675,13285,1765,404,3744,38856,21,552,1722,1198,104,8,8,628,4249,3,31,213,300,158,33,5,112,854,26,582,1935,1494,264,42,13,745,5102,8,263,266,106,12,0,5,168,829,0,0,14,0,0,0,0,4,25,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,25,10,274,289,112,12,0,6,170,875,1537,2162,327,283,226,34,34,1232,5833,133,229,99,109,78,24,42,229,943,1875,4041,5668,17670,13864,1870,506,6123,51619
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,8,0,0,3,3,0,0,4,0,13
601,154,1349,13098,43669,17593,3939,856,2786,83446,36,889,1776,410,65,12,4,278,3477,10,298,1385,676,119,27,5,124,2656,42,1189,3162,1089,191,38,15,404,6130,95,1704,3177,753,134,29,17,453,6363,49,331,528,115,22,7,3,70,1122,16,134,379,71,3,0,0,42,634,0,0,21,6,0,0,0,0,31,0,64,36,24,21,5,0,16,167,154,2228,4144,966,177,43,21,583,8322,73,142,118,82,29,3,6,181,641,8,52,70,44,24,0,10,31,242,438,4962,20601,45854,18011,4024,899,3988,98783
602,184,1150,8441,28744,11141,2144,508,2370,54687,13,650,1704,372,45,14,10,401,3210,0,62,315,421,154,43,11,44,1056,15,715,2019,795,195,63,14,449,4265,21,784,1933,332,44,10,3,230,3365,0,25,77,6,4,0,0,10,118,4,11,10,0,0,0,0,0,36,0,0,6,9,0,0,0,0,11,0,49,41,21,7,0,0,13,134,26,867,2064,360,56,17,9,260,3657,65,153,104,67,21,9,5,176,592,17,34,30,26,16,3,6,18,162,310,2920,12659,29996,11433,2225,543,3282,63364
603,171,799,3250,7937,2931,607,208,1018,16918,9,50,97,23,9,0,0,21,202,0,0,5,4,4,0,4,4,16,9,50,105,24,7,0,4,28,225,11,25,32,8,0,0,0,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,11,27,36,8,0,4,0,3,87,48,108,54,36,4,0,3,83,333,9,28,19,19,11,0,5,7,94,242,1009,3458,8019,2957,617,221,1143,17659
604,98,792,6483,25216,8322,1366,312,2148,44741,14,846,1820,292,22,8,0,336,3339,5,43,276,55,3,6,3,28,416,23,887,2098,343,27,13,5,363,3759,7,56,99,27,4,5,0,30,227,17,23,7,0,0,0,0,4,50,0,12,19,15,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,0,10,25,21,98,127,46,6,5,0,41,348,72,204,94,66,4,4,0,191,640,17,27,26,37,9,4,3,13,134,231,2002,8827,25710,8379,1388,324,2758,49622
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,165,690,1702,14621,10019,2116,574,2270,32155,13,351,1510,799,53,3,0,301,3037,9,101,1222,751,107,4,6,196,2397,19,452,2736,1552,163,4,0,501,5427,21,518,2294,1045,105,8,4,439,4434,48,319,1210,373,3,0,0,187,2143,23,341,1905,1030,22,6,6,242,3581,44,514,1140,972,46,5,4,236,2959,0,14,3,0,0,0,0,9,33,140,1706,6548,3416,182,18,11,1117,13148,538,786,100,78,44,3,4,807,2361,64,119,60,17,10,4,4,137,409,929,3756,11143,19675,10416,2150,601,4831,53503
702,203,893,2523,9550,3616,590,211,1763,19359,53,748,1605,592,77,3,6,324,3413,11,147,623,233,13,0,0,109,1142,62,901,2232,831,87,10,6,430,4557,57,340,311,77,3,3,4,141,939,5,11,9,0,0,0,0,38,68,0,3,13,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,9,4,0,0,0,0,9,23,63,364,338,77,8,5,7,191,1048,1575,1868,241,226,146,26,25,1178,5289,354,558,163,110,52,13,26,334,1614,2264,4593,5503,10794,3904,645,279,3893,31867
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
801,95,839,4089,43504,45893,10000,1733,2932,109097,29,857,4943,7074,734,55,18,613,14320,36,1168,4305,7938,1629,100,18,617,15823,69,2021,9246,15013,2369,157,40,1233,30145,62,1511,2762,1140,141,7,5,388,6015,70,2539,4207,895,84,0,0,403,8201,78,4866,6289,1546,68,4,0,811,13663,53,2564,3039,687,21,0,0,334,6695,14,172,165,65,17,7,0,68,519,280,11640,16461,4336,339,22,13,2002,35098,17,56,72,19,3,0,0,189,367,14,65,69,48,35,6,11,28,275,484,14627,29939,62920,48639,10184,1799,6387,174972
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,3,85,270,567,272,55,10,195,1456,0,3,43,39,3,4,0,13,102,0,0,4,6,0,0,0,3,17,0,5,49,42,3,4,0,14,125,0,37,29,16,0,0,0,16,102,0,0,13,25,3,0,0,8,54,0,0,0,9,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,13,0,47,52,47,7,0,0,31,176,0,4,0,3,0,0,0,0,9,0,9,4,5,0,0,0,12,41,10,149,376,662,284,60,12,252,1805
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
