SA4_CODE_2021,F_Unrel_ind_liv_fam_hh_0_14,F_Unre_ind_liv_fam_hh_15_24,F_Unre_ind_liv_fam_hh_25_34,F_Unre_ind_liv_fam_hh_35_44,F_Unre_ind_liv_fam_hh_45_54,F_Unre_ind_liv_fam_hh_55_64,F_Unre_ind_liv_fam_hh_65_74,F_Unre_ind_liv_fam_hh_75_84,F_Unrel_ind_liv_fam_hh_85ov,F_Unrel_ind_liv_fam_hh_Tot,F_Group_hh_mem_0_14,F_Group_hh_mem_15_24,F_Group_hh_mem_25_34,F_Group_hh_mem_35_44,F_Group_hh_mem_45_54,F_Group_hh_mem_55_64,F_Group_hh_mem_65_74,F_Group_hh_mem_75_84,F_Group_hh_mem_85ov,F_Group_hh_mem_Tot,F_LPer_0_14_yr,F_LPer_15_24_yr,F_LPer_25_34_yr,F_LPer_35_44_yr,F_LPer_45_54_yr,F_LPer_55_64_yr,F_LPer_65_74_yr,F_LPer_75_84_yr,F_LPer_85_yr_over,F_LPer_Tot,F_Vis_from_within_Aus_0_14,F_Vis_from_within_Aus_15_24,F_Vis_from_within_Aus_25_34,F_Vis_from_within_Aus_35_44,F_Vis_from_within_Aus_45_54,F_Vis_from_within_Aus_55_64,F_Vis_from_within_Aus_65_74,F_Vis_from_within_Aus_75_84,F_Vis_from_within_Aus_85ov,F_Vis_from_within_Aus_Tot,F_OS_vis_0_14_yr,F_OS_vis_15_24_yr,F_OS_vis_25_34_yr,F_OS_vis_35_44_yr,F_OS_vis_45_54_yr,F_OS_vis_55_64_yr,F_OS_vis_65_74_yr,F_OS_vis_75_84_yr,F_OS_vis_85_yr_over,F_Overseas_v_Total,F_Tot_0_14_yr,F_Tot_15_24_yr,F_Tot_25_34_yr,F_Tot_35_44_yr,F_Tot_45_54_yr,F_Tot_55_64_yr,F_Tot_65_74_yr,F_Tot_75_84_yr,F_Tot_85_yr_over,F_Tot_Tot,P_Part_r_mar_0_14,P_Part_r_mar_15_24,P_Part_r_mar_25_34,P_Part_r_mar_35_44,P_Part_r_mar_45_54,P_Part_r_mar_55_64,P_Part_r_mar_65_74,P_Part_r_mar_75_84,P_Part_r_mar_85ov,P_Part_r_mar_Tot,P_Part_de_f_mar_0_14,P_Part_de_f_mar_15_24,P_Part_de_f_mar_25_34,P_Part_de_f_mar_35_44,P_Part_de_f_mar_45_54,P_Part_de_f_mar_55_64,P_Part_de_f_mar_65_74,P_Part_de_f_mar_75_84,P_Part_de_f_mar_85ov,P_Part_de_f_mar_Tot,P_LPar_0_14_yr,P_LPar_15_24_yr,P_LPar_25_34_yr,P_LPar_35_44_yr,P_LPar_45_54_yr,P_LPar_55_64_yr,P_LPar_65_74_yr,P_LPar_75_84_yr,P_LPar_85_yr_over,P_LPar_Tot,P_Child_u_15_0_14_yr,P_Child_u_15_15_24_yr,P_Child_u_15_25_34_yr,P_Child_u_15_35_44_yr,P_Child_u_15_45_54_yr,P_Child_u_15_55_64_yr,P_Child_u_15_65_74_yr,P_Child_u_15_75_84_yr,P_Child_u_15_85_yr_over,P_Child_u_15_Tot,P_Dep_stu15_24_0_14,P_Dep_stu15_24_15_24,P_Dep_stu15_24_25_34,P_Dep_stu15_24_35_44,P_Dep_stu15_24_45_54,P_Dep_stu15_24_55_64,P_Dep_stu15_24_65_74,P_Dep_stu15_24_75_84,P_Dep_stu15_24_85_over,P_Dep_stu15_24_Tot,P_Non_dep_child_0_14,P_Non_dep_child_15_24,P_Non_dep_child_25_34,P_Non_dep_child_35_44,P_Non_dep_child_45_54,P_Non_dep_child_55_64,P_Non_dep_child_65_74,P_Non_dep_child_75_84,P_Non_dep_child_85_over,P_Non_dep_child_Tot,P_Oth_rel_ind_0_14,P_Oth_rel_ind_15_24,P_Oth_rel_ind_25_34,P_Oth_rel_ind_35_44,P_Oth_rel_ind_45_54,P_Oth_rel_ind_55_64,P_Oth_rel_ind_65_74,P_Oth_rel_ind_75_84,P_Oth_rel_ind_85ov,P_Oth_rel_ind_Tot,P_Unrel_ind_liv_fam_hh_0_14,P_Unre_ind_liv_fam_hh_15_24,P_Unre_ind_liv_fam_hh_25_34,P_Unre_ind_liv_fam_hh_35_44,P_Unre_ind_liv_fam_hh_45_54,P_Unre_ind_liv_fam_hh_55_64,P_Unre_ind_liv_fam_hh_65_74,P_Unre_ind_liv_fam_hh_75_84,P_Unrel_ind_liv_fam_hh_85ov,P_Unrel_ind_liv_fam_hh_Tot,P_Group_hh_mem_0_14,P_Group_hh_mem_15_24,P_Group_hh_mem_25_34,P_Group_hh_mem_35_44,P_Group_hh_mem_45_54,P_Group_hh_mem_55_64,P_Group_hh_mem_65_74,P_Group_hh_mem_75_84,P_Group_hh_mem_85ov,P_Group_hh_mem_Tot,P_LPer_0_14_yr,P_LPer_15_24_yr,P_LPer_25_34_yr,P_LPer_35_44_yr,P_LPer_45_54_yr,P_LPer_55_64_yr,P_LPer_65_74_yr,P_LPer_75_84_yr,P_LPer_85_yr_over,P_LPer_Tot,P_Vis_from_within_Aus_0_14,P_Vis_from_within_Aus_15_24,P_Vis_from_within_Aus_25_34,P_Vis_from_within_Aus_35_44,P_Vis_from_within_Aus_45_54,P_Vis_from_within_Aus_55_64,P_Vis_from_within_Aus_65_74,P_Vis_from_within_Aus_75_84,P_Vis_from_within_Aus_85ov,P_Vis_from_within_Aus_Tot,P_OS_vis_0_14_yr,P_OS_vis_15_24_yr,P_OS_vis_25_34_yr,P_OS_vis_35_44_yr,P_OS_vis_45_54_yr,P_OS_vis_55_64_yr,P_OS_vis_65_74_yr,P_OS_vis_75_84_yr,P_OS_vis_85_yr_over,P_Overseas_v_Total,P_Tot_0_14_yr,P_Tot_15_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
312,..,322,209,75,58,48,32,12,6,760,..,454,567,165,240,250,169,59,9,1910,..,384,658,529,849,1478,1455,1247,573,7176,229,388,304,174,207,343,365,180,41,2231,8,17,22,9,6,19,15,5,3,90,15846,8667,10640,10749,10473,10029,7000,3479,1061,77958,..,293,6768,11516,11604,11822,8645,3586,622,54861,..,2439,5924,3495,2834,1948,754,219,26,17638,..,255,1206,1891,1737,812,395,272,185,6755,32260,..,..,..,..,..,..,..,..,32260,..,5745,..,..,..,..,..,..,..,5745,..,5158,1642,707,479,275,39,0,0,8301,..,799,440,203,301,487,479,325,128,3163,..,593,514,221,190,135,83,24,3,1767,..,938,1263,467,563,581,365,139,29,4343,..,803,1682,1597,2232,3309,2940,2008,800,15361,481,718,641,423,447,640,721,331,65,4461,8,16,37,14,15,25,20,11,7,160,32748,17755,20119,20543,20403,20033,14448,6916,1866,154821
313,..,572,426,135,143,141,76,30,4,1528,..,434,627,260,442,583,489,192,41,3068,..,320,661,697,1408,2809,3823,3200,1236,14160,365,449,344,231,257,312,262,131,60,2403,9,11,51,12,14,19,12,17,0,147,22268,13851,14467,15394,16712,16728,16308,8856,2466,127051,..,469,8426,15067,17068,18049,18795,9543,1531,88957,..,2973,7105,4708,4040,2791,1697,548,53,23921,..,492,2365,3463,3641,1869,1014,711,400,13960,44805,..,..,..,..,..,..,..,..,44805,..,10358,..,..,..,..,..,..,..,10358,..,9152,4004,1622,1202,616,128,6,0,16735,..,1343,734,428,655,1021,1151,759,385,6469,..,1111,1109,447,443,346,189,56,18,3716,..,939,1482,712,970,1206,999,398,80,6787,..,587,1576,1824,3228,4929,6158,4670,1817,24778,715,896,752,562,546,536,508,247,82,4840,25,19,103,20,23,37,28,18,4,274,45541,28348,27662,28851,31815,31399,30664,16955,4369,245607
314,..,403,295,102,88,63,34,21,4,1014,..,507,529,189,217,252,137,50,8,1896,..,257,740,621,918,1420,1763,1356,584,7657,221,368,264,148,154,160,192,102,38,1640,5,8,10,14,15,40,30,6,0,128,22044,13126,14562,16242,15164,11444,8572,4196,1162,106511,..,416,10265,19704,18880,14501,10803,4751,649,79969,..,2626,7553,4304,3132,1678,602,155,12,20058,..,255,1508,2782,3002,1325,655,353,168,10048,45587,..,..,..,..,..,..,..,..,45587,..,11830,..,..,..,..,..,..,..,11830,..,7527,3456,1112,715,267,39,0,0,13127,..,1099,855,346,402,651,739,499,238,4824,..,775,781,292,246,165,81,41,7,2401,..,994,1290,512,505,511,290,106,19,4228,..,475,1606,1596,1993,2437,2631,1870,781,13391,469,674,572,333,331,267,321,164,59,3185,6,20,25,27,27,53,51,9,0,216,46060,26685,27908,31019,29234,21866,16204,7950,1935,208855
315,..,134,86,25,28,17,14,3,0,313,..,204,240,47,67,111,56,18,6,749,..,243,391,288,432,676,559,372,160,3120,232,308,190,135,146,222,206,63,11,1508,4,10,15,4,4,5,4,5,0,45,7725,4251,5283,4413,4192,4024,2410,1091,295,33691,..,135,2329,3514,3625,3895,2351,989,152,16991,..,1398,3433,2155,1607,1018,390,75,6,10091,..,270,859,895,798,467,244,156,66,3761,15500,..,..,..,..,..,..,..,..,15500,..,1669,..,..,..,..,..,..,..,1669,..,2388,952,329,253,95,16,0,0,4034,..,889,411,206,304,417,294,154,44,2721,..,284,220,80,84,58,48,13,3,799,..,424,474,132,166,247,137,48,9,1632,..,517,976,786,1142,1626,1377,758,230,7415,450,577,399,271,294,428,423,146,16,3005,7,7,26,4,4,12,7,5,0,63,15956,8567,10072,8383,8283,8257,5291,2347,522,67683
316,..,854,788,260,232,248,124,43,9,2568,..,1588,1764,482,639,1002,680,271,54,6487,..,374,1051,1090,2046,4263,5531,4911,2287,21549,430,858,561,317,346,538,519,253,96,3910,14,28,65,27,29,41,41,14,3,248,31485,19834,20543,24193,26898,27084,24286,13947,4439,192714,..,585,11941,25998,29748,29710,29246,15763,3146,146143,..,3128,10635,7483,6437,5158,2840,939,128,36742,..,265,1730,4166,5336,2639,1202,847,620,16799,63948,..,..,..,..,..,..,..,..,63948,..,16306,..,..,..,..,..,..,..,16306,..,11522,4832,1824,1366,847,198,4,0,20597,..,1335,933,459,577,1068,1324,957,567,7221,..,1631,1748,669,598,535,297,110,28,5605,..,2724,3694,1149,1393,1887,1424,580,96,12942,..,724,2230,2584,4159,7145,8477,6896,3173,35389,811,1504,1116,731,713,945,947,465,148,7379,25,46,104,42,75,68,68,38,5,476,64785,39767,38965,45106,50399,49999,46023,26598,7908,369546
317,..,308,226,68,54,30,17,3,4,716,..,756,666,175,176,233,151,53,13,2226,..,406,914,630,957,1701,2104,1952,1065,9726,219,413,243,123,188,183,146,79,41,1637,0,0,17,7,4,12,7,4,0,60,14814,9581,10504,9714,9629,9121,7933,4886,1738,77927,..,552,7417,10907,10776,10454,9396,5126,943,55566,..,2222,4426,2088,1658,1154,531,164,19,12263,..,269,1173,1973,1898,872,467,359,230,7242,29908,..,..,..,..,..,..,..,..,29908,..,6793,..,..,..,..,..,..,..,6793,..,4723,1898,681,566,310,50,0,0,8232,..,893,564,240,231,454,478,293,167,3309,..,674,574,196,152,87,41,26,3,1751,..,1426,1579,441,428,486,311,120,24,4811,..,809,1890,1496,1955,2948,3179,2665,1375,16326,420,759,525,317,352,339,277,129,59,3183,6,8,30,19,13,16,16,11,0,107,30339,19124,20074,18349,18030,17126,14745,8884,2822,149488
318,..,437,243,83,74,75,27,12,0,951,..,1321,822,231,341,420,257,90,20,3500,..,668,1234,890,1334,2301,2448,1948,892,11725,345,523,429,234,301,420,477,232,78,3041,4,15,21,3,15,15,17,3,0,97,19770,13741,14351,13914,14087,13391,10375,5432,1701,106766,..,452,8205,13539,14545,14505,11936,5526,863,69576,..,3932,8159,4353,3434,2305,1063,298,24,23574,..,424,1834,3006,2916,1381,688,484,306,11038,40313,..,..,..,..,..,..,..,..,40313,..,8820,..,..,..,..,..,..,..,8820,..,6523,2642,1117,778,447,93,3,0,11608,..,1458,728,375,480,787,734,440,247,5250,..,874,685,258,239,182,91,28,10,2369,..,2484,2029,622,728,890,568,210,44,7572,..,1391,2788,2206,3108,4649,4474,3006,1231,22857,757,975,866,525,619,776,883,412,111,5924,13,29,46,22,23,26,23,15,0,193,41070,27371,27979,26017,26872,25956,20549,10422,2843,209092
319,..,623,384,151,167,171,99,26,0,1627,..,546,588,272,586,929,776,289,53,4042,..,408,763,719,1662,3633,4792,4090,1817,17880,463,677,454,292,359,584,517,237,101,3680,4,12,37,11,11,21,11,5,4,120,22477,13783,13584,14988,18167,22517,22350,12223,3458,143545,..,599,7875,14042,17944,23794,27207,14130,2261,107853,..,3155,6277,4276,4338,4201,2784,905,131,26066,..,563,2400,3575,3557,1914,1176,962,538,14688,45621,..,..,..,..,..,..,..,..,45621,..,9522,..,..,..,..,..,..,..,9522,..,8719,3580,1803,1567,921,132,4,0,16727,..,1300,725,331,621,1177,1228,918,445,6744,..,1185,927,432,478,423,260,75,21,3797,..,1073,1376,682,1204,1842,1691,654,97,8620,..,838,1831,1916,3739,7174,8836,6566,2594,33492,891,1277,1008,702,788,1068,1037,455,142,7359,14,23,76,22,23,42,24,15,4,237,46526,28251,26067,27780,34244,42552,44380,24682,6239,280719
397,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,..,486,547,107,54,41,17,12,6,1259,..,2109,2086,367,227,322,273,112,31,5531,..,762,2019,1566,1824,3255,4538,4178,2472,20615,246,546,472,234,210,265,184,109,57,2331,5,25,32,12,17,53,40,17,0,198,23395,18082,19515,19969,19855,18795,16613,10056,3892,150158,..,399,11779,24186,24302,22343,19748,10583,2305,115648,..,2289,8629,4801,3760,2905,1765,485,61,24684,..,77,659,2416,3679,2151,806,612,483,10886,47487,..,..,..,..,..,..,..,..,47487,..,17415,..,..,..,..,..,..,..,17415,..,7361,5024,1300,1047,626,109,4,0,15465,..,1385,1131,265,318,666,709,465,293,5222,..,952,1210,266,135,123,54,17,9,2767,..,4254,4907,959,595,697,577,220,55,12268,..,1502,4193,3571,4109,5890,6947,5590,3226,35036,503,961,955,487,441,492,332,179,83,4444,20,52,49,46,53,78,75,26,7,415,48012,36653,38536,38307,38433,35975,31116,18194,6526,291743
402,..,840,796,224,135,104,58,7,7,2169,..,1132,1320,464,537,653,414,129,30,4684,..,586,1866,1671,2394,4420,5078,4446,2151,22614,594,827,654,357,335,371,262,133,72,3604,7,15,36,17,32,86,69,12,3,285,41321,26153,32231,29990,26772,25723,20202,11636,3858,217890,..,1123,22632,34389,28793,27999,23240,12161,2355,152688,..,3878,12937,7228,5696,3837,1521,428,62,35587,..,666,3845,5974,6585,4003,1779,1041,592,24484,84035,..,..,..,..,..,..,..,..,84035,..,22347,..,..,..,..,..,..,..,22347,..,15904,9832,3109,1805,910,139,6,0,31710,..,2906,2404,956,1029,1700,1501,846,466,11800,..,1823,2014,738,497,333,172,30,9,5634,..,2973,4185,1662,1455,1530,894,265,67,13036,..,1253,4611,4652,6115,8561,8299,6295,3039,42826,1179,1582,1546,1020,788,713,492,216,105,7634,15,29,69,31,63,119,130,23,9,492,85229,54491,64092,59762,52820,49693,38163,21320,6697,432269
403,..,672,545,135,85,70,36,13,4,1550,..,1436,1528,399,432,567,390,111,26,4894,..,530,1635,1639,2111,4345,5776,4601,2768,23409,394,693,530,310,269,335,259,124,49,2955,8,17,24,16,15,36,43,16,3,179,29618,20405,22812,24445,23717,23760,21435,11661,4456,182309,..,477,13750,26903,26816,26498,25149,12673,2643,134905,..,2841,11567,7115,5280,3903,2027,570,79,33379,..,307,1710,4228,5220,3074,1357,780,563,17225,60055,..,..,..,..,..,..,..,..,60055,..,18240,..,..,..,..,..,..,..,18240,..,11695,6818,2027,1347,762,149,0,0,22810,..,1636,1210,451,447,908,955,649,365,6620,..,1326,1306,428,257,203,96,19,8,3642,..,2688,3516,1036,1011,1146,838,247,37,10518,..,999,3552,3903,5012,7738,8975,6477,3729,40387,873,1284,1089,699,655,606,479,209,75,5975,15,40,48,26,32,57,69,28,4,318,60948,41525,44566,46809,46075,44893,40104,21655,7507,354091
404,..,503,570,138,76,53,22,4,6,1370,..,1344,1631,371,335,362,282,79,15,4417,..,482,1552,1366,1834,3094,3581,3101,1916,16923,250,385,376,229,208,226,179,94,57,2009,4,19,28,16,25,33,41,6,0,167,17445,13500,18227,15821,15263,15144,12125,7385,3284,118193,..,434,10938,17495,15796,15392,12610,6940,1859,81462,..,1755,8150,4294,3329,2514,1093,273,44,21455,..,157,930,2326,3235,2241,1051,739,594,11281,35191,..,..,..,..,..,..,..,..,35191,..,11084,..,..,..,..,..,..,..,11084,..,6829,5347,1567,1259,788,124,4,0,15923,..,1568,1381,403,489,894,839,432,330,6331,..,1022,1315,350,188,182,84,15,6,3167,..,2936,4199,1076,853,852,580,194,36,10712,..,897,3301,3097,4185,6057,5929,4329,2595,30393,473,754,809,526,462,444,321,162,91,4048,12,30,53,33,47,54,63,10,4,297,35679,27469,36417,31167,29840,29415,22703,13092,5554,231351
405,..,126,74,22,16,14,14,13,3,278,..,148,177,77,128,212,135,70,5,958,..,185,335,260,654,1384,1775,1617,814,7017,154,215,147,102,117,161,125,64,27,1117,0,4,0,3,4,3,0,0,0,13,8690,4686,4995,5705,6767,8219,7596,4253,1282,52191,..,164,3129,6055,7380,9613,9908,5007,791,42047,..,1007,2720,1735,1673,1592,845,224,28,9823,..,111,662,1104,1187,666,306,229,162,4420,17708,..,..,..,..,..,..,..,..,17708,..,3719,..,..,..,..,..,..,..,3719,..,3262,1332,501,389,244,46,0,0,5766,..,354,190,86,148,304,227,169,90,1567,..,236,165,74,60,61,32,8,3,648,..,289,377,194,281,440,315,120,24,2033,..,414,934,836,1701,3123,3414,2485,1194,14108,314,394,347,257,251,300,240,105,37,2250,0,0,4,7,3,3,0,3,0,26,18027,9947,9857,10846,13085,16335,15345,8353,2331,104119
406,..,72,45,22,21,11,4,4,0,183,..,170,221,60,78,108,75,30,9,755,..,270,449,293,564,955,1014,931,455,4934,149,168,136,98,120,144,117,45,13,983,0,0,0,7,0,3,3,0,0,20,6998,3736,4790,4300,4763,4905,3866,2249,718,36318,..,185,2723,4067,4506,5210,4601,2389,461,24142,..,995,2693,1524,1452,1114,413,99,14,8303,..,189,712,893,922,481,234,155,69,3653,13906,..,..,..,..,..,..,..,..,13906,..,2301,..,..,..,..,..,..,..,2301,..,2114,841,343,275,119,16,0,0,3706,..,538,271,160,169,226,182,100,51,1702,..,169,134,53,73,46,15,5,6,497,..,381,486,193,197,256,166,67,17,1772,..,542,1103,884,1481,2321,2026,1467,645,10470,300,340,324,236,264,291,261,89,23,2124,0,0,9,12,3,5,3,0,0,37,14211,7757,9301,8355,9347,10076,7917,4363,1290,72618
407,..,210,161,51,43,52,27,5,0,545,..,291,334,131,232,342,251,91,17,1681,..,368,655,511,1130,2380,3077,2785,1438,12349,227,359,231,152,186,242,210,103,37,1741,3,7,14,10,10,15,7,5,0,75,14180,8230,8876,9377,11093,13203,13093,7544,2416,88010,..,314,5498,9765,11804,14933,16617,8928,1686,69548,..,1878,4759,2931,2894,2613,1568,420,60,17121,..,244,1138,1809,2168,1060,537,397,273,7633,28559,..,..,..,..,..,..,..,..,28559,..,6100,..,..,..,..,..,..,..,6100,..,5490,2123,857,631,373,85,4,0,9564,..,709,373,161,238,436,501,319,182,2914,..,438,402,176,155,145,78,11,4,1407,..,672,928,426,542,684,529,193,36,4005,..,759,1705,1567,2961,5094,5683,4232,2060,24050,460,706,550,377,397,454,386,170,60,3554,8,33,93,48,20,22,11,10,3,239,29028,17334,17572,18126,21812,25808,25981,14679,4357,174693
497,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,..,276,221,91,54,42,25,12,0,732,..,324,466,161,228,295,197,66,15,1766,..,268,529,563,1100,2002,2414,1957,1010,9841,237,360,275,168,160,244,208,95,50,1805,10,15,14,8,5,17,11,6,4,90,16281,8419,9379,11624,12018,11890,10062,5241,1702,86612,..,251,5687,12079,13072,13591,12615,5995,1081,64376,..,1802,5089,3549,3046,2423,1172,325,29,17433,..,195,1053,2208,2217,925,465,318,204,7593,33160,..,..,..,..,..,..,..,..,33160,..,6426,..,..,..,..,..,..,..,6426,..,5471,1752,724,507,299,69,0,0,8815,..,665,403,176,210,442,436,264,146,2736,..,538,529,241,160,120,66,24,4,1678,..,697,1117,444,528,631,421,137,36,4011,..,600,1413,1576,2477,3699,4175,2850,1375,18165,523,680,580,405,361,432,373,174,70,3598,19,26,46,21,13,26,19,11,4,178,33697,17343,17673,21431,22578,22578,19806,10099,2952,168161
502,..,155,92,46,33,27,16,7,0,369,..,156,145,83,130,179,131,59,11,896,..,162,304,287,583,1148,1640,1504,757,6387,168,171,109,89,120,120,118,62,33,1000,5,5,8,5,6,7,3,3,0,36,8954,5263,5338,5884,6381,6885,6878,4229,1336,51143,..,146,3000,5525,6511,7565,8284,5043,964,37044,..,1088,2730,1834,1478,1225,764,280,47,9449,..,164,871,1282,1342,714,333,206,143,5058,17669,..,..,..,..,..,..,..,..,17669,..,4057,..,..,..,..,..,..,..,4057,..,3249,1240,538,338,195,50,0,0,5611,..,500,244,139,169,278,293,177,117,1922,..,294,238,113,89,69,34,8,3,854,..,311,414,198,287,333,281,115,29,1967,..,313,799,788,1280,2107,2831,2268,1092,11473,302,342,264,217,245,217,207,105,41,1942,6,7,9,14,8,17,12,0,0,86,17985,10478,9812,10654,11754,12721,13098,8212,2429,97135
503,..,199,298,75,20,21,8,0,0,622,..,1582,2133,334,140,150,94,61,13,4507,..,735,2278,1514,1150,1838,2260,1804,1141,12719,114,271,296,173,121,120,125,61,19,1306,12,25,46,18,27,28,36,4,3,200,12716,10156,14090,12152,11125,9498,7580,4298,1859,83477,..,191,6636,14004,13837,11252,8870,4592,1138,60513,..,1414,7314,3329,2133,1658,808,250,43,16956,..,35,249,1023,1748,1046,378,226,205,4908,25905,..,..,..,..,..,..,..,..,25905,..,9599,..,..,..,..,..,..,..,9599,..,2673,1933,477,345,232,53,0,0,5713,..,816,697,173,121,252,293,193,156,2691,..,375,677,158,46,45,21,6,3,1330,..,2902,4622,856,356,359,242,123,29,9494,..,1331,4637,3579,2695,3485,3765,2608,1490,23598,260,492,609,339,257,217,205,118,43,2534,25,45,77,38,60,61,59,19,10,397,26193,19864,27446,23973,21606,18598,14704,8124,3124,163627
504,..,380,361,118,98,71,37,12,3,1086,..,615,848,299,350,402,246,80,15,2852,..,446,1412,1127,1476,2383,2867,2050,1001,12766,351,465,379,231,195,232,183,127,61,2220,12,17,29,15,14,69,56,14,0,223,24830,14854,19674,19273,17414,15484,11492,5922,2030,130978,..,483,13205,22011,19532,17766,13214,6281,1200,93699,..,2406,9244,5574,3862,2493,1042,301,36,24960,..,260,1651,2922,3510,1990,909,542,353,12135,50860,..,..,..,..,..,..,..,..,50860,..,12799,..,..,..,..,..,..,..,12799,..,9256,4888,1510,903,476,108,6,0,17146,..,1541,1301,481,543,921,951,618,337,6695,..,794,959,369,277,172,119,37,9,2733,..,1343,2272,932,836,866,539,171,38,7005,..,845,3220,2972,3370,4584,4707,3048,1360,24104,694,863,804,576,463,429,328,198,83,4443,17,25,49,27,29,103,83,26,4,357,51573,30621,37595,37380,33319,29798,21987,11232,3427,256931
505,..,677,694,206,134,126,43,17,11,1901,..,1362,2274,593,481,584,399,150,29,5872,..,747,2887,2518,2780,4866,6343,5266,2675,28078,559,810,718,415,346,399,390,210,112,3953,28,42,64,47,42,109,73,29,9,440,52566,32238,38772,41312,37894,32359,25558,13807,4867,279366,..,886,24374,48836,46863,39681,31289,14833,3059,209833,..,4073,18990,10936,6905,4180,1746,484,88,47406,..,408,2773,5848,7343,4214,1849,1049,630,24117,106861,..,..,..,..,..,..,..,..,106861,..,31104,..,..,..,..,..,..,..,31104,..,19150,10341,2972,1802,904,164,7,0,35339,..,2777,2230,855,868,1487,1641,1016,613,11488,..,1401,1798,636,406,312,122,48,14,4745,..,2938,5452,1709,1229,1200,842,324,67,13761,..,1559,6148,6039,6488,8682,9670,7194,3539,49315,1160,1498,1530,1015,820,774,675,324,152,7963,62,69,125,84,86,157,129,50,12,764,108084,65867,73757,78935,72809,61592,48137,25331,8179,542697
506,..,914,999,273,163,126,50,16,6,2540,..,2322,2252,704,594,592,404,139,20,7025,..,1047,2756,2165,2484,4266,5383,4313,2199,24615,597,810,687,380,380,450,376,184,80,3940,25,32,66,36,50,157,150,34,13,569,48236,30455,38080,38143,30881,27239,21895,11249,3962,250146,..,1202,26628,47426,37525,31610,25745,11728,2379,184240,..,4616,15412,8482,5939,3789,1714,430,56,40441,..,526,2818,5203,5608,3454,1632,947,586,20782,98003,..,..,..,..,..,..,..,..,98003,..,25763,..,..,..,..,..,..,..,25763,..,15464,9299,2731,1641,827,145,3,0,30114,..,3845,3022,1034,989,1723,1855,1028,515,14019,..,2007,2667,941,561,332,159,58,7,6744,..,5323,6671,2146,1630,1471,918,318,49,18530,..,2080,6344,5736,5938,8190,8711,6227,2981,46214,1198,1536,1418,929,829,832,642,300,129,7813,64,68,128,93,101,239,257,70,16,1035,99264,62441,74406,74732,60751,52464,41784,21119,6729,493700
507,..,613,526,169,104,90,40,6,3,1550,..,1346,1573,478,436,480,364,125,38,4838,..,788,2188,1751,2205,3996,4893,3943,2148,21915,506,726,566,346,319,430,323,170,74,3461,33,26,46,26,36,60,65,21,6,325,40712,24791,28890,31000,28580,24912,19381,10295,3868,212427,..,546,17370,35278,33681,29206,22916,11189,2357,152543,..,4006,14905,8500,5893,3835,1704,461,72,39377,..,410,2535,4883,5530,3072,1279,807,568,19081,82546,..,..,..,..,..,..,..,..,82546,..,21855,..,..,..,..,..,..,..,21855,..,14178,7147,2119,1378,729,184,3,0,25739,..,2197,1575,577,629,1141,1165,723,446,8459,..,1175,1293,535,332,244,117,30,10,3732,..,2629,3768,1269,1047,1043,782,273,63,10863,..,1511,4876,4460,5149,7254,7649,5613,2963,39464,995,1323,1183,868,724,744,584,275,100,6788,63,38,95,70,75,113,124,33,9,631,83603,49862,54749,58565,54434,47372,36503,19396,6594,411082
