SA4_CODE_2021,Aus_Both_prnts_born_os,Aus_Father_only_born_os,Aus_Mother_only_born_os,Aus_Both_prnts_born_Aus,Aus_bp_ns,Aus_Tot_R,Aus_Abor_Both_pare_brn_os,Aus_Abor_Father_only_brn_os,Aus_Abor_Mother_only_brn_os,Aus_Abor_Both_pare_brn_Aus,Aus_Abor_bp_ns,Aus_Aborigin_Tot_R,Chin_Both_prnts_born_os,Chin_Father_only_born_os,Chin_Mother_only_born_os,Chin_Bth_prnts_born_Aus,Chin_bp_ns,Chin_Tot_R,Croat_Both_prnts_born_os,Croat_Father_only_born_os,Croat_Mother_only_born_os,Croat_Bth_parnts_born_Aus,Croat_bp_ns,Croat_Tot_R,Dutch_Both_prnts_born_os,Dutch_Father_only_born_os,Dutch_Mother_only_born_os,Dutch_Both_prnts_born_Aus,Dutch_bp_ns,Dutch_Tot_R,Eng_Both_prnts_born_os,Eng_Father_only_born_os,Eng_Mother_only_born_os,Eng_Both_prnts_born_Aus,Eng_bp_ns,Eng_Tot_R,Fili_Both_prnts_born_os,Fili_Father_only_born_os,Fili_Mother_only_born_os,Fili_Both_prnts_born_Aus,Fili_bp_ns,Fili_Tot_R,Fren_Both_prnts_born_os,Fren_Father_only_born_os,Fren_Mother_only_born_os,Fren_Both_prnts_born_Aus,Fren_bp_ns,Fren_Tot_R,Ger_Both_prnts_born_os,Ger_Father_only_born_os,Ger_Mother_only_born_os,Ger_Both_prnts_born_Aus,Ger_bp_ns,Ger_Tot_R,Greek_Both_prnts_born_os,Greek_Father_only_born_os,Greek_Mother_only_born_os,Greek_Both_prnts_born_Aus,Greek_bp_ns,Greek_Tot_R,Hung_Bth_prnts_born_os,Hung_Father_only_born_os,Hung_Mother_only_born_os,Hung_Bth_prents_brn_Aus,Hung_bp_ns,Hung_Tot_R,Ind_Both_prnts_born_os,Ind_Father_only_born_os,Ind_Mother_only_born_os,Ind_Both_prnts_born_Aus,Ind_bp_ns,Ind_Tot_R,Irish_Both_prnts_born_os,Irish_Father_only_born_os,Irish_Mother_only_born_os,Irish_Both_prnts_born_Aus,Irish_bp_ns,Irish_Tot_R,Ital_Both_prnts_born_os,Ital_Father_only_born_os,Ital_Mother_only_born_os,Ital_Bth_prnts_born_Aus,Ital_bp_ns,Ital_Tot_R,Kor_Both_prnts_born_os,Kor_Father_only_born_os,Kor_Mother_only_born_os,Kor_Both_prnts_born_Aus,Kor_bp_ns,Kor_Tot_R,Leb_Both_prnts_born_os,Leb_Father_only_born_os,Leb_Mother_only_born_os,Leb_Bth_prents_born_Aus,Leb_bp_ns,Leb_Tot_R,Mac_Bth_parnts_born_os,Mac_Father_only_brn_os,Mac_Mother_only_brn_os,Mac_Bth_prnts_brn_Aus,Mac_bp_ns,Mac_Tot_R,Malt_Both_prnts_born_os,Malt_Father_only_born_os,Malt_Mother_only_born_os,Malt_Bth_prnts_born_Aus,Malt_bp_ns,Malt_Tot_R,Maori_Both_prnts_born_os,Maori_Father_only_born_os,Maori_Mother_only_born_os,Maori_Both_prnts_born_Aus,Maori_bp_ns,Maori_Tot_R,NZ_Both_prnts_born_os,NZ_Father_only_born_os,NZ_Mother_only_born_os,NZ_Both_prnts_born_Aus,NZ_bp_ns,NZ_Tot_R,Pol_Both_prnts_born_os,Pol_Father_only_born_os,Pol_Mother_only_born_os,Pol_Both_prnts_born_Aus,Pol_bp_ns,Pol_Tot_R,Russ_Both_prnts_born_os,Russ_Father_only_born_os,Russ_Mother_only_born_os,Russ_Bth_prnts_born_Aus,Russ_bp_ns,Russ_Tot_R,Samoan_Both_prnts_born_os,Samoan_Father_only_born_os,Samoan_Mother_only_born_os,Samoan_Bth_prnts_born_Aus,Samoan_bp_ns,Samoan_Tot_R,Scott_Both_prnts_born_os,Scott_Father_only_born_os,Scott_Mother_only_born_os,Scott_Bth_prnts_brn_Aus,Scott_bp_ns,Scott_Tot_R,Serb_Both_prnts_born_os,Serb_Father_only_born_os,Serb_Mother_only_born_os,Serb_Bth_prnts_born_Aus,Serb_bp_ns,Serb_Tot_R,SthA_Both_prnts_born_os,SthA_Father_only_born_os,SthA_Mother_only_born_os,SthA_Bth_prnts_born_Aus,SthA_bp_ns,SthA_Tot_R,Span_Both_prnts_born_os,Span_Father_only_born_os,Span_Mother_only_born_os,Span_Bth_prnts_born_Aus,Span_bp_ns,Span_Tot_R,Sri_Lkn_Bth_prnts_born_os,Sri_Lkn_Father_only_born_os,Sri_Lkn_Mother_only_born_os,Sri_Lkn_Bth_prents_brn_Aus,Sri_Lkn_bp_ns,Sri_Lkn_Tot_R,Viet_Bth_prnts_brn_os,Viet_Father_only_brn_os,Viet_Mother_only_brn_os,Viet_Bth_prnts_brn_Aus,Viet_bp_ns,Viet_Tot_R,Welsh_Both_prnts_born_os,Welsh_Father_only_born_os,Welsh_Mother_only_born_os,Welsh_Both_prnts_born_Aus,Welsh_bp_ns,Welsh_Tot_R,Oth_Both_prnts_born_os,Oth_Father_only_born_os,Oth_Mother_only_born_os,Oth_Both_prnts_born_Aus,Oth_bp_ns,Oth_Tot_R,Ancest_ns_Bth_parnts_brn_os,Ancest_ns_Fther_only_brn_os,Ancest_ns_Mther_only_brn_os,Ancest_ns_Bth_prnt_brn_Aus,Ancest_ns_bp_ns,Ancest_ns_Tot_R,Tot_P_Bth_parnts_brn_os,Tot_P_Fther_only_brn_os,Tot_P_Mther_only_brn_os,Tot_P_Bth_prnts_brn_Aus,Tot_P_bp_ns,Tot_P_Tot_R
206,5690,20473,16431,87641,801,131029,175,289,153,2753,50,3422,54789,1023,1834,1559,265,59467,2668,545,331,1164,26,4735,3476,1540,955,3108,29,9109,40271,18702,14028,97643,975,171622,5906,115,856,143,22,7049,3690,571,471,1424,31,6188,6896,2190,1680,11413,102,22281,16299,2455,1279,6482,145,26658,1263,394,236,714,19,2630,18737,589,460,358,48,20199,14620,6039,4388,51513,318,76885,23303,5533,2776,16725,261,48597,3893,48,115,83,19,4162,3282,481,387,887,22,5058,1793,316,201,657,17,2983,2167,761,487,1986,25,5422,1628,212,194,105,12,2147,3281,768,629,297,18,4989,4408,1013,736,2234,32,8418,2812,324,284,615,22,4064,395,45,36,16,5,497,11537,5160,4094,36497,237,57532,1842,241,152,301,22,2553,1741,293,245,100,14,2393,3749,263,230,482,22,4745,2133,298,241,272,15,2955,10410,166,465,182,89,11323,1465,454,325,1821,17,4072,75469,7337,6803,9430,612,99656,3493,206,226,1434,33667,39028,278966,45002,34731,218001,37040,613743
207,3712,9953,8404,52418,516,75003,57,65,40,797,16,976,85145,1099,2195,1367,461,90275,1264,211,143,522,13,2154,1823,676,418,1305,12,4238,17497,8726,6614,55087,511,88431,2274,88,358,77,4,2806,1019,262,190,634,6,2111,2945,922,634,5275,63,9839,12581,1663,912,5379,113,20648,825,147,101,358,14,1442,12649,423,330,243,21,13661,4077,2372,1742,24664,151,33005,12028,2608,1206,9255,130,25229,2850,23,132,23,6,3039,1197,245,149,363,12,1960,1125,154,106,443,10,1846,811,297,138,652,12,1907,330,78,49,39,0,496,1016,389,268,154,8,1834,1719,343,282,714,10,3063,883,113,139,216,0,1353,104,29,11,7,0,149,4214,2425,1804,19691,122,28254,649,95,55,91,5,890,1170,196,170,90,3,1634,936,89,80,200,0,1311,2658,225,179,161,11,3238,5020,166,296,126,8,5619,573,192,144,845,3,1757,35571,3105,3195,4459,198,46526,1697,116,89,650,10195,12751,195310,21800,17544,123294,12225,370169
208,4646,17254,13853,76894,683,113332,89,121,79,1195,21,1513,26392,557,1175,1010,120,29258,1698,310,187,638,23,2848,2917,1014,653,1835,25,6438,30932,13773,10276,74190,770,129946,2751,100,484,79,5,3413,2293,365,296,953,16,3912,5470,1538,1142,7109,89,15350,12700,1819,1067,5874,84,21542,1841,402,248,664,24,3179,12964,408,346,311,28,14064,8912,3591,2643,31792,204,47137,9378,2651,1402,8846,102,22378,1444,39,85,21,0,1596,874,218,110,363,13,1580,483,124,82,175,3,874,909,316,215,749,4,2189,745,144,104,75,4,1066,1892,704,547,224,13,3385,6298,1171,924,2254,54,10699,6210,447,478,519,56,7707,174,43,12,13,3,255,8028,3301,2536,24151,156,38174,1526,177,104,234,9,2046,4205,544,453,122,15,5343,1554,149,139,287,10,2130,2015,344,327,292,14,2992,2859,101,182,87,4,3245,1063,258,179,1008,7,2521,44419,6075,5466,7236,333,63533,2229,265,217,1236,12385,16333,174136,33852,26293,168966,14738,417990
209,8257,16469,11374,95222,984,132307,130,284,159,4371,76,5015,24971,498,895,920,120,27401,2980,521,252,1096,22,4874,2233,937,604,2081,26,5885,24185,12791,8968,85875,1031,132857,6169,208,663,168,23,7234,1139,227,159,891,11,2420,3668,1336,966,8011,78,14068,15531,2746,1383,7215,157,27028,743,196,137,419,7,1499,25302,492,330,219,43,26387,5944,3546,2242,33893,225,45849,30720,6809,3079,22541,352,63507,927,26,91,21,0,1069,5665,1208,583,1276,32,8762,13301,1721,974,3228,126,19345,3550,1030,600,2882,42,8108,1124,234,158,117,9,1650,1515,663,459,280,13,2928,1939,423,315,1022,19,3720,907,109,133,269,10,1426,1618,195,73,35,13,1944,5708,3130,2297,25450,147,36735,1967,249,140,316,13,2689,1048,230,168,60,0,1515,1724,209,172,476,14,2595,3367,248,133,200,16,3967,8272,166,331,169,35,8976,750,271,177,1038,0,2242,72076,5518,4285,6703,511,89088,4047,303,239,1786,19352,25717,245124,37565,24833,208101,22772,538391
210,10409,11189,7628,60380,771,90379,103,214,101,2418,41,2870,8031,209,438,538,44,9259,2940,464,245,967,36,4649,1298,517,396,1184,12,3410,17578,7855,5739,51582,814,83565,6008,154,551,137,32,6877,655,122,90,399,13,1280,2538,824,533,4696,77,8659,7312,1359,677,3655,96,13102,562,116,68,245,7,993,21087,392,221,198,44,21942,3765,2087,1316,20166,186,27524,23717,5028,2322,15683,319,47065,469,5,41,9,0,522,9822,2545,954,1661,89,15074,1752,358,166,691,30,2991,5280,1218,713,3503,48,10760,992,160,158,95,15,1422,1203,369,322,156,13,2061,1977,369,261,908,15,3527,524,67,76,168,4,837,2938,250,83,36,29,3329,3666,1787,1324,14465,127,21365,1225,163,98,203,14,1700,503,141,82,55,8,784,1373,146,100,259,13,1895,3263,164,116,135,10,3689,4654,110,210,109,37,5118,405,132,94,572,6,1210,103991,5870,3951,5886,574,120268,4341,423,212,1272,18726,24964,224465,27793,17680,131033,21623,422596
211,4710,20602,15351,121659,1041,163359,92,271,150,3157,48,3723,48908,675,1407,1223,193,52408,1523,319,125,677,14,2659,6618,2228,1326,5170,56,15396,34550,18477,13557,110533,1172,178281,3984,122,610,142,20,4871,1321,269,175,1072,18,2864,6480,2152,1477,11199,156,21464,4705,1143,510,3339,48,9746,1505,320,179,568,22,2594,14231,478,385,282,26,15401,7287,3896,2623,35884,259,49952,9573,3170,1431,10993,113,25284,2212,19,89,20,0,2344,823,162,103,266,4,1358,558,114,54,330,0,1063,1169,480,274,1152,10,3077,766,188,131,157,10,1255,1424,793,643,421,12,3293,2711,471,397,1213,28,4826,1022,128,139,264,12,1564,294,69,53,13,3,435,8026,4316,3230,32411,222,48192,980,144,90,182,7,1398,2038,394,386,173,10,3013,1086,125,115,341,9,1678,4124,400,319,357,13,5211,3236,92,213,105,7,3650,1168,364,264,1344,16,3152,42333,4615,3826,6607,290,57673,2026,229,137,1971,14548,18905,188858,38376,28184,240493,17602,513509
212,17592,21281,16335,112150,1500,168854,238,358,241,3885,66,4796,84091,818,1696,1160,491,88252,4323,587,277,929,53,6160,6394,1804,1092,4206,75,13574,47952,16671,12735,95349,1581,174286,15519,296,1195,245,56,17312,3254,241,166,813,19,4491,6379,1771,1123,8618,140,18026,16577,2381,1363,6151,254,26730,3031,399,222,717,30,4406,65307,866,583,397,147,67296,8225,3520,2423,28620,333,43120,14937,3753,1843,11553,211,32295,4384,20,123,8,21,4549,2785,495,253,437,24,4000,1499,201,119,274,12,2106,1997,653,387,1553,26,4621,3638,486,338,198,34,4697,2844,983,660,435,27,4944,4771,521,421,997,40,6744,2992,199,217,381,25,3808,5490,421,183,72,73,6235,9513,3785,2864,25313,283,41760,6291,442,306,407,80,7526,2790,439,314,193,13,3750,3059,180,150,365,25,3773,18500,755,460,480,70,20260,24906,356,639,307,117,26323,1192,283,216,1094,7,2793,197844,7696,6431,7526,1299,220790,9734,431,383,2162,35616,48327,521037,43033,32461,219331,41566,857421
213,19079,20535,15276,100078,1411,156378,290,532,290,5313,63,6491,44675,687,1293,1103,298,48067,8314,1025,593,2271,77,12283,2843,1102,700,2301,22,6968,42637,15007,11501,84860,1556,155562,27228,622,1857,403,73,30184,1660,248,153,771,20,2850,5898,1693,1163,8692,140,17582,11468,2183,1056,5428,104,20247,1439,263,139,506,20,2366,76505,791,484,318,146,78244,8400,3719,2505,30149,290,45060,20233,5222,2537,16251,266,44515,1913,28,76,26,3,2051,5657,1489,657,1001,28,8829,10235,1229,680,2249,68,14455,17522,3434,2055,9723,216,32952,5901,556,452,231,57,7185,3703,886,675,321,39,5620,5211,790,578,1874,47,8497,1560,133,163,344,6,2205,7512,439,230,90,76,8345,8879,3499,2775,23463,201,38821,5553,581,353,640,55,7179,1751,249,189,108,12,2313,4386,286,237,451,29,5398,4290,253,134,161,15,4849,49598,723,1267,696,226,52515,1038,318,222,1013,8,2598,168871,8174,6304,8016,1135,192501,12727,431,383,1874,44080,59501,510703,45857,33438,210366,49604,849967
214,2485,13918,10750,84025,1126,112298,31,253,135,2850,45,3317,3310,177,245,562,26,4321,1077,209,117,387,9,1798,3283,1095,713,2379,48,7522,29839,13317,10018,77128,1407,131709,2096,67,412,75,21,2671,1009,196,138,778,15,2130,3525,1209,880,6407,92,12120,2931,578,366,1500,52,5424,686,209,96,321,16,1319,2687,208,171,196,8,3265,6434,2853,1897,24552,282,36017,5115,1665,770,5910,114,13575,194,3,30,21,0,242,451,113,64,207,8,834,302,60,29,125,0,514,776,282,168,615,12,1857,1166,257,192,155,14,1785,1339,638,437,261,11,2685,1508,310,221,650,24,2705,998,87,86,175,11,1361,389,81,50,11,8,535,7595,3182,2398,21763,261,35209,613,92,55,109,3,876,1092,235,168,94,12,1601,687,79,74,303,12,1156,649,201,102,191,4,1143,478,24,73,21,0,600,1138,257,201,841,7,2453,14190,2877,2353,3873,232,23530,816,183,159,1632,13971,16758,78961,25716,19135,165286,17100,306204
215,900,3034,2250,53850,903,60933,29,180,62,4249,93,4603,1996,14,56,222,18,2313,244,63,21,197,6,524,697,285,171,577,14,1741,4502,2952,2154,48878,957,59442,1122,14,158,33,21,1342,130,13,19,318,4,486,761,343,254,7870,104,9341,444,128,38,399,13,1021,155,34,14,100,0,307,1277,44,21,27,3,1371,764,570,397,13702,162,15596,2294,678,261,3973,79,7282,97,0,9,8,0,110,47,13,3,32,0,91,25,4,6,16,0,52,118,65,21,151,0,355,183,57,36,71,6,345,245,103,93,81,3,528,209,63,33,211,3,511,65,16,11,28,3,129,224,27,20,6,4,275,1016,729,570,13444,144,15901,73,10,6,22,4,110,203,28,14,22,0,274,118,28,14,60,0,219,79,18,8,21,0,123,762,4,19,9,13,803,109,65,37,356,7,571,7488,679,485,1439,121,10202,455,55,43,1562,11166,13281,22837,6099,4285,108806,13344,155374
216,1084,3213,2181,44797,735,52008,13,146,80,3885,84,4213,1204,34,49,251,11,1538,146,50,17,100,3,313,776,294,179,776,16,2044,4578,2965,2150,41521,770,51989,1284,14,189,23,9,1514,106,19,24,235,0,383,687,261,226,3504,40,4714,436,91,24,347,11,905,102,28,25,43,3,196,1968,48,19,37,8,2077,897,621,395,13392,137,15440,2785,721,278,4091,82,7953,44,0,3,3,0,54,41,13,8,15,0,73,220,30,16,135,0,402,170,64,42,235,5,512,234,51,45,36,3,370,297,103,89,92,7,595,192,62,31,170,4,462,55,12,8,44,0,120,280,23,4,4,0,310,1165,772,530,10914,121,13492,86,7,7,25,0,133,115,18,18,14,0,165,146,25,12,132,0,318,150,9,12,24,0,190,161,5,17,3,4,191,134,39,35,258,3,471,8774,601,443,1446,103,11373,427,81,36,1112,8939,10603,24705,6189,4198,90928,10686,136709
217,437,3138,2411,45841,690,52520,22,79,52,2173,47,2375,869,37,53,188,8,1148,87,32,8,94,0,233,975,389,221,924,17,2533,4697,2860,2155,41832,745,52292,723,13,135,25,6,902,142,33,41,277,0,493,685,290,255,4523,50,5803,187,61,23,166,7,438,67,19,12,37,3,138,478,34,20,33,0,568,1089,818,517,17367,214,20006,485,248,83,1291,17,2122,70,4,7,0,0,82,25,7,0,46,0,79,21,11,3,15,0,47,201,67,38,176,3,486,343,69,67,45,10,536,378,167,107,93,5,753,175,43,20,140,5,385,83,19,4,41,0,154,57,11,6,8,0,68,1388,875,630,13442,176,16518,48,11,3,14,0,69,203,35,33,10,6,288,97,15,3,89,4,209,113,14,10,3,0,136,182,0,6,0,0,188,183,57,38,340,0,619,2855,515,456,1032,64,4924,177,67,55,1394,6974,8669,14148,5809,4314,94281,8606,127176
297,0,11,6,44,0,60,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,13,18,9,8,42,0,72,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,7,0,4,9,0,15,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,23,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,8,0,0,5,0,14,0,0,0,0,385,385,52,9,17,98,387,565
301,2105,10873,8200,61418,691,83282,63,461,290,5446,72,6335,3288,170,330,576,25,4389,567,120,56,266,0,1012,2408,688,486,1277,27,4887,28124,9798,7132,58569,807,104422,2202,82,444,136,25,2887,996,159,124,534,7,1820,2909,964,715,9490,84,14161,680,296,118,900,0,2002,423,92,51,140,4,699,2518,160,84,159,14,2939,6363,2149,1429,19774,155,29869,1969,857,360,3284,44,6516,449,10,67,10,5,539,190,73,38,173,3,478,64,16,9,34,0,123,337,104,91,391,8,927,2892,463,311,162,29,3854,2373,847,612,289,32,4151,972,216,194,582,6,1969,584,94,83,279,7,1053,627,126,45,21,7,829,7500,2434,1794,16983,141,28856,316,39,14,56,0,434,2360,226,164,60,10,2812,685,89,48,227,10,1054,295,33,36,42,3,406,581,24,55,26,0,685,957,210,137,731,14,2049,12124,2141,1906,3841,149,20164,795,147,127,1168,6805,9044,68029,19592,14570,126429,8670,237288
302,2186,9262,7440,52821,585,72289,101,384,199,4456,70,5200,6002,260,416,690,30,7400,330,101,73,187,0,688,1268,578,344,1104,15,3305,16531,7975,5873,50534,496,81407,4405,104,666,129,16,5323,719,168,98,498,6,1495,2020,916,622,9124,69,12751,479,223,83,613,9,1396,325,95,36,160,5,617,8736,200,171,142,30,9277,4113,2187,1488,21986,136,29906,3523,1194,524,4579,48,9866,843,17,82,16,0,958,152,71,20,194,0,438,85,13,10,14,0,122,207,108,60,402,5,777,1711,285,220,145,12,2383,1635,633,481,208,33,2999,793,175,142,608,5,1727,539,67,62,179,0,848,1261,161,67,29,5,1537,4498,2141,1446,15897,96,24083,204,51,15,45,0,318,966,194,117,55,0,1326,831,87,73,216,6,1215,494,57,26,48,0,628,709,42,71,50,4,880,551,196,139,762,0,1644,21024,2167,2318,3818,163,29495,987,106,100,928,7439,9567,71141,17145,13171,113155,8925,223533
303,4664,12187,10133,60937,554,88476,116,410,246,4536,57,5358,49747,682,1464,1066,261,53223,1161,187,135,368,8,1856,1974,802,459,1432,23,4704,23158,10287,7622,59169,645,100875,5700,181,898,187,19,6984,1045,220,152,618,10,2040,3103,1193,877,10580,72,15823,2717,913,434,2429,32,6530,632,129,79,213,10,1057,18173,392,313,195,33,19110,5628,2861,1995,25885,148,36513,3526,1288,630,4714,31,10190,7179,29,203,30,12,7451,635,227,122,452,4,1441,384,59,53,62,5,559,200,131,86,411,7,829,2847,384,326,143,22,3730,2161,748,614,283,22,3829,1361,281,249,755,19,2670,1296,172,135,449,32,2090,2077,244,95,66,26,2507,5882,2721,1968,19103,130,29807,1575,132,104,165,17,1993,1959,261,191,78,5,2485,1663,149,124,276,9,2217,1495,83,80,60,6,1719,5688,199,285,171,10,6349,711,204,150,988,9,2064,49756,3739,3711,5143,386,62730,2574,160,131,1045,12261,16175,179093,23833,19289,132788,14367,369375
304,1678,8464,6989,40659,357,58140,28,145,110,1830,21,2132,10496,308,593,530,46,11982,293,82,40,152,3,560,1658,530,379,898,10,3472,17904,7270,5541,39806,327,70853,1260,80,349,87,4,1785,1031,205,138,434,5,1808,2799,954,679,6860,37,11326,354,146,101,518,6,1129,410,82,62,137,5,688,5218,173,121,125,13,5656,4328,2090,1452,17619,98,25579,1773,605,361,2537,18,5299,1418,13,85,12,4,1540,231,73,64,199,5,567,166,29,19,42,0,253,130,60,39,294,5,529,599,136,92,66,4,893,1161,489,368,131,12,2159,971,204,157,472,10,1812,650,76,96,195,6,1020,285,59,37,10,4,402,5095,2021,1527,14095,86,22822,293,47,31,40,0,413,2302,282,208,44,7,2853,815,91,79,136,6,1121,783,43,27,40,0,899,2130,59,112,91,3,2394,758,187,92,654,3,1699,17225,1954,2324,2931,124,24554,656,89,75,486,3832,5135,67855,15191,12427,86443,4829,186738
305,2175,11618,9760,57327,484,81370,85,303,180,3221,67,3861,15042,473,801,933,69,17318,566,184,106,357,3,1220,1981,788,530,1492,13,4807,23514,11017,8193,61762,522,105006,3074,80,661,108,20,3935,1778,307,240,770,15,3110,3648,1292,925,10524,62,16451,1479,525,266,1655,10,3937,533,134,92,219,4,987,6538,245,177,206,27,7191,7312,3398,2459,30986,158,44312,5012,1558,809,5851,62,13295,2503,20,96,38,5,2661,327,113,53,503,0,998,157,34,23,43,5,262,244,188,96,581,0,1119,1350,249,172,99,5,1883,1847,580,427,211,11,3079,1408,332,277,857,10,2881,1037,122,142,329,10,1633,509,72,45,13,6,655,6830,3071,2280,22266,131,34579,503,69,49,92,6,708,1417,236,214,80,12,1963,2085,130,112,301,10,2633,725,73,65,71,5,944,2208,57,127,45,10,2447,987,289,161,1174,3,2606,29672,3150,3392,5176,226,41618,1227,102,83,960,17158,19523,102186,23052,18449,134234,18682,296605
306,2238,8372,8005,61750,976,81343,99,994,480,19657,406,21646,2781,191,298,1010,22,4298,518,157,48,412,12,1144,2112,609,382,992,22,4118,19632,7441,6279,56694,988,91030,3056,108,648,182,44,4042,1054,135,121,460,7,1783,3844,976,862,8076,105,13864,464,162,93,684,14,1414,424,89,45,142,9,700,2537,109,93,103,9,2856,4078,1755,1380,20579,218,28013,4595,1659,821,8347,104,15531,978,11,61,4,0,1052,86,23,16,114,0,242,40,7,0,22,0,72,452,178,124,687,8,1446,1003,212,205,189,20,1633,1290,544,390,242,25,2494,866,144,96,399,14,1519,341,65,51,208,10,669,465,119,51,61,4,710,4883,1865,1523,16238,169,24684,164,40,15,51,4,274,673,81,76,45,3,885,876,82,50,380,8,1393,230,40,27,49,0,345,507,22,60,13,0,603,701,156,128,682,10,1674,19977,2765,3299,12042,560,38645,865,121,157,1290,24673,27114,65261,16913,14723,141723,27574,266185
307,411,2866,2412,48386,663,54731,18,213,113,7987,141,8474,428,20,44,321,11,829,75,20,10,51,0,162,617,206,137,428,10,1400,4794,2646,2122,40465,722,50742,1467,8,142,36,13,1673,175,22,16,208,0,427,767,350,295,9506,99,11021,57,31,10,116,0,215,77,18,10,48,0,161,373,21,18,48,4,462,1039,562,456,13151,158,15368,794,241,74,1375,26,2510,105,3,7,3,0,125,10,6,8,47,0,76,14,0,0,0,0,12,45,25,7,82,4,161,286,62,71,63,9,486,366,199,147,108,10,831,154,51,32,188,7,426,74,16,20,68,3,180,54,7,0,9,0,62,1296,661,581,10917,124,13579,42,8,0,9,0,63,326,31,35,19,5,412,209,21,14,82,3,326,30,6,0,6,0,39,77,0,7,0,0,84,150,64,21,263,6,511,2626,444,423,1709,57,5259,177,48,32,1354,11364,12981,13619,5206,4218,95561,12960,131561
308,1014,6206,5063,82481,970,95735,45,487,272,13893,206,14902,1420,78,110,809,13,2429,127,55,18,108,0,308,1222,420,265,1127,13,3051,10689,5655,4412,69949,932,91640,2688,69,427,137,19,3342,391,67,69,391,0,916,1543,775,557,12428,108,15413,165,117,18,390,12,703,123,44,19,96,3,279,1484,62,42,101,0,1686,2165,1114,809,20494,179,24759,649,393,151,2586,28,3804,122,4,25,0,0,156,26,12,8,82,0,122,23,8,4,14,0,45,128,94,39,368,0,624,1365,284,206,213,21,2087,931,439,337,351,12,2075,299,96,55,364,11,816,227,56,44,189,4,521,231,48,22,33,0,332,3006,1358,999,17891,132,23387,68,18,4,20,0,112,988,97,102,59,8,1258,342,43,25,227,3,639,180,10,6,15,0,218,436,5,22,5,0,478,343,146,69,658,9,1224,6693,1227,993,5138,159,14208,550,105,90,2125,19754,22619,31311,11357,8788,162227,21949,235640
309,6700,26485,22249,141096,1687,198216,230,981,637,11378,123,13352,18232,504,907,1395,143,21189,2222,396,206,720,26,3574,5394,1464,968,2721,41,10592,78667,22990,18647,135925,1967,258199,6535,271,1268,282,52,8417,3103,445,357,1399,31,5334,8731,2281,1849,17425,216,30508,2169,771,435,1888,36,5300,1862,292,142,406,17,2718,8152,372,216,262,19,9024,15523,4671,3435,43411,425,67466,8431,2335,1204,7953,136,20057,4253,32,196,39,10,4520,839,244,115,606,12,1810,555,90,71,166,4,885,1332,472,285,1288,17,3397,10921,1479,837,466,85,13792,8158,2306,1638,683,65,12851,3072,445,390,1172,20,5101,2272,222,235,485,22,3232,2305,372,144,81,27,2927,19292,5260,4097,35657,346,64649,1643,186,100,232,25,2185,4824,565,455,165,22,6032,3203,257,241,629,23,4352,630,84,57,84,0,855,1679,52,165,60,14,1970,2468,459,319,1487,23,4752,51966,6315,6523,7935,475,73209,3365,482,403,3111,36016,43383,223775,48437,39803,290973,40808,643791
310,4728,12712,10204,90514,1063,119213,138,1027,549,14233,230,16179,6117,187,392,757,45,7493,421,112,50,220,3,802,2460,910,521,1832,39,5765,26504,11313,8749,78560,1167,126295,4958,156,839,225,38,6210,816,160,122,566,12,1679,3460,1546,1090,19709,186,26002,304,194,82,620,9,1210,424,125,70,210,3,836,8520,259,158,192,22,9146,4714,2169,1613,22893,193,31577,1359,742,347,3338,49,5840,848,6,46,8,5,912,190,72,39,155,0,457,94,32,12,42,0,182,342,183,99,555,4,1182,4966,683,503,291,50,6486,2593,958,684,398,33,4663,1063,234,159,866,15,2343,488,74,65,270,4,903,9061,690,385,158,117,10412,6413,2665,2077,20672,171,31998,492,80,51,99,6,728,1223,180,133,86,9,1624,1246,153,109,308,10,1827,682,34,28,44,0,788,12085,264,394,210,85,13032,785,225,159,1065,11,2247,33948,3012,2672,5331,481,45445,3033,248,240,2254,21954,27726,116348,23765,18638,181140,25144,365039
