SA4_CODE_2021,M_15_19_Ud_wk_L_5_hrs,M_15_19_Ud_wk_5_14_hrs,M_15_19_Ud_wk_15_29_hrs,M_15_19_Ud_wk_30h_more,M_15_19_no_Ud_wk,M_15_19_Ud_wk_ns,M_15_19_OS_vis,M_15_19_yr_Tot,M_20_24_Ud_wk_L_5_hrs,M_20_24_Ud_wk_5_14_hrs,M_20_24_Ud_wk_15_29_hrs,M_20_24_Ud_wk_30h_more,M_20_24_no_Ud_wk,M_20_24_Ud_wk_ns,M_20_24_OS_vis,M_20_24_yr_Tot,M_25_34_Ud_wk_L_5_hrs,M_25_34_Ud_wk_5_14_hrs,M_25_34_Ud_wk_15_29_hrs,M_25_34_Ud_wk_30h_more,M_25_34_no_Ud_wk,M_25_34_Ud_wk_ns,M_25_34_OS_vis,M_25_34_yr_Tot,M_35_44_Ud_wk_L_5_hrs,M_35_44_Ud_wk_5_14_hrs,M_35_44_Ud_wk_15_29_hrs,M_35_44_Ud_wk_30h_more,M_35_44_no_Ud_wk,M_35_44_Ud_wk_ns,M_35_44_OS_vis,M_35_44_yr_Tot,M_45_54_Ud_wk_L_5_hrs,M_45_54_Ud_wk_5_14_hrs,M_45_54_Ud_wk_15_29_hrs,M_45_54_Ud_wk_30h_more,M_45_54_no_Ud_wk,M_45_54_Ud_wk_ns,M_45_54_OS_vis,M_45_54_yr_Tot,M_55_64_Ud_wk_L_5_hrs,M_55_64_Ud_wk_5_14_hrs,M_55_64_Ud_wk_15_29_hrs,M_55_64_Ud_wk_30h_more,M_55_64_no_Ud_wk,M_55_64_Ud_wk_ns,M_55_64_OS_vis,M_55_64_yr_Tot,M_65_74_Ud_wk_L_5_hrs,M_65_74_Ud_wk_5_14_hrs,M_65_74_Ud_wk_15_29_hrs,M_65_74_Ud_wk_30h_more,M_65_74_no_Ud_wk,M_65_74_Ud_wk_ns,M_65_74_OS_vis,M_65_74_yr_Tot,M_75_84_Ud_wk_L_5_hrs,M_75_84_Ud_wk_5_14_hrs,M_75_84_Ud_wk_15_29_hrs,M_75_84_Ud_wk_30h_more,M_75_84_no_Ud_wk,M_75_84_Ud_wk_ns,M_75_84_OS_vis,M_75_84_yr_Tot,M_85ov_Ud_wk_L_5_h,M_85ov_Ud_wk_5_14_h,M_85ov_Ud_wk_15_29_h,M_85ov_Ud_wk_30h_more,M_85ov_no_Ud_wk,M_85ov_Ud_wk_ns,M_85ov_OS_vis,M_85_yr_over_Tot,M_Tot_Ud_wk_L_5_hrs,M_Tot_Ud_wk_5_14_hrs,M_Tot_Ud_wk_15_29_hrs,M_Tot_Ud_wk_30h_more,M_Tot_no_Ud_wk,M_Tot_Ud_wk_ns,M_Tot_OS_vis,M_Total_Tot,F_15_19_Ud_wk_L_5_hrs,F_15_19_Ud_wk_5_14_hrs,F_15_19_Ud_wk_15_29_hrs,F_15_19_Ud_wk_30h_more,F_15_19_no_Ud_wk,F_15_19_Ud_wk_ns,F_15_19_OS_vis,F_15_19_yr_Tot,F_20_24_Ud_wk_L_5_hrs,F_20_24_Ud_wk_5_14_hrs,F_20_24_Ud_wk_15_29_hrs,F_20_24_Ud_wk_30h_more,F_20_24_no_Ud_wk,F_20_24_Ud_wk_ns,F_20_24_OS_vis,F_20_24_yr_Tot,F_25_34_Ud_wk_L_5_hrs,F_25_34_Ud_wk_5_14_hrs,F_25_34_Ud_wk_15_29_hrs,F_25_34_Ud_wk_30h_more,F_25_34_no_Ud_wk,F_25_34_Ud_wk_ns,F_25_34_OS_vis,F_25_34_yr_Tot,F_35_44_Ud_wk_L_5_hrs,F_35_44_Ud_wk_5_14_hrs,F_35_44_Ud_wk_15_29_hrs,F_35_44_Ud_wk_30h_more,F_35_44_no_Ud_wk,F_35_44_Ud_wk_ns,F_35_44_OS_vis,F_35_44_yr_Tot,F_45_54_Ud_wk_L_5_hrs,F_45_54_Ud_wk_5_14_hrs,F_45_54_Ud_wk_15_29_hrs,F_45_54_Ud_wk_30h_more,F_45_54_no_Ud_wk,F_45_54_Ud_wk_ns,F_45_54_OS_vis,F_45_54_yr_Tot,F_55_64_Ud_wk_L_5_hrs,F_55_64_Ud_wk_5_14_hrs,F_55_64_Ud_wk_15_29_hrs,F_55_64_Ud_wk_30h_more,F_55_64_no_Ud_wk,F_55_64_Ud_wk_ns,F_55_64_OS_vis,F_55_64_yr_Tot,F_65_74_Ud_wk_L_5_hrs,F_65_74_Ud_wk_5_14_hrs,F_65_74_Ud_wk_15_29_hrs,F_65_74_Ud_wk_30h_more,F_65_74_no_Ud_wk,F_65_74_Ud_wk_ns,F_65_74_OS_vis,F_65_74_yr_Tot,F_75_84_Ud_wk_L_5_hrs,F_75_84_Ud_wk_5_14_hrs,F_75_84_Ud_wk_15_29_hrs,F_75_84_Ud_wk_30h_more,F_75_84_no_Ud_wk,F_75_84_Ud_wk_ns,F_75_84_OS_vis,F_75_84_yr_Tot,F_85ov_Ud_wk_L_5_h,F_85ov_Ud_wk_5_14_h,F_85ov_Ud_wk_15_29_h,F_85ov_Ud_wk_30h_more,F_85ov_no_Ud_wk,F_85ov_Ud_wk_ns,F_85ov_OS_vis,F_85_yr_over_Tot,F_Tot_Ud_wk_L_5_hrs,F_Tot_Ud_wk_5_14_hrs,F_Tot_Ud_wk_15_29_hrs,F_Tot_Ud_wk_30h_more,F_Tot_no_Ud_wk,F_Tot_Ud_wk_ns,F_Tot_OS_vis,F_Total_Tot,P_15_19_Ud_wk_L_5_hrs,P_15_19_Ud_wk_5_14_hrs,P_15_19_Ud_wk_15_29_hrs,P_15_19_Ud_wk_30h_more,P_15_19_no_Ud_wk,P_15_19_Ud_wk_ns,P_15_19_OS_vis,P_15_19_yr_Tot,P_20_24_Ud_wk_L_5_hrs,P_20_24_Ud_wk_5_14_hrs,P_20_24_Ud_wk_15_29_hrs,P_20_24_Ud_wk_30h_more,P_20_24_no_Ud_wk,P_20_24_Ud_wk_ns,P_20_24_OS_vis,P_20_24_yr_Tot,P_25_34_Ud_wk_L_5_hrs,P_25_34_Ud_wk_5_14_hrs,P_25_34_Ud_wk_15_29_hrs,P_25_34_Ud_wk_30h_more,P_25_34_no_Ud_wk,P_25_34_Ud_wk_ns,P_25_34_OS_vis,P_25_34_yr_Tot,P_35_44_Ud_wk_L_5_hrs,P_35_44_Ud_wk_5_14_hrs,P_35_44_Ud_wk_15_29_hrs,P_35_44_Ud_wk_30h_more,P_35_44_no_Ud_wk,P_35_44_Ud_wk_ns,P_35_44_OS_vis,P_35_44_yr_Tot,P_45_54_Ud_wk_L_5_hrs,P_45_54_Ud_wk_5_14_hrs,P_45_54_Ud_wk_15_29_hrs,P_45_54_Ud_wk_30h_more,P_45_54_no_Ud_wk,P_45_54_Ud_wk_ns,P_45_54_OS_vis,P_45_54_yr_Tot
313,3483,669,62,23,3315,541,0,8093,2416,1112,169,62,2931,700,44,7424,3789,3752,936,428,4092,1597,197,14781,3563,4626,1440,655,3068,1323,58,14735,3984,5348,1526,660,3488,1073,20,16104,3458,4855,1582,830,3983,761,33,15498,2402,4171,2112,1232,4560,749,20,15239,1184,1956,1098,730,3247,636,14,8866,296,337,172,150,1222,266,3,2449,24568,26827,9100,4763,29906,7650,386,103206,3445,943,116,50,2584,504,0,7643,1981,1680,469,348,2001,476,15,6979,2108,4498,2226,2665,2771,1027,107,15398,1573,5289,3271,3171,1976,960,29,16262,2127,6286,3375,2269,2530,888,17,17500,2005,5613,3413,2383,3333,745,22,17508,1274,3835,3654,3185,4419,821,22,17219,880,1705,1459,1429,3500,711,19,9709,375,405,205,165,1929,537,0,3619,15768,30255,18189,15673,25047,6666,246,111832,6927,1615,181,72,5900,1041,6,15738,4404,2787,641,412,4932,1174,58,14406,5890,8244,3162,3095,6861,2627,300,30183,5131,9919,4708,3831,5040,2285,87,31004,6107,11633,4906,2930,6019,1964,41,33606
314,3660,620,42,21,2786,282,4,7418,2514,1024,130,84,2514,257,10,6518,4078,4216,943,361,3530,637,15,13779,3730,5897,1723,689,2572,549,20,15176,3692,5742,1528,582,2430,448,11,14439,2541,3956,1242,550,2052,289,20,10649,1293,2439,1240,663,1976,226,15,7853,606,937,563,357,1273,170,9,3912,135,134,62,50,438,95,0,913,22245,24956,7477,3351,19569,2953,105,80665,3542,864,99,39,2320,240,4,7110,2140,1703,401,220,1663,246,5,6378,2454,5006,2314,2255,2370,627,11,15040,1627,5707,3706,3267,1770,578,12,16674,1946,6123,3245,2078,1694,421,18,15528,1381,4168,2434,1600,1773,272,40,11666,716,2082,1959,1722,2035,249,34,8808,429,849,739,684,1517,252,8,4474,194,212,88,59,848,201,0,1601,14432,26718,14985,11929,15988,3091,140,87284,7206,1482,141,58,5103,526,11,14528,4654,2726,532,298,4172,505,8,12896,6530,9221,3259,2611,5899,1268,29,28815,5357,11608,5434,3955,4346,1128,28,31854,5642,11866,4778,2665,4128,870,33,29974
315,892,241,53,40,949,443,5,2622,819,432,85,71,1058,660,52,3181,1650,1547,350,200,1929,1712,181,7569,1250,1579,424,277,1330,1412,85,6363,1396,1438,435,285,1659,1404,20,6636,1483,1673,476,316,2056,1265,11,7277,1052,1295,516,339,2032,1025,12,6276,280,340,178,146,835,378,6,2166,54,39,18,14,176,51,0,358,8883,8579,2531,1699,12026,8358,369,42445,725,336,76,40,736,337,0,2253,720,724,183,168,736,415,31,2964,1132,1768,694,864,1227,867,88,6633,714,1617,802,865,778,657,28,5460,840,1619,776,607,999,729,16,5592,959,1823,896,693,1378,928,13,6692,514,1013,675,673,1356,691,9,4932,169,263,165,217,573,261,4,1655,39,57,31,30,211,66,0,434,5809,9220,4298,4162,7989,4958,184,36613,1610,580,123,83,1685,782,4,4869,1542,1152,264,240,1791,1075,84,6147,2780,3308,1049,1069,3153,2575,274,14212,1962,3194,1224,1145,2112,2074,107,11821,2236,3057,1216,894,2661,2136,34,12230
316,5605,875,65,33,4521,628,15,11746,3543,1573,190,92,3496,646,28,9570,5905,5731,1199,508,5257,1420,145,20161,5418,8342,2498,1022,3772,1419,71,22549,6148,9395,2769,1128,4208,1379,74,25102,5666,8680,2910,1337,4968,1241,59,24854,4252,7630,3686,1911,5632,1299,75,24480,2162,3688,2028,1196,4536,1076,62,14753,570,683,377,300,2004,571,12,4517,39277,46591,15718,7524,38395,9678,535,157723,5671,1181,115,42,3773,624,11,11430,3350,2553,558,297,2515,622,34,9935,3892,7015,3100,3153,3517,1403,118,22195,2636,8421,5681,5195,2422,1406,67,25832,3429,10955,6155,3632,2956,1361,56,28545,3597,10123,6163,3711,4307,1374,62,29341,2100,7056,6319,4709,5512,1342,86,27127,1353,3091,2798,2507,4951,1284,40,16008,629,743,442,401,3175,997,11,6396,26666,51140,31324,23649,33140,10410,489,176812,11282,2055,179,76,8299,1250,26,23172,6893,4129,747,381,6015,1265,61,19504,9799,12744,4298,3661,8775,2822,266,42356,8056,16765,8178,6214,6200,2825,145,48382,9584,20349,8922,4762,7165,2738,134,53650
317,2382,476,41,30,2336,333,6,5604,1691,939,133,56,1927,364,10,5112,2844,3016,659,264,2951,702,41,10474,2231,3163,927,405,1999,526,17,9253,2275,3202,791,317,1917,516,13,9030,2060,2873,828,394,2013,460,0,8620,1225,2091,1010,579,2045,422,3,7378,640,1020,581,410,1457,325,3,4439,173,208,101,82,703,145,0,1415,15513,16977,5065,2525,17353,3792,99,61331,2491,694,96,36,1936,299,4,5557,1450,1374,377,216,1475,344,13,5249,1676,3432,1602,1796,2073,578,29,11187,1004,3314,2161,1895,1357,521,16,10271,1232,3850,1991,1259,1359,457,11,10162,1094,3245,1912,1303,1662,433,17,9674,588,1920,1830,1693,1959,445,16,8450,453,917,865,919,1872,411,4,5439,246,303,173,162,1317,266,0,2468,10250,19049,11017,9262,15007,3753,112,68459,4873,1171,142,58,4270,638,12,11158,3139,2311,507,266,3404,706,26,10360,4520,6446,2260,2058,5026,1283,71,21664,3235,6479,3091,2299,3354,1043,25,19520,3512,7048,2783,1576,3273,974,25,19190
318,3076,672,49,35,3184,782,10,7809,2535,1403,169,93,3329,1262,72,8853,4107,4332,885,408,4349,1933,187,16195,3116,4515,1258,600,2882,1500,68,13940,3445,4651,1200,577,3266,1327,23,14490,3135,4298,1350,722,3748,1175,32,14454,1877,3085,1569,917,3710,996,30,12183,810,1177,697,508,2175,592,14,5975,192,174,99,90,728,211,0,1507,22293,24303,7268,3953,27375,9783,433,95403,3272,886,121,55,2802,649,4,7778,2242,2191,495,290,2180,693,41,8126,2604,5045,2046,2063,2818,1405,59,16048,1683,5098,2962,2466,1860,1218,21,15309,1870,5506,2804,1784,2330,1127,17,15434,1723,4753,2807,1947,2793,929,23,14977,933,2637,2249,2284,3119,867,26,12114,554,1013,942,1018,2180,562,4,6277,256,301,194,107,1257,373,0,2490,15137,27426,14613,12000,21353,7825,198,98548,6346,1556,167,88,5982,1430,21,15588,4773,3591,663,379,5509,1954,112,16978,6715,9374,2931,2469,7165,3341,248,32242,4797,9616,4221,3071,4744,2723,91,29247,5309,10158,4007,2355,5596,2455,40,29924
319,3629,814,92,35,3419,805,4,8801,2243,1190,216,118,2548,668,71,7061,3599,3641,935,516,4010,1479,262,14440,3355,4512,1358,783,2978,1348,105,14444,4177,5451,1711,928,4052,1556,41,17908,4568,6397,2443,1517,5865,1595,34,22414,3577,6345,3486,2514,7534,1726,33,25217,1811,2743,1759,1469,5196,1224,23,14230,429,427,276,219,1719,404,0,3479,27388,31520,12266,8104,37327,10809,577,127995,3527,1038,133,70,2682,681,0,8130,1686,1758,476,400,1853,512,35,6726,1936,4187,2196,2640,2734,1157,110,14970,1507,5197,3294,3190,1884,1076,34,16191,2298,6898,3629,2721,2821,1281,31,19673,2612,7221,4999,4054,4399,1485,39,24809,1709,5093,5214,5351,6291,1653,33,25331,1063,2160,2075,2373,4863,1323,14,13875,469,532,310,298,2586,617,0,4823,16810,34081,22321,21109,30107,9792,293,134520,7162,1849,223,105,6101,1485,3,16932,3927,2951,691,525,4402,1181,109,13785,5536,7837,3132,3154,6744,2635,370,29405,4864,9712,4657,3976,4863,2427,142,30634,6473,12346,5334,3655,6869,2838,67,37582
397,0,0,0,0,3,0,0,8,3,0,0,0,3,5,0,8,6,3,0,0,14,40,6,69,3,8,0,0,21,74,6,107,7,8,3,0,14,45,0,77,0,3,0,0,9,16,0,26,0,3,0,0,3,6,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,3,0,70,187,17,317,0,0,0,0,3,4,0,6,0,0,0,0,0,4,5,9,0,0,0,4,8,12,7,35,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,29,10,65,0,0,0,0,6,10,0,11,4,0,0,0,4,8,5,18,3,0,0,4,21,57,15,102,3,8,0,0,23,77,6,114,7,4,3,0,14,45,0,79
401,4598,657,54,23,3662,358,28,9379,4310,1775,196,89,4237,504,37,11146,6343,6019,1115,365,5507,1192,112,20650,4848,7500,2185,711,3369,994,82,19687,5180,7890,2076,705,3004,886,72,19822,4698,6916,1922,674,3286,729,58,18291,3035,5283,2222,970,3298,581,46,15442,1531,2570,1206,624,2539,423,14,8899,457,606,293,170,1663,265,8,3456,34992,39214,11268,4327,30559,5939,458,126766,4696,950,74,34,3046,381,20,9208,4088,2633,394,159,3134,493,19,10922,4496,6904,2376,2010,4074,996,86,20938,2296,7054,4754,3881,2206,734,62,20994,2339,8087,5032,2717,1894,695,50,20822,2309,7417,4534,2398,2393,620,74,19741,1392,5025,4437,2987,3030,627,54,17536,1026,2405,2158,1780,3075,598,25,11066,625,897,462,348,2996,502,9,5841,23261,41377,24222,16308,25850,5649,406,137072,9293,1609,129,57,6705,736,54,18585,8394,4409,585,251,7367,993,61,22067,10838,12924,3491,2373,9580,2191,190,41593,7137,14561,6938,4589,5574,1727,148,40677,7520,15976,7110,3422,4904,1586,119,40640
402,5453,1040,91,49,6470,697,4,13809,5221,2479,342,149,6787,794,16,15784,9036,8613,1841,815,11224,1868,57,33448,7387,9976,2763,1331,8046,1686,34,31220,6671,8902,2349,936,6965,1282,37,27141,5838,7621,2285,1033,7069,965,45,24848,3215,5169,2168,1297,6005,822,75,18754,1456,2212,1341,771,4025,590,17,10424,434,503,257,209,1786,368,8,3558,44707,46515,13440,6596,58380,9071,288,178991,5346,1521,215,75,5013,667,3,12847,4360,3344,833,519,4614,629,12,14319,5141,9649,4479,5048,7622,1596,48,33580,3005,9447,6125,6049,5122,1357,27,31129,3146,9712,5449,3576,4656,1079,38,27661,2845,8446,5085,3433,5637,895,97,26442,1595,4720,4315,3611,5793,877,88,21001,1070,2244,1919,1746,4819,889,23,12708,583,681,336,316,2974,628,8,5528,27096,49775,28761,24376,46256,8620,336,185224,10800,2564,306,119,11480,1369,12,26651,9581,5829,1173,666,11400,1429,30,30103,14177,18266,6315,5866,18846,3464,100,67032,10388,19425,8894,7381,13161,3041,62,62349,9820,18624,7796,4508,11621,2356,80,54804
403,5358,728,60,14,4346,404,11,10924,4551,1747,215,98,4036,397,12,11056,7160,7043,1399,516,5557,862,36,22568,5887,9133,2543,975,3760,794,20,23113,6020,9095,2398,870,3908,795,36,23117,5532,8127,2252,888,4422,682,26,21925,3578,6346,2866,1276,4820,625,34,19544,1635,2793,1478,845,3487,502,17,10756,489,651,304,235,1889,308,7,3876,40203,45661,13511,5719,36218,5367,194,146879,5360,1010,102,36,3607,354,12,10484,4301,2762,488,273,2721,357,13,10918,4638,8283,3167,2952,3728,805,35,23602,2701,8889,5817,4654,2360,775,31,25227,2954,9884,5423,2919,2475,722,22,24397,3013,9256,5164,2836,3556,693,48,24566,1702,5861,5427,3832,4720,713,70,22327,1113,2498,2359,1998,4009,701,25,12707,687,873,521,352,3484,558,8,6476,26476,49315,28469,19857,30656,5682,257,160706,10709,1746,164,54,7948,760,24,21408,8848,4506,705,373,6764,753,30,21971,11801,15324,4567,3470,9281,1666,68,46170,8592,18021,8360,5626,6121,1568,47,48337,8979,18979,7816,3789,6384,1518,51,47513
