SA4_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_yr_arr_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arr_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,USA_2016,USA_2017,USA_2018,USA_2019,USA_2020,USA_2021,USA_Yr_arrival_ns,USA_Tot,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arr_ns,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_ns,Tot_Tot
305,0,0,4,54,348,242,566,352,121,140,236,349,109,46,68,2632,8,10,18,31,133,53,72,60,11,19,23,36,3,7,13,487,0,3,15,62,80,107,253,160,42,53,98,91,63,22,10,1068,5,11,34,146,284,433,1075,321,64,108,88,147,72,36,32,2845,4,11,27,32,82,96,228,129,40,57,53,88,45,17,15,920,0,0,0,13,171,286,319,298,90,82,129,125,64,13,15,1615,0,0,6,16,66,116,408,272,95,116,111,171,86,12,34,1494,145,484,1348,1310,1478,1598,3699,1791,377,333,365,513,360,134,253,14174,4,15,71,150,141,281,563,379,120,113,141,177,181,73,38,2449,0,5,3,278,261,125,180,276,65,128,124,176,106,20,37,1772,85,175,535,801,1129,1427,3105,2792,1085,1302,1715,2454,1183,184,283,18259,474,1630,3335,4672,7429,8634,18915,13429,4117,4893,6144,8337,4018,1157,1607,88799
306,0,4,11,99,448,373,650,566,135,115,107,125,57,17,62,2759,9,9,7,20,106,32,45,29,12,5,6,12,0,0,8,305,0,3,22,36,32,27,44,27,0,3,5,3,0,4,5,217,3,7,38,101,117,130,454,151,17,53,31,46,14,7,19,1198,6,9,34,38,50,24,89,45,10,3,19,3,0,0,3,331,0,0,0,4,6,21,69,136,22,21,21,52,4,0,10,371,0,0,4,28,124,143,351,184,57,38,48,55,17,5,44,1096,244,918,2295,1610,1431,1175,2073,845,174,154,113,185,77,30,328,11662,7,16,71,160,143,160,198,131,35,35,49,50,30,8,25,1119,0,0,0,28,45,33,114,101,20,30,27,22,16,0,21,459,87,345,782,1149,1319,1182,1992,1466,339,345,433,942,456,151,438,11425,673,2639,4801,5196,6402,5773,10829,6639,1381,1345,1565,2393,1045,348,1694,52722
307,0,0,0,13,82,69,366,403,93,65,100,110,38,15,42,1396,0,7,7,5,9,6,4,9,0,0,0,0,0,0,0,44,0,0,4,6,0,0,6,9,0,0,0,0,0,0,4,39,0,6,11,24,34,56,226,102,13,21,12,23,13,10,15,566,0,3,4,3,0,3,11,7,4,0,6,6,0,0,0,50,0,0,0,0,0,11,12,30,4,9,25,39,28,0,4,166,0,0,0,3,3,4,31,21,10,5,10,13,0,0,3,105,109,325,780,392,276,162,265,101,24,19,23,29,23,0,118,2644,0,0,39,34,21,32,46,31,0,8,7,3,6,0,11,230,0,0,0,3,4,6,15,10,0,0,10,0,0,0,5,58,26,58,164,197,174,107,342,169,43,40,111,160,89,29,45,1745,222,742,1319,1189,1229,932,2054,1375,287,263,418,553,262,79,441,11364
308,0,0,5,52,215,167,631,828,182,111,125,155,43,19,63,2590,0,4,3,3,21,12,16,10,0,0,0,0,0,0,0,80,0,0,8,17,12,3,15,9,0,9,7,5,4,5,5,98,0,7,18,39,57,133,840,286,57,58,52,128,46,18,31,1774,0,0,0,5,8,14,100,116,20,25,23,24,28,19,3,394,0,0,0,0,3,9,14,29,0,0,13,9,3,0,5,94,0,0,0,5,23,30,113,106,19,17,9,28,11,5,25,386,121,540,1296,852,605,368,714,398,57,60,51,78,35,12,174,5354,0,10,40,79,54,49,105,63,20,8,12,19,18,0,11,486,0,0,0,12,16,17,261,61,14,26,11,23,4,0,13,454,32,124,291,339,273,275,887,478,96,106,85,163,68,87,94,3397,262,1107,2202,2441,2602,2194,6176,4080,743,833,851,1162,513,266,810,26251
309,0,6,39,231,974,883,1162,912,223,197,284,431,134,67,189,5735,48,43,76,128,390,141,177,96,16,18,14,9,8,4,22,1198,5,19,43,110,144,175,236,105,20,45,31,46,16,7,25,1029,5,24,96,365,541,1356,3542,1262,290,273,268,303,192,96,120,8736,3,23,54,64,98,93,227,142,17,27,39,41,12,5,24,868,0,0,0,14,178,419,348,359,60,90,89,80,45,4,48,1741,0,0,12,41,153,217,646,433,106,81,109,146,71,15,72,2095,723,2348,5999,4360,4264,3575,8776,3820,647,558,596,576,342,112,993,37689,19,40,147,261,324,428,738,508,133,116,134,159,130,22,58,3224,0,0,3,166,185,122,197,261,79,99,100,88,71,8,54,1430,357,1010,2007,2620,2793,3274,5544,4063,1358,1443,1525,2067,704,121,713,29598,1870,6355,12188,14380,21543,23519,46119,25426,5740,5682,6317,7369,3284,1127,4768,185710
310,0,3,8,67,521,547,1325,942,143,161,166,201,56,25,102,4264,15,12,10,45,146,49,44,17,3,7,0,0,0,0,5,355,0,3,22,42,44,45,92,58,20,11,23,14,5,0,10,387,0,4,39,94,140,279,957,321,45,55,87,72,37,17,34,2187,4,6,7,23,84,172,461,309,38,39,36,62,18,3,17,1265,0,0,0,0,37,97,90,116,12,15,24,29,9,0,10,445,0,0,5,27,89,68,202,112,25,28,24,28,16,0,24,634,220,871,3135,2153,1465,899,2042,800,125,99,68,111,58,23,455,12525,3,16,61,98,86,114,250,164,23,42,25,33,25,10,34,979,0,3,12,743,2585,1630,1737,1158,237,241,194,227,115,41,419,9353,62,219,595,1052,1795,2147,5463,3328,832,554,781,761,206,97,615,18511,561,2009,4919,6199,10438,10452,24136,14527,2698,2325,2703,2899,1035,514,2970,88380
311,0,3,20,118,650,531,1045,725,176,129,145,180,49,11,87,3857,14,3,17,35,161,76,42,32,8,0,5,3,0,0,5,400,0,0,25,44,59,82,109,34,14,4,7,4,3,0,12,395,0,5,41,156,283,454,980,255,43,54,47,33,20,8,24,2407,5,13,32,57,54,61,196,203,12,23,35,13,13,0,13,727,0,0,0,4,97,366,290,168,37,22,23,37,18,0,17,1081,0,0,0,4,201,168,441,300,83,72,49,60,14,6,35,1433,226,956,3492,2712,2042,1077,2058,602,98,58,69,59,21,17,459,13957,8,6,54,80,77,97,206,129,24,24,26,19,28,6,16,805,0,0,0,126,328,198,271,155,39,37,28,47,32,9,54,1317,85,298,1046,1488,2724,3150,5570,3130,840,656,796,1016,228,68,520,21623,602,2256,6081,7621,12329,13029,25098,14900,3006,2437,2767,3239,1104,472,2617,97554
312,0,0,7,37,240,151,692,767,160,133,172,178,65,18,60,2668,4,0,5,6,19,15,18,18,0,6,0,6,8,0,0,106,0,0,5,18,12,5,17,6,7,0,0,0,0,6,0,73,0,4,14,31,55,114,909,244,31,57,77,109,55,11,28,1739,0,0,6,13,10,6,52,55,8,13,10,29,17,0,0,210,0,0,0,0,3,5,23,26,17,9,27,40,5,0,0,160,0,0,0,9,22,31,123,105,17,13,32,28,13,5,21,432,114,379,1027,647,577,403,840,403,68,76,63,84,71,17,156,4917,4,14,26,42,36,50,104,40,16,19,14,13,11,0,4,390,0,0,0,7,24,11,53,48,11,7,12,13,7,6,14,207,107,192,307,344,285,284,875,424,111,106,133,387,155,108,117,3935,320,1002,1932,2106,2441,2066,5926,3601,712,723,787,1369,607,233,679,24490
313,0,3,6,82,438,305,596,662,138,174,181,251,65,30,84,3009,11,15,13,26,73,19,28,16,6,5,3,3,0,0,11,230,0,8,14,45,22,21,32,16,6,3,0,5,0,0,8,181,4,8,38,111,193,266,766,318,63,73,44,54,24,9,44,2021,3,26,18,20,38,30,53,34,0,0,12,5,3,0,13,257,0,0,0,0,16,17,71,63,36,51,143,197,55,0,13,661,0,0,0,10,35,40,144,128,38,42,53,53,9,0,29,577,344,1303,3518,2275,1734,973,2893,965,145,137,81,125,41,16,538,15088,11,14,76,78,90,95,177,117,19,21,26,26,20,4,20,794,0,0,0,48,74,46,84,44,14,10,7,21,0,5,28,390,96,316,594,832,846,759,1290,710,168,115,121,138,103,28,227,6334,756,2720,5439,5556,6835,5341,10903,5593,1003,965,1125,1435,595,222,1799,50281
314,0,0,7,47,300,280,880,631,115,120,89,105,41,8,41,2664,3,7,9,9,82,32,39,30,4,8,4,0,0,0,0,229,0,4,13,28,28,27,88,23,7,7,3,3,0,0,9,234,0,5,29,80,150,452,1628,690,148,170,116,155,53,28,39,3735,0,10,23,46,41,55,150,99,9,10,5,12,7,0,9,465,0,0,0,5,9,20,51,41,7,7,8,12,0,0,7,184,0,0,0,8,20,34,224,123,25,27,14,18,11,0,10,518,151,518,1607,1247,1159,1028,3435,1309,163,172,131,133,49,15,215,11331,4,7,26,62,64,105,225,162,18,14,24,21,18,11,16,780,0,0,9,25,24,27,54,43,15,10,10,6,0,0,8,232,40,157,412,607,719,859,2084,1087,312,223,228,221,68,19,118,7145,343,1185,2805,3421,4927,5639,15798,8551,1550,1482,1301,1445,542,210,923,50115
315,0,0,0,11,91,77,233,172,32,26,31,29,22,12,26,771,4,0,0,3,9,0,0,6,0,0,5,0,0,0,0,28,0,6,4,9,3,5,0,9,0,0,0,0,0,0,0,34,0,0,8,16,15,52,175,71,10,24,17,58,23,10,14,501,0,0,3,4,5,0,10,33,4,3,4,4,4,0,4,75,0,0,0,0,0,3,8,8,0,5,3,7,4,0,0,41,0,0,0,4,9,6,23,19,10,7,6,5,5,3,4,110,34,170,446,274,178,146,225,105,15,26,22,47,15,7,87,1790,3,4,16,23,10,22,39,32,7,8,0,9,4,4,5,185,0,0,0,0,3,3,21,27,15,14,15,45,5,0,7,172,22,70,156,199,165,155,288,215,52,41,52,149,66,33,132,1801,102,487,890,899,955,905,1779,1290,232,269,274,537,208,114,468,9406
316,3,7,12,60,286,218,369,341,100,100,112,114,71,12,58,1846,21,26,30,42,103,37,63,52,16,17,18,9,10,8,8,469,4,6,40,54,53,29,56,53,24,9,9,3,13,12,14,379,0,26,77,251,387,639,1692,802,213,136,150,241,65,55,89,4827,0,13,39,36,45,21,64,39,20,24,10,4,4,0,9,334,0,0,0,0,11,18,51,85,25,18,28,34,0,0,18,298,0,0,5,21,50,87,268,189,51,52,50,45,33,4,30,890,605,1928,4867,3441,2863,2346,6868,2593,553,467,448,461,245,113,714,28502,13,29,126,216,235,271,545,355,78,73,74,120,98,28,40,2304,3,0,6,21,30,29,98,110,18,46,37,52,22,0,11,486,184,576,1079,1233,1102,1027,2165,1489,386,399,408,523,297,79,296,11249,1296,4286,8322,8725,9875,8545,19275,10375,2319,2337,2256,2619,1294,479,2217,84236
317,0,0,0,19,135,108,356,422,66,59,73,75,39,11,29,1395,3,4,11,0,20,6,5,7,0,0,0,0,0,0,0,62,0,5,18,17,8,10,40,26,7,11,29,48,31,13,3,268,0,3,10,40,40,129,534,127,28,40,17,30,29,15,4,1056,0,0,3,7,13,17,120,117,31,42,27,45,9,7,3,447,0,0,0,0,4,42,58,69,30,34,99,127,35,0,12,515,0,0,0,3,12,21,65,44,14,8,13,13,7,0,8,200,136,415,948,558,341,212,514,224,27,42,27,28,17,17,109,3611,0,9,51,57,40,49,106,62,17,10,15,21,10,4,8,454,0,0,0,8,18,16,42,34,16,14,8,8,13,0,7,183,34,84,189,252,264,272,1392,808,167,342,274,329,91,75,108,4684,275,894,1617,1589,1733,1631,5400,3754,827,1283,1702,2544,762,229,588,24831
318,0,0,6,44,299,233,710,462,88,70,127,120,61,17,59,2293,6,4,8,8,26,15,24,14,0,0,0,4,0,0,0,103,0,3,15,32,17,13,18,16,4,3,0,3,0,0,0,135,3,5,17,36,74,141,525,147,20,34,41,68,61,12,17,1194,0,0,10,18,39,27,93,63,20,6,12,29,29,4,10,365,0,0,0,0,3,14,13,15,6,5,4,7,7,0,0,76,0,0,0,11,36,57,149,85,21,14,14,27,4,6,23,453,170,545,1594,883,700,565,1088,473,78,65,104,163,60,25,232,6742,3,6,35,60,55,61,165,107,17,33,30,54,34,9,11,682,0,0,0,16,53,52,92,69,22,17,23,16,10,5,14,389,61,196,430,492,536,458,1305,849,180,231,332,475,193,114,197,6051,498,1638,3035,2711,3379,2859,7019,4012,763,791,1095,1492,745,277,966,31282
319,0,3,9,84,432,317,446,394,79,83,87,134,42,19,95,2233,12,7,8,27,58,15,21,8,0,0,0,0,0,0,3,161,0,0,17,41,13,12,24,17,8,0,0,0,0,0,9,145,4,14,39,97,111,198,577,163,33,45,42,70,41,15,36,1491,0,7,18,18,15,4,52,49,8,3,6,7,40,9,5,253,0,0,0,0,7,14,32,63,15,17,53,103,26,0,4,336,0,0,0,9,30,28,151,189,42,35,50,51,21,0,41,654,416,1588,4113,2351,1440,776,1347,477,64,60,63,115,64,27,604,13501,3,14,80,115,101,89,176,89,19,25,15,30,21,8,20,792,0,0,3,17,26,45,72,86,29,25,9,14,17,0,20,360,122,413,745,739,563,395,681,380,107,119,128,310,182,119,253,5248,887,3469,6521,5707,5323,3683,5818,3187,704,723,895,1407,671,298,1691,40985
397,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,4,6,8,4,12,3,0,4,48
401,0,0,8,43,183,139,378,357,80,84,121,231,78,29,43,1777,49,33,69,65,286,99,82,18,9,3,17,7,10,0,14,751,0,13,40,98,114,113,232,174,53,72,66,103,47,10,19,1158,6,16,57,114,153,227,558,173,47,43,109,137,49,21,27,1749,0,9,15,71,104,124,413,451,87,140,199,229,118,5,24,1997,0,0,0,4,56,95,116,135,39,38,63,36,27,3,15,621,0,0,3,32,79,88,187,119,29,23,37,44,18,8,20,683,378,1835,4581,2474,1547,1128,2586,1023,168,139,146,172,120,90,445,16832,6,20,94,151,161,180,335,191,41,53,64,53,94,30,31,1522,0,0,6,363,482,132,223,243,100,139,186,181,101,17,59,2230,381,531,761,730,844,1134,1809,1325,472,533,604,719,338,89,184,10462,1505,7388,9486,6151,6820,6174,16171,11903,3555,4193,5030,6068,2796,637,1778,89653
402,0,0,11,87,724,685,1634,1193,211,177,197,298,96,27,127,5456,36,74,83,102,736,268,134,30,7,9,6,3,0,0,25,1510,0,5,26,49,58,48,123,59,23,14,21,18,3,4,8,459,0,9,39,95,89,185,595,183,31,28,61,70,36,4,22,1445,0,9,16,40,54,82,389,474,80,113,147,158,77,7,41,1686,0,0,0,0,15,47,89,113,19,31,26,36,6,0,5,390,0,0,0,27,315,150,277,133,42,27,31,35,20,10,43,1101,384,3234,12666,5977,2262,1207,2371,732,58,96,97,84,47,27,919,30168,3,12,47,113,95,103,229,165,24,25,36,24,18,7,12,915,0,6,11,655,2113,1088,954,662,150,145,147,172,125,17,192,6425,246,722,1049,1063,2389,2481,6368,3956,1222,691,959,1077,400,85,562,23263,1254,7693,17304,10007,11011,9133,28654,20167,4507,4162,5180,6162,2459,541,3107,131347
403,0,0,0,95,403,397,668,493,86,114,130,145,53,11,60,2661,45,30,49,62,638,249,118,59,10,12,7,13,3,6,26,1323,5,5,20,85,70,57,183,92,46,40,39,33,13,4,7,701,5,12,58,142,156,253,936,412,117,100,156,173,108,14,30,2672,5,13,18,50,75,40,209,138,24,43,53,72,48,3,21,814,0,0,0,0,14,12,60,76,10,21,9,12,15,0,8,240,0,0,0,17,62,88,178,98,23,13,21,41,24,3,14,585,524,2396,8671,5078,3200,2114,6994,2754,288,240,262,367,169,69,755,33882,3,15,80,143,167,183,304,218,53,36,44,53,47,15,31,1393,0,0,0,186,157,64,125,154,41,34,49,89,53,0,34,991,291,556,955,842,1000,1226,1952,1370,530,452,455,628,252,54,230,10788,1380,5870,12270,8613,8509,6952,19153,10812,2430,2455,2658,3349,1529,303,1863,88153
404,0,3,5,50,344,302,672,661,161,153,144,207,87,18,53,2864,80,84,96,76,335,92,85,55,13,6,0,6,0,0,18,954,4,4,12,25,48,29,97,53,6,18,6,18,12,5,8,351,3,0,22,57,61,97,328,133,46,46,82,102,64,8,12,1062,0,4,14,23,22,9,80,119,27,37,36,65,30,0,10,488,0,0,0,0,15,22,60,112,25,20,22,25,5,0,8,313,0,0,0,10,112,83,172,111,22,15,35,29,9,12,16,631,178,1052,3102,1398,871,557,1687,848,109,116,102,99,88,34,259,10501,0,0,20,65,62,93,142,99,33,27,27,29,16,0,24,647,0,4,13,689,1892,1142,1003,745,236,204,262,287,141,32,241,6892,274,534,857,811,1172,2280,2427,1507,575,524,508,547,265,41,222,12549,1226,5659,8178,4712,6370,6386,12917,9379,2711,2962,3345,3998,1694,301,1620,71447
405,0,0,0,15,70,33,90,147,36,26,39,36,17,0,9,525,3,7,9,4,26,13,6,0,0,0,0,0,0,0,0,61,0,0,3,7,3,0,0,6,0,0,5,0,6,0,0,31,0,3,9,16,14,24,103,51,9,7,10,7,17,0,4,278,0,6,4,7,6,0,11,9,0,8,8,3,0,0,0,58,0,0,0,0,0,0,7,13,0,0,0,10,4,0,3,32,0,0,0,6,3,9,36,26,3,4,8,5,6,0,6,114,111,753,2531,952,379,214,457,142,11,18,21,17,11,0,268,5882,0,8,15,22,31,23,45,29,0,0,0,0,8,0,8,194,0,0,0,5,7,6,13,19,5,5,3,0,0,0,4,75,50,115,177,120,91,75,101,84,21,22,12,42,59,17,34,1021,289,1499,3118,1475,923,608,1255,761,150,155,170,194,141,38,445,11217
406,0,0,0,19,56,67,182,202,29,56,42,56,16,8,25,765,5,0,13,3,8,6,3,6,0,0,0,0,0,0,0,49,0,0,3,4,4,3,8,4,0,4,0,0,0,0,0,27,0,0,4,24,8,27,140,66,12,4,15,18,18,8,8,348,0,0,0,0,0,5,24,31,15,18,17,11,4,0,5,139,0,0,0,0,3,0,4,10,0,3,0,3,3,0,0,31,0,0,0,0,7,8,25,24,6,0,8,10,5,0,3,104,69,335,1869,706,205,102,224,109,15,24,14,26,8,8,166,3879,0,4,18,16,16,11,19,9,0,0,5,5,0,7,6,122,0,0,0,6,13,4,13,36,3,0,0,11,3,0,7,97,16,94,177,146,84,77,182,116,28,38,70,76,48,32,67,1247,137,830,2476,1211,668,506,1392,1027,220,280,347,343,166,79,429,10123
407,0,0,4,23,115,97,323,415,74,109,68,104,24,21,69,1442,3,0,10,15,40,14,11,0,0,0,0,0,0,0,5,109,0,0,13,7,8,8,12,3,0,0,0,7,3,0,6,62,0,3,27,36,39,57,191,104,21,26,41,49,25,6,18,644,0,5,0,10,5,0,8,42,10,13,8,15,0,0,5,133,0,0,0,0,0,3,11,32,10,10,15,20,9,5,0,111,0,0,0,10,14,28,127,99,23,34,19,26,14,8,21,414,244,1361,3841,1707,775,409,834,330,49,32,27,39,18,0,477,10146,0,3,26,66,50,53,95,41,11,6,10,23,3,5,13,422,0,0,5,12,31,31,53,53,33,31,3,12,12,0,42,321,83,234,312,229,153,158,479,361,87,81,114,180,107,76,205,2858,573,2978,5169,2772,1915,1393,3319,2408,593,672,625,983,393,137,1222,25163
497,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,9,3,0,4,0,0,0,0,0,17
501,0,0,0,22,92,90,553,598,120,97,101,114,49,6,46,1888,14,17,13,10,63,13,18,23,0,0,0,0,0,0,7,180,4,11,22,34,33,24,63,26,4,3,5,7,4,0,6,234,6,8,43,112,230,269,1083,468,52,69,46,70,30,10,32,2529,0,4,3,3,9,12,33,38,10,10,3,13,0,8,0,142,0,0,0,0,6,4,30,81,19,16,49,68,24,0,3,296,0,0,3,12,22,33,120,74,19,11,22,25,14,0,10,365,293,749,3613,2443,1820,1011,2004,913,99,52,77,140,69,15,489,13792,3,7,53,121,71,51,138,71,18,15,10,20,10,6,15,602,0,0,0,12,21,30,59,61,14,10,9,16,10,3,15,259,66,94,359,336,417,336,947,540,91,126,117,187,94,35,208,3943,678,1730,4886,4151,4317,3002,7469,4756,666,669,727,1016,460,161,1293,35971
502,0,0,3,8,82,74,345,374,83,47,77,64,13,3,36,1222,6,0,4,0,22,11,12,6,0,5,0,0,0,0,3,88,5,5,20,22,23,12,29,20,0,0,4,3,0,0,4,162,3,11,23,62,79,162,761,348,53,14,59,21,14,5,20,1628,9,5,6,5,3,4,19,40,3,0,5,0,0,0,0,100,0,0,0,0,0,3,7,13,0,0,0,0,0,0,0,34,0,0,0,8,26,38,107,89,23,18,28,26,9,3,8,391,225,637,3068,2105,1446,808,2657,1453,108,92,68,81,39,21,345,13146,3,7,40,39,37,30,68,43,6,7,9,7,0,0,13,312,0,0,0,7,10,10,35,38,12,11,6,14,7,0,13,160,40,78,239,222,228,163,636,364,44,47,49,62,19,4,44,2247,438,1223,3911,3199,2893,2017,6307,4148,485,374,435,498,185,101,686,26904
503,5,0,3,25,110,90,228,264,51,58,63,114,44,13,30,1089,18,6,15,40,227,61,59,62,10,9,18,14,7,3,17,563,15,22,73,210,246,286,442,215,61,75,75,91,111,19,35,1976,3,20,68,185,448,468,1071,330,37,52,52,94,56,34,41,2972,11,8,20,59,110,60,116,82,11,24,32,80,25,4,3,653,0,0,0,8,75,50,65,154,24,19,22,44,10,0,18,484,0,3,0,26,45,57,208,127,38,37,43,49,24,8,17,683,194,550,2092,1910,2106,1803,3046,1537,192,249,233,353,233,107,324,14925,4,7,69,138,171,166,349,285,71,80,96,135,110,55,58,1789,0,0,3,246,388,121,126,150,36,52,63,84,31,11,36,1349,101,126,532,653,930,1173,1995,1833,589,681,941,1438,627,94,208,11904,713,1876,4240,5189,7680,6796,12699,9325,2131,2583,3212,4636,2487,713,1385,65657
504,0,0,9,72,339,358,1552,1857,266,175,200,225,86,16,74,5228,34,23,52,51,350,95,68,65,11,8,5,3,0,0,19,782,9,14,64,168,259,180,313,117,21,17,24,16,11,0,31,1244,3,9,39,128,430,484,1405,537,63,55,50,75,25,19,49,3372,6,14,40,72,132,85,220,189,32,30,20,71,41,0,24,981,0,0,0,0,8,14,71,130,14,11,18,44,12,0,16,344,0,5,7,26,110,115,376,232,41,37,40,40,24,7,37,1099,264,747,4625,3198,3021,1850,3517,1582,150,84,102,118,46,33,488,19821,3,4,63,93,109,121,207,134,16,28,26,22,11,8,25,861,0,0,4,365,1244,859,767,491,111,92,74,99,71,10,210,4403,112,208,965,1048,1463,2119,4845,2304,384,363,367,382,136,59,381,15129,854,2660,8224,7537,11425,9916,22946,14413,2139,1765,1841,2189,950,296,2249,89390
505,0,0,20,117,601,465,1467,1365,290,189,179,213,85,19,89,5104,71,30,51,145,893,261,210,205,27,15,19,15,9,0,31,1991,10,41,98,294,454,444,758,222,46,43,39,41,47,13,53,2604,4,13,101,482,1128,2125,6950,3125,448,367,422,423,226,135,146,16091,12,19,54,111,148,117,271,185,27,26,47,163,53,0,16,1233,0,0,0,5,62,69,131,242,34,38,39,66,5,0,12,708,3,0,12,43,183,218,669,483,136,75,90,101,53,19,47,2127,482,1581,7879,7492,10299,7504,20020,10066,1009,713,698,660,395,127,1156,70066,11,17,103,188,224,286,541,369,55,48,61,93,95,25,35,2154,0,0,11,664,2340,1372,1260,904,199,196,148,216,111,23,292,7733,257,381,1681,2039,3511,5000,10992,5751,1346,1219,1313,1602,661,115,620,36474,1708,5542,14561,16269,28497,25742,60782,36579,5559,4689,5055,6151,2869,780,3973,218750
