SA4_CODE_2021,M_0_4_yr_Need_for_assist,M_0_4_yr_No_need_for_assist,M_0_4_yr_Need_for_assist_ns,M_0_4_yr_OS_vis,M_0_4_yr_Tot,M_5_14_yr_Need_for_assist,M_5_14_yr_No_need_for_assist,M_5_14_yr_Need_for_assist_ns,M_5_14_yr_OS_vis,M_5_14_yr_Tot,M_15_19_yr_Need_for_assist,M_15_19_No_need_for_assist,M_15_19_Need_for_assist_ns,M_15_19_yr_OS_vis,M_15_19_yr_Tot,M_20_24_yr_Need_for_assist,M_20_24_No_need_for_assist,M_20_24_Need_for_assist_ns,M_20_24_yr_OS_vis,M_20_24_yr_Tot,M_25_34_yr_Need_for_assist,M_25_34_No_need_for_assist,M_25_34_Need_for_assist_ns,M_25_34_yr_OS_vis,M_25_34_yr_Tot,M_35_44_yr_Need_for_assist,M_35_44_No_need_for_assist,M_35_44_Need_for_assist_ns,M_35_44_yr_OS_vis,M_35_44_yr_Tot,M_45_54_yr_Need_for_assist,M_45_54_No_need_for_assist,M_45_54_Need_for_assist_ns,M_45_54_yr_OS_vis,M_45_54_yr_Tot,M_55_64_yr_Need_for_assist,M_55_64_No_need_for_assist,M_55_64_Need_for_assist_ns,M_55_64_yr_OS_vis,M_55_64_yr_Tot,M_65_74_yr_Need_for_assist,M_65_74_No_need_for_assist,M_65_74_Need_for_assist_ns,M_65_74_yr_OS_vis,M_65_74_yr_Tot,M_75_84_yr_Need_for_assist,M_75_84_No_need_for_assist,M_75_84_Need_for_assist_ns,M_75_84_yr_OS_vis,M_75_84_yr_Tot,M_85_yr_over_Need_for_assist,M_85_over_No_need_for_assist,M_85_over_Need_for_assist_ns,M_85_over_OS_vis,M_85_yr_over_Tot,M_Tot_Need_for_assist,M_Tot_No_need_for_assist,M_Tot_Need_for_assist_ns,M_Tot_OS_vis,M_Tot_Tot,F_0_4_yr_Need_for_assist,F_0_4_yr_No_need_for_assist,F_0_4_yr_Need_for_assist_ns,F_0_4_yr_OS_vis,F_0_4_yr_Tot,F_5_14_yr_Need_for_assist,F_5_14_yr_No_need_for_assist,F_5_14_yr_Need_for_assist_ns,F_5_14_yr_OS_vis,F_5_14_yr_Tot,F_15_19_yr_Need_for_assist,F_15_19_No_need_for_assist,F_15_19_Need_for_assist_ns,F_15_19_yr_OS_vis,F_15_19_yr_Tot,F_20_24_yr_Need_for_assist,F_20_24_No_need_for_assist,F_20_24_Need_for_assist_ns,F_20_24_yr_OS_vis,F_20_24_yr_Tot,F_25_34_yr_Need_for_assist,F_25_34_No_need_for_assist,F_25_34_Need_for_assist_ns,F_25_34_yr_OS_vis,F_25_34_yr_Tot,F_35_44_yr_Need_for_assist,F_35_44_No_need_for_assist,F_35_44_Need_for_assist_ns,F_35_44_yr_OS_vis,F_35_44_yr_Tot,F_45_54_yr_Need_for_assist,F_45_54_No_need_for_assist,F_45_54_Need_for_assist_ns,F_45_54_yr_OS_vis,F_45_54_yr_Tot,F_55_64_yr_Need_for_assist,F_55_64_No_need_for_assist,F_55_64_Need_for_assist_ns,F_55_64_yr_OS_vis,F_55_64_yr_Tot,F_65_74_yr_Need_for_assist,F_65_74_No_need_for_assist,F_65_74_Need_for_assist_ns,F_65_74_yr_OS_vis,F_65_74_yr_Tot,F_75_84_yr_Need_for_assist,F_75_84_No_need_for_assist,F_75_84_Need_for_assist_ns,F_75_84_yr_OS_vis,F_75_84_yr_Tot,F_85_yr_over_Need_for_assist,F_85_over_No_need_for_assist,F_85_over_Need_for_assist_ns,F_85_over_OS_vis,F_85_yr_over_Tot,F_Tot_Need_for_assist,F_Tot_No_need_for_assist,F_Tot_Need_for_assist_ns,F_Tot_OS_vis,F_Tot_Tot,P_0_4_yr_Need_for_assist,P_0_4_yr_No_need_for_assist,P_0_4_yr_Need_for_assist_ns,P_0_4_yr_OS_vis,P_0_4_yr_Tot,P_5_14_yr_Need_for_assist,P_5_14_yr_No_need_for_assist,P_5_14_yr_Need_for_assist_ns,P_5_14_yr_OS_vis,P_5_14_yr_Tot,P_15_19_yr_Need_for_assist,P_15_19_No_need_for_assist,P_15_19_Need_for_assist_ns,P_15_19_yr_OS_vis,P_15_19_yr_Tot,P_20_24_yr_Need_for_assist,P_20_24_No_need_for_assist,P_20_24_Need_for_assist_ns,P_20_24_yr_OS_vis,P_20_24_yr_Tot,P_25_34_yr_Need_for_assist,P_25_34_No_need_for_assist,P_25_34_Need_for_assist_ns,P_25_34_yr_OS_vis,P_25_34_yr_Tot,P_35_44_yr_Need_for_assist,P_35_44_No_need_for_assist,P_35_44_Need_for_assist_ns,P_35_44_yr_OS_vis,P_35_44_yr_Tot,P_45_54_yr_Need_for_assist,P_45_54_No_need_for_assist,P_45_54_Need_for_assist_ns,P_45_54_yr_OS_vis,P_45_54_yr_Tot,P_55_64_yr_Need_for_assist,P_55_64_No_need_for_assist,P_55_64_Need_for_assist_ns,P_55_64_yr_OS_vis,P_55_64_yr_Tot,P_65_74_yr_Need_for_assist,P_65_74_No_need_for_assist,P_65_74_Need_for_assist_ns,P_65_74_yr_OS_vis,P_65_74_yr_Tot,P_75_84_yr_Need_for_assist,P_75_84_No_need_for_assist,P_75_84_Need_for_assist_ns,P_75_84_yr_OS_vis,P_75_84_yr_Tot,P_85_yr_over_Need_for_assist,P_85_over_No_need_for_assist,P_85_over_Need_for_assist_ns,P_85_over_OS_vis,P_85_yr_over_Tot,P_Tot_Need_for_assist,P_Tot_No_need_for_assist,P_Tot_Need_for_assist_ns,P_Tot_OS_vis,P_Tot_Tot
206,134,11571,638,32,12379,778,19567,1086,33,21464,297,10505,641,56,11495,248,24850,1809,149,27053,599,74340,5103,338,80382,650,46964,3280,200,51097,831,32332,2300,205,35670,1241,24828,1897,163,28126,1433,16340,1204,74,19053,2150,7376,730,22,10289,1948,1494,357,16,3810,10300,270171,19061,1296,300823,79,11247,649,35,12010,385,19399,1066,53,20901,215,11421,650,57,12343,369,28160,1835,131,30504,877,78401,4991,301,84573,697,46151,2885,148,49879,948,33545,1955,162,36610,1266,25887,1539,158,28855,2043,17979,1160,94,21275,3593,7998,748,26,12365,3704,1817,553,6,6086,14172,281998,18043,1177,315393,215,22817,1288,71,24389,1160,38966,2151,87,42365,510,21923,1290,110,23839,615,53010,3647,285,57555,1476,152739,10093,641,164960,1338,93115,6166,346,100974,1779,65874,4263,366,72280,2506,50713,3438,313,56978,3476,34313,2369,168,40325,5743,15377,1481,44,22652,5649,3313,916,21,9903,24474,552169,37098,2473,616210
207,102,7634,283,26,8042,803,20456,670,33,21962,287,11401,347,22,12051,235,13159,547,45,13989,312,22911,1054,65,24332,288,21511,789,80,22669,441,22254,746,153,23596,636,19674,599,120,21027,984,14295,512,91,15877,1858,8366,396,25,10649,2112,2338,255,9,4716,8071,163996,6191,658,178910,53,7340,286,14,7690,376,19964,565,32,20931,181,11031,312,18,11548,209,12170,471,35,12889,311,22970,968,69,24316,326,23961,796,67,25148,535,25384,783,89,26791,841,21658,623,143,23267,1524,16695,569,108,18892,3120,9894,541,38,13591,4264,2727,475,9,7468,11737,173797,6387,624,192537,154,14969,568,34,15736,1181,40419,1230,64,42897,469,22431,657,40,23605,446,25329,1014,80,26875,622,45877,2014,126,48649,616,45473,1582,138,47817,976,47640,1526,245,50389,1479,41336,1224,256,44293,2500,30989,1084,201,34771,4975,18264,940,64,24240,6379,5061,724,16,12181,19803,337790,12578,1279,371446
208,121,10331,307,10,10769,924,24605,886,18,26432,328,11977,349,9,12669,238,11660,438,34,12367,384,23912,1126,52,25478,361,26220,977,38,27590,527,27714,944,77,29257,708,22570,666,51,23992,1136,16217,612,54,18015,1875,8083,495,16,10462,1901,2185,307,4,4403,8497,185468,7109,360,201432,83,9948,346,8,10389,452,23785,857,16,25114,253,11627,351,14,12242,187,11318,347,26,11879,368,25167,1039,66,26637,454,28775,1008,48,30279,627,30731,923,53,32342,987,24301,747,85,26131,1627,18552,810,82,21067,3042,9652,654,33,13384,4391,2895,602,11,7895,12469,196753,7697,439,217352,202,20277,656,19,21149,1369,48390,1748,36,51540,582,23603,706,26,24915,425,22974,787,57,24242,753,49083,2169,114,52113,816,54988,1983,82,57873,1156,58451,1869,127,61600,1699,46866,1415,140,50121,2759,34766,1417,132,39078,4909,17740,1149,44,23852,6292,5078,911,16,12301,20967,382219,14806,802,418786
209,267,16718,784,9,17776,1833,32046,1574,14,35465,616,14453,717,18,15794,468,16009,879,31,17389,736,36754,1922,64,39479,798,37972,1730,48,40551,1220,31933,1425,47,34615,1702,25464,1131,47,28344,2287,17835,828,72,21030,2679,8225,629,32,11562,2018,1672,382,4,4079,14609,239082,12011,391,266090,159,15659,738,17,16571,915,31122,1503,11,33554,406,13599,614,11,14628,306,14899,660,15,15879,693,37831,1770,61,40353,877,39028,1643,45,41595,1365,33284,1294,43,35991,2130,27521,1057,109,30825,2980,19711,899,101,23696,4115,8700,726,33,13573,3941,1836,693,10,6476,17891,243204,11596,453,273144,428,32380,1522,20,34349,2747,63172,3075,27,69016,1022,28044,1331,26,30427,775,30904,1542,47,33265,1429,74584,3691,124,79836,1672,77003,3376,92,82146,2583,65222,2724,85,70611,3833,52985,2191,156,59168,5270,37555,1732,174,44728,6792,16930,1355,67,25137,5953,3510,1074,16,10553,32504,482285,23610,844,539239
210,249,14386,847,10,15483,1778,26328,1710,21,29831,537,11717,699,8,12957,375,12960,829,16,14182,588,30420,2134,79,33220,745,29229,1774,79,31825,1134,22994,1368,37,25530,1790,18776,1009,48,21630,2093,11724,601,42,14463,2266,5632,403,20,8316,1656,1198,185,0,3048,13203,185363,11559,365,210488,160,13517,879,16,14575,846,25562,1688,20,28119,313,11089,627,5,12033,260,11857,649,17,12780,540,30903,1783,65,33298,768,29295,1646,34,31750,1466,23926,1237,37,26663,2107,19386,925,87,22494,2772,12999,676,71,16516,3539,5908,505,26,9982,3003,1313,325,7,4650,15776,185751,10944,386,212853,409,27901,1724,25,30058,2628,51889,3398,38,57950,853,22800,1325,14,24994,632,24818,1480,30,26961,1127,61324,3916,146,66521,1512,58526,3426,105,63572,2598,46915,2608,79,52193,3896,38159,1933,131,44124,4866,24721,1283,113,30980,5803,11539,905,44,18297,4658,2515,514,6,7697,28975,371112,22506,749,423343
211,234,14092,461,4,14791,1960,29638,1091,9,32700,720,14834,524,11,16092,485,14548,546,11,15589,737,29308,1189,43,31279,672,32501,1180,46,34396,909,31979,1154,44,34092,1267,28631,915,71,30885,1797,21044,711,72,23621,2313,10464,611,28,13416,1967,2203,354,11,4533,13057,229253,8737,348,251394,144,13369,466,10,13983,1043,28464,1030,13,30546,430,13757,467,13,14663,361,13554,434,12,14361,713,30264,1102,33,32120,811,34688,1226,34,36753,1152,34356,1033,38,36586,1583,30728,954,116,33379,2323,23887,790,105,27112,3607,11739,721,37,16106,3980,2600,685,11,7274,16154,237412,8906,414,262877,373,27468,924,11,28774,3000,58098,2122,18,63246,1151,28590,985,23,30750,840,28105,976,23,29948,1453,59575,2297,80,63394,1477,67191,2405,78,71149,2068,66333,2188,88,70675,2850,59359,1870,184,64264,4122,44937,1503,173,50733,5922,22207,1337,63,29523,5947,4804,1039,15,11810,29208,466656,17641,762,514269
212,489,26886,1645,33,29051,2936,52964,3087,36,59029,943,24358,1233,23,26558,710,29298,1861,86,31950,1124,63463,4186,146,68911,1195,59707,3195,124,64219,1661,47760,2362,119,51911,2485,38468,1823,150,42934,3448,25597,1230,198,30473,4229,12617,907,62,17814,3033,2807,445,14,6309,22263,383931,21981,995,429164,264,25636,1584,19,27500,1321,51535,2850,31,55735,589,23182,1207,35,25014,500,26765,1364,73,28702,984,61799,3672,114,66569,1292,59782,2942,78,64092,2137,48879,2265,113,53381,3280,39372,1764,303,44716,4532,28062,1373,257,34228,6284,13286,1030,82,20683,5795,3189,753,19,9759,26969,381482,20800,1121,430369,751,52523,3223,52,56552,4260,104496,5943,66,114758,1534,47538,2443,59,51570,1212,56062,3225,161,60651,2107,125262,7855,258,135479,2491,119489,6137,196,128313,3798,96640,4624,228,105289,5764,77837,3591,455,87652,7977,53666,2607,451,64699,10516,25900,1937,149,38492,8825,5995,1199,37,16059,49229,765406,42780,2116,859535
213,575,29712,2145,25,32454,3732,54539,3889,24,62186,1098,21572,1482,30,24184,700,25203,2265,33,28203,1109,63667,5843,109,70729,1211,67174,4909,103,73396,1623,46683,3052,74,51434,2507,34547,2074,155,39279,3856,22207,1338,199,27604,3690,8363,784,57,12889,2001,1471,330,6,3814,22100,375130,28117,813,426160,340,28223,1955,32,30546,1696,53630,3681,37,59043,658,21058,1291,14,23030,475,23051,1496,44,25064,1140,66223,4598,93,72065,1416,66178,3887,62,71544,2175,47319,2535,116,52143,3285,35836,1808,342,41271,4851,23497,1267,298,29903,5354,8438,802,49,14648,4166,1692,576,4,6443,25563,375145,23914,1087,425711,915,57939,4100,49,62999,5430,108167,7573,58,121233,1758,42632,2782,46,47212,1171,48263,3758,81,53273,2252,129887,10445,206,142788,2626,133359,8792,164,144937,3802,93995,5588,187,103575,5789,70382,3888,504,80554,8708,45702,2604,494,57509,9044,16797,1587,104,27530,6172,3156,913,18,10257,47665,750275,52026,1905,851868
214,188,7869,415,3,8475,1290,16666,1049,3,19005,432,8340,441,9,9221,289,7355,370,9,8016,418,15195,947,22,16583,470,16433,992,17,17915,652,18187,1148,20,20002,819,17064,950,16,18849,1268,14588,754,18,16629,1609,8116,575,11,10306,1374,1911,348,5,3636,8808,131717,7993,128,148645,87,7555,399,3,8045,645,16310,1030,0,17997,285,7591,466,0,8341,191,6927,400,7,7529,421,15943,930,24,17308,504,18131,1023,11,19671,814,19785,1035,12,21643,1156,18663,865,19,20705,1475,16687,827,34,19023,2419,9000,732,16,12170,2671,2157,556,7,5386,10688,138737,8260,142,157829,276,15423,817,3,16523,1941,32976,2085,6,37005,716,15928,909,13,17564,484,14277,768,17,15546,835,31134,1875,50,33893,975,34563,2018,31,37587,1464,37973,2177,30,41652,1975,35722,1817,36,39559,2747,31276,1580,55,35653,4028,17117,1309,22,22476,4049,4064,904,7,9020,19495,270454,16249,270,306469
215,72,3857,293,3,4225,647,8130,817,8,9607,227,3785,363,3,4377,176,3643,341,12,4174,268,8396,934,60,9649,275,7337,905,30,8546,410,7972,873,10,9255,689,9556,896,8,11142,922,7908,761,10,9603,913,3900,435,0,5247,725,933,224,0,1881,5323,65413,6830,147,77710,40,3897,308,3,4250,312,7935,723,0,8967,122,3546,319,0,3984,105,3414,284,22,3821,210,8586,708,32,9536,244,7706,692,18,8663,475,8502,635,14,9622,743,9517,670,15,10946,900,7746,600,12,9252,1211,4198,452,5,5866,1485,1169,348,0,3010,5846,66222,5739,115,77922,115,7761,599,3,8473,959,16065,1538,10,18573,348,7329,682,3,8364,282,7052,626,37,7993,477,16982,1639,88,19189,519,15047,1597,44,17211,882,16471,1504,24,18877,1428,19071,1565,26,22084,1825,15654,1365,15,18855,2121,8101,890,3,11123,2210,2101,576,0,4891,11171,131633,12571,260,155636
216,68,3534,303,0,3906,643,7599,711,0,8958,218,3678,320,0,4220,162,3147,288,8,3606,222,6874,747,23,7873,254,6390,660,7,7309,390,7438,721,5,8553,655,7805,656,9,9118,802,6679,531,3,8019,903,3526,391,0,4819,617,806,155,0,1577,4924,57474,5478,76,67954,51,3282,267,6,3606,300,7473,651,0,8424,120,3413,257,0,3794,108,3125,257,8,3500,193,7363,629,16,8202,262,6933,606,5,7810,458,7641,530,13,8636,618,8162,547,0,9334,800,6894,471,16,8178,1088,3586,378,9,5055,1167,912,284,3,2370,5161,58785,4881,74,68897,119,6820,563,5,7508,942,15068,1363,0,17386,337,7093,577,0,8011,268,6275,544,15,7106,414,14233,1382,43,16072,516,13325,1264,11,15118,846,15080,1249,18,17186,1270,15969,1203,12,18446,1599,13571,1001,22,16193,1991,7108,767,4,9871,1784,1720,444,3,3950,10087,116258,10360,145,136853
217,48,3014,228,3,3300,484,6907,558,4,7957,172,3353,278,0,3804,124,2794,197,7,3118,232,6300,479,24,7034,206,6026,496,12,6744,339,7037,549,9,7937,481,8022,538,6,9048,637,7054,464,7,8158,700,3263,256,0,4223,556,729,127,0,1407,3976,54505,4165,73,62726,27,2912,197,0,3128,254,6634,498,3,7389,130,3184,223,0,3533,84,2654,180,4,2923,204,6464,426,10,7099,227,6503,465,13,7208,334,7576,461,9,8376,535,8521,465,7,9522,662,7141,440,5,8249,882,3589,292,3,4769,1202,930,252,0,2389,4524,56095,3909,65,64589,74,5927,422,3,6427,738,13544,1063,8,15346,305,6533,501,3,7343,201,5453,380,10,6043,429,12763,901,39,14135,435,12526,965,26,13954,675,14609,1009,17,16311,1011,16549,1003,13,18571,1307,14191,900,15,16407,1585,6852,555,0,8987,1752,1657,377,0,3793,8500,110599,8073,140,127315
297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,4,0,12,19,0,30,0,43,84,0,131,0,49,121,0,163,0,45,100,0,141,0,7,13,0,16,0,0,0,0,0,0,0,0,0,0,0,153,339,0,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,17,0,5,8,0,14,0,7,13,0,18,0,6,16,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,49,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,4,0,17,38,0,52,0,47,96,0,140,0,52,129,0,182,0,53,111,0,158,0,7,13,0,16,0,0,0,0,0,0,0,0,0,0,0,179,389,0,565
301,143,6359,229,6,6736,1126,14467,578,6,16178,381,7211,236,0,7825,235,6052,226,10,6519,343,11274,481,22,12121,311,13973,475,11,14772,460,14916,532,12,15922,741,13500,425,18,14686,1167,10510,420,22,12115,1229,5057,274,7,6567,829,1031,169,3,2037,6973,104347,4032,123,115480,78,6076,222,4,6374,605,14031,540,12,15189,205,6742,201,6,7160,154,5457,198,12,5812,304,12196,458,19,12974,353,15545,539,18,16458,593,16508,508,9,17614,831,14813,439,26,16107,1155,11891,393,39,13480,1577,5657,353,15,7604,1767,1214,337,3,3318,7616,110123,4187,163,122090,221,12432,451,16,13114,1738,28503,1116,16,31368,588,13950,440,10,14982,386,11507,420,16,12332,645,23472,939,40,25094,667,29521,1009,33,31227,1055,31425,1040,26,33540,1574,28312,863,41,30795,2320,22400,810,68,25596,2803,10709,627,19,14162,2601,2248,500,12,5352,14590,214477,8220,286,237574
302,126,6566,250,5,6944,738,12523,499,9,13770,266,5813,189,9,6282,188,6396,336,16,6936,299,15641,731,28,16698,307,15737,624,28,16706,409,13241,553,29,14236,589,10441,409,39,11475,745,7497,340,39,8618,982,3701,251,9,4939,906,931,171,4,2019,5562,98485,4360,208,108614,79,6229,231,5,6538,370,12105,442,20,12943,172,5567,198,8,5947,158,6650,269,14,7086,315,16765,728,21,17832,332,16364,603,25,17328,470,14116,474,37,15098,708,11338,361,49,12459,908,8518,338,39,9810,1486,4816,320,13,6630,1933,1359,397,4,3696,6930,103828,4368,233,115355,200,12791,477,9,13480,1111,24627,946,24,26714,437,11381,390,15,12230,344,13046,601,26,14019,613,32406,1458,53,34526,637,32107,1233,54,34029,880,27358,1028,65,29330,1303,21774,767,91,23936,1656,16013,681,73,18424,2463,8516,569,20,11566,2836,2297,570,13,5717,12492,202314,8731,441,223973
303,186,10613,481,13,11300,1007,21718,864,20,23613,306,10053,390,9,10757,279,13329,657,33,14301,432,28994,1433,119,30974,454,26953,1054,53,28520,610,20921,835,35,22401,830,16075,686,65,17663,1176,11044,518,99,12833,1465,5166,343,17,6997,1130,1087,164,0,2386,7874,165959,7427,479,181740,81,10133,433,11,10653,516,21212,836,28,22594,224,9872,365,17,10486,257,13205,591,46,14110,481,29538,1292,88,31392,523,28222,1043,41,29826,711,22127,714,62,23617,994,17360,597,138,19093,1468,12356,443,92,14358,2168,5734,411,19,8327,2410,1437,357,4,4200,9834,171195,7092,549,188666,271,20749,912,25,21956,1528,42933,1699,50,46207,529,19924,757,25,21240,539,26538,1250,84,28411,910,58535,2729,205,62369,977,55176,2100,99,58350,1315,43048,1555,97,46019,1821,33437,1285,209,36751,2641,23397,960,189,27191,3630,10899,751,37,15326,3540,2522,519,4,6582,17712,337148,14518,1030,370406
304,80,4784,125,6,4997,691,12817,265,8,13784,233,7028,180,15,7449,122,6778,279,19,7196,187,9734,323,36,10283,202,12121,283,24,12630,219,12060,270,32,12583,276,8754,204,33,9259,462,6775,143,36,7414,735,3507,121,11,4367,638,688,89,0,1417,3852,85043,2261,216,91375,29,4424,108,0,4566,324,12228,285,11,12850,140,6679,151,18,6983,124,6215,170,22,6529,211,10156,315,29,10717,208,13530,329,28,14094,293,13170,260,33,13750,359,9541,183,42,10129,606,7810,189,49,8647,1039,3854,161,8,5058,1476,873,152,4,2503,4797,88486,2294,244,95823,113,9207,229,10,9561,1020,25044,548,25,26632,374,13705,329,28,14435,244,12995,443,36,13717,399,19895,642,70,20999,414,25654,608,51,26724,510,25235,527,60,26336,635,18295,386,71,19388,1067,14583,331,81,16055,1771,7352,282,19,9426,2108,1564,238,7,3921,8650,173534,4557,462,187199
305,94,5877,302,17,6291,433,12407,535,43,13420,160,7418,352,29,7963,153,13403,893,91,14545,277,30195,2415,297,33182,326,21483,1646,172,23625,438,17625,1367,144,19578,464,12859,941,120,14384,601,7802,658,71,9128,733,3269,388,21,4413,575,624,187,5,1391,4248,132963,9694,1011,147919,51,5743,297,27,6116,232,12402,498,39,13173,140,7629,410,24,8202,183,15280,1007,90,16561,341,30520,2279,222,33360,322,20975,1362,107,22760,434,17898,1002,73,19403,455,12828,841,93,14217,650,8163,569,51,9440,983,3508,413,18,4919,1164,830,297,4,2302,4959,135775,8964,743,150446,147,11617,600,43,12404,663,24813,1032,76,26589,301,15053,762,57,16165,332,28686,1896,185,31103,617,60709,4692,517,66541,648,42455,3003,275,46387,868,35522,2367,219,38980,917,25685,1783,215,28602,1252,15968,1231,121,18570,1717,6780,802,39,9332,1742,1455,484,7,3689,9206,268742,18653,1757,298361
306,108,6233,667,4,7021,913,15052,1639,11,17608,287,6764,746,13,7804,202,5638,858,156,6856,319,13134,2123,646,16215,404,13300,1669,154,15533,613,14875,1770,60,17315,1022,15360,1693,76,18152,1426,13288,1688,68,16467,1304,5714,800,30,7848,820,940,263,3,2028,7417,110297,13908,1215,132840,56,6009,629,0,6698,401,14621,1488,5,16515,192,6530,690,9,7425,122,5582,810,97,6608,284,14613,2138,350,17388,363,15400,1607,94,17470,629,16307,1567,60,18562,1018,16158,1631,68,18880,1292,12845,1370,48,15556,1580,5222,727,20,7553,1390,936,337,6,2667,7335,114232,12990,765,135322,163,12244,1294,11,13711,1313,29673,3125,18,34122,483,13294,1436,22,15228,324,11222,1665,252,13466,603,27752,4259,1000,33602,770,28704,3279,251,32998,1244,31180,3340,113,35882,2040,31520,3329,148,37035,2720,26135,3058,113,32024,2885,10938,1531,46,15405,2216,1874,594,7,4700,14756,224534,26898,1982,268163
307,56,3474,328,4,3853,526,7617,792,7,8948,185,3292,363,6,3845,136,2897,410,6,3450,176,6283,994,88,7540,182,6161,883,17,7245,382,7151,1008,22,8565,591,7802,991,11,9401,804,6928,686,0,8416,722,3316,363,0,4404,473,609,142,0,1220,4229,55533,6954,161,66881,33,3248,287,0,3573,299,7519,793,0,8613,138,3062,298,0,3506,85,2789,319,13,3201,148,6435,739,66,7388,206,6477,649,14,7343,353,7349,692,7,8395,610,7704,673,6,8987,730,6455,551,8,7734,867,3214,393,0,4479,835,670,232,0,1742,4297,54925,5629,112,64963,85,6718,611,3,7422,828,15139,1589,6,17558,328,6353,660,5,7352,214,5690,726,17,6654,321,12721,1732,156,14927,386,12643,1533,30,14586,730,14498,1706,25,16960,1200,15508,1663,19,18388,1529,13384,1233,8,16150,1590,6531,750,0,8882,1311,1277,374,0,2963,8525,110461,12582,275,131842
308,173,6626,519,5,7325,1287,14474,1274,3,17041,397,6477,589,3,7468,245,5602,751,110,6707,353,12678,2011,200,15240,363,12855,2143,97,15466,504,12995,2032,31,15564,876,13354,1797,31,16060,1141,10169,1151,30,12490,1019,4101,504,10,5631,630,712,169,5,1515,6989,100042,12947,518,120500,99,6372,475,6,6949,640,14427,1207,5,16279,237,6098,486,3,6822,160,5629,510,28,6327,251,13474,1152,65,14936,371,13453,1129,16,14969,620,13113,1099,13,14844,968,13211,1061,14,15250,1053,9415,855,26,11349,1375,4050,482,9,5917,1188,760,245,6,2196,6963,99991,8706,177,115836,270,12994,998,9,14268,1932,28901,2487,4,33324,639,12570,1072,8,14295,399,11234,1261,137,13030,601,26149,3164,264,30173,741,26308,3267,119,30429,1125,26112,3128,35,30408,1844,26566,2862,38,31314,2196,19583,2005,58,23841,2391,8150,985,14,11547,1817,1466,419,3,3704,13950,200031,21652,702,236336
309,322,16455,1005,24,17810,2523,35427,2479,47,40474,799,17163,1025,27,19022,575,17614,1285,76,19543,834,37940,3228,208,42212,877,37943,2576,112,41506,1188,37537,2425,124,41267,1690,32063,2059,142,35960,2700,26412,1870,137,31122,3317,13684,1234,69,18303,2093,2649,599,15,5356,16919,274884,19779,985,312569,173,15441,1002,26,16648,1226,34868,2223,33,38357,531,16819,1021,33,18408,380,18808,1384,68,20633,707,41671,3252,164,45790,860,41814,2732,89,45487,1422,41004,2428,107,44958,1936,35877,2168,154,40135,2856,29793,1868,156,34681,4167,14319,1416,59,19962,4191,2876,975,15,8057,18451,293283,20472,909,333115,495,31897,2007,53,34454,3752,70294,4704,82,78833,1334,33985,2044,67,37426,948,36418,2662,144,40177,1541,79612,6479,368,88001,1736,79749,5308,200,86998,2613,78540,4849,232,86230,3623,67944,4226,298,76088,5558,56207,3739,297,65808,7483,27996,2648,128,38257,6287,5527,1571,33,13411,35375,568166,40248,1891,645684
310,278,12252,860,7,13395,2295,24253,1784,9,28341,719,10773,781,12,12282,514,10414,1208,19,12153,785,22411,3014,55,26277,816,21823,2466,40,25148,1043,19508,1640,23,22207,1571,16534,1092,41,19236,1842,11014,725,39,13624,1512,4864,403,7,6782,780,899,183,5,1869,12156,154743,14161,255,181308,172,11455,775,6,12410,1104,23883,1663,11,26657,462,10652,697,8,11822,350,10507,774,19,11645,686,24963,1840,46,27532,853,23468,1554,24,25900,1294,20782,1145,27,23242,1811,17168,871,70,19923,1980,11736,622,55,14401,2049,5281,486,21,7843,1474,1101,319,0,2899,12235,160994,10756,294,184281,450,23707,1636,13,25803,3395,48132,3444,23,54999,1182,21425,1479,21,24101,865,20917,1978,35,23803,1480,47370,4857,103,53814,1668,45292,4019,66,51049,2330,40288,2788,40,45449,3384,33702,1963,116,39163,3822,22754,1349,97,28023,3556,10145,890,32,14627,2254,2004,504,8,4769,24389,315735,24913,547,365585
311,267,11782,1001,4,13061,2121,23511,2233,7,27876,742,10808,903,12,12475,484,10475,884,18,11865,696,22086,1915,40,24740,714,21086,1729,30,23554,944,19129,1379,25,21482,1333,15831,980,33,18176,1935,11465,675,37,14115,1729,4926,395,8,7056,826,719,167,0,1714,11794,151836,12264,217,176112,190,11410,986,3,12585,1090,23438,2045,12,26583,421,10328,804,7,11561,315,10351,841,14,11519,675,23548,1981,30,26226,769,22421,1686,25,24902,1270,20052,1301,29,22647,1646,16843,858,53,19411,2140,12609,734,37,15524,2214,4988,495,14,7710,1661,782,302,3,2743,12389,156765,12030,238,181425,455,23197,1988,10,25650,3213,46947,4280,22,54461,1165,21137,1709,23,24035,796,20830,1727,32,23386,1370,45634,3895,65,50969,1481,43506,3413,58,48452,2215,39181,2676,55,44134,2982,32677,1840,83,37585,4078,24072,1410,76,29634,3944,9910,890,27,14768,2480,1502,460,7,4459,24181,308599,24292,452,357530
