SUA_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_ns,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_ns,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_ns,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arr_ns,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_ns,Japan_Tot,Korea_Rep_South_Before_1951,Korea_Rep_South_1951_1960,Korea_Rep_South_1961_1970,Korea_Rep_South_1971_1980,Korea_Rep_South_1981_1990,Korea_Rep_South_1991_2000,Korea_Rep_South_2001_2010,Korea_Rep_South_2011_2015,Korea_Rep_South_2016,Korea_Rep_South_2017,Korea_Rep_South_2018,Korea_Rep_South_2019,Korea_Rep_South_2020,Korea_Rep_South_2021,Korea_Rep_South_Yr_arrival_ns,Korea_Rep_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_ns,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_ns,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_ns,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_ns,Pakistan_Tot
4001,238,248,231,380,104,53,72,5130,0,0,7,3,4,348,617,355,52,65,29,44,9,14,33,1587,27,165,512,397,435,173,481,410,34,33,37,33,18,5,76,2848,616,6728,5094,913,288,198,337,424,96,71,90,84,38,7,581,15567,3,27,17,26,91,240,507,235,49,46,45,107,57,14,34,1505,0,0,7,33,206,265,1566,758,158,152,190,183,94,4,71,3687,21,57,172,381,282,191,296,128,43,35,44,34,30,6,62,1781,14,46,345,644,1128,686,1960,1380,434,480,474,452,258,38,93,8428,0,0,0,4,11,32,1295,1557,691,1016,1007,1000,306,28,101,7055,135,2319,688,284,193,109,304,122,22,32,10,28,16,7,125,4391,65,110,594,1622,2224,1541,1844,939,127,143,146,123,87,104,290,9951,17,41,84,70,36,43,25,16,0,0,0,5,4,0,4,343,5,0,14,28,24,171,846,1800,351,508,563,646,294,79,99,5420
4002,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,15,9,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,61,43,9,3,0,5,0,0,5,0,0,0,0,11,134,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,8,0,4,7,3,4,6,3,3,0,0,41,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,15,0,99,15,12,7,0,6,0,0,0,0,0,0,0,5,150,0,0,9,34,56,53,38,26,3,0,5,8,5,0,14,250,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,33
4003,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,34,41,5,0,0,0,0,0,0,0,0,0,0,9,98,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,17,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,4,12,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,40,4,5,0,0,0,0,0,0,0,0,0,0,6,60,0,3,3,18,18,28,38,32,0,0,0,0,0,0,15,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,9
4004,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,17,18,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,0,0,14,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,25,3,21,7,3,0,0,0,0,0,0,0,0,0,0,0,35,0,0,10,5,13,14,9,3,4,0,0,0,0,0,8,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,19
4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,6,0,15,10,0,0,0,0,3,0,0,0,0,0,0,4,28,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,4,0,0,0,0,3,23,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,6,0,32,4,0,0,0,0,0,3,0,0,0,0,0,0,45,0,0,6,21,21,12,39,10,0,0,0,0,0,0,9,126,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6
4006,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,12,38,23,0,0,0,0,0,0,0,0,0,0,0,10,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,4,16,16,3,16,10,3,3,7,3,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,10,0,0,6,0,0,0,29
4007,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,17,3,4,8,9,0,0,0,0,0,0,3,76,4,39,13,9,3,4,0,6,0,0,0,0,0,0,4,77,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,16,0,0,0,0,4,0,3,0,3,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,7,5,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,16,3,135,35,22,13,6,6,0,0,0,0,0,0,0,8,213,3,9,35,72,62,32,34,11,3,0,0,0,4,8,6,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4008,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,3,3,0,0,0,0,0,0,0,0,5,30,0,19,30,11,0,0,0,0,0,0,0,0,0,0,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,4,9,6,0,0,4,4,0,0,0,0,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,50,14,6,3,0,3,3,0,0,0,0,0,0,7,83,0,0,11,33,30,19,25,15,0,0,0,3,0,3,3,147,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,12
5000,0,7,3,0,0,0,40,139,0,0,0,0,0,12,15,3,0,0,0,0,0,0,15,54,8,24,85,100,159,83,285,321,18,11,30,82,32,0,36,1256,58,330,207,32,10,10,54,129,16,16,18,54,28,0,79,1047,3,5,6,3,17,30,44,31,0,5,16,23,12,4,4,183,0,0,0,4,8,17,53,44,5,0,8,24,6,0,7,170,0,0,6,7,5,3,0,0,0,0,4,7,0,0,16,43,7,13,55,72,97,45,122,68,12,37,48,38,5,0,41,664,0,0,0,0,0,4,17,15,6,11,12,5,0,0,0,72,39,471,120,89,98,74,116,49,15,6,20,14,9,4,36,1155,14,29,354,1235,1953,1601,2270,1265,141,128,136,194,58,91,585,10056,10,19,11,7,19,8,9,0,0,0,0,0,0,0,0,79,0,0,0,3,8,6,18,40,12,10,13,11,5,4,8,145
5001,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,5,12,6,14,14,0,0,0,0,0,0,3,58,7,50,36,8,0,6,4,8,4,4,0,3,0,0,11,130,0,0,0,0,4,9,7,5,0,0,0,4,0,0,3,25,0,0,0,0,0,3,10,4,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,3,7,0,19,9,4,0,0,0,0,0,20,81,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,6,4,100,21,14,26,9,6,10,0,0,0,0,4,0,13,208,0,6,48,75,140,77,119,48,3,9,5,7,3,7,33,577,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
5002,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,17,5,14,16,0,0,4,0,0,0,0,86,3,16,14,4,0,6,3,12,3,6,4,3,0,0,0,73,0,0,0,0,0,4,9,6,0,0,4,0,0,0,0,23,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,4,12,3,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,8,7,21,6,4,9,4,13,4,0,0,0,4,4,0,0,78,0,5,30,57,69,42,72,62,0,8,3,5,5,0,22,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,11
5003,3,0,0,0,0,0,3,45,0,0,0,0,6,4,7,8,4,0,0,0,0,0,0,42,4,5,15,23,65,11,75,106,0,3,4,3,0,0,6,322,26,158,61,8,0,0,10,20,0,0,0,0,0,0,18,304,0,0,3,0,3,7,21,13,0,3,0,4,5,3,0,68,0,0,0,0,3,6,38,27,3,0,13,17,3,0,5,118,0,0,0,7,8,11,10,4,0,0,0,0,3,0,0,43,0,3,13,17,27,21,35,41,6,11,13,8,0,0,6,193,0,0,0,0,0,0,19,13,9,10,4,3,0,0,0,66,3,113,33,16,33,20,25,9,0,4,0,0,0,0,0,258,3,6,68,214,410,293,616,392,13,37,20,25,22,14,101,2239,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,42,9,10,6,3,5,3,0,94
5004,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,31,32,20,27,34,3,0,4,0,0,0,3,173,3,25,7,0,5,4,12,19,5,5,9,0,0,0,9,100,0,0,0,0,0,9,12,14,0,0,0,0,0,0,0,47,0,0,0,0,0,0,8,18,6,0,3,0,0,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,8,13,6,10,3,10,0,0,0,0,0,3,64,0,0,0,0,0,0,3,4,4,4,0,0,0,0,0,19,10,65,12,9,11,0,19,13,0,0,5,0,3,0,3,153,5,10,61,160,202,139,180,98,4,26,7,7,0,0,45,933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,8,0,3,0,0,0,10,0,27
5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,27,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,13,6,0,0,5,0,0,0,0,0,0,0,0,0,26,0,0,16,49,67,57,58,31,6,0,5,9,0,3,15,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,0,5,9,15,11,5,14,28,0,3,0,0,0,0,0,94,16,39,34,9,0,0,0,7,0,0,0,0,0,0,5,116,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,7,20,6,0,4,3,4,0,0,5,82,0,0,0,0,0,0,5,5,5,5,3,0,0,0,0,24,6,41,10,6,5,5,4,5,0,0,0,0,0,0,6,91,4,4,29,104,133,107,153,78,14,12,3,7,0,0,25,683,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,18,20,0,0,0,0,3,0,0,44
5007,5,6,3,0,0,0,0,40,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,4,13,3,28,34,3,3,3,3,0,0,0,96,4,9,11,0,0,0,0,5,0,0,8,0,0,0,0,42,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,4,12,7,3,0,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,12,7,3,7,8,0,0,0,0,51,0,0,0,0,0,0,7,7,5,0,0,3,5,0,0,20,0,17,7,0,3,0,0,0,0,0,0,4,0,0,0,29,0,6,23,95,213,282,678,470,35,42,60,58,15,16,67,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,13,26,3,7,0,3,0,0,0,64
5008,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,3,11,8,36,39,4,0,0,7,0,0,0,113,0,0,5,0,0,0,0,8,0,0,0,6,0,0,0,19,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,13,8,0,0,0,0,0,0,0,42,0,0,0,0,0,0,9,4,8,0,3,0,3,0,0,34,0,5,0,7,3,3,12,0,5,0,0,0,5,0,3,39,0,0,7,62,108,107,219,179,7,8,15,14,12,8,29,793,0,0,6,0,3,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,12,28,0,0,3,0,0,0,0,42
5009,220,185,218,288,81,48,66,6161,0,9,29,10,34,943,1157,767,128,114,120,80,31,14,78,3505,49,224,929,1028,2679,1030,3606,4582,232,213,286,399,251,112,224,15844,762,5438,4287,1083,482,390,849,1580,241,157,153,203,108,24,577,16330,7,26,23,82,307,764,1391,609,138,152,221,281,145,88,108,4337,0,3,4,109,359,463,2393,1475,233,243,203,280,73,22,131,5988,3,16,90,204,268,144,188,97,30,15,12,20,16,3,41,1150,59,207,1020,2400,6864,3183,7657,4406,1027,980,1035,937,566,74,566,30984,0,0,0,0,12,59,1010,859,323,390,595,630,233,18,65,4199,268,2683,652,477,681,388,794,388,54,74,66,98,50,16,169,6846,66,188,1674,5161,10067,8184,14315,11189,839,777,864,1026,510,457,1541,56857,38,153,537,664,646,525,354,158,41,23,28,34,16,8,93,3305,11,15,60,94,164,333,1453,2217,441,518,528,737,414,59,110,7156
5010,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,32,0,0,0,4,0,0,0,61,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,17,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,7,0,0,0,8,13,4,18,5,0,0,3,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,16,0,0,12,44,125,93,279,207,15,16,25,19,16,12,24,888,0,0,3,7,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,17
6000,5,0,0,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,9,33,46,43,22,21,12,7,0,3,6,3,0,7,208,9,54,30,10,9,5,15,10,4,0,0,0,0,0,14,152,0,0,0,6,12,8,25,11,5,0,4,5,0,0,0,82,0,0,0,4,13,14,13,7,4,0,7,3,4,0,5,77,0,0,5,4,0,0,0,3,0,0,0,0,0,0,0,6,0,5,28,21,16,13,27,11,4,9,6,0,0,0,0,146,0,0,0,0,0,0,18,110,58,97,51,27,4,0,8,383,57,270,103,61,65,46,64,9,8,0,5,0,0,0,29,708,14,13,160,486,537,392,306,113,20,16,19,23,10,7,128,2239,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,100,16,20,8,21,12,0,3,194
6001,0,4,0,0,3,0,0,6,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,17,0,0,5,5,3,0,0,8,0,0,0,0,0,0,0,31,4,6,4,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,0,0,0,0,3,5,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,5,4,0,0,11,13,0,0,5,0,0,0,0,46,0,0,0,0,0,0,3,21,12,34,18,8,0,0,0,105,7,34,13,3,5,0,3,3,0,0,0,0,0,0,3,71,0,4,34,44,46,58,37,11,3,0,6,0,5,0,13,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,7,0,0,0,23
6002,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,9,0,5,7,7,3,0,0,0,0,0,0,0,0,0,0,17,0,3,13,0,3,0,0,0,0,0,0,7,3,0,0,35,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,15,0,0,0,0,3,0,10,4,0,0,4,6,0,0,0,27,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,4,3,0,0,0,8,0,0,0,36,0,0,0,0,0,0,8,40,30,60,38,18,0,0,0,203,4,54,23,12,4,0,0,0,0,0,0,0,0,0,0,102,4,6,24,48,67,41,38,3,0,0,0,0,4,0,3,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,26,10,8,3,0,5,0,0,48
6003,35,40,12,18,12,0,0,270,0,0,0,0,0,6,14,21,10,5,0,6,4,0,0,74,4,18,47,50,81,34,59,28,8,6,5,9,0,0,10,349,20,180,120,25,8,16,22,42,13,6,8,5,3,0,18,488,0,3,4,8,14,48,94,62,6,6,8,15,7,0,10,291,0,0,0,11,67,42,133,98,40,44,26,32,10,0,18,520,0,0,8,16,7,7,9,5,8,3,0,4,0,0,3,70,0,20,41,54,69,60,157,193,74,64,50,42,22,0,8,865,0,0,0,0,0,11,389,1471,638,677,490,280,59,4,79,4103,34,336,76,56,66,36,42,15,6,7,4,6,3,0,21,707,14,31,155,343,416,287,342,143,29,19,16,30,26,23,56,1921,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,4,4,66,413,66,52,97,100,24,0,19,844
6004,42,34,4,24,6,0,0,248,0,0,0,0,0,3,0,9,0,3,0,0,0,0,0,11,5,8,8,29,16,5,18,19,3,0,0,8,0,0,8,123,0,75,29,8,3,0,3,5,3,3,0,0,4,0,6,157,0,0,0,5,0,11,13,9,3,0,0,3,6,0,0,49,0,0,4,3,9,16,32,34,0,5,8,7,3,0,3,126,0,0,4,8,0,3,0,0,0,3,0,0,0,0,0,19,0,5,20,17,24,13,56,80,41,36,26,26,16,0,8,367,0,0,0,0,0,0,143,422,229,281,192,97,15,4,22,1418,18,198,42,28,25,7,16,3,0,0,0,0,0,0,13,360,5,15,61,98,158,134,134,54,7,0,0,5,5,4,23,709,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,25,142,24,29,56,54,16,4,3,357
6005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,5,0,0,0,0,0,0,0,5,17,0,8,5,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,6,0,11,3,0,0,0,26,7,76,17,0,11,0,0,0,0,0,0,0,0,0,0,124,4,6,9,22,27,16,3,18,0,0,0,4,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10
7000,0,0,0,0,0,0,0,9,0,0,0,0,0,7,10,3,0,0,0,0,0,0,0,22,0,0,22,20,19,7,34,18,5,0,10,14,7,0,3,156,7,17,17,7,4,6,7,8,3,5,0,24,10,0,9,114,0,0,0,0,0,4,13,0,0,0,0,6,4,0,0,27,0,0,0,3,3,4,15,10,5,3,3,5,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,11,12,15,5,14,14,4,0,5,10,0,0,3,110,0,0,0,0,0,0,27,72,43,30,31,14,3,0,11,237,5,67,35,6,12,8,17,8,3,0,5,9,0,0,11,176,0,7,56,247,238,190,219,140,15,19,19,31,17,10,54,1255,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,3,3,0,0,0,22
7001,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,12,6,20,17,0,0,0,0,0,0,0,79,0,19,15,10,0,5,8,10,0,3,4,3,4,0,4,71,0,0,0,0,0,3,13,0,0,0,0,9,0,0,0,33,0,0,0,0,7,0,18,15,6,5,3,0,0,0,0,45,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,7,0,0,4,7,0,11,10,3,6,3,3,5,0,0,0,57,0,0,0,0,0,0,41,45,45,45,27,19,3,0,0,221,3,20,4,10,5,4,6,5,0,3,0,0,4,0,0,67,0,5,11,91,101,94,153,210,34,11,47,38,14,15,22,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,0,4,6,3,0,0,5,64
7002,7,0,7,6,0,0,9,98,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,16,0,5,35,20,37,26,151,203,22,17,17,50,25,6,14,623,5,57,81,37,11,14,31,72,10,17,14,11,0,0,19,383,0,0,5,3,11,28,32,54,3,10,0,12,0,5,4,170,0,0,0,0,16,29,107,72,19,16,8,11,0,3,9,285,0,0,0,3,0,3,13,14,0,0,4,0,0,5,0,48,4,14,47,88,136,47,93,81,28,39,19,28,7,0,11,648,0,0,0,0,3,8,305,632,404,444,365,261,78,0,37,2532,9,76,38,20,19,15,24,16,7,7,0,10,0,0,16,260,3,11,128,398,451,353,384,309,32,38,37,43,19,26,105,2354,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,15,11,98,222,44,58,55,69,24,5,5,610
8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
