SA1_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
20802118226,4,4,6,0,6,6,0,0,0,13,132,112,53,85,117,82,38,25,11,645
20802118227,0,0,4,4,3,3,0,0,0,21,42,26,110,70,28,39,30,11,0,350
20802142601,9,7,0,4,7,0,0,0,0,32,204,132,37,113,154,71,47,33,23,810
20802142602,5,3,0,5,5,0,0,0,0,18,99,71,32,63,96,36,25,26,9,457
20802142603,4,3,8,3,6,0,0,0,0,29,90,75,57,80,81,47,26,18,10,477
20802142604,11,6,9,7,5,5,0,0,0,42,147,81,87,130,93,86,42,23,11,697
20802142605,9,6,0,4,4,6,8,0,0,31,89,60,29,62,59,60,22,6,5,400
20802142606,9,4,6,0,9,4,0,0,0,28,164,51,51,125,104,72,46,35,25,687
20802142607,9,0,0,6,0,3,0,0,0,23,95,58,139,116,66,66,37,28,11,614
20802142608,3,0,0,3,0,0,3,3,0,22,105,51,54,65,57,51,47,17,19,470
20802142609,13,3,5,9,6,4,10,0,4,51,148,70,75,99,105,56,53,21,12,643
20802142610,0,0,4,0,0,3,0,0,0,12,81,42,34,64,58,54,24,23,14,397
20802142611,3,6,0,0,4,5,5,0,0,26,77,42,25,61,48,35,39,19,9,349
20802142612,7,6,8,0,5,0,0,0,0,25,58,64,69,59,72,46,39,19,0,432
20802142613,3,3,4,3,3,3,0,0,0,21,104,45,62,79,91,61,37,17,8,507
20802142614,9,3,4,3,6,5,3,0,0,36,85,49,35,57,71,68,38,21,33,449
20802142615,0,7,0,4,5,6,6,0,0,28,162,111,25,105,126,68,47,18,8,667
20802142616,0,0,0,0,0,0,7,0,0,10,62,41,44,45,47,38,28,16,6,331
20802142617,4,8,0,3,3,0,0,0,0,16,78,85,26,51,86,36,27,22,11,422
20802142618,9,0,5,6,3,0,3,0,0,24,169,95,65,106,125,54,33,21,4,679
20802142619,6,0,0,3,0,0,0,0,0,21,94,42,58,66,66,40,21,11,8,403
20802142620,3,6,0,3,3,0,0,3,0,24,112,54,31,66,75,48,33,21,8,446
20802142621,6,4,4,4,5,3,0,3,3,33,105,60,49,80,78,67,39,26,19,522
20802142622,8,0,0,4,0,9,0,0,0,19,88,55,30,64,71,49,29,10,11,408
20802142623,6,5,0,9,3,0,0,0,0,27,98,60,42,71,78,59,53,21,11,493
20802142624,0,4,0,0,8,4,3,4,0,22,133,58,69,107,85,50,36,16,0,555
20802142625,9,3,0,0,8,0,0,0,0,20,81,53,36,66,51,36,32,11,3,364
20802142626,3,3,0,0,0,0,0,0,0,15,52,21,17,51,32,28,13,11,3,229
20802142627,13,3,0,7,8,4,4,4,0,47,110,59,65,90,93,49,28,26,12,533
20802142628,0,0,3,5,0,0,0,0,0,11,78,59,57,60,89,53,28,31,18,467
20802142629,3,3,9,0,0,0,6,0,0,21,62,59,58,63,70,72,50,38,9,484
20802142630,3,0,4,6,0,0,0,3,0,19,69,46,32,55,61,41,38,20,4,380
20802142631,3,0,3,0,0,3,4,0,0,15,63,43,26,38,53,36,33,12,14,318
20802142632,6,0,3,3,3,0,0,0,6,15,119,64,37,76,89,42,28,23,6,486
20802142633,7,4,3,5,3,4,0,0,0,26,125,49,49,96,62,38,36,25,13,495
20802142634,4,4,0,0,0,0,4,0,0,10,99,49,13,63,63,45,29,20,8,395
20802142701,0,0,0,0,6,0,0,0,0,14,58,32,38,57,43,50,35,27,11,356
20802142702,0,0,8,0,0,0,3,3,0,14,59,55,54,55,63,40,32,31,20,406
20802142703,7,10,3,4,9,3,0,4,0,36,114,77,87,107,97,82,47,27,8,648
20802142704,3,0,0,4,9,0,5,4,0,29,98,48,37,68,75,58,38,42,24,478
20802142705,6,5,7,3,4,5,0,0,0,26,59,43,43,74,55,53,41,27,8,410
20802142706,5,0,4,0,6,3,0,0,0,28,68,65,40,53,76,61,48,38,60,503
20802142707,12,3,4,11,7,14,5,0,0,46,125,81,52,95,110,97,75,17,23,669
20802142708,0,0,0,4,0,0,0,0,0,15,70,41,102,79,61,50,34,21,16,484
20802142709,12,5,0,4,10,4,3,0,0,33,157,65,63,105,95,84,76,33,22,695
20802142710,9,3,0,5,9,0,0,0,0,27,113,84,58,89,105,76,38,26,14,604
20802142711,6,0,0,4,0,0,0,0,0,16,74,37,71,67,49,42,20,15,0,376
20802142712,8,4,0,3,3,0,0,4,0,31,162,83,72,110,108,79,48,41,24,728
20802142713,5,4,0,0,4,0,0,0,5,24,100,45,37,74,73,40,30,20,14,430
20802142714,0,0,0,6,0,0,0,0,0,11,113,50,51,112,78,65,61,39,22,595
20802142715,6,0,0,3,4,3,0,0,0,16,113,53,58,82,72,58,48,20,15,518
20802142716,4,0,0,6,8,7,3,0,0,31,69,40,57,56,68,51,28,13,5,393
20802142717,3,5,0,0,7,3,9,0,0,28,131,71,49,87,111,62,73,21,12,617
20802142718,0,3,0,0,0,7,4,0,0,20,124,61,47,79,101,56,42,20,18,548
20802142719,0,0,0,0,6,5,16,5,0,28,76,51,57,71,82,54,59,44,15,507
20802142720,8,6,5,0,4,3,0,0,0,26,67,27,27,53,48,30,25,14,4,302
20802142721,5,9,0,0,5,0,4,0,0,23,86,48,51,56,78,40,43,32,16,454
20802142722,0,5,0,4,0,0,0,0,5,24,92,57,73,66,82,60,43,25,15,518
20802142723,3,0,0,4,0,4,4,3,0,12,76,28,41,58,52,46,37,15,9,361
20802142724,4,3,10,0,7,6,0,0,0,25,152,52,86,121,91,106,42,30,27,702
20802142725,3,0,3,4,9,6,0,0,0,26,131,61,58,113,89,58,39,15,3,561
20802142726,3,0,4,0,10,0,0,0,0,22,97,43,50,74,61,46,36,15,14,437
20802142727,0,4,0,0,0,0,3,0,3,12,45,29,12,41,25,24,23,21,13,226
20802142728,4,3,0,3,3,4,0,0,0,27,85,41,43,74,51,54,33,17,9,414
20803118301,5,0,3,0,0,4,0,0,0,12,63,40,21,37,46,52,36,12,4,303
20803118302,7,6,4,0,3,4,0,0,0,25,80,49,42,57,60,54,28,11,6,379
20803118303,0,0,0,3,0,0,0,0,0,11,43,32,26,28,38,36,18,8,7,234
20803118304,0,8,3,0,6,0,0,0,0,18,109,105,45,69,96,73,44,20,4,567
20803118307,0,0,0,0,6,4,6,0,0,11,79,69,31,46,67,61,52,11,0,419
20803118308,0,0,0,0,0,0,0,0,0,4,62,35,17,37,48,45,23,10,0,285
20803118309,0,4,0,0,0,3,0,0,0,11,43,43,23,25,39,45,20,11,5,250
20803118310,6,0,3,5,0,5,0,0,6,31,106,64,45,70,101,80,45,19,10,528
20803118311,0,3,0,0,0,5,0,0,0,16,55,91,27,36,78,76,23,19,3,411
20803118312,0,5,5,0,3,3,0,0,0,25,87,96,34,64,107,96,60,15,6,566
20803118313,5,5,4,8,5,3,8,0,0,26,91,51,43,64,61,66,40,10,0,423
20803118315,0,11,0,0,3,0,0,0,0,19,96,64,47,51,86,56,12,9,0,430
20803118316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,9
20803118317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20803118318,4,0,4,0,8,3,0,0,0,9,78,49,32,57,63,51,24,19,5,370
20803118319,9,8,0,4,4,0,0,0,0,17,116,103,38,70,134,76,48,17,0,604
20803118320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20803118321,4,0,0,0,3,6,0,3,0,21,83,66,31,65,67,75,42,37,4,468
20803118322,7,0,0,3,3,0,0,0,0,16,95,80,30,52,106,56,41,19,0,476
20803118323,4,4,0,0,3,0,0,0,0,11,70,24,19,50,50,16,14,0,0,246
20803118324,0,0,0,0,0,0,0,18,10,23,0,0,0,0,0,0,41,159,68,275
20803118325,6,4,0,3,0,4,0,0,0,17,119,102,64,76,101,88,39,24,0,615
20803118326,3,7,0,4,0,0,0,0,0,19,72,96,35,44,106,51,34,14,0,448
20803118327,6,0,0,4,0,4,0,0,0,19,87,70,29,63,89,57,45,4,8,449
20803118401,0,0,0,3,6,5,0,0,0,19,0,0,9,9,13,9,3,5,3,45
20803118501,5,4,16,0,3,4,6,0,0,35,72,49,78,77,75,74,50,33,5,511
20803118502,4,0,4,5,0,0,3,0,0,19,56,22,40,50,42,41,28,16,5,304
20803118503,5,0,6,4,10,3,0,0,0,23,65,37,22,57,58,54,34,17,10,358
20803118504,7,9,3,3,5,3,0,0,0,31,130,77,86,88,84,71,45,23,15,620
20803118505,0,0,6,0,0,3,4,0,0,17,37,16,39,36,41,29,36,15,3,259
20803118506,4,4,7,0,0,0,3,0,0,29,138,43,114,103,59,46,60,20,9,610
20803118507,0,0,0,0,0,0,0,0,0,9,50,52,37,31,51,51,28,11,3,322
20803118508,0,0,0,0,9,6,0,0,0,19,66,57,35,37,82,84,53,20,0,434
20803118509,3,6,0,0,5,7,0,4,0,21,87,60,40,57,75,103,65,40,11,546
20803118510,7,5,3,0,3,0,6,0,0,23,92,53,70,56,71,46,40,26,12,465
20803118511,0,0,0,0,0,4,5,0,0,10,33,28,40,37,46,55,53,24,9,330
20803118512,8,4,3,14,3,3,0,0,0,42,101,45,62,96,61,47,45,21,12,494
20803118513,8,0,7,3,6,0,5,0,0,33,74,20,65,62,53,43,35,17,6,377
20803118514,8,3,0,4,3,3,3,0,0,27,49,18,44,42,39,36,23,8,0,263
20803118515,9,0,8,9,3,3,6,8,0,54,135,47,114,103,84,93,56,36,8,676
20803118516,8,8,0,8,4,0,0,0,0,29,128,51,28,74,108,76,37,15,6,517
20803118517,5,3,3,6,3,0,3,0,0,27,92,69,24,58,106,40,44,20,0,456
20803118518,0,3,0,0,6,4,0,0,0,11,62,50,12,49,54,48,35,9,3,324
20803118519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20803118520,0,4,0,0,6,3,7,0,0,21,75,53,42,51,87,94,71,28,12,514
20803118521,0,3,0,0,0,6,0,4,0,12,46,35,9,35,45,44,46,26,7,300
20803118522,3,0,5,0,3,0,0,0,0,13,45,27,35,29,36,40,48,22,11,287
20803118523,0,0,0,0,0,0,0,0,4,11,43,15,20,34,20,36,58,40,20,286
20803118524,6,3,3,9,7,10,0,0,0,58,83,72,96,93,161,178,112,37,6,836
20803118525,0,5,7,4,4,5,3,0,0,35,47,34,49,55,72,60,54,13,4,391
20803118526,6,3,3,7,0,4,4,3,0,25,36,29,37,42,52,60,65,36,13,370
20803118527,4,0,0,7,0,0,3,0,0,15,63,50,10,38,61,32,27,8,0,293
20803118528,0,0,0,0,0,0,0,14,11,23,0,0,0,0,0,11,43,88,71,202
20803118529,5,8,0,0,5,4,0,0,0,22,55,42,25,28,48,62,30,11,0,294
20803118530,0,3,0,0,0,0,0,0,0,8,34,42,16,27,46,35,20,4,0,220
20803118601,0,4,5,3,0,0,5,4,0,22,42,31,19,44,44,66,76,28,4,353
20803118602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
20803118603,13,4,5,12,6,0,5,0,4,47,138,58,67,94,88,40,39,16,10,546
20803118604,12,0,0,13,6,3,4,0,0,48,140,48,69,125,87,51,50,28,13,620
20803118605,0,7,0,0,0,0,0,0,0,19,69,24,57,78,39,43,50,54,36,446
20803118606,0,3,3,3,3,4,0,3,0,19,86,34,49,66,59,21,45,27,0,381
20803118607,8,0,3,0,3,0,3,0,0,16,51,19,41,46,56,51,40,24,7,344
20803118608,0,0,0,3,0,0,0,0,0,4,63,30,77,56,48,43,25,31,55,428
20803118609,0,0,0,0,0,0,0,6,0,13,34,23,33,34,37,26,23,46,72,331
20803118610,12,7,6,6,9,8,8,0,4,58,98,47,121,118,84,79,61,33,10,653
20803118611,4,5,6,6,0,6,0,0,0,20,63,37,56,63,54,43,34,17,5,366
20803118612,10,8,0,6,7,0,0,0,0,40,121,39,71,92,74,53,33,22,13,525
20803118613,4,4,7,4,3,0,0,0,0,26,81,35,89,93,50,52,57,19,16,502
20803118614,6,4,3,3,0,0,0,0,0,19,60,31,15,52,52,21,30,16,5,271
20803118615,3,5,3,7,4,8,5,0,0,44,43,26,43,53,45,60,45,19,4,339
20803118616,9,8,18,9,11,18,13,9,0,79,49,56,72,62,88,107,79,32,8,551
20803118617,12,3,14,7,15,11,8,0,4,76,80,62,80,77,112,111,77,41,16,659
20803118618,0,3,3,5,9,6,0,3,0,27,63,64,75,56,102,89,85,31,9,576
20803118619,7,3,0,5,4,4,0,0,0,28,76,33,40,57,62,64,56,24,10,420
20803118620,10,0,0,5,0,0,4,0,0,27,96,46,45,66,73,60,35,18,12,459
20803118621,10,5,3,6,0,0,0,3,0,39,152,56,72,128,101,63,59,34,27,692
20803118622,7,15,7,0,5,9,6,0,0,52,110,70,110,93,78,76,43,16,9,604
20803118623,10,3,9,11,10,11,13,8,0,71,108,42,89,114,98,95,92,64,10,706
20803118624,0,0,3,0,4,3,0,0,0,17,45,30,74,68,54,37,42,23,9,380
20803118625,6,4,6,14,4,4,0,0,0,42,88,32,112,101,71,46,42,19,13,516
20803118626,7,3,8,7,8,3,0,0,0,32,145,54,71,108,93,70,58,59,60,719
20803118627,11,0,7,3,5,6,0,5,0,31,62,32,105,68,51,50,36,16,7,422
20803118628,10,0,8,3,3,0,8,0,0,37,83,11,102,73,51,68,50,30,10,470
20803118629,5,0,0,5,0,0,0,0,0,16,116,27,70,92,58,43,38,26,0,466
20803118630,10,9,5,10,6,3,7,0,0,63,130,47,97,112,98,68,51,38,9,654
20803118631,6,0,6,4,10,7,0,0,4,29,60,43,100,67,72,70,50,38,20,523
20803118701,7,0,3,5,9,0,10,0,0,32,140,61,57,105,93,68,55,26,11,619
20803118702,6,0,0,0,0,0,0,0,0,8,39,40,16,25,41,20,14,6,3,203
20803118703,5,0,4,0,5,0,0,0,0,19,98,54,49,71,65,59,53,13,4,467
20803118704,6,0,4,0,4,3,0,0,0,19,112,56,70,88,55,59,47,27,12,519
20803118705,0,4,0,7,0,4,3,0,0,22,40,21,27,26,26,19,11,13,9,189
20803118706,5,5,0,4,0,8,4,0,0,30,61,28,43,59,48,49,36,18,6,346
20803118707,0,9,4,0,3,7,0,3,0,22,53,32,39,45,40,35,25,19,3,287
20803118708,11,6,3,3,0,9,6,0,0,43,153,75,72,113,78,59,44,30,5,633
20803118709,3,3,0,4,6,9,0,0,0,30,92,76,42,85,88,77,51,18,8,528
20803118710,8,3,3,6,8,8,3,0,0,34,110,55,61,102,74,49,30,24,8,520
20803118711,3,11,0,0,12,3,0,0,0,29,98,57,40,56,83,64,42,19,3,458
20803118712,0,0,0,3,0,5,0,0,0,9,60,39,24,45,44,51,32,5,6,300
20803118713,0,0,0,0,0,0,0,7,3,19,0,0,3,0,5,10,85,119,28,253
20803118801,5,0,5,0,0,0,0,5,0,17,86,34,29,56,59,34,48,34,3,384
20803118802,3,3,6,0,4,5,3,0,0,26,71,42,54,69,48,44,33,36,29,430
20803118803,11,3,0,9,3,5,0,5,7,43,97,56,49,78,73,63,59,46,26,543
20803118804,4,4,3,11,11,0,3,3,0,41,98,76,63,82,96,71,44,16,8,562
20803118805,5,5,12,4,11,12,6,0,0,61,121,86,72,89,137,78,31,18,22,663
20803118806,9,0,0,5,3,3,0,0,0,22,80,36,33,61,52,39,33,17,11,356
20803118807,9,0,0,4,0,0,0,0,0,23,76,36,43,57,51,34,30,11,13,360
20803118808,0,3,3,0,4,0,4,0,0,20,107,60,35,81,83,67,52,17,12,520
20803118810,5,5,5,3,5,0,4,4,0,27,72,38,62,61,57,69,50,25,6,444
20803118811,3,8,4,4,4,4,0,0,0,25,96,61,68,80,77,53,57,38,14,538
20803118812,8,6,0,6,0,0,0,0,0,17,75,49,62,67,64,46,48,25,11,446
20803118814,14,4,0,9,0,3,5,3,0,40,124,65,41,105,80,49,62,50,15,581
20803118815,0,4,4,0,4,0,0,0,0,13,55,32,24,42,45,24,22,9,10,261
20803118816,7,4,3,3,0,5,0,9,0,31,140,61,59,100,79,85,92,45,9,664
20803118817,4,3,3,0,5,0,0,0,0,19,106,46,46,91,63,39,52,51,7,502
20803118818,3,0,4,0,0,0,5,0,0,13,66,15,28,55,40,28,43,41,67,381
20803118820,6,3,3,0,0,3,4,4,4,30,57,24,25,60,48,39,31,38,30,346
20803118821,7,3,0,5,3,0,0,7,0,33,93,60,42,58,92,48,49,55,19,506
20803118822,0,0,5,5,3,0,0,0,5,20,95,51,47,56,80,48,29,32,17,447
20803118824,0,0,0,0,3,3,8,0,0,13,48,24,46,42,47,49,48,35,24,365
20803118825,6,0,4,4,4,0,0,0,0,22,87,41,41,85,60,44,35,23,10,427
20803118826,3,0,7,0,0,0,0,0,0,11,34,15,30,24,24,35,22,14,0,207
20803118827,10,0,0,0,3,0,0,0,0,19,78,38,30,51,53,26,22,22,5,332
20803118828,4,0,0,4,0,0,4,0,0,13,52,23,34,54,35,41,30,31,7,318
20803118830,9,5,6,6,7,3,4,7,4,49,82,51,99,84,61,48,48,38,166,681
20803118831,6,4,8,0,7,4,3,5,0,32,66,41,59,63,53,40,32,27,17,398
20803118832,8,0,0,5,4,0,0,5,0,26,94,57,56,74,80,53,38,30,18,499
20803118833,6,0,4,0,0,0,3,0,0,15,56,10,42,46,24,24,23,19,7,261
20803118834,4,0,9,0,0,5,0,0,0,17,93,31,110,103,40,38,37,26,8,480
20803118835,3,9,6,3,0,4,7,0,0,35,68,56,67,66,60,71,29,11,10,445
20803118836,3,5,3,0,3,3,4,0,0,27,83,53,38,60,75,72,67,46,31,531
20803118837,4,4,3,11,0,7,4,3,0,38,105,81,116,101,94,74,53,36,18,680
20803118838,6,0,3,3,3,3,0,4,0,20,86,40,29,50,43,42,24,27,0,348
20803118839,0,0,0,3,0,4,0,0,0,6,63,41,28,41,58,34,16,8,4,292
20803118842,3,7,4,0,0,4,3,0,0,25,73,50,32,60,54,47,29,27,12,381
20803118843,7,0,3,0,5,0,6,3,0,29,46,24,83,55,47,52,39,25,16,384
20803118844,0,3,3,0,0,5,4,0,0,17,37,27,15,39,28,29,35,11,4,224
20803118845,0,0,0,0,0,7,3,0,0,15,43,33,39,48,30,44,24,25,7,294
20803118846,0,3,8,5,0,0,0,0,0,21,39,27,46,35,38,41,34,26,9,291
20803118847,0,3,8,0,5,4,0,0,0,21,55,43,76,62,68,36,35,22,13,412
20803118848,11,3,5,7,3,4,0,4,0,40,81,26,53,77,53,48,30,21,12,399
20803118849,7,0,8,6,4,5,0,0,0,17,63,51,152,120,53,55,39,15,6,545
20803118850,4,0,7,0,3,6,0,0,0,20,43,28,32,38,31,34,23,15,3,249
20803118851,6,0,5,3,5,0,7,0,0,28,64,49,41,52,69,39,14,13,7,354
20803118852,0,0,4,0,3,5,0,6,0,19,19,20,113,49,50,70,89,52,6,468
20803118853,10,0,0,3,4,3,0,0,0,28,95,48,83,73,84,58,29,16,13,498
20803118854,0,0,7,0,3,4,0,0,0,19,48,17,72,72,45,54,23,9,0,341
20803118855,4,6,7,5,5,3,4,0,0,28,100,53,108,103,53,19,9,0,0,444
20803118856,3,4,6,8,6,0,5,0,0,28,57,28,73,70,52,45,40,17,4,375
20803118857,3,0,0,6,0,3,0,4,7,24,37,5,11,32,18,13,35,51,74,281
20803118858,3,6,0,10,0,4,3,0,0,27,63,45,78,68,64,61,39,35,16,477
20803118859,0,0,6,6,4,5,3,0,0,28,44,51,164,108,47,45,16,12,3,482
20803118860,6,0,8,0,0,3,0,0,0,20,59,20,85,54,33,22,28,18,12,326
20803118861,9,4,0,5,3,0,4,0,0,31,60,42,30,55,55,41,34,24,14,349
20803118862,0,3,4,0,6,0,0,0,0,14,41,33,34,27,44,33,20,11,8,252
20803118863,8,3,6,8,0,0,0,0,0,25,38,32,47,46,33,34,20,11,6,271
20803118864,9,6,3,6,5,0,0,0,0,29,52,31,80,68,32,16,29,16,15,339
20803118865,0,4,0,0,0,0,0,0,0,4,47,24,31,41,32,35,12,11,6,246
20803118901,5,3,3,4,5,0,0,0,0,22,152,72,39,95,83,75,50,46,21,626
20803118902,3,0,0,10,3,0,0,0,0,19,120,44,36,103,64,60,56,25,13,533
20803118903,3,0,5,5,0,9,0,0,0,21,52,43,41,57,58,72,40,25,5,400
20803118904,5,4,5,6,4,3,0,0,0,27,119,75,46,72,118,72,43,15,8,563
20803118905,0,3,0,5,4,6,0,4,0,31,43,22,33,37,55,83,34,37,6,342
20803118906,4,0,3,3,3,7,3,3,0,25,60,44,33,61,64,82,65,47,3,464
20803118907,3,0,6,3,5,0,4,0,0,25,106,42,77,89,71,48,50,29,25,538
20803118908,6,0,3,4,0,0,0,0,0,18,76,48,49,67,60,50,32,13,3,389
20803118909,0,0,9,6,0,0,4,0,0,21,75,31,42,66,59,41,35,26,14,384
20803118910,5,0,6,4,3,0,0,0,0,19,122,35,72,88,80,69,28,24,7,519
20803118911,3,0,0,9,5,0,0,0,0,17,80,31,32,74,52,39,17,18,6,349
20803118912,11,0,3,6,8,7,4,0,0,35,124,66,97,102,101,79,48,23,14,649
20803118913,10,5,8,7,5,0,0,3,0,48,154,63,123,128,105,62,48,23,15,719
20803118914,5,5,0,5,3,0,0,0,0,19,52,53,25,48,60,48,21,10,0,321
20803118915,11,0,15,7,6,8,0,3,0,45,103,56,88,92,83,54,37,26,5,549
20803118916,4,4,0,3,0,3,0,3,0,18,89,52,85,67,58,57,31,21,15,469
20803118917,3,8,0,4,6,0,0,4,0,28,110,65,64,79,88,64,23,43,3,531
20803118918,13,3,3,8,3,5,7,0,0,41,34,41,37,34,47,49,46,20,0,307
20803118919,0,3,0,8,0,3,0,0,0,16,92,48,34,52,85,53,28,13,8,415
20803118920,13,4,0,0,6,11,3,0,0,45,186,86,63,118,109,97,46,30,3,733
20803118921,10,0,5,0,3,0,0,0,0,22,78,58,29,44,57,65,29,18,11,384
20803118922,4,10,8,0,4,12,7,6,0,47,41,46,23,29,49,54,39,29,6,319
20803118923,4,0,0,0,4,6,0,0,0,22,43,31,16,26,35,42,29,21,5,255
20803118924,8,0,0,4,5,0,4,3,0,23,101,51,29,40,71,32,29,12,3,369
20803118925,4,0,0,3,3,0,0,5,0,15,79,31,34,57,42,32,21,14,4,325
20803118926,8,7,4,0,10,3,4,0,0,30,127,67,69,88,100,59,41,24,13,601
20803118927,0,4,4,7,3,0,3,0,0,18,36,34,40,43,56,43,37,8,3,297
20803118928,5,0,0,3,3,0,0,0,0,11,78,45,34,55,46,37,14,20,8,341
20803118929,5,0,0,8,0,5,0,0,0,10,70,35,48,80,40,38,16,26,8,350
20803118930,10,3,0,5,5,3,0,0,0,22,97,26,27,66,52,31,21,32,12,365
20803119001,4,0,3,4,5,0,3,0,3,16,59,41,37,49,48,31,39,35,48,380
20803119002,0,0,0,3,0,0,0,0,0,10,49,42,37,50,72,44,32,20,8,353
20803119003,3,0,0,0,4,3,0,0,0,10,55,22,31,59,38,33,21,16,6,283
20803119004,3,0,0,0,0,0,0,0,0,11,45,19,48,47,38,38,48,14,7,306
20803119005,0,0,0,4,0,0,0,0,0,10,41,19,45,45,52,51,30,20,4,301
20803119006,3,0,5,0,3,0,0,0,0,21,64,43,38,32,59,53,48,27,0,364
20803119007,0,4,0,0,3,3,6,0,0,24,83,41,69,76,55,55,43,14,5,448
20803119008,0,0,4,3,0,5,3,0,5,27,60,53,46,50,55,61,42,29,23,424
20803119009,6,4,19,6,0,5,6,0,0,49,71,52,109,85,63,64,52,27,9,536
20803119010,3,9,4,10,7,0,0,0,0,28,141,76,83,154,130,93,54,9,8,750
20803119011,0,0,12,5,3,9,3,6,6,27,65,83,182,131,85,105,82,64,25,828
20803119012,0,4,0,0,3,5,0,0,0,15,32,37,45,33,40,50,17,12,15,280
20803119013,5,3,5,3,7,5,0,0,0,33,80,35,39,58,56,32,20,16,7,338
20803119014,0,0,0,8,5,5,0,0,0,17,104,76,130,117,123,67,62,48,13,744
20803119015,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,9
20803119016,7,4,0,3,0,0,3,0,4,22,67,23,52,57,50,33,35,24,8,353
20803119017,5,0,4,5,0,6,5,0,0,26,59,38,15,26,55,48,53,33,11,341
20803119018,0,3,0,0,3,0,3,0,0,15,44,51,31,25,62,53,48,26,10,340
20803119019,0,0,3,3,7,0,8,0,0,12,62,41,46,62,92,44,50,41,14,453
20803119020,3,0,0,5,0,3,0,0,0,16,30,21,27,24,40,31,34,12,6,229
20803119021,0,0,0,0,0,0,0,0,4,5,71,25,21,48,51,34,16,18,8,290
20803119022,20,0,8,9,3,0,0,0,0,44,129,52,55,94,73,43,38,28,11,508
20803119023,4,0,4,0,3,0,10,20,20,62,37,16,94,55,55,50,49,54,34,452
20803119024,0,0,5,3,3,4,0,0,0,20,45,37,43,36,57,60,33,35,17,358
20803119025,5,0,3,6,4,0,0,0,0,13,62,36,61,69,70,40,26,7,0,377
20803119026,6,3,0,0,3,0,4,0,0,15,59,34,25,43,52,37,38,37,12,346
20803119027,0,0,0,3,6,4,0,0,4,18,46,40,50,41,57,55,33,40,12,367
20803119028,3,0,3,4,5,4,0,0,0,19,71,53,39,50,63,52,42,40,8,412
20803119029,3,6,5,5,0,9,0,0,0,21,28,38,28,29,28,50,28,13,12,249
20803119030,0,0,0,3,3,0,0,0,0,9,36,35,35,52,54,40,34,42,15,338
20803119031,0,0,4,0,0,0,0,0,0,12,81,29,24,51,54,36,25,17,9,321
20803119032,0,0,5,0,0,3,0,0,0,9,36,27,24,22,35,34,33,14,6,230
20803119033,7,10,6,0,4,4,0,0,0,32,124,62,48,77,87,53,43,35,18,542
20803119034,4,0,0,5,0,0,0,0,0,10,43,14,40,46,20,29,11,6,4,218
20803119101,0,0,3,3,0,0,0,0,0,12,70,48,27,59,74,40,26,14,0,363
20803119102,0,0,0,4,0,0,0,0,4,8,42,22,22,17,26,23,26,11,12,194
20803119103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20803119104,0,0,0,7,15,18,68,80,46,238,58,36,30,46,88,69,102,102,58,595
20803119105,0,4,0,0,3,0,0,0,0,15,155,99,51,85,149,82,34,17,0,671
20803119106,5,0,0,0,0,0,0,5,0,7,50,31,36,43,40,30,20,16,4,268
20803119108,4,0,5,3,6,0,0,0,0,15,68,23,45,67,48,46,32,26,12,360
20803119109,6,7,4,7,8,5,0,0,0,40,113,58,56,115,75,57,42,27,17,553
20803119110,0,4,3,0,0,0,4,4,0,18,88,48,51,60,82,52,33,27,0,448
20803119111,9,3,8,9,10,3,15,19,35,102,83,50,82,76,64,61,49,41,68,586
20803119112,3,3,4,7,9,0,3,3,0,22,83,53,45,70,50,43,43,25,15,424
20803119113,10,3,3,9,4,9,0,8,6,43,100,27,49,86,56,45,72,40,21,493
20803119114,0,0,0,0,0,0,3,0,0,15,49,18,27,42,41,31,32,11,12,261
20803119115,14,0,10,9,5,0,3,0,0,42,136,82,81,116,107,68,39,28,10,669
20803119116,9,3,12,5,3,6,4,0,0,36,124,56,91,98,85,84,39,34,12,632
20803119117,4,0,0,0,0,0,4,0,0,13,53,17,38,41,24,33,25,16,9,251
20803119118,5,0,3,0,0,0,0,0,0,11,56,25,24,54,41,26,26,17,13,285
20803119119,0,0,0,0,0,0,0,0,0,0,0,6,6,7,8,7,4,0,0,41
20803119120,6,3,8,10,0,5,0,0,0,35,87,40,80,84,77,54,45,24,8,498
20803119121,10,5,10,0,4,4,0,0,0,32,78,41,38,48,50,41,33,17,7,353
20803119122,9,5,0,0,0,0,0,0,0,11,87,46,23,57,76,30,27,6,0,356
