UCL_CODE_2021,0_299_Separate_house,0_299_Sd_rw_tce_hse_th,0_299_Flat_apartment,0_299_Other_dwelling,0_299_Dwelling_structure_NS,0_299_Tot,300_449_Separate_house,300_449_Sd_rw_tce_hse_th,300_449_Flat_apartment,300_449_Other_dwelling,300_449_Dwg_structure_NS,300_449_Tot,450_599_Separate_house,450_599_Sd_rw_tce_hse_th,450_599_Flat_apartment,450_599_Other_dwelling,450_599_Dwg_structure_NS,450_599_Tot,600_799_Separate_house,600_799_Sd_rw_tce_hse_th,600_799_Flat_apartment,600_799_Other_dwelling,600_799_Dwg_structure_NS,600_799_Tot,800_999_Separate_house,800_999_Sd_rw_tce_hse_th,800_999_Flat_apartment,800_999_Other_dwelling,800_999_Dwg_structure_NS,800_999_Tot,1000_1399_Separate_house,1000_1399_Sd_rw_tce_hse_th,1000_1399_Flat_apartmnt,1000_1399_Other_dwelling,1000_1399_Dwg_structure_NS,1000_1399_Tot,1400_1799_Separate_house,1400_1799_Sd_rw_tce_hse_th,1400_1799_Flat_apartmnt,1400_1799_Other_dwelling,1400_1799_Dwg_structure_NS,1400_1799_Tot,1800_2399_Separate_house,1800_2399_Sd_rw_tce_hse_th,1800_2399_Flat_apartmnt,1800_2399_Other_dwelling,1800_2399_Dwg_structure_NS,1800_2399_Tot,2400_2999_Separate_house,2400_2999_Sd_rw_tce_hse_th,2400_2999_Flat_apartmnt,2400_2999_Other_dwelling,2400_2999_Dwg_structure_NS,2400_2999_Tot,3000_3999_Separate_house,3000_3999_Sd_rw_tce_hse_th,3000_3999_Flat_apartmnt,3000_3999_Other_dwelling,3000_3999_Dwg_structure_NS,3000_3999_Tot,4000_over_Separate_house,4000_over_Sd_rw_tce_hse_th,4000_over_Flat_apartmnt,4000_over_Other_dwelling,4000_over_Dwg_structure_NS,4000_over_Tot,M_rep_NS_Sep_house,M_rep_NS_Sd_rw_tce_hse_th,M_rep_NS_Flat_apart,M_rep_NS_Other_dwelling,M_rep_NS_Dwg_structu_ns,M_rep_NS_Tot,Tot_Sep_hse,Tot_Sd_row_tce_hse_th,Tot_Flat_apartment,Tot_Other_dwelling,Tot_Dwelling_structure_NS,Tot_Tot
UCL522030,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,25
UCL522031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL522032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL522033,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,8,0,0,0,0,8,6,0,0,0,0,6,19,0,0,0,0,15,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,57,0,0,0,0,61
UCL522034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL522035,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,20
UCL522036,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,24,0,0,0,0,24
UCL522037,7,0,0,0,0,7,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
UCL522038,0,0,0,0,0,0,6,0,0,0,0,6,5,0,0,0,0,5,5,0,0,0,0,5,7,0,0,0,0,7,15,0,0,0,0,20,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,52,0,0,0,0,55
UCL522039,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14
UCL522040,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,7,34,0,0,0,0,37
UCL522041,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,9,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,30,0,0,0,0,33
UCL522042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL522043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL522044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
UCL522045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL522046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,22
UCL522047,9,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,28
UCL522048,0,0,0,0,0,0,5,0,0,0,0,5,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26
UCL522049,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,16
UCL522050,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,6,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,33
UCL522051,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,0,0,0,0,7,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,44,0,0,0,0,44
UCL522052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL522053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL522054,4,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,22,0,0,0,0,18
UCL522055,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,30,0,0,7,0,35
UCL522056,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,7,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,40,0,0,0,0,41
UCL522057,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
UCL522058,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,21,0,0,0,0,21
UCL522059,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,24,0,0,0,0,24
UCL522060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL522061,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,26
UCL522062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL522063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL522064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL522065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
UCL522066,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,5,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,36,0,0,0,0,37
UCL522067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL522068,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,11,0,0,0,0,11,21,0,0,0,0,21,20,0,0,0,0,20,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6,84,0,0,0,0,84
UCL522069,3,0,0,0,0,3,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28
UCL522070,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,7,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,6,13,0,0,0,0,13,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,43
UCL522071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL531001,1264,6,0,27,13,1314,375,0,0,12,0,392,322,5,0,11,3,341,525,8,0,18,10,552,629,3,0,26,3,665,1996,16,5,47,13,2071,2132,14,4,44,14,2203,3317,22,5,38,21,3401,1928,10,0,23,9,1974,2011,17,0,19,10,2057,1461,7,3,26,26,1522,1173,5,0,28,5,1213,17137,106,24,310,122,17706
UCL579997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL603001,1195,55,46,5,3,1294,588,28,25,0,0,644,525,21,36,0,0,580,1012,48,60,0,0,1122,1485,61,91,0,0,1637,4497,194,246,4,0,4941,4758,145,153,3,0,5065,4348,108,85,4,5,4547,1643,49,22,5,0,1717,1210,30,22,3,0,1273,879,24,17,4,0,919,990,32,44,0,4,1070,23126,794,846,25,15,24810
UCL611001,448,25,15,0,0,490,255,17,10,0,0,286,262,14,10,0,0,286,578,48,41,0,0,667,980,49,39,0,0,1076,2542,89,79,0,0,2718,1900,69,28,0,0,1998,1228,57,13,0,5,1305,341,9,10,0,0,358,265,4,0,0,0,278,171,13,0,0,0,185,432,24,10,0,0,467,9410,422,260,6,6,10104
UCL612001,107,0,0,0,0,107,108,3,0,0,0,113,96,0,0,0,0,101,244,9,0,0,0,245,379,0,0,0,0,379,763,7,0,0,0,769,374,3,0,0,0,385,201,3,0,0,0,204,65,0,0,0,0,63,24,0,0,0,0,29,29,0,0,0,0,32,122,0,0,0,0,125,2495,30,6,5,3,2545
UCL612002,128,9,0,0,0,145,117,4,0,0,0,120,105,0,0,0,0,105,222,7,0,0,0,226,369,9,0,0,0,380,955,16,0,0,0,978,509,8,0,3,0,519,281,0,0,0,0,277,79,0,0,0,0,79,53,0,0,0,0,55,36,0,0,0,0,36,121,0,0,0,0,121,2981,64,0,3,0,3046
UCL613001,80,7,0,0,0,82,50,0,0,0,0,52,48,0,0,0,0,56,126,5,0,0,0,130,182,3,0,0,0,187,444,12,0,5,0,454,274,0,0,0,0,278,168,0,0,0,0,169,30,0,0,0,0,30,32,0,0,0,0,32,10,0,0,0,0,9,64,0,0,0,0,68,1503,38,0,6,0,1550
UCL614001,48,0,0,0,0,48,34,0,0,0,0,34,37,0,0,0,0,37,63,0,0,0,0,63,77,0,0,0,0,80,233,0,0,0,0,233,202,0,0,0,0,202,164,0,0,0,0,164,29,0,0,0,0,29,18,0,0,0,0,18,12,0,0,0,0,12,47,0,0,0,0,47,968,0,0,0,0,968
UCL614002,41,0,0,0,0,41,27,0,0,0,0,29,31,0,0,0,0,37,67,0,0,0,0,67,122,0,0,0,0,118,275,5,0,0,0,281,157,0,3,0,0,157,65,0,0,0,0,66,20,0,0,0,0,20,7,0,0,0,0,7,9,0,0,0,0,9,27,0,0,0,0,27,840,10,7,5,0,857
UCL614003,37,0,0,0,0,41,33,0,0,0,0,32,22,0,0,0,0,19,44,6,0,0,0,46,83,0,0,0,0,80,172,0,0,0,0,175,125,0,0,0,0,125,49,0,0,0,0,50,16,0,0,0,0,16,8,0,0,0,0,8,7,0,0,0,0,7,27,0,0,0,0,27,615,13,0,0,0,626
UCL615001,5,0,0,0,0,5,12,0,0,0,0,12,11,0,0,0,0,11,28,0,0,0,0,28,31,0,0,0,0,31,39,0,0,0,0,39,16,0,0,0,0,16,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,152,0,0,0,0,152
UCL615002,12,0,0,0,0,12,0,0,0,0,0,0,13,0,0,0,0,13,20,0,0,0,0,20,24,0,0,0,0,23,42,0,0,0,0,42,23,0,0,0,0,23,10,0,0,0,0,10,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0,148
UCL615003,14,0,0,0,0,14,3,0,0,0,0,3,7,0,0,0,0,7,10,0,0,0,0,10,12,0,0,0,0,12,44,0,0,0,0,48,35,0,0,0,0,35,12,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,151,0,0,0,0,156
UCL615004,6,0,0,0,0,6,4,0,0,0,0,4,4,0,0,0,0,4,10,0,0,0,0,13,9,0,0,0,0,9,34,0,0,0,0,37,22,0,0,0,0,22,10,0,0,0,0,10,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,9,118,0,0,0,0,117
UCL615005,19,0,0,0,0,19,8,0,0,0,0,7,14,0,0,0,0,14,20,0,0,0,0,20,36,0,0,0,0,36,65,0,0,0,0,68,49,0,0,0,0,55,23,0,0,0,0,23,7,0,0,0,0,7,11,0,0,0,0,11,4,0,0,0,0,4,9,0,0,0,0,10,262,6,0,0,0,267
UCL615006,9,0,0,0,0,9,4,0,0,0,0,4,5,0,0,0,0,5,5,0,0,0,0,5,15,0,0,0,0,15,39,0,0,0,0,42,25,0,0,0,0,25,6,0,0,0,0,6,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,126,0,0,0,0,128
UCL615007,13,0,0,0,0,13,7,0,0,0,0,7,3,0,0,0,0,3,7,0,0,0,0,7,22,0,0,0,0,21,39,0,0,0,0,41,36,0,0,0,0,36,13,0,0,0,0,13,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,159,3,0,0,0,161
UCL615008,35,0,0,0,0,40,23,0,0,0,0,23,32,6,0,0,0,36,64,0,0,0,0,61,71,3,0,0,0,70,92,4,0,0,0,91,59,0,0,0,0,68,22,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,25,0,0,0,0,25,435,10,0,6,0,451
UCL615009,12,3,0,0,0,13,5,0,0,0,0,5,11,7,0,0,0,17,20,0,0,0,0,18,43,5,0,0,0,43,108,8,0,0,0,113,91,10,0,0,0,99,54,6,0,0,0,56,14,3,0,0,0,19,12,0,0,0,0,12,0,0,0,0,0,4,17,0,0,0,0,17,385,33,6,0,0,422
UCL615010,14,0,0,0,0,14,9,0,0,0,0,9,3,0,0,0,0,3,18,0,0,0,0,18,15,0,0,0,0,19,76,4,0,0,0,76,62,0,0,0,0,62,34,0,0,0,0,34,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,12,251,4,0,0,0,258
UCL615011,19,0,0,0,0,19,17,4,0,0,0,22,13,0,0,0,0,16,50,0,0,0,0,48,51,0,0,0,0,49,190,0,0,0,0,195,125,0,0,0,0,125,62,0,0,0,0,64,15,0,0,0,0,15,14,0,0,0,0,14,7,0,0,0,0,7,38,0,0,0,0,35,600,10,0,0,0,613
UCL615012,32,0,0,0,0,32,9,0,0,0,0,7,12,0,0,0,0,12,23,0,0,0,0,23,43,0,0,0,0,43,138,0,0,0,0,141,168,0,3,0,0,169,149,0,0,0,3,148,27,0,0,0,0,27,16,0,0,0,0,16,11,0,0,0,0,11,25,0,0,0,0,30,652,0,6,0,3,664
UCL615013,25,0,3,0,0,26,10,0,0,0,0,12,24,4,0,0,0,23,32,0,3,0,0,35,43,4,0,0,0,51,156,4,0,0,0,159,97,0,0,0,0,105,48,0,0,0,0,48,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,20,0,5,0,0,23,463,14,14,0,0,487
UCL615014,8,0,0,0,0,8,8,0,0,0,0,8,7,0,0,0,0,7,12,0,0,0,0,12,23,0,0,0,0,23,75,0,0,0,0,76,118,0,0,0,0,119,100,0,0,0,0,100,27,0,0,0,0,27,14,0,0,0,0,14,6,0,0,0,0,6,9,0,0,0,0,9,412,0,0,0,0,414
UCL615015,24,0,0,0,0,29,15,0,0,0,0,15,11,0,0,0,0,11,34,0,0,0,0,40,43,0,0,0,0,49,150,3,0,0,0,152,159,4,0,0,0,166,107,0,0,0,0,113,18,0,0,0,0,17,13,0,0,0,0,13,3,0,0,0,0,3,31,0,0,0,0,33,610,12,4,0,0,628
UCL615016,16,3,0,0,0,13,21,0,0,0,0,20,19,0,0,0,0,19,40,0,0,0,0,35,41,0,0,0,0,40,149,0,0,0,0,154,95,0,0,0,0,94,38,0,0,0,0,38,9,0,0,0,0,9,17,0,0,0,0,17,11,0,0,0,0,11,28,0,0,0,0,28,465,9,0,0,0,475
UCL615017,20,0,0,0,0,19,15,0,0,0,0,15,17,0,4,0,0,14,30,0,0,0,0,25,33,0,4,0,0,37,183,0,8,0,0,197,151,0,0,0,0,156,81,0,0,0,0,80,15,0,0,0,0,15,9,0,0,0,0,9,7,0,0,0,0,7,31,0,0,0,0,31,586,4,20,0,0,610
UCL615018,16,0,0,0,0,20,11,0,0,0,0,9,22,0,0,0,0,22,16,0,0,0,0,22,36,0,0,0,0,37,84,0,0,0,0,88,93,3,0,0,0,98,58,0,0,0,0,58,20,0,0,0,0,22,9,0,0,0,0,9,8,0,0,0,0,8,27,0,0,0,0,27,392,11,5,0,0,408
UCL615019,22,0,0,0,0,22,17,0,0,0,0,19,9,0,0,0,0,9,26,0,0,0,0,26,19,0,0,0,0,19,54,0,0,0,0,60,26,0,0,0,0,26,15,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,196,0,0,3,0,200
UCL615020,21,0,0,0,0,21,43,0,0,0,0,43,19,0,0,0,0,19,37,0,0,0,0,37,24,0,0,0,0,24,24,0,0,0,0,24,5,0,0,0,0,5,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,184,0,0,0,0,180
UCL615021,12,0,0,0,0,12,16,0,0,0,0,16,17,0,0,0,0,17,26,0,0,0,0,25,41,0,0,0,0,40,57,0,0,0,0,57,22,0,0,0,0,22,15,0,0,0,0,15,6,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,13,0,0,0,0,13,235,3,0,0,0,239
UCL615022,12,0,0,0,0,12,5,0,0,0,0,5,3,0,0,0,0,3,14,0,0,0,0,14,16,0,0,0,0,16,23,0,0,0,0,24,16,0,0,0,0,16,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,121,0,0,0,0,123
UCL615023,13,0,0,0,0,13,21,0,0,0,0,18,27,0,0,0,0,27,47,4,0,0,0,49,70,0,0,0,0,75,119,0,0,0,0,119,48,0,0,0,0,48,23,0,0,0,0,23,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,7,11,0,0,0,0,11,398,6,0,0,0,402
UCL615024,11,0,0,0,0,11,3,0,0,0,0,3,7,0,0,0,0,7,5,0,0,0,0,5,15,0,0,0,0,15,59,0,0,0,0,59,59,0,0,0,0,59,67,0,0,0,0,67,12,0,0,0,0,12,16,0,0,0,0,16,5,0,0,0,0,5,13,0,0,0,0,13,267,0,0,0,0,267
UCL615025,16,0,0,0,0,17,10,0,0,0,0,10,6,0,0,0,0,6,18,0,0,0,0,18,28,0,0,0,0,28,99,0,0,0,0,99,122,3,0,0,0,122,86,0,0,0,0,86,19,0,0,0,0,19,9,0,0,0,0,9,8,0,0,0,0,8,28,0,0,0,0,28,455,3,0,0,0,455
UCL615026,12,0,0,0,0,15,8,0,0,0,0,8,12,0,0,0,0,12,13,0,0,0,0,13,18,0,0,0,0,19,46,0,0,0,0,46,8,0,0,0,0,9,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,127,0,7,0,0,133
UCL615027,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,20,31,0,0,0,0,31,67,0,0,0,0,68,47,0,0,0,0,47,15,0,0,0,0,17,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,10,0,0,0,0,10,206,4,0,0,0,204
