UCL_CODE_2021,1_74_RE_agent,1_74_StateTeHAuthority,1_74_Com_house_prov,1_74_Person_not_same_hh,1_74_Oth_type,1_74_Not_stated,1_74_Total,75_99_RE_agent,75_99_StateTeHAuthority,75_99_Com_house_prov,75_99_Person_not_same_hh,75_99_Oth_type,75_99_Not_stated,75_99_Total,100_149_RE_agent,100_149_StateTeHAuthority,100_149_Com_house_prov,100_149_Person_not_same_hh,100_149_Oth_type,100_149_Not_stated,100_149_Total,150_199_RE_agent,150_199_StateTeHAuthority,150_199_Com_house_prov,150_199_Person_not_same_hh,150_199_Oth_type,150_199_Not_stated,150_199_Total,200_224_RE_agent,200_224_StateTeHAuthority,200_224_Com_house_prov,200_224_Person_not_same_hh,200_224_Oth_type,200_224_Not_stated,200_224_Total,225_274_RE_agent,225_274_StateTeHAuthority,225_274_Com_house_prov,225_274_Person_not_same_hh,225_274_Oth_type,225_274_Not_stated,225_274_Total,275_349_RE_agent,275_349_StateTeHAuthority,275_349_Com_house_prov,275_349_Person_not_same_hh,275_349_Oth_type,275_349_Not_stated,275_349_Total,350_449_RE_agent,350_449_StateTeHAuthority,350_449_Com_house_prov,350_449_Person_not_same_hh,350_449_Oth_type,350_449_Not_stated,350_449_Total,450_549_RE_agent,450_549_StateTeHAuthority,450_549_Com_house_prov,450_549_Person_not_same_hh,450_549_Oth_type,450_549_Not_stated,450_549_Total,550_649_RE_agent,550_649_StateTeHAuthority,550_649_Com_house_prov,550_649_Person_not_same_hh,550_649_Oth_type,550_649_Not_stated,550_649_Total,650_749_RE_agent,650_749_StateTeHAuthority,650_749_Com_house_prov,650_749_Person_not_same_hh,650_749_Oth_type,650_749_Not_stated,650_749_Total,750_849_RE_agent,750_849_StateTeHAuthority,750_849_Com_house_prov,750_849_Person_not_same_hh,750_849_Oth_type,750_849_Not_stated,750_849_Total,850_949_RE_agent,850_949_StateTeHAuthority,850_949_Com_house_prov,850_949_Person_not_same_hh,850_949_Oth_type,850_949_Not_stated,850_949_Total,950oveRE_agent,950oveStateTeHAuthority,950oveCom_house_prov,950ovePerson_not_same_hh,950oveOth_type,950oveNot_stated,950oveTotal,Rent_NS_RE_agent,Rent_NS_StateTeRent_Hauth,Rent_NS_Com_house_prov,Rent_NS_Person_not_same_hh,Rent_NS_Oth_type,Rent_NS_Not_stated,Rent_NS_Total,Total_RE_agent,Total_StateTer_HAuthority,Total_Com_house_prov,Total_Person_not_same_hh,Total_Oth_type,Total_NS,Total_Total
UCL314005,0,27,0,0,5,0,32,0,12,3,4,20,0,39,7,51,4,4,40,0,101,18,20,0,12,7,0,67,17,8,0,13,4,0,44,66,7,0,34,4,6,117,120,0,0,49,13,0,187,115,0,0,27,14,0,153,8,0,0,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,10,0,9,31,0,62,366,139,12,155,148,3,822
UCL314006,5,9,0,0,16,0,32,0,13,0,0,15,0,36,9,53,10,21,14,0,106,36,42,40,34,25,12,185,51,7,9,31,18,0,122,157,23,15,45,39,0,286,280,7,4,56,16,4,371,221,4,3,26,16,0,265,31,0,0,11,17,0,54,11,0,0,3,0,0,19,0,0,0,0,4,0,8,0,0,0,0,6,0,6,0,0,0,0,0,0,4,0,0,0,3,0,0,9,15,14,5,16,17,6,73,814,178,90,259,197,14,1564
UCL314007,0,13,0,0,16,0,30,4,16,0,4,17,0,35,12,41,6,32,35,0,125,58,24,19,44,19,4,161,81,7,10,50,13,0,166,156,10,0,56,13,0,237,89,6,0,35,9,0,141,57,0,0,14,0,0,73,9,0,0,0,3,0,13,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,7,7,3,5,17,25,7,67,478,123,43,259,148,14,1068
UCL314008,3,4,0,0,5,0,15,0,0,0,0,4,0,5,14,15,0,25,18,0,75,48,11,7,27,5,0,99,89,0,0,31,0,0,126,292,3,0,34,4,0,331,244,0,0,21,6,0,270,70,0,0,4,3,0,73,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,23,0,0,11,29,0,57,801,37,11,149,81,3,1076
UCL314009,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,33,0,0,9,0,0,49,267,0,0,27,0,0,294,53,0,0,4,0,0,60,17,0,0,0,0,0,17,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,8,4,3,18,391,0,0,57,4,3,454
UCL314010,0,4,0,0,0,0,7,0,4,0,0,4,0,8,20,29,5,24,20,0,97,16,13,4,12,8,0,44,27,5,4,12,0,0,53,160,10,4,34,3,0,213,328,14,0,81,0,0,420,144,3,0,28,0,0,174,13,0,0,10,0,0,22,3,0,0,0,0,0,4,4,0,0,0,0,0,4,6,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,7,5,18,8,8,45,734,81,15,222,45,10,1109
UCL314011,0,10,0,3,14,0,26,0,7,0,0,6,0,17,9,22,0,9,12,0,50,29,12,0,15,0,0,63,29,4,0,25,6,0,60,65,10,4,36,5,0,116,152,3,0,55,4,0,208,101,0,0,32,3,0,143,23,0,0,3,0,0,33,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,6,0,13,16,0,43,427,67,9,187,70,3,769
UCL314012,0,6,0,0,0,0,6,0,7,0,0,0,0,7,4,27,0,6,0,0,38,0,15,6,12,6,0,35,8,0,0,14,7,0,26,20,8,3,29,0,0,57,52,9,0,47,3,0,110,135,0,0,35,3,0,173,32,0,0,4,0,0,38,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,7,3,5,20,264,74,15,163,22,5,534
UCL314013,3,12,0,0,4,0,19,0,12,0,0,3,0,16,12,48,0,9,11,0,85,79,34,10,37,11,0,172,78,27,0,47,13,0,175,175,25,19,75,30,0,321,179,6,0,73,14,0,273,62,4,0,27,4,0,94,11,0,0,0,0,0,9,0,0,0,3,5,0,7,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,11,12,0,11,7,4,41,600,170,38,294,120,6,1235
UCL314014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,60,0,0,11,0,0,71,58,0,0,16,0,0,74,31,0,0,8,0,0,35,20,0,0,0,0,0,25,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,13,181,0,0,55,6,0,246
UCL314015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,0,0,7,4,0,0,11,0,0,11,37,0,0,18,0,0,53,81,0,0,18,0,0,99,24,0,0,5,0,0,30,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,4,3,18,157,0,0,79,4,3,243
UCL314016,0,10,0,0,0,0,13,0,11,3,0,10,0,25,6,41,9,12,12,4,80,11,57,29,11,10,0,126,33,8,6,27,8,0,89,85,19,5,48,5,3,168,214,9,3,88,11,5,328,174,6,0,62,5,0,244,16,0,0,11,0,0,28,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,9,7,4,43,554,179,58,277,68,19,1162
UCL314017,16,5,0,5,632,0,663,0,9,0,0,122,0,140,20,16,0,6,132,0,175,5,12,3,9,17,0,52,6,13,7,4,5,0,35,21,5,0,4,7,0,40,78,0,0,15,12,0,102,250,0,0,20,10,0,281,149,0,0,12,0,0,162,68,0,0,6,4,0,69,36,0,0,3,4,0,46,14,0,0,0,4,0,15,3,0,0,0,0,0,4,3,0,0,0,0,0,3,34,3,0,14,76,0,132,702,68,14,101,1028,0,1917
UCL314018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,8,44,0,0,14,0,0,57,169,0,0,15,0,0,184,21,0,0,0,0,0,21,8,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,253,0,0,37,0,0,287
UCL314019,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,0,10,0,8,0,0,5,0,12,0,5,0,6,7,0,19,6,0,0,5,17,0,31,14,4,5,14,6,0,40,70,0,0,25,0,0,102,107,0,0,14,0,0,116,43,0,0,7,0,0,51,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,4,0,0,19,267,25,11,76,39,6,412
UCL314020,3,18,0,0,37,0,61,0,6,0,0,20,0,28,26,16,19,20,18,0,94,74,17,23,32,24,0,177,76,5,12,33,9,3,139,135,11,9,45,12,0,206,211,0,0,29,5,0,248,131,0,0,14,7,0,144,11,0,3,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,19,7,0,14,26,0,72,679,83,69,189,167,8,1199
UCL314021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,4,4,0,10,3,0,0,8,3,0,12,9,0,0,12,6,0,21,89,8,5,45,13,0,159,348,0,0,51,16,0,409,73,0,0,12,3,0,90,16,0,0,3,4,0,23,4,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,5,6,4,0,11,3,3,27,552,12,11,144,59,3,782
UCL314022,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,4,0,0,4,0,0,0,9,0,0,15,8,0,0,17,0,0,22,20,0,0,26,4,0,54,81,0,0,45,0,0,126,75,0,0,25,0,0,101,44,0,0,11,0,0,54,9,0,0,4,0,0,12,3,0,0,4,0,0,7,4,0,0,0,0,0,4,3,0,0,3,0,0,3,4,0,0,9,3,0,23,251,0,0,171,16,5,436
UCL314023,0,7,0,0,9,0,13,3,7,0,4,0,0,13,16,24,0,9,9,0,59,61,20,10,24,10,0,122,57,4,3,23,12,0,99,93,4,0,39,9,0,141,277,0,0,35,14,0,320,251,0,0,19,0,0,272,56,0,0,0,0,0,60,11,0,0,7,0,0,14,0,0,0,0,0,0,3,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,5,7,3,33,850,68,17,166,74,3,1162
UCL315001,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,12,17,0,0,3,3,0,27,28,0,0,3,7,0,41,37,0,0,11,0,0,57,10,0,0,9,0,0,14,0,0,0,0,0,0,7,3,0,0,0,0,0,7,3,0,0,0,0,0,3,3,0,0,0,6,0,11,7,0,0,8,8,0,24,7,0,0,3,4,0,17,133,4,0,44,43,4,220
UCL315002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,5,0,0,4,12,0,0,4,0,0,20,14,0,0,8,0,0,19,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,35,0,0,27,0,0,65
UCL315003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,0,12,9,0,0,12,0,0,21,27,0,0,13,0,0,37,15,0,0,14,0,0,29,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,70,3,0,39,0,0,118
UCL315004,0,13,4,0,9,0,25,0,12,0,0,3,0,15,0,110,4,0,5,0,113,0,30,4,0,0,0,33,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,6,3,22,0,180,23,0,20,0,220
UCL315005,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,4,3,0,8,9,7,4,11,4,0,28,11,0,0,6,0,0,14,19,4,0,11,0,0,34,20,5,0,4,0,0,27,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,56,16,15,43,12,0,134
UCL315006,0,13,10,0,31,0,49,0,19,7,0,8,0,37,0,96,15,0,3,0,117,0,46,3,0,0,0,49,0,5,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,9,0,191,36,0,50,0,270
UCL315007,0,0,0,0,0,0,4,0,7,0,0,0,0,7,0,13,0,0,0,0,17,0,6,0,3,0,0,13,0,0,0,9,3,0,9,29,0,4,20,8,3,66,66,3,0,29,0,0,100,135,0,0,21,4,0,158,14,0,0,7,0,0,22,6,0,0,0,0,0,6,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,13,258,29,4,92,17,7,406
UCL315008,12,11,0,0,237,0,251,0,17,0,0,18,0,34,6,26,0,3,29,0,71,34,13,0,3,4,0,66,51,6,0,12,4,0,76,110,5,0,12,7,0,140,103,0,0,21,6,0,133,95,0,0,10,0,0,110,34,0,0,4,5,0,35,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,11,42,0,73,467,75,4,90,352,5,999
UCL315009,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,6,0,8,0,0,0,3,0,0,9,4,0,0,4,0,0,9,28,0,0,23,0,0,55,92,0,0,28,6,0,127,31,0,0,8,0,0,38,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,4,0,15,173,0,0,76,22,0,277
UCL315010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,14,4,0,0,4,14,0,22,7,0,0,6,5,0,20,38,0,0,13,6,0,60,87,0,0,18,3,0,107,29,0,0,16,0,0,43,11,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,4,0,12,176,0,0,65,34,0,284
UCL315011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,10,3,0,0,3,8,0,16,7,0,0,8,0,0,17,18,0,0,12,3,0,41,13,0,0,4,3,0,24,5,0,0,0,0,0,5,6,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,0,8,69,3,0,39,17,0,133
UCL315012,0,4,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,3,0,0,11,10,0,0,6,4,0,28,17,0,0,16,3,0,33,47,0,5,20,4,0,78,168,0,0,17,3,0,185,102,0,0,6,0,0,110,8,0,0,4,0,0,7,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,18,368,9,8,82,15,0,478
UCL315013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,3,0,0,27,33,0,0,3,0,0,33,26,0,0,3,0,0,30,99,0,0,4,0,0,102,60,0,0,4,0,0,59,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,246,3,0,14,0,5,268
UCL315014,0,0,0,0,3,0,3,0,4,0,0,0,0,4,0,0,0,0,0,0,0,18,4,9,13,0,0,41,19,0,0,4,8,0,36,41,3,0,6,3,0,53,47,4,0,12,7,0,74,4,0,0,3,5,0,11,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,9,133,15,11,44,31,5,231
UCL315015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,4,0,0,5,12,0,0,8,0,0,20,17,0,0,0,0,0,19,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,7,38,0,0,18,0,0,55
UCL315016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,7,16,0,0,9,0,0,25,12,0,0,0,0,0,12,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,44,0,0,17,0,0,66
UCL315017,0,11,3,3,33,0,55,0,6,0,0,15,0,21,20,12,0,14,10,0,53,57,11,3,38,10,0,116,36,0,0,34,5,0,81,28,0,0,13,0,0,41,8,4,0,10,0,0,17,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,16,0,27,153,50,9,116,80,5,414
UCL315018,0,15,0,0,0,0,20,0,59,3,0,0,0,63,0,156,24,0,0,0,183,0,33,6,0,0,0,33,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,273,36,0,0,0,307
UCL315019,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,3,0,4,3,0,10,3,3,7,7,3,4,30,5,0,0,9,0,0,12,28,0,0,22,4,0,56,48,0,0,15,5,0,69,10,0,0,7,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,95,8,15,57,21,3,208
UCL315020,0,3,0,0,93,0,94,0,6,0,0,12,0,19,5,10,0,3,5,0,27,11,6,0,11,8,0,37,14,6,0,10,9,0,35,43,0,0,16,7,0,64,59,0,0,8,5,3,74,34,0,0,5,0,0,40,5,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,22,0,25,174,33,7,54,156,3,425
UCL315021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,8,0,3,6,0,0,24,18,0,0,5,3,0,24,36,0,0,12,0,0,55,36,0,0,3,0,0,43,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,103,7,10,33,11,0,159
UCL315022,0,17,0,0,31,0,46,0,8,0,0,3,0,11,3,15,0,5,8,0,30,6,12,17,4,10,0,50,23,3,7,10,4,4,49,28,5,0,12,10,0,50,50,0,0,20,3,0,72,44,3,0,9,4,0,62,13,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,15,0,0,30,0,58,175,75,29,53,106,9,445
UCL315023,0,3,0,0,18,0,26,0,3,0,0,0,0,8,6,3,0,11,0,0,18,25,5,0,14,7,0,46,18,3,0,4,3,0,29,27,0,0,3,0,0,30,18,0,0,3,0,0,30,12,0,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,25,110,23,0,48,53,0,224
UCL315024,4,3,0,0,47,0,59,0,0,0,0,0,0,3,0,19,0,4,10,0,36,0,13,6,9,5,0,27,5,12,0,6,9,0,31,8,0,7,11,7,0,36,27,4,6,12,10,0,61,26,0,0,4,8,0,47,0,3,0,3,5,0,16,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,9,5,13,19,4,52,72,66,29,71,129,8,373
UCL315025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,6,0,0,7,0,0,0,8,0,0,9,24,0,0,14,0,0,35,58,0,0,24,0,0,78,32,0,0,4,0,0,36,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,115,0,0,55,0,8,178
UCL315026,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,15,0,0,0,0,16,0,8,0,7,0,0,19,0,8,0,3,0,0,8,15,0,0,5,0,0,18,18,3,0,9,0,0,33,40,0,0,16,0,0,55,83,0,0,18,4,0,107,34,0,0,8,0,0,40,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,3,0,8,0,0,20,208,43,0,74,11,0,334
UCL315027,0,0,0,0,0,0,4,0,0,0,0,0,0,3,5,3,0,5,4,0,13,4,4,7,4,0,0,14,6,0,0,8,4,0,18,40,0,0,14,4,0,64,51,0,0,15,0,0,66,11,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,112,10,9,52,21,4,198
UCL315028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,6,25,0,0,4,0,0,26,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,42,0,0,7,0,3,50
UCL315029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,4,5,0,0,3,0,0,10,19,0,0,11,0,0,22,20,0,0,4,0,0,22,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,20,5,0,73
UCL315030,0,37,11,0,11,0,61,0,17,7,0,0,0,26,0,58,29,0,0,0,85,0,37,24,0,0,0,61,0,5,5,0,0,0,6,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,9,0,159,80,3,17,0,259
UCL315031,5,6,0,3,245,0,262,0,0,0,0,10,0,16,4,5,5,5,11,0,22,9,7,0,6,3,0,27,34,0,0,9,0,0,42,59,0,0,7,0,0,64,78,0,0,3,0,0,80,28,0,0,0,0,0,32,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,28,0,40,226,23,5,40,301,3,586
UCL315032,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,10,8,4,5,29,6,0,5,4,0,0,17,0,0,3,6,0,0,15,14,0,3,16,0,0,34,94,0,0,34,8,0,138,222,0,0,18,7,0,247,30,0,0,5,0,0,39,6,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,16,391,12,26,96,22,6,547
UCL315033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,0,3,0,0,11,4,5,0,10,0,0,16,30,0,0,7,4,0,48,31,0,0,4,0,0,30,13,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,78,3,0,27,15,0,129
UCL315034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,13,0,0,5,0,0,13,20,0,0,9,0,0,29,9,0,0,3,0,0,9,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,50,0,0,22,0,3,79
UCL315035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,0,0,5,0,0,8,71,0,0,14,0,0,93,136,0,0,8,0,0,149,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,220,0,0,41,4,4,264
UCL315036,0,0,0,0,6,0,10,0,4,0,0,0,0,3,0,18,0,8,6,0,28,7,7,3,11,3,4,35,3,0,0,13,0,0,26,53,0,0,17,12,0,83,30,0,0,12,4,0,39,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,13,94,27,4,63,40,10,232
