UCL_CODE_2021,M_SEO_Before_2005,M_SEO_2005_2010,M_SEO_2011_2015,M_SEO_2016,M_SEO_2017,M_SEO_2018,M_SEO_2019,M_SEO_2020,M_SEO_2021,M_SEO_Yr_arr_ns,M_SEO_Tot,M_Sol_sp_En_Vww_B_2005,M_Sol_sp_En_Vww_2005_2010,M_Sol_sp_En_Vww_2011_2015,M_Sol_sp_En_Vww_2016,M_Sol_sp_En_Vww_2017,M_Sol_sp_En_Vww_2018,M_Sol_sp_En_Vww_2019,M_Sol_sp_En_Vww_2020,M_Sol_sp_En_Vww_2021,M_Sol_sp_En_Vww_Yr_arr_ns,M_Sol_sp_En_Vww_Tot,M_Sol_sp_En_Nwna_B_2005,M_Sol_sp_En_Nwna_2005_2010,M_Sol_sp_En_Nwna_2011_2015,M_Sol_sp_En_Nwna_2016,M_Sol_sp_En_Nwna_2017,M_Sol_sp_En_Nwna_2018,M_Sol_sp_En_Nwna_2019,M_Sol_sp_En_Nwna_2020,M_Sol_sp_En_Nwna_2021,M_Sol_sp_En_Nwna_Yr_arr_ns,M_Sol_sp_En_Nwna_Tot,M_Sol_sp_E_Pr_E_ns_B_2005,M_Sol_sp_E_Pr_E_ns_2005_2010,M_Sol_sp_E_Pr_E_ns_2011_2015,M_Sol_sp_E_Pr_E_ns_2016,M_Sol_sp_E_Pr_E_ns_2017,M_Sol_sp_E_Pr_E_ns_2018,M_Sol_sp_E_Pr_E_ns_2019,M_Sol_sp_E_Pr_E_ns_2020,M_Sol_sp_E_Pr_E_ns_2021,M_So_sp_E_Pr_E_ns_Yr_ar_ns,M_Sol_sp_E_Pr_E_ns_Tot,M_Sol_sp_En_Tot_B_2005,M_Sol_sp_En_Tot_2005_2010,M_Sol_sp_En_Tot_2011_2015,M_Sol_sp_En_Tot_2016,M_Sol_sp_En_Tot_2017,M_Sol_sp_En_Tot_2018,M_Sol_sp_En_Tot_2019,M_Sol_sp_En_Tot_2020,M_Sol_sp_En_Tot_2021,M_Sol_sp_En_Tot_Yr_arr_ns,M_Sol_sp_En_Tot_YoA_Tot,M_LanProf_En_ns_B_2005,M_LanProf_En_ns_2005_2010,M_LanProf_En_ns_2011_2015,M_LanProf_En_ns_2016,M_LanProf_En_ns_2017,M_LanProf_En_ns_2018,M_LanProf_En_ns_2019,M_LanProf_En_ns_2020,M_LanProf_En_ns_2021,M_LanProf_En_ns_Yr_arr_ns,M_LanProf_En_ns_Tot,M_Tot_B_2005,M_Tot_2005_2010,M_Tot_2011_2015,M_Tot_2016,M_Tot_2017,M_Tot_2018,M_Tot_2019,M_Tot_2020,M_Tot_2021,M_Tot_Yr_arrival_ns,M_Tot_YoA_Tot,F_SEO_B_2005,F_SEO_2005_2010,F_SEO_2011_2015,F_SEO_2016,F_SEO_2017,F_SEO_2018,F_SEO_2019,F_SEO_2020,F_SEO_2021,F_SEO_Yr_arr_ns,F_SEO_Tot,F_Sol_sp_En_Vww_B_2005,F_Sol_sp_En_Vww_2005_2010,F_Sol_sp_En_Vww_2011_2015,F_Sol_sp_En_Vww_2016,F_Sol_sp_En_Vww_2017,F_Sol_sp_En_Vww_2018,F_Sol_sp_En_Vww_2019,F_Sol_sp_En_Vww_2020,F_Sol_sp_En_Vww_2021,F_Sol_sp_En_Vww_Yr_arr_ns,F_Sol_sp_En_Vww_Tot,F_Sol_sp_En_Nwna_B_2005,F_Sol_sp_En_Nwna_2005_2010,F_Sol_sp_En_Nwna_2011_2015,F_Sol_sp_En_Nwna_2016,F_Sol_sp_En_Nwna_2017,F_Sol_sp_En_Nwna_2018,F_Sol_sp_En_Nwna_2019,F_Sol_sp_En_Nwna_2020,F_Sol_sp_En_Nwna_2021,F_Sol_sp_En_Nwna_Yr_arr_ns,F_Sol_sp_En_Nwna_Tot,F_Sol_sp_En_Pr_En_ns_B_2005,F_Sol_sp_E_Pr_En_ns_2005_2010,F_Sol_sp_E_Pr_En_ns_2011_2015,F_Sol_sp_En_Prof_En_ns_2016,F_Sol_sp_En_Prof_En_ns_2017,F_Sol_sp_En_Prof_En_ns_2018,F_Sol_sp_En_Prof_En_ns_2019,F_Sol_sp_En_Prof_En_ns_2020,F_Sol_sp_En_Prof_En_ns_2021,F_So_sp_En_Pro_En_ns_Yr_ar_ns,F_Sol_sp_En_Prof_En_ns_Tot,F_Sol_sp_En_Tot_B_2005,F_Sol_sp_En_Tot_2005_2010,F_Sol_sp_En_Tot_2011_2015,F_Sol_sp_En_Tot_2016,F_Sol_sp_En_Tot_2017,F_Sol_sp_En_Tot_2018,F_Sol_sp_En_Tot_2019,F_Sol_sp_En_Tot_2020,F_Sol_sp_En_Tot_2021,F_Sol_sp_En_Tot_Yr_arr_ns,F_Sol_sp_En_Tot_YoA_Tot,F_LanProf_En_ns_B_2005,F_LanProf_En_ns_2005_2010,F_LanProf_En_ns_2011_2015,F_LanProf_En_ns_2016,F_LanProf_En_ns_2017,F_LanProf_En_ns_2018,F_LanProf_En_ns_2019,F_LanProf_En_ns_2020,F_LanProf_En_ns_2021,F_LanProf_En_ns_Yr_arr_ns,F_LanProf_En_ns_Tot,F_Tot_B_2005,F_Tot_2005_2010,F_Tot_2011_2015,F_Tot_2016,F_Tot_2017,F_Tot_2018,F_Tot_2019,F_Tot_2020,F_Tot_2021,F_Tot_Yr_arrival_ns,F_Tot_YoA_Tot,P_SEO_B_2005,P_SEO_2005_2010,P_SEO_2011_2015,P_SEO_2016,P_SEO_2017,P_SEO_2018,P_SEO_2019,P_SEO_2020,P_SEO_2021,P_SEO_Yr_arr_ns,P_SEO_Tot,P_Sol_sp_En_Vww_B_2005,P_Sol_sp_En_Vww_2005_2010,P_Sol_sp_En_Vww_2011_2015,P_Sol_sp_En_Vww_2016,P_Sol_sp_En_Vww_2017,P_Sol_sp_En_Vww_2018,P_Sol_sp_En_Vww_2019,P_Sol_sp_En_Vww_2020,P_Sol_sp_En_Vww_2021,P_Sol_sp_En_Vww_Yr_arr_ns,P_Sol_sp_En_Vww_Tot,P_Sol_sp_En_Nwna_B_2005,P_Sol_sp_En_Nwna_2005_2010,P_Sol_sp_En_Nwna_2011_2015,P_Sol_sp_En_Nwna_2016,P_Sol_sp_En_Nwna_2017,P_Sol_sp_En_Nwna_2018,P_Sol_sp_En_Nwna_2019,P_Sol_sp_En_Nwna_2020,P_Sol_sp_En_Nwna_2021,P_Sol_sp_En_Nwna_Yr_arr_ns,P_Sol_sp_En_Nwna_Tot,P_Sol_sp_En_Pr_En_ns_B_2005,P_Sol_sp_E_Pr_En_ns_2005_2010,P_Sol_sp_E_Pr_En_ns_2011_2015,P_Sol_sp_En_Prof_En_ns_2016,P_Sol_sp_En_Prof_En_ns_2017,P_Sol_sp_En_Prof_En_ns_2018,P_Sol_sp_En_Prof_En_ns_2019,P_Sol_sp_En_Prof_En_ns_2020,P_Sol_sp_En_Prof_En_ns_2021,P_So_sp_En_Pro_En_ns_Yr_ar_ns,P_Sol_sp_En_Prof_En_ns_Tot,P_Sol_sp_En_Tot_B_2005,P_Sol_sp_En_Tot_2005_2010
UCL112016,730,113,94,18,16,14,18,20,0,41,1062,225,217,275,59,72,80,59,19,4,18,1025,34,20,10,0,4,6,7,7,0,5,106,0,0,0,0,0,0,0,0,0,0,3,257,236,287,64,85,83,69,31,5,20,1130,0,0,0,0,0,0,0,0,0,0,4,988,352,383,83,101,103,85,49,9,62,2200,774,89,101,25,16,12,20,13,3,39,1090,232,198,274,73,79,78,75,36,4,11,1056,42,19,18,4,6,8,17,16,0,4,134,0,0,0,0,0,0,0,0,0,0,6,278,216,295,78,86,87,94,54,7,15,1197,3,0,0,0,0,0,0,0,0,3,5,1051,306,390,100,100,97,113,63,11,54,2294,1503,199,189,42,38,32,38,29,0,75,2152,456,417,545,135,149,154,137,62,9,25,2086,78,36,33,9,13,14,26,23,0,9,240,0,0,0,0,0,0,0,0,0,0,6,530,451
UCL112017,1860,212,167,27,34,30,30,14,9,70,2452,262,120,133,33,58,52,46,18,5,18,744,15,5,12,0,5,4,4,0,0,8,60,0,0,0,0,0,0,0,0,0,0,3,286,127,149,31,58,54,51,22,5,18,804,8,0,0,0,0,0,0,0,0,10,14,2145,339,313,60,93,85,76,31,16,105,3267,1972,199,171,31,32,37,42,21,7,108,2624,334,155,164,47,54,59,57,22,11,23,924,32,11,21,0,12,0,5,7,4,4,95,0,0,0,0,0,0,0,0,0,0,0,363,172,188,47,67,59,61,31,13,27,1023,8,0,0,0,0,0,0,0,0,17,20,2351,365,357,83,92,92,106,47,17,145,3660,3835,411,337,57,67,68,66,28,16,181,5065,603,282,288,84,113,110,103,40,10,42,1671,49,24,36,0,12,3,10,7,0,5,151,6,0,4,0,0,0,0,0,0,0,6,651,299
UCL112018,421,62,64,19,25,13,19,15,3,24,658,90,153,274,83,118,98,117,53,21,25,1031,10,13,31,23,35,55,55,5,0,11,241,0,0,0,0,0,0,0,0,0,0,8,100,163,304,109,149,159,176,63,25,35,1279,0,0,0,0,0,0,0,0,0,5,9,523,222,364,126,177,167,196,79,31,68,1948,428,53,78,14,28,6,23,11,4,23,659,123,107,234,82,92,111,139,33,9,12,949,14,7,29,16,44,53,50,11,5,11,235,0,0,0,0,0,0,0,0,0,0,0,137,116,263,103,140,164,189,49,16,24,1184,3,0,0,0,0,0,0,0,0,3,7,572,169,338,109,161,173,209,55,16,48,1857,846,115,134,30,49,18,38,26,10,45,1314,217,251,504,170,211,213,255,86,37,37,1985,22,26,57,42,82,112,109,19,3,19,476,0,0,0,0,0,0,0,0,0,3,6,238,273
UCL112019,689,120,88,11,27,18,20,12,10,29,1018,216,243,427,127,128,165,197,74,33,16,1625,19,34,43,38,28,32,89,33,5,4,315,0,0,0,0,0,5,0,0,5,0,12,238,276,465,163,160,199,281,109,34,22,1948,0,0,0,0,0,0,0,0,0,4,0,925,390,563,173,184,218,300,117,47,52,2967,711,105,112,20,24,23,16,12,0,23,1054,266,228,330,141,145,165,171,50,22,10,1525,29,27,42,32,31,42,146,39,5,11,391,0,0,0,0,0,0,4,0,0,0,4,295,256,375,169,179,206,315,87,24,21,1919,0,0,0,0,0,0,0,0,0,4,4,1008,356,486,191,200,228,336,94,28,52,2974,1399,219,205,31,45,40,41,28,14,52,2070,483,471,754,263,275,331,365,122,55,33,3146,47,56,84,68,65,75,229,70,5,9,710,0,3,0,0,0,5,4,0,5,0,12,535,526
UCL113001,561,62,61,14,7,5,10,9,5,29,775,66,46,37,9,11,12,11,6,5,13,218,7,3,0,0,3,0,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,72,50,41,9,16,14,16,3,4,13,244,0,0,0,0,0,0,0,0,0,8,8,638,112,108,24,22,23,26,11,6,49,1027,692,79,70,21,3,5,10,3,3,41,932,99,60,65,15,19,22,25,3,6,14,326,11,7,5,0,0,3,0,3,0,3,35,0,0,0,0,0,0,0,0,0,0,0,110,65,68,18,19,24,29,4,4,16,358,0,0,0,0,0,0,0,0,0,4,7,803,141,141,38,27,30,42,11,7,64,1302,1258,143,132,34,16,14,19,10,13,77,1711,163,105,106,29,31,32,38,9,9,25,541,14,7,6,0,4,3,10,3,0,3,58,0,0,0,0,0,0,0,0,0,0,0,181,111
UCL113002,557,29,21,7,3,0,4,3,0,22,642,98,22,24,10,5,20,8,11,0,8,207,15,0,0,0,0,3,5,0,0,8,33,0,0,0,0,0,0,0,0,0,0,0,119,23,27,10,6,25,9,11,0,11,244,6,0,0,0,0,0,0,0,0,0,6,679,58,45,16,6,25,12,14,0,36,891,602,37,22,3,3,0,9,0,3,36,726,120,33,36,14,14,8,18,13,0,7,257,20,4,3,6,0,0,3,4,0,0,37,0,0,0,0,0,0,0,0,0,0,0,137,32,37,20,18,14,20,14,0,9,295,0,0,0,0,0,0,0,0,0,0,5,739,70,58,23,22,16,28,14,3,49,1027,1158,71,44,13,12,5,11,4,3,60,1369,223,52,60,20,18,29,26,17,0,10,466,33,4,3,6,4,9,11,4,0,3,71,0,0,0,0,0,0,0,0,0,0,0,259,54
UCL113003,176,29,20,10,3,10,4,6,5,9,252,45,21,33,4,12,17,14,8,6,0,159,4,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,52,21,40,4,12,17,18,6,4,0,170,0,0,0,0,0,0,0,0,0,7,7,231,47,56,7,14,23,20,11,7,11,430,196,25,18,0,9,7,16,3,0,7,280,65,36,29,10,16,27,21,10,4,0,216,15,0,3,0,0,0,4,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,77,39,32,7,15,27,27,14,3,4,245,0,0,0,0,0,0,0,0,0,0,0,272,58,52,14,21,27,40,23,4,12,525,371,52,37,9,11,11,15,5,4,9,534,117,54,66,10,27,40,36,22,8,3,380,12,0,7,0,0,0,6,6,0,0,35,0,0,0,0,0,0,0,0,0,0,0,124,52
UCL113004,500,104,106,26,25,42,40,39,0,25,913,76,54,111,32,35,49,98,37,0,14,512,5,0,3,0,0,6,0,7,0,0,17,0,0,0,0,0,0,0,0,0,0,0,85,58,114,31,38,56,95,43,0,14,534,0,0,0,0,0,0,6,0,0,0,4,581,161,217,56,65,99,138,81,8,45,1449,440,115,110,44,42,48,48,43,4,25,922,107,60,107,49,48,88,114,53,0,14,632,0,9,3,0,4,4,10,0,0,0,28,0,0,0,0,0,0,0,0,0,0,3,110,67,114,49,47,87,122,56,3,14,670,0,0,0,0,0,0,0,0,0,0,5,558,178,227,86,86,135,176,99,8,39,1593,944,220,219,67,61,86,90,83,8,47,1835,186,115,219,74,84,141,212,89,7,29,1149,7,4,5,0,5,4,9,5,0,0,46,0,0,0,0,0,0,0,0,0,0,4,196,124
UCL113005,244,24,17,6,4,3,5,7,0,11,320,39,39,25,10,3,8,9,6,0,3,138,6,0,0,0,0,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,41,39,31,10,10,8,11,8,5,3,160,0,0,0,0,0,0,0,0,0,3,6,282,70,45,10,12,15,14,12,5,19,485,265,22,30,5,4,0,5,6,0,30,365,54,41,40,8,18,8,11,10,0,4,201,12,5,4,0,0,3,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,62,50,40,8,18,13,15,9,0,4,224,0,0,0,0,0,0,0,0,0,0,0,324,70,65,20,18,17,14,20,7,36,593,505,46,44,16,12,4,5,10,0,44,690,96,80,60,14,24,19,22,13,0,8,338,12,8,8,0,0,3,3,7,3,0,43,0,0,0,0,0,0,0,0,0,0,0,104,87
UCL113006,161,9,11,0,0,0,0,0,3,18,202,28,11,19,8,6,4,8,0,0,0,79,3,0,4,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,31,11,22,8,6,8,8,0,0,0,87,0,0,0,0,0,0,0,0,0,80,85,193,25,23,8,6,8,12,7,4,104,378,152,14,17,4,0,3,0,0,0,20,211,33,15,25,14,3,6,12,0,0,4,115,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,41,15,23,11,3,6,5,0,0,7,122,0,0,0,0,0,0,0,0,0,5,5,197,33,43,19,5,7,5,0,0,32,339,314,22,24,4,0,3,0,0,4,32,415,67,26,38,23,11,12,17,0,3,4,200,5,0,6,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,70,26
UCL113007,645,85,60,15,12,11,8,10,5,11,864,105,24,18,4,3,3,5,9,0,5,171,8,0,4,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,116,26,23,4,3,3,5,9,0,5,199,0,0,0,0,0,0,0,0,0,9,13,762,113,91,17,14,19,17,9,7,26,1069,701,123,80,18,13,10,16,5,0,14,995,126,38,39,6,4,0,4,9,0,3,235,16,0,10,0,3,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,143,42,43,8,7,4,4,9,0,0,265,0,0,0,0,0,0,0,0,0,17,17,845,161,126,22,23,14,26,15,4,36,1272,1346,209,145,30,27,19,34,11,3,28,1856,233,61,61,13,9,9,8,8,0,3,409,25,4,14,0,3,0,4,0,3,0,49,0,0,0,0,0,0,0,0,0,0,0,262,69
UCL113008,302,25,17,0,4,0,7,0,0,11,364,89,17,40,9,10,7,5,0,0,0,173,18,3,4,4,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,111,20,44,7,10,7,7,0,0,3,208,0,0,0,0,0,0,0,0,0,0,0,410,44,57,7,8,10,11,0,0,17,574,341,21,14,9,3,3,4,0,0,19,413,106,28,23,12,9,10,10,0,0,13,202,13,4,4,0,3,4,5,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,117,26,29,12,10,12,15,0,3,13,232,3,0,0,0,0,0,0,0,0,4,10,463,50,34,18,8,15,20,3,3,43,655,635,46,24,13,9,7,13,0,0,37,783,193,41,60,16,9,17,17,0,0,10,373,32,7,9,4,3,4,0,0,0,6,71,0,0,0,0,0,0,0,0,0,0,0,225,52
UCL113009,267,39,36,3,8,11,4,10,0,5,377,34,29,12,0,6,4,4,0,0,0,89,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,33,26,11,0,6,4,8,0,0,4,94,0,0,0,0,0,0,0,0,0,0,0,304,65,43,3,12,13,8,13,4,8,473,232,40,31,0,13,3,3,6,0,8,341,47,26,20,6,5,6,9,3,0,0,116,4,3,0,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,51,29,23,3,7,9,6,3,0,0,135,0,0,0,0,0,0,0,0,0,0,0,282,70,59,8,17,12,7,10,0,4,472,498,78,64,4,18,13,6,18,0,15,709,86,50,34,6,3,14,12,6,3,5,209,5,5,0,0,3,4,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,90,55
UCL113010,212,20,28,7,3,9,5,3,0,14,296,49,31,35,10,10,8,17,8,0,7,163,0,4,4,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,49,30,39,9,9,6,22,8,0,4,187,0,0,0,0,0,0,0,0,0,0,0,262,49,68,16,18,17,26,10,3,18,485,250,19,34,0,3,13,5,0,0,13,332,52,29,35,17,18,12,15,6,5,3,183,5,5,9,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,56,30,37,18,22,12,20,8,5,6,210,0,0,0,0,0,0,0,0,0,0,0,309,44,73,18,22,23,23,6,5,15,541,458,36,64,7,5,21,11,3,0,21,629,101,58,64,26,32,16,34,13,0,6,349,10,4,11,5,0,0,6,0,0,7,42,0,0,0,0,0,0,0,0,0,0,0,110,67
UCL113011,158,33,33,6,5,5,7,0,3,13,263,41,41,40,9,3,12,25,3,0,5,181,3,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,49,38,40,9,7,12,23,5,0,9,196,0,0,0,0,0,0,0,0,0,0,0,204,72,74,14,10,16,30,5,0,22,454,170,32,29,5,5,0,5,0,0,8,252,50,45,53,8,10,8,18,6,0,5,207,9,3,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,60,53,53,8,10,8,23,3,0,5,224,0,0,0,0,0,0,0,0,0,0,0,228,78,88,13,17,12,29,3,0,7,477,327,60,65,12,10,11,12,0,5,14,515,91,83,98,18,15,23,44,7,0,8,381,14,10,3,0,0,0,3,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,106,93
UCL113012,694,82,59,10,3,12,14,17,12,23,926,154,37,27,15,20,23,21,8,0,5,314,16,7,0,0,0,0,4,0,4,0,29,0,0,0,0,0,0,0,0,0,0,0,173,44,31,15,20,23,22,10,3,6,347,0,0,0,0,0,0,0,0,0,10,8,867,125,85,19,25,33,37,29,20,41,1280,752,82,63,17,12,11,8,18,3,28,1006,169,44,46,10,24,22,25,4,4,4,360,18,3,4,5,0,4,3,0,0,0,37,0,0,0,0,0,0,0,0,0,5,6,188,42,51,14,26,23,27,6,6,11,401,0,0,0,0,0,0,0,0,0,11,12,946,125,115,26,35,38,38,26,11,51,1417,1448,164,119,23,21,22,28,39,16,59,1926,324,80,74,23,45,47,41,15,12,13,669,37,6,10,5,3,6,4,5,3,6,71,0,0,0,0,0,0,0,0,0,5,6,358,88
UCL113013,283,30,16,3,5,7,0,0,4,20,361,72,22,25,3,12,7,6,5,0,6,153,10,6,0,0,4,4,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,81,25,27,4,16,11,11,5,0,5,176,4,0,0,0,0,0,0,0,0,0,4,368,52,40,9,18,14,14,5,0,23,544,305,27,26,8,0,10,0,0,0,12,389,73,38,36,4,8,14,3,0,0,3,181,5,0,3,0,0,0,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,78,36,35,3,8,15,9,0,0,3,198,0,0,0,0,0,0,0,0,0,5,5,382,65,64,12,11,21,15,0,4,18,588,586,51,43,16,5,12,0,0,5,33,753,150,61,59,8,16,18,13,5,0,9,328,11,4,3,3,5,7,11,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,157,67
UCL113014,262,71,53,9,7,15,4,4,8,13,435,47,53,36,11,10,19,19,6,13,0,217,7,0,3,3,0,3,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,58,52,39,15,11,19,21,12,16,0,248,0,0,0,0,0,0,0,0,0,0,0,316,128,93,28,13,36,26,11,24,13,688,246,67,44,6,0,3,9,9,3,8,398,62,51,62,16,12,18,20,12,3,4,252,5,7,8,0,0,4,5,0,4,0,37,0,0,0,0,0,0,0,0,0,0,0,73,60,70,19,6,21,23,15,3,4,290,0,0,0,0,0,0,0,0,0,0,0,320,129,108,28,6,25,31,18,14,11,688,511,137,95,16,7,15,16,8,13,24,832,107,103,101,25,17,34,37,16,12,4,471,14,11,9,11,4,6,7,3,0,0,69,0,0,0,0,0,0,0,0,0,0,5,123,116
UCL113015,476,16,19,3,0,7,4,6,0,19,545,105,6,6,7,6,0,7,0,0,10,154,10,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,6,121,11,13,7,6,0,7,6,0,8,179,4,0,0,0,0,0,0,0,0,3,6,599,24,27,14,8,6,12,6,0,38,727,463,14,17,7,5,4,5,9,5,21,544,118,13,11,7,4,6,5,0,0,7,177,20,5,5,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,140,18,10,7,4,6,3,4,0,11,205,0,0,0,0,0,0,0,0,0,0,0,600,32,32,15,11,10,11,7,5,30,749,935,37,31,13,6,8,5,12,0,40,1088,224,19,21,15,12,5,9,3,0,16,329,32,4,7,0,0,0,0,0,0,3,50,4,0,0,0,0,0,0,0,0,0,6,264,24
UCL113016,377,26,12,3,7,0,4,0,0,26,457,66,44,44,19,12,16,29,12,6,9,257,5,7,0,0,0,0,7,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,68,48,45,19,13,16,34,13,5,9,281,0,0,0,0,0,0,0,0,0,9,6,453,77,59,22,27,21,38,13,5,32,744,395,23,26,7,12,3,0,0,0,30,496,91,45,58,18,12,22,24,22,7,8,303,3,0,3,0,0,6,6,3,0,3,30,0,0,0,0,0,0,0,0,0,0,0,94,48,63,21,14,26,36,23,7,4,335,3,0,0,0,0,0,0,0,0,4,7,492,70,86,24,19,32,39,25,7,37,840,778,48,34,9,21,7,3,0,0,54,955,152,88,104,39,27,37,53,34,14,7,557,14,9,8,0,0,6,12,4,0,3,58,0,0,0,0,0,0,0,0,0,0,0,165,99
UCL113017,574,35,31,4,8,4,16,8,0,29,710,76,23,17,3,3,12,13,6,0,8,166,6,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,89,23,22,3,5,12,8,9,0,11,179,0,0,0,0,0,0,0,0,0,4,4,662,57,52,7,16,18,21,14,0,40,895,628,60,30,6,10,9,8,12,0,17,766,108,31,31,12,6,7,3,10,0,10,210,15,4,8,3,0,0,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,3,123,35,38,12,5,12,6,10,0,10,247,4,0,0,0,0,0,0,0,0,0,4,751,91,69,20,10,15,11,20,0,26,1013,1199,96,61,9,18,7,19,16,0,47,1472,188,57,48,17,5,18,9,13,0,12,379,21,4,10,3,4,0,0,0,0,3,45,0,0,0,0,0,0,0,0,0,0,5,208,56
UCL113018,51,3,0,0,0,0,0,0,0,3,57,5,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,55,4,0,3,0,0,0,0,0,3,62,65,0,3,0,0,0,0,0,0,4,76,0,3,6,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,69,9,9,0,3,0,0,0,0,4,88,115,5,4,0,0,0,0,0,0,7,134,7,4,6,4,0,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4
UCL114001,156,17,16,0,0,3,0,0,0,0,202,29,6,0,3,7,0,6,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,0,3,7,0,6,0,0,0,57,0,0,0,0,0,0,0,0,0,0,4,189,23,20,5,7,4,10,0,0,7,266,198,19,16,0,3,0,0,0,0,3,242,32,11,11,6,5,7,3,0,0,0,72,3,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,31,13,15,6,4,7,3,0,0,0,76,0,0,0,0,0,0,0,0,0,3,5,235,31,27,6,4,11,3,0,0,6,329,357,36,32,0,3,5,0,0,0,9,444,60,17,12,5,4,10,7,0,0,0,120,5,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,67,18
UCL114002,342,18,12,0,0,6,11,4,0,22,411,26,4,5,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,31,4,5,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,373,20,15,0,0,6,8,3,3,22,455,356,20,13,0,0,3,4,4,4,25,441,28,17,6,3,4,0,3,0,0,0,63,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,30,12,4,3,4,0,4,0,0,5,69,0,0,0,0,0,0,0,0,0,0,0,391,37,20,3,3,3,7,4,3,35,509,697,40,29,0,0,0,14,7,3,54,847,57,13,12,3,4,0,3,0,3,4,101,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,63,20
UCL114003,156,9,12,0,8,0,3,3,0,21,200,12,3,12,6,0,6,7,3,0,0,51,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,3,15,6,0,8,7,4,0,0,54,0,0,0,0,0,0,0,0,0,0,0,168,14,28,6,3,6,5,5,0,15,259,159,14,9,0,3,3,0,0,0,13,197,33,16,9,0,3,6,11,0,0,0,85,3,0,3,0,0,4,4,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,40,16,13,3,3,9,14,3,0,3,102,0,0,0,0,0,0,0,0,0,3,0,195,27,25,3,4,15,13,3,0,20,307,314,18,20,0,5,6,5,3,0,32,399,44,21,22,3,9,16,16,0,0,0,140,3,0,5,0,0,0,4,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,56,21
