LGA_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_ns,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_ns,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_ns,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arr_ns,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_ns,Japan_Tot,Korea_Rep_South_Before_1951,Korea_Rep_South_1951_1960,Korea_Rep_South_1961_1970,Korea_Rep_South_1971_1980,Korea_Rep_South_1981_1990,Korea_Rep_South_1991_2000,Korea_Rep_South_2001_2010,Korea_Rep_South_2011_2015,Korea_Rep_South_2016,Korea_Rep_South_2017,Korea_Rep_South_2018,Korea_Rep_South_2019,Korea_Rep_South_2020,Korea_Rep_South_2021,Korea_Rep_South_Yr_arrival_ns,Korea_Rep_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_ns,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_ns,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_ns,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_ns,Pakistan_Tot
LGA18350,0,0,5,0,0,0,0,34,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,17,3,3,25,27,33,23,21,13,0,0,0,3,0,0,6,151,12,62,53,20,17,8,13,8,6,0,6,3,5,0,14,208,0,0,0,7,0,10,7,3,0,0,0,0,0,0,3,41,0,0,0,9,4,3,12,7,0,0,0,0,0,0,0,40,0,3,9,10,9,5,3,3,0,0,0,0,0,0,0,42,0,3,9,15,11,5,10,0,0,0,0,3,5,0,0,71,0,0,0,0,0,0,114,102,44,37,57,37,11,0,0,406,8,84,24,17,17,4,13,0,0,6,0,0,0,0,5,179,14,34,109,189,175,95,94,50,0,9,5,6,0,0,39,812,0,0,16,5,5,3,0,0,0,0,0,0,0,0,0,35,0,0,4,0,0,0,5,11,0,0,3,6,0,0,0,32
LGA18400,0,4,0,0,0,0,0,24,0,0,7,3,9,5,3,18,0,0,0,0,0,0,4,49,0,0,22,25,33,19,26,15,0,0,0,0,0,0,4,144,3,69,81,16,6,7,4,0,0,0,4,0,0,0,9,211,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,6,5,0,0,0,0,0,0,0,0,17,0,4,23,36,24,19,11,4,0,0,0,0,0,0,10,135,0,3,3,8,11,6,5,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,13,8,46,33,12,5,9,3,4,0,0,0,3,0,0,3,121,0,6,32,106,120,100,55,55,5,0,6,11,0,0,12,511,0,0,17,8,6,4,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,14
LGA18450,15,25,10,16,21,0,0,324,0,0,0,6,0,24,47,173,83,11,6,56,11,0,8,440,4,14,65,64,75,50,108,88,0,0,4,9,3,0,15,503,59,900,844,154,44,34,41,51,5,10,6,13,4,0,154,2327,0,4,7,7,31,38,44,35,4,9,9,11,6,0,5,194,0,0,0,4,47,51,105,53,15,6,11,9,11,0,8,323,3,14,91,170,137,81,97,47,8,8,6,6,5,0,18,716,0,0,27,40,50,31,51,49,12,20,29,23,14,0,5,363,0,0,0,0,0,4,59,57,38,42,31,58,20,0,5,322,50,383,76,28,24,26,35,21,13,6,4,3,0,0,17,695,23,32,149,382,413,386,452,217,31,24,20,39,22,15,81,2297,0,62,1055,1060,273,176,123,31,10,14,9,7,3,3,110,2938,0,4,5,4,14,26,47,111,30,62,64,50,47,0,10,456
LGA18500,0,3,0,0,0,0,7,140,7,4,8,4,3,6,0,5,0,0,0,0,0,0,5,37,4,3,20,15,31,33,83,59,16,12,29,20,5,0,9,340,22,55,50,26,21,18,27,60,10,18,9,19,6,6,14,353,3,5,6,20,23,46,32,16,9,10,11,7,4,3,3,186,0,0,0,10,21,31,27,8,0,3,0,7,0,4,0,118,3,8,16,16,14,8,4,0,0,0,0,0,0,0,3,72,0,7,22,59,62,31,38,19,8,8,4,3,0,0,8,274,0,0,0,0,0,0,4,4,0,3,8,0,0,0,0,26,6,31,15,16,6,10,6,0,5,8,10,4,3,3,3,123,8,25,111,157,236,212,243,166,25,35,51,36,22,31,35,1395,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,19
LGA18710,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,9,8,0,0,0,5,0,0,3,47,0,9,6,0,5,0,3,0,0,0,0,0,0,0,6,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,3,3,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,7,9,6,0,4,0,0,0,0,0,0,4,24,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,8,0,16,4,3,3,4,0,0,0,0,0,0,0,0,0,34,0,6,15,37,33,31,31,4,0,0,0,0,0,0,7,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,12
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,4,3,0,3,8,0,0,0,0,0,0,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,4,0,0,0,20,12,121,66,13,0,0,0,0,0,0,0,0,0,0,20,238,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,4,4,0,0,4,0,0,0,0,27,0,0,0,0,0,0,3,11,0,0,10,8,0,0,0,30,3,41,4,9,5,0,3,7,0,0,0,0,0,0,0,76,0,0,6,32,31,28,38,15,0,4,0,3,0,0,12,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA20260,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,13,4,6,6,0,0,0,0,0,0,0,0,0,0,0,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,14,0,25,7,4,0,0,0,0,0,0,0,0,0,0,0,37,0,0,5,9,30,20,35,21,3,0,6,3,8,0,37,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,7,14,0,0,3,0,4,0,3,33
LGA20570,0,0,8,4,4,0,0,70,0,0,0,0,0,5,18,10,6,11,3,0,0,0,0,54,3,10,28,24,22,13,31,23,8,3,8,6,0,0,3,177,8,82,34,14,0,3,7,7,0,3,3,0,0,0,8,175,0,5,3,0,4,19,38,18,0,3,0,0,0,0,3,90,0,0,0,0,11,12,29,15,4,0,0,0,0,0,0,69,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,15,4,0,13,20,36,10,66,45,15,8,8,14,4,0,0,248,0,0,0,0,0,0,14,36,22,36,37,43,10,0,6,211,16,349,36,17,15,10,15,3,0,4,0,0,0,0,16,480,3,18,48,146,176,167,167,118,14,9,28,12,12,9,32,960,0,0,4,3,0,3,3,0,0,0,0,0,0,0,4,15,0,0,0,0,0,3,47,58,15,11,19,16,8,0,9,183
LGA20660,37,37,34,23,14,3,9,752,0,0,3,0,0,36,25,19,0,0,3,0,0,0,6,91,0,3,46,46,87,43,93,61,3,10,6,3,0,0,8,432,92,922,633,82,50,27,42,53,6,5,14,0,0,0,93,2029,0,3,0,6,35,52,93,43,5,5,7,9,0,5,3,260,0,0,0,3,21,23,133,54,0,7,5,3,0,0,0,252,5,16,52,120,95,23,19,7,3,0,3,0,0,0,3,353,0,5,45,128,264,134,272,127,47,47,35,20,9,3,11,1154,0,0,0,0,0,10,36,16,19,16,29,38,4,0,7,173,8,97,16,15,14,18,29,13,11,0,5,0,0,0,8,233,9,16,56,134,227,282,354,231,31,26,28,25,7,17,22,1486,4,23,157,88,70,42,21,10,0,5,0,0,0,0,13,429,0,0,0,8,10,20,39,46,6,13,11,17,5,0,3,175
LGA20740,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,27,22,20,10,18,3,0,0,0,0,0,0,0,111,14,120,59,10,10,0,3,10,4,0,0,0,0,0,19,257,0,0,0,3,3,5,6,6,0,0,4,4,0,0,0,32,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,9,9,12,14,5,3,5,0,0,0,0,0,62,0,0,0,0,0,0,14,6,4,3,3,6,0,0,0,37,7,175,26,9,16,8,5,8,0,0,0,0,0,0,13,262,5,12,50,107,135,98,101,46,10,0,4,3,0,0,30,601,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
LGA20830,5,0,7,0,0,0,0,17,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,4,21,4,17,5,10,13,0,0,0,3,0,0,0,85,5,89,40,14,3,5,3,3,4,0,3,0,0,0,13,179,0,0,5,0,0,5,12,6,0,3,0,0,5,0,0,37,0,0,0,0,3,0,4,4,0,0,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,4,5,4,12,0,6,0,0,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,19,228,47,14,35,6,11,12,0,0,0,4,0,0,3,376,7,0,42,87,141,117,144,44,11,8,4,3,0,6,26,642,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,5,10,0,7,0,4,0,0,0,35
LGA20910,0,8,3,6,0,0,4,178,0,0,0,9,0,9,7,5,0,0,0,0,0,0,0,27,6,20,34,39,88,56,159,142,6,18,16,16,8,4,10,619,47,255,175,46,17,21,28,42,5,9,0,4,3,0,25,688,6,3,0,9,18,56,55,31,9,7,15,15,27,6,6,266,0,0,0,3,13,14,42,13,4,9,13,7,0,0,0,119,0,0,15,42,26,11,11,0,0,4,0,0,0,0,4,113,0,8,38,62,116,60,73,37,11,12,12,5,11,0,12,458,0,0,0,0,0,11,7,3,4,0,10,10,6,0,0,52,12,94,20,14,18,30,67,23,4,6,11,13,0,3,12,327,11,17,81,207,286,286,443,216,24,25,27,28,17,3,40,1716,0,5,9,16,9,10,6,0,0,0,3,0,0,0,0,59,0,0,0,8,4,9,0,9,0,0,0,0,0,0,0,45
LGA21010,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,4,0,9,0,0,0,3,4,0,0,41,3,13,7,0,0,0,0,0,0,0,3,0,0,0,9,36,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,5,5,0,4,0,0,0,0,19,4,34,7,11,4,0,3,0,0,0,0,0,0,0,0,59,3,0,13,22,32,24,18,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,13
LGA21110,37,45,53,54,11,8,10,815,0,0,0,0,3,19,22,34,0,0,9,0,0,0,0,83,0,30,46,37,81,38,99,79,9,11,3,5,4,0,4,452,82,638,350,66,27,40,48,65,14,3,25,6,5,0,49,1418,3,5,7,24,50,80,95,56,4,19,9,20,13,3,12,404,4,0,0,11,55,102,247,97,17,21,18,29,27,0,10,639,0,13,31,35,18,16,5,5,0,0,0,0,0,0,4,126,6,33,206,535,1021,462,677,337,96,87,86,69,60,10,39,3723,0,0,0,0,0,3,21,30,15,33,35,42,9,0,0,198,17,85,23,24,18,22,46,25,4,10,12,12,0,0,4,300,20,46,136,246,309,416,588,320,50,50,54,56,38,18,38,2381,0,10,32,16,10,17,10,4,0,0,0,0,0,0,0,111,0,0,0,12,32,23,37,74,14,18,33,30,11,0,4,296
LGA21180,6,8,10,3,9,8,12,438,0,0,4,9,11,51,86,94,305,200,120,265,75,3,15,1248,0,10,31,24,24,6,39,28,5,0,4,0,0,0,9,179,62,944,1241,221,75,41,51,69,5,10,9,0,0,0,87,2814,0,0,0,4,11,22,52,12,12,5,5,0,0,0,5,128,0,0,0,3,14,18,41,27,3,8,7,0,0,0,5,141,0,0,75,233,154,98,93,48,11,8,12,14,7,5,31,786,0,0,8,45,199,117,262,226,57,45,93,35,8,3,27,1136,0,0,0,0,4,14,191,126,82,156,196,219,57,3,26,1089,3,93,15,7,10,3,7,0,0,0,0,0,0,0,8,145,0,6,14,107,217,381,736,629,115,83,103,89,29,21,80,2603,0,8,827,1150,371,243,186,81,10,5,19,7,0,4,96,3021,0,0,0,13,52,60,285,855,84,137,138,152,75,33,33,1901
LGA21270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,12,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,9,11,10,11,5,0,0,0,5,0,0,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA21370,0,0,8,0,0,0,0,12,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,3,0,10,7,5,3,4,6,7,0,0,0,5,0,0,0,52,11,58,31,12,0,0,3,0,0,0,0,5,0,0,17,145,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,3,8,9,12,11,13,0,0,0,0,55,0,0,0,0,0,0,4,7,3,5,9,3,0,0,0,33,10,47,6,3,4,3,3,0,0,0,0,0,0,0,5,93,0,0,25,59,66,73,84,31,5,4,14,3,5,3,17,400,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,13
LGA21450,9,3,0,5,3,0,3,106,0,0,0,0,0,6,11,18,11,4,9,5,0,0,0,66,3,9,28,30,49,11,52,51,13,0,4,0,0,0,9,251,15,133,115,31,5,7,18,21,3,3,0,10,0,0,19,389,0,0,0,3,3,12,26,4,3,0,5,4,0,3,3,72,0,0,0,0,3,4,60,29,0,5,0,7,0,0,0,108,0,0,4,8,17,9,24,11,0,0,0,0,0,0,0,76,0,0,14,8,30,28,104,124,10,18,15,22,7,0,3,379,0,0,0,0,0,5,36,42,9,6,11,4,0,0,0,100,29,318,54,48,52,14,35,6,5,0,0,0,0,0,15,576,6,14,46,164,297,323,448,345,52,59,44,48,11,11,54,1931,0,0,6,8,13,4,4,8,0,0,0,0,0,0,0,35,0,0,0,0,5,29,193,273,47,62,21,38,10,12,6,705
LGA21610,121,146,61,95,12,11,14,1856,0,0,6,9,11,186,285,150,81,40,6,23,13,0,7,811,0,23,106,103,109,27,83,107,9,14,13,9,0,0,14,605,61,440,688,173,65,40,66,54,4,9,5,9,0,0,72,1695,0,0,0,0,13,33,96,26,3,8,3,3,0,0,0,197,0,0,0,3,23,66,432,148,10,25,18,3,3,0,14,743,3,0,51,192,168,145,118,46,15,15,11,3,0,5,20,798,3,0,29,91,334,195,711,383,116,84,70,55,16,3,13,2109,0,0,0,0,0,45,274,166,36,34,50,53,17,0,16,685,39,595,129,64,92,19,32,22,3,0,3,0,0,0,30,1032,9,11,100,394,939,1287,2233,1682,218,252,229,255,102,76,213,7993,4,9,64,116,128,91,70,18,3,8,3,0,4,0,18,538,0,0,3,17,89,267,1006,1559,212,351,294,297,134,82,58,4373
LGA21670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,8,5,10,5,0,0,0,0,31,0,47,16,4,5,0,0,0,0,0,0,0,0,0,0,75,0,0,13,32,24,18,7,7,0,4,0,0,4,0,8,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
LGA21750,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,4,0,9,10,0,0,0,4,0,0,0,42,9,19,9,3,0,0,0,3,0,0,0,0,0,0,6,50,0,0,0,0,0,3,7,3,0,3,0,3,0,0,0,23,3,0,0,0,0,0,5,0,0,0,0,6,5,0,0,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,3,0,3,4,9,8,5,6,0,0,33,0,0,0,0,0,0,3,7,0,0,4,4,0,0,0,26,3,47,5,5,12,3,5,6,3,0,0,0,0,0,5,76,0,0,13,30,42,28,63,26,0,0,3,0,0,0,10,232,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8
LGA21830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,8,0,0,4,4,0,3,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,15,0,51,3,0,5,4,3,0,0,0,0,0,0,5,3,83,0,3,7,18,29,54,104,37,9,0,0,7,8,0,19,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA21890,13,11,22,15,0,3,4,423,0,0,0,5,5,75,63,45,4,4,5,0,3,0,0,223,0,10,25,29,71,45,139,83,13,10,13,7,4,0,3,459,135,1972,2043,259,77,65,89,196,47,25,22,19,4,5,224,5159,0,0,0,9,16,76,144,49,17,11,7,7,5,0,5,346,0,0,0,11,20,16,75,42,10,12,5,5,3,0,9,202,0,37,215,343,222,123,83,41,4,12,5,15,11,0,56,1163,0,8,21,68,203,110,216,133,74,60,44,40,16,0,14,1006,0,0,0,0,4,8,115,149,95,157,269,231,53,5,18,1108,0,48,15,10,19,22,32,14,4,5,0,0,3,0,0,174,3,11,44,168,287,388,720,482,68,75,67,72,23,15,41,2475,12,68,339,306,196,85,65,18,9,7,4,5,0,0,31,1150,0,0,0,0,8,23,59,134,31,31,50,38,18,4,10,404
LGA22110,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,9,17,16,7,5,11,0,0,0,0,0,0,0,3,74,8,75,46,7,0,5,3,0,0,0,0,0,0,0,10,159,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,4,7,3,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,4,8,8,3,12,16,3,9,13,7,0,0,0,92,0,0,0,0,0,0,0,6,9,5,0,0,0,0,0,29,3,188,37,10,19,8,8,0,0,0,0,0,0,0,13,289,9,15,41,106,107,79,58,32,3,8,7,4,3,3,34,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,12,0,0,3,0,0,0,0,26
LGA22170,4,5,8,4,3,0,0,128,0,0,0,6,0,10,12,5,7,0,3,0,0,0,0,48,3,25,57,62,104,36,77,90,13,3,5,0,0,0,14,493,33,176,182,52,23,14,27,37,10,5,4,5,0,0,26,602,0,0,0,0,4,21,43,13,4,0,3,0,3,0,0,93,0,0,0,8,16,11,40,16,15,0,3,0,0,0,0,118,0,3,19,37,33,32,17,7,3,0,0,0,0,3,3,169,0,4,15,42,77,43,99,41,14,16,9,0,4,0,7,371,0,0,0,0,0,0,20,17,3,15,10,5,3,0,3,83,24,297,81,25,38,13,31,15,8,4,0,0,0,0,31,554,8,20,110,307,627,507,723,395,46,43,47,34,12,16,78,2980,0,3,6,19,8,12,8,0,0,4,0,0,0,0,0,58,0,0,12,7,9,13,16,19,3,4,7,0,0,0,0,99
LGA22250,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,0,21,0,0,4,0,0,0,0,0,0,0,0,0,0,28,0,0,4,15,14,15,9,6,0,0,0,0,0,0,4,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
