POA_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
POA6280,516,255,269,282,326,327,270,162,78,2479,5659,2923,2874,3579,3944,3927,3942,2243,912,30013
POA6281,125,56,93,108,70,76,83,44,3,652,1778,621,785,1243,1110,1023,1102,508,108,8272
POA6282,29,10,19,22,29,48,46,12,4,217,305,117,152,213,285,316,296,89,18,1788
POA6284,93,27,27,72,42,35,17,11,3,323,708,188,249,521,402,323,211,82,34,2710
POA6285,241,99,144,152,176,138,89,20,12,1073,2233,885,1253,1664,1574,1343,1037,374,132,10496
POA6286,20,4,5,14,6,19,11,0,0,89,161,50,98,141,98,147,88,37,7,825
POA6288,5,6,7,6,12,10,9,6,0,59,96,49,62,76,106,87,76,32,3,585
POA6290,27,12,9,16,24,26,24,10,12,150,181,79,95,149,207,343,440,220,104,1815
POA6302,49,19,33,36,52,69,52,51,14,383,494,220,256,336,386,620,657,372,106,3450
POA6304,22,13,16,18,31,34,34,19,3,197,200,100,113,146,203,276,327,163,50,1585
POA6306,34,13,8,20,15,12,7,3,0,118,168,63,82,105,138,135,124,92,41,945
POA6308,33,22,17,23,30,31,22,25,7,205,237,123,125,146,208,258,232,139,33,1499
POA6309,11,5,3,4,4,0,5,0,0,36,39,29,21,24,47,43,47,21,7,276
POA6311,11,12,9,6,5,10,7,4,0,63,101,42,59,45,84,114,91,44,10,589
POA6312,123,90,83,74,68,67,51,29,8,589,801,636,522,509,566,604,508,300,159,4591
POA6313,5,0,3,5,0,0,0,4,0,21,47,19,18,25,38,41,25,20,0,234
POA6315,42,19,21,28,27,23,36,21,3,225,305,143,175,197,208,282,270,143,48,1779
POA6316,14,0,6,9,5,8,12,3,0,50,85,31,39,41,46,66,51,16,0,374
POA6317,130,68,66,66,48,36,47,24,13,511,786,509,539,480,487,528,428,226,94,4082
POA6318,20,3,10,0,6,10,10,8,0,61,110,28,50,71,64,75,60,22,4,483
POA6320,28,7,9,6,10,9,0,3,0,77,115,54,58,58,63,100,41,31,11,530
POA6321,25,4,7,11,6,11,4,4,0,68,100,37,35,57,61,78,57,38,4,465
POA6322,3,8,0,0,3,3,4,6,0,27,44,22,16,27,33,32,42,23,0,236
POA6323,21,4,5,12,17,12,18,8,0,105,171,80,57,88,143,178,195,92,7,1025
POA6324,77,51,53,81,66,74,54,21,12,488,638,342,341,417,509,571,499,207,101,3634
POA6326,10,10,9,3,7,10,5,4,0,66,78,50,52,46,65,88,80,24,8,492
POA6327,14,4,4,7,6,4,0,0,3,42,63,16,26,32,47,31,33,13,5,267
POA6328,5,5,14,5,8,3,9,0,0,44,79,40,69,50,40,71,40,21,0,419
POA6330,546,402,497,458,444,438,331,187,105,3406,6652,4137,4055,4130,4800,5188,4512,2741,1139,37345
POA6333,146,69,73,87,117,103,115,56,19,792,1099,523,435,727,823,1025,1002,538,160,6328
POA6335,25,7,8,11,6,9,5,10,0,84,164,68,115,105,81,109,90,25,12,758
POA6336,12,6,3,5,8,4,3,0,0,44,72,23,51,38,48,54,35,7,0,323
POA6337,23,11,6,17,18,11,4,0,0,93,128,44,78,87,72,81,38,8,0,536
POA6338,6,3,0,4,12,12,9,3,0,47,135,41,79,88,94,116,124,40,4,718
POA6341,0,3,0,4,0,4,4,0,0,19,57,27,33,39,36,26,28,6,0,253
POA6343,10,0,6,6,10,3,3,4,0,45,51,8,34,40,43,26,18,13,0,227
POA6346,13,23,46,39,52,39,8,0,0,230,143,137,278,203,255,209,93,26,15,1358
POA6348,16,6,21,9,17,18,15,9,0,118,200,49,147,128,150,172,142,87,16,1089
POA6350,11,7,3,5,13,6,12,3,0,57,50,21,33,30,49,51,51,34,6,318
POA6351,0,0,0,5,0,0,0,0,0,12,14,3,3,10,7,10,9,0,0,57
POA6352,11,4,12,15,15,16,3,0,0,68,33,10,24,33,27,30,19,7,0,190
POA6353,7,7,7,10,6,20,4,7,6,72,150,75,101,97,102,115,72,47,9,770
POA6355,9,3,3,5,13,13,6,0,0,54,87,20,50,70,71,75,52,13,0,435
POA6356,0,0,0,4,3,4,0,0,0,14,20,6,10,23,23,19,11,0,0,117
POA6357,0,0,5,0,5,0,3,0,0,13,6,6,7,8,15,3,10,0,0,53
POA6358,3,8,0,4,4,0,0,0,0,21,22,10,8,10,18,13,9,6,5,94
POA6359,18,10,13,20,15,17,7,4,5,103,83,58,113,117,112,115,65,25,12,700
POA6361,0,5,4,0,3,10,5,0,0,22,15,12,5,13,14,16,6,6,0,86
POA6363,4,0,0,0,9,0,0,0,0,13,21,5,10,11,19,7,3,8,0,86
POA6365,16,0,9,9,5,13,5,0,0,49,117,20,54,71,66,78,59,28,9,506
POA6367,5,5,3,3,0,3,5,9,3,33,51,21,34,30,48,70,52,21,9,328
POA6368,0,4,5,0,0,0,3,0,0,12,29,3,14,18,6,11,11,4,0,92
POA6369,16,8,14,9,16,20,16,11,12,123,116,34,77,59,94,94,71,53,34,639
POA6370,21,0,11,5,10,18,6,4,4,93,94,28,54,38,45,78,45,37,12,431
POA6372,6,0,3,0,6,8,7,3,0,25,9,8,7,15,18,21,24,9,7,112
POA6373,0,0,0,0,0,0,0,0,0,4,13,6,9,11,17,7,10,0,0,77
POA6375,12,11,10,7,12,12,13,3,0,74,144,68,92,100,95,112,138,63,38,845
POA6383,42,14,23,24,40,48,52,20,7,269,145,40,93,80,110,152,170,87,40,910
POA6384,0,0,0,0,0,0,0,0,0,0,4,4,0,0,13,0,0,0,0,23
POA6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,16
POA6386,13,13,4,7,3,12,8,0,0,49,17,16,8,13,12,20,13,0,0,102
POA6390,38,13,20,22,30,27,17,10,0,171,370,136,247,293,318,324,191,85,20,1979
POA6391,23,4,16,22,10,16,14,6,3,119,224,71,110,151,118,149,107,68,17,1011
POA6392,29,0,8,14,0,8,0,0,3,71,74,23,37,54,54,81,52,31,15,412
POA6393,5,0,0,0,6,3,4,0,0,21,26,8,8,13,22,20,16,6,0,120
POA6394,11,3,5,3,10,15,5,0,0,60,77,31,28,49,86,80,61,43,9,451
POA6395,30,14,13,24,18,30,15,16,0,160,304,100,154,211,167,256,155,108,51,1511
POA6396,0,0,3,3,11,5,6,4,0,34,56,20,34,55,61,65,37,17,3,351
POA6397,5,0,0,0,3,0,4,0,0,12,13,3,4,7,22,18,17,4,0,91
POA6398,13,0,4,6,8,19,5,0,0,57,62,31,45,46,87,135,108,66,10,580
POA6401,219,168,221,203,168,125,86,58,36,1289,1504,936,919,936,1021,1150,980,514,205,8165
POA6403,0,0,3,0,0,8,0,0,0,7,23,13,7,14,20,32,17,17,0,141
POA6405,8,5,3,3,5,5,9,0,0,33,81,29,33,43,30,47,47,14,5,325
POA6407,19,15,6,8,4,3,11,5,0,79,180,227,114,100,108,104,86,44,20,997
POA6409,13,3,3,7,10,11,8,4,0,55,65,29,42,36,61,70,34,27,9,374
POA6410,13,6,11,9,15,18,16,10,4,95,131,69,90,97,126,158,119,96,42,924
POA6411,0,6,4,4,4,5,0,0,0,27,13,18,12,11,16,27,20,13,0,131
POA6412,0,3,4,0,4,3,3,0,0,16,12,9,3,0,11,17,4,0,0,58
POA6413,3,0,0,6,0,0,0,0,0,12,3,0,0,10,10,16,13,4,0,53
POA6414,0,0,5,0,4,0,0,4,0,15,19,3,11,4,9,14,14,3,0,77
POA6415,63,49,54,51,46,58,39,19,6,379,520,319,363,331,360,394,307,140,65,2799
POA6418,11,11,20,10,19,11,15,12,6,120,143,57,80,95,81,89,113,62,22,741
POA6419,0,0,0,0,3,0,0,0,0,7,8,8,9,0,15,8,0,5,0,50
POA6420,3,0,0,0,0,3,0,0,0,4,15,0,14,8,12,10,9,6,0,71
POA6421,6,5,4,6,4,0,3,0,0,28,36,14,14,26,28,13,19,4,0,149
POA6422,0,0,5,0,0,0,0,0,0,7,20,8,7,9,10,9,0,0,0,61
POA6423,0,5,14,13,20,18,3,4,0,78,17,16,37,47,61,70,29,15,8,296
POA6424,0,0,4,0,0,3,0,0,0,13,6,4,12,8,9,18,6,3,0,65
POA6425,0,0,0,0,0,0,0,0,0,3,13,0,10,6,6,23,5,3,4,72
POA6426,8,29,71,73,72,64,16,3,0,343,100,92,253,250,263,256,131,38,16,1397
POA6427,0,8,33,30,40,31,8,0,0,150,0,18,71,68,92,58,12,0,0,319
POA6428,4,0,0,0,7,4,0,0,0,17,11,6,6,6,15,12,9,0,0,59
POA6429,36,39,107,89,91,78,19,3,0,474,149,125,277,225,278,252,151,33,4,1492
POA6430,475,300,461,437,395,342,208,69,27,2712,4859,2718,3793,3434,3015,2594,1365,539,168,22481
POA6431,18,46,106,89,87,55,18,5,0,429,125,218,359,328,308,203,61,17,0,1626
POA6432,331,219,302,278,224,247,131,20,4,1758,1531,883,1140,1072,1000,1012,556,148,31,7378
POA6434,11,29,87,79,43,24,9,0,0,273,14,67,194,155,107,56,14,0,0,599
POA6436,0,17,31,47,25,28,23,6,0,177,14,32,59,84,62,73,50,9,0,387
POA6437,36,80,181,145,100,73,8,0,0,634,154,207,458,394,287,204,53,5,0,1768
POA6438,26,111,278,238,206,140,51,8,0,1061,108,170,473,385,351,289,151,29,5,1962
POA6440,26,133,450,390,435,302,47,0,0,1795,131,306,920,834,874,681,140,21,0,3909
POA6442,119,96,162,161,158,95,41,17,5,852,539,333,462,438,463,365,176,52,12,2843
POA6443,30,35,61,32,87,45,31,6,0,326,88,97,184,132,257,210,173,44,10,1189
POA6445,0,0,0,3,0,3,0,0,0,18,30,0,15,15,31,24,18,7,0,144
POA6446,0,0,0,0,0,4,0,0,0,7,27,8,15,18,20,15,7,5,0,115
POA6447,4,0,0,0,0,5,3,0,0,12,30,15,31,21,21,28,11,0,0,165
POA6448,15,6,5,9,7,8,3,3,3,58,97,81,54,43,55,50,46,12,6,436
POA6450,360,193,194,204,244,207,156,115,25,1704,2555,1426,1485,1577,1757,1784,1381,876,272,13122
POA6452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA6460,13,13,4,12,13,14,19,12,3,97,112,60,48,75,76,113,127,51,20,689
POA6461,4,3,0,6,7,9,7,0,0,40,86,46,31,62,65,57,87,34,6,483
POA6462,8,0,3,3,0,0,0,0,0,16,57,11,25,17,20,19,19,3,0,164
POA6463,0,0,0,0,0,0,0,0,0,0,7,5,6,3,0,5,4,0,0,28
POA6465,0,6,0,0,0,0,0,0,0,8,0,0,0,4,12,5,11,6,0,39
POA6466,0,0,0,0,0,0,0,0,0,0,4,3,12,3,0,6,4,0,0,42
POA6467,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,9,8,0,0,28
POA6468,11,3,3,4,11,6,4,0,0,35,34,16,18,31,31,41,15,9,0,191
POA6470,0,0,0,0,0,0,0,0,0,0,11,0,0,4,3,0,0,0,0,24
POA6472,0,0,6,8,6,0,0,0,0,15,22,9,13,22,31,23,15,5,3,145
POA6473,3,0,0,3,3,0,0,0,0,9,18,0,0,10,11,3,8,0,0,53
POA6475,0,0,3,4,4,0,0,0,0,12,49,17,27,35,55,52,61,24,3,331
POA6476,0,0,0,0,0,0,0,0,5,6,9,0,5,3,9,14,8,3,5,42
POA6477,5,4,0,0,4,3,0,0,0,22,40,11,27,27,36,41,19,9,7,226
POA6479,17,3,7,7,15,9,12,9,7,84,109,41,56,60,80,93,79,48,9,577
POA6480,0,0,0,0,6,0,0,0,0,7,5,0,3,0,11,4,8,0,0,37
POA6484,0,0,0,0,0,0,0,0,0,5,3,0,6,0,11,11,11,5,0,37
POA6485,0,0,6,3,6,0,7,13,0,56,57,30,45,40,50,66,71,57,7,436
POA6487,0,0,0,0,0,0,0,0,0,3,3,8,5,0,4,6,4,0,0,38
POA6488,3,0,3,0,3,4,4,3,0,23,18,7,22,8,23,28,25,14,0,154
POA6489,0,4,0,0,0,0,4,4,0,14,5,11,5,3,13,20,27,11,0,91
POA6490,9,9,0,4,14,10,11,3,0,65,38,34,14,20,42,43,52,10,4,253
POA6501,11,7,16,4,16,13,8,0,0,71,148,99,90,97,151,154,105,47,13,907
POA6502,11,14,11,14,16,17,18,13,3,108,217,116,84,119,152,192,179,98,29,1183
POA6503,27,19,28,26,26,38,34,12,5,217,396,200,275,274,288,352,298,172,27,2282
POA6504,0,9,7,4,4,9,6,3,0,42,29,18,21,16,29,47,36,24,3,219
POA6505,4,0,0,5,4,0,4,0,0,15,30,5,14,17,6,19,15,8,0,126
POA6506,0,0,0,8,0,0,3,0,0,12,9,4,3,11,9,10,9,6,0,59
POA6507,6,29,61,40,42,36,8,0,3,225,76,66,123,114,125,141,63,30,6,747
POA6509,10,0,3,0,4,8,15,7,0,45,22,14,10,24,24,30,24,15,0,169
POA6510,51,34,43,27,35,46,33,14,4,292,371,215,223,204,239,306,240,121,43,1954
POA6511,0,4,9,0,10,8,12,3,4,37,66,22,58,42,53,102,118,46,17,519
POA6512,3,0,0,0,0,3,0,0,0,10,16,6,3,13,19,24,12,9,5,85
POA6513,0,7,0,0,4,5,5,0,0,23,37,17,16,17,36,26,16,7,0,166
POA6514,7,7,6,0,16,18,13,13,3,80,66,33,37,37,65,135,156,70,14,618
POA6515,6,3,7,4,11,14,10,5,0,63,56,18,37,44,41,68,50,18,6,337
POA6516,29,6,14,29,33,31,43,22,9,210,291,128,190,212,245,336,404,146,43,1977
POA6517,11,13,3,21,9,7,13,9,0,75,62,32,43,64,44,65,70,31,10,413
POA6518,0,7,3,7,3,6,0,6,5,43,17,19,18,32,32,50,29,23,5,231
POA6519,29,5,22,23,15,18,8,4,0,118,110,38,67,92,79,90,75,45,6,608
POA6521,0,4,6,4,4,8,9,0,0,38,45,36,52,49,45,56,58,30,3,368
POA6522,9,0,3,6,20,32,32,16,3,124,81,24,40,57,72,106,99,41,4,530
POA6525,70,39,55,59,52,98,96,60,8,541,569,302,269,387,479,673,741,388,81,3893
POA6528,6,4,3,3,3,5,9,0,0,35,63,27,41,34,51,67,67,18,10,382
POA6530,945,554,573,602,528,450,333,217,101,4309,6550,3942,3896,4087,4317,4300,3464,1972,781,33296
POA6532,165,91,66,102,134,105,86,26,12,772,1495,704,775,828,1045,974,778,243,58,6907
POA6535,59,32,22,25,33,44,55,28,7,306,269,98,118,171,191,317,348,161,60,1732
POA6536,29,32,27,37,43,81,83,37,9,372,264,151,167,230,276,509,608,224,38,2464
POA6537,51,26,39,52,52,105,119,54,8,502,329,123,313,277,278,548,614,208,14,2703
POA6556,21,8,17,6,11,28,11,8,0,110,320,233,173,223,297,333,196,73,23,1871
POA6558,12,201,614,549,310,140,53,11,0,1896,117,283,660,618,409,278,132,48,6,2556
POA6560,27,12,11,15,19,17,24,14,6,143,247,147,130,127,201,221,160,93,15,1340
POA6562,56,13,14,31,21,13,23,7,0,180,277,120,115,170,202,165,208,82,12,1357
POA6564,6,3,0,4,5,8,8,5,0,39,50,22,31,31,44,60,56,16,4,312
POA6566,65,28,44,44,66,96,69,41,8,466,451,240,238,289,414,635,605,257,61,3189
POA6567,14,3,6,7,8,20,9,7,0,71,66,38,24,41,68,95,78,41,4,460
POA6568,0,0,3,0,0,0,4,0,0,14,25,9,14,17,22,45,32,15,3,177
POA6569,9,3,5,6,3,3,0,5,0,36,56,12,29,31,35,31,31,14,5,251
POA6571,7,0,0,3,0,0,0,0,0,6,8,3,4,20,5,11,7,0,0,62
POA6572,0,0,0,0,4,0,4,0,0,8,14,3,10,6,8,12,4,0,0,60
POA6574,0,0,0,0,0,0,0,0,0,3,9,5,14,3,12,6,8,4,0,66
POA6575,9,0,3,0,3,0,4,0,0,18,22,3,15,9,26,16,14,7,0,115
POA6603,28,14,12,11,19,13,11,3,0,107,212,96,122,143,131,158,151,69,21,1105
POA6605,0,0,4,0,3,5,0,0,0,8,8,4,7,0,10,8,3,0,0,41
POA6606,0,0,0,0,0,0,0,0,0,3,17,5,11,18,15,23,26,12,3,128
POA6608,3,4,0,4,4,16,0,0,0,37,26,9,16,15,18,32,16,5,0,140
POA6609,34,15,18,28,18,19,20,15,5,169,193,75,125,133,92,116,79,51,25,884
POA6612,10,0,3,0,0,10,5,4,0,37,32,11,20,25,14,37,33,15,8,191
POA6613,0,0,0,0,0,0,0,0,0,0,10,0,3,8,5,8,10,0,5,50
POA6614,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,13
POA6616,8,0,0,3,0,7,7,0,0,26,12,3,0,12,5,10,10,0,0,55
POA6620,18,29,71,94,71,66,24,6,4,378,68,70,192,206,189,170,65,22,8,984
POA6623,42,26,15,13,14,19,45,16,3,197,133,55,56,68,63,95,118,42,23,646
POA6625,0,0,0,0,0,0,0,0,0,4,9,11,4,3,8,4,4,3,0,56
POA6627,0,0,0,0,0,0,0,0,0,7,11,6,6,9,13,12,3,9,0,71
POA6628,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,5,0,0,0,15
POA6630,33,14,11,17,15,21,23,4,0,141,98,39,54,75,79,108,140,30,3,627
POA6631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,17
POA6632,0,0,0,0,0,0,0,0,0,0,19,4,3,16,12,3,5,8,0,74
POA6635,13,46,180,115,129,84,22,0,0,586,53,78,302,191,218,152,58,17,4,1079
POA6638,71,54,121,138,127,104,42,7,0,668,124,99,227,252,254,240,137,24,3,1356
POA6639,0,13,39,23,28,26,0,4,0,140,4,24,46,29,40,73,47,22,0,279
POA6640,3,3,9,9,13,17,11,4,0,67,8,45,102,74,97,113,89,29,0,561
POA6642,33,85,175,139,147,103,45,11,0,733,171,253,506,410,422,363,197,47,0,2372
POA6646,22,52,152,107,104,53,19,0,0,516,91,129,343,259,257,145,66,9,0,1303
POA6701,241,158,200,161,189,185,170,76,16,1384,1222,626,932,869,1010,1370,1623,599,98,8349
POA6705,5,5,4,3,0,3,11,5,0,38,53,15,23,37,41,62,68,14,0,310
POA6707,72,44,86,58,66,78,86,34,6,530,819,464,879,750,698,995,1216,416,44,6279
POA6710,54,27,72,62,73,96,87,16,0,495,244,83,299,286,333,378,374,108,11,2123
POA6712,0,8,46,49,52,24,6,0,0,188,0,7,64,80,92,45,6,0,0,298
POA6713,44,17,22,35,30,28,14,4,0,189,363,106,152,241,226,171,78,29,0,1354
POA6714,748,483,1061,1171,996,712,221,37,5,5434,4499,2028,4110,4397,3423,2327,977,232,20,22017
POA6716,11,52,139,141,139,107,25,3,0,619,244,187,546,520,439,367,117,15,0,2434
POA6718,9,43,87,61,31,20,11,0,0,263,164,171,187,158,146,119,72,29,0,1051
POA6720,126,57,151,120,91,118,106,19,0,795,610,270,537,552,411,380,267,70,3,3102
POA6721,118,87,207,213,192,195,101,28,0,1147,1068,381,1074,1140,840,817,509,131,10,5981
POA6722,481,324,682,617,528,376,104,25,5,3146,2836,1378,2630,2354,1859,1449,526,115,33,13166
POA6725,507,239,382,348,344,333,227,74,23,2472,3122,1422,2280,2223,1918,2291,2125,582,85,16054
POA6726,239,134,251,204,251,318,244,112,12,1769,1514,722,1281,1160,1162,1430,1511,534,49,9365
POA6728,328,199,298,243,217,191,118,33,6,1634,1340,859,1174,931,892,976,733,152,31,7089
POA6740,117,35,71,93,96,94,47,7,0,565,405,221,339,398,385,360,226,52,3,2386
POA6743,340,159,253,193,214,177,126,42,16,1520,1711,844,1491,1223,1177,1364,1040,205,28,9092
POA6751,139,175,596,549,557,385,110,25,0,2535,990,619,1908,1809,1699,1292,501,100,5,8923
POA6753,171,282,1078,1039,911,617,110,14,0,4214,1314,1045,3275,3073,2715,1780,374,42,6,13623
POA6754,60,39,84,118,111,66,10,9,4,498,276,155,302,360,307,217,39,12,3,1670
POA6758,9,64,324,328,253,154,23,3,3,1167,38,172,756,746,589,357,55,9,4,2718
POA6760,9,43,206,194,199,121,25,0,0,798,82,161,476,489,466,375,158,32,6,2252
POA6762,4,39,101,100,81,49,3,0,0,376,66,154,356,294,251,172,24,3,0,1316
POA6765,69,46,49,34,48,49,39,13,0,342,413,264,358,268,265,276,198,44,4,2099
POA6770,252,105,119,122,99,106,88,28,9,922,890,579,677,597,516,561,475,111,12,4418
POA7000,145,228,319,223,223,213,165,104,66,1675,1810,2396,3693,2141,2153,2041,1606,769,333,16944
POA7004,66,64,93,61,63,60,47,49,39,546,1039,975,1525,1044,932,936,880,538,235,8105
POA7005,90,109,167,87,100,93,87,42,18,785,1730,1949,2822,1559,1445,1466,1545,951,436,13902
POA7007,30,21,18,26,30,21,14,7,0,177,589,406,422,459,483,392,374,144,40,3303
POA7008,122,85,134,95,101,89,75,37,20,748,2020,1392,2435,1852,1663,1535,1247,646,341,13130
POA7009,173,109,171,122,132,81,63,45,18,933,2226,1544,3063,1956,1510,1455,1150,617,206,13724
POA7010,277,173,251,155,148,146,116,84,46,1390,2837,2005,3725,2282,1915,2085,1751,1181,563,18337
POA7011,252,152,175,130,137,126,79,88,44,1177,2796,1808,2563,1980,1819,1852,1398,1047,401,15673
POA7012,3,3,5,3,8,7,3,3,0,35,146,83,79,116,133,134,94,28,3,817
POA7015,86,65,63,54,58,78,54,44,27,538,1656,991,1512,1337,1164,1341,1376,1006,658,11038
POA7016,53,93,227,213,85,54,26,16,5,763,594,399,641,520,360,316,169,128,41,3157
POA7017,67,51,26,45,50,45,35,20,6,328,1147,681,764,835,843,836,690,320,90,6201
POA7018,226,159,161,159,175,136,137,113,64,1324,3703,2404,3329,2953,2800,2719,2645,1817,686,23062
POA7019,240,129,126,81,72,57,28,20,4,756,1737,1001,1616,1074,766,683,606,230,60,7766
POA7020,36,30,10,28,16,19,5,4,0,145,490,272,233,359,419,457,275,83,17,2597
POA7021,41,20,18,29,18,16,7,5,0,158,509,239,285,331,309,391,274,150,51,2544
POA7022,11,8,0,9,15,6,10,3,0,61,150,73,88,112,125,149,153,63,19,934
POA7023,0,6,0,0,0,3,0,0,0,15,51,26,29,29,51,78,70,27,7,360
POA7024,12,7,8,9,11,4,0,0,0,57,134,43,52,84,86,83,60,9,6,565
POA7025,15,12,10,16,14,16,12,16,6,105,303,154,130,217,250,306,263,144,38,1811
POA7026,32,10,15,11,13,17,16,6,3,120,225,120,178,130,142,169,110,62,16,1150
POA7027,12,20,17,10,17,15,3,5,0,98,44,43,57,46,44,65,44,15,3,368
POA7030,483,268,237,235,231,171,146,52,16,1841,4372,2495,2785,2411,2456,2301,1859,745,145,19570
POA7050,120,90,87,91,89,66,72,49,20,678,2477,1654,2442,1928,1590,1447,1477,945,340,14305
POA7052,74,35,33,46,57,35,28,15,4,330,1384,793,842,1042,982,954,915,466,143,7524
POA7053,37,14,21,26,22,15,19,3,3,171,585,437,261,384,553,485,456,225,111,3506
POA7054,126,63,58,58,58,67,38,35,10,513,2073,1028,978,1280,1312,1172,983,489,147,9458
POA7055,6,3,0,3,4,0,0,0,0,28,123,69,94,89,61,39,39,20,4,533
POA7109,151,93,91,92,120,127,89,36,13,816,1750,947,1088,1218,1313,1556,1148,510,135,9662
POA7112,62,24,22,31,33,30,44,19,0,274,617,344,283,380,453,513,615,231,42,3471
POA7113,27,15,13,12,6,17,30,30,42,201,182,118,131,121,168,220,188,101,98,1322
POA7116,51,22,22,23,25,41,27,18,3,227,424,233,216,284,305,411,402,172,23,2476
POA7117,10,0,8,3,9,16,11,10,0,69,104,57,77,83,122,186,161,89,22,911
POA7119,0,0,0,0,0,0,0,0,0,0,11,4,0,6,5,9,3,3,3,39
POA7120,25,26,14,14,24,33,26,18,8,188,258,208,163,171,253,354,281,150,40,1874
POA7139,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,13
POA7140,217,153,136,130,147,134,98,50,20,1099,2154,1390,1364,1470,1580,1780,1400,710,211,12062
POA7150,46,22,27,29,30,52,40,10,10,258,472,273,298,380,507,559,434,180,42,3143
POA7155,10,5,4,8,7,4,11,0,4,52,146,78,42,110,138,146,163,69,16,904
POA7162,3,0,5,4,0,10,9,0,0,29,105,49,42,62,79,139,113,66,4,664
POA7163,9,4,0,7,10,8,3,3,0,44,58,24,22,52,57,61,67,33,4,375
POA7170,48,45,24,35,42,51,43,15,5,319,1065,637,559,707,864,890,673,279,43,5718
POA7171,59,26,39,29,35,24,30,13,7,247,682,397,565,481,437,479,438,209,64,3748
POA7172,66,33,39,39,43,27,36,18,12,312,789,431,606,521,486,556,513,340,146,4387
POA7173,136,77,82,117,63,103,60,21,3,675,1260,765,866,940,955,1252,920,315,64,7338
POA7174,9,4,0,0,0,3,5,5,0,22,40,15,31,19,26,31,28,14,0,198
POA7175,5,0,0,0,0,0,0,5,0,11,20,14,15,18,16,36,26,12,4,166
POA7176,3,5,3,4,0,5,0,0,0,20,36,27,22,12,30,36,7,3,4,181
POA7177,0,5,0,0,0,3,9,0,0,20,76,29,48,50,50,68,70,36,9,441
POA7178,6,3,3,0,3,0,3,0,0,24,34,19,27,28,27,74,54,19,13,305
POA7179,0,5,4,3,8,14,6,0,4,37,40,24,32,38,51,92,91,36,9,421
POA7180,3,6,0,0,0,7,8,0,0,31,17,11,16,12,11,43,51,14,0,163
POA7182,0,0,15,5,9,3,3,0,0,32,23,15,42,35,23,61,57,25,5,272
POA7183,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,12,5,4,0,37
POA7184,16,11,7,17,16,12,14,13,3,109,111,63,60,78,131,166,160,99,22,875
POA7185,5,0,0,4,6,9,5,0,0,24,12,3,8,14,16,40,25,11,4,132
POA7186,3,0,0,9,6,0,4,0,0,30,25,16,12,21,18,30,55,20,3,198
POA7187,0,0,0,0,0,4,5,4,0,16,16,5,3,6,22,34,27,10,8,141
POA7190,30,20,13,18,20,53,45,27,12,230,341,220,267,289,394,703,738,373,111,3433
POA7209,11,0,10,0,12,9,11,5,0,47,43,31,25,28,63,77,97,38,14,411
POA7210,23,16,5,10,15,12,10,4,5,97,159,100,106,101,135,166,192,92,34,1091
POA7211,6,4,0,3,6,8,4,0,0,27,44,29,31,25,31,56,24,14,9,252
POA7212,18,18,8,16,17,17,25,17,0,133,269,152,174,185,249,308,270,140,35,1776
POA7213,6,9,10,6,6,4,9,0,0,59,45,30,26,31,49,47,52,14,0,301
POA7214,12,8,6,3,4,6,13,0,3,66,74,49,40,70,88,118,123,39,15,613
POA7215,46,34,90,69,59,99,70,41,7,517,536,235,528,481,546,819,738,304,66,4258
POA7216,23,32,22,26,38,74,46,27,13,312,430,221,259,301,421,736,729,398,97,3604
POA7248,305,385,326,197,149,138,75,61,21,1655,2966,2693,3422,2078,1833,1730,1373,840,277,17211
POA7249,166,108,136,96,91,94,74,59,37,858,2414,1615,2383,1737,1602,1443,1256,928,566,13946
POA7250,652,478,448,410,454,421,338,255,137,3589,8577,6126,6732,6137,6716,6420,5664,3495,1348,51213
POA7252,31,22,21,23,38,41,23,6,8,223,457,253,280,328,428,528,428,185,32,2924
POA7253,103,53,45,60,49,56,51,27,3,457,867,536,529,524,577,772,779,406,142,5130
POA7254,3,10,6,11,8,12,9,0,0,62,109,36,61,56,86,109,75,24,10,558
POA7255,14,6,4,10,6,14,12,7,0,71,110,38,61,83,104,154,192,95,24,861
POA7256,39,8,30,32,31,15,28,16,4,203,256,91,198,211,178,222,224,116,36,1521
POA7257,0,0,0,0,0,0,0,0,0,4,11,0,7,7,10,9,8,8,0,66
POA7258,19,6,0,3,14,7,8,3,0,59,179,83,63,108,152,159,131,52,7,936
POA7259,0,5,3,3,6,6,8,0,0,23,72,46,40,68,89,92,64,16,0,484
