POA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_yr_arr_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arr_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,USA_2016,USA_2017,USA_2018,USA_2019,USA_2020,USA_2021,USA_Yr_arrival_ns,USA_Tot,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arr_ns,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_ns,Tot_Tot
POA2154,0,0,13,92,169,80,75,38,8,21,10,31,3,4,6,550,0,3,4,14,57,17,12,7,3,0,0,3,0,0,7,125,0,4,0,24,28,32,61,26,9,4,6,0,0,0,10,191,0,0,6,30,38,113,183,83,52,15,33,53,19,7,9,638,0,0,15,29,157,161,183,46,4,6,5,16,7,9,16,649,0,0,0,7,53,60,41,12,4,3,10,0,0,0,5,204,0,0,0,4,16,21,36,29,13,5,6,3,0,0,0,131,41,112,239,201,172,151,230,135,17,10,8,21,13,3,61,1415,0,0,3,10,11,21,65,26,3,8,3,20,0,0,3,181,0,0,3,66,63,23,33,15,12,8,9,8,7,0,7,258,41,67,145,218,264,243,328,186,64,43,41,58,21,22,47,1778,162,402,801,1171,2548,3086,4725,2202,600,519,518,629,252,117,372,18095
POA2155,0,0,7,143,632,405,464,179,40,42,49,58,44,3,24,2093,0,0,9,13,62,22,11,16,0,0,0,0,0,0,0,134,0,5,11,17,39,32,101,52,30,12,11,12,7,4,3,329,0,3,4,38,85,249,449,251,87,110,122,120,44,13,23,1608,0,0,15,32,180,319,454,158,26,36,21,30,7,4,5,1285,0,0,0,3,32,51,56,14,3,0,0,0,0,0,3,165,0,0,0,0,10,21,49,53,7,5,8,3,0,0,0,171,20,78,240,225,236,178,528,299,61,67,41,18,19,10,39,2064,0,0,11,12,23,29,90,81,23,22,22,25,9,7,4,351,0,0,0,53,65,14,40,34,8,16,13,3,6,0,4,262,29,87,194,390,442,536,801,386,113,141,112,114,58,20,59,3495,99,383,917,1484,3523,5235,9823,4962,1240,1221,1012,970,508,147,432,31964
POA2156,0,0,6,12,19,15,13,0,0,0,0,0,0,0,0,71,0,0,3,4,18,0,4,0,0,0,0,0,0,0,0,31,0,0,0,3,5,5,10,4,0,0,0,0,0,0,0,31,0,0,4,8,19,30,40,19,3,0,4,5,0,0,0,135,0,3,0,9,9,7,16,0,0,0,0,3,0,0,0,44,0,0,0,0,6,8,3,0,0,3,0,0,0,0,0,24,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,17,19,40,165,83,103,82,87,32,5,0,0,7,0,0,10,626,0,0,3,3,4,4,16,3,0,0,0,3,3,3,0,46,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,24,15,38,79,61,83,46,47,12,4,0,0,0,0,0,4,395,71,226,481,376,533,434,490,197,34,34,27,46,21,9,49,3018
POA2157,0,0,0,0,0,12,3,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,6,6,14,12,0,0,8,0,0,0,0,46,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,45,34,25,11,49,9,0,0,0,0,3,0,4,202,0,0,0,0,6,0,4,3,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,11,18,24,12,16,0,0,0,3,0,0,0,3,108,18,77,141,116,126,119,146,48,11,11,12,3,9,3,24,860
POA2158,0,0,0,4,18,13,8,4,0,0,0,0,4,0,0,59,0,4,3,0,14,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3,4,5,11,0,0,0,0,0,0,0,0,31,0,0,0,15,7,37,57,36,3,3,3,0,0,0,5,170,0,0,0,6,32,25,30,13,5,0,3,5,0,0,0,118,0,0,0,0,11,17,8,0,0,4,4,0,0,0,0,48,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,12,10,47,96,53,77,53,56,30,0,0,5,4,5,0,12,435,0,0,3,3,8,5,13,3,3,3,0,0,0,0,0,53,0,0,0,10,0,4,6,0,0,0,0,0,0,0,0,21,9,19,31,51,44,41,45,23,3,6,6,3,3,0,5,302,49,155,257,251,445,486,647,297,57,52,39,46,18,10,74,2887
POA2159,0,0,0,0,5,6,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,0,0,0,3,0,20,25,8,3,0,0,0,0,0,0,64,0,0,5,0,0,6,0,3,0,0,0,0,0,0,0,8,0,0,0,0,4,5,5,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,9,13,25,67,46,29,38,40,14,5,0,0,5,0,0,6,293,0,0,0,0,0,6,3,3,0,0,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,28,11,24,17,15,5,3,0,5,7,0,0,0,134,29,88,168,110,115,157,140,79,22,7,11,22,6,0,16,973
POA2160,0,0,0,20,137,156,146,101,21,20,37,60,6,0,19,722,0,0,0,7,22,9,5,0,0,0,3,0,0,0,0,47,0,0,0,3,5,4,6,6,0,0,0,0,0,0,0,32,0,0,0,3,12,5,4,0,0,0,4,4,0,0,0,41,0,0,0,0,20,24,47,28,4,4,4,6,0,0,3,143,0,0,0,0,3,11,10,3,3,5,4,13,3,0,4,69,0,0,0,4,16,17,45,45,6,3,9,0,3,0,4,154,14,20,66,38,16,15,17,9,0,0,0,0,0,0,4,188,0,0,0,3,3,10,13,13,5,0,6,6,0,0,0,55,0,0,0,131,170,78,57,51,8,5,9,12,0,0,12,520,32,74,217,373,383,616,604,364,156,180,172,155,31,11,76,3444,82,280,1029,1405,1962,2803,4178,3029,750,865,1010,950,358,88,473,19247
POA2161,0,0,5,21,101,106,98,63,12,10,31,28,7,0,9,485,4,0,4,11,14,3,4,0,0,0,0,0,0,0,0,39,0,0,0,5,8,0,8,0,0,0,0,0,0,0,0,26,0,0,5,4,4,3,11,0,0,0,0,0,0,0,0,19,0,0,0,3,23,26,23,11,0,3,0,0,0,0,0,97,0,0,0,4,9,4,3,8,5,3,4,0,0,0,5,40,0,0,0,3,18,17,50,16,14,4,4,0,0,0,4,126,14,21,67,23,13,13,8,5,0,3,0,4,0,0,6,179,0,0,0,0,7,3,8,6,0,0,0,0,0,0,0,28,0,0,0,128,270,131,77,42,12,9,8,9,8,0,24,724,10,39,132,320,380,424,567,336,124,114,104,106,29,10,92,2786,50,183,728,1329,1878,2267,3420,2178,502,535,572,604,186,79,429,14934
POA2162,0,0,4,9,37,36,38,15,0,6,10,4,0,0,0,157,12,0,6,0,12,3,0,0,0,0,0,0,0,0,8,44,0,0,0,3,0,3,0,0,0,0,0,8,0,0,0,24,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,4,18,25,0,0,4,0,0,0,0,0,56,0,0,0,0,12,3,0,4,0,0,0,6,0,0,0,34,0,0,0,0,5,3,11,6,3,0,0,0,0,4,0,32,0,23,37,18,22,7,3,7,0,0,0,5,0,0,9,126,0,0,0,3,0,6,7,6,0,0,0,0,0,0,4,33,0,0,8,297,737,474,274,201,48,61,38,27,25,10,61,2247,5,18,79,167,200,233,228,161,37,33,36,43,17,7,55,1332,36,131,376,960,1621,1577,1663,1045,220,292,244,236,80,38,280,8794
POA2163,0,0,0,7,27,26,15,21,15,0,3,4,0,0,8,119,0,0,5,0,15,10,0,0,0,3,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,17,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,13,0,0,0,0,3,9,22,16,0,3,0,0,0,0,7,71,5,8,18,6,0,3,0,0,0,0,0,0,0,0,30,67,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,10,0,0,0,118,476,312,228,138,46,30,25,28,14,0,90,1516,5,3,47,124,178,139,136,111,38,21,28,19,3,3,180,1039,19,45,156,419,982,844,937,591,168,127,138,152,60,13,663,5318
POA2164,0,0,0,24,66,44,35,14,3,4,3,11,4,0,7,217,5,0,3,11,12,7,0,0,0,0,0,0,0,0,0,36,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,4,0,4,0,5,0,0,0,0,0,0,0,17,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,8,0,0,0,3,11,9,17,11,0,0,0,0,0,0,4,64,3,28,76,27,15,5,14,7,0,0,0,4,0,0,4,183,0,0,0,0,6,8,5,3,3,0,0,0,0,0,0,34,0,0,0,121,359,222,143,104,10,17,16,10,12,7,109,1130,25,82,205,469,499,377,279,264,310,176,115,71,21,0,54,2953,56,336,781,1052,1372,1580,1642,1358,808,548,323,559,164,16,276,10875
POA2165,0,0,0,15,134,134,98,84,17,17,23,26,7,0,20,564,5,4,3,16,38,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,8,0,0,3,4,11,14,5,4,0,0,0,9,0,0,0,46,0,0,0,0,12,11,9,13,0,4,0,0,4,0,0,51,0,0,0,11,76,38,44,43,7,0,4,5,0,0,7,242,3,29,75,29,19,9,4,0,0,0,0,4,4,0,4,174,0,0,0,0,4,3,11,11,0,0,3,3,0,0,0,43,4,0,4,600,1651,1168,685,447,89,94,86,94,52,18,186,5181,37,110,250,743,1027,992,694,803,1191,638,364,256,36,6,100,7248,87,332,874,1927,3677,4254,4302,3707,2612,1685,1022,1816,495,41,567,27391
POA2166,0,0,0,13,84,110,92,56,16,15,13,24,9,0,23,454,12,9,5,16,28,5,5,0,0,3,0,0,0,0,5,86,0,0,0,8,7,3,8,10,0,0,0,0,0,0,4,41,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,11,0,0,0,0,3,3,6,13,0,0,0,0,0,0,0,33,0,0,0,0,11,3,16,17,6,5,0,0,0,0,0,55,0,0,0,17,161,108,168,158,53,10,20,24,0,0,34,756,7,30,81,23,16,0,9,3,7,0,0,0,3,0,9,192,0,0,0,0,3,5,13,5,7,0,0,9,3,0,0,48,0,3,15,1601,4787,3584,2741,2164,515,483,432,456,304,97,694,17875,34,57,207,807,1860,1370,999,552,219,157,159,155,79,22,304,6973,124,274,636,2811,7787,6165,5004,3797,1106,969,824,953,462,129,1337,32382
POA2167,0,0,0,6,73,99,93,54,14,9,3,15,0,0,5,369,0,0,0,3,32,6,3,3,0,0,0,0,0,0,6,55,0,0,0,0,6,0,6,0,0,5,0,0,0,0,0,20,0,0,0,3,9,13,14,0,0,0,0,0,0,0,6,49,0,0,0,0,10,15,12,3,0,0,0,0,0,0,0,46,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,10,0,0,0,0,11,10,13,16,0,0,0,0,0,0,0,54,3,10,45,27,25,13,8,6,0,9,0,0,0,0,24,182,0,0,4,0,4,8,5,0,3,0,0,4,0,0,0,25,0,0,0,6,20,21,30,17,6,11,7,6,0,0,5,118,0,15,27,72,111,136,172,95,29,20,23,17,3,4,44,772,14,61,123,182,532,951,1706,760,175,144,142,152,32,24,165,5153
POA2168,0,0,0,34,276,184,111,37,14,6,10,16,9,0,7,707,0,3,4,3,71,18,0,0,0,0,0,0,0,0,0,94,0,0,0,3,0,0,4,0,0,0,0,0,0,0,3,17,0,0,6,7,3,0,11,0,0,0,0,0,0,0,0,24,0,0,0,4,12,9,4,0,0,0,0,0,0,0,0,30,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,12,0,0,0,7,77,56,15,14,4,0,4,8,0,0,6,179,0,44,127,47,24,7,15,0,0,0,0,0,0,0,12,287,0,0,0,3,4,0,12,4,0,3,4,4,0,0,0,38,0,0,3,243,1053,863,546,340,91,62,56,64,42,18,111,3494,12,59,245,886,1381,1102,737,407,202,88,75,102,34,4,131,5467,43,236,821,1832,4154,4127,3803,2112,718,460,327,516,162,47,495,19840
POA2170,0,0,0,62,553,470,470,271,44,56,65,85,27,0,43,2161,8,7,20,49,244,75,36,18,0,0,0,0,0,0,16,468,0,0,4,16,16,8,30,14,3,4,6,3,0,0,0,99,0,0,6,34,62,50,52,11,9,6,4,3,6,0,8,257,0,0,13,15,72,66,54,29,4,5,0,6,0,0,7,267,0,0,0,0,15,15,15,22,3,8,3,3,0,0,0,87,0,0,0,17,92,73,84,56,10,6,14,8,3,4,14,389,33,116,353,183,126,58,81,64,13,13,9,12,9,4,95,1173,0,0,3,8,15,25,39,32,7,10,6,9,10,0,7,186,0,0,3,406,1474,1024,836,539,86,81,87,130,54,9,201,4939,46,170,604,1363,1898,3011,2281,1219,508,474,433,334,107,27,378,12846,213,977,2433,3595,7441,9600,11400,6930,1958,1793,1670,1851,601,168,1588,52206
POA2171,0,0,0,76,338,219,135,35,6,7,3,13,12,0,12,862,0,0,0,7,41,14,10,5,0,0,0,0,0,0,0,74,0,0,0,3,11,9,10,3,0,0,0,0,0,0,0,40,0,0,0,16,14,20,28,0,0,0,0,0,0,0,0,84,0,0,0,5,13,21,19,0,0,0,0,0,0,0,0,57,0,0,0,0,5,5,0,3,0,0,0,0,0,0,0,18,0,0,0,0,56,32,31,13,0,6,0,5,3,0,8,148,0,21,56,31,38,23,41,35,3,0,0,0,0,0,4,272,0,0,0,5,7,19,12,5,3,6,0,5,0,0,5,55,0,0,0,176,426,206,141,80,23,10,13,10,11,5,28,1115,9,51,238,730,1033,1007,561,266,72,96,40,53,18,6,71,4261,38,207,773,1569,3147,3894,3636,1461,413,302,168,239,85,39,276,16247
POA2172,0,0,0,5,12,12,7,3,0,0,0,0,0,0,0,35,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,4,4,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,7,0,4,20,9,11,6,9,9,3,0,0,0,0,0,0,68,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,8,18,5,0,3,0,0,0,0,0,0,0,32,0,0,16,19,34,34,22,3,0,0,4,0,0,0,8,145,6,19,59,98,178,206,150,39,9,6,15,14,3,0,12,813
POA2173,0,0,0,15,136,79,42,23,11,6,0,8,5,0,0,333,0,0,0,5,19,5,4,0,0,0,0,0,0,0,0,26,0,0,0,0,3,0,8,6,0,0,0,0,0,0,0,16,0,0,0,9,38,19,25,11,5,4,0,0,0,0,0,112,0,0,0,4,7,20,11,11,0,0,0,0,0,0,0,55,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,16,0,0,0,0,4,15,18,5,0,0,0,0,0,0,0,44,5,7,46,42,29,20,52,29,5,0,10,4,0,0,0,264,0,0,0,0,3,9,7,10,0,0,0,0,9,0,0,46,0,0,0,13,36,16,19,16,4,0,3,0,4,0,5,121,0,11,52,93,142,115,122,80,16,20,3,17,4,0,10,687,5,41,176,307,788,1008,1247,589,113,115,98,113,39,12,53,4701
POA2174,0,0,0,12,60,57,74,40,6,13,7,16,3,0,7,281,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,3,4,3,11,0,6,3,0,0,0,0,37,0,0,0,0,3,10,19,8,0,0,0,0,0,0,0,41,0,0,0,0,7,9,36,28,4,0,0,0,0,0,0,84,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,0,0,0,0,13,4,18,6,0,0,0,0,0,0,0,45,0,5,9,4,10,11,16,22,0,9,6,3,0,0,0,94,0,0,0,0,0,3,4,9,3,0,0,0,0,0,0,20,0,0,0,14,52,48,38,39,5,0,0,5,0,0,0,206,0,0,23,59,119,224,259,145,31,34,33,35,12,5,18,995,3,36,74,151,539,1068,2195,1149,192,187,188,201,78,11,95,6155
POA2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,41,21,20,26,14,14,0,0,0,0,0,0,0,12,166,21,117,99,55,47,68,38,21,6,0,0,0,3,0,31,506
POA2176,0,0,4,165,284,92,81,42,8,6,9,6,0,0,14,710,6,3,8,10,44,8,5,0,0,0,0,0,0,0,3,77,0,0,0,9,10,3,4,0,0,0,0,0,0,0,0,29,0,0,0,16,6,0,10,0,0,0,0,0,0,0,0,36,0,3,20,15,12,3,0,0,0,0,0,0,0,0,0,51,0,0,0,0,14,5,3,0,0,0,0,0,0,0,0,24,0,0,0,11,76,38,24,9,3,3,0,3,0,0,9,177,0,28,84,82,39,16,20,4,0,0,0,0,0,0,17,298,0,0,0,3,8,13,12,3,0,0,0,0,0,0,0,43,0,0,6,724,1557,817,388,233,64,36,51,37,19,0,178,4101,25,110,556,1742,1599,880,534,598,523,219,119,101,13,22,199,7239,115,716,2107,3950,4711,4139,3570,2561,1601,876,555,1041,190,31,723,26887
POA2177,0,0,0,32,67,34,28,6,0,0,6,3,0,0,4,183,0,0,4,7,13,0,3,0,0,0,0,0,0,0,3,32,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,9,0,0,0,4,13,6,0,0,0,0,0,0,0,0,0,26,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,3,14,76,19,24,5,4,0,0,0,0,0,12,155,0,3,21,16,15,0,3,9,0,0,0,0,0,0,0,70,0,0,0,0,4,0,12,0,0,0,0,3,0,0,0,19,0,0,3,389,964,632,344,191,51,45,34,40,19,6,115,2822,5,20,164,608,740,511,277,170,65,52,41,42,3,4,45,2748,15,78,372,1313,2258,1787,1357,736,262,230,132,233,59,12,304,9159
POA2178,0,0,0,3,5,0,10,0,0,0,0,0,0,0,0,21,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,17,0,4,13,8,3,0,0,6,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,10,13,8,10,12,0,0,0,0,0,0,0,45,3,27,62,88,46,28,16,7,0,0,3,0,0,0,8,299,20,139,248,200,189,158,108,68,15,15,5,13,3,0,29,1210
POA2179,0,0,0,9,73,87,69,106,15,7,4,11,10,0,0,401,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,17,0,0,0,3,4,5,8,0,3,0,7,0,0,0,0,33,0,0,0,0,0,11,30,15,3,0,0,0,0,0,0,66,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,17,3,21,4,0,0,0,5,0,0,5,56,3,23,57,26,16,8,18,20,0,0,6,0,0,0,6,187,0,0,0,0,0,5,8,12,3,0,3,0,0,0,0,32,0,0,0,11,53,43,39,33,6,8,5,9,13,0,11,238,6,38,98,141,141,245,219,158,45,20,28,17,13,4,57,1226,39,176,360,348,568,1029,1830,1282,221,206,144,151,85,15,255,6715
POA2190,0,0,6,9,68,45,35,22,4,3,5,11,3,0,8,203,5,3,3,6,17,3,0,0,0,0,0,0,0,0,4,42,0,0,0,3,6,3,14,0,0,0,0,0,0,0,0,31,0,0,0,9,6,5,10,0,0,0,0,0,0,0,0,31,0,0,0,9,23,28,21,3,3,0,0,0,0,0,0,90,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,3,9,7,0,0,0,0,0,0,0,26,0,11,47,21,0,0,3,3,0,0,0,0,5,0,4,101,0,0,4,0,3,4,11,3,3,4,4,0,0,0,0,35,0,0,0,88,187,134,70,52,21,7,6,5,7,0,27,601,20,34,139,224,254,321,307,223,86,49,60,30,25,5,51,1836,55,250,960,1619,1974,1789,2051,906,235,221,238,173,79,19,360,10936
POA2191,0,0,0,4,20,20,21,19,3,0,0,9,0,0,0,94,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,10,4,3,0,0,0,0,0,0,0,32,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,11,5,9,19,6,5,3,16,5,0,0,0,0,0,0,5,68,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,0,0,28,26,11,17,3,0,0,8,5,3,0,5,93,6,13,52,72,62,57,52,28,3,6,4,4,0,0,8,372,16,103,317,355,458,409,424,195,29,51,38,36,7,3,51,2496
POA2192,0,0,0,9,59,48,61,44,14,12,15,20,5,0,4,291,0,0,5,3,0,0,3,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,7,0,0,3,0,0,0,0,0,15,0,0,0,11,6,0,0,0,0,0,0,0,4,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,4,26,14,6,3,0,0,0,0,0,70,3,0,18,13,13,6,16,12,9,0,0,0,4,0,4,101,0,0,0,0,0,0,9,4,0,0,7,0,0,0,0,19,0,0,0,39,166,91,66,55,3,9,10,12,6,0,14,482,3,14,76,168,176,206,220,117,41,33,37,40,15,0,29,1166,16,169,704,665,972,921,1166,747,195,229,218,241,96,14,231,6568
POA2193,0,0,0,19,83,37,52,56,20,12,25,42,5,0,5,360,0,4,3,5,10,8,3,6,3,0,0,3,0,0,0,47,0,0,4,0,5,3,12,6,0,0,0,0,0,0,0,33,0,0,0,9,7,15,19,10,0,0,0,0,0,0,0,56,0,0,0,6,5,9,3,5,8,0,0,0,4,0,0,30,0,0,0,0,0,3,6,18,0,0,0,3,0,0,0,33,0,0,0,0,23,27,65,34,14,9,0,6,0,0,0,173,0,13,49,63,54,69,91,54,3,9,9,10,0,0,3,432,0,0,0,5,12,11,8,10,0,10,3,5,0,3,0,75,0,0,0,59,92,75,82,101,36,34,48,30,8,0,25,600,12,41,141,262,221,142,180,181,99,152,130,144,29,0,32,1758,26,285,851,851,953,845,1284,979,311,408,372,377,93,10,142,7789
POA2194,0,0,0,18,136,119,159,127,29,24,66,63,21,3,22,771,0,0,0,0,3,5,0,0,4,0,0,0,0,0,8,17,0,0,0,4,5,6,22,14,0,0,0,6,0,0,0,61,0,0,0,9,9,7,0,3,0,0,0,0,0,0,0,34,0,0,3,3,10,3,13,10,0,0,0,4,0,0,0,44,0,0,0,5,12,17,9,18,8,10,0,5,0,0,0,79,0,0,0,0,15,43,86,74,18,7,9,9,0,0,7,275,7,5,28,21,15,10,24,15,3,0,0,0,0,0,9,151,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,27,0,0,6,107,203,136,130,142,44,34,29,43,12,0,49,938,4,25,69,172,207,191,198,122,57,41,82,52,14,4,44,1280,25,149,567,889,1850,2087,3521,2262,707,1232,1237,1125,256,40,678,16611
