POA_CODE_2021,1_74_RE_agent,1_74_StateTeHAuthority,1_74_Com_house_prov,1_74_Person_not_same_hh,1_74_Oth_type,1_74_Not_stated,1_74_Total,75_99_RE_agent,75_99_StateTeHAuthority,75_99_Com_house_prov,75_99_Person_not_same_hh,75_99_Oth_type,75_99_Not_stated,75_99_Total,100_149_RE_agent,100_149_StateTeHAuthority,100_149_Com_house_prov,100_149_Person_not_same_hh,100_149_Oth_type,100_149_Not_stated,100_149_Total,150_199_RE_agent,150_199_StateTeHAuthority,150_199_Com_house_prov,150_199_Person_not_same_hh,150_199_Oth_type,150_199_Not_stated,150_199_Total,200_224_RE_agent,200_224_StateTeHAuthority,200_224_Com_house_prov,200_224_Person_not_same_hh,200_224_Oth_type,200_224_Not_stated,200_224_Total,225_274_RE_agent,225_274_StateTeHAuthority,225_274_Com_house_prov,225_274_Person_not_same_hh,225_274_Oth_type,225_274_Not_stated,225_274_Total,275_349_RE_agent,275_349_StateTeHAuthority,275_349_Com_house_prov,275_349_Person_not_same_hh,275_349_Oth_type,275_349_Not_stated,275_349_Total,350_449_RE_agent,350_449_StateTeHAuthority,350_449_Com_house_prov,350_449_Person_not_same_hh,350_449_Oth_type,350_449_Not_stated,350_449_Total,450_549_RE_agent,450_549_StateTeHAuthority,450_549_Com_house_prov,450_549_Person_not_same_hh,450_549_Oth_type,450_549_Not_stated,450_549_Total,550_649_RE_agent,550_649_StateTeHAuthority,550_649_Com_house_prov,550_649_Person_not_same_hh,550_649_Oth_type,550_649_Not_stated,550_649_Total,650_749_RE_agent,650_749_StateTeHAuthority,650_749_Com_house_prov,650_749_Person_not_same_hh,650_749_Oth_type,650_749_Not_stated,650_749_Total,750_849_RE_agent,750_849_StateTeHAuthority,750_849_Com_house_prov,750_849_Person_not_same_hh,750_849_Oth_type,750_849_Not_stated,750_849_Total,850_949_RE_agent,850_949_StateTeHAuthority,850_949_Com_house_prov,850_949_Person_not_same_hh,850_949_Oth_type,850_949_Not_stated,850_949_Total,950oveRE_agent,950oveStateTeHAuthority,950oveCom_house_prov,950ovePerson_not_same_hh,950oveOth_type,950oveNot_stated,950oveTotal,Rent_NS_RE_agent,Rent_NS_StateTeRent_Hauth,Rent_NS_Com_house_prov,Rent_NS_Person_not_same_hh,Rent_NS_Oth_type,Rent_NS_Not_stated,Rent_NS_Total,Total_RE_agent,Total_StateTer_HAuthority,Total_Com_house_prov,Total_Person_not_same_hh,Total_Oth_type,Total_NS,Total_Total
POA2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,3,0,0,26,0,4,0,3,0,0,4,0,0,0,0,0,0,4,5,0,0,12,0,0,15,7,0,0,6,0,0,8,61,0,0,8,0,0,63,52,0,0,3,0,0,59,42,0,0,9,0,0,45,22,0,0,12,0,0,33,35,0,0,5,0,0,40,23,0,0,3,0,0,22,36,0,0,4,0,0,45,4,4,0,8,0,0,15,286,36,0,65,0,0,386
POA2046,0,6,3,0,0,0,15,0,25,0,0,0,0,24,9,190,9,4,0,0,213,4,61,34,0,0,0,94,6,30,6,12,0,0,55,9,23,15,11,0,0,56,37,17,3,20,5,0,78,165,10,23,60,4,0,262,637,7,7,74,3,0,733,652,5,0,69,0,0,725,505,3,0,55,6,0,570,275,0,0,41,0,0,313,111,0,0,12,0,0,120,195,0,0,22,0,0,219,52,18,8,27,9,0,115,2643,398,113,398,26,11,3595
POA2047,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,27,4,6,0,0,34,0,7,4,3,0,0,18,0,0,0,0,0,0,4,5,0,0,11,0,0,8,17,3,0,16,0,0,34,150,0,4,31,0,0,179,318,0,0,34,0,0,351,310,0,0,29,0,0,338,249,0,0,17,0,0,270,160,0,0,19,0,0,179,104,0,0,11,0,0,113,156,0,0,19,0,0,178,23,4,0,17,3,0,47,1488,51,14,209,11,0,1779
POA2048,0,0,0,0,0,0,5,0,4,0,0,0,0,7,0,18,5,0,0,0,28,5,0,6,4,0,0,13,11,6,0,12,0,0,24,25,0,0,12,5,0,36,85,3,0,25,3,0,118,263,0,0,39,0,0,308,276,0,0,23,0,0,305,111,0,0,17,0,0,129,88,0,0,18,0,0,109,105,0,0,5,0,0,117,69,0,0,10,0,0,79,106,0,0,12,0,0,115,13,3,0,10,0,0,29,1164,43,10,191,9,7,1422
POA2049,0,0,5,0,0,0,0,0,8,4,0,0,0,10,10,24,15,0,0,0,50,8,20,37,10,0,0,75,14,7,10,6,4,0,42,63,0,9,15,3,0,94,189,0,6,31,3,0,237,453,12,10,51,9,0,534,440,6,7,51,5,0,506,301,4,0,36,3,0,342,233,0,0,23,9,0,261,124,0,0,13,4,0,145,60,0,0,14,0,0,77,92,0,0,19,7,0,108,26,6,4,14,0,0,60,2000,89,112,290,40,7,2539
POA2050,0,8,0,0,0,0,12,0,15,0,0,0,0,18,6,61,8,0,0,0,86,6,14,25,3,0,0,48,3,3,0,11,0,0,27,29,6,11,3,3,0,66,99,6,4,13,0,0,127,194,4,0,24,5,0,234,372,0,0,45,5,0,423,603,0,0,33,0,0,642,341,0,0,29,4,0,372,156,0,0,16,0,0,175,84,0,0,7,5,0,91,117,0,0,12,0,0,130,23,8,3,10,0,7,57,2046,128,68,214,23,9,2490
POA2060,6,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,3,4,0,0,23,3,8,9,5,0,0,31,5,5,3,15,0,0,28,23,4,4,12,13,0,54,151,6,0,31,4,0,190,475,5,0,53,5,0,543,730,0,0,76,8,0,820,677,0,0,71,0,0,754,487,0,0,56,0,0,545,362,0,0,39,3,0,403,203,0,0,19,0,0,227,319,0,0,55,3,0,377,49,4,5,26,15,10,104,3500,29,40,461,56,19,4111
POA2061,4,4,0,0,0,0,9,0,3,0,0,0,0,5,3,47,15,0,0,0,71,0,65,38,0,0,0,103,0,17,9,6,0,0,29,0,18,3,3,0,0,24,29,10,3,13,0,0,45,156,3,4,27,0,0,187,231,0,0,36,0,0,269,261,0,0,27,0,0,294,164,0,0,25,0,0,187,151,0,0,22,0,0,176,113,0,0,19,0,0,130,277,0,0,33,0,0,314,32,16,3,24,0,3,83,1429,184,77,230,6,7,1921
POA2062,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,12,3,12,10,4,0,0,25,0,3,0,3,0,0,11,3,0,0,5,0,0,12,24,0,0,14,0,0,41,133,0,0,22,0,0,155,224,0,0,41,0,0,265,218,0,0,44,0,0,261,142,0,0,23,0,0,168,98,0,0,5,0,0,108,56,0,0,14,0,0,68,111,0,0,24,0,0,129,7,0,0,3,3,0,19,1021,23,18,205,6,4,1275
POA2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,7,0,0,10,20,0,0,7,0,0,26,44,0,0,8,0,0,50,53,0,0,6,0,0,62,42,0,0,5,0,0,53,24,0,0,0,0,0,29,31,0,0,4,0,0,36,122,0,0,14,0,0,131,5,0,0,10,0,0,20,350,0,4,70,4,0,427
POA2064,3,0,0,0,0,0,8,0,0,0,0,0,0,6,3,27,13,5,0,0,42,0,39,19,9,0,0,66,4,11,12,5,0,0,30,6,14,13,8,0,0,43,28,11,4,11,0,0,53,117,11,3,18,0,0,154,556,5,3,33,5,0,598,458,0,0,32,0,0,496,112,0,0,19,0,0,129,46,0,0,7,0,0,55,30,0,0,4,0,0,31,51,0,0,3,0,0,56,23,13,0,13,5,3,51,1434,121,71,173,10,6,1817
POA2065,3,4,0,7,0,0,16,0,3,0,3,0,0,6,5,34,16,8,0,0,62,6,34,33,15,0,0,89,3,6,5,11,0,0,39,43,11,9,32,8,0,107,114,4,14,49,4,0,179,902,5,4,93,3,6,1008,1287,3,6,121,10,0,1418,1307,0,0,124,8,4,1437,869,0,0,83,3,0,958,607,0,0,63,5,0,679,351,0,0,38,0,0,391,551,0,0,71,3,0,621,82,7,5,38,4,5,152,6126,116,89,762,48,17,7164
POA2066,0,6,0,4,0,0,14,3,0,16,0,0,0,20,0,27,30,7,0,0,68,3,39,46,13,0,0,103,10,9,16,9,0,0,43,24,13,9,15,6,0,71,92,5,4,28,0,0,131,713,3,13,74,7,0,813,1021,7,3,127,17,0,1170,706,3,0,76,11,0,803,371,0,0,49,9,0,426,232,0,0,34,12,0,268,124,0,0,15,0,0,147,295,0,0,37,0,0,334,47,9,10,25,11,6,101,3642,108,150,513,83,12,4515
POA2067,7,4,3,3,0,0,16,0,5,0,0,0,0,0,4,13,3,8,3,0,29,9,11,14,18,0,0,61,7,4,0,18,4,0,39,24,4,0,26,5,0,65,71,3,4,35,6,0,121,436,6,9,59,16,0,531,1012,4,0,79,11,0,1113,867,0,4,73,15,0,964,493,0,0,59,3,4,563,428,0,0,32,15,4,476,206,0,0,25,0,0,228,477,0,0,47,9,0,526,84,5,5,60,12,13,175,4125,66,55,544,102,23,4906
POA2068,0,0,0,0,0,0,4,0,0,0,0,0,0,3,4,11,4,0,0,0,21,5,12,11,4,0,0,23,3,5,8,0,0,0,11,18,0,7,8,0,0,37,39,0,0,13,0,0,56,87,0,11,18,0,0,114,213,8,15,36,0,0,275,157,0,0,25,0,0,185,117,0,0,20,0,0,138,100,0,0,26,0,0,127,91,0,0,23,0,0,109,277,0,0,52,0,0,330,22,0,3,24,8,3,56,1132,42,52,242,16,3,1484
POA2069,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,4,0,0,4,0,0,0,7,0,0,11,4,0,0,12,0,0,18,25,0,0,6,0,0,27,86,0,0,5,0,0,93,123,5,0,17,0,0,148,185,0,0,17,0,0,204,89,0,0,14,0,0,106,55,0,0,10,0,0,69,62,0,0,6,0,0,73,214,0,0,34,0,4,252,14,0,5,13,5,5,45,861,3,5,166,8,7,1055
POA2070,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,7,3,4,0,19,6,0,5,0,3,0,10,0,0,0,9,0,0,6,7,0,0,7,11,0,31,33,0,0,7,10,0,53,71,0,0,14,9,0,99,185,0,0,21,3,0,214,153,0,0,21,0,0,174,109,0,0,17,6,0,129,93,0,0,11,0,0,108,74,0,0,5,0,0,84,229,0,0,25,0,6,258,22,0,0,11,9,0,42,1000,3,14,149,54,10,1235
POA2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,5,0,0,11,5,0,20,87,0,0,7,3,0,106,153,0,0,12,0,0,172,168,0,0,22,0,0,192,103,0,0,15,0,0,118,71,0,0,8,3,0,81,69,0,0,9,0,0,81,203,0,0,24,3,0,231,20,0,0,15,0,0,38,891,0,5,141,21,7,1056
POA2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,3,0,0,3,0,0,0,7,0,0,5,0,0,0,0,0,0,3,9,0,0,3,0,0,11,145,0,0,10,0,0,158,263,0,0,15,3,0,284,240,0,0,16,3,0,259,93,0,0,11,0,0,98,88,0,0,7,0,0,101,48,0,0,6,0,0,56,108,0,0,18,0,0,126,10,0,0,14,0,3,30,1003,3,4,116,12,3,1143
POA2073,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,9,0,0,10,5,0,0,0,0,0,16,54,0,0,10,0,0,64,120,0,0,14,0,0,140,183,0,0,12,0,0,199,100,0,0,11,0,0,111,73,0,0,19,0,0,92,63,0,0,8,0,0,67,218,0,0,27,0,0,249,12,0,0,15,0,0,29,833,4,18,125,9,0,990
POA2074,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,10,0,0,0,10,0,0,5,0,0,3,13,0,0,5,6,0,0,12,3,4,6,9,0,7,28,3,0,0,18,0,0,25,85,0,0,15,0,0,107,195,0,0,36,0,0,233,189,0,0,22,0,0,212,103,0,0,12,0,0,116,86,0,0,10,3,0,97,80,0,0,8,0,0,87,225,0,0,29,0,0,260,18,0,0,10,3,0,43,994,6,44,174,13,9,1244
POA2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,8,8,0,0,14,30,0,0,8,0,0,38,90,0,0,20,0,0,111,246,0,0,23,0,0,270,104,0,0,32,4,0,138,85,0,0,8,0,0,93,101,0,0,18,0,0,118,267,0,0,35,9,0,304,14,0,0,10,0,0,28,937,0,7,159,19,0,1127
POA2076,0,0,5,3,0,0,5,0,5,0,0,0,0,5,0,10,5,3,0,0,22,3,14,10,6,0,0,41,0,5,5,9,0,0,26,4,5,8,8,7,0,35,12,5,11,17,4,5,49,102,7,7,29,4,0,154,158,0,5,32,0,0,202,186,4,0,29,3,0,217,143,0,0,14,7,0,171,104,0,0,6,0,0,111,74,0,0,8,0,0,81,205,0,0,30,0,0,236,16,11,12,22,8,7,66,1011,78,69,211,44,15,1417
POA2077,3,6,4,0,0,0,12,0,8,4,4,0,0,22,7,42,23,15,0,0,90,12,70,48,23,4,0,156,16,29,17,30,0,3,95,34,26,29,36,3,0,125,165,22,22,70,6,0,280,1553,37,23,177,23,3,1814,2004,13,6,179,31,3,2239,653,4,4,62,11,0,730,298,0,0,41,6,0,343,108,0,0,3,0,0,112,48,0,0,0,0,0,49,29,0,0,9,0,0,43,82,23,8,36,16,11,180,5008,281,183,685,99,28,6282
POA2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,4,4,0,0,0,0,0,0,5,0,0,5,0,0,5,12,0,0,6,0,0,18,77,0,0,18,0,0,89,89,0,0,12,0,0,103,85,0,0,10,0,0,96,59,0,0,10,0,0,69,23,0,0,0,0,0,27,19,0,0,0,0,0,17,5,0,0,0,0,0,6,0,0,0,10,0,0,16,371,6,6,88,7,4,470
POA2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,9,4,0,0,5,0,0,10,3,0,0,0,0,0,5,12,0,0,0,0,0,18,13,0,0,4,0,0,16,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,45,5,5,20,3,0,72
POA2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,16,16,0,0,4,0,0,17,37,0,0,5,0,0,47,51,0,0,17,0,0,69,28,0,0,0,0,0,34,11,0,0,0,0,0,14,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,155,0,0,49,3,0,209
POA2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,7,10,0,0,8,0,0,17,24,0,0,14,0,0,35,57,0,0,12,0,0,71,26,0,0,10,0,0,36,11,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,5,0,0,4,4,0,0,0,0,0,3,135,0,0,60,0,0,197
POA2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,12,0,0,4,0,0,18,13,0,0,11,0,0,21,12,0,0,8,0,0,26,16,0,0,8,0,0,26,19,0,0,3,0,0,17,3,0,0,4,0,0,7,3,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,0,5,0,0,3,85,0,0,47,4,0,138
POA2084,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,5,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,3,3,0,8,0,0,0,9,0,0,14,7,0,0,4,0,0,16,7,0,0,21,3,0,35,4,0,0,5,0,0,12,4,0,0,8,0,0,10,18,0,0,4,0,0,21,36,0,0,6,0,0,44,0,0,0,4,0,0,7,75,0,0,87,19,0,189
POA2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,4,0,0,9,27,0,0,7,0,0,36,13,0,0,17,0,0,27,9,0,0,4,0,0,16,11,0,0,9,0,0,23,20,0,0,10,0,0,34,54,0,0,8,0,0,62,149,0,0,17,0,0,166,8,0,3,0,6,0,15,302,0,9,82,4,0,397
POA2086,0,0,0,3,0,0,7,0,0,14,0,0,6,21,0,0,0,0,0,0,5,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,5,13,0,0,12,3,0,25,21,0,0,17,4,0,47,23,0,0,16,0,0,34,29,0,0,16,0,0,45,46,0,0,8,0,0,58,78,0,0,26,0,0,106,86,0,0,5,0,0,95,187,0,0,24,0,0,209,11,0,0,12,0,0,25,499,6,25,139,13,6,690
POA2087,0,6,0,0,0,0,4,0,7,0,0,0,0,6,0,9,6,0,0,0,17,0,24,12,3,4,0,42,0,7,11,0,0,0,18,0,8,14,3,0,0,25,4,0,7,9,3,0,19,26,0,0,12,3,0,39,36,0,0,22,0,0,51,49,0,0,14,0,0,61,66,0,0,11,0,0,77,64,0,0,19,0,0,80,79,0,0,10,0,0,90,151,0,0,20,3,0,173,8,3,4,13,4,0,36,488,57,55,137,14,0,747
POA2088,0,0,0,3,0,0,6,0,4,0,0,0,0,3,5,0,3,3,0,0,16,3,18,22,10,0,4,47,8,8,4,10,0,0,29,15,4,10,11,0,0,37,44,0,3,26,0,0,70,468,4,0,73,0,0,542,683,0,0,93,6,0,785,549,0,0,80,4,0,636,361,0,0,53,0,0,413,239,0,0,38,0,0,280,165,3,0,32,0,0,194,571,0,0,104,4,0,675,58,4,4,35,4,3,113,3165,51,43,562,21,8,3856
POA2089,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,5,0,0,0,7,9,0,0,9,0,0,20,0,0,0,3,0,0,6,10,0,3,8,9,0,24,62,0,0,26,0,0,86,451,0,0,35,3,0,491,561,0,0,63,0,0,626,433,0,0,62,7,0,499,336,0,0,41,0,0,379,195,0,0,28,0,0,224,128,0,0,17,0,0,144,214,0,0,48,0,0,263,30,0,0,20,5,0,54,2437,3,18,355,21,0,2831
POA2090,4,0,0,0,0,0,3,0,0,0,4,0,0,0,3,4,0,4,0,0,18,3,12,9,0,0,0,26,5,4,0,11,0,0,20,13,0,0,6,0,0,26,63,0,0,19,0,0,84,306,0,0,42,0,0,350,437,0,0,66,6,0,504,485,0,0,67,0,0,553,402,0,0,51,0,0,452,221,0,0,26,0,0,256,125,0,0,16,0,0,142,276,0,0,46,0,0,316,41,0,0,19,4,4,63,2384,24,21,369,7,5,2807
POA2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,11,0,0,0,0,16,0,4,0,0,0,0,8,0,10,0,0,3,0,16,4,3,0,4,0,0,15,0,3,0,4,11,0,17,8,0,0,9,0,0,19,15,0,0,0,0,0,15,21,0,0,3,0,0,24,28,0,0,4,0,0,35,22,0,0,6,0,0,24,139,0,0,23,3,0,163,7,3,0,5,0,0,18,249,35,4,51,22,0,369
POA2093,4,0,0,0,0,0,6,0,0,4,0,0,0,4,0,19,5,3,0,0,26,0,25,7,3,0,0,38,4,14,0,6,0,0,26,4,16,5,4,0,0,37,25,4,0,25,0,0,52,102,10,0,28,0,0,153,398,3,0,68,5,0,478,374,0,0,58,3,0,439,278,0,0,35,0,0,314,119,0,0,19,0,0,139,117,0,0,21,0,0,137,336,3,0,45,0,3,382,33,6,0,22,6,3,65,1805,111,28,330,15,11,2299
POA2094,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,6,0,0,10,31,0,0,8,0,0,42,68,0,0,22,0,0,90,124,0,0,21,0,0,146,120,0,0,16,0,0,137,85,0,0,16,0,0,100,64,0,0,14,0,0,83,168,0,0,30,0,0,200,9,0,0,8,0,0,21,683,6,3,154,0,3,843
POA2095,3,6,3,3,0,0,15,0,9,0,0,0,0,9,5,29,5,3,0,5,49,4,41,17,6,0,0,69,3,9,4,10,0,0,32,11,3,4,14,0,0,37,43,3,11,16,0,0,69,110,3,4,38,3,6,161,228,3,0,65,5,0,308,423,0,0,84,3,0,518,478,0,0,90,0,5,571,375,0,0,74,0,0,456,232,0,0,52,9,0,291,779,0,0,164,5,0,952,39,13,3,30,3,13,104,2740,131,64,644,38,22,3633
POA2096,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,21,0,0,0,0,24,5,5,4,11,0,0,24,8,5,4,10,0,0,32,20,0,0,15,7,0,40,89,0,0,34,0,0,131,310,0,0,63,3,0,377,464,0,0,78,4,0,547,317,0,0,55,3,0,377,144,0,0,21,4,0,163,71,0,0,16,0,0,89,239,0,0,57,3,0,303,30,3,0,15,0,0,50,1701,45,13,381,21,10,2166
POA2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,7,8,0,0,11,0,0,22,64,0,0,22,5,0,87,178,0,0,52,0,0,235,215,0,0,46,5,0,264,143,0,0,30,0,0,168,113,0,0,14,0,0,128,70,0,0,16,0,0,94,153,0,0,19,0,0,178,11,0,0,14,6,0,28,961,4,3,235,16,4,1222
POA2099,9,12,6,8,0,0,31,0,6,6,6,0,0,15,0,65,20,5,5,0,98,7,123,56,10,7,0,200,0,48,18,14,0,0,89,15,35,16,41,6,0,120,53,25,17,67,12,0,180,377,25,15,109,19,4,545,1198,11,9,174,17,3,1414,1233,8,4,194,19,3,1459,696,0,0,77,0,4,775,295,3,3,62,0,0,369,185,0,0,33,5,0,222,303,0,0,69,10,3,380,80,25,11,44,13,15,183,4459,403,178,907,117,45,6105
POA2100,0,0,3,0,0,0,6,0,3,0,0,0,0,9,0,11,52,10,6,0,75,0,33,19,3,3,0,62,0,3,17,11,0,0,31,4,6,10,9,3,0,36,21,0,11,23,3,6,67,91,6,3,40,6,0,145,207,0,0,43,4,0,254,198,0,0,52,0,0,254,160,0,0,27,3,0,193,125,4,0,33,0,0,162,105,0,0,21,0,0,132,172,0,0,44,3,0,222,22,8,3,18,3,9,65,1103,74,120,328,30,18,1684
POA2101,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,17,0,9,0,28,0,17,26,7,8,8,47,4,9,26,14,21,3,74,7,0,4,16,0,0,34,17,5,3,23,4,0,51,89,3,6,49,7,0,149,272,6,4,81,10,0,364,312,0,0,83,4,0,393,232,0,0,43,0,0,276,153,0,0,41,0,0,193,89,0,0,31,0,0,119,168,0,0,37,4,0,204,11,7,12,27,8,7,69,1344,47,100,438,68,21,2018
POA2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,7,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,10,8,0,0,20,3,0,29,4,0,0,8,0,0,16,23,0,0,14,0,0,39,90,0,0,22,4,0,114,69,0,0,16,0,0,89,43,0,0,4,3,0,48,106,0,0,3,0,0,109,7,0,0,4,5,0,16,365,0,0,101,21,0,488
POA2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,16,10,0,0,22,3,0,3,3,5,0,16,32,0,0,12,0,0,52,84,0,3,23,0,0,115,142,0,0,51,3,0,198,98,0,5,32,6,0,136,73,0,0,18,0,0,90,43,0,0,17,0,0,62,121,0,0,33,0,0,147,8,0,0,15,4,0,29,608,4,26,218,16,3,879
POA2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,11,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,3,0,0,9,4,0,0,3,0,0,7,3,0,0,3,0,0,10,3,0,0,0,0,0,6,5,0,0,0,0,0,10,34,0,0,8,0,0,45,6,0,0,5,0,0,7,65,0,10,29,4,6,112
POA2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,3,0,0,10,0,0,13,3,0,0,0,0,0,10,3,0,0,6,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,6,16,0,0,0,0,0,22,0,0,0,0,0,6,4,36,0,0,33,0,6,68
POA2106,0,0,0,0,0,0,0,0,0,18,0,0,0,16,0,0,12,0,0,0,12,0,0,0,6,0,0,7,0,0,0,3,0,0,7,0,0,0,3,0,0,6,10,0,0,11,0,0,19,56,0,0,38,0,6,99,99,0,0,45,4,0,148,110,0,0,26,0,0,134,60,0,0,21,0,0,79,60,0,0,6,0,0,76,35,0,0,12,3,0,49,129,0,0,28,0,0,154,9,0,0,11,3,0,24,565,0,27,209,17,10,827
POA2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,0,0,4,0,0,4,11,0,0,7,0,0,15,30,0,0,20,0,0,51,61,0,0,19,0,0,85,41,0,0,33,0,0,76,72,0,0,27,0,0,90,57,0,0,21,0,0,77,52,0,0,10,0,0,60,184,0,0,40,0,0,226,10,0,0,24,3,0,37,513,0,0,218,13,3,744
POA2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,7,0,0,8,0,0,8,0,0,0,4,0,0,7,8,0,0,0,0,0,7,6,0,0,5,0,0,12,4,0,0,3,0,0,12,43,0,0,3,0,0,46,4,0,0,8,4,0,15,82,0,0,32,3,0,120
POA2110,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,15,19,0,0,0,35,0,15,20,0,0,0,34,0,9,7,0,0,0,21,0,5,7,4,0,0,17,7,3,3,15,0,0,35,52,11,8,11,0,0,72,75,0,0,12,0,0,92,55,0,0,9,0,0,61,36,0,0,10,0,0,50,36,0,0,4,0,0,41,23,0,0,8,0,0,32,105,0,0,30,0,0,134,4,6,6,7,5,3,33,401,76,74,106,7,3,672
POA2111,3,3,0,0,0,0,10,0,13,4,0,0,0,16,0,50,13,3,0,0,72,5,65,26,4,0,0,98,3,18,7,0,0,0,31,18,23,3,3,3,0,53,144,11,12,15,6,0,179,477,8,6,47,0,0,543,364,0,3,38,0,0,407,296,0,0,29,0,0,320,147,0,0,19,0,0,169,97,0,0,15,4,0,111,43,0,0,11,0,0,49,103,0,0,8,0,5,113,28,13,3,14,3,0,70,1732,206,76,210,12,9,2251
POA2112,3,5,0,0,0,0,16,0,4,3,3,0,0,12,5,42,14,3,0,0,66,7,67,52,20,0,0,143,20,35,10,25,0,0,94,54,35,21,30,6,0,140,363,21,14,59,10,0,459,1287,18,13,121,19,0,1457,1232,19,7,114,16,4,1395,904,4,3,80,9,0,999,437,0,0,47,5,0,488,153,0,0,27,0,0,183,101,0,0,11,0,0,113,150,0,0,18,0,0,171,77,23,14,53,13,16,189,4782,275,159,604,65,28,5922
