POA_CODE_2021,P_Oth_svc_15_19_yr,P_Oth_svc_20_24_yr,P_Oth_svc_25_34_yr,P_Oth_svc_35_44_yr,P_Oth_svc_45_54_yr,P_Oth_svc_55_64_yr,P_Oth_svc_65_74_yr,P_Oth_svc_75_84_yr,P_Oth_svc_85_yr_over,P_Oth_svc_Tot,P_Inad_desc_Ns_15_19,P_Inad_desc_Ns_20_24,P_Inad_desc_Ns_25_34,P_Inad_desc_Ns_35_44,P_Inad_desc_Ns_45_54,P_Inad_desc_Ns_55_64,P_Inad_desc_Ns_65_74,P_Inad_desc_Ns_75_84,P_Inad_desc_Ns_85_yr_over,P_Inad_desc_Ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
POA4405,39,35,67,69,50,43,19,4,0,324,14,32,65,58,59,46,27,0,0,310,543,644,1311,1332,1430,1070,331,73,3,6745
POA4406,4,0,0,8,4,6,0,0,0,25,3,0,4,5,6,10,5,3,0,35,47,56,123,150,182,181,86,33,6,867
POA4407,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,3,0,0,0,10,12,21,48,35,52,69,23,3,0,259
POA4408,0,0,0,0,5,0,0,0,0,9,4,0,0,0,0,0,3,0,0,15,9,8,28,46,57,43,33,8,0,240
POA4410,6,0,3,4,0,0,0,0,0,15,0,0,11,0,0,4,4,0,0,28,16,17,53,68,100,96,51,11,3,422
POA4411,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,12,7,15,24,23,20,20,5,0,128
POA4412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,24,17,29,18,6,3,0,105
POA4413,9,15,34,34,25,14,3,0,0,138,14,27,75,53,30,23,15,4,0,238,273,339,1020,916,837,634,201,39,0,4261
POA4415,5,0,11,3,7,4,0,0,0,29,0,5,8,6,4,6,3,0,0,38,70,84,221,168,226,193,62,13,3,1040
POA4416,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,15,7,24,43,61,53,42,17,10,0,258
POA4417,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,4,6,4,0,27,5,19,67,74,67,65,28,16,0,333
POA4418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,8,7,15,13,0,0,0,57
POA4419,3,0,0,0,4,0,0,0,0,10,0,11,13,10,13,4,7,5,0,54,20,50,229,145,152,142,65,31,4,835
POA4420,0,3,4,4,3,0,0,0,0,21,0,0,4,4,4,5,4,0,0,24,24,51,139,133,128,110,56,12,0,651
POA4421,0,0,7,6,9,0,0,0,0,18,4,0,3,3,4,4,0,0,0,28,24,47,95,90,122,139,56,12,3,585
POA4422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,9,17,24,38,66,36,31,3,0,218
POA4423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,19,23,21,15,13,0,0,109
POA4424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,20,34,22,21,12,3,0,117
POA4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,25,13,20,15,0,0,90
POA4426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,19,16,15,14,5,0,91
POA4427,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,12,14,16,18,20,8,5,0,103
POA4428,0,0,4,0,0,0,0,0,0,10,0,0,8,3,4,4,0,0,0,21,12,22,101,105,111,90,27,19,0,487
POA4454,0,0,0,0,3,0,0,0,0,8,0,0,9,0,7,0,7,0,0,29,13,41,127,121,149,126,42,4,4,633
POA4455,26,36,45,36,42,24,11,4,0,220,26,28,65,56,46,36,11,10,5,279,303,484,906,937,922,773,239,64,6,4642
POA4461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,3,0,0,21
POA4462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10,13,18,5,10,0,68
POA4465,3,0,0,0,0,0,0,0,0,11,4,0,0,5,13,9,0,0,0,36,38,29,101,88,108,117,49,13,0,548
POA4467,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,9,10,12,27,23,9,3,0,96
POA4468,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,8,0,0,0,21,0,18,21,20,37,46,10,0,0,142
POA4470,0,5,7,17,7,11,3,0,0,62,11,3,23,12,3,16,5,0,0,71,71,122,341,253,288,358,120,9,0,1556
POA4472,0,0,4,6,0,3,0,0,0,10,5,6,9,8,12,3,0,0,0,36,33,65,122,123,129,138,65,11,0,699
POA4474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,6,14,0,0,0,36
POA4477,0,0,0,5,0,0,0,0,0,0,0,0,3,8,7,0,0,4,0,22,6,18,45,55,67,61,22,12,0,284
POA4478,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,5,0,0,9,22,25,50,52,55,53,35,10,0,300
POA4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8
POA4480,0,0,3,0,0,0,0,0,0,9,0,0,3,4,3,4,0,0,0,19,13,28,70,65,86,97,35,9,0,401
POA4481,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,6,18,12,9,21,26,7,0,0,106
POA4482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,24,18,35,17,7,0,0,123
POA4486,0,0,0,0,3,0,0,0,0,9,3,0,0,0,3,3,5,0,0,16,17,28,58,63,75,75,41,6,0,368
POA4487,12,6,10,5,11,10,0,0,0,64,9,4,12,11,18,20,3,0,0,74,102,152,308,264,342,299,108,23,5,1595
POA4488,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,6,0,12,11,32,30,25,19,3,0,139
POA4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,7,8,0,0,26
POA4490,0,0,0,0,3,6,3,0,0,18,0,5,7,4,6,0,0,0,0,17,15,44,126,96,127,142,61,11,0,627
POA4491,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,3,13,19,9,0,0,63
POA4492,0,0,0,0,3,3,0,0,0,3,0,0,0,5,4,4,4,0,0,17,16,38,54,61,57,70,23,0,0,314
POA4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,10
POA4494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,20,13,12,5,0,0,85
POA4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,5,4,19,31,22,12,12,3,0,100
POA4497,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,7,17,32,35,42,47,15,6,0,186
POA4498,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,8,0,4,24,29,21,19,5,4,0,105
POA4500,62,116,234,251,217,150,39,0,0,1077,43,97,204,241,202,122,35,3,0,954,1481,2090,4980,5504,4873,3206,706,52,0,22895
POA4501,4,16,34,40,12,17,3,0,0,127,12,20,38,36,38,19,4,3,0,163,151,282,651,588,534,377,79,11,0,2679
POA4502,0,26,40,32,52,28,9,0,0,186,11,19,38,40,44,23,7,0,0,182,283,436,864,915,1027,683,133,10,0,4356
POA4503,45,144,368,213,187,122,36,0,0,1108,49,134,324,265,199,130,29,0,0,1131,1424,2649,6936,6041,4791,3032,627,47,0,25555
POA4504,23,57,105,88,97,65,10,3,0,445,21,49,120,98,113,48,5,0,0,455,937,995,2128,2554,2517,1272,231,12,0,10654
POA4505,26,71,152,114,118,75,28,0,0,586,45,72,144,156,129,74,16,5,3,650,911,1317,2761,2518,2622,1868,349,25,4,12391
POA4506,29,67,128,87,99,64,7,6,0,481,27,65,157,106,95,76,27,0,0,561,756,1318,2735,2167,2163,1639,331,29,0,11130
POA4507,12,22,45,37,61,47,20,0,0,241,18,22,39,36,67,79,20,5,0,284,372,346,622,965,1449,1645,524,55,3,5985
POA4508,23,45,66,62,86,49,16,0,0,347,24,31,86,103,74,64,20,0,0,394,513,755,1298,1664,1662,1359,297,20,4,7563
POA4509,47,83,186,185,149,53,12,3,0,718,54,61,227,232,148,66,8,3,0,797,1309,1693,4106,5455,4297,1868,380,28,0,19139
POA4510,45,90,233,190,167,109,33,7,0,877,61,148,315,250,233,162,37,12,10,1228,1431,2138,5186,4640,4286,3273,800,72,7,21838
POA4511,9,22,33,30,37,27,12,0,0,173,10,20,32,31,51,28,4,0,0,177,245,284,526,768,920,674,196,18,3,3628
POA4512,3,10,14,16,24,11,0,0,0,80,12,10,15,21,14,21,6,3,0,99,127,153,294,368,422,340,96,12,0,1809
POA4514,13,12,32,30,28,16,0,0,0,128,16,17,31,30,42,27,6,4,0,171,211,202,622,621,740,577,156,15,6,3150
POA4515,4,5,13,12,8,10,5,0,0,61,5,9,17,35,17,14,3,0,0,107,117,110,413,478,393,348,133,18,0,2014
POA4516,5,4,18,20,20,20,4,0,0,95,9,14,16,22,21,15,3,0,0,93,153,202,346,433,549,371,77,12,0,2148
POA4517,0,0,11,0,0,3,0,0,0,20,0,0,7,10,4,4,0,0,0,16,26,39,73,85,90,79,9,0,0,405
POA4518,6,7,26,21,21,15,3,0,0,106,4,11,28,23,26,30,6,0,0,128,190,214,453,569,604,441,109,17,0,2606
POA4519,17,26,49,31,36,20,4,0,0,180,8,21,32,38,40,31,10,0,0,172,288,366,812,890,883,706,189,25,0,4161
POA4520,23,18,23,48,67,40,12,0,0,230,13,17,28,74,81,54,11,8,3,287,506,472,662,1366,2146,1372,345,50,3,6927
POA4521,5,18,18,17,32,19,0,0,0,116,11,8,28,27,25,13,4,0,0,125,167,144,371,516,728,503,109,12,0,2554
POA4550,6,16,26,11,25,13,6,0,0,113,9,12,32,20,19,22,4,0,0,108,125,212,491,439,534,426,96,4,0,2327
POA4551,67,123,262,251,258,170,48,11,0,1199,96,117,272,299,299,181,49,23,6,1349,2280,2540,5691,6663,6908,5083,1262,150,12,30581
POA4552,7,6,14,17,26,25,10,3,0,110,20,15,28,29,38,35,21,0,0,183,199,168,414,591,883,880,380,64,9,3582
POA4553,25,32,63,51,41,22,7,0,0,231,27,27,38,49,55,34,9,0,0,230,428,573,1310,1283,1115,711,185,11,0,5613
POA4554,0,5,7,0,9,10,0,0,0,33,7,6,4,8,21,18,0,0,0,72,71,57,112,161,266,193,62,7,0,920
POA4555,13,18,23,24,28,21,9,0,0,130,19,15,37,41,39,35,9,5,0,197,272,271,566,747,908,701,178,27,4,3677
POA4556,48,79,156,181,172,122,41,0,0,796,69,85,175,178,163,118,40,18,5,843,1934,2121,3730,4493,5093,3579,982,76,12,22021
POA4557,16,40,94,117,83,50,12,0,0,413,31,45,117,104,84,50,16,0,0,443,753,888,2035,2370,2393,1564,361,43,0,10415
POA4558,17,42,125,102,86,67,16,3,0,463,26,57,150,89,73,61,22,5,3,488,548,1141,2748,2014,1937,1851,560,64,4,10871
POA4559,12,20,26,23,27,20,4,0,0,130,0,22,24,43,30,20,8,4,0,160,277,292,566,731,934,660,165,29,0,3657
POA4560,36,64,176,168,152,107,30,0,0,731,43,67,151,137,141,109,31,13,4,695,987,1237,3194,3541,3419,2902,812,83,6,16190
POA4561,17,19,49,49,36,30,3,6,0,205,10,8,39,42,46,30,6,5,0,184,254,279,747,893,952,806,210,27,0,4170
POA4562,19,15,18,25,47,40,11,0,0,176,11,8,25,42,77,29,19,5,0,214,314,205,458,826,1154,894,264,35,4,4158
POA4563,10,17,31,44,53,37,6,6,0,202,7,8,21,34,36,40,7,3,0,165,293,258,497,846,1049,866,278,33,0,4125
POA4564,4,13,40,48,48,40,9,3,0,203,13,20,41,44,36,46,14,9,0,220,314,469,930,1022,1216,1195,288,37,0,5468
POA4565,15,21,54,60,78,46,21,0,0,301,10,30,56,59,72,49,19,4,4,304,458,423,768,1154,1570,1325,395,61,0,6156
POA4566,11,12,23,18,43,30,8,0,0,138,3,6,24,34,31,26,24,5,0,157,230,201,419,671,907,763,386,79,7,3671
POA4567,7,13,35,36,53,39,12,0,0,193,8,20,45,80,75,35,21,5,0,288,388,331,876,1172,1496,1210,496,83,4,6046
POA4568,0,7,18,14,16,31,4,0,0,82,7,13,7,24,31,23,13,0,0,120,103,99,192,298,463,349,93,7,0,1614
POA4569,0,5,4,11,3,6,0,0,0,30,0,0,14,11,9,12,3,0,0,43,34,40,98,172,178,164,42,8,0,730
POA4570,60,92,182,178,135,127,41,3,0,822,56,72,169,180,181,166,66,15,8,904,1334,1351,3098,3425,4035,3605,940,138,21,17938
POA4571,0,0,4,5,4,5,0,0,0,18,0,0,3,8,3,4,0,0,0,21,19,12,50,72,107,100,33,6,0,389
POA4572,9,8,23,10,8,7,0,0,0,64,5,12,19,19,17,13,8,0,0,93,122,229,547,356,482,420,114,12,0,2290
POA4573,32,66,133,144,138,75,23,0,0,603,46,38,122,157,148,70,18,3,0,597,1090,963,2356,3628,3824,2531,654,68,0,15100
POA4574,0,0,3,3,9,6,3,0,0,28,0,0,7,3,3,10,6,0,0,33,41,31,104,118,143,152,52,8,0,640
POA4575,31,57,128,98,94,84,21,3,0,507,43,69,115,106,120,91,25,10,0,578,921,1173,2675,2748,2926,2252,572,66,0,13333
POA4580,4,0,11,10,6,10,4,0,0,40,5,4,9,13,11,26,5,4,0,77,89,73,164,195,256,363,121,13,0,1273
POA4581,0,4,3,7,12,8,5,0,0,43,4,0,7,7,8,8,5,6,0,47,26,68,136,151,197,247,74,9,0,906
POA4600,0,0,0,0,6,0,0,0,0,7,0,0,3,0,0,0,0,0,0,17,16,10,28,65,72,70,30,0,0,290
POA4601,0,0,0,4,0,0,0,0,0,13,0,0,0,3,0,6,4,0,0,15,28,24,74,80,109,112,40,18,4,490
POA4605,4,9,7,6,13,8,0,0,0,41,6,6,7,6,20,13,4,0,0,76,83,144,251,243,365,305,111,17,0,1516
POA4606,0,4,7,3,0,6,0,0,0,25,7,0,11,9,5,6,0,0,0,44,50,74,151,150,201,204,58,11,0,906
POA4608,3,0,3,0,3,3,0,0,0,13,0,0,6,0,6,10,0,4,0,21,36,17,37,57,91,83,33,12,0,366
POA4610,25,29,57,30,41,50,14,0,0,249,18,24,48,57,73,39,20,9,0,287,499,615,1333,1207,1237,1152,388,83,10,6512
POA4611,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,6,8,12,16,5,4,3,0,55
POA4612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,9,6,17,20,14,4,4,0,78
POA4613,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,4,6,0,22,9,11,36,42,48,59,29,20,6,255
POA4614,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,4,3,0,0,14,16,26,49,61,77,55,21,8,0,315
POA4615,8,4,14,11,18,21,5,0,0,77,8,8,22,24,19,19,5,4,0,114,161,132,314,385,520,450,160,37,7,2158
POA4620,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,9,13,30,15,28,48,18,8,0,159
POA4621,0,0,0,4,10,4,3,0,0,20,6,0,3,10,6,0,0,3,0,30,36,31,68,104,130,136,49,20,0,569
POA4625,8,7,10,4,5,11,0,0,0,43,6,9,9,7,19,10,9,4,0,66,66,110,201,171,268,279,100,32,9,1234
POA4626,0,0,3,9,9,3,0,0,0,29,5,8,26,15,12,12,8,0,0,88,50,85,246,155,205,190,94,25,4,1055
POA4627,0,0,0,6,0,0,0,0,0,8,0,0,0,3,0,4,3,5,0,19,24,20,34,69,71,80,32,13,0,351
POA4630,4,4,5,0,6,0,0,0,0,24,0,6,0,8,13,13,10,7,0,63,49,60,135,183,208,233,133,36,4,1041
POA4650,30,50,109,100,120,102,22,5,0,536,38,53,89,112,119,95,50,18,4,586,846,979,1910,2193,2712,2447,595,90,11,11788
POA4655,39,98,210,218,232,186,41,4,0,1027,75,71,155,184,206,174,47,18,10,944,1627,1696,3975,4710,5378,4694,1157,123,11,23376
POA4659,0,4,5,5,6,15,0,0,0,49,0,6,11,11,18,12,3,0,0,57,65,78,157,207,364,438,98,5,0,1422
POA4660,3,4,14,14,26,17,12,0,0,99,16,6,27,13,30,37,16,7,0,141,180,188,444,423,635,673,220,38,0,2797
POA4662,0,0,0,8,0,0,0,0,0,9,3,3,5,5,0,3,0,0,0,15,16,20,45,54,50,63,11,0,0,252
POA4670,71,145,292,271,264,212,66,3,0,1318,106,168,319,301,327,213,75,36,6,1555,2445,3011,6583,6578,7313,6251,1577,232,23,34020
POA4671,0,0,16,5,6,10,4,0,0,47,5,5,4,21,21,27,16,6,0,104,107,141,275,334,488,482,169,42,0,2040
POA4673,4,0,4,0,0,0,0,0,0,10,0,0,0,0,5,3,0,0,0,10,14,12,23,42,78,68,16,0,0,263
POA4674,0,4,4,4,6,0,0,0,0,16,0,0,3,3,3,10,4,0,0,21,26,14,39,66,127,132,43,13,0,458
POA4676,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,5,4,4,12,15,17,3,0,55
POA4677,0,0,9,11,16,17,0,0,0,62,13,6,13,19,34,23,3,3,0,117,73,77,236,381,451,450,136,18,6,1829
POA4678,0,0,0,0,0,4,0,0,0,4,6,0,3,0,3,4,4,0,0,23,15,15,36,45,84,100,28,8,0,333
POA4680,61,117,222,206,207,149,34,4,0,989,78,152,306,270,269,168,39,6,0,1287,1828,2091,5346,5645,5809,4113,808,90,0,25730
POA4694,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,4,8,6,7,17,14,0,0,0,56
POA4695,3,4,0,5,0,3,3,0,0,19,0,0,3,7,9,5,6,0,0,21,20,21,58,101,108,93,28,0,0,423
POA4697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,16,11,4,3,0,46
POA4699,0,0,0,0,0,5,0,0,0,3,0,0,0,5,3,0,0,0,0,8,15,12,16,48,39,36,20,0,0,182
POA4700,24,40,82,55,53,49,22,0,0,333,31,28,66,31,42,30,13,5,0,252,624,835,1764,1443,1676,1385,373,37,11,8156
POA4701,55,111,232,200,154,122,34,0,0,915,50,79,180,130,121,83,19,6,0,675,1445,2007,4503,4311,3794,3075,703,62,7,19906
POA4702,46,62,130,113,71,82,30,0,0,537,46,46,100,107,102,95,44,26,3,569,871,1147,2661,2824,2653,2566,751,161,17,13655
POA4703,37,26,89,94,101,61,30,5,0,442,38,41,80,78,77,71,26,4,0,432,919,862,1962,2301,2495,2084,587,60,4,11270
POA4704,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,4,0,9,17,12,14,7,8,0,67
POA4705,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,5,14,48,34,62,60,22,7,0,257
POA4706,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,6,4,8,10,0,0,37
POA4707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,14,16,27,34,5,6,6,109
POA4709,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,13,18,47,111,145,125,87,7,0,0,540
POA4710,3,3,18,15,17,16,3,0,0,84,9,9,17,18,9,16,0,0,0,79,126,90,338,379,405,436,115,15,4,1915
POA4711,0,10,3,7,16,12,0,0,0,55,4,0,9,3,11,3,0,0,0,28,66,78,127,165,242,196,37,6,0,923
POA4712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,32,16,31,33,18,0,0,132
POA4713,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,10,21,63,28,42,21,10,0,0,197
POA4714,0,3,4,7,4,6,0,0,0,24,3,6,3,7,10,8,0,0,0,38,38,52,89,121,157,195,60,3,0,718
POA4715,15,17,25,36,19,22,7,0,0,137,13,9,25,22,23,17,17,0,0,120,262,304,722,790,742,604,128,49,6,3615
POA4716,0,5,0,3,4,6,0,0,0,16,0,0,4,0,0,3,6,0,0,14,30,30,62,94,91,75,44,21,3,445
POA4717,6,9,23,19,16,4,0,0,0,83,8,11,25,20,14,6,0,0,0,72,166,238,691,714,622,402,73,4,0,2919
POA4718,4,7,13,7,4,6,0,0,0,43,0,4,9,18,3,9,0,0,0,48,49,125,268,312,262,254,92,8,0,1369
POA4719,0,3,6,5,0,0,0,0,0,15,0,0,0,5,5,5,3,0,0,21,19,40,113,108,115,102,54,12,0,569
POA4720,44,62,94,77,60,64,12,3,0,412,29,26,67,71,63,40,4,0,0,298,631,779,1828,1898,1565,1132,260,38,0,8140
POA4721,10,9,16,14,10,9,7,0,0,85,0,9,11,13,15,12,0,0,0,63,112,213,544,532,524,448,135,32,6,2548
POA4722,0,0,3,0,3,0,0,0,0,17,7,0,3,0,9,7,0,5,0,23,40,64,180,201,192,188,67,13,0,942
POA4723,6,7,7,4,4,9,0,0,0,29,3,0,11,0,4,7,4,0,0,41,38,46,154,151,133,142,60,9,0,748
POA4724,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,3,0,0,0,19,15,47,62,53,71,68,31,6,0,352
POA4725,5,6,6,3,8,3,0,0,0,29,4,4,9,0,4,3,3,0,0,22,50,58,141,134,177,182,68,14,0,828
POA4726,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,8,13,36,33,51,37,7,10,0,192
POA4727,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,3,0,0,0,8,7,9,23,38,35,41,20,0,0,184
POA4728,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,20,19,13,19,14,0,0,97
POA4730,11,4,10,20,15,17,6,0,0,85,11,11,15,9,13,16,5,0,0,83,112,158,346,344,345,366,132,9,5,1811
POA4731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,23,8,17,43,22,0,0,124
POA4732,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,7,11,23,19,13,0,0,77
POA4733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,23,13,20,20,8,0,0,101
POA4735,0,0,3,6,0,0,0,0,0,14,0,0,8,3,5,13,3,0,0,28,17,36,87,84,141,154,58,5,0,591
POA4736,0,3,0,0,0,4,0,0,0,4,0,0,0,0,8,0,0,0,0,9,0,11,6,12,12,21,11,7,0,87
POA4737,22,22,43,26,28,23,8,3,0,172,20,16,31,50,31,34,10,6,3,195,268,291,590,736,862,681,162,19,4,3615
POA4738,0,3,3,0,10,3,0,0,0,26,0,4,3,5,6,6,0,0,0,27,26,30,64,107,112,125,58,0,0,527
POA4739,3,0,0,0,0,4,0,0,0,9,0,0,0,0,3,0,0,0,0,9,7,5,20,23,32,64,15,0,0,175
POA4740,164,259,550,427,393,267,61,10,0,2123,119,223,423,350,384,256,79,18,0,1858,2900,3821,8555,8862,8700,6776,1725,169,11,41522
POA4741,9,8,34,35,18,29,6,0,0,155,18,18,19,39,45,34,18,0,5,196,192,223,581,746,838,840,222,31,7,3683
POA4742,0,5,9,7,0,4,0,0,0,25,0,0,7,5,3,3,0,0,0,20,14,56,165,174,180,154,39,7,0,774
POA4743,0,0,3,0,0,3,3,0,0,14,0,0,3,0,4,4,0,0,0,11,17,26,120,132,137,82,14,3,0,530
POA4744,11,23,49,32,29,22,3,0,0,172,11,12,44,46,35,28,0,0,0,172,341,466,1469,1578,1302,748,122,7,0,6033
POA4745,0,6,22,15,7,6,3,0,0,62,3,3,7,16,11,6,3,0,0,44,79,144,408,417,425,261,56,3,0,1790
POA4746,0,0,9,6,0,3,0,0,0,14,0,3,8,3,5,6,0,0,0,21,29,93,305,329,302,233,41,6,0,1339
POA4750,11,14,31,27,21,22,7,0,0,135,3,14,25,22,23,15,0,3,0,108,234,214,581,660,634,506,107,16,0,2947
POA4751,8,21,33,37,22,27,5,5,0,161,7,4,13,12,13,4,0,0,0,65,170,218,500,430,477,425,86,15,0,2324
POA4753,10,12,38,29,18,6,0,0,0,106,9,15,26,27,21,7,6,0,0,115,148,202,491,569,437,291,62,4,0,2206
POA4754,4,10,14,7,10,3,0,0,0,47,4,5,4,11,7,6,4,6,0,44,62,85,220,213,210,169,69,7,0,1048
POA4756,3,0,0,0,0,0,0,0,0,6,0,0,5,3,0,10,0,0,0,27,13,14,38,40,64,58,20,3,0,253
POA4757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,6,4,17,16,39,34,10,0,0,125
POA4798,0,0,0,4,0,5,0,0,0,11,0,6,0,0,0,0,0,0,0,6,15,23,21,48,57,70,17,12,6,268
POA4799,0,0,0,7,6,0,0,0,0,15,0,0,0,0,0,8,0,0,0,17,24,13,38,70,94,105,41,0,0,377
POA4800,20,19,27,63,49,40,14,0,0,225,22,23,20,41,46,38,18,4,3,216,325,272,695,984,1106,939,315,45,9,4695
POA4802,11,28,78,77,69,27,12,0,0,300,10,29,73,63,75,43,30,6,0,328,433,884,2181,1668,1453,1211,390,46,0,8257
POA4804,3,3,10,3,9,4,0,0,0,31,0,0,7,6,12,12,3,4,0,42,45,72,254,213,276,231,63,6,5,1167
POA4805,12,15,30,24,25,32,5,0,0,142,29,31,48,50,43,55,16,0,0,275,309,415,1158,1014,1051,1038,298,41,3,5330
POA4806,3,9,16,4,8,8,5,0,0,56,10,6,13,9,18,18,6,3,5,73,124,116,248,267,379,341,123,35,3,1646
POA4807,24,24,36,30,52,49,10,0,0,232,13,22,46,27,36,34,18,4,0,204,333,467,957,884,1056,1007,337,62,9,5116
POA4808,0,4,0,0,0,6,4,0,0,18,0,0,4,7,0,3,0,3,0,23,36,37,79,101,116,117,44,4,0,535
POA4809,3,0,0,8,0,4,0,0,0,17,4,0,0,3,4,0,4,8,0,23,32,25,62,79,104,108,37,15,0,458
POA4810,22,38,88,74,68,63,20,7,0,372,13,42,91,63,69,53,24,3,0,366,597,1228,2746,2148,2400,2103,571,66,0,11867
POA4811,27,24,75,45,39,30,16,6,0,263,18,17,46,27,40,26,3,0,0,184,396,847,1483,1279,1290,955,241,34,3,6516
POA4812,23,38,75,64,59,51,19,0,0,347,19,36,77,64,48,53,16,0,0,322,610,956,1995,1792,1769,1507,398,47,5,9078
POA4814,70,148,208,170,161,91,41,12,0,894,78,111,170,149,138,107,30,8,0,791,1907,3074,4561,4259,4351,3086,831,69,4,22138
POA4815,27,46,104,74,70,47,6,0,0,386,31,46,77,80,86,56,7,0,0,381,711,1051,1801,1771,1892,1346,329,26,0,8931
POA4816,7,21,20,25,18,18,0,0,0,106,13,9,28,26,33,27,19,7,0,167,153,238,665,683,837,839,266,50,0,3738
POA4817,39,71,135,135,111,84,27,5,0,619,46,72,99,98,102,84,22,6,0,520,1208,1479,3202,3227,3180,2393,546,37,0,15269
POA4818,62,91,224,147,99,80,18,3,0,722,45,69,190,150,116,66,27,5,0,669,1015,1595,4321,3895,2860,1919,418,34,0,16065
POA4819,0,3,5,0,4,4,8,0,0,29,0,3,9,10,9,16,0,0,0,52,39,55,170,188,220,357,141,14,0,1175
POA4820,22,18,29,31,28,24,6,3,0,161,28,15,40,38,32,38,24,9,0,212,357,359,800,840,977,859,277,37,0,4511
