SA2_CODE_2021,Separate_house_Dwellings,Separate_house_Persons,sd_rw_tce_hse_th_wth_1_sty_Dw,sd_row_tce_hse_th_wth_1_sty_P,sd_rw_tce_hs_th_wth_2m_sty_Dw,sd_rw_tce_hs_th_wth_2m_stys_P,sd_row_tce_hse_th_wth_Tot_Dwg,sd_row_tce_hse_th_with_Tot_P,Flt_apart_In_1_2_stry_blck_D,Flt_apart_In_1_2_stry_blck_P,Flt_apart_In_a_3_stry_blck_D,Flt_apart_In_a_3_stry_blck_P,Flt_apart_In_4_8_stry_blck_D,Flt_apart_In_4_8_stry_blck_P,Flt_apart_In_9m_stry_blck_D,Flt_apart_In_9m_stry_blck_P,Flt_apart_Attachd_to_a_hse_D,Flt_apart_Attachd_to_a_hse_P,Flat_apartment_Tot_Dwe,Flat_apartment_Tot_Per,Oth_dwg_Caravan_D,Oth_dwg_Caravan_P,Oth_dwg_Cabin_hboat_D,Oth_dwg_Cabin_hboat_P,Oth_dwg_improv_hme_tnt_so_D,Oth_dwg_improv_hme_tnt_so_P,Oth_dwg_Hse_flt_att_shp_off_D,Oth_dwg_Hse_flt_att_shp_off_P,Other_dwelling_Tot_Dwellings,Other_dwelling_Tot_Persons,Dwelling_structure_ns_Dwgs,Dwelling_structure_ns_Persons,Tot_occupie_private_dwgs_Dwgs,Tot_occupie_private_dwgs_Psns,Unoccupied_private_dwgs_Dwgs,Unoccupied_private_dwgs_Psns,Total_Dwellings,Total_Persons
206011495,2365,6133,914,1814,665,1395,1572,3213,560,914,348,615,757,1201,66,94,0,14,1743,2839,0,0,0,0,4,4,89,191,89,198,6,21,5779,12406,756,..,6528,12406
206011496,1670,4277,913,1917,908,2072,1824,3992,454,760,567,896,1379,2133,183,289,6,14,2583,4094,0,0,0,0,43,45,65,153,103,195,3,13,6185,12562,929,..,7121,12562
206011497,2771,7355,577,1168,1044,2350,1616,3518,165,299,174,298,472,762,10,11,7,9,823,1379,0,0,0,0,33,31,9,23,35,50,11,33,5260,12335,498,..,5757,12335
206011498,4064,11201,423,864,518,1142,940,2009,112,206,42,82,34,69,86,178,9,20,289,555,0,0,0,0,0,0,0,9,0,9,5,3,5299,13774,415,..,5711,13774
206021110,1957,5490,338,708,479,1048,820,1755,784,1103,92,145,131,218,0,0,3,3,1008,1469,0,0,0,0,0,0,11,24,11,24,0,0,3796,8740,416,..,4214,8740
206021112,4202,11314,759,1538,1165,2403,1925,3939,1642,2439,184,267,147,251,0,0,3,3,1975,2968,0,0,0,0,0,5,55,118,56,119,3,6,8159,18351,892,..,9055,18351
206021499,3281,9050,679,1582,732,1590,1409,3169,550,844,355,537,501,819,111,127,0,11,1522,2341,0,0,0,0,12,10,26,54,35,68,10,16,6266,14641,595,..,6855,14641
206021500,1860,5022,827,1930,665,1363,1487,3298,363,488,142,222,473,747,0,0,9,15,979,1472,0,0,0,0,0,0,43,90,48,89,6,14,4379,9893,472,..,4847,9893
206031113,2803,7798,673,1595,755,1812,1430,3402,571,992,1303,2319,182,309,0,0,3,9,2062,3623,0,0,0,0,0,0,23,46,23,46,7,7,6323,14881,702,..,7025,14881
206031115,857,2257,597,1255,242,557,844,1812,305,471,636,865,783,1360,986,2019,0,0,2710,4707,0,0,0,0,0,0,31,48,31,48,0,7,4441,8834,723,..,5167,8834
206031116,3133,8709,516,1111,599,1460,1118,2569,670,1100,591,872,1368,2133,178,268,0,0,2808,4371,0,0,0,0,0,0,23,53,24,52,9,13,7088,15715,996,..,8081,15715
206031501,3350,9894,301,668,781,1960,1080,2622,1160,2108,173,268,462,703,0,0,4,3,1801,3088,0,0,0,0,4,6,11,28,11,30,6,16,6254,15649,632,..,6882,15649
206031502,2112,6097,273,539,855,1711,1130,2253,883,1575,304,467,925,1449,41,61,0,6,2158,3549,0,0,0,0,0,0,12,22,12,22,9,10,5417,11936,851,..,6272,11936
206041117,94,201,465,933,776,2016,1235,2952,204,401,669,1115,1522,2502,3875,6613,0,0,6271,10632,0,0,0,0,11,7,45,93,50,99,16,18,7675,13899,2925,..,10600,13899
206041118,41,89,0,0,120,308,120,308,0,0,4,11,1058,1898,7149,13013,0,0,8209,14929,0,0,6,8,0,0,0,0,9,9,21,31,8394,15369,2425,..,10826,15369
206041119,89,193,143,317,432,1008,576,1324,248,387,657,1000,339,585,676,1121,3,8,1916,3102,0,0,0,0,3,7,3,15,8,18,14,17,2601,4648,857,..,3458,4648
206041120,0,0,0,0,0,0,0,0,0,0,0,0,29,55,0,0,0,0,29,55,0,0,0,0,0,0,0,0,0,0,0,0,34,56,5,..,37,56
206041121,834,2201,648,1305,1948,4467,2591,5774,135,200,344,622,741,1227,264,436,0,3,1488,2496,0,0,0,0,0,0,6,11,6,11,5,9,4922,10490,623,..,5547,10490
206041124,49,156,151,370,657,1755,811,2123,149,269,241,411,473,782,529,937,0,0,1390,2396,0,0,0,0,3,3,4,10,8,12,5,13,2255,4702,566,..,2823,4702
206041125,185,465,120,259,191,440,317,699,246,444,996,1623,405,634,1093,1912,0,0,2744,4609,0,0,0,0,0,0,0,0,0,0,6,8,3258,5791,1007,..,4258,5791
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
206041503,0,4,0,0,37,76,37,76,17,34,81,138,223,349,4843,8220,0,0,5163,8744,0,0,0,0,50,48,6,16,56,65,75,90,5335,8987,2089,..,7427,8987
206041504,0,0,0,0,0,0,0,0,19,38,75,135,229,367,9161,15442,0,0,9485,15986,0,0,0,0,16,15,0,0,16,15,63,95,9567,16096,3600,..,13175,16096
206041505,15,24,0,0,15,24,15,24,10,12,70,136,1616,2840,7080,12198,0,0,8775,15193,0,0,0,0,28,27,0,0,28,27,51,82,8874,15345,4527,..,13401,15345
206041506,283,707,658,1475,1167,2847,1818,4327,482,952,1133,2049,1704,2874,2136,3941,3,5,5452,9824,0,0,0,0,12,12,40,73,55,83,13,16,7614,14952,1680,..,9297,14952
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,6,5,0,..,6,5
206041508,0,0,0,0,0,0,0,0,0,0,17,35,494,821,3100,5614,0,0,3609,6471,0,0,0,0,4,4,6,12,5,12,12,30,3634,6515,1381,..,5007,6515
206041509,3,3,0,5,154,303,158,309,0,0,266,511,421,766,8153,14208,0,0,8837,15484,0,0,0,0,4,3,3,4,9,5,39,73,9037,15878,3343,..,12383,15878
206041510,45,120,253,571,489,1138,746,1713,475,839,94,191,1138,1985,1223,2242,0,5,2932,5261,0,0,0,0,0,0,24,45,24,45,3,5,3742,7142,1036,..,4782,7142
206051128,737,1863,1735,4043,855,2243,2592,6283,342,597,520,856,419,717,2841,4891,19,44,4140,7112,0,0,0,0,6,3,13,33,15,39,35,50,7519,15349,1715,..,9234,15349
206051129,1050,3089,603,1501,423,984,1029,2488,2078,3496,3064,4765,318,512,0,0,0,6,5455,8777,0,0,0,0,0,0,0,0,0,0,8,10,7542,14356,1335,..,8881,14356
206051130,482,1274,1499,3417,1775,4423,3278,7847,186,349,744,1268,2013,3328,1021,1695,6,6,3966,6642,0,0,0,0,0,0,12,30,12,30,8,12,7738,15800,1237,..,8981,15800
206051134,1131,3142,690,1653,449,1064,1141,2709,1965,3394,3283,5383,376,622,0,0,0,0,5627,9402,0,0,0,0,0,0,55,82,59,85,3,9,7962,15344,1415,..,9376,15344
206051511,0,3,19,47,389,935,409,979,0,0,14,33,58,87,423,748,0,0,490,869,0,0,3,4,0,0,10,17,16,21,14,25,929,1889,159,..,1089,1889
206051512,270,717,926,1991,1109,2521,2037,4512,242,357,125,197,1037,1669,2239,3714,4,11,3650,5944,0,0,0,0,10,8,42,83,55,93,27,26,6030,11287,1441,..,7475,11287
206051513,375,905,420,941,236,522,655,1460,1304,2037,2157,3254,1165,1787,975,1524,12,18,5616,8618,0,0,0,0,3,3,231,382,237,383,18,26,6894,11395,1702,..,8598,11395
206051514,352,964,348,803,480,1114,830,1920,969,1463,2098,3209,1249,1910,1725,2822,3,5,6040,9409,0,0,0,0,21,15,245,365,267,390,11,21,7501,12699,2056,..,9555,12699
206061135,1137,3070,416,905,337,719,757,1625,630,1081,1227,1926,718,1247,0,0,0,0,2572,4252,0,0,0,0,0,0,17,33,17,33,9,19,4487,9002,904,..,5392,9002
206061136,1648,3908,1554,3299,875,1952,2430,5253,999,1720,2204,3363,2299,3305,551,797,0,0,6058,9182,0,0,0,0,4,0,36,66,34,67,23,32,10195,18445,2011,..,12206,18445
206061138,1787,4963,270,531,896,2006,1165,2532,1160,2024,1181,1992,432,679,149,254,8,17,2926,4960,0,0,0,0,0,0,5,10,5,10,4,12,5883,12477,1376,..,7257,12477
206061515,175,500,32,65,161,363,195,424,259,502,1481,2330,701,1037,3877,5983,5,7,6322,9864,0,0,0,0,0,0,0,0,0,0,4,10,6697,10799,1754,..,8446,10799
206061516,659,1529,612,1253,654,1460,1272,2717,325,520,1096,1601,1301,2127,689,1101,0,0,3404,5342,0,0,0,0,0,0,16,31,16,31,8,24,5359,9640,1153,..,6516,9640
206071139,460,1181,635,1419,454,1089,1085,2506,204,345,339,581,689,1135,1733,2778,4,0,2969,4838,0,0,0,0,0,4,140,261,143,265,10,13,4669,8800,1007,..,5673,8800
206071140,288,764,1807,4132,603,1514,2413,5642,203,364,509,828,137,217,0,0,4,5,853,1414,0,0,0,0,4,4,48,118,50,120,5,14,3605,7958,535,..,4137,7958
206071141,269,644,545,1081,656,1433,1205,2518,209,341,621,1101,1094,1712,1340,2531,15,33,3285,5715,0,0,0,0,7,4,14,39,23,45,9,9,4782,8929,859,..,5648,8929
206071142,152,379,683,1454,1064,2487,1746,3940,446,751,705,1150,786,1320,1037,2217,0,13,2971,5455,0,0,0,0,26,25,45,82,70,104,14,21,4956,9904,1057,..,6011,9904
206071143,804,2184,1938,4341,816,2080,2756,6422,810,1376,591,934,721,1234,0,0,0,6,2125,3552,0,0,0,0,4,4,33,83,37,92,11,26,5729,12277,756,..,6492,12277
206071145,1114,3042,905,2129,839,2043,1743,4171,494,775,434,702,296,511,0,0,4,5,1222,1991,0,0,0,0,0,0,15,20,15,20,5,12,4094,9244,380,..,4471,9244
206071517,1580,3915,1767,3993,1503,3494,3264,7488,830,1300,1053,1594,1120,1741,467,769,5,6,3476,5408,0,0,0,0,0,0,47,100,53,105,5,6,8374,16920,1351,..,9724,16920
206071518,740,1890,683,1539,883,2059,1564,3597,265,413,632,1001,2347,3812,1400,2666,0,0,4641,7887,0,0,0,0,0,0,25,53,28,52,8,11,6974,13442,1244,..,8221,13442
207011146,2097,6185,311,590,254,714,563,1309,45,87,17,33,0,0,0,0,0,0,64,122,0,0,0,0,0,0,31,62,31,62,5,6,2770,7681,236,..,3003,7681
207011147,3713,10750,1187,2371,437,1153,1625,3522,465,790,150,268,311,517,0,0,0,0,929,1577,0,0,0,0,0,0,8,22,11,29,7,16,6282,15899,795,..,7082,15899
207011148,5953,18036,472,992,478,1349,947,2336,93,189,102,193,57,105,0,0,3,4,248,491,0,0,0,0,0,0,24,51,24,51,4,5,7179,20918,677,..,7858,20918
207011149,4753,14029,1095,2205,602,1577,1692,3784,693,1309,171,288,472,749,0,0,3,6,1340,2354,0,0,0,0,0,0,47,104,49,105,16,38,7861,20310,887,..,8748,20310
207011150,4240,12680,797,1773,377,923,1174,2695,88,170,152,295,408,665,14,30,3,4,664,1164,0,0,0,0,0,0,7,17,7,17,3,7,6095,16564,494,..,6594,16564
207011152,2181,6443,643,1522,573,1406,1214,2928,1062,1888,976,1648,1047,1707,366,578,3,7,3452,5826,0,0,0,0,0,0,20,40,20,40,7,20,6881,15254,1304,..,8183,15254
207011154,1561,4733,330,677,189,472,522,1152,219,399,56,99,16,16,0,0,0,4,287,520,0,0,0,0,0,0,0,3,0,3,0,0,2368,6410,214,..,2588,6410
207011155,3852,11329,972,1983,378,932,1350,2912,316,545,206,372,141,234,0,0,0,7,663,1154,0,0,0,0,0,0,32,54,32,54,4,12,5904,15464,565,..,6472,15464
207011519,1173,3400,734,1822,209,509,937,2333,761,1278,1038,1721,291,493,0,0,0,0,2094,3497,0,0,0,0,6,4,24,54,31,60,0,4,4233,9295,625,..,4865,9295
207011520,1231,3651,439,979,212,506,651,1484,998,1697,1414,2235,1112,1801,255,401,0,3,3776,6132,0,0,0,0,0,0,16,22,16,22,7,15,5679,11303,1106,..,6789,11303
207011521,2283,6743,605,1283,620,1474,1226,2753,377,696,318,526,124,228,29,43,0,0,851,1486,0,0,0,0,0,0,5,12,5,15,0,3,4366,11009,597,..,4961,11009
207011522,2456,7174,408,871,571,1430,972,2305,521,921,547,936,518,997,0,0,6,8,1585,2858,0,0,0,0,3,5,21,35,26,42,14,25,5051,12397,635,..,5685,12397
207021156,3468,9139,94,201,425,1155,526,1353,225,518,96,138,36,56,0,0,3,3,363,720,0,0,0,0,0,0,3,4,3,4,5,9,4364,11223,342,..,4706,11223
207021157,5387,14856,779,1543,1202,3201,1979,4744,376,610,293,508,840,1530,1321,2459,4,7,2832,5113,0,0,0,0,0,0,0,0,0,0,14,23,10211,24739,1476,..,11685,24739
207021159,4546,13343,392,751,705,1930,1090,2676,78,123,21,30,126,201,0,0,0,0,217,362,0,0,0,0,0,0,0,0,0,0,0,4,5865,16389,445,..,6310,16389
207021160,4148,11347,267,542,674,1730,936,2268,9,9,12,21,26,61,0,0,3,5,49,95,0,0,0,0,0,0,5,13,5,13,3,10,5140,13728,364,..,5504,13728
207021424,4233,12747,207,382,398,1163,608,1539,98,177,59,122,382,710,66,105,5,11,605,1128,0,0,0,0,0,0,0,0,0,0,12,26,5458,15442,519,..,5974,15442
207021425,2839,7953,887,2039,1135,3221,2026,5260,600,1311,182,365,187,353,0,0,0,10,972,2040,0,0,0,0,0,0,0,6,0,6,4,14,5839,15267,526,..,6366,15267
207031161,6029,16911,1127,2230,521,1297,1652,3526,96,203,137,208,511,823,0,0,10,13,756,1254,0,0,0,0,0,0,0,0,0,0,4,6,8440,21700,690,..,9134,21700
207031162,3099,8616,463,950,227,615,688,1565,234,306,56,92,30,54,0,0,8,9,324,466,0,0,0,0,0,0,7,11,7,11,0,4,4120,10666,340,..,4458,10666
207031163,3459,9773,1259,2601,1007,2628,2268,5231,745,1500,796,1462,599,984,1751,3227,11,21,3900,7202,0,0,0,0,0,0,4,9,8,9,26,43,9655,22261,1664,..,11318,22261
207031164,4231,12002,1298,2742,908,2337,2206,5084,322,707,0,0,83,160,0,0,0,0,401,866,0,0,0,0,0,0,3,11,3,11,6,11,6847,17968,634,..,7484,17968
207031165,2570,6958,738,1322,707,1873,1450,3191,117,168,257,395,261,443,0,0,6,14,641,1023,0,0,0,0,0,0,0,0,0,0,4,7,4663,11187,845,..,5506,11187
207031166,3025,8186,473,1088,268,674,746,1764,56,92,67,100,222,364,0,0,0,5,345,565,0,0,0,0,0,0,0,4,0,4,5,4,4119,10521,351,..,4469,10521
207031167,2353,6672,739,1478,307,727,1047,2206,331,617,85,157,54,101,0,0,0,8,478,881,0,0,0,0,0,0,5,4,3,7,6,10,3892,9776,375,..,4267,9776
208011168,4050,11452,350,610,459,1142,815,1750,201,325,50,103,10,17,0,0,3,8,266,454,0,0,0,0,0,0,28,66,28,66,0,3,5155,13726,362,..,5513,13726
208011169,5167,14420,920,1741,1091,2423,2007,4167,515,917,578,985,682,1056,75,112,4,18,1858,3087,0,0,0,0,0,6,57,106,65,114,10,25,9104,21806,1221,..,10322,21806
208011170,4226,12197,631,1372,828,2047,1461,3419,184,237,64,102,16,28,0,0,0,0,263,366,0,0,0,0,0,0,12,23,12,23,4,14,5967,16020,479,..,6447,16020
208011171,2964,8436,703,1320,516,1225,1221,2539,298,534,167,298,137,266,0,0,0,0,600,1098,0,0,0,0,0,0,39,66,38,70,10,16,4835,12151,371,..,5201,12151
208011172,4304,12451,924,1738,622,1502,1550,3236,688,1171,189,332,323,477,0,0,6,13,1206,1999,0,0,0,0,0,0,59,93,59,93,8,21,7122,17801,748,..,7874,17801
208011173,3635,10377,1124,2052,738,1825,1858,3877,379,652,389,604,489,748,175,292,0,3,1432,2301,0,0,3,4,3,5,69,133,75,137,9,15,7011,16707,700,..,7703,16707
208021174,5488,15892,1007,2092,1082,3029,2088,5120,872,1479,386,744,645,1123,0,0,6,15,1904,3354,0,0,0,0,0,0,52,118,56,120,23,37,9558,24525,817,..,10372,24525
208021176,2587,7236,1757,3552,572,1458,2327,5010,1912,3098,347,614,1164,2030,0,0,3,13,3431,5757,0,0,0,0,0,0,11,25,11,25,7,11,8369,18041,1086,..,9454,18041
208021177,3270,9959,1149,2764,1092,2797,2237,5565,1701,3076,794,1348,713,1195,257,418,3,5,3476,6040,0,0,0,0,0,0,12,25,12,25,11,17,9011,21605,1384,..,10397,21605
208021178,3459,10031,1410,3111,926,2369,2330,5474,768,1253,237,401,129,231,0,0,6,15,1145,1902,0,0,0,0,0,0,21,43,25,43,6,11,6966,17460,586,..,7549,17460
208021179,1930,5707,597,1225,397,932,986,2159,1254,2107,364,620,414,694,118,170,11,15,2158,3598,0,0,0,0,0,0,46,84,46,84,6,18,5135,11563,649,..,5784,11563
208021180,1599,4534,708,1377,260,656,963,2032,120,254,89,144,253,470,0,0,0,0,461,865,0,0,0,0,0,0,0,0,0,0,4,14,3028,7448,321,..,3348,7448
208021181,1849,5304,639,1312,354,912,997,2228,776,1235,155,263,81,145,0,0,4,0,1011,1644,0,0,0,0,0,0,4,12,4,12,3,10,3862,9199,410,..,4269,9199
208021182,1869,5489,1152,2446,468,1193,1615,3637,1364,2362,597,1093,122,223,24,42,0,12,2104,3732,0,0,0,0,0,0,53,102,53,102,4,8,5652,12969,675,..,6329,12969
208021426,4026,11588,388,878,518,1665,906,2547,774,1884,98,158,149,239,0,0,5,15,1022,2303,0,0,0,0,0,0,10,10,10,10,3,10,5971,16452,418,..,6387,16452
208021427,3698,10282,349,731,360,1072,711,1809,732,1545,27,43,91,159,0,0,0,6,856,1753,0,0,0,0,0,0,11,21,11,21,5,6,5281,13870,343,..,5620,13870
208031183,2479,7862,51,139,91,289,135,426,299,475,0,0,0,0,0,0,0,0,299,477,0,0,0,0,0,0,0,0,0,0,0,0,2913,8772,95,..,3009,8772
208031184,11,24,0,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,6,23,29,5,..,27,29
208031185,2699,7484,634,1202,921,2012,1550,3220,483,755,115,190,125,182,0,0,0,3,721,1131,0,0,0,0,0,0,12,14,14,15,5,13,4991,11857,472,..,5462,11857
208031186,2428,6512,1344,2473,949,2152,2290,4625,1745,3144,78,103,21,36,0,0,0,0,1848,3287,6,5,165,198,0,0,10,10,178,219,7,10,6751,14646,531,..,7280,14646
208031187,1609,4513,232,411,31,94,261,503,162,317,0,0,0,0,0,0,0,0,161,327,0,0,0,0,0,0,0,0,0,0,0,0,2036,5346,81,..,2112,5346
208031188,5448,14707,1618,3021,906,2149,2518,5168,1030,1855,237,405,625,976,195,324,3,5,2091,3558,0,0,0,0,3,5,46,76,50,74,5,11,10109,23521,809,..,10920,23521
208031189,3109,8857,247,537,479,1178,730,1718,1219,2474,114,186,39,60,0,0,6,3,1366,2726,0,0,0,0,0,0,11,17,11,17,8,23,5218,13332,359,..,5582,13332
208031190,2531,7002,1402,2477,745,1773,2150,4250,694,1026,125,217,169,270,72,106,3,10,1063,1632,0,0,0,0,0,0,29,54,29,54,3,0,5785,12939,557,..,6339,12939
208031191,2712,7499,197,353,132,337,327,692,137,239,0,0,210,328,103,173,0,0,446,735,0,0,0,0,0,0,7,14,7,14,7,10,3501,8943,332,..,3828,8943
208031192,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,..,0,3
208031193,4055,11909,2133,4101,1233,3063,3365,7165,843,1260,179,278,5,3,0,0,5,7,1027,1554,0,0,0,0,0,0,33,54,34,56,3,4,8480,20688,601,..,9088,20688
208041194,3326,9820,735,1510,764,1839,1499,3347,1903,3235,1235,2022,478,826,0,0,0,11,3616,6092,0,0,0,0,3,3,165,243,163,246,11,30,8617,19541,1288,..,9903,19541
208041195,4459,13351,1268,2638,717,1732,1989,4374,704,1268,455,757,417,609,244,406,0,0,1817,3044,0,0,0,0,0,0,143,231,140,234,12,21,8417,21021,1376,..,9793,21021
209011196,3353,9133,76,136,130,316,208,456,4,4,0,0,39,48,0,0,3,4,44,57,0,0,0,0,0,0,0,0,0,0,7,10,3613,9661,224,..,3838,9661
209011197,6529,17840,676,1153,425,907,1094,2056,70,139,64,81,42,62,0,0,9,11,188,301,0,0,0,0,7,0,0,10,3,10,6,5,7820,20216,443,..,8265,20216
209011198,3947,10784,581,1037,466,1127,1053,2161,535,1007,220,357,436,698,162,254,0,0,1352,2318,0,0,0,0,7,3,13,30,19,29,12,13,6373,15309,688,..,7063,15309
209011199,3703,9247,1146,2194,1077,2539,2222,4732,151,281,29,56,19,29,165,250,9,6,374,622,0,0,0,0,0,4,4,3,10,8,8,22,6308,14625,740,..,7053,14625
209011200,2754,7799,432,789,646,1551,1080,2339,687,1128,101,181,408,668,0,0,0,0,1197,1978,0,0,0,0,0,0,12,17,12,17,16,30,5049,12164,589,..,5642,12164
209011201,2210,6385,31,53,80,195,105,250,412,765,56,108,65,104,0,0,0,0,533,975,0,0,0,0,0,0,0,0,0,0,0,0,2858,7618,277,..,3142,7618
209011202,5424,14305,656,1067,287,638,942,1706,76,121,9,20,0,0,0,0,6,12,98,156,0,0,0,0,0,0,0,0,3,0,4,8,6464,16179,350,..,6822,16179
209011203,5851,15884,613,1093,393,965,1008,2056,11,18,34,54,0,0,0,0,4,23,44,87,0,0,0,0,0,0,7,15,7,15,5,13,6917,18057,418,..,7337,18057
209011204,3271,8531,215,346,101,241,316,591,10,31,8,9,0,0,0,0,9,12,24,51,0,0,0,0,5,0,0,4,5,9,0,0,3613,9181,200,..,3818,9181
209021205,2243,6594,157,268,589,1466,746,1736,230,482,280,440,207,366,81,138,3,4,803,1419,0,0,0,0,5,3,3,0,4,10,4,9,3802,9768,663,..,4469,9768
209021428,4763,12699,1019,1980,939,2117,1959,4095,230,350,259,446,1345,2149,261,401,5,22,2106,3368,0,0,0,0,61,61,116,211,172,274,12,13,9013,20454,964,..,9976,20454
209021429,2991,8145,922,2055,582,1361,1508,3418,194,296,126,222,181,338,0,0,6,12,499,870,0,0,0,0,0,0,23,49,22,45,0,0,5025,12484,478,..,5501,12484
209021523,3499,8817,1125,2065,1215,2679,2341,4743,431,781,82,141,0,0,0,6,4,15,522,945,0,0,0,0,10,9,16,33,27,45,0,0,6391,14544,541,..,6938,14544
209021524,3195,8594,320,688,128,297,448,990,5,22,0,0,0,0,0,0,0,0,11,24,0,0,0,0,0,0,3,14,3,14,0,0,3655,9622,244,..,3896,9622
209021525,3329,8546,1246,2068,641,1463,1889,3533,154,249,12,22,0,0,0,0,0,5,167,278,0,0,0,0,0,0,40,79,39,84,6,16,5431,12452,613,..,6041,12452
209021526,3305,8719,1561,2913,796,1782,2363,4693,164,299,15,19,0,0,0,0,11,15,182,338,0,0,0,0,4,3,26,71,33,69,7,17,5890,13842,572,..,6457,13842
209031209,7223,21084,137,225,259,579,393,806,492,903,44,57,29,46,0,0,7,13,571,1013,0,0,0,0,7,4,4,10,9,15,6,19,8207,22938,349,..,8551,22938
209031210,1203,3418,19,27,9,14,30,47,0,5,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,6,1240,3483,72,..,1307,3483
209031211,1547,4120,8,19,0,0,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,3,3,0,8,1561,4149,171,..,1728,4149
209031212,1763,4962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,4,10,0,0,1771,4973,173,..,1946,4973
209031213,2948,8933,31,61,46,102,76,162,51,71,3,5,0,0,0,0,0,0,50,78,0,0,0,0,0,0,0,0,0,0,0,7,3084,9179,134,..,3215,9179
209031214,2224,6642,17,29,3,3,17,30,0,6,0,0,0,0,0,0,3,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,2245,6678,110,..,2359,6678
209031215,4611,13645,108,202,123,283,230,479,4,4,0,0,0,0,0,0,3,5,9,11,0,0,0,0,0,0,0,0,3,3,0,5,4854,14146,154,..,5012,14146
209041216,1759,5324,145,342,366,817,512,1165,108,203,106,158,163,240,0,0,0,0,382,602,0,0,0,0,3,3,0,0,3,3,0,0,2656,7095,223,..,2876,7095
209041217,1947,5021,242,458,209,517,452,974,0,6,24,38,58,77,0,0,0,6,85,126,0,0,0,0,3,5,0,0,3,5,5,12,2501,6136,205,..,2703,6136
209041220,5388,15243,382,961,234,554,609,1509,22,58,20,32,201,357,0,0,4,5,244,445,0,0,0,0,5,5,0,0,6,5,0,0,6252,17205,240,..,6485,17205
209041221,3682,10194,326,777,78,204,407,986,11,21,0,0,0,0,0,0,3,12,16,34,0,0,0,0,0,0,0,3,0,3,0,0,4105,11214,180,..,4285,11214
209041223,6342,17280,388,752,349,824,735,1581,467,1035,0,0,0,0,0,0,6,14,474,1052,0,0,0,0,0,0,4,13,3,17,10,19,7567,19949,542,..,8104,19949
209041224,7154,21561,299,618,87,203,384,821,6,6,0,0,0,0,0,0,6,3,7,15,5,3,0,3,0,0,0,0,9,11,9,21,7564,22423,408,..,7970,22423
209041225,3429,9728,213,390,47,106,259,496,26,56,0,0,0,0,0,0,3,12,32,68,0,3,0,0,0,0,0,0,0,3,5,14,3737,10307,268,..,4004,10307
209041431,3482,10445,606,1363,214,609,820,1974,0,0,190,286,0,0,0,0,5,10,191,296,0,0,0,0,0,0,0,0,0,0,5,3,4492,12711,187,..,4687,12711
209041432,2311,6278,441,1021,203,577,638,1601,0,3,30,50,0,0,0,0,0,0,31,48,0,0,0,0,4,3,0,0,7,5,4,11,2991,7942,180,..,3172,7942
209041433,3225,10630,161,385,399,1063,566,1440,0,0,55,82,0,0,0,0,0,0,55,82,0,0,0,0,3,3,0,0,3,3,0,3,3857,12163,203,..,4061,12163
209041435,3570,11639,96,284,267,668,365,943,0,0,0,0,0,0,0,0,6,4,6,4,0,0,0,0,0,0,0,0,0,0,0,0,3940,12584,114,..,4056,12584
209041436,3344,10052,539,1008,372,893,907,1908,0,0,34,45,0,0,0,0,0,0,35,49,0,0,0,0,0,0,0,0,0,0,0,0,4286,12007,159,..,4446,12007
209041437,6576,22332,295,797,464,1071,758,1865,22,43,0,0,128,169,0,0,0,0,145,204,0,0,0,3,0,0,6,11,11,9,7,12,7498,24427,498,..,7989,24427
209041527,5085,15661,100,279,60,150,161,432,10,22,10,16,0,0,0,0,4,0,24,38,0,0,0,0,0,0,0,0,0,0,0,4,5271,16138,201,..,5474,16138
209041528,3260,9591,189,579,112,241,301,822,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3563,10418,124,..,3687,10418
209041529,3111,8432,119,273,144,349,263,620,390,853,0,0,0,0,0,0,4,9,391,861,0,0,0,0,0,3,0,0,0,3,5,10,3772,9917,247,..,4018,9917
209041530,4271,12676,51,128,100,242,156,365,137,293,0,0,0,0,0,0,0,0,138,297,0,0,0,0,0,0,3,22,4,20,3,3,4573,13362,221,..,4793,13362
209041531,3315,10183,343,595,183,413,524,1013,61,106,53,95,0,0,0,0,0,0,110,196,0,5,0,0,0,0,0,3,5,10,0,0,3957,11396,213,..,4167,11396
209041532,3599,11460,36,85,137,335,173,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3780,11888,135,..,3918,11888
