SA2_CODE_2021,P55_64_C_Own_chld_childr,P55_64_C_Oth_ch_chiln,P55_64_Ca_Ow_ch_ch_oth_ch_ch,P55_64_yr_C_for_Tot,P55_64_D_not_prov_ch_care,P55_64_U_ch_care_ns,P55_64_OS_vis,P55_64_yr_Tot,P65_74_C_Own_chld_childr,P65_74_C_Oth_ch_chiln,P65_74_Ca_Ow_ch_ch_oth_ch_ch,P65_74_yr_C_for_Tot,P65_74_D_not_prov_ch_care,P65_74_U_ch_care_ns,P65_74_OS_vis,P65_74_yr_Tot,P75_84_C_Own_chld_childr,P75_84_C_Oth_ch_chiln,P75_84_Ca_Ow_ch_ch_oth_ch_ch,P75_84_yr_C_for_Tot,P75_84_D_not_prov_ch_care,P75_84_U_ch_care_ns,P75_84_OS_vis,P75_84_yr_Tot,P85ovr_C_Own_chld_childr,P85ovr_C_Oth_ch_chiln,P85ov_Ca_Ow_ch_ch_oth_ch_ch,P85ovr_C_for_Tot,P85ovr_D_not_prov_ch_care,P85ovr_U_ch_care_ns,P85ovr_OS_vis,P85ovr_Tot,PTot_C_Own_chld_childrn,PTot_C_Oth_ch_chiln,PTot_Ca_Ow_ch_ch_oth_ch_ch,PTot_C_for_Tot,PTot_D_not_prov_ch_care,PTot_U_ch_care_ns,PTot_OS_vis,PTot_Tot
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
107031136,65,364,3,428,1560,49,4,2043,15,231,0,247,1127,45,4,1422,0,19,0,19,608,55,0,676,0,0,0,0,191,112,0,304,3947,997,121,5063,9055,527,14,14660
107031137,25,136,8,158,743,19,0,924,8,104,0,112,645,27,0,784,0,13,0,13,423,20,0,452,0,0,0,0,202,11,0,212,998,408,36,1436,3973,254,4,5670
107031138,44,157,0,206,1055,42,0,1306,4,221,0,229,1143,54,4,1427,0,37,0,38,787,78,0,896,0,0,0,0,292,99,0,392,1223,517,56,1792,5215,410,11,7434
107031139,24,146,0,174,627,27,0,830,11,178,0,188,586,25,3,806,5,14,0,19,310,5,0,331,0,0,0,6,108,13,0,117,1041,434,69,1535,3075,187,5,4807
107031140,50,199,0,253,936,30,4,1225,3,214,0,220,894,63,0,1182,0,27,0,32,599,47,0,674,0,0,0,4,231,24,0,255,1245,556,57,1863,4640,286,7,6790
107031141,112,367,0,481,1838,63,9,2389,8,284,0,298,1498,66,7,1870,4,17,0,23,821,65,0,905,0,0,0,0,207,100,0,310,3671,992,92,4762,9969,605,21,15361
107031142,49,257,3,311,1129,65,0,1507,6,159,5,166,1075,63,0,1308,0,20,0,21,637,69,0,727,0,0,0,0,265,69,0,335,1567,608,60,2231,6137,527,7,8893
107031143,92,362,3,461,2157,126,3,2750,17,267,0,290,1949,105,4,2358,3,54,0,60,1438,152,0,1658,0,3,0,3,437,105,0,545,2867,1022,92,3985,11622,1147,13,16764
107041144,115,290,4,409,2088,90,0,2597,20,294,0,314,1719,101,0,2134,6,74,0,78,1419,96,0,1592,0,5,0,5,567,86,0,661,3439,971,59,4468,12462,854,13,17796
107041145,78,258,0,338,1704,76,0,2123,16,185,0,196,1384,60,0,1643,0,35,0,41,861,69,0,975,0,0,0,0,414,39,0,457,2602,725,56,3391,9150,615,7,13162
107041146,117,269,7,392,1845,60,4,2299,7,344,5,352,1512,61,0,1932,5,54,0,59,1190,92,0,1348,0,0,0,3,501,134,3,641,3984,948,66,4995,12508,1003,21,18537
107041147,67,131,4,199,955,26,0,1190,6,140,0,152,580,22,0,752,0,6,0,9,333,30,0,368,0,0,0,0,87,52,0,137,1988,424,28,2439,4409,252,6,7105
107041148,119,191,5,309,1404,46,0,1760,11,236,0,244,1070,31,0,1352,6,32,0,36,515,44,0,598,0,0,0,0,177,30,0,212,2372,614,29,3014,6191,308,18,9528
107041150,123,350,5,472,1967,62,0,2505,16,298,0,314,1646,69,3,2033,3,42,0,49,1136,81,0,1262,0,4,0,4,583,71,0,659,4043,947,81,5074,10789,589,12,16462
107041548,49,190,0,237,1592,92,10,1930,7,195,0,205,1348,63,4,1618,4,33,0,40,994,68,0,1105,0,0,0,5,340,118,0,458,1396,585,26,2008,11747,920,37,14705
107041549,92,137,0,228,1423,127,0,1778,10,155,0,165,1079,139,8,1390,4,38,0,43,689,145,0,879,0,0,0,3,257,99,0,357,2369,543,52,2964,10276,1195,37,14470
108011151,31,113,0,147,717,65,0,927,5,81,3,83,647,72,0,807,0,16,0,14,377,42,0,429,0,0,0,0,117,18,0,136,672,279,26,978,3036,406,0,4420
108011152,60,216,3,282,1818,93,6,2198,13,243,0,255,2379,170,5,2812,0,46,0,46,1681,155,0,1893,3,3,0,7,680,161,0,851,1604,712,77,2390,9602,904,25,12921
108011153,50,124,4,174,1103,121,0,1396,8,101,0,110,1132,149,0,1390,0,10,0,13,514,74,0,597,0,0,0,0,94,16,0,116,924,332,33,1287,4252,630,9,6183
108011154,18,111,4,132,788,35,0,957,7,87,0,91,1247,53,0,1400,0,14,0,17,926,101,0,1041,0,0,0,0,383,121,0,504,511,298,15,820,4586,413,5,5820
108021155,56,268,0,323,1539,169,5,2030,22,170,5,197,1618,127,0,1942,10,41,0,48,966,127,3,1141,0,0,0,0,379,81,0,462,1858,848,106,2815,8120,1881,10,12821
108021156,54,187,7,248,1477,140,3,1864,7,135,0,143,1376,126,0,1649,0,14,0,16,567,84,0,669,0,0,0,0,147,17,0,173,1160,520,58,1738,5670,735,23,8164
108021157,31,82,0,111,708,45,0,865,9,89,6,99,717,43,0,866,0,18,0,18,424,42,0,484,0,0,0,0,183,25,0,209,719,273,46,1035,3088,314,13,4451
108021158,28,114,0,141,914,121,3,1173,5,105,0,109,1160,130,0,1405,0,10,0,19,838,73,0,926,0,0,0,0,337,41,0,380,687,326,37,1054,4642,623,7,6325
108021159,63,167,0,234,1151,116,0,1499,10,130,3,138,1108,97,0,1340,0,20,0,23,509,47,0,577,0,0,0,0,109,15,0,131,1039,467,62,1572,4612,562,3,6752
108021160,25,91,0,114,861,55,0,1025,6,80,0,91,1154,73,0,1310,0,13,0,15,682,44,0,740,0,0,0,0,208,24,0,236,625,247,25,899,3985,340,9,5227
108031161,4,9,0,17,59,11,5,81,0,4,0,4,39,7,0,56,0,3,0,3,23,4,0,30,0,0,0,0,12,0,0,15,69,28,9,99,244,35,8,391
108041162,91,340,0,434,2421,123,9,2985,14,273,0,289,3326,136,3,3751,12,77,0,85,2224,125,0,2433,6,5,0,8,735,67,0,807,2073,934,87,3094,12256,686,17,16055
108041164,78,264,3,345,1989,121,5,2454,27,281,0,310,2505,148,3,2971,14,66,0,78,1937,236,0,2250,3,10,0,12,790,271,0,1068,2809,995,127,3930,12780,1341,21,18081
108041165,34,120,0,154,755,69,0,976,11,91,0,99,700,75,6,879,0,10,0,12,293,31,0,333,0,0,0,0,55,10,0,64,745,301,26,1071,2931,363,7,4373
108041166,48,246,5,290,1279,58,3,1626,5,194,0,202,1342,53,0,1592,3,41,0,43,857,56,0,957,0,0,0,3,343,30,0,380,1905,774,102,2783,6923,506,5,10213
108041619,76,176,0,254,1499,117,0,1871,11,219,3,235,1407,131,3,1771,5,34,0,36,771,76,6,894,0,0,0,0,241,16,0,258,1749,660,91,2505,7301,683,31,10527
108041620,101,284,10,392,1766,66,0,2233,17,307,0,326,1908,82,0,2314,4,72,0,74,1687,101,4,1871,4,4,0,4,727,119,0,860,2687,958,108,3754,9881,587,10,14237
108051167,19,86,7,108,772,48,0,935,9,79,0,86,854,64,0,1002,5,8,0,15,494,51,4,562,0,0,0,0,187,22,0,214,614,254,22,889,3397,336,5,4625
108051168,61,240,0,293,1591,93,4,1983,12,207,0,216,2034,124,0,2376,4,30,0,35,1071,79,0,1185,0,0,0,3,316,24,0,341,1626,660,80,2371,7436,591,10,10412
108051169,89,340,3,435,2156,191,0,2780,10,272,7,294,2289,217,0,2796,3,58,0,64,1733,215,0,2007,0,0,0,3,770,152,0,929,2595,1072,144,3806,12110,1633,8,17559
108051170,70,236,6,313,2044,136,0,2491,23,180,4,206,2331,115,0,2658,0,39,0,41,1100,90,0,1233,0,3,0,3,247,26,0,275,1468,657,63,2188,8397,730,6,11325
108051171,25,108,0,133,635,62,0,825,3,55,0,65,630,45,0,741,0,14,0,14,404,46,0,467,0,0,0,0,135,34,0,168,769,288,41,1095,2967,328,3,4392
109011172,88,313,6,409,1387,77,0,1873,7,281,4,286,1171,68,0,1532,0,55,0,55,809,65,0,930,0,8,0,4,305,44,0,356,3371,1042,141,4552,8749,587,9,13899
109011173,53,207,0,261,986,80,4,1330,3,155,0,156,834,46,0,1040,0,20,0,20,564,49,0,632,0,0,0,0,230,24,0,261,1494,661,92,2246,5597,643,9,8497
109011174,55,162,4,211,1193,71,3,1480,10,177,0,184,1037,57,0,1290,0,42,0,43,697,54,0,793,0,5,0,8,366,34,0,407,1416,609,54,2087,6348,562,13,9003
109011175,84,258,3,345,1360,160,0,1867,7,188,0,195,1197,126,0,1515,3,33,0,40,646,86,0,778,0,0,0,0,206,24,0,231,1883,720,92,2697,6224,852,4,9777
109011176,54,268,3,329,1387,87,0,1804,19,255,0,275,1440,93,0,1810,7,64,0,69,898,91,0,1064,0,3,0,3,316,37,0,357,2278,925,116,3319,8498,861,10,12690
109021177,22,57,0,82,369,57,0,510,0,35,0,38,269,41,0,345,0,13,0,11,196,36,0,249,0,0,0,0,74,12,0,88,330,165,6,498,1606,312,0,2425
109021178,29,141,4,169,690,83,0,942,3,90,0,90,655,88,0,832,3,13,0,16,379,43,0,440,0,0,0,0,117,13,0,132,900,355,45,1304,3375,628,54,5360
109021179,9,79,0,90,443,97,0,631,8,28,0,40,347,87,0,475,0,4,0,4,154,32,0,192,0,0,0,0,54,16,0,68,499,170,17,688,1944,592,32,3263
109031180,22,111,0,131,674,41,0,846,6,92,0,99,691,47,0,847,0,16,0,16,513,46,0,577,0,0,0,0,210,32,0,251,661,331,25,1018,3333,307,0,4666
109031181,32,161,0,195,764,84,0,1045,7,94,0,102,995,92,0,1186,5,30,0,32,533,75,0,645,0,4,0,4,193,31,0,221,975,396,50,1420,3947,536,18,5922
109031182,30,143,0,174,782,89,3,1053,10,106,0,116,759,69,0,941,0,17,0,17,506,60,0,584,0,0,0,0,245,30,0,274,817,394,54,1272,3981,593,5,5849
109031183,33,125,0,168,888,111,4,1163,6,95,0,97,781,72,0,953,5,21,0,27,453,64,0,542,0,3,0,7,144,36,0,184,900,348,47,1306,3649,557,6,5521
109031184,28,96,0,121,709,40,0,876,14,87,0,100,933,58,0,1090,0,13,0,13,575,80,0,672,0,4,0,4,151,59,0,215,1021,310,41,1371,3781,413,0,5563
109031185,39,180,3,221,1099,126,0,1448,9,138,0,148,1339,153,0,1647,0,23,0,23,821,112,0,954,0,0,0,0,277,78,0,353,1208,497,60,1761,5456,838,8,8060
110011186,124,297,5,427,2129,178,5,2733,21,274,0,299,1734,129,7,2167,3,53,0,54,1296,158,0,1512,0,3,0,6,477,118,0,592,3221,1084,135,4438,12994,2154,41,19624
110011187,32,67,0,94,521,65,0,685,5,45,0,51,438,60,0,548,0,4,0,11,269,51,0,326,0,0,0,0,79,23,0,103,631,184,26,840,2335,484,8,3660
110011188,36,116,0,157,729,64,0,949,7,95,3,98,652,54,0,803,3,8,0,13,351,40,0,404,0,0,0,0,104,16,0,115,908,319,50,1283,3188,329,5,4802
110011189,18,55,0,68,364,50,0,484,0,60,0,67,386,47,0,497,0,4,0,4,279,37,0,323,0,0,0,0,64,10,0,82,407,163,27,596,1725,305,0,2627
110021190,50,113,0,155,1122,139,0,1418,10,117,0,125,1100,112,0,1344,0,30,0,32,700,95,0,830,0,4,0,4,225,68,0,294,1019,378,32,1430,5182,919,12,7544
110021191,50,206,0,260,1098,103,0,1458,3,137,0,138,1154,106,4,1399,0,46,0,45,873,83,0,1008,0,0,0,0,318,54,0,381,1633,664,83,2381,6454,898,34,9772
110021192,34,89,0,125,613,87,0,825,3,71,0,77,569,65,0,712,0,12,0,12,340,37,0,390,0,0,0,0,86,9,0,91,647,318,58,1019,2781,482,0,4286
110021193,27,96,0,120,714,73,0,914,8,70,0,82,700,77,0,857,0,12,0,13,467,53,0,531,0,0,0,0,174,11,0,188,702,278,26,1009,3276,464,3,4751
110021194,32,92,3,134,983,120,0,1239,6,76,3,86,1187,132,0,1409,0,15,0,12,533,75,0,624,0,0,0,0,185,24,0,210,736,263,34,1032,4325,649,118,6122
110031195,34,127,0,155,742,193,0,1092,8,89,0,97,627,147,0,871,4,34,0,34,395,85,0,518,0,0,0,0,119,35,0,151,930,414,53,1399,3917,1344,11,6674
110031196,15,47,0,65,503,221,0,789,0,41,0,44,348,132,0,529,0,7,0,12,160,64,0,239,0,0,0,0,30,13,0,50,652,193,27,867,2324,1123,13,4333
110031197,25,118,0,141,763,91,0,992,10,106,0,109,561,51,0,729,0,37,0,35,389,35,0,459,0,3,0,3,151,18,0,173,1045,414,50,1507,3766,492,8,5772
110031198,25,75,0,101,546,116,0,758,3,57,0,63,391,66,0,524,0,12,0,10,185,42,0,242,0,0,0,0,77,11,0,89,654,211,24,889,2230,577,5,3694
110041199,33,166,0,201,839,78,0,1117,7,127,3,131,699,84,0,913,0,29,0,30,578,78,0,683,0,0,0,0,258,29,0,288,1545,556,88,2187,4746,712,22,7664
110041200,27,78,0,107,467,86,0,660,6,53,0,55,373,55,0,481,0,5,0,5,227,27,0,257,0,0,0,0,67,18,0,82,713,212,29,958,2234,441,9,3642
110041201,25,98,5,126,897,123,0,1139,9,99,4,112,840,128,0,1075,0,20,0,19,498,76,0,593,0,0,0,0,152,30,0,185,995,353,50,1397,4066,782,3,6246
110041202,80,381,4,470,1980,118,3,2573,35,325,0,365,1737,102,6,2215,6,58,0,59,1208,111,0,1384,0,6,0,8,415,41,0,462,3063,1261,152,4480,11590,1225,16,17304
110041203,77,217,3,295,1287,132,0,1717,11,226,0,233,1203,145,0,1586,0,51,0,50,1034,213,0,1307,0,4,0,4,524,200,0,730,2580,834,112,3528,8716,1278,20,13541
110041204,17,72,0,93,395,46,0,533,4,47,0,56,360,34,0,449,0,9,0,6,201,33,0,239,0,0,0,0,36,11,0,46,853,263,32,1148,2724,577,17,4462
110041205,97,399,9,497,2054,180,0,2732,19,267,0,291,1995,142,0,2421,9,46,0,49,1125,103,0,1274,0,0,0,0,336,42,0,377,3121,1056,140,4309,9910,1003,5,15236
111011206,73,394,0,470,1744,62,0,2275,15,502,0,518,1568,76,0,2167,3,79,0,81,1193,95,0,1375,0,4,0,4,523,89,0,617,2841,1278,72,4191,9869,617,8,14692
111011207,31,165,0,192,707,32,0,932,6,157,0,164,622,45,0,831,0,15,0,15,395,38,0,449,0,0,0,0,121,13,0,139,804,437,24,1272,3293,251,8,4815
111011208,142,468,6,609,2120,89,0,2816,32,558,0,595,1600,86,4,2289,14,90,0,101,1336,87,0,1529,0,9,0,9,613,62,0,688,4708,1576,144,6429,12885,825,25,20164
111011209,106,470,3,580,2136,59,0,2780,25,468,0,493,1764,88,0,2349,6,80,0,86,1162,118,0,1367,0,0,0,0,439,42,0,486,4489,1511,168,6169,12801,690,12,19677
111011210,36,197,8,239,916,52,4,1218,7,147,0,153,759,54,0,962,0,26,0,26,632,37,0,698,0,0,0,0,315,26,0,340,1329,529,65,1929,5230,529,4,7692
111011211,18,99,0,120,356,22,0,501,9,103,0,110,328,37,0,471,0,19,0,20,258,53,0,336,0,0,0,3,111,103,0,220,621,265,29,915,1871,265,0,3048
111011212,73,278,0,347,1482,55,0,1885,20,272,0,294,1441,73,0,1811,0,38,0,38,995,65,0,1097,0,3,0,3,356,46,0,411,1841,802,75,2713,7227,414,7,10365
111011213,81,314,0,397,1192,23,0,1621,13,435,0,453,1081,11,0,1542,4,93,0,97,822,27,0,940,0,0,0,0,295,7,0,299,2311,1015,85,3414,6323,157,3,9891
111011214,55,376,4,435,1491,68,0,1991,13,374,0,395,1317,52,3,1768,0,83,0,84,1002,34,0,1128,0,4,0,10,336,30,0,374,2366,1053,86,3500,8184,436,11,12125
111021215,39,198,0,234,1007,50,0,1289,9,140,0,151,819,61,0,1034,0,32,0,29,656,107,0,793,0,3,0,3,268,110,0,377,1562,568,71,2195,5413,584,0,8196
111021216,43,173,3,224,1026,40,0,1287,10,133,0,146,1008,39,0,1190,4,40,0,38,707,28,0,774,0,4,0,4,177,9,0,186,1494,542,69,2108,5378,318,7,7806
111021217,50,288,6,347,1127,42,3,1519,18,248,0,270,929,42,5,1244,0,34,0,33,562,85,5,683,0,0,0,0,241,73,0,318,3363,975,106,4449,7591,507,13,12554
111021218,71,261,0,334,1796,80,5,2211,10,239,0,248,1814,109,0,2176,3,54,0,60,1584,112,0,1761,0,3,0,3,861,73,0,937,2650,845,96,3592,10596,691,8,14894
111021219,68,344,4,417,1438,57,0,1910,17,385,0,402,1597,84,6,2080,4,72,0,72,1087,79,4,1240,0,3,0,3,441,79,0,524,1874,1068,96,3035,8042,556,11,11645
111021220,51,258,3,315,1062,46,0,1417,9,238,0,244,1189,52,0,1489,0,34,0,35,671,38,0,747,0,0,0,0,177,19,0,191,1322,687,52,2063,5401,316,5,7786
111021221,26,204,4,235,649,18,0,902,8,146,0,155,584,21,0,765,0,17,0,20,274,15,0,309,0,0,0,0,66,3,0,72,1261,575,59,1890,3685,166,0,5746
111031222,99,261,3,366,1316,38,0,1724,15,295,3,311,919,34,0,1264,3,80,0,82,852,35,0,972,0,0,0,4,361,24,0,387,3176,893,103,4172,8639,372,12,13194
111031223,36,182,3,214,810,16,0,1041,10,124,0,139,759,29,0,923,0,23,0,29,541,35,0,604,0,8,0,8,131,16,0,155,1262,542,57,1862,4677,343,4,6884
111031224,71,196,6,277,1208,89,4,1575,8,226,0,241,992,72,3,1308,0,46,0,45,602,42,0,692,0,0,0,0,340,25,0,372,1742,676,71,2490,7607,804,32,10933
111031225,119,278,8,403,1669,167,3,2241,21,323,4,348,1188,157,0,1701,4,77,0,79,784,194,0,1057,0,5,0,6,391,96,0,490,3100,962,91,4157,9260,1112,20,14551
111031226,76,285,7,363,1178,34,11,1589,10,212,0,215,835,36,7,1095,0,39,0,46,381,19,0,441,0,0,0,0,90,5,0,97,3432,862,106,4400,7723,340,28,12494
111031227,55,203,4,267,1426,75,0,1766,25,171,0,199,1093,73,7,1367,0,26,0,23,645,58,3,731,0,0,0,0,365,80,0,455,2376,704,77,3161,9099,737,24,13015
111031228,107,268,0,377,1428,48,0,1856,17,366,3,384,926,42,6,1352,13,72,0,82,594,27,0,700,0,6,0,6,316,15,0,340,2380,924,50,3356,8138,369,10,11876
111031229,60,202,3,274,1274,98,3,1647,7,237,0,243,979,59,0,1286,4,39,0,41,554,39,3,635,0,3,0,3,151,17,0,168,1343,701,42,2085,8604,657,26,11372
111031230,0,0,0,0,6,0,0,5,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6,11,6,0,24
111031231,37,106,4,142,694,56,4,893,3,100,0,100,618,59,0,784,0,26,0,23,497,94,0,611,0,0,0,3,223,143,0,373,1340,459,49,1844,7459,1346,29,10676
111031232,32,180,0,214,858,64,3,1136,4,232,0,238,1125,124,0,1489,6,25,0,32,730,78,0,842,0,0,0,0,159,86,0,246,1322,582,44,1944,4820,512,9,7284
111031233,86,348,5,443,1772,89,0,2307,29,372,3,410,1674,91,0,2177,8,74,0,81,1330,113,0,1524,0,3,0,4,701,140,0,843,3213,1177,108,4498,11988,894,11,17385
111031234,36,163,0,198,1027,90,3,1311,3,136,0,138,766,130,10,1045,4,31,0,38,624,167,0,829,0,5,0,4,421,235,0,656,1863,585,55,2508,7553,1053,20,11139
111031235,42,162,0,207,851,40,0,1101,3,155,0,160,494,29,3,686,4,19,0,19,255,10,0,286,0,0,0,0,89,9,0,101,1344,510,55,1905,5504,291,13,7720
112011236,106,281,4,384,2008,121,0,2514,25,333,0,356,2623,178,3,3162,11,58,0,69,1885,171,0,2120,0,4,0,9,978,197,0,1175,2280,951,67,3301,11735,1191,15,16238
112011237,129,304,8,433,2099,95,0,2634,25,359,0,384,1923,93,0,2397,11,74,0,86,1217,87,0,1390,0,4,0,10,455,64,0,521,2851,1084,137,4074,10186,754,13,15029
112011238,74,94,3,169,764,116,4,1057,10,119,0,125,621,83,0,837,0,16,0,16,221,38,4,283,0,0,0,0,98,11,0,115,1155,328,34,1516,3574,641,16,5750
112011239,58,125,0,184,1077,97,4,1362,23,123,0,141,952,87,4,1185,0,31,0,31,432,29,0,494,0,0,0,0,128,13,0,142,1460,472,80,2009,5081,632,20,7738
112011240,95,93,5,193,1122,122,3,1448,21,167,0,192,979,74,7,1257,0,36,0,43,409,45,0,492,0,0,0,0,151,23,0,174,1545,473,55,2072,6720,914,112,9817
112011241,26,113,5,140,723,63,0,926,3,89,0,95,888,65,0,1046,0,18,0,16,440,41,0,500,0,0,0,0,149,31,0,180,722,314,32,1068,3409,485,6,4966
112011242,60,177,0,237,1023,50,4,1317,12,223,0,241,843,38,4,1114,0,26,0,26,417,16,0,458,0,0,0,0,122,5,0,126,1668,573,79,2323,4763,352,27,7465
112011243,116,135,9,258,965,164,5,1392,22,174,0,196,899,137,0,1235,0,26,0,26,353,53,3,430,0,5,0,5,138,13,0,148,1318,467,82,1863,4533,965,13,7378
112021244,40,201,3,248,1098,101,0,1443,4,152,0,159,1318,114,0,1593,0,31,0,27,927,104,0,1063,0,0,0,0,376,80,0,457,1549,636,79,2272,6759,937,8,9976
112021245,36,147,0,186,1018,143,0,1347,5,89,0,95,867,106,0,1066,0,12,0,15,397,60,0,474,0,0,0,0,115,25,0,140,886,370,41,1296,4051,713,61,6117
112021246,70,220,3,297,1317,56,5,1670,11,219,0,228,1295,40,0,1567,0,50,0,50,905,52,0,1011,0,0,0,0,434,34,0,472,2049,766,115,2921,7573,580,11,11088
112021247,45,146,6,189,1076,115,0,1387,16,104,0,122,1074,116,0,1300,0,19,0,17,465,56,0,537,0,0,0,0,150,56,0,207,892,388,55,1334,4371,662,5,6370
112021248,108,229,11,342,1697,192,4,2233,22,197,0,220,1356,171,0,1744,0,27,0,31,744,151,0,922,0,0,0,0,336,132,4,468,2134,825,119,3080,8674,1388,39,13183
112021249,116,338,4,460,2137,222,5,2823,17,321,5,340,1737,204,0,2282,0,37,0,40,645,66,0,753,0,4,0,0,185,23,0,212,2284,968,113,3375,8526,1208,22,13131
112031250,87,256,0,347,1823,97,0,2262,12,250,0,263,1815,100,4,2188,7,34,0,41,999,78,0,1124,0,0,0,0,375,32,0,405,2434,752,119,3302,8467,699,18,12488
112031251,73,149,0,219,1044,77,0,1344,11,139,0,150,936,92,0,1177,0,32,0,32,626,96,3,755,0,0,0,0,289,142,0,431,1473,491,66,2030,5092,689,8,7819
112031252,74,216,4,284,1453,207,0,1947,20,171,3,194,1181,151,0,1528,0,21,0,21,455,62,0,535,0,3,0,3,128,22,0,152,1367,583,66,2014,5577,1020,11,8628
112031253,92,282,8,374,1513,108,0,1991,15,234,0,249,1413,92,0,1751,0,42,0,48,821,56,4,929,0,0,0,0,288,63,0,346,2520,773,102,3392,7099,781,15,11279
112031254,116,322,6,444,2308,196,3,2946,25,317,0,345,2624,221,16,3203,7,44,0,53,1856,235,3,2147,0,3,0,6,778,184,0,964,2591,995,104,3695,12662,1663,30,18046
112031550,104,257,4,359,1614,60,3,2036,15,270,0,282,1850,41,5,2187,8,67,0,71,1582,92,0,1744,0,3,0,3,763,87,0,849,2342,847,106,3292,9641,621,18,13572
112031551,30,68,0,101,341,16,0,459,0,70,0,72,290,14,0,377,0,5,0,5,147,3,0,156,0,0,0,0,58,3,0,58,585,211,25,819,1678,113,0,2611
112031552,31,112,0,144,910,67,0,1127,10,105,0,116,1249,67,0,1437,4,26,0,23,1165,89,3,1283,0,0,0,0,536,53,0,588,919,358,31,1305,5789,533,9,7640
113011256,88,358,6,456,1735,166,10,2364,29,258,6,283,1253,120,5,1662,4,63,0,68,930,109,0,1112,0,4,0,4,460,137,0,604,3078,1098,119,4295,11078,1418,119,16911
113011257,47,241,3,285,1347,207,8,1844,18,161,0,178,955,181,0,1305,3,42,0,46,460,99,0,596,0,0,0,0,167,26,0,195,1912,679,68,2668,6391,1312,41,10414
113011258,35,179,4,216,983,98,4,1300,3,120,0,123,746,70,4,938,7,32,0,40,544,53,0,636,3,3,0,5,234,33,0,272,1467,612,61,2132,5355,676,7,8169
113011259,28,118,4,150,642,61,0,855,3,83,0,88,552,74,0,712,3,23,0,25,364,48,0,439,0,0,0,0,183,21,0,205,810,325,39,1178,3055,468,12,4717
113021260,18,77,0,96,416,39,0,550,0,47,0,52,390,34,0,476,4,15,0,10,222,44,0,279,0,0,0,0,75,19,0,94,453,193,20,661,1860,398,5,2926
113021261,18,119,0,139,684,61,5,887,9,92,0,98,598,26,0,728,0,22,0,21,451,37,0,517,0,0,0,0,181,12,0,195,981,374,40,1397,3619,391,5,5403
113021262,23,98,0,115,605,72,0,792,4,69,0,79,530,47,0,658,0,15,0,17,272,40,0,326,0,0,0,0,101,10,0,111,651,255,25,933,2613,364,3,3910
113031263,41,150,0,191,888,71,0,1145,9,134,0,137,1027,68,0,1232,0,34,0,40,691,67,0,798,0,0,0,0,259,33,0,286,993,462,49,1508,4420,447,3,6374
113031264,20,77,0,98,388,63,0,552,4,58,0,65,348,69,0,473,0,11,0,11,221,33,0,263,0,0,0,0,80,16,0,93,503,226,21,753,1954,382,12,3104
113031265,23,118,0,147,586,114,0,844,6,74,0,79,537,74,0,690,0,13,0,11,309,53,0,375,0,0,0,0,111,11,0,128,802,304,32,1137,3028,1190,31,5386
113031266,35,137,0,173,742,47,0,965,16,104,0,118,789,44,0,956,4,16,0,17,511,41,0,566,0,0,0,4,221,23,0,244,884,393,39,1322,3748,306,3,5375
113031267,96,316,3,416,1461,59,3,1938,14,306,0,320,1355,60,0,1735,0,73,0,73,915,41,0,1037,0,4,0,4,312,29,0,347,2812,1096,149,4062,8591,536,22,13208
113031268,22,82,0,102,308,20,0,436,6,54,0,53,194,24,0,280,0,13,0,13,189,66,0,267,0,0,0,0,105,70,0,171,960,272,24,1257,3143,296,16,4713
113031269,110,413,3,521,1865,103,3,2489,19,348,4,369,1427,100,3,1898,5,59,0,60,918,90,0,1073,3,3,0,7,429,74,0,509,3725,1389,168,5287,11244,946,43,17520
113031270,44,170,0,215,1126,107,0,1454,10,157,0,173,977,86,0,1231,0,37,0,39,677,68,0,783,0,4,0,4,413,44,0,456,1504,655,72,2229,7879,920,34,11057
113031271,100,322,10,431,1537,172,0,2140,20,231,3,254,1331,129,0,1717,0,37,0,41,765,60,0,863,0,5,0,4,274,36,0,311,3024,952,119,4091,8764,1248,5,14100
114011272,52,181,3,239,1360,89,0,1688,18,215,0,232,1532,91,4,1858,8,41,0,55,957,91,0,1098,0,0,0,0,346,85,0,431,1277,540,64,1885,6004,536,17,8435
114011273,20,57,0,74,591,24,0,685,0,68,0,68,569,19,0,662,0,4,0,12,337,17,0,364,0,0,0,0,99,7,0,107,444,192,23,659,2407,112,6,3186
114011274,18,109,0,127,735,33,0,888,0,83,0,87,726,32,0,842,3,6,0,9,542,55,0,607,0,0,0,0,175,11,0,190,598,292,33,920,3327,214,7,4461
114011275,0,0,0,3,14,0,0,17,0,0,0,0,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,41,5,0,51
114011276,24,81,0,109,675,31,0,815,0,113,0,119,700,35,0,858,0,17,0,20,360,20,0,398,0,0,0,0,119,17,0,139,694,278,23,995,2940,210,3,4152
114011277,68,284,5,360,1679,77,4,2122,24,314,0,336,1685,64,0,2089,9,50,0,58,1109,54,0,1226,0,0,0,4,426,18,0,454,2349,960,107,3415,8988,652,15,13077
