SA2_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christian_Assyrian_Apostol_M,Christian_Assyrian_Apostol_F,Christian_Assyrian_Apostol_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christian_Churches_Christ_M,Christian_Churches_Christ_F,Christian_Churches_Christ_P,Christian_Eastern_Orthodox_M,Christian_Eastern_Orthodox_F,Christian_Eastern_Orthodox_P,Christian_Jehovah_Witnesses_M,Christian_Jehovah_Witnesses_F,Christian_Jehovah_Witnesses_P,Christian_Latter_Day_Saints_M,Christian_Latter_Day_Saints_F,Christian_Latter_Day_Saints_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christian_Oriental_Orthodox_M,Christian_Oriental_Orthodox_F,Christian_Oriental_Orthodox_P,Christian_Other_Protestant_M,Christian_Other_Protestant_F,Christian_Other_Protestant_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christian_Presbyt_Reformed_M,Christian_Presbyt_Reformed_F,Christian_Presbyt_Reformed_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christian_Sevnth_day_Advent_M,Christian_Sevnth_day_Advent_F,Christian_Sevnth_day_Advent_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Oth_Rel_Aus_Abor_Trad_Rel_M,Oth_Rel_Aus_Abor_Trad_Rel_F,Oth_Rel_Aus_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Oth_Relig_Oth_Rel_Groups_M,Oth_Relig_Oth_Rel_Groups_F,Oth_Relig_Oth_Rel_Groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_No_Religion_M,SB_OSB_NRA_No_Religion_F,SB_OSB_NRA_No_Religion_P,SB_OSB_NRA_Sec_Beliefs_M,SB_OSB_NRA_Sec_Beliefs_F,SB_OSB_NRA_Sec_Beliefs_P,SB_OSB_NRA_Oth_Sp_Beliefs_M,SB_OSB_NRA_Oth_Sp_Beliefs_F,SB_OSB_NRA_Oth_Sp_Beliefs_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
502011021,19,35,56,565,650,1219,0,0,0,60,72,127,0,0,0,615,708,1325,3,7,11,16,24,36,48,44,92,14,12,23,4,22,25,0,0,0,22,19,38,25,26,50,53,45,104,0,5,5,5,8,9,57,80,139,90,108,197,0,3,3,1572,1831,3404,14,10,27,8,10,20,0,5,7,0,0,0,0,0,0,6,15,19,6,15,19,2042,1953,3996,6,8,15,4,14,25,2058,1979,4033,163,179,342,3,5,5,3844,4068,7918
502011022,26,64,87,705,832,1534,0,0,0,64,73,138,0,0,0,722,849,1569,4,9,15,28,29,52,23,37,55,5,5,11,6,6,14,0,0,0,16,20,35,24,45,63,63,57,125,4,11,16,3,8,15,76,121,195,102,134,242,3,5,8,1849,2239,4089,0,4,7,9,12,23,5,4,13,0,0,0,4,3,10,8,15,25,8,21,34,2213,2168,4376,13,8,22,4,16,16,2231,2184,4417,199,191,389,8,11,18,4335,4731,9064
502011023,41,85,122,590,852,1440,0,0,0,95,116,211,0,0,0,570,680,1244,9,15,27,12,14,26,36,60,99,19,22,46,16,11,30,0,0,0,22,38,61,38,59,97,58,83,142,10,16,25,8,16,20,78,116,195,161,183,344,4,6,11,1718,2291,4009,17,16,33,14,10,24,3,3,3,0,0,0,8,10,12,25,50,74,30,59,90,2224,2263,4487,17,15,28,4,15,22,2248,2287,4536,363,446,812,3,3,8,4439,5198,9632
502011024,55,116,169,1450,1895,3346,0,0,0,173,186,359,3,4,14,1370,1678,3046,8,13,26,21,29,48,53,82,128,20,18,37,28,43,75,0,0,8,35,50,82,87,101,186,166,165,328,12,20,27,4,11,18,152,250,402,244,312,556,6,7,16,3822,4871,8700,29,43,64,29,36,67,5,7,10,0,0,0,11,13,20,15,41,51,25,47,79,4281,4301,8586,26,25,47,17,44,60,4323,4368,8688,405,428,831,9,12,26,8699,9927,18626
502011025,42,75,118,602,806,1410,0,0,0,63,95,162,0,0,0,639,772,1407,11,10,20,16,10,27,22,30,55,15,20,42,9,17,25,0,3,3,21,34,52,48,57,106,60,80,137,9,15,26,3,5,13,80,124,205,116,161,280,0,3,3,1716,2247,3960,51,55,105,38,42,80,3,5,8,0,0,0,34,28,59,13,38,54,44,67,109,2152,2136,4291,15,13,21,5,15,27,2174,2162,4337,618,639,1257,3,3,3,4690,5288,9982
502011026,19,37,52,470,563,1028,0,0,0,62,77,140,0,0,0,393,480,870,4,5,11,10,14,17,9,15,28,6,4,8,5,12,17,0,0,0,8,17,26,25,31,52,43,36,81,8,0,7,0,4,3,60,88,145,54,61,114,3,0,3,1160,1404,2563,3,4,5,6,9,19,3,0,3,0,3,0,0,0,0,7,16,22,11,15,23,1584,1438,3018,7,11,16,3,12,15,1591,1456,3047,233,212,443,6,9,9,3029,3147,6174
502011027,43,129,166,1175,1659,2829,0,0,0,236,294,527,0,0,0,1413,1736,3150,23,31,54,24,38,59,80,99,181,49,55,103,21,33,59,3,3,9,62,55,115,144,176,322,118,138,257,11,19,29,17,20,37,127,181,309,379,437,821,11,20,36,3894,5001,8896,116,109,227,47,55,98,3,0,7,0,0,0,23,17,41,35,56,95,59,75,133,4856,4805,9663,24,21,45,14,35,50,4891,4861,9755,486,559,1040,14,10,20,9557,10795,20350
502011028,32,68,104,775,1032,1812,0,0,0,100,130,222,0,0,0,811,1045,1857,7,11,19,8,10,23,41,54,99,23,23,42,12,14,27,0,0,0,20,33,53,46,75,116,83,127,207,15,18,28,10,13,20,75,113,191,134,163,304,3,4,11,2168,2862,5035,14,25,37,20,20,39,0,0,0,0,0,0,17,6,23,28,29,59,45,41,84,2372,2317,4689,13,10,27,14,21,30,2395,2347,4744,357,408,769,8,5,10,5046,5783,10826
502011029,20,41,63,678,837,1519,0,0,0,67,85,147,0,0,6,653,758,1407,6,3,12,4,4,5,63,70,132,7,12,20,14,11,25,0,0,0,21,30,52,34,33,71,77,75,146,6,6,14,3,3,10,88,143,237,132,122,252,3,3,6,1848,2218,4067,8,8,17,9,9,14,0,0,0,0,0,0,0,0,0,11,21,30,7,21,26,2476,2373,4850,10,10,16,10,15,28,2502,2400,4897,373,407,781,0,7,3,4767,5099,9870
503011030,26,49,74,517,613,1130,0,0,0,18,30,48,0,0,0,793,836,1626,5,7,12,91,123,217,0,0,0,0,0,0,15,17,29,8,5,14,18,12,32,11,19,28,43,37,83,0,0,4,0,0,0,66,115,180,43,75,121,0,0,0,1631,1892,3529,31,36,67,15,11,25,18,13,38,0,0,0,7,4,8,12,11,22,13,15,28,1375,1234,2606,10,6,17,3,4,9,1385,1247,2633,113,121,232,14,12,24,3252,3394,6646
503011031,47,80,128,690,902,1595,0,0,0,37,43,84,0,0,0,679,883,1568,9,13,22,40,71,105,0,6,4,0,0,0,5,12,21,3,4,9,17,25,41,14,24,40,48,83,132,0,0,0,0,4,10,105,169,274,92,90,179,8,0,8,1760,2330,4096,47,45,90,35,39,74,24,32,52,0,0,0,10,3,6,27,27,53,29,32,62,1948,1907,3855,22,11,34,11,12,25,1982,1932,3907,273,310,576,19,13,35,4211,4813,9027
503011032,16,27,45,632,717,1349,0,0,0,9,19,31,0,0,0,641,759,1399,5,0,5,44,51,93,0,0,0,0,0,0,3,6,12,0,0,4,4,19,26,8,15,26,35,63,97,0,0,0,0,0,0,71,108,178,43,59,102,4,0,5,1512,1813,3325,15,9,32,3,5,14,18,5,24,0,0,0,3,0,8,13,9,16,13,11,26,1849,1712,3560,18,9,29,3,9,12,1865,1735,3606,178,178,355,25,24,48,3655,3819,7470
503011033,56,70,125,517,611,1122,0,0,0,38,38,78,0,0,0,967,1089,2054,18,26,41,96,92,189,6,9,15,0,0,0,16,9,19,5,3,6,17,17,32,20,24,40,44,52,93,5,4,6,3,8,5,82,121,200,74,104,183,0,0,4,1899,2190,4091,32,43,75,16,31,46,10,3,17,0,0,0,7,0,9,13,11,22,19,15,30,1940,1803,3746,12,12,25,0,7,8,1961,1824,3781,132,124,255,10,4,13,4136,4297,8432
503011034,107,136,241,790,1040,1834,0,0,0,26,41,68,0,0,0,812,1085,1898,7,16,20,68,54,125,5,3,9,0,0,6,17,15,30,0,0,3,8,13,29,22,21,45,76,97,171,5,0,5,0,3,7,84,127,214,65,91,159,3,4,6,1994,2620,4610,41,62,103,53,59,117,24,17,37,0,0,0,4,4,6,35,35,66,37,39,76,2243,2328,4574,21,23,49,9,11,15,2275,2364,4636,292,360,655,23,21,39,4846,5671,10517
503011035,194,285,480,1227,1513,2736,0,0,3,99,115,212,0,0,0,1552,1845,3393,27,26,53,116,135,250,14,22,34,0,4,3,20,34,53,7,7,17,45,64,110,37,47,86,116,117,238,7,6,5,3,9,13,264,336,603,250,279,528,8,11,21,3788,4572,8358,240,232,477,230,230,461,58,54,117,0,0,0,34,26,62,52,45,91,86,68,158,4311,3982,8293,58,39,93,6,16,18,4373,4033,8408,775,806,1583,47,42,83,9791,10331,20119
503011036,39,75,119,732,862,1592,0,0,0,35,29,65,0,0,0,929,1095,2026,26,23,52,63,65,127,6,5,7,0,0,0,15,11,22,9,10,20,11,23,36,23,24,47,60,66,128,0,3,5,0,0,0,132,153,287,75,93,162,0,8,11,2117,2474,4589,38,32,67,18,19,30,23,20,46,3,0,3,7,5,11,18,16,29,23,20,40,2181,1793,3976,14,10,24,6,13,16,2203,1817,4017,263,223,493,16,8,30,4739,4688,9431
503021037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,6,6,11,9,3,12,0,0,0,26,19,45
503021038,103,132,236,356,465,822,0,0,0,38,61,97,0,0,0,1237,1480,2713,9,8,16,155,162,318,12,16,23,0,4,4,9,3,16,3,0,6,12,12,23,22,24,48,36,41,78,0,6,6,0,0,4,46,88,139,105,125,233,0,3,7,2037,2504,4539,54,47,104,38,51,89,34,40,78,0,0,0,6,0,7,18,28,47,22,33,51,2962,2893,5856,29,19,51,9,10,19,3002,2923,5923,266,252,527,10,11,23,5565,6003,11568
503021039,134,191,330,637,828,1467,0,0,0,68,57,128,0,0,0,1709,1999,3706,5,11,17,190,205,401,11,21,31,7,3,11,16,19,34,0,0,5,34,32,62,31,46,76,42,49,95,3,4,12,8,18,30,100,142,238,150,183,335,3,0,6,3010,3634,6647,114,104,219,104,74,179,72,67,136,0,0,0,9,7,19,32,35,70,40,46,91,4019,4001,8021,51,58,111,15,20,43,4087,4084,8168,452,384,834,16,21,37,8037,8611,16648
503021040,92,131,223,284,355,637,0,0,0,23,22,41,0,0,0,1103,1186,2290,4,3,12,168,219,381,11,13,27,4,4,3,14,23,34,0,0,0,13,13,28,12,14,30,25,31,59,0,5,9,0,3,7,39,54,94,52,79,134,0,0,0,1748,2024,3776,32,34,64,39,27,61,39,53,90,0,0,0,0,3,0,18,9,24,16,14,28,2375,2304,4676,28,16,51,10,11,23,2414,2336,4748,235,195,432,13,8,24,4626,4815,9445
503021042,171,252,415,882,1122,2002,0,0,0,56,68,125,0,0,0,1264,1644,2906,55,62,114,101,151,252,13,22,38,0,0,0,23,34,57,0,0,0,34,47,79,16,40,61,82,118,194,9,3,10,3,0,7,133,221,353,141,220,364,3,4,9,2818,3764,6581,117,117,234,104,102,204,35,42,75,0,3,3,7,8,15,39,45,74,41,54,97,4308,4155,8454,45,49,96,9,19,28,4368,4218,8581,654,606,1260,35,25,57,8332,9173,17506
503021043,777,871,1654,708,919,1626,0,0,0,50,54,103,0,0,0,1540,2023,3562,30,42,76,129,173,297,15,16,30,7,0,6,15,17,38,14,10,22,37,46,85,37,68,110,76,108,182,12,17,27,12,3,17,117,152,269,162,242,405,3,4,12,2973,3902,6875,458,459,915,107,99,212,32,36,69,0,0,0,34,33,63,47,53,104,84,86,164,4139,3909,8045,48,33,81,8,34,47,4198,3974,8174,460,451,908,22,28,53,9107,9902,19010
503021295,253,345,595,404,350,750,0,0,0,57,56,121,0,0,0,1032,1009,2043,9,6,11,67,87,154,9,9,20,6,0,10,9,8,26,7,0,8,38,43,79,47,50,99,71,56,124,0,0,3,12,8,20,53,60,116,162,220,375,0,0,5,1991,1969,3959,274,278,544,257,248,508,25,17,42,0,0,0,12,16,33,38,40,75,49,64,106,2809,2248,5062,40,19,56,12,16,23,2862,2280,5144,1048,691,1740,160,92,250,6914,5971,12882
503021296,152,235,387,236,236,479,0,0,0,32,36,71,0,0,0,789,838,1631,5,4,6,79,88,163,12,10,24,3,0,3,9,9,17,9,5,8,22,36,52,31,39,67,32,42,72,4,0,4,8,0,6,39,60,99,153,215,369,4,0,3,1454,1618,3078,156,130,287,128,79,207,30,32,66,0,0,0,8,12,15,30,40,74,39,49,95,3040,2711,5760,51,36,87,18,13,31,3112,2761,5872,618,435,1054,52,34,86,5748,5384,11132
503021297,227,333,558,389,289,675,0,0,0,59,78,130,0,0,0,1031,960,1986,11,7,21,60,81,144,11,10,24,12,3,15,14,12,33,8,6,12,39,42,81,43,49,85,70,75,144,3,3,5,14,8,24,68,55,123,197,184,377,9,5,11,2042,1867,3900,294,282,575,234,203,435,12,19,40,0,0,0,24,28,52,35,44,80,58,70,133,3225,2512,5741,53,23,79,5,13,22,3292,2552,5841,1605,988,2600,362,199,560,8132,6509,14643
504011044,107,192,301,623,847,1468,0,0,0,70,81,146,0,0,0,1491,1821,3310,32,33,65,89,81,174,26,30,52,9,9,18,14,32,48,7,6,10,40,41,86,52,47,99,50,75,128,16,19,35,3,10,13,71,117,187,225,267,497,13,13,26,2824,3534,6363,95,98,199,95,80,174,11,9,14,0,0,0,10,19,27,28,51,84,40,68,110,3779,3524,7299,49,33,77,4,11,16,3829,3574,7400,524,443,971,8,16,26,7535,8012,15542
504011045,297,410,709,796,982,1776,0,0,0,86,116,206,0,0,0,2714,3151,5870,20,37,62,180,174,363,36,37,64,12,10,19,18,27,43,13,21,34,54,64,121,51,76,123,104,98,209,11,14,20,16,17,27,117,187,306,251,282,530,9,20,29,4493,5306,9797,200,182,387,287,264,550,33,36,68,0,0,0,51,48,100,43,47,94,99,94,192,5586,5355,10940,45,37,85,21,25,41,5652,5419,11067,627,602,1234,15,16,30,11702,12345,24042
504011046,139,230,368,403,425,822,0,0,0,59,61,117,0,0,0,1084,1152,2242,6,14,19,80,88,167,12,17,31,11,11,17,18,17,33,18,20,39,18,41,59,34,45,79,46,54,97,0,4,6,8,12,18,61,88,147,191,207,399,6,7,10,2054,2258,4313,268,240,511,175,118,300,26,24,52,0,0,0,64,69,130,42,35,77,97,104,206,3129,2955,6085,35,34,69,17,23,36,3176,3012,6187,519,434,957,19,21,34,6483,6435,12920
504011047,522,652,1174,666,855,1520,0,0,0,101,142,245,0,0,0,2988,3270,6254,39,37,78,307,314,622,31,35,69,14,27,45,15,21,43,14,19,30,64,78,140,72,91,166,92,112,205,16,17,34,22,29,54,82,138,226,347,384,734,10,15,30,4883,5591,10471,385,309,692,536,491,1033,65,72,143,0,0,0,103,72,173,50,66,110,152,132,289,3931,3438,7371,33,20,55,14,24,37,3975,3480,7460,516,465,978,15,26,39,11048,11231,22276
504011048,173,222,392,298,346,640,0,0,0,37,52,93,0,0,0,1310,1412,2730,13,18,28,184,186,370,8,10,16,8,3,6,7,6,14,4,0,3,19,26,43,27,38,58,33,46,78,7,8,14,4,6,8,49,72,128,99,103,199,3,0,5,2091,2329,4426,40,37,76,149,154,300,127,132,254,0,0,0,22,21,45,18,31,51,40,54,94,1074,934,2004,9,12,15,7,9,18,1082,948,2042,154,152,310,0,7,7,3861,4030,7892
504021049,5,17,20,171,199,373,0,0,0,17,17,31,0,0,0,116,148,267,0,3,0,0,0,0,11,16,27,0,3,9,9,3,8,0,0,0,9,10,20,0,0,0,16,10,30,0,0,0,3,5,8,14,17,28,34,32,67,0,0,0,412,467,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,21,13,12,21,768,735,1499,8,5,6,4,0,7,768,739,1514,1941,93,2039,0,0,0,3147,1334,4478
504021050,22,36,60,411,475,887,0,0,0,67,75,142,18,13,30,366,395,759,16,21,39,26,18,37,30,28,53,17,11,26,9,15,30,0,0,0,8,23,39,4,7,15,38,37,75,0,0,3,6,8,22,52,71,123,118,162,280,11,12,27,1196,1374,2571,6,4,12,7,6,18,10,16,25,0,0,0,0,0,0,28,26,55,28,26,55,1902,1873,3776,20,5,22,4,9,16,1921,1891,3813,161,162,326,3,0,4,3353,3527,6880
504021051,19,41,60,334,422,752,0,0,0,60,46,100,7,3,8,484,533,1022,9,10,15,7,9,9,11,17,26,0,7,9,6,5,15,0,0,6,16,23,39,25,34,64,39,52,94,6,6,12,8,17,25,37,55,94,114,98,210,14,11,24,1176,1347,2519,13,22,30,6,11,20,0,3,3,0,0,0,11,12,27,6,7,16,20,22,44,1307,1277,2579,16,4,20,4,9,9,1316,1289,2606,144,135,280,6,6,9,2707,2865,5574
504021052,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,6,8,16
504021053,42,82,122,750,928,1676,0,0,0,162,184,344,48,47,88,725,883,1607,26,39,61,29,20,46,37,59,92,9,12,18,12,20,28,4,0,4,21,29,52,26,46,68,56,71,119,3,0,6,15,12,23,75,132,205,197,246,446,32,16,47,2204,2733,4937,9,4,13,8,17,26,0,3,4,0,0,0,0,0,5,15,33,49,17,37,53,3530,3327,6854,23,17,31,9,22,31,3564,3362,6920,353,359,716,10,5,13,6203,6591,12797
504021054,37,84,120,600,709,1306,0,0,0,78,104,179,22,21,43,1217,1388,2602,23,22,43,14,27,39,46,45,94,26,43,71,5,15,22,3,9,10,47,65,113,49,57,108,65,76,139,15,22,39,29,42,72,62,97,157,237,291,532,6,12,25,2536,3042,5585,42,48,92,31,31,61,4,5,12,3,3,9,14,8,19,20,31,49,32,40,75,2929,2720,5646,20,18,46,10,25,38,2965,2768,5737,417,416,835,12,8,24,6087,6450,12540
504031055,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5
504031056,437,562,993,618,787,1402,0,0,0,234,208,445,0,0,3,1976,2153,4126,22,35,52,179,200,379,24,41,62,26,26,51,11,13,25,15,19,30,51,67,113,86,114,198,57,63,126,16,13,31,18,26,40,75,85,161,280,342,628,8,6,17,3696,4196,7886,104,93,201,828,813,1642,34,40,74,0,0,0,23,23,45,24,42,65,51,63,115,3342,2954,6296,25,14,50,7,17,27,3382,2989,6368,451,448,900,4,18,22,8983,9217,18202
504031057,459,584,1043,566,652,1216,0,0,0,211,208,419,0,0,3,2076,2227,4298,31,42,73,137,138,269,40,40,79,11,16,28,7,15,21,27,33,58,89,88,178,138,160,297,69,69,133,11,22,42,17,29,48,87,107,193,375,431,800,10,10,20,3886,4279,8165,666,630,1299,978,899,1876,8,5,17,0,0,0,374,339,709,37,47,83,408,391,796,3389,2944,6334,13,16,29,18,18,43,3419,2985,6406,546,767,1316,14,33,41,10386,10572,20957
504031058,7,18,31,324,375,694,0,0,0,19,20,40,0,0,0,404,452,855,5,7,10,8,6,14,6,8,19,4,5,12,12,10,15,0,0,0,10,17,26,36,29,66,42,33,81,4,0,4,5,0,12,32,53,80,87,82,173,0,4,3,1004,1098,2097,3,7,8,7,4,13,0,0,4,0,0,0,12,7,16,3,13,16,17,22,38,1447,1295,2744,16,9,22,3,6,9,1465,1310,2769,244,191,428,56,9,58,2798,2649,5449
504031060,5,25,27,183,196,374,0,0,0,19,26,40,0,0,0,193,219,407,5,6,12,3,3,5,3,9,8,0,0,0,0,6,10,0,0,0,3,6,12,5,15,22,14,24,38,0,0,0,6,5,10,28,35,61,28,49,78,0,0,0,490,578,1073,0,0,0,7,3,14,4,0,4,0,0,0,0,0,0,0,3,6,0,3,6,686,676,1361,7,6,12,0,0,0,692,689,1377,88,88,182,0,0,0,1286,1389,2671
504031061,34,53,92,292,363,655,0,0,0,30,39,72,0,0,3,462,520,979,3,0,5,23,12,35,4,7,6,0,3,6,3,9,15,0,0,0,10,12,27,24,34,59,30,40,65,3,0,9,4,6,11,26,48,76,75,102,176,4,8,12,1007,1199,2206,37,28,70,33,23,57,0,0,3,0,0,0,7,10,18,8,21,24,15,27,39,1344,1223,2564,10,4,16,5,3,12,1356,1233,2583,110,95,206,8,0,5,2602,2666,5271
504031062,158,233,394,370,475,845,0,0,0,106,103,201,0,0,0,1306,1396,2703,32,40,74,96,87,181,23,23,49,13,16,25,10,16,29,21,14,39,54,50,104,87,116,208,57,52,108,3,16,19,13,13,26,58,79,144,236,270,510,0,4,4,2494,2772,5269,313,300,609,310,281,595,5,8,8,0,0,0,123,113,231,24,26,52,148,140,288,2329,2160,4491,22,17,35,0,5,13,2352,2188,4535,362,313,679,12,27,36,6148,6266,12411
504031063,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,7,0,8,5,0,5,0,0,0,23,3,22
504031064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031065,28,30,53,275,319,595,0,0,0,28,35,58,0,0,0,739,808,1547,9,7,13,13,15,28,0,7,8,5,14,18,4,11,18,3,4,15,15,18,35,38,53,95,25,29,55,3,8,10,5,7,17,29,49,81,89,116,212,0,0,9,1300,1492,2795,32,23,55,27,33,63,0,0,0,0,0,0,19,19,35,10,24,27,24,36,65,1139,1051,2191,3,7,8,6,6,10,1148,1060,2209,275,220,496,0,3,3,2838,2900,5735
504031066,57,79,138,446,577,1028,0,0,0,53,64,115,0,0,0,972,1094,2061,3,11,17,39,40,81,25,39,62,14,25,42,13,10,19,3,3,10,30,33,64,68,82,149,65,55,114,8,9,19,20,26,48,58,77,136,175,219,394,13,16,27,2004,2373,4381,95,87,177,52,62,114,5,7,6,0,0,0,29,27,59,15,39,59,53,64,114,2529,2344,4869,24,22,41,10,23,33,2559,2383,4947,812,733,1548,9,19,27,5647,5802,11454
504031067,25,49,75,345,413,755,0,0,0,35,48,87,6,3,8,649,727,1374,12,11,19,24,26,52,20,20,36,7,9,12,0,0,0,0,0,3,14,21,38,33,48,81,39,43,86,0,0,4,11,14,18,40,40,84,134,135,266,4,3,9,1368,1573,2937,18,10,31,32,38,73,3,0,4,0,0,0,3,5,7,11,29,36,17,31,47,1738,1554,3291,14,18,32,5,10,21,1760,1580,3343,168,158,326,8,7,12,3399,3454,6844
504031068,51,96,149,722,846,1568,0,0,0,92,112,204,0,0,0,1156,1166,2324,9,3,15,53,38,90,25,26,53,33,33,59,18,18,40,0,4,5,34,37,63,90,105,196,103,114,215,5,18,19,22,22,48,74,83,156,247,297,544,12,10,18,2690,2933,5621,70,73,148,80,83,166,5,0,4,3,3,5,51,49,107,23,22,42,78,70,146,2691,2640,5329,15,10,27,17,16,23,2719,2666,5383,235,220,452,12,6,13,5931,6154,12082
504031069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504031298,69,110,179,591,835,1430,0,0,0,94,115,215,0,0,0,1303,1521,2822,9,15,23,63,66,125,29,36,69,19,24,42,6,18,28,12,11,18,51,49,105,146,177,319,67,81,150,15,17,28,24,24,41,47,48,95,312,371,674,8,15,19,2793,3422,6208,331,341,671,189,188,379,12,12,18,0,0,0,215,194,402,24,42,59,235,233,465,3299,3331,6628,23,17,38,11,17,27,3329,3370,6698,342,296,638,9,15,23,7298,7974,15278
504031299,95,122,222,337,413,747,0,0,0,98,101,196,0,0,0,1020,1158,2177,29,30,61,28,45,78,23,31,57,14,28,42,4,4,10,15,20,34,57,65,122,116,125,239,47,45,87,3,12,18,9,14,25,28,33,56,245,269,513,5,0,8,2092,2394,4487,440,422,859,220,199,420,3,6,7,0,0,0,357,343,701,20,16,26,376,351,733,1936,1840,3775,11,9,20,10,7,9,1955,1856,3808,205,198,403,9,24,35,5402,5571,10968
504031300,114,143,260,818,1109,1928,0,0,0,189,212,400,0,0,0,1377,1602,2982,14,20,33,59,63,123,31,43,72,15,24,42,12,17,34,14,8,22,64,74,138,149,175,321,73,104,174,11,20,34,7,22,28,74,101,178,353,442,790,8,10,19,3280,4036,7316,259,242,498,301,328,622,7,6,9,0,0,0,187,184,372,22,32,50,205,217,424,4089,3988,8073,22,16,34,8,17,23,4118,4016,8134,576,630,1206,12,16,28,8875,9636,18506
505011070,51,73,125,468,567,1037,0,0,0,73,70,144,0,0,0,974,1096,2065,10,10,21,26,35,66,4,17,25,24,20,46,10,15,25,5,3,11,13,21,30,38,54,93,43,53,101,5,3,9,8,12,18,56,84,139,112,156,263,3,7,10,1882,2227,4109,32,24,49,44,34,74,6,10,12,0,0,0,0,3,3,22,30,51,20,30,59,2748,2573,5321,20,6,32,10,11,23,2775,2596,5373,233,218,445,6,7,14,5047,5214,10260
