SA2_CODE_2021,0_299_Separate_house,0_299_Sd_rw_tce_hse_th,0_299_Flat_apartment,0_299_Other_dwelling,0_299_Dwelling_structure_NS,0_299_Tot,300_449_Separate_house,300_449_Sd_rw_tce_hse_th,300_449_Flat_apartment,300_449_Other_dwelling,300_449_Dwg_structure_NS,300_449_Tot,450_599_Separate_house,450_599_Sd_rw_tce_hse_th,450_599_Flat_apartment,450_599_Other_dwelling,450_599_Dwg_structure_NS,450_599_Tot,600_799_Separate_house,600_799_Sd_rw_tce_hse_th,600_799_Flat_apartment,600_799_Other_dwelling,600_799_Dwg_structure_NS,600_799_Tot,800_999_Separate_house,800_999_Sd_rw_tce_hse_th,800_999_Flat_apartment,800_999_Other_dwelling,800_999_Dwg_structure_NS,800_999_Tot,1000_1399_Separate_house,1000_1399_Sd_rw_tce_hse_th,1000_1399_Flat_apartmnt,1000_1399_Other_dwelling,1000_1399_Dwg_structure_NS,1000_1399_Tot,1400_1799_Separate_house,1400_1799_Sd_rw_tce_hse_th,1400_1799_Flat_apartmnt,1400_1799_Other_dwelling,1400_1799_Dwg_structure_NS,1400_1799_Tot,1800_2399_Separate_house,1800_2399_Sd_rw_tce_hse_th,1800_2399_Flat_apartmnt,1800_2399_Other_dwelling,1800_2399_Dwg_structure_NS,1800_2399_Tot,2400_2999_Separate_house,2400_2999_Sd_rw_tce_hse_th,2400_2999_Flat_apartmnt,2400_2999_Other_dwelling,2400_2999_Dwg_structure_NS,2400_2999_Tot,3000_3999_Separate_house,3000_3999_Sd_rw_tce_hse_th,3000_3999_Flat_apartmnt,3000_3999_Other_dwelling,3000_3999_Dwg_structure_NS,3000_3999_Tot,4000_over_Separate_house,4000_over_Sd_rw_tce_hse_th,4000_over_Flat_apartmnt,4000_over_Other_dwelling,4000_over_Dwg_structure_NS,4000_over_Tot,M_rep_NS_Sep_house,M_rep_NS_Sd_rw_tce_hse_th,M_rep_NS_Flat_apart,M_rep_NS_Other_dwelling,M_rep_NS_Dwg_structu_ns,M_rep_NS_Tot,Tot_Sep_hse,Tot_Sd_row_tce_hse_th,Tot_Flat_apartment,Tot_Other_dwelling,Tot_Dwelling_structure_NS,Tot_Tot
213051590,68,0,0,0,0,70,29,0,0,0,0,27,22,0,0,0,0,28,62,0,0,0,0,62,87,5,0,0,0,90,377,10,0,0,0,388,538,16,0,0,0,553,596,16,0,0,0,612,130,6,0,0,0,129,65,0,0,0,0,65,54,0,0,0,0,54,125,3,0,0,0,131,2151,49,0,0,0,2208
214011370,111,15,0,0,0,127,47,6,0,0,0,54,54,15,0,0,0,70,105,10,0,0,0,113,160,30,0,0,0,189,541,131,3,0,0,670,684,163,0,0,0,847,983,122,0,0,0,1103,304,23,0,0,0,327,132,12,0,0,0,148,67,4,0,0,0,69,207,30,0,0,0,246,3396,561,7,0,0,3963
214011371,101,29,8,0,0,140,41,16,0,0,0,63,50,16,0,0,0,63,74,22,5,0,0,99,84,34,11,0,0,128,278,131,34,0,0,449,381,132,31,0,0,544,657,99,10,0,0,773,319,25,3,0,0,345,148,9,0,0,0,166,93,11,3,0,0,105,147,16,3,0,0,172,2362,544,116,0,4,3029
214011372,105,11,0,0,0,117,76,3,0,0,0,81,31,0,0,0,0,30,111,11,0,0,0,122,120,13,0,0,0,139,371,37,7,0,0,416,480,53,8,0,0,532,588,26,0,0,0,609,160,12,0,0,0,170,103,11,0,0,0,109,32,0,0,0,0,33,156,9,0,0,0,164,2316,189,19,0,0,2526
214011373,131,13,0,0,0,145,49,0,0,0,0,47,43,0,0,0,0,43,61,10,3,0,0,80,92,4,0,0,0,94,238,22,0,0,0,257,293,19,0,0,0,314,534,38,0,0,0,574,413,26,0,0,0,434,435,8,0,0,0,442,244,0,0,0,0,248,178,10,0,0,0,187,2713,146,6,0,0,2867
214011374,184,17,0,0,0,203,65,17,0,0,0,80,53,8,0,0,0,62,110,16,0,0,0,126,176,14,0,0,0,192,455,87,0,0,0,542,644,117,0,0,0,756,1038,94,0,0,0,1140,527,22,0,0,0,557,375,4,0,0,0,383,181,7,0,0,0,185,259,24,0,0,0,277,4080,416,0,6,0,4503
214011375,94,19,0,0,0,111,47,5,0,0,0,50,30,22,0,0,0,54,74,15,6,0,0,90,81,26,7,0,0,108,221,64,10,0,0,293,327,98,8,0,0,428,523,90,7,0,0,620,273,45,0,0,0,319,182,17,3,0,0,203,87,14,0,0,0,97,152,28,3,0,0,180,2087,424,43,0,0,2555
214011376,82,3,0,0,0,89,32,0,0,0,0,28,33,5,0,0,0,41,54,7,0,0,0,67,75,7,0,0,0,84,284,29,0,0,0,314,344,41,0,0,0,381,589,57,0,0,0,643,356,20,0,0,0,373,220,18,0,0,0,237,113,13,0,0,0,125,126,9,0,0,0,143,2315,202,0,0,0,2522
214021377,99,14,0,0,0,115,37,0,0,0,0,39,40,8,0,0,0,41,47,3,0,0,0,49,40,8,0,0,0,50,137,21,0,0,0,158,192,29,0,0,0,223,289,36,3,0,0,331,173,14,4,0,0,187,149,20,0,0,0,170,96,9,5,0,0,108,88,13,0,0,0,103,1378,173,21,3,0,1582
214021378,47,0,0,0,0,47,14,0,0,0,0,14,9,0,0,0,0,9,15,0,0,0,0,15,15,0,0,0,0,15,55,3,0,0,0,56,49,0,0,0,0,57,87,0,0,0,0,87,57,0,0,0,0,61,66,0,0,0,0,66,159,0,0,0,0,159,53,0,0,0,0,62,622,7,7,0,0,632
214021379,124,16,0,0,0,140,60,6,0,0,0,70,39,8,0,0,0,53,102,12,0,0,0,112,128,36,0,0,0,165,384,76,10,0,0,467,543,86,0,0,0,627,709,46,5,0,0,759,294,8,0,0,0,301,220,7,0,0,0,223,160,7,0,0,0,163,186,13,0,0,0,199,2945,314,21,3,5,3282
214021381,131,4,4,0,0,138,39,5,0,0,0,43,24,0,0,0,0,24,44,0,3,0,0,52,62,4,4,0,0,70,203,4,12,0,0,214,196,13,12,0,0,222,396,9,3,0,0,417,369,0,5,0,0,366,512,4,0,0,4,517,551,0,0,0,0,556,175,0,0,0,0,177,2703,45,40,0,4,2791
214021382,145,20,0,0,0,160,43,9,0,0,0,47,28,3,0,0,0,31,60,13,0,0,0,63,74,11,0,0,0,87,225,20,0,0,0,252,290,26,0,0,0,319,576,47,0,0,0,623,406,18,0,0,0,428,444,8,0,0,0,452,318,9,0,0,0,322,164,11,0,0,0,180,2770,194,4,0,0,2965
214021383,167,3,0,0,0,172,60,0,0,0,0,64,46,3,0,0,0,50,68,0,0,0,0,73,94,0,0,0,0,95,267,3,0,0,0,270,330,0,0,0,0,330,483,0,0,0,0,483,275,0,5,0,0,281,237,3,0,0,0,236,251,3,0,0,0,254,165,5,0,0,0,167,2442,27,3,0,0,2480
214021384,125,16,0,0,0,149,52,0,0,0,0,55,50,5,0,0,0,52,69,6,0,0,0,72,113,10,0,0,0,124,341,26,5,0,0,367,397,16,7,0,0,421,613,17,7,0,0,640,242,9,0,0,0,253,167,5,0,0,0,176,101,0,0,0,0,102,177,10,0,0,0,184,2442,123,31,0,0,2597
214021385,142,16,0,0,0,159,66,11,0,0,0,74,43,9,0,0,0,51,85,16,0,0,0,97,128,15,0,0,0,143,352,60,0,0,0,415,498,74,0,0,0,572,696,50,0,0,0,744,338,6,0,0,0,347,238,6,0,0,0,249,171,4,0,0,0,178,178,18,0,0,0,194,2943,277,7,0,0,3223
214021591,93,5,3,0,0,104,22,0,0,0,0,30,37,0,0,0,0,42,58,4,0,0,0,64,88,5,4,0,0,95,207,12,9,0,0,228,309,14,12,0,0,336,524,13,4,0,0,541,321,11,0,0,0,333,231,0,4,0,0,235,115,3,0,0,0,117,136,0,9,0,0,143,2147,70,40,0,0,2257
214021592,60,13,11,0,0,90,19,4,4,0,0,26,19,0,0,0,0,21,31,5,3,0,0,36,31,0,10,0,0,39,60,12,11,0,0,85,78,25,20,0,0,121,149,31,40,0,0,219,107,12,13,0,0,134,101,15,5,0,0,116,130,19,5,0,0,155,49,3,6,0,0,60,829,148,134,0,0,1112
215011386,49,5,0,0,0,52,40,0,0,0,0,39,43,0,0,0,0,50,92,0,0,0,0,92,140,9,0,0,0,147,259,3,0,0,0,266,120,0,0,0,0,127,70,0,0,0,0,77,40,0,0,0,0,40,15,0,0,0,0,15,12,0,0,0,0,12,51,0,0,0,0,54,931,15,0,3,0,952
215011387,34,0,0,0,0,34,27,0,0,0,0,27,13,0,0,0,0,13,32,0,0,0,0,32,33,0,0,0,0,36,75,0,0,0,0,75,31,0,0,0,0,31,29,0,0,0,0,29,14,0,0,0,0,14,14,0,0,0,0,14,10,0,0,0,0,10,28,0,0,0,0,28,342,0,0,0,0,339
215011388,92,3,0,0,0,95,71,0,0,0,0,70,76,0,0,0,0,74,177,0,0,0,0,178,275,6,4,0,0,287,643,3,4,0,0,648,385,3,0,0,0,388,246,0,5,0,0,250,70,0,0,0,0,69,65,0,0,0,0,65,28,0,0,0,0,28,100,0,0,0,0,98,2216,17,13,0,3,2243
215011389,41,0,0,0,0,41,13,0,0,0,0,13,23,0,0,0,0,23,30,0,0,0,0,36,35,0,0,0,0,35,81,0,0,0,0,81,47,0,0,0,0,47,51,0,0,0,0,51,21,0,0,0,0,21,19,0,0,0,0,19,8,0,0,0,0,8,26,0,0,0,0,31,387,0,0,0,0,391
215011390,73,0,0,0,0,73,91,0,0,0,0,94,74,0,0,0,0,74,118,0,0,0,0,117,101,0,0,0,0,98,103,0,0,0,0,104,45,0,0,0,0,45,24,0,0,0,0,24,8,0,0,0,0,8,9,0,0,0,0,9,13,0,0,0,0,13,49,0,0,0,0,52,707,0,0,0,0,711
215011391,33,0,0,0,3,39,32,0,0,0,0,32,20,0,0,0,0,20,60,0,0,0,0,62,61,0,0,0,0,61,69,0,0,0,0,69,34,0,0,0,0,34,16,0,0,0,0,16,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,29,0,0,0,0,29,366,3,0,3,3,371
215011392,41,0,0,0,0,41,44,0,0,0,0,44,71,0,0,0,0,75,129,0,0,0,0,130,155,0,0,0,0,155,252,0,4,0,0,253,117,0,0,0,0,117,54,0,0,0,0,54,22,0,0,0,0,22,10,0,0,0,0,10,16,0,0,0,0,16,42,0,0,0,0,46,956,3,3,0,0,961
215011393,36,0,0,0,0,36,27,0,0,0,0,27,21,0,0,0,0,21,27,0,0,0,0,29,37,0,0,0,0,37,35,0,0,0,0,35,11,0,0,0,0,11,9,0,0,0,0,9,3,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,5,30,0,0,0,0,30,243,0,0,0,0,244
215011394,85,0,0,0,0,85,72,0,0,0,0,71,75,0,0,0,0,75,112,0,0,0,0,114,78,0,0,0,0,80,87,0,0,0,0,90,32,0,0,0,0,32,21,0,0,0,0,21,10,0,0,0,0,10,9,0,0,0,0,9,7,0,0,0,0,7,21,0,0,0,0,21,596,0,0,6,0,600
215021395,44,0,0,0,0,50,19,0,0,0,0,22,30,0,0,0,0,30,53,0,4,0,0,57,70,0,0,0,0,72,267,0,0,0,0,274,209,0,0,0,0,209,189,0,0,0,0,193,64,0,0,0,0,64,51,0,0,0,0,51,31,0,0,0,0,31,74,0,0,0,0,77,1118,4,8,0,0,1134
215021396,25,0,0,0,0,23,28,0,0,0,0,28,16,0,0,0,0,16,86,0,0,0,0,85,113,0,0,0,0,116,204,0,0,0,0,204,106,0,0,0,0,110,70,0,0,0,0,70,22,0,0,0,0,22,8,0,0,0,0,8,13,0,0,0,0,13,54,0,0,0,0,55,764,8,0,0,0,767
215021398,35,0,0,0,0,35,28,0,0,0,0,28,31,0,0,0,0,31,30,0,0,0,0,32,33,0,0,0,0,35,54,0,0,0,0,54,30,0,0,0,0,30,31,0,0,0,0,32,13,0,0,0,0,13,3,0,0,0,0,3,6,0,0,0,0,6,29,0,0,0,0,29,326,0,0,4,0,326
215021399,49,0,0,0,0,49,21,0,0,0,0,21,36,0,0,0,0,37,86,0,0,0,0,89,102,0,0,0,0,102,233,3,0,0,0,238,117,0,0,0,0,117,73,0,0,0,0,73,20,0,0,0,0,20,10,0,0,0,0,10,9,0,0,0,0,9,49,4,0,0,0,52,812,13,0,0,0,826
215021469,75,5,3,0,0,85,37,4,0,0,0,41,70,0,0,0,0,69,140,12,7,0,0,158,237,11,7,0,0,254,528,18,8,0,0,551,254,12,0,0,0,263,156,5,0,0,0,161,36,0,0,0,0,41,43,0,0,0,0,43,26,0,0,0,0,26,104,8,0,4,0,114,1707,79,27,5,0,1819
215021470,73,0,0,0,0,77,47,0,3,0,0,50,31,0,0,0,0,34,92,10,5,0,0,103,147,13,3,0,0,168,535,21,9,0,0,568,459,6,0,0,0,463,262,7,0,0,0,269,75,0,0,0,0,75,43,0,0,0,0,46,22,0,0,0,0,22,120,5,0,0,0,130,1914,63,22,0,0,2001
215031400,67,0,0,0,0,67,57,0,0,0,0,61,67,0,0,0,0,67,100,4,0,0,0,103,62,0,0,0,0,61,84,3,0,0,0,88,40,0,0,0,0,40,17,0,0,0,0,17,7,0,0,0,0,7,9,0,0,0,0,9,9,0,0,0,0,9,36,0,0,0,0,38,541,13,0,0,0,553
215031401,75,0,0,0,0,74,39,0,0,0,0,39,36,0,0,0,0,36,71,0,0,0,0,74,79,0,0,0,0,81,134,0,0,0,0,138,64,0,0,0,0,64,56,0,0,6,0,59,17,0,0,0,0,16,11,0,0,0,0,11,14,0,0,0,0,19,56,0,0,0,0,56,655,0,0,5,5,660
215031402,20,0,0,0,0,20,22,0,0,0,0,22,26,4,0,0,0,29,69,0,0,0,0,69,63,0,0,0,0,68,113,0,0,0,0,109,45,0,0,0,0,51,27,0,0,0,0,27,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,7,20,0,0,0,0,26,421,4,0,8,0,427
215031403,19,0,0,0,0,19,8,0,0,0,0,8,14,0,0,0,0,14,23,0,0,0,0,23,32,0,0,0,0,34,51,0,0,0,0,54,20,0,0,0,0,20,21,0,0,0,0,21,0,0,0,0,0,0,14,0,0,0,0,15,7,0,0,0,0,7,14,0,0,0,0,19,220,6,0,0,0,229
215031404,44,3,0,0,0,51,29,0,0,0,0,28,34,0,0,0,0,38,88,7,0,0,0,90,144,8,5,0,0,153,352,6,3,0,0,361,246,3,0,0,0,248,170,0,0,0,0,167,48,0,0,0,0,52,29,0,0,0,0,30,19,0,0,0,0,20,78,0,3,0,0,75,1270,22,13,3,0,1311
215031405,60,0,0,0,0,64,38,0,0,0,0,38,61,0,0,0,0,58,90,0,0,0,0,88,99,0,0,0,0,106,146,0,0,0,0,146,77,0,0,0,0,79,64,0,0,0,0,64,14,0,0,0,0,14,7,0,0,0,0,8,11,0,0,0,0,11,52,0,0,0,0,52,720,0,3,7,0,727
216011406,82,0,0,0,0,82,34,0,0,0,0,40,41,0,0,0,0,43,84,8,0,0,0,91,134,9,0,0,0,146,387,18,0,0,3,410,450,8,0,0,0,462,285,6,0,0,0,291,86,0,0,0,0,85,63,0,0,0,0,62,44,5,0,0,0,51,128,6,0,0,0,129,1820,67,0,9,4,1889
216011407,59,0,0,0,0,60,46,0,0,0,0,46,42,0,0,0,0,46,121,3,0,0,0,124,171,0,0,0,0,168,373,5,0,0,0,373,232,0,0,0,0,230,182,0,0,0,0,189,28,0,0,0,0,28,21,0,0,0,0,21,31,0,0,0,0,31,93,3,0,0,0,96,1401,11,0,3,0,1414
216011408,33,0,0,0,0,33,14,0,0,0,0,14,18,0,0,0,0,18,33,0,0,0,0,33,44,0,0,0,0,44,105,0,0,0,0,108,79,0,0,0,0,80,89,0,0,0,0,88,19,0,0,0,0,19,26,0,0,0,0,26,24,0,0,0,0,24,41,0,0,0,0,38,520,0,0,0,0,525
216011409,35,0,0,0,0,35,14,0,0,0,0,20,18,0,0,0,0,18,38,0,0,0,0,41,60,0,0,0,0,64,126,0,0,0,0,126,67,0,0,0,0,67,43,0,0,0,0,43,11,0,0,0,0,11,14,0,0,0,0,14,12,0,0,0,0,12,28,0,0,0,0,28,460,3,0,0,0,462
216011410,41,0,0,0,0,41,35,0,0,0,0,35,29,0,0,0,0,34,61,0,0,0,0,65,61,0,0,0,0,61,107,0,0,0,0,106,63,0,0,0,0,67,43,0,0,0,0,45,23,0,0,0,0,23,12,0,0,0,0,12,7,0,0,0,0,7,36,0,0,0,0,35,516,0,0,4,0,522
216021411,39,0,0,0,0,39,28,0,0,0,0,28,16,0,0,0,0,20,40,3,0,0,0,43,74,0,0,0,0,79,162,5,0,0,0,164,113,0,0,0,0,113,85,0,0,0,0,89,12,0,0,0,0,13,15,0,0,0,0,16,11,0,0,0,0,17,40,0,0,0,0,40,644,14,0,0,3,661
216021412,29,0,0,0,0,29,19,0,0,0,0,19,14,0,0,0,0,14,23,0,0,0,0,23,39,0,0,0,0,39,87,0,0,0,0,87,49,0,0,0,0,49,38,0,0,0,0,38,17,0,0,0,0,17,10,0,0,0,0,10,22,0,0,0,0,22,27,0,0,0,0,27,376,0,0,0,0,378
216021413,91,3,0,0,0,96,54,0,0,0,0,56,71,6,0,0,0,73,129,7,0,0,0,136,184,4,0,0,0,187,402,0,0,4,0,407,249,0,0,0,0,250,154,0,0,0,0,156,41,0,0,0,0,44,42,0,0,0,0,43,54,0,0,0,0,54,106,0,0,0,0,109,1575,29,0,4,0,1610
216021414,48,4,0,0,0,55,21,4,0,0,0,29,28,0,0,0,0,31,57,7,0,0,0,62,63,0,0,0,0,62,191,11,0,0,0,204,205,5,0,0,0,214,159,4,0,0,0,162,53,0,0,0,0,54,29,0,0,0,0,31,23,0,0,0,0,23,47,8,0,0,0,47,920,44,4,3,0,969
216031415,50,0,0,0,0,47,28,3,0,0,0,37,30,4,0,3,0,38,97,5,0,0,0,97,139,7,0,0,0,141,301,3,0,0,0,304,159,5,0,0,0,165,78,5,0,0,0,83,19,0,0,0,0,19,19,0,0,0,0,19,8,0,0,0,0,5,55,0,0,0,0,55,968,27,0,5,0,1004
216031416,76,4,0,0,0,82,67,0,0,0,0,71,58,7,0,0,0,59,94,6,0,0,0,103,208,9,0,0,0,211,582,25,0,0,0,610,470,11,0,0,0,480,352,0,0,0,0,351,106,0,0,0,0,106,76,0,0,0,0,76,57,0,0,0,0,55,130,6,0,0,0,131,2263,62,0,0,3,2335
216031418,21,0,0,0,0,21,23,0,0,0,0,23,18,0,0,0,0,18,37,0,0,0,0,37,48,0,0,0,0,48,157,0,0,0,0,157,108,0,0,0,0,111,62,0,0,0,0,62,28,0,0,0,0,28,16,0,0,0,0,16,17,0,0,0,0,17,29,0,0,0,0,29,574,0,0,5,0,581
216031419,65,4,0,0,0,68,37,0,0,0,0,39,27,0,0,0,0,33,90,0,0,0,0,95,134,3,0,0,0,142,327,6,0,0,0,334,253,0,0,0,0,256,180,0,0,0,0,183,52,0,0,0,0,54,34,0,0,0,0,31,34,0,0,0,0,34,79,0,0,0,0,79,1308,21,0,0,0,1335
216031593,59,0,0,0,0,56,23,0,0,0,0,22,20,0,0,0,0,23,41,0,0,0,0,41,57,0,0,0,0,54,259,3,0,0,0,262,356,0,0,0,0,356,333,0,0,0,4,337,85,0,0,0,0,88,56,0,0,0,0,57,50,0,0,0,0,50,72,0,0,0,0,70,1400,10,0,4,0,1421
216031594,75,7,0,0,5,83,41,0,0,0,0,40,54,3,0,0,0,56,125,11,0,0,0,133,187,3,0,0,0,196,516,7,0,0,0,520,240,4,0,0,0,240,125,3,0,0,0,128,35,0,0,0,0,35,26,0,0,0,0,29,24,0,0,0,0,25,99,3,0,0,0,107,1541,43,5,4,7,1592
217011420,97,0,0,0,0,97,52,0,0,0,0,51,67,0,0,0,0,67,120,0,0,0,0,121,127,0,0,0,0,130,232,3,0,0,0,236,132,0,0,0,0,130,87,0,0,0,0,94,30,0,0,0,0,30,26,0,0,0,0,27,17,0,0,0,0,17,70,0,0,0,0,70,1061,6,3,4,0,1071
217011421,58,0,0,0,0,61,42,0,0,0,0,41,69,0,0,0,0,73,167,3,0,0,0,170,184,0,0,0,0,187,369,3,0,0,0,373,175,3,0,0,0,179,118,0,0,0,0,124,45,5,0,0,0,49,25,0,0,0,0,25,18,0,0,0,0,18,72,0,0,0,0,69,1337,16,3,0,0,1363
217011422,72,0,0,0,0,77,50,0,0,0,0,53,59,10,0,0,0,69,148,0,0,0,0,150,189,11,0,0,0,198,361,9,0,0,0,365,218,0,0,0,0,217,124,0,0,0,0,129,47,0,0,0,0,47,21,0,0,0,0,25,23,0,0,0,0,23,77,0,0,0,0,85,1399,31,3,4,4,1440
217011423,78,0,0,0,0,77,52,0,0,0,0,51,42,0,0,0,0,42,65,0,0,0,0,70,67,6,0,0,0,67,111,0,0,0,0,111,46,0,0,0,0,46,51,0,0,0,0,51,21,0,0,0,0,21,19,0,0,0,0,19,26,0,0,0,0,26,42,0,0,0,0,42,619,3,0,0,0,625
217031471,22,0,0,0,0,22,20,0,0,0,0,20,17,0,0,0,0,17,32,0,0,0,0,33,51,0,0,0,0,55,110,0,0,0,0,113,58,0,0,0,0,64,39,0,0,0,0,39,16,0,0,0,0,16,8,0,0,0,0,8,9,0,0,0,0,9,30,0,0,0,0,30,417,3,0,0,0,421
217031472,44,3,0,0,3,54,43,3,0,0,0,49,35,0,0,0,0,36,94,3,0,0,0,98,155,3,0,0,0,161,448,4,0,0,0,458,329,0,0,0,0,333,203,0,0,0,0,199,61,0,0,0,0,61,35,0,0,0,0,35,22,0,0,0,0,27,97,0,0,0,0,95,1565,29,0,7,3,1594
217031473,56,0,0,0,0,54,17,0,0,0,0,17,24,0,0,0,0,24,51,0,0,0,0,51,62,0,0,0,0,62,156,0,0,0,0,162,148,0,0,0,0,148,119,6,0,0,0,114,50,0,0,0,0,50,33,0,0,0,0,33,28,0,0,0,0,32,41,0,0,0,0,41,779,6,0,0,4,786
217031474,51,0,0,0,0,52,28,0,0,0,0,24,44,0,0,0,0,44,75,0,0,0,0,77,82,3,0,0,0,84,132,0,0,4,0,132,65,0,0,0,0,65,40,0,0,0,0,43,11,0,0,0,0,11,17,0,0,0,0,17,25,0,0,0,0,25,52,0,0,0,0,52,613,5,0,4,0,622
217031475,67,0,0,0,0,67,25,0,0,0,0,28,44,0,0,0,0,44,59,0,0,0,0,59,88,0,0,0,0,89,147,0,0,0,0,144,111,3,0,0,0,112,79,0,0,0,0,88,30,0,0,0,0,30,32,0,0,0,0,35,49,0,0,0,0,46,62,0,0,0,0,63,791,9,0,4,0,803
217031476,39,0,0,0,0,42,15,0,0,0,0,12,15,0,0,0,0,15,20,0,0,0,0,21,28,0,0,0,0,30,80,0,0,3,0,83,53,0,0,0,0,55,65,0,0,0,0,65,36,0,0,3,0,36,32,0,0,0,0,30,23,0,0,0,0,29,25,0,0,0,0,26,437,12,3,4,4,456
217041477,66,0,0,0,0,69,20,0,0,0,0,20,40,0,0,0,0,40,57,0,0,0,0,57,79,0,0,0,0,79,157,0,0,0,0,157,130,0,0,0,0,130,107,0,0,0,0,107,31,0,0,0,0,31,25,0,0,0,0,25,45,0,0,0,0,45,64,0,0,0,0,69,830,0,0,0,0,832
217041478,59,0,0,0,0,64,39,3,0,0,0,45,28,0,0,0,0,28,64,4,0,0,0,68,86,7,0,0,0,91,235,0,0,0,0,237,240,5,0,0,0,244,213,6,0,0,0,217,93,0,0,0,0,93,54,0,0,0,0,54,53,0,0,0,0,53,85,0,0,0,0,85,1241,21,0,0,0,1264
217041479,117,5,0,0,0,123,55,0,0,0,0,63,57,4,0,0,0,60,114,6,3,0,0,126,196,23,3,0,0,221,686,33,5,0,0,725,707,8,0,0,0,721,492,5,0,0,0,492,123,0,0,0,0,125,86,0,0,0,0,85,64,0,0,0,0,63,153,4,5,0,0,164,2849,105,15,0,0,2969
217041480,66,10,0,0,0,77,32,6,0,0,0,40,32,4,3,0,0,33,78,9,0,4,0,95,104,13,6,8,0,132,334,23,18,9,0,375,283,18,8,0,0,312,228,8,3,3,0,241,82,3,0,0,0,80,65,0,0,0,0,71,41,0,0,0,0,41,76,7,5,0,0,89,1405,98,48,25,3,1573
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301011001,97,0,0,0,0,98,50,0,0,0,0,56,39,0,0,0,0,38,52,0,0,0,0,53,94,5,0,0,0,93,290,12,0,0,0,307,608,11,0,0,0,623,904,5,4,0,0,918,274,0,0,0,0,273,146,0,0,0,0,148,55,0,0,0,0,55,156,3,0,0,0,159,2766,42,9,0,0,2813
301011002,53,0,0,0,0,54,16,0,0,0,0,20,4,5,0,0,0,10,25,0,0,0,0,25,25,0,0,0,0,25,82,4,0,0,0,86,91,20,0,0,0,109,196,13,0,0,0,210,126,3,0,0,0,131,123,0,0,0,0,122,194,0,0,0,0,197,71,0,0,0,0,75,999,46,0,0,0,1055
301011003,96,3,4,0,0,104,36,0,0,0,0,40,24,7,0,0,0,30,41,6,8,0,0,56,43,0,5,0,0,57,194,20,10,0,0,223,295,25,10,0,0,327,665,18,6,0,0,688,312,6,9,0,0,322,216,3,0,0,0,221,109,3,0,0,0,114,113,0,0,0,0,112,2149,92,45,0,5,2292
301011004,100,11,0,0,0,112,33,5,0,0,0,36,31,8,0,0,0,31,49,16,0,0,0,73,95,28,0,0,0,122,248,106,3,0,0,348,547,77,17,0,0,639,784,24,3,0,0,812,255,8,0,0,0,262,166,10,0,0,0,177,104,0,0,0,0,104,148,14,0,0,0,160,2554,298,24,0,0,2880
301011005,9,6,0,0,0,15,3,0,0,0,0,3,5,3,0,0,0,6,5,10,0,0,0,21,11,14,0,0,0,28,29,58,0,0,0,96,72,34,0,0,0,111,115,12,0,0,0,130,55,8,0,0,0,65,49,5,0,0,0,54,25,0,0,0,0,27,27,3,0,0,0,32,427,161,0,0,0,587
301011006,72,0,3,0,0,76,27,0,0,0,0,27,18,0,5,0,0,20,38,3,5,0,0,47,64,0,0,0,0,65,160,9,5,0,0,181,237,8,9,0,0,251,432,12,11,0,0,456,255,5,0,0,0,260,208,0,0,0,0,210,88,0,0,0,0,89,100,6,0,0,0,101,1693,47,36,0,0,1785
301021007,65,15,12,0,0,97,20,5,9,0,0,38,15,4,8,0,0,29,31,10,11,0,0,49,40,12,8,0,0,60,118,47,35,0,0,203,178,43,36,0,0,252,355,42,30,0,0,431,201,6,8,0,0,219,168,15,7,0,0,183,162,10,12,0,0,180,85,16,6,0,0,105,1442,217,190,0,0,1844
301021008,31,4,4,0,0,32,14,4,0,0,0,18,14,4,0,0,0,16,17,5,0,0,0,18,21,4,3,0,0,27,67,13,6,0,0,89,92,22,3,0,0,118,171,19,0,0,0,193,100,4,0,0,0,103,97,5,0,0,0,109,79,7,0,0,0,83,41,6,0,0,0,43,737,87,23,0,0,846
301021009,79,0,0,0,0,88,29,0,0,0,0,33,37,0,0,0,0,37,33,0,0,0,0,37,65,0,0,0,0,68,230,4,0,0,0,232,375,11,0,0,0,385,893,12,0,0,0,901,472,0,0,0,0,475,259,0,0,0,0,261,95,0,0,0,0,95,161,0,0,0,0,164,2741,30,10,0,7,2777
301021011,50,0,0,0,0,50,14,0,0,0,0,14,9,0,0,0,0,9,19,0,0,0,0,19,39,0,0,0,0,39,113,0,0,0,0,117,206,0,0,0,0,206,544,0,0,0,0,544,231,0,0,0,0,233,176,0,0,0,0,179,110,0,0,0,0,112,92,0,0,0,0,92,1604,0,6,0,0,1615
301021012,89,0,0,0,0,92,36,0,0,0,0,35,24,0,0,0,0,29,44,3,0,0,0,49,66,0,0,0,0,68,205,15,3,0,0,225,345,30,0,0,0,376,896,28,3,0,0,925,493,8,0,0,0,497,354,0,0,0,0,352,177,0,0,0,0,177,152,0,0,0,0,157,2887,92,10,0,0,2986
