SA2_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_yr_arr_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arr_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,USA_2016,USA_2017,USA_2018,USA_2019,USA_2020,USA_2021,USA_Yr_arrival_ns,USA_Tot,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arr_ns,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_ns,Tot_Tot
115031299,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,8,15,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,12,3,8,29,31,18,13,23,3,0,0,0,0,0,0,10,131,0,0,0,0,5,3,6,3,0,0,0,0,0,0,0,14,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,8,4,3,11,9,17,9,8,0,0,0,0,0,0,0,0,73,15,32,72,67,75,45,58,19,6,4,5,8,0,0,29,419
115031300,0,0,0,11,11,14,3,5,0,0,0,0,0,0,0,63,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,10,0,0,0,11,9,17,64,11,0,0,0,0,0,0,0,111,0,0,0,3,5,5,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,13,20,83,276,146,135,71,116,40,13,4,0,10,3,0,12,913,0,3,8,7,4,14,16,8,4,3,0,0,0,0,4,68,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,7,22,82,116,100,73,54,31,17,7,0,0,6,0,0,7,516,72,275,531,424,376,290,364,123,38,17,20,40,9,3,42,2617
115041301,0,0,0,0,5,7,3,0,0,0,0,0,0,0,0,24,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,3,4,9,12,8,5,0,4,7,0,0,0,0,47,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,5,10,39,105,54,62,23,33,18,3,0,3,0,0,0,4,359,0,0,8,4,0,0,3,3,0,0,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,37,88,64,49,33,18,0,0,5,3,0,0,0,12,333,47,144,292,200,223,199,158,84,11,14,21,9,0,4,27,1437
115041623,0,0,0,6,110,85,87,124,13,31,8,13,6,0,4,484,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,11,0,3,5,0,0,0,0,32,0,0,0,0,9,11,54,46,17,11,10,7,4,0,0,176,0,0,0,0,18,44,39,50,10,9,3,9,0,0,0,169,0,0,0,0,9,6,4,0,0,0,0,0,0,0,0,27,0,0,0,0,0,5,9,6,0,0,0,0,0,0,0,21,0,3,25,18,24,21,56,46,7,6,8,8,0,0,0,217,0,0,0,0,0,5,20,4,0,5,0,4,0,0,0,38,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,12,3,22,29,39,52,54,133,69,15,17,11,13,5,0,6,464,12,46,86,104,336,469,1479,996,170,182,129,95,42,3,32,4195
115041624,0,0,7,16,101,82,108,61,17,8,14,10,7,0,6,435,0,0,0,3,8,0,0,3,0,0,0,0,0,0,0,21,0,0,0,4,6,0,20,16,8,8,5,0,0,0,0,69,0,0,0,7,13,44,86,81,23,26,22,22,6,6,0,351,0,0,0,4,36,61,111,54,7,10,8,3,4,0,0,307,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,14,0,0,0,0,4,0,9,16,3,0,0,0,0,0,0,33,7,9,30,42,51,28,106,78,8,10,5,5,3,0,15,418,0,0,8,0,8,0,20,16,6,7,10,6,3,0,0,81,0,0,0,8,11,3,7,5,0,4,0,4,0,0,0,34,0,17,18,62,80,97,193,119,43,51,29,25,28,3,27,796,14,64,143,238,610,969,2411,1487,383,358,240,259,176,47,133,7528
115041625,0,0,0,44,221,133,142,36,6,5,15,15,7,0,11,635,0,0,0,5,18,10,4,0,0,0,0,0,0,0,0,34,0,0,6,9,10,10,29,9,6,0,0,7,0,0,0,77,0,0,0,10,27,76,137,69,38,44,33,35,3,0,14,481,0,0,3,14,48,66,45,24,5,9,6,10,3,3,4,231,0,0,0,0,9,5,15,3,0,0,0,0,0,0,0,40,0,0,0,0,0,6,6,21,4,0,0,0,0,0,0,46,4,11,67,64,59,47,133,100,23,33,20,0,6,3,6,585,0,0,0,0,4,11,28,24,6,6,3,0,0,0,6,93,0,0,0,9,18,6,15,9,0,0,0,0,0,0,0,61,6,27,66,102,121,130,141,58,24,16,19,27,8,0,7,747,19,85,252,387,963,1188,1957,996,236,257,224,197,66,32,99,6962
116011303,0,0,0,20,126,106,134,127,38,39,48,72,6,0,11,731,4,0,0,5,16,10,3,0,0,0,0,0,0,0,0,40,0,0,0,0,3,0,3,5,0,0,0,0,0,0,0,22,0,0,0,3,8,10,12,0,0,0,0,0,0,0,6,43,0,0,5,3,20,31,69,51,13,14,10,20,3,3,6,244,0,0,0,0,0,11,4,3,0,0,6,0,0,0,0,20,0,0,0,0,6,14,3,10,0,3,0,4,0,0,0,39,5,19,64,48,25,22,27,11,0,3,0,4,0,0,9,232,0,0,3,4,0,3,7,6,0,0,0,3,0,0,0,30,0,0,0,0,13,4,9,0,0,3,0,4,0,0,0,38,6,36,77,104,87,206,244,139,41,59,45,33,8,9,43,1140,40,133,284,331,574,912,2081,1426,457,510,679,844,209,62,201,8742
116011304,0,0,3,113,259,252,257,193,61,25,68,59,19,0,28,1320,45,12,25,18,55,24,4,4,0,4,0,0,0,0,4,191,0,0,0,4,4,3,0,4,4,3,4,0,0,0,0,23,0,0,0,9,11,8,22,8,0,4,0,0,0,0,4,71,0,0,7,7,13,24,82,48,7,8,4,0,4,0,3,203,0,0,0,0,0,3,0,5,0,0,4,3,0,0,0,20,0,0,0,0,0,11,20,8,0,3,0,5,0,0,0,53,3,35,100,52,29,20,25,7,0,0,0,0,3,0,15,293,0,0,0,0,7,3,8,3,0,0,0,4,0,0,0,42,0,0,0,0,13,13,12,3,3,0,0,3,0,0,0,46,20,43,125,164,112,212,287,120,39,52,39,45,12,6,24,1295,95,155,411,574,842,1213,2398,1509,400,446,586,629,175,26,177,9632
116011306,0,0,9,126,790,583,541,285,100,78,125,160,51,3,54,2902,0,0,6,3,54,12,0,0,4,0,0,0,0,0,0,81,0,0,3,7,9,9,0,9,0,3,0,0,0,0,0,39,0,0,0,3,16,11,4,5,0,0,0,0,0,0,0,41,0,0,0,4,50,94,124,40,6,3,3,11,0,0,5,344,0,0,0,0,3,7,4,0,0,0,3,7,0,0,0,15,0,0,0,0,15,6,17,9,0,0,0,0,0,0,0,50,8,29,77,49,28,13,18,4,7,4,0,0,0,0,6,246,0,0,0,0,3,8,9,0,0,0,0,0,0,0,3,32,0,0,0,26,35,20,13,4,0,0,0,4,0,0,0,103,19,42,135,180,287,358,389,100,43,33,28,39,7,8,38,1702,43,122,350,579,1942,2160,3255,1387,320,289,366,438,150,39,213,11656
116011307,0,0,4,33,154,124,124,112,19,14,26,44,9,0,6,680,3,6,4,5,29,11,11,0,0,0,0,0,0,0,0,70,0,0,0,0,11,3,6,10,0,0,0,0,0,0,0,47,0,5,3,29,26,18,35,12,0,10,0,0,0,0,5,135,0,0,5,11,31,69,109,117,13,13,22,26,5,0,9,420,0,0,0,0,7,3,4,8,0,6,0,0,0,0,0,34,0,0,0,0,8,11,27,6,0,0,0,0,0,0,10,66,19,68,162,112,85,56,80,36,8,5,7,4,0,0,10,636,4,0,0,9,10,12,28,11,6,4,4,6,4,0,0,86,0,0,0,11,19,5,17,13,3,6,0,0,3,5,9,89,27,47,144,163,225,202,220,99,38,22,25,25,10,0,22,1268,72,227,535,648,1142,1184,1920,1161,274,263,270,312,91,20,132,8246
116011560,0,0,0,30,127,153,130,93,13,14,31,29,8,0,8,635,3,0,0,0,5,8,0,0,0,0,0,0,0,0,0,19,0,0,0,4,3,0,0,3,0,7,0,3,0,0,0,24,0,0,0,4,11,8,10,0,3,0,0,0,0,0,0,38,0,0,3,7,18,37,110,51,11,5,3,11,0,0,0,259,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,12,0,0,0,4,7,5,10,10,5,3,0,5,0,0,0,36,12,12,51,25,14,10,18,0,0,0,0,0,0,0,3,140,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,21,0,0,0,10,22,11,3,0,0,0,0,3,0,0,0,49,4,50,102,126,111,194,211,82,43,70,40,20,17,0,15,1097,29,128,297,316,643,886,1590,744,238,276,290,254,67,25,95,5878
116011561,0,0,0,27,216,216,269,185,43,30,38,41,18,3,23,1106,9,5,3,0,13,7,0,0,0,0,0,0,0,0,0,40,0,0,0,0,4,0,0,3,0,0,0,5,0,0,0,15,0,0,3,0,8,4,8,0,0,0,0,0,0,0,0,24,0,0,0,4,9,37,67,59,3,4,4,6,0,0,3,197,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,17,0,0,0,0,4,4,10,8,6,0,0,3,0,0,0,32,7,30,61,37,21,17,26,12,0,4,0,3,0,4,9,229,0,0,8,0,0,4,8,8,0,0,0,0,0,0,0,27,0,0,0,8,13,4,12,6,0,0,0,0,0,0,0,47,24,76,116,108,141,264,258,135,77,78,37,40,13,3,50,1406,73,206,356,337,767,1157,1979,1196,341,394,448,441,133,29,200,8049
116011626,0,0,5,31,106,107,91,61,13,23,16,16,18,0,8,492,0,0,0,3,5,5,4,0,0,0,0,0,0,0,0,24,0,0,0,3,9,6,7,4,0,0,0,0,0,0,0,29,0,0,0,3,12,17,20,3,0,0,0,0,0,0,0,53,0,0,6,7,68,142,184,108,9,18,10,19,3,0,8,582,0,0,0,0,4,5,9,3,4,0,0,3,0,0,0,23,0,0,0,0,3,4,15,0,0,0,3,3,0,0,0,37,4,13,87,45,20,18,20,13,0,0,0,0,0,0,0,225,0,0,0,8,7,6,4,7,0,0,0,0,0,0,0,30,0,0,3,17,15,10,10,6,0,5,0,0,5,0,0,80,18,55,149,185,166,188,179,91,37,34,22,20,3,0,20,1166,43,135,397,489,798,1089,1664,950,245,247,298,297,98,20,99,6864
116011627,0,0,3,14,54,73,63,14,3,10,15,27,6,0,4,282,0,0,4,9,11,7,6,4,0,0,0,0,0,0,0,44,0,0,3,0,3,0,6,4,0,0,0,0,0,0,0,25,0,0,0,6,5,11,6,5,0,0,0,0,0,0,0,24,0,0,0,0,38,132,279,193,20,12,22,20,12,4,15,742,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,25,0,0,0,0,4,0,15,4,6,0,0,0,0,0,0,34,0,12,43,18,22,5,17,3,4,0,0,0,0,0,3,134,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,20,0,0,0,6,13,12,3,0,0,4,0,0,0,0,0,49,10,54,92,78,69,88,126,69,15,11,12,15,9,3,15,661,22,98,238,219,431,706,1678,1108,273,276,338,370,134,17,106,6024
116021309,0,0,0,45,248,205,79,30,8,5,0,4,10,0,3,641,0,0,4,4,16,7,0,0,0,0,0,0,0,0,0,31,0,0,0,4,9,8,31,4,0,4,0,0,0,0,0,67,0,0,0,0,18,39,73,14,13,9,6,24,3,0,0,190,0,0,5,4,81,134,151,60,5,0,9,6,10,0,3,476,0,0,0,0,9,10,3,3,4,0,0,0,0,0,0,30,0,0,0,0,4,7,6,6,0,0,0,0,0,0,0,27,3,11,43,36,44,27,48,28,0,6,8,3,0,0,3,264,0,0,0,0,3,7,14,5,0,0,4,4,0,0,0,40,0,0,0,10,13,0,8,8,0,4,0,0,0,0,0,42,3,18,62,83,122,172,157,63,11,17,15,18,5,0,3,755,16,56,212,338,1145,1650,2555,922,197,179,243,236,103,24,86,7964
116021562,0,0,0,6,56,48,26,4,5,0,7,3,0,0,3,151,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,4,3,0,3,0,0,0,0,0,0,0,18,0,0,0,0,3,14,30,0,3,0,0,0,0,0,0,47,0,0,0,0,6,8,32,19,4,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,4,7,13,14,10,14,15,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,0,4,12,32,24,33,30,21,5,3,0,0,0,0,0,165,0,21,35,96,206,268,507,275,76,41,38,53,14,5,19,1647
116021563,0,0,0,85,374,228,219,161,37,32,42,62,18,0,18,1286,0,0,0,7,31,11,15,5,0,0,0,0,0,0,0,73,0,0,0,0,11,4,12,10,4,0,3,3,0,0,0,40,0,0,6,8,32,45,51,13,4,0,3,8,7,0,4,179,0,0,4,11,80,96,106,75,17,19,5,12,7,0,3,432,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,10,0,0,0,0,8,13,16,15,0,0,0,0,5,0,3,58,0,34,94,61,67,38,68,42,8,0,3,7,6,3,6,431,0,0,0,4,11,10,20,13,6,3,3,3,0,0,6,77,0,0,0,4,11,5,5,10,0,0,0,0,0,3,0,48,14,41,117,117,154,162,212,152,25,39,34,30,15,3,14,1131,29,121,344,471,1210,1446,2754,1928,516,483,522,554,204,48,154,10772
116021628,0,0,0,42,201,160,272,59,11,17,3,21,0,3,8,798,4,0,0,3,14,0,3,0,0,0,0,0,0,0,0,29,0,0,0,0,12,12,29,12,0,3,0,6,0,0,0,79,0,0,0,8,19,33,100,48,15,25,23,38,7,3,0,314,0,0,0,14,38,85,192,42,9,6,4,8,0,0,3,401,0,0,0,0,4,16,9,11,0,0,0,0,0,0,0,33,0,0,0,0,4,6,24,6,0,5,0,3,0,0,0,47,8,27,55,47,57,35,106,60,15,13,12,12,3,0,10,455,0,0,0,0,3,9,19,23,0,3,3,3,8,0,0,70,0,0,0,18,17,4,3,3,3,8,7,0,0,0,4,66,9,29,57,92,132,159,267,126,17,28,35,24,14,7,15,1014,27,99,209,352,943,1673,3512,1346,308,310,276,281,125,25,104,9573
116021629,0,0,0,7,196,242,472,381,48,56,46,24,15,10,13,1505,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,4,3,24,10,5,3,0,3,0,0,59,0,0,0,3,12,22,24,13,0,3,3,3,5,0,0,101,0,0,0,0,13,19,98,69,9,3,9,3,0,0,0,234,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,12,0,0,0,0,0,5,11,6,0,0,0,0,0,0,0,24,0,8,27,25,12,7,25,15,9,3,3,0,9,0,0,135,0,0,0,0,0,4,7,14,5,3,4,0,0,0,0,37,0,0,0,0,7,4,4,9,0,0,0,0,0,0,0,20,0,16,28,25,53,103,204,110,22,27,15,15,4,0,13,642,5,40,80,114,437,827,3082,2179,414,303,247,241,118,29,105,8215
116021630,0,0,0,13,79,70,142,95,21,8,26,27,11,3,10,497,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,4,3,3,0,0,0,0,0,0,20,0,0,0,6,4,12,54,12,5,5,14,11,0,0,0,116,0,0,8,0,5,31,51,46,5,4,7,3,3,0,0,148,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,4,4,18,6,3,0,0,0,0,0,0,30,0,16,43,29,31,21,50,22,11,3,0,3,0,0,0,221,0,0,0,0,0,8,10,14,6,0,3,5,0,0,3,49,0,0,0,6,6,0,4,3,0,0,0,0,0,0,0,20,9,35,58,50,40,51,141,89,22,35,13,13,12,0,7,578,20,97,158,153,290,423,1450,1025,214,179,160,177,81,17,55,4496
116021631,0,0,0,16,125,159,202,106,17,14,11,26,9,0,8,685,0,0,0,3,5,5,4,3,0,0,0,0,0,0,0,19,0,0,0,0,0,7,12,7,5,0,0,0,0,0,0,29,0,0,0,0,15,15,26,26,0,10,0,5,0,0,0,93,0,0,0,4,10,19,70,36,15,6,8,0,0,0,0,158,0,0,0,0,0,15,4,0,0,0,0,7,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,13,23,9,32,20,6,0,0,0,0,0,3,119,0,0,0,0,0,0,9,3,0,0,4,0,0,0,0,30,0,0,0,0,12,4,3,6,0,0,0,0,0,0,0,23,0,13,32,24,45,87,162,57,20,18,9,0,0,0,7,469,3,30,61,84,378,676,1753,1138,266,217,183,138,48,22,38,5020
116021632,0,0,0,25,121,139,252,175,44,32,57,47,17,0,14,919,0,0,0,0,5,11,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,3,15,16,14,4,4,3,0,0,0,72,0,0,0,5,17,22,89,45,22,21,15,12,9,0,9,262,0,0,0,0,16,40,153,112,15,44,11,21,0,3,0,413,0,0,0,0,7,12,17,5,0,0,0,0,0,0,0,47,0,0,0,0,3,7,31,11,0,8,7,4,0,0,4,84,0,6,33,16,34,35,52,71,13,17,17,9,0,0,8,316,0,0,0,0,0,10,18,25,4,13,8,13,3,9,0,102,0,0,0,3,4,4,9,16,3,5,0,6,0,0,0,55,3,10,31,45,75,132,251,211,63,74,48,60,31,15,25,1079,14,39,111,148,523,1286,4288,3253,865,945,859,685,313,89,159,13583
116021633,0,0,0,30,165,134,158,46,11,8,3,8,6,4,16,606,0,0,0,0,10,3,0,3,0,0,0,0,0,0,0,31,0,0,0,3,10,7,17,3,0,0,0,4,4,0,0,51,0,0,0,0,9,24,45,21,15,3,8,18,3,0,3,161,0,0,0,5,27,49,85,48,9,0,0,4,4,0,5,236,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,20,0,0,0,0,0,8,8,3,0,3,0,0,0,0,6,30,5,17,48,36,22,17,61,28,7,0,4,6,0,0,13,272,0,0,0,0,0,7,22,15,5,5,4,6,3,0,4,57,0,0,0,4,11,4,4,4,0,5,0,0,0,0,33,68,4,8,34,60,82,127,165,55,12,22,12,12,9,0,74,669,20,41,130,216,634,1076,1988,794,168,214,121,174,61,13,339,5979
116031313,0,0,4,21,133,134,148,84,27,20,12,26,13,0,7,619,0,0,0,6,7,4,5,0,0,0,0,0,0,0,0,17,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,15,0,0,0,3,10,9,28,3,4,0,0,0,0,0,0,65,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,7,12,0,6,0,0,0,0,0,42,0,30,206,35,21,3,8,0,0,0,0,0,0,0,11,320,0,0,6,3,4,4,5,8,0,0,0,0,0,0,0,23,0,0,0,21,19,10,9,0,0,0,0,3,0,0,4,71,3,23,123,144,314,385,374,169,70,38,56,42,22,7,50,1822,22,89,452,383,793,1051,1205,744,203,136,132,143,66,24,136,5597
116031314,0,0,0,23,302,246,161,77,22,16,19,21,3,0,15,907,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,5,9,0,0,0,0,0,0,0,39,0,0,0,0,8,7,18,0,0,0,0,6,0,0,0,40,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,5,28,31,7,13,0,3,0,0,0,0,0,0,5,88,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,17,0,0,0,14,18,0,0,0,0,0,0,3,0,0,0,37,6,23,37,90,130,108,122,42,15,21,6,20,0,0,66,683,6,29,99,214,643,626,975,421,99,98,70,121,41,3,127,3585
116031315,0,0,4,44,814,854,637,262,44,54,50,75,33,5,40,2908,0,0,0,0,18,5,4,0,0,0,0,0,0,0,0,27,0,0,0,0,12,7,5,0,0,0,0,0,0,0,0,31,0,0,0,0,8,14,9,11,3,0,0,3,0,0,0,44,0,0,4,6,31,32,50,10,13,0,0,3,0,0,5,148,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,6,0,0,0,0,8,9,10,3,3,0,0,3,0,0,3,44,4,9,72,49,46,11,15,6,0,0,0,0,0,0,3,225,0,0,0,5,6,8,7,0,0,0,4,0,0,0,3,27,0,0,0,12,61,24,7,0,0,5,0,0,0,0,0,115,6,22,86,143,345,398,355,156,54,53,28,35,9,0,44,1730,11,54,238,378,1841,2294,2539,1129,251,234,199,236,80,14,195,9696
116031316,0,0,3,11,111,177,262,170,16,13,13,29,3,3,13,821,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,24,0,0,0,0,4,0,6,0,4,0,0,0,0,0,0,17,0,0,0,0,0,5,8,6,0,0,0,0,0,0,0,27,0,0,0,4,12,26,59,14,6,0,3,0,0,0,0,134,0,0,0,0,0,0,4,0,4,3,5,12,0,0,0,24,0,0,0,0,3,9,17,9,3,4,4,6,0,0,0,46,15,47,185,67,31,15,26,7,0,0,0,0,0,0,16,403,0,0,0,7,0,3,13,3,0,0,0,4,0,0,0,35,0,0,0,7,12,8,14,7,0,3,0,3,0,0,0,53,15,19,88,86,203,287,388,194,44,34,28,35,7,0,43,1478,30,116,367,276,611,1019,1931,1037,202,145,160,159,39,12,146,6250
116031317,0,0,3,28,329,473,454,205,54,49,55,101,26,0,42,1825,5,3,5,6,11,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,5,3,5,5,3,3,0,0,0,0,0,0,0,24,0,0,7,0,6,37,71,26,0,4,3,0,3,0,0,170,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,10,4,3,0,5,0,0,0,0,41,7,22,98,34,26,8,7,3,0,0,4,0,0,0,9,212,0,0,0,0,0,6,15,6,0,0,6,0,0,0,0,32,0,0,0,11,21,23,16,9,0,0,7,4,0,0,3,96,8,39,130,144,215,400,462,246,80,83,72,57,28,5,57,2027,32,110,395,375,1053,1922,2673,1766,414,457,450,523,176,42,215,10612
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,8
116031319,0,0,4,77,718,757,663,374,49,69,68,114,61,9,44,3004,9,4,5,7,18,10,0,0,0,0,0,0,0,0,0,44,0,0,0,8,4,0,3,0,0,0,0,0,0,0,0,22,0,0,0,11,39,20,29,5,0,0,0,0,8,0,0,109,0,0,0,9,31,14,33,17,9,0,6,6,0,0,0,122,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,12,7,14,15,0,0,0,3,0,0,0,51,6,31,97,47,43,16,6,17,0,5,0,0,0,0,17,281,0,0,0,0,4,7,8,5,0,4,0,6,0,0,0,33,0,0,0,17,43,32,17,5,0,0,0,3,0,0,0,116,9,71,162,200,240,292,271,199,32,37,56,13,12,4,133,1739,45,164,455,523,1614,1924,2676,1489,322,257,286,320,107,13,271,10469
