SA2_CODE_2021,Cntd_home_Cen_Nt_0_14_yr,Cntd_home_Cen_Nt_15_24_yr,Cntd_home_Cen_Nt_25_34_yr,Cntd_home_Cen_Nt_35_44_yr,Cntd_home_Cen_Nt_45_54_yr,Cntd_home_Cen_Nt_55_64_yr,Cntd_home_Cen_Nt_65_74_yr,Cntd_home_Cen_Nt_75_84_yr,Cntd_home_Cen_Nt_85_yr_over,Cntd_home_Cen_Night_Tot,Vis_from_Same_SA2_0_14,Vis_from_Same_SA2_15_24,Vis_from_Same_SA2_25_34,Vis_from_Same_SA2_35_44,Vis_from_Same_SA2_45_54,Vis_from_Same_SA2_55_64,Vis_from_Same_SA2_65_74,Vis_from_Same_SA2_75_84,Vis_from_Same_SA2_85_yr_over,Vis_from_Same_SA2_Tot,Vis_fro_Diff_SA2_NSW_0_14,Vis_fr_Diff_SA2_NSW_15_24,Vis_fr_Diff_SA2_NSW_25_34,Vis_fr_Diff_SA2_NSW_35_44,Vis_fr_Diff_SA2_NSW_45_54,Vis_fr_Diff_SA2_NSW_55_64,Vis_fr_Diff_SA2_NSW_65_74,Vis_fr_Diff_SA2_NSW_75_84,Vis_fr_Diff_SA2_NSW_85_over,Vis_fr_Diff_SA2_NSW_Tot,Vis_fro_Diff_SA2_Vic_0_14,Vis_fr_Diff_SA2_Vic_15_24,Vis_fr_Diff_SA2_Vic_25_34,Vis_fr_Diff_SA2_Vic_35_44,Vis_fr_Diff_SA2_Vic_45_54,Vis_fr_Diff_SA2_Vic_55_64,Vis_fr_Diff_SA2_Vic_65_74,Vis_fr_Diff_SA2_Vic_75_84,Vis_fr_Diff_SA2_Vic_85_over,Vis_fr_Diff_SA2_Vic_Tot,Vis_fro_Diff_SA2_Qld_0_14,Vis_fr_Diff_SA2_Qld_15_24,Vis_fr_Diff_SA2_Qld_25_34,Vis_fr_Diff_SA2_Qld_35_44,Vis_fr_Diff_SA2_Qld_45_54,Vis_fr_Diff_SA2_Qld_55_64,Vis_fr_Diff_SA2_Qld_65_74,Vis_fr_Diff_SA2_Qld_75_84,Vis_fr_Diff_SA2_Qld_85_over,Vis_fr_Diff_SA2_Qld_Tot,Vis_fro_Diff_SA2_SA_0_14,Vis_fr_Diff_SA2_SA_15_24,Vis_fr_Diff_SA2_SA_25_34,Vis_fr_Diff_SA2_SA_35_44,Vis_fr_Diff_SA2_SA_45_54,Vis_fr_Diff_SA2_SA_55_64,Vis_fr_Diff_SA2_SA_65_74,Vis_fr_Diff_SA2_SA_75_84,Vis_fr_Diff_SA2_SA_85_over,Vis_fr_Diff_SA2_SA_Tot,Vis_fro_Diff_SA2_WA_0_14,Vis_fr_Diff_SA2_WA_15_24,Vis_fr_Diff_SA2_WA_25_34,Vis_fr_Diff_SA2_WA_35_44,Vis_fr_Diff_SA2_WA_45_54,Vis_fr_Diff_SA2_WA_55_64,Vis_fr_Diff_SA2_WA_65_74,Vis_fr_Diff_SA2_WA_75_84,Vis_fr_Diff_SA2_WA_85_over,Vis_fr_Diff_SA2_WA_Tot,Vis_fro_Diff_SA2_Tas_0_14,Vis_fr_Diff_SA2_Tas_15_24,Vis_fr_Diff_SA2_Tas_25_34,Vis_fr_Diff_SA2_Tas_35_44,Vis_fr_Diff_SA2_Tas_45_54,Vis_fr_Diff_SA2_Tas_55_64,Vis_fr_Diff_SA2_Tas_65_74,Vis_fr_Diff_SA2_Tas_75_84,Vis_fr_Diff_SA2_Tas_85_over,Vis_fr_Diff_SA2_Tas_Tot,Vis_fro_Diff_SA2_NT_0_14,Vis_fr_Diff_SA2_NT_15_24,Vis_fr_Diff_SA2_NT_25_34,Vis_fr_Diff_SA2_NT_35_44,Vis_fr_Diff_SA2_NT_45_54,Vis_fr_Diff_SA2_NT_55_64,Vis_fr_Diff_SA2_NT_65_74,Vis_fr_Diff_SA2_NT_75_84,Vis_fr_Diff_SA2_NT_85_over,Vis_fr_Diff_SA2_NT_Tot,Vis_fro_Diff_SA2_ACT_0_14,Vis_fr_Diff_SA2_ACT_15_24,Vis_fr_Diff_SA2_ACT_25_34,Vis_fr_Diff_SA2_ACT_35_44,Vis_fr_Diff_SA2_ACT_45_54,Vis_fr_Diff_SA2_ACT_55_64,Vis_fr_Diff_SA2_ACT_65_74,Vis_fr_Diff_SA2_ACT_75_84,Vis_fr_Diff_SA2_ACT_85_over,Vis_fr_Diff_SA2_ACT_Tot,Vis_fro_Diff_SA2_OT_0_14,Vis_fr_Diff_SA2_OT_15_24,Vis_fr_Diff_SA2_OT_25_34,Vis_fr_Diff_SA2_OT_35_44,Vis_fr_Diff_SA2_OT_45_54,Vis_fr_Diff_SA2_OT_55_64,Vis_fr_Diff_SA2_OT_65_74,Vis_fr_Diff_SA2_OT_75_84,Vis_fr_Diff_SA2_OT_85_over,Vis_fr_Diff_SA2_OT_Tot,Vis_fro_Diff_SA2_TOT_0_14,Vis_fr_Diff_SA2_TOT_15_24,Vis_fr_Diff_SA2_TOT_25_34,Vis_fr_Diff_SA2_TOT_35_44,Vis_fr_Diff_SA2_TOT_45_54,Vis_fr_Diff_SA2_TOT_55_64,Vis_fr_Diff_SA2_TOT_65_74,Vis_fr_Diff_SA2_TOT_75_84,Vis_fr_Diff_SA2_TOT_85_over,Vis_fr_Diff_SA2_TOT_TTOT,Vis_from_Tot_Viss_0_14_yr,Vis_from_Tot_Viss_15_24_yr,Vis_from_Tot_Viss_25_34_yr,Vis_from_Tot_Viss_35_44_yr,Vis_from_Tot_Viss_45_54_yr,Vis_from_Tot_Viss_55_64_yr,Vis_from_Tot_Viss_65_74_yr,Vis_from_Tot_Viss_75_84_yr,Vis_from_Tot_Viss_85_over,Vis_from_Tot_Viss_Tot,OS_vis_0_14_yr,OS_vis_15_24_yr,OS_vis_25_34_yr,OS_vis_35_44_yr,OS_vis_45_54_yr,OS_vis_55_64_yr,OS_vis_65_74_yr,OS_vis_75_84_yr,OS_vis_85_yr_over,OS_vis_Tot,Tot_pop_pl_en_0_14_yr,Tot_pop_pl_en_15_24_yr,Tot_pop_pl_en_25_34_yr,Tot_pop_pl_en_35_44_yr,Tot_pop_pl_en_45_54_yr,Tot_pop_pl_en_55_64_yr,Tot_pop_pl_en_65_74_yr,Tot_pop_pl_en_75_84_yr,Tot_pop_pl_en_85_yr_over,Tot_pop_pl_en_Tot
311041568,2635,1314,1275,1557,1414,904,522,148,39,9811,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,3,4,0,0,9,25,33,26,11,5,7,10,0,0,113,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,26,14,12,14,18,9,0,140,28,34,23,14,12,15,18,9,0,143,0,0,0,0,3,5,0,0,0,14,2667,1348,1296,1577,1425,923,544,156,40,9973
311041569,1525,1021,929,949,1080,911,673,267,40,7398,0,0,0,0,0,0,8,0,0,9,0,0,0,0,0,5,0,5,0,12,0,0,0,0,0,0,7,0,0,7,19,20,27,10,8,12,8,11,4,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,25,24,30,12,6,14,14,10,0,141,25,24,27,18,6,14,23,10,0,148,0,7,0,4,0,0,0,4,0,15,1544,1045,958,968,1088,927,696,282,47,7563
311041570,3965,2186,1950,2492,2667,2119,1353,585,151,17474,0,0,0,0,5,7,3,0,0,15,0,3,0,0,3,0,6,3,0,20,0,0,0,0,0,5,10,0,0,12,33,48,37,26,24,36,35,10,8,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,52,37,28,25,40,52,18,6,295,32,57,37,27,33,47,59,17,6,309,0,0,3,0,0,0,6,5,0,14,3998,2237,1989,2525,2701,2165,1419,607,154,17796
311041571,3667,1321,2219,1461,788,519,312,118,14,10415,0,0,0,0,0,0,0,0,0,11,7,0,3,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,7,35,29,54,27,5,3,9,5,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,54,24,7,11,18,8,0,193,45,27,55,25,14,11,14,7,0,202,0,0,4,0,0,0,5,0,0,15,3711,1348,2274,1492,798,528,334,124,16,10633
311051323,2348,1355,1685,1454,1141,1049,1154,1083,525,11791,4,4,0,3,0,0,6,0,4,23,0,0,0,0,5,0,0,0,0,11,3,0,0,0,0,0,0,0,0,8,18,39,37,29,16,17,20,7,4,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,39,33,31,21,22,24,8,3,209,25,39,33,29,21,25,31,8,7,230,3,0,0,0,0,4,0,0,0,11,2373,1396,1722,1487,1166,1077,1190,1088,532,12033
311051324,1728,1089,923,1163,1328,1123,979,363,140,8831,0,0,0,0,0,0,4,4,0,5,0,0,3,4,0,8,3,0,0,20,0,0,0,0,0,0,5,0,0,5,18,34,12,12,19,17,20,11,9,146,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,18,16,20,25,26,12,9,174,22,35,18,15,20,25,27,11,9,178,0,0,0,3,0,0,0,0,0,13,1745,1125,942,1179,1348,1153,1009,381,144,9027
311051325,2532,1340,1685,1641,1476,1206,882,409,71,11239,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,32,49,43,22,31,15,12,8,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,47,46,24,31,15,16,3,0,217,37,47,44,24,31,15,23,3,0,218,0,4,0,0,0,6,4,0,0,11,2568,1390,1733,1671,1504,1216,904,418,74,11478
311051326,2536,1766,1898,1596,1328,1134,815,340,76,11493,0,0,4,0,0,0,3,0,0,16,0,4,0,0,0,0,16,0,0,23,3,4,5,0,0,0,0,0,0,15,45,53,66,42,61,55,51,68,41,485,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,62,69,46,67,57,63,70,41,532,50,67,77,51,68,57,71,71,40,545,0,7,5,5,3,6,0,0,5,31,2593,1835,1973,1652,1396,1196,891,415,122,12077
311051327,2331,1442,1356,1778,1660,1522,1134,387,89,11699,0,4,0,0,0,0,0,0,0,9,3,0,3,0,0,3,3,0,0,13,0,0,3,0,0,0,0,0,0,8,35,34,25,21,6,10,5,9,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,35,30,27,6,15,7,11,0,176,39,32,30,29,5,15,7,11,0,178,0,0,6,3,0,6,0,0,0,14,2369,1476,1391,1812,1667,1544,1143,397,92,11897
311051328,1712,1000,1053,972,832,711,677,442,176,7566,5,0,3,3,0,5,5,5,0,24,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23,22,28,17,18,23,7,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,29,17,22,18,9,0,0,146,22,28,28,23,22,22,14,5,0,170,3,3,0,0,3,3,0,0,0,17,1737,1031,1088,989,852,740,696,445,184,7751
311061329,1413,796,792,1062,939,754,664,275,31,6730,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,3,0,0,0,7,10,33,18,16,9,8,8,10,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,18,10,11,14,13,10,0,120,12,34,18,15,11,14,13,9,0,126,0,4,0,0,3,4,3,0,0,7,1430,832,812,1077,950,767,681,284,31,6865
311061330,2279,1552,1568,1204,1212,999,800,350,62,10026,3,4,5,4,5,0,0,3,0,28,5,0,5,0,0,0,0,0,0,10,0,0,4,0,0,4,0,0,0,3,56,44,41,35,25,25,10,6,4,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,45,44,40,25,31,9,3,4,262,60,47,50,39,26,35,13,7,4,291,0,5,0,0,0,0,0,0,0,22,2349,1602,1614,1247,1245,1039,811,361,64,10333
311061331,1470,944,870,790,723,565,526,228,47,6166,7,0,0,4,7,0,7,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,3,19,21,28,20,9,15,15,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,26,20,14,18,15,0,0,134,24,22,26,26,18,21,15,0,0,150,0,0,0,0,0,0,0,0,0,3,1493,969,900,812,743,579,540,228,51,6328
311061332,3205,1714,1844,2414,1976,1509,1392,757,172,14985,0,0,0,0,4,0,0,0,0,8,5,0,3,5,0,5,0,0,0,16,0,0,0,0,0,0,0,0,0,4,41,42,41,30,33,14,21,4,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,43,48,30,37,24,23,7,0,259,47,43,48,30,34,26,23,11,0,272,0,4,4,0,0,4,0,3,0,9,3254,1764,1896,2442,2018,1537,1413,773,175,15266
311061333,2180,1370,1418,1379,1188,1025,919,434,158,10086,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,20,32,37,24,19,15,12,6,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,34,23,19,16,15,3,0,176,20,34,36,23,21,15,19,3,0,185,0,0,0,0,5,0,0,0,0,4,2201,1411,1459,1403,1214,1045,939,439,158,10276
311061334,1719,1048,1275,1388,1166,1036,1110,582,257,9571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,5,16,42,26,22,15,9,25,11,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,46,29,22,20,11,26,10,0,180,19,46,29,22,20,11,26,10,0,180,4,0,4,0,3,9,0,0,0,15,1736,1090,1307,1415,1187,1049,1139,595,261,9772
311061335,1541,852,1027,1106,857,607,446,184,37,6665,3,0,0,3,0,0,0,0,0,12,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,4,0,0,5,15,11,12,15,9,8,3,4,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,15,15,6,8,9,6,0,99,19,17,15,21,6,8,8,4,0,104,3,0,0,3,0,4,3,0,0,19,1562,866,1040,1129,868,619,461,190,45,6790
311061336,2926,1802,1808,1614,1421,1158,964,607,246,12562,9,6,9,4,9,3,6,7,0,49,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,59,53,51,23,29,27,19,3,0,255,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,61,52,21,27,30,19,3,5,279,69,65,62,28,37,29,30,9,5,329,0,9,3,4,3,3,0,4,0,14,2991,1881,1870,1643,1461,1191,995,625,249,12902
312011337,1769,920,1237,1077,1076,1313,1089,613,207,9304,0,0,8,3,0,6,0,5,0,31,4,0,3,3,9,73,128,77,5,306,7,0,18,0,13,89,229,106,8,476,29,65,80,65,76,140,173,83,15,719,0,0,0,0,0,3,28,6,0,38,0,0,0,0,0,0,7,4,0,12,0,3,3,0,0,9,14,6,0,39,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,3,0,10,0,0,0,0,0,0,0,0,0,0,38,82,106,74,105,305,587,287,31,1609,38,78,106,80,110,320,587,284,31,1638,4,29,82,31,4,5,5,0,0,168,1813,1034,1428,1189,1189,1631,1689,896,242,11109
312011338,1496,925,1573,1283,1217,1031,461,168,30,8178,0,3,0,4,7,6,6,0,0,28,17,4,23,44,40,54,44,20,0,254,8,4,26,21,7,39,57,14,0,171,32,331,1058,1234,1422,1126,298,36,7,5547,0,0,3,0,3,13,8,4,0,32,0,4,9,28,19,20,5,0,0,87,0,0,3,0,0,5,8,0,0,26,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,351,1129,1339,1495,1254,415,73,7,6117,56,351,1131,1341,1501,1263,413,73,7,6142,0,3,20,5,11,0,4,0,0,33,1554,1282,2721,2625,2725,2296,885,243,30,14365
312011339,805,376,548,497,437,460,275,152,49,3597,0,3,0,5,0,0,4,0,0,18,5,9,15,6,6,42,54,14,0,157,0,6,0,8,10,15,32,18,0,79,22,79,189,232,309,232,130,38,0,1237,0,0,9,0,0,6,7,0,0,23,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,5,4,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,32,91,215,248,328,299,237,70,3,1518,32,94,214,254,327,299,240,70,3,1535,0,0,3,0,0,3,3,0,0,13,831,469,765,755,767,761,517,221,56,5143
312011340,653,329,478,410,576,567,409,169,45,3639,0,0,0,3,0,0,3,7,3,20,5,14,35,22,16,22,38,3,0,153,0,4,18,3,7,6,25,13,0,73,17,67,231,224,262,253,83,19,0,1164,0,0,4,0,0,0,4,0,0,13,0,0,0,0,5,3,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,83,285,258,288,290,158,32,0,1417,17,88,284,257,288,287,165,40,3,1437,0,0,14,9,3,3,0,0,0,33,667,419,777,677,875,860,581,207,49,5113
312011341,2240,1104,1794,1629,1251,704,187,40,13,8954,0,4,0,0,0,0,0,0,0,7,0,5,21,20,21,32,9,6,0,116,0,6,0,5,0,7,16,14,4,49,46,297,854,993,987,759,156,15,0,4103,0,0,5,4,9,4,0,0,0,24,0,0,0,5,4,4,4,3,0,22,0,0,0,0,0,4,4,0,0,10,0,0,0,4,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,47,310,886,1025,1022,813,189,44,5,4337,47,313,886,1025,1019,813,189,44,5,4342,0,6,29,9,8,0,0,0,0,57,2297,1418,2705,2662,2282,1513,383,80,19,13357
312021342,3284,1839,2056,1887,1803,1705,1308,701,236,14821,7,4,0,3,0,6,3,6,0,25,4,3,0,8,8,4,32,5,3,59,0,0,0,0,0,8,14,3,0,23,51,53,51,39,42,62,80,19,6,402,0,0,0,0,0,4,3,4,0,11,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,4,6,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,62,58,50,43,52,77,133,35,3,517,64,57,54,49,54,85,132,32,8,542,0,0,7,0,0,3,0,0,0,15,3354,1898,2112,1937,1855,1792,1446,738,244,15375
312021343,636,418,447,402,476,454,352,210,160,3551,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,3,16,31,37,30,37,35,18,4,0,202,0,0,0,4,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,31,33,35,43,40,20,7,0,228,16,31,41,35,46,40,20,7,0,239,0,0,4,0,0,0,0,0,0,9,649,446,485,434,521,495,375,217,160,3796
312021344,3241,1635,1903,1859,1571,1259,709,241,31,12447,0,4,3,0,0,0,0,0,0,14,0,0,0,3,0,19,30,11,0,59,3,0,0,3,3,8,40,21,0,76,37,41,54,33,42,44,35,12,0,305,0,0,0,0,0,0,10,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,37,46,56,32,53,79,117,59,4,485,40,51,55,32,52,83,118,59,4,496,0,3,0,0,3,6,5,0,0,25,3280,1688,1961,1894,1632,1347,831,302,39,12968
312021345,0,0,0,0,4,3,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,5,0,0,13
312021346,477,523,667,526,494,497,297,130,63,3678,0,4,0,4,0,7,0,4,0,24,0,6,8,5,11,12,0,5,0,48,0,4,5,0,5,3,8,3,6,27,22,64,91,86,105,115,32,12,4,525,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,11,0,0,0,0,0,0,9,0,0,9,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,75,108,92,122,136,43,25,8,629,21,81,109,94,121,135,44,20,8,646,0,6,6,0,4,9,0,0,0,28,503,606,782,624,621,642,349,151,69,4343
312021347,58,59,50,63,95,140,78,24,0,576,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,10,4,0,26,5,0,0,0,0,6,6,0,0,12,11,3,10,11,21,34,15,8,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,14,11,20,42,27,13,0,141,10,3,14,11,20,40,32,13,0,144,0,0,0,0,0,0,0,0,0,0,69,60,60,77,118,190,113,34,0,717
312021348,2339,1293,1125,1460,1496,1261,978,632,198,10787,7,0,7,0,0,3,9,3,0,31,0,0,0,6,0,0,4,0,0,21,0,0,0,0,0,0,8,3,0,11,23,56,47,28,25,52,43,25,13,303,5,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,56,54,33,27,58,51,29,13,342,38,56,59,39,22,56,56,31,13,376,0,0,0,0,0,4,7,0,0,15,2380,1346,1185,1500,1526,1328,1044,665,212,11168
312021349,1051,716,835,737,703,702,533,414,208,5884,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,16,21,4,0,42,9,0,0,0,0,6,20,3,0,45,25,40,34,31,41,46,28,23,12,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,45,35,31,43,70,88,26,12,387,28,45,35,31,46,71,86,26,12,395,0,0,0,4,0,3,0,0,0,10,1074,761,874,775,752,775,618,437,221,6284
312021350,1204,653,826,840,639,620,424,240,106,5547,0,0,0,0,0,0,0,0,3,11,0,8,0,0,6,4,11,4,0,31,0,6,0,0,0,0,15,13,0,35,10,51,25,39,31,29,34,20,5,243,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,71,27,39,38,39,68,31,5,330,12,67,27,42,38,39,74,36,0,336,3,0,4,3,4,0,3,0,0,13,1220,725,859,883,676,661,498,271,109,5899
312021351,2098,960,1024,1150,1062,928,663,301,86,8273,4,0,0,5,4,0,4,0,0,24,0,6,0,3,10,11,27,3,0,57,0,0,0,0,3,8,25,4,0,34,34,41,30,15,23,59,57,13,6,280,0,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,51,30,20,35,85,112,22,9,398,37,49,30,22,33,85,117,22,9,421,0,0,0,0,0,0,0,0,0,4,2140,1009,1056,1173,1096,1019,780,323,94,8695
312021352,2194,1177,1153,1385,1490,1633,1294,535,150,11008,11,3,6,0,7,4,0,3,0,40,5,0,0,0,0,10,19,10,4,52,0,3,0,3,0,10,36,8,0,73,39,55,59,53,85,86,79,34,10,508,0,0,0,0,0,0,11,6,0,22,4,0,4,0,4,4,4,0,0,21,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,59,69,57,89,111,162,70,11,679,59,61,70,60,98,118,163,72,8,718,0,3,0,0,0,0,3,4,0,12,2257,1245,1229,1448,1589,1750,1460,607,161,11736
