SA2_CODE_2021,OneMeth_Train_M,OneMeth_Train_F,OneMeth_Train_P,OneMeth_Bus_M,OneMeth_Bus_F,OneMeth_Bus_P,OneMeth_Ferry_M,OneMeth_Ferry_F,OneMeth_Ferry_P,OneMeth_Tram_lt_rail_M,OneMeth_Tram_lt_rail_F,OneMeth_Tram_lt_rail_P,OneMeth_Taxi_rs_serv_M,OneMeth_Taxi_rs_serv_F,OneMeth_Taxi_rs_serv_P,OneMeth_Car_as_driver_M,OneMeth_Car_as_driver_F,OneMeth_Car_as_driver_P,OneMeth_Car_as_passenger_M,OneMeth_Car_as_passenger_F,OneMeth_Car_as_passenger_P,OneMeth_Truck_M,OneMeth_Truck_F,OneMeth_Truck_P,OneMeth_Motorbike_scooter_M,OneMeth_Motorbike_scooter_F,OneMeth_Motorbike_scooter_P,OneMeth_Bicycle_M,OneMeth_Bicycle_F,OneMeth_Bicycle_P,OneMeth_Other_M,OneMeth_Other_F,OneMeth_Other_P,OneMeth_Walked_only_M,OneMeth_Walked_only_F,OneMeth_Walked_only_P,OneMeth_Tot_OneMeth_M,OneMeth_Tot_OneMeth_F,OneMeth_Tot_OneMeth_P,TwoMeth_Train_Bus_M,TwoMeth_Train_Bus_F,TwoMeth_Train_Bus_P,TwoMeth_Train_Ferry_M,TwoMeth_Train_Ferry_F,TwoMeth_Train_Ferry_P,TwoMeth_Trn_Trm_lt_rl_M,TwoMeth_Trn_Trm_lt_rl_F,TwoMeth_Trn_Trm_lt_rl_P,TwoMeth_Train_Car_as_drvr_M,TwoMeth_Train_Car_as_drvr_F,TwoMeth_Train_Car_as_drvr_P,TwoMeth_Trn_Car_as_pass_M,TwoMeth_Trn_Car_as_pass_F,TwoMeth_Trn_Car_as_pass_P,TwoMeth_Train_Other_M,TwoMeth_Train_Other_F,TwoMeth_Train_Other_P,TwoMeth_Train_Tot_M,TwoMeth_Train_Tot_F,TwoMeth_Train_Tot_P,TwoMeth_Bus_Ferry_M,TwoMeth_Bus_Ferry_F,TwoMeth_Bus_Ferry_P,TwoMeth_Bus_Trm_lt_rl_M,TwoMeth_Bus_Trm_lt_rl_F,TwoMeth_Bus_Trm_lt_rl_P,TwoMeth_Bus_Car_as_driver_M,TwoMeth_Bus_Car_as_driver_F,TwoMeth_Bus_Car_as_driver_P,TwoMeth_Bus_Car_as_pass_M,TwoMeth_Bus_Car_as_pass_F,TwoMeth_Bus_Car_as_pass_P,TwoMeth_Bus_Other_M,TwoMeth_Bus_Other_F,TwoMeth_Bus_Other_P,TwoMeth_Bus_Tot_M,TwoMeth_Bus_Tot_F,TwoMeth_Bus_Tot_P,TwoMeth_Other_TwoMeth_M,TwoMeth_Other_TwoMeth_F,TwoMeth_Other_TwoMeth_P,TwoMeth_Tot_TwoMeth_M,TwoMeth_Tot_TwoMeth_F,TwoMeth_Tot_TwoMeth_P,ThreeMeth_Trn_2_othr_mthd_M,ThreeMeth_Trn_2_othr_mthd_F,ThreeMeth_Trn_2_othr_mthd_P,ThreMth_Bu_2_ot_met_exc_tra_M,ThreMth_Bu_2_ot_met_exc_tra_F,ThreMth_Bu_2_ot_met_exc_tra_P,ThreeMeth_Oth_ThreeMeth_M,ThreeMeth_Oth_ThreeMeth_F,ThreeMeth_Oth_ThreeMeth_P,ThreeMeth_Tot_ThreeMeth_M,ThreeMeth_Tot_ThreeMeth_F,ThreeMeth_Tot_ThreeMeth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Meth_travel_to_work_NS_M,Meth_travel_to_work_NS_F,Meth_travel_to_work_NS_P,Tot_M,Tot_F,Tot_P
115021298,0,3,9,3,0,3,0,0,0,0,0,0,0,0,0,588,446,1031,17,24,46,41,0,41,6,0,6,6,0,6,9,10,21,28,25,52,702,502,1208,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,7,12,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,8,6,0,8,13,13,27,0,0,3,0,0,0,0,0,0,0,0,6,475,543,1018,130,194,325,5,4,6,1329,1261,2589
115031299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364,221,583,14,22,33,30,0,30,4,3,5,0,0,0,4,0,6,28,14,43,446,259,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,16,13,7,24,0,0,0,0,0,0,0,0,0,0,0,0,161,216,378,80,108,191,11,5,16,711,605,1317
115031300,16,14,29,5,3,7,0,0,0,0,0,0,0,0,0,3380,2375,5756,162,131,294,335,5,342,29,4,30,6,3,11,24,18,42,89,64,151,4039,2619,6661,4,0,4,0,0,0,0,0,0,14,23,35,0,4,6,0,4,4,19,26,45,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,6,3,11,50,13,64,71,45,117,0,4,5,0,0,0,0,0,0,0,5,11,1201,1989,3192,695,946,1646,21,12,33,6042,5617,11655
115041301,13,17,26,5,3,7,0,0,0,0,0,0,0,0,0,1779,1066,2844,88,78,163,169,3,171,9,0,16,5,6,4,18,14,27,45,41,80,2133,1217,3347,0,0,0,0,0,0,0,0,0,6,7,14,3,0,5,0,0,0,9,6,18,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,5,3,17,0,21,23,9,40,0,0,3,0,0,0,0,0,0,0,0,6,608,1037,1645,313,471,786,5,3,10,3087,2744,5833
115041623,41,32,71,6,9,21,0,0,0,0,0,0,3,0,3,1219,863,2080,52,58,112,53,0,53,4,0,4,0,0,0,13,13,25,9,10,13,1395,984,2375,17,16,34,0,0,0,0,0,0,15,13,29,0,3,4,0,4,4,33,39,71,0,0,0,0,0,0,3,3,10,0,6,6,0,0,0,3,8,14,20,10,25,59,55,108,17,13,30,0,0,0,0,0,0,17,13,30,1095,1207,2305,214,412,628,8,3,11,2787,2679,5466
115041624,45,47,92,26,41,63,0,0,0,0,0,0,3,0,3,1723,1242,2961,57,110,161,29,0,29,12,0,12,3,3,8,20,12,28,16,19,36,1925,1472,3398,35,28,55,0,0,0,0,0,0,15,7,29,0,7,9,0,0,4,52,46,96,0,0,0,0,0,3,3,4,10,3,5,11,5,0,0,11,7,24,8,10,20,69,63,132,10,18,21,0,0,0,0,0,0,8,19,28,2081,2135,4221,434,650,1081,13,14,31,4535,4345,8883
115041625,61,47,112,19,30,48,0,0,0,6,0,4,0,3,3,1951,1362,3312,111,134,246,46,0,46,21,0,21,9,0,5,27,24,51,25,53,74,2276,1644,3921,22,26,54,0,0,0,0,0,3,14,15,32,6,4,9,4,0,4,46,45,92,0,0,0,0,0,0,6,5,13,0,4,8,0,0,3,8,11,18,25,10,36,82,72,148,8,5,11,4,0,6,0,0,0,13,4,15,2022,2096,4120,508,748,1257,17,11,31,4916,4578,9488
116011303,148,194,340,52,119,175,0,0,0,0,0,0,6,15,22,2034,1013,3048,72,162,232,75,0,75,18,3,28,10,0,15,37,13,47,59,103,166,2530,1616,4146,52,83,141,0,0,0,0,0,0,19,21,35,0,3,3,0,3,3,73,111,183,0,0,0,0,0,0,3,0,6,5,9,17,0,0,0,13,17,26,28,11,46,120,144,259,19,21,43,3,0,3,0,0,0,24,21,44,1011,1010,2020,563,572,1138,21,22,42,4272,3380,7650
116011304,91,145,244,28,73,96,0,0,0,0,0,0,4,14,24,2316,1360,3672,114,209,325,70,0,70,29,5,33,17,0,14,35,20,57,32,33,68,2745,1859,4604,52,85,137,0,0,0,0,0,4,19,16,32,10,6,15,0,0,3,85,106,193,0,0,0,0,0,0,0,0,0,3,10,13,0,5,7,4,12,15,27,18,48,115,136,255,18,25,41,0,0,0,0,0,0,18,22,43,1111,1289,2400,621,654,1270,32,25,58,4646,3986,8632
116011306,185,205,388,19,50,66,0,0,0,0,0,0,9,4,20,2660,1750,4409,142,273,412,47,3,48,17,0,19,8,3,9,23,16,38,15,24,39,3121,2327,5445,60,91,149,0,0,0,4,3,3,39,17,58,6,11,15,0,3,3,113,126,238,0,0,0,0,0,0,7,0,4,0,10,10,0,4,4,10,16,17,28,13,41,151,149,300,23,31,61,4,0,4,0,0,0,26,37,64,1312,1575,2883,691,656,1346,34,27,62,5328,4769,10099
116011307,83,109,189,50,59,106,0,0,0,0,0,0,4,5,16,2411,1724,4137,119,180,300,64,0,64,30,4,31,12,5,14,25,13,35,30,41,70,2822,2132,4958,38,45,83,0,0,0,0,0,0,26,9,39,0,6,10,9,4,10,72,61,140,0,0,0,0,0,0,4,3,6,5,7,8,3,0,0,12,9,25,21,9,30,107,84,189,13,20,36,0,0,0,0,0,0,13,24,38,1887,2141,4029,1059,989,2050,18,13,38,5906,5386,11294
116011560,39,43,77,15,30,49,0,0,0,0,0,0,8,9,12,1479,930,2409,80,142,222,32,3,29,10,0,10,11,0,14,24,16,36,19,33,49,1712,1197,2911,22,38,52,0,0,0,0,0,0,12,6,14,4,4,9,0,0,0,29,43,77,0,0,0,0,0,0,4,3,9,0,7,9,0,0,8,10,15,22,15,11,26,57,68,124,4,10,22,0,3,3,0,0,0,4,13,24,653,743,1398,424,394,823,13,12,29,2868,2438,5306
116011561,105,102,206,39,61,99,0,0,0,0,0,0,9,16,27,2008,1153,3168,108,208,314,48,3,46,19,5,20,5,0,9,21,17,41,34,49,83,2399,1625,4022,33,69,107,0,0,0,0,0,0,13,9,23,0,7,9,0,3,9,54,89,144,0,0,0,0,0,0,0,0,6,5,5,9,4,4,4,3,10,20,27,11,36,88,109,198,8,25,31,0,4,5,0,0,0,10,24,40,829,1029,1859,566,503,1065,29,15,48,3915,3307,7226
116011626,89,102,191,29,32,58,0,0,0,0,0,0,4,6,7,1669,1092,2764,73,131,200,52,0,52,17,0,17,10,0,11,22,15,38,20,26,49,1987,1402,3390,23,51,77,0,0,0,0,0,0,13,4,15,0,5,7,7,6,10,43,70,117,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,3,8,11,18,11,35,67,88,160,17,15,31,0,5,5,0,0,0,16,21,32,988,1151,2137,558,499,1049,13,8,17,3626,3172,6792
116011627,111,117,228,7,18,28,0,0,0,0,0,0,7,6,13,1109,662,1768,41,106,152,28,0,28,10,0,10,4,0,4,20,6,31,24,26,49,1369,946,2311,30,51,79,0,0,0,0,4,4,18,10,26,0,9,9,0,6,4,50,74,122,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,4,7,8,20,7,20,68,83,155,16,10,26,0,0,0,0,0,3,15,9,25,963,916,1880,380,335,714,18,12,28,2815,2312,5122
116021309,32,38,71,67,69,135,0,0,0,0,0,0,5,0,7,1506,1144,2647,74,142,214,32,0,31,21,0,21,10,0,7,20,11,31,23,27,52,1790,1432,3226,38,37,65,0,0,0,0,0,0,21,10,31,0,0,0,0,0,0,57,46,104,0,0,0,0,0,0,3,8,12,5,10,13,0,0,0,6,18,27,13,10,28,75,76,154,12,21,38,0,3,7,0,0,0,12,23,39,1819,1837,3662,531,603,1129,11,15,24,4243,3994,8234
116021562,4,10,15,10,6,17,0,0,0,0,0,0,0,0,0,404,310,712,17,35,55,5,0,5,3,0,3,0,0,0,5,4,6,0,6,5,457,369,825,3,10,17,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,7,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,17,14,29,8,5,10,0,0,0,0,0,0,8,5,12,382,424,804,134,166,301,3,3,4,998,979,1980
116021563,188,208,399,16,40,55,0,0,0,0,4,0,4,9,11,2616,1882,4501,101,212,316,55,0,55,33,3,35,10,0,12,39,19,52,19,37,57,3092,2409,5503,46,85,128,0,0,0,3,0,3,30,10,36,7,10,14,3,3,13,93,103,193,0,0,0,0,0,0,7,7,11,0,5,8,0,5,5,7,19,24,24,9,39,127,131,251,12,33,48,0,0,0,0,0,5,18,32,49,2319,2442,4766,859,877,1741,27,19,42,6443,5906,12352
116021628,59,61,118,38,48,86,0,0,0,0,0,0,3,0,0,1831,1451,3282,72,161,235,26,0,26,17,0,15,6,0,8,16,15,31,14,24,38,2081,1767,3846,25,21,48,0,0,0,0,0,3,25,17,40,4,3,7,6,0,6,61,35,100,0,0,0,0,0,0,4,3,11,0,3,4,0,0,0,4,7,10,9,10,19,72,57,129,17,21,40,0,0,4,0,0,0,23,20,45,2612,2541,5154,632,690,1317,26,17,41,5442,5094,10537
116021629,57,79,135,12,17,29,0,0,0,0,0,0,3,0,3,1684,1191,2879,52,120,170,35,0,35,8,0,8,0,0,0,12,23,35,12,6,10,1868,1443,3311,28,55,78,0,0,0,0,0,0,39,13,51,0,15,17,3,0,8,69,78,152,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,7,7,7,11,17,86,98,178,18,22,43,0,0,0,4,0,4,24,24,47,1541,1517,3062,465,500,968,28,12,36,4006,3599,7600
116021630,90,81,168,3,8,13,0,0,0,0,0,0,3,0,3,1480,1090,2569,59,107,162,61,0,61,15,4,23,6,0,3,13,6,18,22,23,45,1764,1317,3076,14,26,43,0,0,0,0,4,4,24,16,36,6,7,8,6,0,6,47,49,98,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,9,16,8,23,65,69,131,16,16,31,0,5,5,0,0,0,16,19,34,1030,1177,2208,576,560,1136,11,8,18,3459,3144,6603
116021631,76,78,156,0,6,7,0,0,0,0,0,0,0,0,0,935,725,1666,40,90,132,18,0,20,4,0,4,0,0,0,16,9,23,10,14,20,1108,927,2032,13,13,27,0,0,0,0,0,0,15,5,16,0,10,11,4,0,0,37,30,67,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,4,7,7,0,10,41,29,77,6,7,15,0,0,3,0,0,0,5,10,15,1192,1181,2369,314,339,653,17,10,30,2675,2501,5179
116021632,203,244,441,20,37,56,0,0,0,0,0,0,11,9,17,2288,1668,3959,70,171,239,36,0,36,24,0,24,4,0,4,26,25,53,22,9,29,2704,2152,4863,57,105,162,0,0,0,5,0,4,48,25,71,7,22,28,7,3,15,117,151,273,0,0,0,0,0,0,0,3,8,0,8,8,0,0,0,5,11,16,25,18,39,143,186,331,32,37,73,0,3,3,0,0,5,34,41,77,3065,2824,5884,731,804,1533,30,36,65,6707,6043,12752
116021633,40,28,69,33,43,70,0,0,0,0,0,0,3,0,3,1010,816,1826,47,99,143,11,0,11,7,0,7,5,0,4,12,17,30,6,20,26,1179,1022,2199,15,23,37,0,0,0,0,0,0,13,10,19,0,8,8,0,0,0,29,36,67,0,0,0,0,0,0,8,0,8,0,4,7,0,0,0,10,0,12,21,6,22,57,50,103,17,9,24,0,3,6,0,0,0,20,12,31,1408,1371,2777,394,422,812,7,5,17,3058,2883,5940
116031313,37,34,67,34,32,60,0,0,0,0,0,0,10,12,23,1651,1132,2782,151,214,368,66,4,67,19,3,24,7,0,7,18,12,33,14,23,33,2001,1453,3452,35,49,87,0,0,0,0,0,0,8,7,10,0,6,6,0,0,0,41,62,102,0,0,0,0,0,0,0,0,3,3,4,6,0,0,0,6,5,10,27,8,35,70,80,148,10,17,26,0,0,0,0,3,3,10,16,33,287,486,776,416,396,811,32,27,61,2823,2462,5284
116031314,35,24,58,5,27,31,0,0,0,0,0,0,7,4,10,1101,758,1859,63,103,164,31,0,30,10,0,8,4,0,4,15,8,19,12,16,25,1269,942,2217,16,28,34,0,0,0,0,0,0,7,12,18,4,4,7,0,0,0,23,37,62,0,0,0,0,0,0,0,0,3,0,6,5,0,0,0,6,7,12,8,9,16,37,55,90,3,7,13,0,0,0,0,0,0,3,7,13,376,510,884,325,279,604,5,11,22,2029,1801,3832
116031315,64,75,143,22,44,63,0,0,0,0,0,0,11,7,19,2825,1950,4773,179,286,467,62,3,66,22,0,22,17,0,17,31,36,59,21,36,60,3250,2439,5688,36,37,76,0,0,0,0,0,0,34,28,61,3,10,16,7,6,7,80,81,158,0,0,0,0,0,0,0,0,6,4,10,11,0,4,4,9,8,17,32,23,55,120,112,227,17,25,40,0,0,0,0,0,0,17,27,48,967,1306,2269,731,681,1413,16,11,32,5093,4573,9667
116031316,54,40,99,26,37,65,0,0,0,0,0,0,8,14,27,1990,1473,3459,188,228,414,56,5,55,16,5,17,12,0,12,23,20,47,15,36,47,2389,1850,4239,36,53,86,0,0,0,0,0,0,16,11,28,6,8,11,0,0,0,63,68,132,0,0,0,0,0,0,0,5,4,0,9,7,0,0,0,3,10,11,28,18,48,99,95,192,10,20,28,0,0,0,5,0,0,7,25,36,644,891,1537,531,540,1072,30,26,53,3697,3422,7125
116031317,155,138,291,42,38,75,0,0,0,0,0,0,7,7,19,2285,1293,3578,160,275,439,49,0,49,13,0,19,8,0,11,29,20,46,40,52,97,2785,1835,4620,52,63,112,0,0,0,0,0,0,15,13,29,8,5,11,7,0,7,77,89,160,0,0,0,0,0,0,3,4,8,0,8,11,3,0,3,6,12,21,27,14,41,106,112,218,13,25,45,0,0,3,0,0,0,23,27,44,714,848,1561,579,546,1126,31,24,58,4242,3388,7631
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,21,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,28
116031319,155,159,312,24,26,53,0,0,5,3,0,7,15,9,28,2699,1840,4534,183,279,465,64,0,63,14,0,14,14,0,14,16,7,27,41,33,76,3235,2361,5601,38,56,94,0,0,0,0,4,4,25,16,39,3,13,17,6,0,4,73,88,163,0,0,0,0,0,0,0,0,4,0,9,9,5,0,5,3,10,14,17,7,28,95,113,209,23,19,46,0,0,0,0,0,0,27,22,47,1066,1396,2459,685,676,1360,14,19,33,5121,4579,9703
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,37,101,0,7,9,0,0,0,6,0,6,0,0,0,0,0,4,0,0,3,72,51,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,4,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,44,75,118,8,21,32,3,0,3,132,149,281
117011321,0,9,9,73,65,131,0,0,0,0,0,0,3,3,7,1591,1139,2730,90,131,217,47,0,47,62,3,72,31,8,33,20,10,31,84,63,147,2000,1427,3432,34,46,78,0,0,0,0,0,0,5,0,4,3,6,9,0,0,0,41,50,90,0,0,0,3,0,3,4,6,9,0,5,9,0,0,3,12,11,25,19,7,33,74,70,148,4,3,7,0,0,0,0,0,0,8,10,12,1065,1413,2474,325,536,862,15,3,24,3486,3465,6949
117011323,4,9,13,114,178,289,0,0,0,4,3,8,10,9,21,1664,1051,2709,89,197,287,48,0,49,63,8,69,43,12,54,19,13,34,92,126,215,2146,1606,3752,26,18,42,0,0,0,0,0,0,7,7,6,0,0,0,0,0,0,34,23,56,0,0,0,7,13,13,10,0,5,6,11,9,0,4,10,15,31,47,39,11,44,81,63,144,0,13,12,0,3,11,0,0,0,10,10,20,976,1162,2143,350,509,863,18,10,23,3584,3366,6949
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,5,0,0,0,14,4,20
117011634,12,4,19,95,140,239,0,0,0,0,0,0,3,8,12,923,499,1420,49,140,196,10,0,10,33,7,33,31,5,34,10,5,14,83,71,151,1249,890,2140,26,27,52,0,0,0,0,0,0,5,0,6,0,0,0,3,0,3,32,27,65,4,0,4,0,0,0,8,0,13,5,12,15,5,4,9,17,17,40,13,3,17,62,52,117,4,3,7,4,0,5,0,0,0,8,12,18,479,585,1060,234,293,531,4,5,10,2037,1833,3872
117011635,484,467,952,148,207,357,0,0,0,3,0,3,16,16,40,2013,1032,3040,108,205,311,37,0,37,120,17,139,78,28,104,36,25,57,296,263,567,3344,2261,5607,133,162,298,0,0,0,7,14,17,24,7,34,5,10,18,13,3,15,190,199,385,0,0,0,0,0,0,3,0,4,0,5,10,8,3,8,9,19,28,38,13,59,235,230,470,29,44,75,3,3,3,3,3,4,37,48,88,2209,2416,4621,732,868,1602,40,26,70,6594,5852,12449
117021327,232,200,437,89,113,201,0,0,0,3,0,4,11,13,27,1247,883,2128,63,102,166,19,0,19,65,10,71,142,48,189,21,22,43,222,240,456,2111,1633,3741,73,46,121,0,0,0,5,10,15,7,3,11,0,8,9,9,5,13,95,77,169,0,0,0,4,3,4,0,0,0,6,5,10,3,4,3,4,11,17,21,18,32,119,102,225,9,15,30,0,0,0,0,0,0,9,15,30,2946,3384,6335,550,787,1345,18,11,31,5762,5941,11702
117021328,139,120,256,30,29,59,0,0,0,0,0,0,4,8,11,655,373,1027,19,54,77,23,0,22,35,3,36,48,24,65,11,8,21,104,63,162,1063,673,1736,25,25,50,0,0,0,4,0,3,0,0,0,0,0,0,7,0,9,35,28,63,0,0,0,0,0,0,0,0,0,0,5,3,0,3,3,0,6,13,10,0,15,48,35,87,4,0,7,0,0,0,0,0,0,4,0,7,1123,1280,2402,239,333,574,5,8,13,2493,2329,4818
117021636,95,60,149,54,71,126,0,0,0,0,0,0,11,13,25,897,539,1437,50,62,109,18,0,18,19,3,24,84,34,112,8,7,22,161,127,286,1401,911,2314,35,31,63,0,0,0,0,0,0,3,3,8,0,6,3,4,0,11,50,36,77,0,0,0,5,0,9,3,0,5,0,3,5,0,3,3,11,9,19,11,3,18,70,51,120,9,4,13,0,0,0,0,0,0,12,7,16,1522,1956,3481,331,414,744,12,12,25,3355,3345,6695
117021637,203,196,400,49,55,101,0,0,0,6,13,19,3,4,11,1060,670,1728,38,68,106,22,0,18,40,12,50,59,19,78,23,13,38,104,133,238,1609,1179,2788,46,51,96,0,0,0,4,4,3,10,6,10,0,10,11,0,3,7,63,67,132,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,5,6,15,6,22,85,81,162,10,12,23,0,0,0,0,0,0,10,14,22,1589,2035,3622,376,507,890,14,14,33,3683,3829,7513
117031329,146,57,208,104,121,226,0,0,0,4,0,7,14,8,20,476,230,700,24,29,51,0,0,0,36,9,48,63,15,76,23,20,41,601,361,963,1483,855,2340,41,20,61,0,0,0,0,0,0,3,0,3,0,0,0,8,0,8,52,20,74,0,0,0,0,0,0,0,0,4,5,3,0,4,0,4,7,3,12,9,4,10,70,29,100,6,3,6,0,0,0,0,0,0,6,5,11,2116,1597,3714,347,324,669,16,14,27,4038,2818,6859
117031330,280,229,509,50,64,112,0,0,0,0,0,0,19,18,42,1137,745,1883,36,85,120,12,0,12,82,12,88,158,72,231,28,19,47,291,280,572,2096,1532,3628,63,65,122,0,0,4,4,5,3,12,3,9,6,5,5,5,13,16,83,83,165,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,6,8,13,20,10,32,110,104,210,14,9,22,0,0,0,0,6,6,14,15,26,4086,3987,8083,557,654,1213,22,12,32,6889,6294,13185
117031331,25,21,48,198,199,396,0,0,0,27,28,55,14,29,41,982,680,1660,45,97,146,12,0,12,79,14,94,137,46,182,18,17,34,386,413,802,1928,1551,3475,54,61,118,0,0,0,3,0,9,3,0,8,0,0,0,3,0,7,64,69,135,0,0,0,12,11,25,6,6,3,0,3,6,10,7,17,25,33,55,28,8,38,121,101,225,11,9,21,0,3,7,0,0,4,17,14,30,3002,3251,6249,492,692,1188,16,18,34,5573,5631,11198
117031333,335,209,545,70,74,149,12,0,12,0,0,0,43,21,65,818,408,1223,50,68,116,6,0,7,69,12,86,102,17,120,641,173,819,974,561,1534,3121,1548,4669,89,81,175,4,0,4,6,0,8,10,3,11,7,3,7,11,9,26,117,105,226,0,0,4,0,0,3,0,0,0,0,0,7,4,4,7,4,7,12,15,11,25,140,116,260,23,7,26,0,0,0,0,0,0,24,7,31,3172,2884,6050,503,500,998,34,17,52,6991,5069,12063
117031336,223,147,370,115,117,230,3,0,3,58,45,100,20,16,39,593,296,883,30,57,90,7,0,7,61,12,69,126,30,156,19,21,38,705,390,1098,1954,1135,3091,60,33,98,0,0,0,11,3,16,5,0,8,0,0,4,14,0,9,90,45,130,0,0,0,14,0,17,0,0,0,0,0,0,3,4,11,23,8,27,21,7,30,130,61,190,15,13,33,5,7,9,5,0,5,25,23,47,3217,2351,5573,466,469,939,10,18,29,5804,4053,9866
117031638,94,65,159,53,69,126,0,0,0,0,0,0,7,9,17,435,288,721,27,31,60,6,0,6,22,5,29,49,17,61,25,16,33,218,250,468,927,744,1679,23,33,64,0,0,0,5,4,6,3,3,4,0,6,4,3,3,3,36,48,80,0,0,0,8,0,9,5,0,7,0,0,0,3,0,5,11,3,17,7,7,17,56,56,111,8,4,15,0,0,3,0,0,0,8,4,15,1292,1305,2594,302,368,666,7,9,18,2593,2486,5085
117031639,116,113,228,74,98,169,0,0,0,22,12,34,13,14,24,240,124,363,14,30,48,3,6,4,24,4,29,59,14,73,11,12,24,232,211,444,812,623,1434,34,38,73,0,0,0,3,8,5,0,0,0,0,0,4,5,0,3,42,49,90,0,0,0,4,0,6,0,0,0,0,0,0,5,3,8,13,7,16,8,9,14,57,60,118,13,12,21,4,0,8,0,0,0,17,14,34,1082,1034,2114,245,292,539,11,5,13,2225,2028,4253
117031640,215,164,381,71,75,144,0,0,0,0,0,0,13,15,25,776,499,1271,40,61,102,7,0,7,55,16,69,114,61,167,26,13,36,326,369,693,1632,1271,2899,48,47,90,0,0,3,6,5,8,4,0,4,0,4,4,12,9,20,66,56,128,3,0,3,0,0,3,3,0,3,0,0,3,5,6,12,11,10,23,19,6,25,93,74,170,16,3,23,3,0,3,0,0,0,18,3,29,2526,2564,5086,471,584,1055,11,10,27,4756,4502,9260
117031641,50,33,86,60,114,167,0,0,0,29,27,55,14,7,18,566,344,917,36,73,110,3,0,3,54,5,57,77,33,106,26,13,38,417,369,782,1322,1023,2344,39,27,70,0,0,0,0,4,6,0,0,3,0,0,0,5,0,3,49,37,84,0,0,0,7,10,15,0,0,0,0,5,5,0,0,4,9,13,25,14,3,23,74,61,139,24,13,36,3,5,11,0,0,0,30,15,43,1932,1761,3692,397,456,856,12,5,16,3760,3327,7082
117031642,235,154,389,74,65,131,0,0,4,9,12,21,18,7,27,608,366,975,37,44,79,3,0,3,49,5,56,144,57,196,22,13,33,300,235,531,1502,946,2450,62,45,108,0,0,0,8,3,7,5,4,4,0,6,6,11,5,20,82,68,147,0,0,0,4,0,6,0,5,5,0,4,4,3,3,9,9,15,27,18,11,19,108,85,194,22,3,28,3,0,0,0,0,4,23,3,32,2132,1925,4054,389,428,818,13,15,33,4171,3407,7580
