SA2_CODE_2021,OO_DS_Sep_hse,OO_DS_Sde_row_or_ter_h_t,OO_DS_Flt_apt,OO_DS_Oth_dwel,OO_DS_NS,Owned_Outright_Total,OWM_DS_Sep_hse,OWM_DS_Sde_row_or_ter_h_t,OWM_DS_Flt_apt,OWM_DS_Oth_dwel,OWM_DS_NS,Owned_with_mortgage_Total,R_REA_DS_Sep_hse,R_REA_DS_Sde_row_or_ter_h_t,R_REA_DS_Flt_apt,R_REA_DS_Oth_dwel,R_REA_DS_NS,R_Real_estate_agent_Total,R_SteTer_h_auth_DS_Separat_hs,R_ST_h_aut_DS_Sd_r_ter_h_t,R_SteT_h_auth_DS_Flt_apt,R_SteTer_h_auth_DS_Oth_dwel,R_SteTer_h_auth_DS_NS,R_SteTer_h_auth_Total,R_Com_hs_pr_DS_Sep_hse,R_Com_hs_pr_DS_Sd_ro_ter_h_t,R_Com_hs_pr_DS_Flt_apt,R_Com_hs_pr_DS_Oth_dwel,R_Com_hs_pr_DS_NS,R_Com_hs_pr_Total,R_Psn_ns_HH_DS_Sep_hse,R_Psn_ns_HH_DS_Sd_r_te_h_t,R_Psn_ns_HH_DS_Flt_apt,R_Psn_ns_HH_DS_Oth_dwe,R_Psn_ns_HH_DS_NS,R_Psn_ns_HH_Total,R_Oth_llord_type_DS_Sep_hse,R_Oth_lld_typ_DS_S_ro_ter_h_t,R_Oth_lld_type_DS_Flt_apt,R_Oth_llord_type_DS_Oth_dwel,R_Oth_llord_type_DS_NS,R_Oth_llord_type_Total,R_Llord_type_NS_DS_Sep_hse,R_Lld_ty_NS_DS_Sd_row_ter_h_t,R_Llord_typ_NS_DS_Flt_apt,R_Llord_type_NS_DS_Oth_dwel,R_Llord_type_NS_DS_NS,R_Llord_type_NS_Total,R_Total_DS_Sep_hse,R_Total_DS_Sde_row_or_ter_h_t,R_Total_DS_Flt_apt,R_Total_DS_Oth_dwel,R_Total_DS_NS,R_Total_Total,Oth_tenu_typ_DS_Sep_hse,Oth_ten_typ_DS_Sd_row_ter_h_t,Oth_tenu_typ_DS_Flt_apt,Oth_tenu_typ_DS_Oth_dwel,Oth_tenu_typ_DS_NS,Oth_tenu_typ_Total,Tenu_typ_NS_DS_Sep_hse,Ten_ty_NS_DS_Sd_row_ter_h_t,Tenu_typ_NS_DS_Flt_apt,Tenu_typ_NS_DS_Oth_dwel,Tenu_typ_NS_DS_NS,Tenu_typ_NS_Total,Total_DS_Sep_hse,Total_DS_Sde_row_or_ter_h_t,Total_DS_Flt_apt,Total_DS_Oth_dwel,Total_DS_NS,Total_Total
603011065,474,0,0,16,7,501,245,0,0,8,3,257,23,0,0,0,0,20,0,0,0,0,0,3,3,0,0,0,0,4,86,0,0,0,0,91,45,0,13,3,5,68,0,0,0,0,0,0,166,0,11,3,9,194,70,0,0,0,0,73,96,0,0,7,0,110,1060,0,16,33,14,1130
603011066,498,3,0,8,0,508,548,0,0,0,0,547,37,0,0,0,0,38,4,0,0,0,0,4,0,0,0,0,0,0,63,0,0,0,0,63,14,0,0,0,0,15,3,0,0,0,0,3,116,3,0,5,0,122,30,0,0,0,0,29,75,5,0,3,0,81,1263,13,0,14,0,1294
603011067,966,0,6,0,0,967,1075,0,0,0,3,1076,68,0,4,0,0,76,7,3,5,0,0,14,5,8,6,0,0,16,175,0,0,6,0,182,36,0,0,0,0,43,0,0,0,0,0,3,298,16,17,4,0,331,82,0,0,5,0,78,180,5,0,6,0,186,2592,16,22,8,4,2646
603011068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,3,10
603021069,730,5,0,25,3,764,424,0,0,0,0,425,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,5,0,111,13,0,0,5,3,24,0,0,0,0,0,0,155,0,0,7,7,170,47,0,0,5,0,53,77,0,0,10,0,91,1432,10,3,53,7,1509
603021070,939,5,0,3,0,950,611,0,0,0,0,619,96,3,0,0,0,97,19,7,0,0,0,31,0,6,0,0,0,4,141,3,0,0,0,146,8,5,0,9,0,19,4,0,0,0,0,4,267,20,4,12,0,300,43,0,0,0,0,48,121,0,0,8,0,137,1985,25,7,23,8,2052
603021071,800,0,0,22,4,822,564,0,0,0,0,572,80,0,0,0,0,83,5,0,0,0,0,7,0,0,0,0,0,7,98,3,0,0,0,97,18,0,0,4,0,26,4,0,0,0,0,4,208,7,6,4,0,226,37,0,0,4,0,42,120,4,0,10,0,130,1726,14,4,39,7,1791
603021072,1289,9,3,22,4,1330,1398,12,0,7,0,1423,215,31,0,7,0,252,36,9,0,0,0,43,9,5,0,0,0,13,216,8,4,6,3,237,32,0,0,4,0,35,9,0,0,0,0,9,508,53,10,12,3,591,59,0,0,4,0,59,155,10,0,22,0,184,3409,83,14,69,11,3582
603031073,660,0,0,12,3,680,284,0,0,6,0,283,49,0,0,0,0,49,0,3,0,0,0,6,8,4,0,0,0,14,89,0,3,5,0,104,14,4,0,4,4,23,4,0,0,0,0,4,161,10,4,7,4,194,30,0,0,0,0,32,94,3,0,15,0,112,1221,20,8,48,13,1302
603031074,1145,10,0,21,6,1183,477,9,0,5,6,488,127,9,3,0,0,142,22,4,0,0,0,29,11,0,0,0,0,10,197,3,0,4,3,205,64,5,0,14,8,90,8,6,0,0,0,9,423,19,5,23,14,485,62,0,0,8,9,78,111,8,0,0,0,123,2220,42,9,50,34,2350
604011075,411,19,0,0,0,423,414,4,0,0,0,416,226,22,0,0,0,250,36,110,0,0,0,150,0,10,0,0,0,14,104,34,0,0,0,132,11,5,0,0,0,17,3,0,0,0,0,10,384,189,0,0,0,575,13,4,0,0,0,11,63,26,0,0,0,86,1277,235,0,0,0,1512
604011076,857,3,0,7,3,865,809,0,0,3,0,814,37,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,147,22,0,0,0,0,23,3,0,0,0,0,3,214,0,0,4,0,212,54,0,0,0,0,58,112,0,0,3,0,115,2051,3,0,9,4,2070
604011077,473,15,25,0,0,516,454,6,6,4,0,469,248,82,33,4,0,372,52,14,6,0,0,72,7,0,0,0,0,8,126,29,14,3,0,170,14,3,6,0,0,28,0,0,0,0,0,0,453,129,63,9,0,649,18,4,0,0,0,22,70,6,7,28,0,107,1465,164,101,40,0,1769
604011078,868,12,0,3,0,879,785,14,0,0,0,795,310,68,12,0,0,399,177,44,5,0,0,225,46,21,8,0,0,75,149,10,8,0,0,168,34,0,17,4,3,55,0,0,0,0,0,8,723,149,46,4,5,927,25,3,0,0,0,33,93,26,6,0,0,120,2486,200,53,5,5,2753
604011079,859,24,0,9,0,890,777,13,0,0,0,790,148,41,0,3,0,189,35,23,0,0,0,63,3,0,0,0,0,5,127,17,0,0,0,148,5,3,0,6,0,13,6,0,0,0,0,0,320,80,5,8,0,418,14,4,0,3,0,25,91,11,0,38,3,139,2058,133,4,54,6,2258
604011080,504,9,0,0,0,511,518,5,0,0,0,521,149,47,5,0,0,202,54,0,0,0,0,51,10,0,0,0,0,8,81,10,0,0,0,92,9,5,0,0,0,10,4,0,0,0,0,4,305,65,5,0,0,365,11,3,0,0,0,17,42,4,0,0,0,43,1374,84,4,0,0,1457
604011081,658,16,0,16,0,697,506,3,0,0,3,510,133,32,6,6,0,171,80,33,0,0,0,110,18,4,0,0,0,25,101,16,0,0,0,119,12,0,0,24,0,34,3,4,0,0,0,6,346,89,6,23,0,467,14,0,0,0,0,14,83,11,0,5,0,98,1600,120,13,51,4,1788
604011082,1263,92,10,14,0,1371,834,22,0,5,0,858,149,69,4,3,0,226,91,81,0,0,0,170,12,27,3,0,0,43,240,62,7,3,0,308,26,5,0,0,0,35,4,6,0,0,0,14,517,247,10,7,6,792,32,17,0,0,0,48,94,34,5,4,0,145,2739,412,25,32,5,3218
604011083,685,14,0,30,0,739,526,9,0,4,0,536,99,22,0,0,0,126,103,45,0,0,0,150,21,17,0,0,0,38,101,9,0,0,0,119,6,0,0,5,0,17,7,4,0,0,0,9,344,109,0,9,0,459,9,10,0,0,0,17,89,35,0,0,0,127,1653,180,0,43,0,1878
604011084,1087,30,0,4,0,1125,765,13,0,0,0,782,212,49,3,0,0,267,141,55,0,0,0,197,36,42,0,0,0,83,157,21,0,0,0,186,13,8,0,0,0,26,0,3,0,0,0,4,567,186,11,3,0,765,26,4,0,0,0,29,94,32,4,0,0,124,2542,259,12,6,0,2822
604021085,1875,182,3,6,0,2059,1694,50,0,0,0,1743,577,236,3,3,0,824,340,239,10,0,3,595,41,41,0,0,0,87,482,141,0,5,0,627,41,38,0,0,0,88,11,11,0,0,0,23,1500,707,16,9,4,2234,48,39,0,0,0,84,167,92,3,18,0,278,5282,1057,23,39,8,6410
604021086,689,15,0,42,0,742,483,4,0,3,0,490,194,44,0,0,0,243,189,74,0,0,0,263,54,23,0,0,0,85,131,11,0,0,0,151,17,0,0,39,0,64,3,0,0,0,0,7,601,161,0,49,0,810,16,0,0,6,0,20,115,22,0,37,0,173,1902,194,0,126,4,2231
604021087,755,12,0,9,3,787,714,10,0,3,0,725,175,12,0,0,0,185,70,43,0,0,0,113,56,16,0,0,0,73,150,15,4,0,0,168,26,7,0,0,5,35,4,5,0,0,0,12,485,96,4,0,6,585,40,0,0,3,3,43,85,11,0,0,0,99,2075,132,8,20,9,2242
604021088,525,11,0,0,3,542,549,6,0,0,0,559,108,15,0,0,0,118,32,3,0,0,0,33,9,0,0,0,0,9,78,0,0,0,0,86,10,0,0,0,0,10,5,0,0,0,0,6,243,21,0,0,0,270,6,0,0,0,0,6,32,5,0,0,0,28,1356,39,0,0,4,1408
604021089,1211,39,6,18,0,1278,742,9,5,0,0,760,185,34,7,0,0,233,6,0,5,0,0,8,0,3,0,0,0,8,175,27,5,4,0,219,18,0,0,12,0,28,7,0,0,0,0,0,388,76,15,11,0,496,36,0,0,5,0,37,97,5,0,6,0,116,2480,130,25,47,3,2686
604021090,490,10,0,3,0,501,536,6,0,0,0,544,56,3,0,0,0,62,11,0,0,0,0,11,4,0,0,0,0,4,73,7,0,0,0,82,11,0,0,5,6,15,0,0,0,0,0,0,157,13,0,5,6,171,14,0,0,0,0,14,17,0,0,0,0,21,1209,23,3,5,0,1247
604021091,1146,27,0,7,3,1187,893,6,0,4,0,901,72,5,0,0,0,72,16,11,0,0,0,28,8,29,0,0,0,36,144,6,0,0,0,151,18,0,0,4,0,24,10,0,0,0,0,7,265,46,0,10,6,324,44,0,0,0,0,51,164,5,0,3,0,176,2517,82,4,22,14,2640
604021092,584,6,0,25,0,613,494,6,0,0,0,500,44,24,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,80,14,0,4,0,101,13,4,0,4,0,20,0,0,0,0,0,0,136,40,0,6,3,185,13,0,0,5,0,16,39,3,0,10,0,51,1266,61,0,44,3,1375
604031093,281,7,0,0,0,281,151,0,0,0,4,154,19,0,0,0,0,21,3,7,0,0,0,11,4,10,0,0,0,10,83,0,6,0,0,90,32,4,0,0,0,32,6,0,0,0,0,6,144,22,7,0,0,167,37,0,0,0,0,43,71,0,0,0,0,72,689,23,6,3,4,729
604031094,594,4,3,7,0,610,489,0,0,5,0,493,67,0,0,0,0,72,7,0,0,0,0,7,4,0,0,0,0,4,120,8,0,4,4,125,62,0,0,5,0,63,0,0,0,0,0,0,252,6,0,0,4,268,133,0,0,4,0,140,159,5,6,3,0,172,1627,18,11,28,7,1682
604031095,533,4,4,0,0,544,492,6,0,0,0,496,173,25,3,4,0,205,54,9,0,0,0,63,6,15,3,0,0,25,89,4,0,0,0,89,14,13,4,0,0,33,0,0,0,0,0,0,335,73,9,4,0,420,34,12,0,0,0,49,123,20,3,7,0,150,1511,116,19,13,0,1660
604031096,651,0,0,4,0,660,561,3,0,0,0,561,67,0,0,0,0,66,0,0,0,0,0,0,4,0,0,0,0,4,101,0,0,0,0,101,21,0,0,0,7,28,0,0,0,0,0,0,196,5,0,0,7,198,48,0,0,0,0,49,105,0,0,0,0,109,1549,4,0,3,15,1578
604031097,830,9,0,10,16,870,436,3,0,0,4,442,205,31,5,0,3,242,20,3,0,0,0,27,0,0,5,0,0,3,152,9,0,5,0,166,100,4,15,5,3,126,4,0,0,0,0,4,479,52,19,8,7,566,84,0,6,0,5,94,194,13,3,24,0,238,2032,77,29,46,34,2217
604031098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701011002,7,0,235,3,4,248,0,0,446,0,0,446,3,0,1868,0,9,1881,0,0,50,0,0,50,0,0,9,0,0,7,4,3,318,0,17,344,0,0,133,0,14,142,0,0,8,0,0,10,9,3,2391,3,43,2443,0,0,43,0,0,48,0,0,288,20,24,337,21,3,3401,27,68,3525
701011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
701011004,159,146,5,0,0,314,120,184,21,0,0,323,82,270,181,0,0,533,0,43,40,0,0,85,0,0,4,0,0,9,27,73,23,0,0,121,4,12,0,0,7,23,0,0,3,0,0,7,112,401,252,0,7,768,17,30,0,0,0,51,13,43,18,32,0,108,423,803,291,31,10,1560
701011005,89,25,116,0,0,234,62,26,155,0,0,246,34,46,535,0,0,622,8,39,4,0,0,54,0,4,0,0,0,4,16,20,95,0,5,137,94,4,44,0,0,148,0,0,4,0,0,3,159,112,682,0,8,961,3,0,14,0,0,21,16,17,74,7,0,112,326,184,1044,14,17,1577
701011006,143,18,0,0,0,159,220,30,6,0,0,256,57,67,23,0,0,146,23,27,44,0,0,101,52,0,12,0,0,66,41,28,0,0,0,71,83,0,0,0,3,85,4,0,0,0,0,4,267,119,88,0,0,478,15,0,0,0,0,12,32,7,11,0,0,56,674,178,106,0,0,961
701011007,89,17,43,0,0,152,150,16,99,0,0,262,63,42,374,0,0,490,3,27,57,0,0,90,4,0,10,0,0,11,22,14,81,0,0,124,3,0,12,0,0,19,0,0,0,0,0,0,100,82,543,0,0,725,6,0,19,0,0,23,9,9,57,0,0,72,349,125,753,0,0,1237
701011008,131,44,60,8,0,244,152,81,188,0,0,425,76,187,405,0,0,673,0,12,4,0,0,19,0,0,0,0,0,0,29,75,96,0,0,195,5,9,26,5,0,42,0,0,4,0,0,5,106,284,535,5,4,933,9,7,3,0,0,14,31,44,61,33,3,163,427,456,848,43,9,1784
701011009,95,6,69,112,6,292,138,14,137,9,0,295,72,15,319,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,32,0,48,5,3,97,12,5,26,77,11,130,0,0,0,0,0,0,126,22,396,87,8,636,9,0,6,9,7,36,19,0,29,39,8,99,386,44,637,251,37,1354
701021010,155,0,0,0,0,155,248,4,8,0,0,254,70,11,25,4,0,108,38,0,0,0,0,38,4,0,3,0,0,9,54,6,20,0,0,79,3,0,12,0,0,16,0,0,0,0,0,0,168,15,54,4,0,250,11,0,0,0,0,11,46,0,7,0,0,49,627,20,68,4,0,719
701021011,186,4,0,0,0,193,351,6,0,0,0,358,72,7,0,0,0,78,64,0,0,0,0,64,0,0,0,0,0,0,55,3,0,0,0,62,8,0,0,0,0,4,6,0,0,0,0,6,197,7,0,0,0,209,0,0,0,0,0,0,55,0,0,0,0,53,792,16,3,0,0,814
701021012,60,5,7,67,3,139,119,47,0,0,0,172,10,34,0,0,0,45,5,16,0,0,0,25,25,0,0,0,0,33,13,11,0,8,0,28,16,3,0,32,6,51,4,0,0,0,0,4,75,66,3,37,3,184,17,4,0,5,4,21,31,14,4,152,3,202,293,131,14,258,19,717
701021013,255,40,8,0,0,299,234,29,11,0,0,276,92,80,36,0,0,214,17,0,0,0,0,22,3,0,0,0,3,4,67,35,26,0,3,130,7,3,10,0,0,19,0,0,0,0,0,0,193,124,67,0,8,389,3,6,0,0,0,16,40,5,8,31,3,91,729,204,97,31,10,1074
701021014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3
701021015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701021016,95,63,17,0,0,181,96,90,86,0,0,267,37,136,169,4,0,344,5,196,22,0,3,218,5,5,13,0,0,32,28,48,39,5,0,123,6,11,9,0,0,22,6,6,3,0,0,13,86,400,257,3,4,750,7,4,4,0,0,11,17,74,14,0,0,107,302,624,375,3,10,1317
701021017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,3,7,0,0,0,0,0,0,7,0,0,0,3,11,0,0,0,0,0,0,0,0,0,3,3,4,7,0,0,7,0,13
701021018,168,0,0,0,0,165,273,0,0,0,0,273,42,0,13,0,0,57,45,0,0,0,0,45,3,0,0,0,0,3,37,0,0,0,0,40,4,0,0,0,0,4,0,0,0,0,0,0,137,0,13,0,0,150,4,0,0,0,0,6,21,0,0,0,0,24,597,0,11,4,3,616
701021019,265,23,0,0,0,296,548,77,4,0,0,628,109,62,41,0,0,212,149,50,30,0,0,228,4,0,0,0,0,8,83,37,0,0,0,123,10,10,0,0,0,23,4,3,0,0,0,3,359,163,67,0,0,592,21,4,0,0,0,22,92,42,14,0,0,146,1284,307,85,0,0,1677
701021020,322,0,70,7,0,405,490,0,137,0,0,630,175,3,123,0,0,304,31,0,30,0,0,64,0,0,5,0,0,3,66,0,50,0,0,119,8,0,8,4,0,18,0,0,9,0,0,5,288,0,224,4,0,519,19,0,4,0,0,27,74,4,40,7,0,121,1194,6,476,18,3,1699
701021021,99,6,7,152,0,268,635,24,15,5,0,679,208,17,32,0,0,265,24,0,26,0,0,50,0,0,0,0,0,0,50,9,5,0,0,61,455,8,35,9,0,504,0,0,0,0,0,3,733,33,103,16,0,878,16,0,0,0,0,21,60,8,19,37,0,137,1553,72,142,205,0,1982
701021022,250,33,61,124,4,471,408,44,67,8,0,528,108,45,65,0,0,214,108,99,4,0,0,214,16,0,0,0,0,22,67,21,46,0,0,130,7,0,6,23,5,35,8,3,0,0,0,9,312,170,121,26,5,630,16,7,4,9,0,32,58,27,20,34,12,144,1047,284,276,196,18,1814
701021023,160,21,32,0,0,210,180,37,62,0,0,275,58,38,162,0,0,255,47,14,19,0,0,81,0,0,0,0,0,3,38,17,44,0,0,99,5,0,11,0,0,19,6,0,4,0,0,8,155,71,236,0,3,465,9,3,6,0,0,15,31,14,36,0,0,81,529,146,370,3,0,1046
701021024,151,6,0,0,0,161,246,3,0,0,0,253,49,26,0,0,0,74,47,0,0,0,0,45,0,0,0,0,0,0,43,30,0,0,0,79,7,5,0,0,0,17,0,6,0,0,0,6,146,72,0,0,0,221,3,0,0,0,0,11,40,12,0,0,0,53,588,91,0,7,0,686
701021025,197,21,85,0,3,307,210,30,141,0,0,377,79,61,453,0,3,595,7,0,17,0,0,25,0,4,5,0,0,8,44,19,136,0,3,199,11,4,18,0,0,24,5,0,4,0,0,8,147,84,625,0,3,856,6,6,6,0,0,17,24,6,57,3,0,93,575,145,909,6,7,1644
701021026,156,0,91,0,0,244,217,5,96,0,0,314,77,17,387,0,0,480,26,0,8,0,0,31,0,0,0,0,0,0,58,3,140,0,0,200,0,0,16,0,0,21,0,0,0,0,0,0,161,16,562,0,0,740,3,0,11,0,0,15,19,0,39,12,0,70,561,23,793,11,0,1382
701021027,174,0,28,0,0,201,247,0,26,0,0,274,74,0,67,0,0,139,39,0,5,0,0,39,0,0,7,0,0,12,53,0,25,0,0,81,3,0,10,0,4,20,0,0,0,0,0,0,169,0,123,0,3,294,3,0,26,0,3,39,43,0,16,11,0,67,640,0,212,12,9,879
701021028,133,4,0,0,0,141,203,16,0,0,0,222,57,48,9,0,0,112,37,4,0,0,0,43,0,0,0,0,0,4,51,26,3,0,0,80,6,10,0,0,0,19,0,0,0,0,0,0,157,90,13,0,0,260,7,0,0,0,0,11,40,11,0,0,0,53,552,116,13,0,0,680
701021029,151,0,3,0,0,150,223,0,0,0,0,226,63,0,3,0,0,65,23,0,36,0,0,55,5,0,0,0,0,5,44,0,6,0,0,49,5,0,3,0,0,5,0,0,0,0,0,0,134,0,45,0,0,177,9,0,0,0,0,9,41,0,5,0,0,53,558,0,60,0,0,615
701021030,178,0,0,0,0,177,360,3,0,0,0,365,93,0,0,0,0,96,56,0,0,0,0,56,0,0,0,0,0,0,53,6,0,0,0,57,3,0,0,0,0,3,3,0,0,0,0,3,212,8,0,0,0,215,3,0,0,0,0,7,75,0,0,0,0,77,828,10,5,0,0,842
701031031,336,0,0,293,18,648,479,0,0,26,3,509,43,0,0,0,0,46,0,0,0,4,3,13,14,0,0,0,0,10,86,6,0,15,0,116,10,4,0,116,20,150,5,0,0,4,0,7,158,13,0,142,28,342,26,0,0,15,0,47,68,0,0,132,25,227,1061,16,3,615,73,1765
701031032,618,5,0,4,0,641,1534,11,0,0,0,1540,142,11,0,0,3,155,0,6,0,0,0,6,3,0,0,0,0,3,178,6,6,0,4,195,17,0,0,0,0,21,3,0,0,0,0,3,348,25,6,3,8,388,47,0,0,0,0,55,199,11,0,0,6,215,2745,57,6,8,16,2830
701031033,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,6,3,0,0,0,0,0,0,7,0,0,14,6,25
701031034,281,6,0,101,3,398,395,5,3,8,0,420,60,27,87,4,0,173,0,0,0,0,0,0,0,0,7,0,0,7,85,7,5,3,0,98,0,0,0,33,5,43,0,0,0,0,0,0,148,34,100,38,7,322,27,0,0,3,0,34,64,15,17,124,12,230,924,61,122,267,24,1404
701031035,367,0,0,134,6,512,640,0,0,15,0,664,52,0,0,0,0,54,6,0,0,0,0,8,8,0,0,0,0,8,108,0,0,14,5,127,28,0,0,35,5,68,5,0,0,0,0,8,208,0,0,48,6,264,53,0,0,5,4,67,263,3,3,58,0,329,1539,5,3,272,21,1833
701041036,73,15,34,0,0,118,345,40,92,0,0,476,139,52,173,0,0,368,0,19,20,0,0,35,0,0,0,0,0,0,48,23,38,0,0,115,4,3,5,0,0,5,0,0,0,0,0,0,191,95,238,0,0,525,5,0,0,0,0,3,39,11,39,0,0,88,653,167,395,0,0,1210
701041037,92,3,21,0,0,124,291,7,65,0,0,361,114,25,126,0,3,270,47,5,26,0,0,77,0,0,3,0,0,3,48,3,33,0,0,79,5,0,0,0,0,8,0,0,0,0,0,4,214,34,191,0,0,444,0,0,3,0,0,4,68,4,26,0,0,96,671,54,297,0,0,1025
701041038,201,5,0,0,0,209,648,3,5,0,0,659,436,11,13,0,0,471,0,0,0,0,0,0,0,0,0,0,0,0,91,0,4,0,0,97,29,6,0,0,3,39,0,0,0,0,0,0,559,28,21,0,0,612,20,4,0,0,0,31,54,0,0,0,0,63,1484,44,30,3,5,1567
701041039,114,0,23,0,0,136,311,5,80,0,0,396,112,8,123,0,0,247,83,0,146,0,0,229,0,0,0,0,0,0,57,4,35,0,0,93,0,0,0,0,0,3,0,0,4,0,0,9,252,11,312,0,0,580,0,0,0,0,0,0,82,0,94,0,0,176,758,15,513,0,0,1288
701041040,92,0,10,0,0,108,356,10,26,0,0,401,87,12,23,0,0,125,134,16,56,0,0,205,5,0,0,0,0,14,61,6,13,0,0,72,3,0,0,0,0,12,0,0,0,0,0,3,296,36,87,0,0,425,3,0,4,0,0,4,150,9,17,0,4,179,902,62,150,0,0,1117
701041041,152,8,3,3,0,169,588,17,0,0,0,606,351,54,60,0,0,469,4,9,12,0,0,22,0,4,0,0,0,4,77,14,0,0,0,96,33,0,0,0,0,34,0,0,0,0,0,0,467,77,75,0,0,634,22,0,0,0,0,28,59,3,9,22,15,109,1291,110,89,29,18,1539
701041042,41,7,3,0,0,52,1118,44,14,0,0,1184,306,107,122,0,3,543,15,18,16,0,0,54,3,0,3,0,0,9,65,11,10,0,0,87,96,4,3,0,0,106,4,0,0,0,0,6,493,143,165,0,3,803,13,0,0,0,0,16,87,22,29,0,0,137,1752,221,205,0,3,2188
701041043,121,17,12,0,0,145,630,73,33,0,0,736,401,145,176,0,3,719,22,48,29,0,0,99,0,0,3,0,0,7,71,36,18,0,0,134,163,10,3,0,0,174,5,0,4,0,0,6,655,237,237,0,3,1129,29,3,3,0,0,40,112,56,48,0,0,217,1550,386,331,0,3,2264
701041044,133,8,0,0,0,138,454,26,0,0,0,483,160,30,0,0,0,186,38,113,4,0,0,159,0,0,0,0,0,0,87,17,0,0,0,107,8,0,0,0,0,6,0,0,0,0,0,0,290,167,4,0,0,460,4,5,0,0,0,9,67,46,5,0,0,113,953,245,3,0,0,1203
702011045,191,26,3,39,18,276,455,51,4,5,8,521,117,81,41,3,8,249,101,53,0,0,0,162,18,8,0,0,0,21,102,23,4,7,9,143,15,8,0,25,13,69,0,0,0,0,0,0,349,182,49,35,31,641,12,3,0,0,13,31,52,44,17,86,21,208,1060,304,70,158,84,1682
702011046,245,43,8,0,0,296,537,147,9,0,4,691,121,209,45,0,0,378,120,71,18,0,0,208,19,6,0,0,0,30,119,85,11,0,0,213,10,37,3,0,0,50,0,0,0,0,0,3,388,412,82,3,4,884,22,38,3,3,0,69,50,39,11,11,0,117,1244,689,112,19,7,2065
702011047,194,23,0,5,0,221,530,87,10,0,0,633,142,152,19,0,0,314,54,80,0,0,0,142,7,21,0,0,0,25,101,40,3,0,0,144,22,9,0,0,0,34,0,4,0,0,0,0,327,304,23,0,4,656,8,4,0,0,0,19,64,44,4,0,0,104,1119,458,46,0,6,1632
702011048,201,29,0,22,10,264,562,130,0,0,0,695,197,148,0,0,0,344,102,88,0,0,0,189,11,0,0,0,0,10,76,42,0,0,0,122,26,11,0,13,4,55,0,0,0,0,0,0,413,290,0,20,5,724,36,5,0,3,0,43,70,25,0,66,0,161,1284,478,0,107,20,1888
702011049,145,49,6,4,6,205,253,149,17,0,0,422,98,266,80,0,11,448,21,22,7,0,0,53,0,7,3,0,17,29,58,72,11,0,3,145,38,54,22,0,13,128,0,0,0,0,0,0,215,418,118,0,45,792,19,47,15,5,6,94,21,31,3,3,7,72,657,696,160,10,61,1582
