SA2_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_ns,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arr_ns,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_ns,Canada_Tot,Ch_ex_SARs_Taiw_Before_1951,Ch_ex_SARs_Taiw_1951_1960,Ch_ex_SARs_Taiw_1961_1970,Ch_ex_SARs_Taiw_1971_1980,Ch_ex_SARs_Taiw_1981_1990,Ch_ex_SARs_Taiw_1991_2000,Ch_ex_SARs_Taiw_2001_2010,Ch_ex_SARs_Taiw_2011_2015,Ch_ex_SARs_Taiw_2016,Ch_ex_SARs_Taiw_2017,Ch_ex_SARs_Taiw_2018,Ch_ex_SARs_Taiw_2019,Ch_ex_SARs_Taiw_2020,Ch_ex_SARs_Taiw_2021,Ch_ex_SARs_Taiw_Yr_arr_ns,Ch_ex_SARs_Taiw_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_ns,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_ns,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_ns,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arr_ns,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_ns,Greece_Tot,Ho_Ko_SAR_China_Before_1951,Ho_Ko_SAR_China_1951_1960,Ho_Ko_SAR_China_1961_1970,Ho_Ko_SAR_China_1971_1980,Ho_Ko_SAR_China_1981_1990,Ho_Ko_SAR_China_1991_2000,Ho_Ko_SAR_China_2001_2010,Ho_Ko_SAR_China_2011_2015,Ho_Ko_SAR_China_2016,Ho_Ko_SAR_China_2017,Ho_Ko_SAR_China_2018,Ho_Ko_SAR_China_2019,Ho_Ko_SAR_China_2020,Ho_Ko_SAR_China_2021,Ho_Ko_SAR_China_arrival_ns,Ho_Ko_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arr_ns,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
213051585,0,0,0,0,0,10,4,0,3,3,3,0,5,0,0,24,0,0,0,0,3,4,111,35,5,11,0,6,11,5,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,41,7,0,4,5,0,0,0,5,68,0,0,5,5,0,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,13,4,0,0,0,4,0,0,0,23,0,0,0,0,14,6,24,7,9,0,6,0,0,0,0,71,0,3,4,3,0,4,3,0,0,0,0,0,0,0,0,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,7,0,0,0,5,10,63,864,466,115,90,154,243,65,3,30,2118,0,0,0,0,0,12,33,8,0,0,0,0,0,0,0,66,0,0,0,0,5,0,0,18
213051586,0,0,0,0,0,0,6,8,0,5,0,0,0,0,5,27,0,0,0,0,0,0,61,39,0,5,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,54,35,3,7,0,7,3,0,7,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,0,0,0,0,0,11,29,0,0,0,0,0,11,9,17,0,8,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,4,6,4,0,0,0,0,0,0,0,0,18,0,0,0,0,0,39,1063,726,190,163,249,298,94,10,49,2866,0,0,0,0,3,12,20,7,0,4,0,0,0,0,3,39,0,0,0,0,0,0,3,8
213051587,0,0,0,0,0,6,13,5,0,0,0,0,0,0,0,23,0,0,0,0,4,17,54,29,5,3,0,0,3,0,0,121,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,16,167,71,29,12,12,15,9,0,7,338,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,12,0,0,0,0,0,7,16,19,0,0,0,0,0,0,0,42,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,10,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,7,17,3,0,0,0,0,0,0,0,29,0,0,0,0,0,46,1004,697,145,164,263,248,74,23,43,2717,0,0,0,0,7,24,35,16,0,0,0,3,0,0,0,86,0,0,0,0,6,0,4,14
213051588,0,0,0,0,0,10,19,10,0,7,0,0,5,0,0,50,0,0,0,0,0,25,238,99,19,11,24,12,3,6,4,431,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,11,0,0,0,0,12,18,158,63,14,14,8,15,4,0,6,309,0,0,3,8,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,13,3,0,0,0,0,0,0,0,29,0,0,0,4,11,18,43,17,5,0,0,7,0,0,0,107,0,5,4,0,3,0,4,0,0,0,0,0,0,0,0,16,0,3,3,3,0,0,0,4,4,0,0,0,0,0,0,24,0,0,0,0,3,13,9,7,3,0,3,0,0,0,0,46,0,0,0,0,15,94,1715,965,227,290,452,505,142,44,87,4535,0,0,0,0,7,18,25,11,0,0,0,4,0,0,0,63,0,0,0,0,0,9,10,19
213051589,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,11,0,0,0,0,0,0,37,34,0,10,0,0,0,0,0,88,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,15,15,12,3,8,0,0,0,0,56,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,8,3,0,0,0,0,0,0,3,22,0,0,0,4,0,11,12,6,0,0,0,3,0,0,0,43,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,5,4,0,0,0,6,0,0,0,19,0,0,4,0,5,27,473,425,160,136,137,138,35,13,31,1582,0,0,0,0,0,0,4,8,5,0,3,3,0,0,0,30,0,0,0,0,0,4,3,11
213051590,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,31,15,8,0,0,8,0,0,0,73,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,4,3,10,41,16,5,3,7,11,0,0,0,99,0,0,15,6,0,0,4,0,0,0,0,0,0,0,0,32,0,0,0,0,5,0,7,5,0,0,0,0,0,0,0,23,0,0,0,0,6,9,15,6,0,0,0,0,0,0,0,32,3,12,3,3,7,0,3,0,0,0,0,0,0,0,0,33,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,3,0,9,4,0,0,0,0,0,0,0,26,0,0,3,0,3,22,474,353,113,97,85,143,30,5,23,1358,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,22
214011370,0,0,0,0,8,28,19,3,0,0,0,0,0,0,0,55,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,17,0,0,4,3,5,4,3,6,0,0,0,0,0,0,0,22,0,0,0,0,8,7,75,40,5,3,9,7,0,0,4,156,0,3,14,3,0,19,12,0,0,0,0,0,0,0,0,51,0,9,8,6,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,4,24,16,51,5,0,4,0,6,3,0,0,122,8,10,16,11,8,3,12,6,0,0,0,0,0,0,4,75,5,6,29,14,0,4,0,12,0,4,0,0,0,0,0,70,0,0,0,0,6,13,6,0,0,4,0,0,0,0,0,32,0,0,3,23,29,66,289,94,16,8,27,30,15,5,11,614,0,0,6,0,3,8,11,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,16
214011371,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,3,0,9,10,0,0,0,0,0,0,4,38,0,0,0,0,14,24,76,56,20,14,22,42,4,3,8,283,0,8,15,3,5,14,3,0,0,0,0,0,0,0,3,55,5,4,3,4,0,0,0,0,0,0,3,0,0,0,0,25,0,0,0,0,11,9,7,4,5,0,0,0,0,0,4,33,9,34,18,10,24,13,22,4,0,4,0,0,3,0,4,144,0,18,37,20,4,4,5,9,0,0,0,0,0,0,5,101,0,0,0,5,0,4,8,4,3,9,27,14,12,0,0,85,0,0,12,10,12,8,98,59,21,19,23,28,4,4,5,311,0,0,0,5,3,9,6,5,0,0,0,3,0,0,3,38,0,0,0,0,3,0,8,9
214011372,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,4,9,3,3,0,0,0,0,0,0,5,34,0,3,0,0,15,12,75,42,12,17,14,14,6,4,0,214,0,0,12,10,0,7,0,0,0,0,0,0,0,0,0,36,0,0,5,0,0,0,5,0,0,0,0,0,0,0,4,17,0,0,0,4,10,4,22,0,0,0,0,0,0,0,0,35,13,21,17,10,5,0,9,3,0,0,0,0,0,0,7,90,0,11,29,17,4,0,0,8,0,0,0,0,0,0,6,71,0,0,0,0,6,5,4,7,0,0,0,0,0,0,0,30,0,0,4,6,13,10,49,12,9,3,0,11,3,0,0,131,0,0,0,3,3,7,13,3,0,0,0,0,0,0,0,32,0,0,0,0,0,0,3,4
214011373,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,10,6,17,4,0,0,4,5,0,0,0,53,6,0,0,0,4,15,68,42,15,10,5,16,0,0,0,180,0,0,7,5,0,5,0,0,0,0,0,0,0,0,0,22,0,6,6,3,0,3,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,6,9,30,21,11,18,12,20,8,0,0,0,0,3,0,3,138,0,22,19,11,5,0,5,3,0,0,0,0,0,0,6,75,0,5,0,8,5,4,3,3,0,0,0,3,0,0,0,26,4,0,3,5,7,5,84,22,3,12,4,4,0,0,11,163,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,4,4,0
214011374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,4,0,0,0,0,0,0,0,0,22,0,0,0,0,5,0,27,13,4,9,3,3,0,0,0,66,0,4,9,3,0,5,5,0,0,0,0,0,0,0,0,28,0,5,4,0,5,0,7,4,0,0,0,0,0,0,0,21,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,5,14,19,25,6,16,6,8,0,0,0,0,0,0,0,3,91,0,8,18,3,4,0,0,9,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,16,9,8,4,31,20,3,3,0,5,0,0,0,107,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,3
214011375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,8,8,6,11,0,4,0,0,0,0,0,43,0,0,3,0,10,16,48,12,11,4,0,5,3,0,0,115,0,0,6,6,8,0,5,0,0,0,0,0,0,0,0,27,0,3,8,0,0,0,7,5,0,0,0,0,0,0,0,24,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,11,12,32,23,12,25,3,16,3,6,0,0,0,0,0,0,133,0,4,20,11,4,0,5,13,0,0,3,0,0,0,3,63,0,0,0,0,4,3,0,6,0,0,0,0,0,0,0,12,0,0,4,13,13,5,19,26,0,3,0,0,0,0,0,97,0,0,0,0,0,4,13,5,0,3,0,0,3,0,0,33,0,0,0,0,0,0,0,4
214011376,0,0,0,0,9,18,11,0,0,3,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,8,8,0,0,4,0,0,0,0,18,0,0,0,0,9,15,24,17,5,0,5,4,0,0,0,84,0,0,7,3,3,12,8,0,0,0,0,0,0,0,0,33,0,3,0,0,6,0,4,0,0,0,0,0,0,0,0,15,0,0,0,4,15,14,13,0,0,0,0,0,0,0,0,50,3,11,3,3,3,6,3,0,0,0,0,0,0,0,0,36,0,5,13,13,7,0,0,3,0,0,0,0,0,0,0,35,0,0,4,10,0,0,4,0,0,0,0,0,0,0,0,15,0,0,7,13,20,36,136,40,5,3,7,3,4,0,0,272,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,6,12
214021377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,0,0,4,0,3,0,0,3,29,0,7,0,0,0,0,3,0,0,4,0,4,0,0,0,20,0,6,20,3,0,0,0,0,0,0,0,0,0,0,0,34,0,11,21,3,3,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,6,7,26,20,0,4,0,8,5,0,0,0,0,0,0,5,77,0,45,108,24,6,0,8,3,0,0,0,0,0,0,12,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,4,9,8,0,0,3,0,0,0,4,27,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
214021378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,8,0,0,0,7,0,0,0,0,0,0,0,0,27,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,3,0,8,0,4,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
214021379,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13,3,5,16,9,0,0,0,5,0,0,4,60,0,0,0,0,3,3,12,3,0,0,0,0,0,0,0,26,0,4,11,9,0,0,0,0,0,0,0,0,0,0,0,23,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,3,0,5,4,5,0,0,0,0,0,0,0,13,16,32,20,12,6,4,12,9,0,0,0,0,0,0,4,120,5,3,9,3,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,9,0,0,10,6,4,0,18,11,0,0,4,0,0,0,3,53,0,0,0,0,0,4,4,3,0,0,0,3,0,0,0,17,0,0,0,0,0,0,3,0
214021381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,3,11,14,7,0,0,0,0,0,0,0,53,0,4,3,0,6,7,32,26,7,8,14,9,6,0,0,118,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,22,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,10,21,6,9,23,10,17,16,0,0,0,0,7,0,0,118,0,10,17,7,3,0,0,3,0,0,0,0,0,0,0,54,0,0,0,4,8,0,0,5,0,0,0,0,0,0,0,24,6,0,3,9,3,15,19,7,3,6,3,7,0,0,0,74,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,5,0,4,4
214021382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,11,11,15,8,0,0,0,0,0,0,0,59,6,6,0,0,5,0,17,15,0,0,0,0,0,0,0,43,0,9,11,4,0,6,0,0,0,0,0,0,0,0,0,24,3,7,6,0,8,0,3,5,0,0,0,0,0,0,0,32,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,11,35,22,7,9,0,12,9,0,0,0,0,0,0,5,117,3,9,37,3,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,7,0,4,0,0,0,3,0,0,0,0,15,7,0,7,9,4,0,5,5,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
214021383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,0,9,8,0,0,0,0,0,0,0,40,0,0,0,0,4,5,8,0,5,5,0,3,0,0,0,31,4,12,33,16,0,0,0,4,0,0,0,0,0,0,0,70,3,9,7,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,34,10,10,11,4,6,5,0,0,0,0,0,0,3,109,6,25,87,18,0,0,0,4,0,0,0,0,0,0,12,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,3,4,4,4,3,6,0,0,0,5,0,0,0,38,0,0,0,0,0,3,0,0,0,0,8,0,4,0,0,16,0,0,0,0,0,0,0,0
214021384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,10,13,4,0,0,0,0,0,0,0,46,0,3,0,0,4,7,13,10,0,0,6,3,0,0,3,43,0,7,24,5,3,0,0,0,0,0,0,0,0,0,5,47,0,15,10,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,52,28,4,10,3,9,4,0,0,0,0,0,0,5,115,0,24,80,11,6,0,0,3,0,0,0,0,4,0,10,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,8,8,10,0,15,21,8,7,8,7,0,4,0,94,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0
214021385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,6,12,0,0,0,0,0,0,0,0,31,0,0,0,0,7,3,13,5,4,3,4,0,0,0,0,34,0,4,5,9,0,0,0,6,0,0,0,0,0,0,0,19,0,3,4,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,6,34,20,3,12,5,4,5,0,0,0,0,0,0,7,98,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,7,6,0,3,0,5,0,0,0,0,0,0,0,29,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0
214021591,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,8,6,5,0,4,0,0,0,0,42,0,0,0,6,6,4,10,16,0,4,4,0,4,0,0,51,0,0,14,4,0,0,0,0,0,0,0,0,0,0,6,27,0,4,4,0,3,0,4,0,0,0,0,0,0,0,0,13,0,0,0,3,7,0,5,0,0,0,0,0,0,0,0,9,3,17,12,3,13,8,8,4,0,0,0,0,0,0,11,81,0,7,21,11,7,3,0,0,0,0,0,0,0,0,10,54,0,0,0,3,6,0,4,0,0,0,0,0,0,0,0,12,5,0,10,3,5,0,12,18,6,3,0,8,0,0,6,70,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,15,0,0,0,0,3,0,4,0
214021592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,7,6,0,0,0,0,0,0,0,0,26,0,0,0,0,3,4,0,4,0,0,3,6,0,0,0,21,0,7,6,0,4,0,0,0,0,0,0,0,0,0,0,22,0,3,5,0,0,0,0,5,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,16,18,6,9,4,3,5,0,0,0,0,0,0,0,75,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,5,4,0,0,3,0,6,0,0,0,0,0,16,3,4,5,0,0,0,3,4,3,0,0,3,0,0,0,32,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,0
215011386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,18,0,0,5,37,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,9,0,0,0,0,0,0,28,16,8,24,20,4,6,0,13,122,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,17,0,0,0,0,0,0,0,0
215011387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215011388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,29,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,10,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,62,47,8,10,13,19,12,0,4,179,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0
215011389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215011390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,7,10,11,9,8,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
