SA2_CODE_2021,P_Oth_svc_15_19_yr,P_Oth_svc_20_24_yr,P_Oth_svc_25_34_yr,P_Oth_svc_35_44_yr,P_Oth_svc_45_54_yr,P_Oth_svc_55_64_yr,P_Oth_svc_65_74_yr,P_Oth_svc_75_84_yr,P_Oth_svc_85_yr_over,P_Oth_svc_Tot,P_Inad_desc_Ns_15_19,P_Inad_desc_Ns_20_24,P_Inad_desc_Ns_25_34,P_Inad_desc_Ns_35_44,P_Inad_desc_Ns_45_54,P_Inad_desc_Ns_55_64,P_Inad_desc_Ns_65_74,P_Inad_desc_Ns_75_84,P_Inad_desc_Ns_85_yr_over,P_Inad_desc_Ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
125031483,10,14,45,48,45,24,12,0,0,196,31,50,147,96,79,58,18,0,0,481,277,695,1611,1154,876,719,162,6,0,5500
125031484,14,18,56,51,62,46,17,0,0,266,17,50,164,113,89,60,16,0,0,508,320,782,1986,1634,1343,990,244,16,0,7314
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,11
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
125031713,12,15,49,63,54,33,11,0,0,241,15,32,82,76,75,39,14,3,0,331,373,595,1217,1610,1490,993,270,15,6,6567
125031714,4,17,56,42,59,32,3,0,0,222,11,59,176,116,82,69,17,0,0,529,242,893,2386,1874,1308,997,239,17,0,7948
125031715,8,7,32,27,32,26,6,0,0,137,3,22,51,60,46,20,5,0,0,205,219,374,871,1390,1133,653,158,16,0,4820
125031716,0,16,16,23,22,15,0,0,0,96,6,18,44,45,20,16,0,0,0,155,97,278,623,725,514,376,68,6,0,2696
125041489,3,29,81,80,57,52,5,0,0,305,11,43,165,153,58,73,9,0,0,520,224,827,3560,3350,1656,1195,273,28,0,11104
125041490,0,15,20,21,50,20,6,0,0,129,3,11,30,59,29,14,10,0,0,158,156,311,608,997,984,660,194,30,0,3946
125041491,10,20,66,60,47,30,3,0,0,239,8,41,175,158,58,23,7,3,0,465,268,821,3200,3119,1561,884,242,31,0,10130
125041493,9,27,69,68,62,67,16,3,0,324,13,45,127,154,85,51,18,3,4,501,396,888,2169,2536,2127,1505,390,41,5,10060
125041494,3,8,20,40,39,26,9,0,0,152,4,16,34,67,52,35,4,0,0,212,290,393,775,1478,1287,787,219,20,0,5255
125041588,5,14,29,24,26,29,10,0,0,133,13,31,112,124,63,40,9,0,0,388,135,446,1302,2179,1035,637,161,13,0,5905
125041589,6,11,47,39,30,26,9,0,0,161,9,60,237,158,50,45,8,5,4,572,170,773,3226,3357,1286,823,183,16,3,9835
125041717,0,3,37,26,9,10,4,0,0,92,0,31,145,82,19,11,0,0,0,291,39,654,3193,2030,459,249,59,8,0,6686
125041718,0,9,32,22,8,3,0,0,0,71,0,44,156,71,42,18,4,4,0,331,72,576,2044,1331,501,271,60,11,0,4872
125041719,3,10,36,24,13,14,0,0,0,102,6,43,126,81,33,16,3,4,0,304,56,500,1847,1237,436,256,78,9,0,4414
126011496,15,25,33,69,80,51,12,5,0,281,9,28,73,105,87,67,23,3,0,398,482,921,1339,2433,2579,1914,637,108,6,10423
126011720,9,16,30,42,36,41,4,0,0,179,6,15,84,103,38,45,12,0,0,301,253,620,1795,1928,1372,1013,221,43,0,7248
126011721,3,19,40,58,42,39,10,0,0,212,3,25,98,118,86,42,14,5,3,398,223,769,2192,2381,1699,1231,358,32,5,8903
126021498,14,24,69,49,57,49,8,4,0,263,5,22,94,68,74,54,13,11,0,337,283,618,1924,1937,1806,1177,379,56,5,8198
126021499,10,14,12,12,28,29,6,4,0,107,12,16,23,31,57,31,19,3,0,205,209,370,487,820,1166,797,374,84,7,4318
126021500,8,39,84,85,53,32,15,0,0,313,6,69,203,168,77,53,24,0,0,591,328,1317,4325,3105,1687,1112,359,33,5,12266
126021501,7,23,58,34,62,61,14,0,0,254,10,24,87,93,64,46,11,0,6,347,294,660,1997,2032,1544,1118,277,34,3,7957
126021503,5,22,67,81,53,43,8,6,0,278,5,30,160,147,61,64,21,0,0,480,248,819,3327,2919,1705,1237,291,37,4,10579
126021590,0,4,15,13,14,12,5,0,0,68,3,11,3,13,17,14,0,0,0,67,104,207,318,388,509,478,140,10,0,2149
126021722,0,6,13,21,22,33,6,0,0,99,9,8,30,41,33,22,0,0,0,135,132,262,498,779,766,647,165,19,0,3277
126021723,5,16,49,58,57,53,22,0,0,259,4,43,144,124,75,75,13,0,0,483,202,757,2112,2165,1550,1360,412,26,6,8582
126021724,12,33,64,81,82,52,14,6,0,342,4,21,140,134,73,63,23,3,0,457,352,869,2231,2489,2037,1414,378,41,0,9825
126021725,5,12,68,46,22,15,7,0,0,178,5,15,143,94,38,17,4,0,0,311,106,418,2661,1889,781,495,133,4,0,6496
127011504,4,12,38,39,38,19,0,0,0,149,10,50,75,71,68,79,13,0,0,373,227,564,985,824,757,670,118,3,0,4152
127011505,11,27,55,56,46,27,13,0,0,232,12,35,104,79,51,38,13,4,0,334,241,532,1463,1206,936,617,198,25,0,5219
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,0,0,0,12
127011593,4,13,21,14,38,15,10,0,0,120,5,9,32,15,33,26,0,0,0,129,194,384,533,458,736,621,132,14,0,3058
127011594,3,11,38,35,36,35,7,0,0,165,7,30,67,77,86,62,10,0,0,337,245,593,971,875,1029,822,160,3,0,4703
127011595,5,17,37,39,37,25,10,0,0,161,14,32,63,73,60,43,8,0,0,284,266,590,1034,1126,1066,905,151,5,0,5146
127011596,11,17,38,50,47,30,3,0,0,195,19,31,69,81,66,49,6,0,0,322,356,542,1129,1407,1252,719,112,9,0,5522
127011597,7,22,50,50,53,36,7,0,0,236,27,28,66,99,77,41,8,0,0,343,469,747,1443,2002,1663,895,167,9,0,7392
127011726,3,7,24,19,13,13,7,0,0,83,0,10,41,21,23,19,8,3,0,115,145,209,614,491,457,322,98,9,0,2336
127011727,9,19,114,71,20,18,4,0,0,249,3,24,119,91,45,30,7,0,0,323,252,499,2643,2206,1012,582,110,3,0,7307
127011728,6,12,60,33,41,27,4,0,0,183,11,26,90,75,35,29,10,0,0,272,223,476,1837,1520,918,566,136,26,3,5712
127011729,14,28,85,72,36,18,0,0,0,256,22,30,162,148,61,23,8,0,0,444,353,689,2781,2616,1201,513,97,6,0,8250
127021509,14,24,50,51,73,39,10,0,0,248,11,45,99,70,101,59,11,0,0,394,233,677,1417,1121,1148,942,215,3,0,5759
127021510,8,31,58,44,59,42,14,0,0,255,18,39,68,82,77,79,20,0,0,383,372,768,1398,1141,1418,1380,370,21,0,6869
127021511,5,30,66,79,79,44,10,0,0,307,20,68,152,177,210,137,28,5,0,798,259,920,1714,1411,1616,1242,235,15,0,7419
127021512,6,16,54,41,63,49,12,0,0,241,22,54,113,98,87,78,12,0,0,465,264,687,1333,1130,1245,915,180,5,0,5766
127021513,3,27,74,70,58,41,4,0,0,270,23,75,148,101,159,118,12,0,0,632,216,855,1755,1382,1461,1171,178,13,0,7038
127021514,3,12,30,26,38,16,9,0,0,136,11,16,59,39,41,35,11,4,0,214,174,428,812,624,700,683,168,7,0,3596
127021515,0,15,33,41,30,23,0,0,0,142,6,39,89,73,75,69,17,0,0,369,152,495,1101,882,866,688,124,4,0,4327
127021516,9,20,49,53,64,32,11,4,0,243,15,54,92,100,97,70,9,0,0,437,256,679,1256,1106,1161,877,189,16,5,5546
127021517,3,12,24,19,25,28,8,3,0,114,12,22,38,33,33,35,7,0,0,171,138,321,581,515,538,481,118,12,3,2708
127021518,4,10,11,23,25,25,4,0,0,103,9,9,19,14,28,17,12,3,0,108,119,223,309,293,433,341,118,24,0,1863
127021519,3,27,49,57,45,34,16,0,0,236,14,32,86,79,78,64,13,5,0,376,290,654,1366,1126,1180,976,241,19,5,5854
127021520,0,14,34,35,31,20,10,0,0,147,13,20,39,60,56,43,11,0,0,242,103,385,819,736,716,614,212,12,0,3597
127021521,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,5,0,0,0,15
127031522,15,16,63,43,46,37,17,0,0,231,18,30,63,77,76,49,3,0,0,326,330,641,1358,1298,1383,1030,219,10,3,6269
127031523,21,20,74,100,79,59,10,4,0,360,13,22,106,117,104,72,21,3,0,451,381,741,1810,2328,1916,1306,382,34,0,8903
127031524,12,43,61,60,74,48,8,0,0,311,20,35,99,109,101,62,8,3,0,437,603,1140,2349,2580,2431,1493,279,24,6,10906
127031599,5,10,16,24,24,18,4,0,0,96,13,30,60,55,56,28,6,3,3,263,172,388,727,658,611,448,83,10,3,3094
127031601,3,5,25,14,6,10,0,0,0,56,0,20,43,34,22,20,4,0,0,145,58,202,647,522,314,228,49,0,0,2025
127031730,0,4,33,30,21,4,4,0,0,95,12,30,89,100,43,28,4,0,0,301,180,515,1620,1880,951,381,46,4,0,5580
127031731,6,19,66,33,18,10,4,0,0,157,7,41,119,105,57,28,10,0,0,377,135,703,2374,1655,884,513,102,6,0,6363
127031732,4,8,21,35,28,12,5,0,0,116,12,32,74,58,55,56,0,0,0,292,157,430,933,813,708,577,146,9,3,3783
127031733,3,24,44,48,48,25,8,0,0,199,17,33,60,72,85,47,12,0,0,330,413,741,1165,1472,1668,1030,198,14,0,6702
128011529,21,26,65,72,67,62,15,0,0,336,27,27,50,84,80,47,16,5,0,328,601,826,1486,2077,2353,1592,400,45,0,9381
128011530,19,30,90,88,57,47,16,8,0,352,9,35,114,108,80,58,11,3,0,418,452,850,2263,2387,2148,1440,430,70,6,10043
128011531,8,25,53,58,63,58,15,9,0,288,7,27,66,74,81,61,13,6,5,345,369,600,1142,1505,1772,1255,420,104,11,7172
128011602,8,28,82,62,45,30,5,0,0,267,3,20,75,74,50,36,11,0,0,279,258,556,1759,1604,1333,858,235,27,3,6630
128011603,23,14,32,40,43,38,10,0,0,216,11,26,42,59,68,43,15,4,6,268,398,582,952,1402,1518,1194,361,47,9,6455
128011604,19,31,134,82,86,84,17,3,0,460,19,42,135,103,116,90,38,9,5,560,541,1079,3187,2441,2573,2317,766,105,9,13017
128011605,8,3,11,7,23,16,5,0,0,72,10,10,3,11,16,8,0,0,0,77,144,187,193,298,456,338,109,16,4,1749
128011606,12,25,45,19,34,32,7,0,0,181,8,19,39,49,37,15,13,5,0,184,294,499,897,953,1068,826,266,34,0,4838
128021533,10,16,32,30,34,21,5,0,0,146,3,17,26,22,24,15,3,0,0,117,202,295,565,745,798,516,150,11,0,3287
128021534,20,16,31,49,48,50,8,0,0,218,12,19,45,39,33,40,28,4,0,216,300,479,874,980,1089,1206,363,29,3,5328
128021535,24,49,79,83,92,69,21,5,0,421,19,28,71,66,81,56,28,0,0,353,696,1133,1757,2190,2522,2150,575,34,0,11065
128021536,19,29,55,63,87,54,27,3,0,348,11,23,55,95,83,52,17,4,0,349,646,858,1595,2714,2879,1690,501,62,5,10959
128021537,0,0,3,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,9,5,5,0,0,0,0,17
128021538,14,34,127,96,96,64,20,6,0,449,13,30,130,131,77,79,17,3,0,480,440,1052,3350,3006,2409,1583,367,48,4,12259
128021607,30,42,62,76,98,50,10,0,0,370,14,25,40,75,81,41,9,3,0,282,628,746,1350,2293,2101,1196,261,31,0,8598
128021608,12,18,28,26,24,27,3,0,0,137,7,6,19,19,27,18,3,6,0,93,231,303,608,872,929,573,157,19,0,3695
128021609,14,13,11,20,24,12,9,0,0,105,8,3,6,15,20,12,3,0,0,64,175,198,237,321,543,420,108,4,0,2004
197979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,12,4,0,0,35
201011001,17,37,50,62,63,35,8,0,0,267,16,26,52,44,39,19,8,4,0,205,762,832,1725,2075,1801,1029,231,27,0,8483
201011002,6,19,25,29,33,31,14,3,0,159,14,18,38,26,44,32,10,3,0,178,366,540,1059,1058,1344,1119,328,50,5,5880
201011005,5,14,15,21,25,28,0,0,0,113,3,9,14,20,20,11,7,3,0,82,293,284,442,735,868,678,152,9,5,3467
201011006,8,38,57,41,35,28,10,0,0,221,8,29,50,33,26,25,3,4,0,173,296,646,1569,1018,847,624,173,12,0,5186
201011007,9,11,11,17,27,13,7,0,0,102,9,8,7,24,22,15,4,0,0,88,195,161,282,442,581,440,88,7,0,2195
201011008,11,28,70,37,33,32,7,0,0,222,14,27,72,52,56,57,14,0,0,302,365,624,1594,1279,1229,971,245,23,8,6328
201011481,3,21,40,23,28,21,9,5,0,152,10,14,28,11,15,27,13,5,0,129,209,450,1087,840,734,719,207,21,0,4271
201011482,8,9,63,59,45,33,15,0,0,237,10,14,32,39,50,38,6,3,4,198,437,574,1484,1603,1564,1316,323,33,4,7345
201011483,10,30,58,40,32,23,7,0,0,205,9,14,42,33,35,17,4,0,0,160,331,672,1467,1218,1096,774,203,26,3,5796
201011484,4,38,69,33,36,33,11,0,0,225,12,38,49,40,43,43,9,0,0,235,293,674,1429,1044,883,822,166,9,0,5320
201021009,6,8,24,22,29,19,8,0,0,121,3,12,17,28,35,24,8,0,0,138,155,205,472,715,755,634,157,30,0,3126
201021010,10,12,25,36,33,29,12,0,0,155,8,8,14,19,37,34,17,0,0,143,168,199,501,648,796,780,259,49,0,3408
201021011,6,3,27,27,25,31,12,0,0,123,11,10,28,28,40,45,18,7,0,186,174,175,579,824,1149,1116,397,72,5,4495
201021012,4,15,25,18,31,16,0,0,0,111,12,8,12,25,44,24,15,6,0,138,229,189,411,618,774,665,206,40,3,3135
201031013,0,4,8,12,5,3,3,0,0,39,10,9,8,4,16,13,11,0,0,61,67,74,182,197,340,304,137,25,3,1341
201031014,0,7,10,18,17,10,3,0,0,68,3,0,14,10,18,12,11,5,0,82,92,134,270,335,421,415,165,36,4,1855
201031015,3,9,15,16,14,13,5,0,0,81,5,7,19,22,27,25,6,0,0,111,119,165,353,424,542,400,134,18,0,2160
201031016,8,14,30,16,17,19,8,0,0,104,7,11,26,21,27,29,12,6,0,144,185,242,544,445,591,584,183,22,5,2789
201031017,0,9,10,12,16,21,4,5,0,78,5,6,22,9,22,24,7,7,0,103,114,127,253,308,460,499,160,30,0,1949
202011018,6,21,70,41,37,45,11,4,0,233,4,37,50,47,43,51,12,9,0,252,353,814,1774,1175,1287,1105,319,35,4,6872
202011019,13,30,73,38,31,30,3,0,0,228,19,21,68,49,47,46,14,3,0,256,323,625,1458,1016,1013,895,234,14,0,5576
202011020,9,25,44,34,42,34,17,0,0,206,7,18,43,31,28,26,9,3,0,169,428,699,1352,1171,1286,1112,314,46,0,6407
202011021,7,22,35,27,35,40,8,0,0,174,14,14,22,28,18,16,6,0,0,117,354,630,988,883,903,742,165,10,0,4677
202011022,12,37,106,71,55,69,20,0,0,363,15,33,86,83,55,56,14,7,5,354,533,852,2226,1899,1680,1481,379,45,9,9090
202011023,6,7,14,37,29,17,11,0,0,118,6,8,19,20,23,11,0,0,0,92,227,230,421,746,673,451,111,10,0,2885
202011024,16,9,32,49,39,29,13,0,0,189,13,6,16,29,36,21,6,0,0,130,475,346,853,1371,1272,776,213,18,0,5321
202011025,5,25,74,66,37,41,14,0,0,266,9,16,50,52,39,36,10,5,0,217,399,636,1839,1634,1183,970,226,22,0,6905
202021026,12,24,35,31,36,30,3,0,0,169,24,20,22,36,35,36,9,7,3,182,336,324,692,897,988,863,194,36,4,4330
202021027,9,9,21,35,40,32,11,4,0,154,14,8,17,36,24,41,12,0,0,153,235,216,652,967,1105,995,343,37,3,4554
202021028,6,9,30,23,30,23,11,0,0,136,5,13,19,31,27,41,16,9,0,165,190,198,521,711,1017,1077,386,52,8,4160
202021029,3,3,12,16,16,21,6,0,0,80,0,6,11,15,20,27,12,4,0,95,75,104,293,335,461,464,164,34,4,1941
202021030,13,17,21,38,42,28,8,4,0,172,13,13,30,37,42,31,17,5,0,182,273,301,712,1068,1284,931,356,65,5,4994
202021031,6,7,12,23,31,23,10,0,0,108,3,8,8,24,36,18,14,4,0,123,210,209,406,826,1076,716,238,40,7,3716
202031032,5,5,15,20,14,17,3,0,0,92,8,11,10,19,27,23,0,0,0,107,123,164,322,407,490,515,145,32,0,2208
202031033,3,3,12,13,11,11,7,0,0,66,8,12,24,11,29,34,22,13,4,155,130,140,415,457,577,710,326,75,17,2855
203011034,11,15,29,49,30,20,8,0,0,161,4,10,38,30,32,19,3,0,0,146,281,277,788,970,915,501,128,24,0,3882
203011035,14,9,25,41,30,27,13,0,0,154,13,10,26,26,28,28,11,3,0,143,243,251,647,908,944,724,236,33,3,3986
203011036,3,7,14,19,27,15,7,0,0,106,11,8,18,22,36,16,12,3,0,126,205,225,539,703,720,660,254,49,9,3372
203021037,9,37,64,49,49,29,11,3,0,243,10,31,63,50,48,31,9,0,0,244,378,822,2154,1547,1320,969,251,25,0,7478
203021039,9,20,62,34,30,55,11,6,0,225,13,23,54,42,55,37,10,6,0,236,340,825,1913,1347,1303,1185,344,36,8,7293
203021040,16,38,81,70,56,71,10,0,0,340,15,31,98,96,67,53,17,3,0,375,501,1020,3022,2620,2185,1631,380,37,0,11397
203021042,18,46,58,79,58,58,16,3,0,330,20,46,69,77,81,47,14,6,0,360,943,1390,2198,2602,2664,1891,555,61,7,12311
203021043,21,30,94,74,72,48,14,0,0,355,17,39,103,72,75,49,14,0,0,366,602,801,2227,2294,2152,1413,323,31,6,9849
203021044,10,34,77,73,61,39,8,0,0,314,11,14,48,46,55,36,11,3,0,221,413,551,1359,1390,1378,1053,241,24,0,6418
203021045,13,30,81,58,54,50,19,10,0,305,15,28,63,26,61,54,18,8,0,275,374,680,1605,1135,1306,1168,297,38,5,6613
203021046,5,10,34,13,35,24,4,0,0,133,9,17,45,33,31,25,13,0,0,180,340,492,963,1097,1224,883,266,51,0,5321
203021047,10,31,75,51,40,26,8,4,0,244,13,31,101,64,57,37,16,7,0,328,345,693,1773,1438,1452,1063,306,35,3,7114
203021485,9,31,83,43,19,18,4,0,0,199,6,16,65,33,17,9,0,3,0,141,207,708,2117,1352,632,460,92,10,0,5584
203021486,14,38,84,56,43,32,6,0,0,266,18,67,111,95,83,70,13,0,0,462,441,841,1795,1327,1422,1174,220,22,0,7250
203021487,14,70,98,91,88,54,10,3,0,433,7,34,89,93,90,55,13,0,0,388,794,1515,3193,2780,2311,1565,393,27,3,12583
203021488,4,17,42,27,26,16,3,0,0,128,6,33,60,29,43,28,15,5,0,215,130,386,936,574,535,425,101,5,0,3093
203031048,14,39,82,64,53,48,21,4,0,321,9,20,41,72,52,42,12,0,0,250,446,588,1398,1582,1584,1445,405,38,6,7499
203031049,0,4,10,14,12,24,12,3,0,74,3,7,16,18,24,37,17,6,0,126,123,195,509,506,657,834,352,49,0,3230
203031051,4,9,27,25,32,32,17,0,0,142,6,11,13,20,32,34,13,4,0,130,128,227,484,583,801,918,341,32,0,3510
203031052,0,4,6,3,10,17,8,0,0,62,0,5,12,17,17,18,16,3,0,95,109,151,259,365,460,593,280,52,5,2272
203031053,11,35,66,99,93,60,15,3,0,378,21,28,75,130,109,47,15,0,0,430,706,862,2040,3328,2941,1796,513,52,0,12239
203031489,4,16,52,63,32,20,5,0,0,196,9,18,54,46,30,24,12,8,0,196,323,512,1462,1439,1098,712,217,34,5,5798
203031490,22,25,54,75,59,47,16,0,0,302,18,17,61,63,67,50,25,11,7,305,595,605,1463,2233,2204,1669,465,54,12,9296
204011054,8,5,26,17,27,32,12,0,0,121,0,9,16,19,31,26,15,4,0,133,129,162,440,516,661,712,299,77,3,2997
204011055,0,4,17,22,20,23,15,0,0,91,4,7,12,19,16,14,19,8,0,88,144,165,389,486,573,680,387,81,10,2916
204011056,24,30,66,68,47,41,17,3,0,293,16,42,72,65,84,71,17,3,0,367,473,626,1472,1405,1623,1220,330,44,3,7200
204011057,11,13,37,34,50,27,18,0,0,187,19,20,24,40,57,35,27,5,5,224,313,400,920,1039,1125,1136,453,60,7,5456
204011058,0,6,5,11,11,14,4,0,0,45,7,5,10,20,14,17,8,0,5,88,108,133,324,380,417,469,177,44,5,2068
204011059,4,6,26,13,23,28,6,3,0,102,6,9,22,19,18,14,8,0,0,92,160,243,553,466,572,548,165,21,0,2725
204011060,9,3,10,10,14,10,0,0,0,58,7,8,14,12,25,18,6,4,0,104,224,335,481,453,520,418,161,25,0,2620
204011061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,18,14,27,14,4,0,0,81
204011062,0,4,14,13,12,20,3,0,0,69,0,4,7,16,22,28,9,10,0,105,75,108,208,284,406,461,173,49,12,1782
204021063,6,16,22,21,37,31,13,0,0,150,14,22,45,29,44,35,21,13,0,213,265,357,823,742,884,967,348,56,7,4455
204021064,9,0,9,7,15,17,3,0,0,69,0,3,3,9,18,17,12,4,0,72,87,79,225,287,392,489,250,40,3,1848
204021065,0,10,16,9,17,9,5,0,0,78,3,11,8,8,14,14,5,0,0,61,122,127,321,335,427,384,125,30,8,1874
204021066,21,39,82,70,65,45,21,0,0,341,31,38,62,53,85,62,23,6,0,354,669,744,1833,1757,1864,1575,464,46,8,8963
204021067,6,14,36,30,34,35,11,0,0,175,23,7,17,30,55,36,20,6,0,200,336,238,635,884,1200,1176,473,131,12,5079
204031068,0,3,9,9,9,10,4,0,0,47,6,0,12,9,21,19,7,0,0,74,144,98,267,447,582,515,193,32,0,2287
204031069,5,9,23,20,26,21,10,3,0,112,7,27,41,54,20,21,11,7,0,185,342,675,1088,1115,1168,1040,378,51,5,5861
204031070,3,3,8,0,18,10,0,0,0,52,8,11,10,15,12,17,9,3,0,79,105,87,217,243,392,371,111,30,5,1570
204031071,3,12,13,13,15,12,7,0,0,72,10,7,14,21,19,5,16,6,0,87,138,161,348,373,473,529,207,26,5,2261
204031072,8,7,21,12,17,21,15,0,0,102,4,6,4,21,19,24,9,3,0,94,128,136,355,468,561,701,327,96,10,2787
204031073,12,30,69,53,45,36,24,0,0,269,15,28,48,36,43,44,12,9,0,242,539,648,1429,1430,1524,1235,318,39,0,7169
204031075,7,9,12,17,23,14,5,0,0,87,16,7,6,14,29,19,13,5,0,102,165,131,348,505,605,572,208,41,7,2575
204031491,14,26,63,53,37,27,11,0,0,219,15,10,43,52,30,25,5,3,0,186,593,698,1693,1553,1225,776,227,26,0,6804
204031492,11,35,67,65,44,43,10,5,0,282,14,26,77,62,60,39,9,3,0,295,447,644,1531,1345,1314,1122,282,40,3,6734
205011076,14,42,112,72,73,77,14,12,0,410,18,37,86,87,80,73,16,6,0,400,492,733,2108,1752,1710,1481,427,74,12,8785
205011077,7,14,15,22,34,32,6,0,0,132,12,3,22,26,27,28,16,4,0,137,190,247,453,517,686,702,260,68,0,3127
205011078,3,25,31,27,31,29,10,0,0,150,7,6,34,40,25,24,13,0,0,143,222,319,725,786,803,706,240,41,9,3856
205011079,22,47,99,87,111,93,38,4,0,508,29,27,88,66,73,49,21,11,5,357,655,943,2340,2106,2184,1832,558,112,14,10746
205021080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021081,15,41,62,39,71,48,16,0,0,287,13,29,49,38,60,47,29,8,3,282,445,563,1343,1170,1315,1205,405,60,5,6510
205021082,9,14,31,28,33,32,12,0,0,158,16,16,23,39,32,30,24,18,0,185,201,225,627,679,815,874,321,79,15,3834
205021083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205021084,0,13,20,24,35,27,18,0,0,145,20,10,17,21,26,42,11,9,0,158,238,228,585,724,860,919,375,57,7,3999
205021085,3,3,12,16,17,14,6,0,0,75,9,4,9,19,23,27,8,4,0,102,111,133,356,438,512,684,264,52,10,2553
205021086,3,7,18,16,21,15,11,0,0,94,3,4,16,8,20,20,9,4,0,83,150,136,318,344,558,641,248,38,0,2438
205031087,12,9,20,21,24,23,11,0,0,123,9,10,23,19,38,34,21,7,9,163,217,260,528,680,920,964,448,63,13,4086
205031088,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,15,12,9,11,3,0,62
205031089,6,27,43,47,39,49,13,4,0,223,14,14,33,37,53,52,10,6,0,223,266,315,779,801,1035,941,359,62,5,4556
205031090,12,16,48,45,44,40,9,0,0,213,14,16,31,33,31,37,26,9,0,196,359,319,773,976,1165,1036,432,87,8,5150
205031091,5,14,48,36,42,32,10,0,0,196,21,12,24,37,44,41,20,5,3,210,294,333,885,1099,1237,1311,410,48,6,5621
205031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,0,12
205031093,17,40,91,81,111,80,25,0,0,449,32,30,71,59,98,86,50,9,0,438,641,720,1809,2108,2349,2342,790,118,10,10898
205041094,6,28,47,49,31,35,11,0,0,202,10,19,39,50,49,34,25,9,0,230,299,445,944,1023,1039,1031,272,55,8,5113
205041095,19,39,61,43,49,53,16,3,0,287,16,28,75,47,51,43,20,6,0,298,415,600,1448,1218,1286,1181,296,31,9,6474
205041096,5,24,53,20,39,27,3,0,0,172,16,30,56,44,53,46,15,3,0,260,290,494,1049,843,982,854,222,20,0,4748
205041098,7,9,25,20,8,8,4,0,0,90,3,8,23,20,21,15,9,0,0,92,157,189,422,443,462,435,116,7,0,2236
205041493,17,27,54,54,45,36,5,0,0,230,9,19,54,34,37,26,12,3,0,189,363,492,1251,1039,1057,864,194,30,3,5293
205041494,15,32,80,67,41,29,14,0,0,288,5,25,49,43,71,40,6,0,0,238,578,685,1947,1842,1580,1239,329,24,0,8232
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,6,3,0,14
205051100,5,10,15,4,19,11,4,0,0,66,7,4,17,13,16,22,7,8,0,94,126,223,331,393,498,474,150,25,5,2229
205051101,31,34,62,37,40,41,10,0,0,259,19,27,51,57,46,49,21,5,0,279,434,523,1255,1252,1194,1247,402,72,8,6397
205051102,9,10,15,13,6,5,3,0,0,69,11,0,13,16,10,11,6,5,0,73,116,141,342,369,368,361,154,35,4,1879
205051103,13,25,63,53,42,38,10,0,0,242,13,18,54,45,43,34,10,3,3,221,433,559,1454,1329,1378,1122,284,45,3,6609
205051104,4,3,12,16,10,22,8,0,0,70,13,5,8,15,14,26,9,4,0,98,90,126,317,352,487,556,230,45,0,2212
206011106,3,25,97,64,35,22,13,0,0,254,5,25,148,72,35,14,3,0,0,308,135,753,3572,2098,1081,574,140,17,0,8374
206011107,4,20,115,57,40,23,8,0,0,267,5,30,116,72,45,33,11,4,0,315,200,874,2987,1989,1323,827,219,18,0,8453
206011109,4,19,42,30,32,34,13,0,0,172,5,18,45,42,45,29,0,0,0,185,294,487,1093,1353,1289,873,170,15,0,5574
206011495,0,28,84,56,40,32,8,0,0,243,0,28,114,70,39,16,6,0,0,275,146,897,2916,1961,1142,698,146,22,0,7928
206011496,3,30,95,67,31,22,6,4,0,249,0,32,125,60,36,23,4,0,0,276,124,854,3417,2007,1146,658,151,16,0,8371
206011497,0,22,44,73,37,24,8,4,0,220,8,28,92,63,36,21,7,0,0,248,194,652,2101,1800,1246,735,172,21,3,6927
206011498,3,21,50,54,49,31,7,0,0,216,8,29,82,65,70,34,8,0,0,290,303,645,1887,1859,1675,883,197,8,0,7460
206021110,6,10,35,34,34,27,9,0,0,157,0,8,46,40,30,23,10,0,0,161,177,433,1297,1161,1048,751,198,4,0,5078
