SA2_CODE_2021,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Agr_fstry_fsh_15_19,F_Agr_fstry_fsh_20_24,F_Agr_fstry_fsh_25_34,F_Agr_fstry_fsh_35_44,F_Agr_fstry_fsh_45_54,F_Agr_fstry_fsh_55_64,F_Agr_fstry_fsh_65_74,F_Agr_fstry_fsh_75_84,F_Agr_fstry_fsh_85_yr_over,F_Agr_fstry_fsh_Tot,F_Min_15_19_yr,F_Min_20_24_yr,F_Min_25_34_yr,F_Min_35_44_yr,F_Min_45_54_yr,F_Min_55_64_yr,F_Min_65_74_yr,F_Min_75_84_yr,F_Min_85_yr_over,F_Min_Tot,F_Manf_15_19_yr,F_Manf_20_24_yr,F_Manf_25_34_yr,F_Manf_35_44_yr,F_Manf_45_54_yr,F_Manf_55_64_yr,F_Manf_65_74_yr,F_Manf_75_84_yr,F_Manf_85_yr_over,F_Manf_Tot,F_Elec_gas_wtr_wst_sv_15_19,F_Elec_gas_wtr_wst_sv_20_24,F_Elec_gas_wtr_wst_sv_25_34,F_Elec_gas_wtr_wst_sv_35_44,F_Elec_gas_wtr_wst_sv_45_54,F_Elec_gas_wtr_wst_sv_55_64,F_Elec_gas_wtr_wst_sv_65_74,F_Elec_gas_wtr_wst_sv_75_84,F_Elec_gas_wtr_wst_sv_85_over,F_Elec_gas_wtr_wst_sv_Tot,F_Con_15_19_yr,F_Con_20_24_yr,F_Con_25_34_yr,F_Con_35_44_yr,F_Con_45_54_yr,F_Con_55_64_yr,F_Con_65_74_yr,F_Con_75_84_yr,F_Con_85_yr_over,F_Con_Tot,F_Whl_trd_15_19_yr,F_Whl_trd_20_24_yr,F_Whl_trd_25_34_yr,F_Whl_trd_35_44_yr,F_Whl_trd_45_54_yr,F_Whl_trd_55_64_yr,F_Whl_trd_65_74_yr,F_Whl_trd_75_84_yr,F_Whl_trd_85_yr_over,F_Whl_trd_Tot,F_Re_trd_15_19_yr,F_Re_trd_20_24_yr,F_Re_trd_25_34_yr,F_Re_trd_35_44_yr,F_Re_trd_45_54_yr,F_Re_trd_55_64_yr,F_Re_trd_65_74_yr,F_Re_trd_75_84_yr,F_Re_trd_85_yr_over,F_Re_trd_Tot,F_Acc_food_svc_15_19,F_Acc_food_svc_20_24,F_Acc_food_svc_25_34,F_Acc_food_svc_35_44,F_Acc_food_svc_45_54,F_Acc_food_svc_55_64,F_Acc_food_svc_65_74,F_Acc_food_svc_75_84,F_Acc_food_svc_85_yr_over,F_Acc_food_svc_Tot,F_Trp_pos_wh_15_19,F_Trp_pos_wh_20_24,F_Trp_pos_wh_25_34,F_Trp_pos_wh_35_44,F_Trp_pos_wh_45_54,F_Trp_pos_wh_55_64,F_Trp_pos_wh_65_74,F_Trp_pos_wh_75_84,F_Trp_pos_wh_85_yr_over,F_Trp_pos_wh_Tot,F_In_med_tcom_15_19,F_In_med_tcom_20_24,F_In_med_tcom_25_34,F_In_med_tcom_35_44,F_In_med_tcom_45_54,F_In_med_tcom_55_64,F_In_med_tcom_65_74,F_In_med_tcom_75_84,F_In_med_tcom_85_yr_over,F_In_med_tcom_Tot,F_Fin_in_svc_15_19,F_Fin_in_svc_20_24,F_Fin_in_svc_25_34,F_Fin_in_svc_35_44,F_Fin_in_svc_45_54,F_Fin_in_svc_55_64,F_Fin_in_svc_65_74,F_Fin_in_svc_75_84,F_Fin_in_svc_85_yr_over,F_Fin_in_svc_Tot,F_Rnt_hrg_rea_est_serv_15_19,F_Rnt_hrg_rea_est_serv_20_24,F_Rnt_hrg_rea_est_serv_25_34,F_Rnt_hrg_rea_est_serv_35_44,F_Rnt_hrg_rea_est_serv_45_54,F_Rnt_hrg_rea_est_serv_55_64,F_Rnt_hrg_rea_est_serv_65_74,F_Rnt_hrg_rea_est_serv_75_84,F_Rnt_hrg_rea_est_serv_85_ov,F_Rnt_hrg_rea_est_serv_Tot,F_Prof_sc_tech_serv_15_19,F_Prof_sc_tech_serv_20_24,F_Prof_sc_tech_serv_25_34,F_Prof_sc_tech_serv_35_44,F_Prof_sc_tech_serv_45_54,F_Prof_sc_tech_serv_55_64,F_Prof_sc_tech_serv_65_74,F_Prof_sc_tech_serv_75_84,F_Prof_sc_tech_serv_85_over,F_Prof_sc_tech_serv_Tot,F_Adm_sup_serv_15_19,F_Adm_sup_serv_20_24,F_Adm_sup_serv_25_34,F_Adm_sup_serv_35_44,F_Adm_sup_serv_45_54,F_Adm_sup_serv_55_64,F_Adm_sup_serv_65_74,F_Adm_sup_serv_75_84,F_Adm_sup_serv_85_over,F_Adm_sup_serv_Tot,F_PubAd_saf_15_19,F_PubAd_saf_20_24,F_PubAd_saf_25_34,F_PubAd_saf_35_44,F_PubAd_saf_45_54,F_PubAd_saf_55_64,F_PubAd_saf_65_74,F_PubAd_saf_75_84,F_PubAd_saf_85_over,F_PubAd_saf_Tot,F_Ed_trng_15_19,F_Ed_trng_20_24,F_Ed_trng_25_34,F_Ed_trng_35_44,F_Ed_trng_45_54,F_Ed_trng_55_64,F_Ed_trng_65_74,F_Ed_trng_75_84,F_Ed_trng_85_yr_over,F_Ed_trng_Tot,F_Hlth_cre_socia_assist_15_19,F_Hlth_cre_socia_assist_20_24,F_Hlth_cre_socia_assist_25_34,F_Hlth_cre_socia_assist_35_44,F_Hlth_cre_socia_assist_45_54,F_Hlth_cre_socia_assist_55_64,F_Hlth_cre_socia_assist_65_74,F_Hlth_cre_socia_assist_75_84,F_Hlth_cre_socia_assist_85ov,F_Hlth_cre_socia_assist_Tot,F_Arts_rec_svc_15_19,F_Arts_rec_svc_20_24,F_Arts_rec_svc_25_34,F_Arts_rec_svc_35_44,F_Arts_rec_svc_45_54,F_Arts_rec_svc_55_64,F_Arts_rec_svc_65_74,F_Arts_rec_svc_75_84,F_Arts_rec_svc_85_yr_over,F_Arts_rec_svc_Tot,F_Oth_svc_15_19_yr,F_Oth_svc_20_24_yr,F_Oth_svc_25_34_yr,F_Oth_svc_35_44_yr,F_Oth_svc_45_54_yr,F_Oth_svc_55_64_yr,F_Oth_svc_65_74_yr,F_Oth_svc_75_84_yr,F_Oth_svc_85_yr_over,F_Oth_svc_Tot
306051167,50,54,127,137,192,235,93,20,0,901,3,11,9,25,18,23,6,9,0,101,0,5,8,4,3,3,0,0,0,20,0,3,0,10,5,10,0,0,0,30,0,0,0,0,0,0,0,0,0,0,3,0,4,10,7,7,0,0,0,27,0,0,0,4,0,3,0,0,0,6,17,7,17,7,32,30,0,0,0,115,11,3,6,8,11,9,13,0,0,55,0,0,3,5,6,5,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,9,0,0,6,0,0,3,3,3,0,11,0,6,8,4,8,10,0,0,0,36,0,0,0,10,5,7,0,0,0,32,0,0,5,9,10,10,5,0,0,38,0,6,23,29,37,46,3,0,0,144,3,9,8,29,50,78,19,0,0,193,0,0,0,0,4,5,0,0,0,15,0,3,8,0,11,12,4,0,0,28
306051168,45,31,91,198,235,245,76,20,4,949,0,0,3,7,7,5,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,10,6,3,0,0,0,19,0,0,0,0,6,0,0,0,0,10,13,3,3,23,24,26,13,3,0,106,18,13,14,10,12,12,6,0,0,88,0,0,4,3,11,3,5,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,4,5,11,0,0,0,18,0,0,11,13,13,16,0,0,0,62,0,0,8,8,10,9,5,0,0,36,0,0,3,16,24,15,3,0,0,66,0,0,11,39,48,41,4,0,0,145,0,6,25,50,57,62,18,0,0,231,4,0,3,5,3,5,0,0,0,27,0,5,0,9,7,9,0,0,0,30
306051169,133,102,227,339,453,475,222,59,3,2006,10,10,23,39,38,45,36,5,0,207,0,0,0,0,4,0,0,0,0,8,0,4,7,11,11,13,5,0,0,56,0,0,0,6,0,4,0,0,0,10,0,0,9,16,13,13,0,0,0,55,0,0,0,3,3,4,5,0,0,22,37,15,25,29,53,47,9,0,0,222,41,13,16,20,37,30,10,0,0,169,0,0,0,3,15,7,5,0,0,33,3,0,0,0,4,5,0,0,0,16,0,0,3,8,5,4,0,0,0,25,0,4,0,3,7,10,4,0,0,22,6,5,11,31,28,28,5,0,0,123,0,0,7,11,17,17,4,0,0,59,0,3,13,31,33,46,6,0,0,129,5,8,37,83,90,67,30,0,0,322,4,12,52,81,113,101,37,0,0,412,0,0,0,3,8,0,4,0,0,16,6,0,7,16,10,23,5,0,0,70
306051170,168,216,562,450,491,431,167,29,4,2504,10,36,101,42,32,28,23,4,0,273,0,0,4,3,3,9,0,0,0,22,4,5,27,14,20,20,6,0,0,92,0,5,0,3,4,0,0,0,0,10,0,0,10,8,9,16,4,0,0,53,4,5,11,3,11,13,0,0,0,45,44,29,48,33,53,58,14,6,0,280,48,24,27,22,25,23,4,0,0,176,0,3,5,8,3,9,3,0,0,35,0,0,0,0,0,0,0,0,0,6,0,0,9,3,9,3,0,0,0,34,0,0,7,6,6,4,4,0,0,31,4,9,23,14,19,17,0,0,0,72,3,0,23,17,18,15,3,0,0,95,0,3,26,48,65,27,6,0,0,177,0,11,52,83,95,52,18,0,0,311,10,35,97,86,136,127,34,0,0,528,3,0,5,3,3,6,0,0,0,24,7,10,26,24,26,15,6,0,0,116
307011171,74,94,217,192,248,237,104,18,0,1190,4,16,27,35,42,40,19,5,0,189,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,4,3,5,0,0,0,20,4,0,0,3,5,3,0,0,0,18,17,9,10,15,25,13,3,0,0,97,7,6,15,10,13,4,3,0,0,62,0,0,3,4,4,7,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3,0,0,0,0,15,0,0,0,3,0,4,0,0,0,5,3,3,0,4,5,5,0,0,0,22,0,6,0,5,8,8,5,0,0,27,3,5,11,6,16,14,0,0,0,48,0,21,37,31,36,29,7,0,0,171,4,26,53,37,53,43,15,3,0,235,0,0,0,0,0,0,0,0,0,4,3,7,3,7,7,4,0,0,0,34
307011172,147,195,601,498,497,387,130,27,0,2479,5,4,12,26,27,28,26,10,0,142,3,4,18,15,14,10,0,0,0,64,0,3,9,14,0,6,0,0,0,42,0,4,22,15,10,5,0,0,0,60,0,7,57,24,16,12,5,0,0,111,0,0,3,8,12,8,0,0,0,19,29,19,41,41,38,41,8,0,0,208,51,20,29,31,30,18,5,0,0,179,0,0,13,9,14,11,4,0,0,52,0,0,0,3,0,0,0,0,0,4,0,3,11,4,0,0,0,0,0,24,0,9,6,6,12,3,7,0,0,38,0,8,24,26,16,10,4,0,0,88,3,3,21,31,20,11,0,0,0,97,5,0,14,15,12,18,0,0,0,66,5,21,77,73,59,21,8,0,0,268,7,29,47,41,62,59,0,0,0,247,3,0,4,6,0,0,0,0,0,11,8,10,14,14,14,3,0,0,0,54
307011173,99,142,296,299,316,299,114,20,4,1581,7,5,30,15,21,22,14,0,0,118,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,5,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,3,9,5,10,7,0,0,0,40,3,0,5,3,9,11,0,0,0,40,31,14,42,47,42,28,5,0,0,206,32,13,19,29,17,17,5,0,0,136,0,0,6,10,11,5,0,0,0,31,0,0,4,0,0,0,0,0,0,10,0,6,8,15,0,4,0,0,0,35,0,0,5,0,0,0,3,0,0,12,3,4,26,23,11,13,3,0,0,84,0,0,3,7,6,4,9,0,0,36,0,0,16,17,9,13,0,0,0,49,9,23,45,68,52,43,13,0,0,248,19,33,55,62,68,54,13,0,0,294,0,0,4,0,0,0,0,0,0,7,0,6,23,15,13,11,3,0,0,73
307011174,53,69,192,177,203,224,100,25,8,1047,11,7,39,38,57,53,23,10,0,229,0,0,0,0,0,0,0,0,0,0,0,0,7,4,8,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,9,0,0,4,4,0,0,0,0,0,5,8,10,7,15,18,18,4,0,0,67,8,8,8,4,5,12,0,0,0,37,0,0,4,0,3,11,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,3,0,0,0,20,0,0,0,5,0,0,0,0,0,7,0,0,0,6,6,12,0,0,0,26,0,4,15,28,34,24,4,0,0,120,0,8,26,23,35,33,5,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9
307011175,61,93,315,278,284,265,101,34,9,1436,5,11,32,28,40,30,31,20,0,194,0,0,10,4,4,0,0,0,0,25,0,9,3,5,0,0,0,0,0,27,0,4,8,0,5,4,0,0,0,22,0,5,34,8,6,9,0,0,0,57,0,0,3,0,0,0,0,0,0,11,16,13,19,9,23,22,0,0,0,106,5,12,22,17,16,10,0,0,0,74,0,0,3,3,10,10,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,8,0,0,8,3,5,3,0,0,0,21,0,0,8,7,5,3,3,0,0,29,0,0,4,8,12,12,3,0,0,46,4,3,25,23,24,32,3,0,0,120,4,11,21,30,21,26,4,0,0,126,0,0,5,0,0,0,0,0,0,8,7,0,3,0,3,4,0,0,0,19
307011176,122,212,369,377,338,293,102,16,4,1835,0,4,9,11,6,8,3,0,0,39,3,0,11,8,4,4,0,0,0,34,4,8,4,9,16,8,0,0,0,55,0,0,4,12,3,5,0,0,0,24,4,3,7,7,6,10,0,5,0,41,4,3,9,9,9,4,0,0,0,44,21,23,34,38,44,25,5,0,0,204,66,21,27,28,19,21,0,0,0,182,0,5,4,7,13,9,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,6,7,7,3,0,0,0,0,32,3,0,5,7,3,4,0,0,0,22,3,10,21,17,7,7,4,0,0,77,0,6,11,3,8,16,0,0,0,44,0,19,39,38,42,14,3,0,0,159,3,19,54,53,44,25,7,0,0,212,9,49,101,83,90,82,18,0,0,434,0,3,4,0,0,4,0,0,0,17,0,9,16,9,13,13,4,0,0,65
307011177,72,108,342,358,415,382,174,78,7,1930,7,19,53,61,86,90,48,23,5,388,0,0,13,0,0,0,0,0,0,23,0,7,8,10,5,10,3,0,0,46,0,0,4,5,0,4,0,0,0,18,0,0,5,8,8,9,0,0,0,32,6,0,3,3,9,0,0,0,0,31,17,7,18,15,22,23,11,0,0,103,10,7,10,18,22,16,4,0,0,83,0,0,8,6,10,12,0,0,0,34,0,5,0,0,0,0,0,0,0,10,0,0,0,5,3,3,0,0,0,12,0,0,5,3,0,0,0,0,0,8,0,0,14,8,11,8,0,0,0,45,0,0,0,0,4,5,0,0,0,23,0,0,19,15,23,17,0,0,0,73,3,15,37,54,32,29,9,0,0,175,0,13,49,46,55,61,11,0,0,230,0,0,0,0,0,0,0,0,0,4,3,4,4,8,10,4,0,0,0,25
307011178,23,47,109,121,159,164,71,31,3,726,4,3,18,18,40,34,31,10,0,155,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,5,0,0,0,3,0,0,0,0,3,0,0,0,0,11,0,3,0,3,3,0,0,0,0,10,18,3,3,4,12,3,7,0,0,62,5,0,3,5,11,4,0,0,0,22,4,0,0,0,11,4,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,13,0,4,5,7,8,11,6,0,0,48,0,13,10,29,26,30,4,0,0,119,4,4,12,18,11,18,6,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,4,0,0,0,17
307021179,100,114,268,299,391,419,187,70,7,1854,6,12,28,48,45,61,59,21,5,277,0,0,7,0,0,0,0,0,0,8,5,9,12,17,15,10,0,0,0,58,0,0,0,0,6,7,0,0,0,17,0,6,11,9,11,12,0,0,0,40,0,0,0,7,6,3,0,0,0,15,35,28,15,21,24,25,11,6,0,155,31,18,12,4,19,13,4,0,0,100,0,0,5,6,9,14,4,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,7,14,4,4,0,0,0,31,0,0,0,4,4,3,3,0,0,14,4,5,15,19,14,7,9,0,0,58,0,4,7,7,15,10,0,0,0,48,0,5,8,17,26,18,0,0,0,72,5,7,25,50,62,62,8,0,0,227,7,19,59,67,102,110,10,0,0,379,0,0,0,0,3,4,0,0,0,11,4,0,11,6,11,8,0,0,0,35
307021180,133,194,329,319,363,378,121,42,7,1883,6,5,21,29,35,46,30,11,5,185,0,0,0,0,0,0,0,0,0,4,7,12,26,33,38,17,10,0,0,146,0,0,0,3,0,0,0,0,0,9,0,0,6,4,11,9,0,0,0,30,0,4,0,5,11,8,0,0,0,32,39,18,22,22,34,21,0,0,0,156,23,11,16,13,16,10,0,0,0,94,0,0,3,14,15,18,0,0,0,51,0,0,3,0,0,0,0,0,0,4,0,0,8,3,4,5,0,0,0,26,4,0,3,4,8,6,0,0,0,21,0,6,16,21,9,5,0,0,0,53,0,3,4,6,9,5,0,0,0,30,0,4,15,12,16,7,0,0,0,54,10,9,26,43,65,46,10,0,0,203,10,35,64,60,74,67,15,0,0,328,0,3,6,0,4,3,0,0,0,19,5,9,12,15,11,7,6,0,0,53
307021181,44,34,149,133,156,153,56,20,5,751,0,12,28,28,27,40,22,6,0,170,0,0,0,5,0,0,0,0,0,8,0,6,3,4,5,0,0,0,0,25,0,0,0,3,3,3,0,0,0,13,0,0,0,5,7,0,0,0,0,15,0,0,0,3,0,0,0,0,0,12,21,10,13,8,10,7,0,0,0,65,11,3,7,3,4,4,0,0,0,34,0,0,0,0,3,6,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,8,0,0,0,3,0,4,0,0,0,9,0,0,4,0,3,9,0,0,0,15,3,3,9,4,4,0,0,0,0,30,0,0,0,3,9,5,0,0,0,16,0,4,11,18,22,14,0,3,0,81,4,8,9,20,29,31,3,0,0,106,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8
307021182,94,124,217,257,285,272,113,25,4,1379,10,6,20,28,37,37,30,11,0,179,0,0,3,0,4,0,0,0,0,10,3,0,8,15,7,10,0,0,0,47,0,0,0,5,0,0,0,0,0,6,0,3,5,7,10,5,3,0,0,32,0,0,0,4,10,0,5,0,0,24,29,11,24,21,30,21,11,0,0,142,20,6,18,9,7,9,0,0,0,78,0,3,4,7,16,9,4,0,0,45,0,7,0,0,0,0,0,0,0,5,0,4,0,8,9,3,0,0,0,24,0,0,5,0,0,0,0,0,0,9,3,0,11,12,12,3,0,0,0,47,0,4,0,4,11,5,5,0,0,23,0,0,5,13,8,14,0,0,0,35,3,7,31,47,54,31,4,0,0,173,9,26,32,62,57,58,8,0,0,253,0,0,0,0,0,0,0,0,0,8,4,5,13,9,16,7,0,0,0,52
307021183,332,363,788,785,882,722,291,75,6,4239,12,34,53,67,88,50,51,19,0,373,0,3,9,10,3,5,0,0,0,28,10,11,19,21,26,18,3,0,0,104,0,7,0,8,6,6,0,0,0,23,0,3,17,22,15,13,8,0,0,80,6,10,22,14,29,4,3,0,0,92,87,47,78,116,105,65,20,0,0,526,77,39,40,49,38,27,8,0,0,282,0,0,7,15,16,20,3,3,0,63,0,0,6,0,0,0,0,0,0,11,0,8,23,16,15,8,0,0,0,70,5,7,15,7,3,3,3,0,0,37,3,21,42,40,35,16,0,0,0,159,0,7,21,22,33,26,4,0,0,112,7,17,42,46,57,37,5,0,0,208,15,34,86,108,151,88,15,0,0,499,19,73,147,148,154,151,31,4,0,732,5,4,3,4,7,4,0,0,0,32,12,15,27,35,29,21,10,0,0,151
307031184,57,92,169,186,231,234,125,42,4,1142,4,4,15,15,25,37,31,10,3,146,0,0,0,0,0,3,0,0,0,6,0,3,3,7,5,0,0,0,0,24,0,0,0,0,4,0,0,0,0,3,0,4,10,14,5,7,0,0,0,36,0,0,6,0,5,5,0,0,0,10,18,14,14,13,21,14,5,0,0,98,25,0,7,9,6,4,0,0,0,47,0,0,0,3,4,8,3,0,0,25,0,5,0,0,3,0,0,0,0,5,0,0,5,10,0,4,0,0,0,22,0,0,5,4,0,3,0,0,0,5,3,0,13,17,4,7,4,0,0,50,0,5,3,4,10,0,5,0,0,30,3,4,0,6,15,13,0,0,0,38,3,9,29,37,49,37,20,0,0,181,3,26,49,39,71,68,13,0,0,267,0,5,0,3,3,0,0,0,0,14,0,3,8,6,10,4,6,0,0,32
307031185,80,69,114,156,223,219,130,34,4,1033,6,8,12,13,27,20,26,18,0,129,0,0,0,0,0,0,0,0,0,3,0,7,6,9,16,8,0,0,0,38,0,0,0,0,4,0,0,0,0,3,0,0,5,6,11,3,0,0,0,26,3,0,0,5,0,0,0,0,0,12,21,9,13,13,27,25,3,0,0,118,17,5,15,7,12,10,0,0,0,69,0,0,4,0,9,12,5,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,11,0,0,0,0,0,0,3,0,0,4,0,9,9,6,11,7,4,0,0,43,0,0,0,4,8,0,0,0,0,23,0,0,0,8,9,8,0,0,0,29,0,5,10,26,53,35,8,0,0,133,9,9,20,38,38,65,15,0,0,191,0,0,0,4,0,0,0,0,0,6,0,0,5,7,3,4,4,0,0,28
307031186,63,71,123,175,219,245,106,34,4,1047,7,6,12,29,23,22,21,10,0,133,0,0,0,0,0,0,0,0,0,4,0,0,12,9,11,6,0,0,0,46,0,0,0,0,0,0,0,0,0,4,0,0,8,3,5,6,4,0,0,23,0,0,0,9,5,0,0,0,0,19,20,0,15,13,23,25,6,3,0,105,26,7,8,16,8,3,5,0,0,72,0,0,9,3,9,4,8,0,0,30,0,0,0,0,0,0,0,0,0,7,0,0,3,0,5,0,0,0,0,8,0,0,0,3,4,0,0,0,0,8,0,0,7,7,16,10,0,0,0,48,0,0,4,5,8,9,0,0,0,28,0,0,8,9,10,8,3,0,0,33,0,0,10,40,42,31,10,0,0,138,5,9,34,33,52,68,14,0,0,219,0,0,0,0,4,3,0,0,0,9,0,0,8,3,8,3,0,0,0,25
307031187,66,78,165,193,206,192,87,12,0,987,4,8,30,6,8,9,6,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,9,5,7,10,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,6,0,0,0,19,0,0,3,0,0,3,0,0,0,10,23,10,17,24,30,22,5,0,0,131,40,12,17,21,16,20,7,0,0,137,0,0,0,10,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,3,12,3,7,0,0,0,0,28,0,0,0,5,0,0,5,0,0,6,0,6,13,10,11,5,0,0,0,45,0,0,4,9,3,8,7,0,0,29,0,4,5,11,9,10,5,0,0,37,5,0,26,25,44,36,14,0,0,137,0,17,44,46,72,72,13,5,0,268,0,0,0,0,3,5,0,0,0,7,4,0,12,4,6,8,5,0,0,35
307031188,84,72,216,234,268,286,140,36,6,1332,13,8,19,38,29,46,21,0,6,175,0,0,0,0,0,0,0,0,0,4,7,0,8,16,20,19,10,0,0,75,0,0,0,0,0,4,0,0,0,5,0,0,4,4,5,3,0,0,0,21,0,0,0,0,3,3,0,0,0,12,22,8,25,21,25,17,8,0,0,126,31,7,19,22,26,27,7,0,0,139,0,0,3,3,7,4,0,0,0,19,0,0,3,0,0,0,0,0,0,3,0,0,0,10,4,0,0,0,0,16,0,0,4,0,0,4,5,0,0,11,0,8,11,13,9,10,3,0,0,52,0,5,7,6,9,16,7,0,0,48,0,3,7,9,13,17,4,0,0,48,0,5,17,34,51,31,13,0,0,154,5,13,37,55,58,72,23,0,0,255,0,0,0,0,6,4,0,0,0,11,0,4,5,11,7,3,0,0,0,38
307031189,275,321,674,523,590,617,223,41,4,3274,5,7,9,15,21,15,8,4,0,71,0,6,0,7,3,0,0,0,0,14,4,12,52,45,51,37,14,0,0,213,0,0,0,3,5,0,0,0,0,7,0,3,19,6,8,19,6,0,0,61,0,3,3,4,3,7,0,0,0,29,80,55,91,75,87,87,21,0,0,498,113,41,54,30,36,22,11,0,0,306,0,0,18,9,19,23,9,3,0,85,0,7,5,4,0,5,0,0,0,18,0,9,13,15,8,10,3,0,0,51,0,8,3,3,11,7,3,0,0,34,5,14,31,21,22,18,4,0,0,120,0,3,11,14,15,20,0,0,0,61,0,8,15,30,37,27,9,0,0,133,3,12,52,100,133,103,28,0,0,429,22,72,165,136,172,178,32,0,0,768,0,0,10,3,3,0,0,0,0,21,9,20,29,22,15,11,3,0,0,111
308011190,110,176,545,546,542,433,102,21,0,2476,8,6,21,17,25,31,10,10,0,132,17,38,112,102,71,27,3,0,0,372,0,0,0,8,5,3,0,0,0,28,0,0,0,4,3,0,0,0,0,4,0,5,17,4,3,4,0,0,0,34,0,0,0,0,3,0,0,0,0,10,12,5,26,20,25,12,0,0,0,105,36,17,28,43,29,19,6,0,0,177,0,4,16,10,20,5,0,0,0,51,0,0,0,0,0,0,0,0,0,3,0,0,6,3,3,0,0,0,0,12,0,3,3,0,3,0,0,0,0,17,0,0,8,3,9,4,0,0,0,20,0,8,17,21,20,6,0,0,0,75,4,0,14,14,10,18,3,0,0,54,0,25,53,54,44,30,11,0,0,215,7,13,38,35,34,12,8,0,0,143,0,3,5,4,0,0,0,0,0,11,0,4,10,10,4,0,0,0,0,36
308011191,88,171,430,476,511,501,192,39,3,2411,8,28,66,58,78,65,48,15,4,378,6,17,44,40,30,12,3,0,0,146,5,0,0,0,9,8,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,3,4,13,14,14,0,0,0,52,0,0,0,3,5,3,0,0,0,26,13,8,18,28,19,31,10,0,0,132,27,13,27,10,20,27,8,0,0,132,0,0,9,6,4,12,4,0,0,42,0,0,0,5,0,3,0,0,0,10,0,4,3,4,4,0,0,0,0,10,0,4,0,0,6,4,0,0,0,20,6,3,13,9,8,8,0,0,0,45,3,4,10,13,17,10,0,0,0,52,0,0,6,18,18,17,4,0,0,66,0,13,35,52,47,31,4,0,0,186,4,11,46,43,32,52,3,0,0,192,0,0,6,5,3,4,0,0,0,14,7,5,3,7,13,7,5,0,0,45
308011192,323,382,909,902,811,579,147,24,0,4078,0,15,51,17,21,11,3,0,0,117,5,24,51,57,32,24,0,0,0,194,4,8,17,17,13,6,0,0,0,66,0,0,0,6,0,6,0,0,0,15,0,8,20,25,25,18,5,0,0,104,8,11,24,30,8,5,0,0,0,84,95,43,93,95,103,73,17,0,0,510,86,31,58,65,43,35,6,0,0,330,0,12,16,24,15,27,6,0,0,94,0,0,4,4,3,4,0,0,0,17,0,6,20,9,15,10,0,0,0,56,0,9,12,12,13,6,0,0,0,57,5,18,35,40,27,15,8,0,0,144,5,9,30,29,21,17,0,0,0,112,0,21,49,65,51,37,11,0,0,239,8,48,128,162,129,65,11,4,0,562,18,59,134,139,91,72,10,0,0,527,3,0,3,9,5,11,0,0,0,35,15,22,40,33,19,30,3,0,0,160
