SA3_CODE_2021,Cntd_home_Cen_Nt_0_14_yr,Cntd_home_Cen_Nt_15_24_yr,Cntd_home_Cen_Nt_25_34_yr,Cntd_home_Cen_Nt_35_44_yr,Cntd_home_Cen_Nt_45_54_yr,Cntd_home_Cen_Nt_55_64_yr,Cntd_home_Cen_Nt_65_74_yr,Cntd_home_Cen_Nt_75_84_yr,Cntd_home_Cen_Nt_85_yr_over,Cntd_home_Cen_Night_Tot,Vis_from_Same_SA2_0_14,Vis_from_Same_SA2_15_24,Vis_from_Same_SA2_25_34,Vis_from_Same_SA2_35_44,Vis_from_Same_SA2_45_54,Vis_from_Same_SA2_55_64,Vis_from_Same_SA2_65_74,Vis_from_Same_SA2_75_84,Vis_from_Same_SA2_85_yr_over,Vis_from_Same_SA2_Tot,Vis_fro_Diff_SA2_NSW_0_14,Vis_fr_Diff_SA2_NSW_15_24,Vis_fr_Diff_SA2_NSW_25_34,Vis_fr_Diff_SA2_NSW_35_44,Vis_fr_Diff_SA2_NSW_45_54,Vis_fr_Diff_SA2_NSW_55_64,Vis_fr_Diff_SA2_NSW_65_74,Vis_fr_Diff_SA2_NSW_75_84,Vis_fr_Diff_SA2_NSW_85_over,Vis_fr_Diff_SA2_NSW_Tot,Vis_fro_Diff_SA2_Vic_0_14,Vis_fr_Diff_SA2_Vic_15_24,Vis_fr_Diff_SA2_Vic_25_34,Vis_fr_Diff_SA2_Vic_35_44,Vis_fr_Diff_SA2_Vic_45_54,Vis_fr_Diff_SA2_Vic_55_64,Vis_fr_Diff_SA2_Vic_65_74,Vis_fr_Diff_SA2_Vic_75_84,Vis_fr_Diff_SA2_Vic_85_over,Vis_fr_Diff_SA2_Vic_Tot,Vis_fro_Diff_SA2_Qld_0_14,Vis_fr_Diff_SA2_Qld_15_24,Vis_fr_Diff_SA2_Qld_25_34,Vis_fr_Diff_SA2_Qld_35_44,Vis_fr_Diff_SA2_Qld_45_54,Vis_fr_Diff_SA2_Qld_55_64,Vis_fr_Diff_SA2_Qld_65_74,Vis_fr_Diff_SA2_Qld_75_84,Vis_fr_Diff_SA2_Qld_85_over,Vis_fr_Diff_SA2_Qld_Tot,Vis_fro_Diff_SA2_SA_0_14,Vis_fr_Diff_SA2_SA_15_24,Vis_fr_Diff_SA2_SA_25_34,Vis_fr_Diff_SA2_SA_35_44,Vis_fr_Diff_SA2_SA_45_54,Vis_fr_Diff_SA2_SA_55_64,Vis_fr_Diff_SA2_SA_65_74,Vis_fr_Diff_SA2_SA_75_84,Vis_fr_Diff_SA2_SA_85_over,Vis_fr_Diff_SA2_SA_Tot,Vis_fro_Diff_SA2_WA_0_14,Vis_fr_Diff_SA2_WA_15_24,Vis_fr_Diff_SA2_WA_25_34,Vis_fr_Diff_SA2_WA_35_44,Vis_fr_Diff_SA2_WA_45_54,Vis_fr_Diff_SA2_WA_55_64,Vis_fr_Diff_SA2_WA_65_74,Vis_fr_Diff_SA2_WA_75_84,Vis_fr_Diff_SA2_WA_85_over,Vis_fr_Diff_SA2_WA_Tot,Vis_fro_Diff_SA2_Tas_0_14,Vis_fr_Diff_SA2_Tas_15_24,Vis_fr_Diff_SA2_Tas_25_34,Vis_fr_Diff_SA2_Tas_35_44,Vis_fr_Diff_SA2_Tas_45_54,Vis_fr_Diff_SA2_Tas_55_64,Vis_fr_Diff_SA2_Tas_65_74,Vis_fr_Diff_SA2_Tas_75_84,Vis_fr_Diff_SA2_Tas_85_over,Vis_fr_Diff_SA2_Tas_Tot,Vis_fro_Diff_SA2_NT_0_14,Vis_fr_Diff_SA2_NT_15_24,Vis_fr_Diff_SA2_NT_25_34,Vis_fr_Diff_SA2_NT_35_44,Vis_fr_Diff_SA2_NT_45_54,Vis_fr_Diff_SA2_NT_55_64,Vis_fr_Diff_SA2_NT_65_74,Vis_fr_Diff_SA2_NT_75_84,Vis_fr_Diff_SA2_NT_85_over,Vis_fr_Diff_SA2_NT_Tot,Vis_fro_Diff_SA2_ACT_0_14,Vis_fr_Diff_SA2_ACT_15_24,Vis_fr_Diff_SA2_ACT_25_34,Vis_fr_Diff_SA2_ACT_35_44,Vis_fr_Diff_SA2_ACT_45_54,Vis_fr_Diff_SA2_ACT_55_64,Vis_fr_Diff_SA2_ACT_65_74,Vis_fr_Diff_SA2_ACT_75_84,Vis_fr_Diff_SA2_ACT_85_over,Vis_fr_Diff_SA2_ACT_Tot,Vis_fro_Diff_SA2_OT_0_14,Vis_fr_Diff_SA2_OT_15_24,Vis_fr_Diff_SA2_OT_25_34,Vis_fr_Diff_SA2_OT_35_44,Vis_fr_Diff_SA2_OT_45_54,Vis_fr_Diff_SA2_OT_55_64,Vis_fr_Diff_SA2_OT_65_74,Vis_fr_Diff_SA2_OT_75_84,Vis_fr_Diff_SA2_OT_85_over,Vis_fr_Diff_SA2_OT_Tot,Vis_fro_Diff_SA2_TOT_0_14,Vis_fr_Diff_SA2_TOT_15_24,Vis_fr_Diff_SA2_TOT_25_34,Vis_fr_Diff_SA2_TOT_35_44,Vis_fr_Diff_SA2_TOT_45_54,Vis_fr_Diff_SA2_TOT_55_64,Vis_fr_Diff_SA2_TOT_65_74,Vis_fr_Diff_SA2_TOT_75_84,Vis_fr_Diff_SA2_TOT_85_over,Vis_fr_Diff_SA2_TOT_TTOT,Vis_from_Tot_Viss_0_14_yr,Vis_from_Tot_Viss_15_24_yr,Vis_from_Tot_Viss_25_34_yr,Vis_from_Tot_Viss_35_44_yr,Vis_from_Tot_Viss_45_54_yr,Vis_from_Tot_Viss_55_64_yr,Vis_from_Tot_Viss_65_74_yr,Vis_from_Tot_Viss_75_84_yr,Vis_from_Tot_Viss_85_over,Vis_from_Tot_Viss_Tot,OS_vis_0_14_yr,OS_vis_15_24_yr,OS_vis_25_34_yr,OS_vis_35_44_yr,OS_vis_45_54_yr,OS_vis_55_64_yr,OS_vis_65_74_yr,OS_vis_75_84_yr,OS_vis_85_yr_over,OS_vis_Tot,Tot_pop_pl_en_0_14_yr,Tot_pop_pl_en_15_24_yr,Tot_pop_pl_en_25_34_yr,Tot_pop_pl_en_35_44_yr,Tot_pop_pl_en_45_54_yr,Tot_pop_pl_en_55_64_yr,Tot_pop_pl_en_65_74_yr,Tot_pop_pl_en_75_84_yr,Tot_pop_pl_en_85_yr_over,Tot_pop_pl_en_Tot
12404,6741,4707,5781,4591,4675,4391,3307,2027,800,37017,3,3,3,4,0,4,0,0,5,31,125,155,191,106,102,89,64,68,38,929,0,0,0,0,0,3,0,3,0,5,7,7,0,0,3,5,15,6,4,37,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,3,132,157,197,115,106,99,79,76,41,994,132,163,203,120,107,103,79,76,44,1023,9,8,9,6,4,7,6,0,0,43,6884,4868,5983,4719,4789,4497,3397,2107,842,38086
12405,11849,7034,8380,7720,6769,6737,4573,1876,578,55516,11,8,5,7,3,9,12,5,0,57,158,145,182,124,84,69,72,64,59,964,0,3,5,0,0,0,0,0,0,17,0,5,0,0,6,10,6,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,162,151,190,130,95,77,83,73,57,1015,173,163,194,133,95,89,96,71,55,1069,8,3,10,5,3,23,29,8,4,93,12030,7199,8583,7863,6871,6851,4698,1954,638,56673
12501,16315,13461,25105,16155,10836,9790,6160,2769,1071,101655,5,13,22,15,0,3,16,10,3,86,157,212,421,202,163,134,105,55,40,1486,0,12,14,5,3,0,3,0,0,36,6,13,18,3,4,8,5,0,0,52,0,9,10,3,0,5,0,0,0,20,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,163,246,472,216,171,150,108,56,40,1620,165,258,496,229,179,152,121,66,42,1710,27,41,67,50,46,54,41,17,0,346,16504,13762,25666,16437,11051,9990,6325,2852,1116,103707
12502,14364,8337,9023,11451,9507,8799,6179,3454,1421,72528,0,5,6,3,3,6,3,6,3,27,118,121,179,133,96,106,78,49,17,898,0,5,9,3,0,4,0,0,0,23,0,0,0,3,5,7,7,0,0,16,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,116,140,194,144,101,118,94,46,17,972,116,141,197,149,104,122,98,51,17,996,10,11,11,29,21,44,39,17,8,194,14490,8489,9233,11629,9633,8960,6314,3521,1452,73719
12503,34201,22272,25919,22453,18597,16424,11870,6485,2732,160959,20,16,28,18,28,20,31,20,5,181,293,248,357,293,229,209,156,75,52,1909,0,7,5,10,5,8,3,0,0,38,0,6,8,3,10,4,3,5,3,41,0,4,4,3,0,3,0,0,0,16,0,5,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,299,268,377,312,240,225,170,76,53,2031,313,283,404,334,277,251,202,92,60,2213,20,17,42,39,42,42,55,15,5,285,34539,22576,26361,22824,18921,16711,12126,6596,2798,163464
12504,28556,15878,30328,28512,15713,12676,9492,5765,2316,149231,13,12,18,21,19,8,16,30,43,187,622,361,517,379,295,323,293,262,242,3289,0,8,16,3,5,12,3,0,0,48,5,8,14,12,11,11,14,0,0,83,0,0,3,0,4,0,0,0,0,19,0,6,3,4,0,0,0,0,0,17,0,0,6,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,6,7,4,7,3,3,0,0,33,0,0,0,0,0,0,0,0,0,0,643,386,557,404,324,351,316,271,242,3492,660,397,580,425,342,355,330,298,282,3680,35,31,62,45,46,117,109,24,5,479,29252,16304,30972,28983,16100,13149,9937,6094,2603,153383
12601,10320,6394,6668,8271,7075,6294,4852,2632,1162,53665,5,0,4,5,0,0,5,4,0,25,75,92,129,84,55,58,49,37,14,600,0,0,3,3,0,6,0,0,0,15,0,5,0,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,83,98,138,94,56,67,50,41,14,646,85,104,136,99,56,73,56,44,18,672,14,17,11,6,17,49,46,18,5,187,10415,6509,6817,8382,7148,6418,4956,2692,1182,54524
12602,23547,16063,24850,23111,17302,15809,12037,6744,3503,142973,5,27,16,19,47,51,69,88,240,556,238,433,561,378,297,311,258,169,114,2763,0,11,13,5,7,8,15,3,0,63,3,14,16,10,10,5,12,7,0,70,0,4,3,0,0,0,0,0,0,12,0,0,0,3,0,6,10,0,0,22,0,3,0,0,4,4,5,0,0,17,0,0,0,0,3,0,0,0,0,6,0,7,3,3,0,6,3,0,0,28,0,0,0,0,0,0,0,0,0,0,246,472,603,399,330,348,303,176,114,2990,254,496,622,419,370,397,369,265,358,3542,39,48,54,61,56,109,118,19,4,500,23834,16608,25531,23590,17735,16310,12520,7029,3865,147020
12701,34308,19038,21761,21434,16685,13948,8674,3781,1121,140747,13,10,12,14,6,15,15,13,6,106,332,228,344,231,183,148,129,88,68,1752,3,0,0,3,3,5,0,4,0,26,4,6,9,4,8,13,8,0,0,48,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,340,239,354,244,199,168,144,88,68,1848,348,253,367,259,202,185,157,105,73,1952,18,4,23,19,24,56,34,14,0,196,34677,19295,22158,21708,16912,14188,8872,3895,1196,142898
12702,34031,26845,24458,22769,25194,25972,18785,9199,3749,190995,30,17,20,29,37,44,45,93,119,431,377,317,422,394,332,337,237,134,93,2628,5,12,6,7,10,10,4,0,0,46,3,6,7,9,16,18,13,3,3,71,0,5,0,0,3,0,0,0,0,9,0,0,4,3,0,0,0,0,0,13,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,381,339,440,408,358,368,260,134,95,2779,406,362,458,438,400,412,298,228,216,3216,27,23,56,41,35,56,44,13,6,299,34470,27225,24965,23244,25627,26435,19127,9435,3971,194510
12703,29380,17777,20170,20101,16707,13756,8879,4749,1754,133274,18,27,14,11,25,32,47,89,112,366,335,322,460,377,284,316,255,204,117,2659,4,14,18,9,10,8,4,0,0,74,7,38,32,29,13,11,9,0,0,135,0,4,8,5,7,0,0,0,0,22,0,7,8,4,0,0,0,0,0,22,0,0,5,0,0,5,0,0,0,9,0,9,5,0,0,0,0,0,0,24,0,6,8,3,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,4,354,415,542,424,316,333,266,203,117,2961,369,439,555,434,340,363,310,292,223,3336,13,9,30,25,27,50,57,14,9,235,29770,18228,20752,20565,17073,14169,9244,5054,1992,136840
12801,20242,12949,13684,14827,15798,14408,11480,7418,3743,114544,8,3,5,8,11,5,10,11,7,78,264,283,351,258,277,218,204,178,149,2182,4,0,7,5,7,5,0,0,0,33,5,15,5,0,15,19,22,5,3,85,0,0,3,0,0,0,0,5,0,10,0,4,4,0,3,7,0,4,0,24,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,9,0,7,0,6,6,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,284,307,379,270,305,255,234,189,149,2365,295,310,385,284,317,257,238,200,155,2441,18,19,19,24,28,31,25,7,10,166,20556,13278,14091,15130,16141,14692,11741,7623,3903,117159
12802,21456,13162,11816,15017,15338,13325,10616,6003,2452,109195,5,8,3,0,3,11,8,13,9,56,192,255,233,174,135,101,101,72,51,1309,0,0,6,0,0,0,0,0,0,17,0,3,8,4,5,7,12,4,0,47,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,192,261,249,174,144,113,127,86,51,1395,195,271,258,180,151,124,131,94,59,1448,11,4,15,19,9,21,19,7,4,105,21660,13437,12084,15212,15505,13468,10772,6110,2507,110751
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,13,0,0,0,0,8,4,0,0,0,14,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,8,3,0,0,32,0,0,0,4,18,8,3,0,0,32,0,0,0,3,0,0,0,0,0,3,0,0,0,6,18,8,3,0,0,38
20101,21476,13879,15165,13985,13815,13051,11348,6437,2736,111884,16,19,14,12,16,25,38,30,18,189,5,16,18,10,7,13,9,0,3,74,395,717,531,378,358,313,281,159,120,3255,4,9,11,4,18,10,18,0,0,82,0,4,4,0,0,3,7,0,0,22,3,3,0,3,10,0,9,0,0,28,0,0,0,0,0,3,3,0,0,5,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,754,571,403,386,348,313,166,121,3470,422,770,583,417,408,370,354,196,136,3656,12,9,16,17,13,15,19,3,0,102,21905,14662,15759,14421,14230,13441,11716,6641,2872,115639
20102,4918,2500,2470,3462,4407,4845,4287,1969,642,29513,7,6,0,6,7,17,12,18,3,75,6,9,0,4,3,5,3,0,5,26,128,123,116,126,144,172,104,50,16,973,0,0,0,0,3,8,0,0,0,12,0,0,0,0,0,0,6,0,0,6,4,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,132,130,117,132,155,179,112,52,25,1036,144,138,122,138,158,195,129,66,28,1111,6,6,3,0,9,3,0,0,0,31,5067,2642,2597,3599,4574,5048,4422,2038,673,30648
20103,4049,2346,2229,2436,3529,3959,4138,2291,719,25698,3,14,4,8,10,9,18,14,0,78,6,0,0,4,0,0,0,0,0,8,67,82,68,67,95,108,109,53,24,673,0,0,0,0,6,7,0,0,0,13,0,0,3,0,0,4,0,0,0,7,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,89,71,72,97,126,119,52,24,721,75,97,75,78,106,130,137,68,24,798,0,0,0,0,0,3,0,5,0,8,4127,2450,2307,2511,3637,4098,4274,2362,747,26505
20201,19069,11946,13462,12233,11772,11674,10377,6068,2682,99271,12,9,11,15,9,20,30,28,13,139,3,25,13,8,9,10,14,16,4,101,295,609,529,338,334,327,216,129,110,2889,0,10,8,6,11,7,9,0,0,62,0,10,3,9,7,3,10,5,0,48,0,3,0,9,0,3,3,0,0,27,0,4,0,6,0,9,6,0,0,27,0,4,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,301,676,560,373,363,368,262,146,112,3165,315,687,569,387,375,385,286,178,123,3302,11,8,18,13,7,6,12,3,6,88,19393,12640,14048,12628,12157,12066,10678,6246,2808,102663
20202,8573,4428,4262,5916,7359,7726,7187,3768,1289,50517,3,4,6,7,3,12,23,17,6,87,0,4,0,0,5,12,14,0,0,36,116,250,175,150,160,236,183,86,37,1391,0,4,7,0,0,3,7,0,0,25,0,0,0,0,3,0,0,3,0,10,0,0,3,0,0,5,3,0,0,14,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,255,182,156,174,260,213,91,40,1491,129,266,194,161,179,272,229,112,40,1576,5,9,8,0,8,3,5,5,0,46,8706,4699,4464,6082,7540,7997,7430,3881,1335,52138
20203,1931,1028,989,1169,1530,2064,1804,860,346,11722,3,0,0,0,5,7,3,0,3,26,0,3,0,0,0,4,0,0,0,11,35,49,48,27,38,50,63,20,7,337,0,0,5,0,0,0,5,0,0,13,0,0,0,0,3,6,3,0,0,7,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,48,50,27,41,65,76,23,7,380,42,52,56,30,41,66,76,27,14,404,0,0,0,0,0,0,3,0,0,4,1973,1082,1042,1196,1572,2136,1883,883,353,12130
20301,4838,2354,2303,3045,3068,2776,2160,891,293,21734,0,3,4,3,6,7,6,3,0,25,5,0,0,0,3,0,0,0,0,5,49,89,67,40,43,50,46,19,13,420,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,94,69,47,50,51,56,19,15,444,53,93,74,47,53,57,60,21,17,475,0,0,0,0,0,0,5,0,0,6,4894,2456,2379,3093,3121,2832,2215,915,310,22215
20302,36462,25699,31253,26572,25218,23171,19506,11758,5123,204755,32,35,29,35,43,43,57,43,23,342,12,63,26,14,21,23,4,3,0,160,513,1089,861,531,526,502,398,297,190,4889,12,20,15,21,20,14,12,0,0,111,4,13,0,6,8,10,3,0,0,50,8,9,5,7,4,5,0,0,0,38,0,4,3,3,4,6,5,0,0,25,3,6,0,0,3,0,0,0,0,20,0,5,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,547,1200,909,583,581,560,431,315,190,5310,584,1242,940,612,618,605,491,354,218,5651,16,44,31,34,19,31,30,11,0,224,37061,26982,32221,27218,25855,23806,20034,12120,5338,210635
20303,16766,8079,8529,11386,11253,11661,12076,6119,2167,88032,16,4,14,22,12,26,42,23,10,171,9,8,8,5,10,17,18,5,0,72,470,515,488,392,435,679,628,219,60,3887,0,4,0,0,8,14,15,5,0,46,0,3,0,0,0,5,0,8,0,14,0,0,0,0,4,0,0,0,0,9,0,0,5,0,0,3,4,0,0,23,0,0,4,0,3,0,0,0,0,12,0,4,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,481,538,510,404,459,710,674,231,65,4072,499,548,522,420,466,737,718,262,78,4237,15,0,11,17,13,14,6,3,0,83,17280,8632,9067,11825,11729,12414,12790,6382,2245,92361
20401,9349,5762,5732,6120,7359,8783,8189,4329,1537,57161,48,43,9,11,21,29,21,17,6,195,20,49,44,14,18,23,14,10,0,186,529,666,462,416,527,437,329,144,42,3546,9,93,60,8,14,21,18,0,0,218,5,47,22,0,16,5,4,0,0,99,0,8,3,4,0,0,0,0,0,28,4,8,4,3,3,6,8,0,0,41,0,5,6,5,0,4,0,0,0,14,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,561,882,596,456,579,491,369,158,46,4137,617,922,602,472,604,512,390,171,52,4338,6,18,30,10,11,9,5,0,0,92,9967,6699,6362,6603,7970,9313,8584,4506,1593,61588
20402,7786,4527,4619,4900,5916,6761,6383,3896,1551,46331,15,10,3,3,16,18,19,10,12,113,8,22,11,8,12,18,15,0,0,98,122,220,243,153,171,189,169,84,79,1440,4,0,0,7,9,11,11,0,0,35,0,0,0,3,4,4,3,0,0,8,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,6,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,140,248,261,176,196,220,200,90,80,1608,149,256,265,180,210,243,219,96,90,1720,6,3,6,11,3,4,0,4,0,45,7941,4787,4892,5093,6127,7008,6605,3990,1647,48097
20403,13803,7866,8331,8740,9305,9941,8636,4547,1650,72819,11,17,9,4,14,30,28,23,4,146,41,136,106,57,61,61,32,16,6,524,532,700,565,542,459,470,329,103,45,3746,6,124,73,26,17,20,30,3,0,305,7,88,51,13,9,15,17,0,0,201,7,44,15,10,5,13,13,5,0,103,0,21,10,0,10,7,7,0,0,50,0,3,3,5,0,4,0,0,0,16,0,4,3,6,3,5,0,0,0,17,0,0,0,0,0,0,0,0,0,0,603,1119,825,655,572,596,423,125,52,4965,612,1128,834,661,586,624,454,147,61,5111,5,10,56,12,7,14,10,0,0,116,14419,9005,9226,9415,9896,10578,9098,4696,1711,78048
20501,10769,5841,6858,6427,6711,7229,6570,3716,1298,55419,3,8,8,5,13,11,14,12,5,80,6,4,6,4,0,3,0,0,5,17,164,259,266,121,125,124,118,57,29,1255,0,5,3,5,6,3,6,0,0,28,0,4,0,0,0,4,0,0,0,5,0,3,0,0,5,5,4,0,0,13,0,3,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,271,280,126,135,135,125,57,35,1333,170,279,285,131,152,150,139,70,38,1408,4,5,17,16,10,7,0,0,0,56,10945,6119,7163,6578,6867,7385,6711,3787,1339,56890
20502,7139,3915,4182,4338,5378,7206,7976,4506,1432,46062,5,13,19,7,15,32,45,22,10,160,4,7,4,0,6,6,14,7,0,53,190,251,239,224,248,384,359,145,45,2088,5,0,7,0,5,12,7,0,0,40,0,3,0,5,4,3,7,0,0,21,0,4,0,0,0,0,0,4,0,9,0,4,0,0,0,4,0,0,0,8,0,0,0,0,0,3,4,0,0,10,0,0,3,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,200,266,251,239,270,429,391,157,51,2252,203,273,270,243,285,459,439,180,56,2413,4,0,16,3,0,9,7,6,0,42,7348,4194,4472,4584,5666,7675,8418,4686,1492,48518
20503,11063,5773,5892,7109,8349,10619,10959,5682,1984,67418,9,13,5,13,23,39,33,19,8,162,6,6,6,7,7,5,12,0,0,58,316,411,385,291,385,605,486,184,73,3134,5,0,7,0,8,13,8,3,0,42,0,0,0,0,0,0,4,0,0,9,0,0,5,0,5,3,7,0,0,23,0,0,3,0,3,4,6,0,0,13,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,328,424,401,304,409,646,518,187,73,3291,338,432,408,316,434,678,544,208,86,3449,3,17,13,13,14,4,3,7,0,66,11407,6218,6313,7428,8791,11305,11511,5895,2069,70938
20504,13357,8302,9455,8587,8977,10080,8726,4762,1855,74109,23,14,10,13,20,23,28,33,6,181,0,3,4,7,5,5,6,4,0,48,318,408,416,296,280,287,266,229,167,2659,5,0,0,12,6,16,7,0,0,40,0,0,0,0,0,4,7,0,0,14,3,0,0,0,0,3,0,0,0,12,0,4,5,0,0,0,0,0,0,11,0,3,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,423,427,316,292,321,289,238,165,2803,359,436,435,333,308,345,318,266,177,2983,0,5,38,22,14,15,3,0,0,100,13720,8745,9925,8948,9294,10440,9046,5033,2032,77186
20505,7565,4475,4925,5014,5254,6231,5910,2921,981,43278,19,11,14,14,14,12,24,11,3,121,5,23,27,10,3,4,3,0,0,81,181,223,221,154,185,230,175,80,35,1483,0,14,30,9,10,6,3,0,0,81,0,3,3,0,3,0,4,0,0,12,0,0,9,6,3,3,3,0,0,28,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,188,270,287,191,204,247,188,83,37,1699,208,281,299,204,216,264,213,99,40,1821,8,8,23,12,9,5,4,0,3,77,7772,4766,5247,5234,5487,6501,6129,3026,1027,45175
20601,11390,10012,20899,15038,10843,7959,5384,3446,1765,86747,14,7,0,3,7,9,11,4,9,60,0,12,12,9,7,15,11,0,0,62,113,245,423,246,201,162,121,91,81,1687,0,6,8,0,6,8,4,0,0,25,0,5,11,3,5,5,5,4,0,30,0,3,3,0,3,0,0,5,0,23,0,5,5,0,5,6,3,0,0,16,4,0,4,5,0,0,0,0,0,13,0,6,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,117,272,462,269,215,196,141,103,86,1861,126,273,467,274,225,208,152,109,89,1927,5,20,33,27,11,31,21,7,10,156,11529,10313,21401,15331,11088,8193,5552,3564,1860,88831
20602,7743,5146,10125,8403,7539,5401,3458,2229,1127,51177,4,4,13,3,10,4,3,0,4,41,0,9,9,3,3,4,3,0,0,36,83,128,219,100,131,76,37,23,16,830,0,5,3,0,0,3,6,0,0,22,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,6,0,0,0,14,0,0,0,0,0,5,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,152,238,110,131,99,57,24,19,915,92,149,248,113,145,101,59,26,23,957,7,4,3,7,8,9,15,0,0,59,7841,5300,10383,8526,7690,5510,3533,2261,1150,52193
