SA3_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_yr_arr_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arr_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,USA_2016,USA_2017,USA_2018,USA_2019,USA_2020,USA_2021,USA_Yr_arrival_ns,USA_Tot,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arr_ns,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_ns,Tot_Tot
12503,0,0,20,130,579,597,575,366,88,67,133,168,39,10,59,2816,19,8,20,27,93,35,15,10,0,3,3,0,0,0,19,245,0,4,0,15,18,20,33,11,6,7,3,8,0,0,6,140,0,0,3,23,45,34,38,13,0,6,10,7,0,0,3,176,0,0,4,20,144,207,271,117,14,21,9,23,0,0,19,864,0,0,0,9,24,36,40,45,13,27,18,35,16,0,8,265,0,0,0,18,66,88,184,135,41,13,20,5,4,0,16,602,44,128,379,160,94,62,77,39,8,7,11,7,0,0,77,1092,0,0,10,11,19,26,44,33,6,5,10,16,0,4,9,189,0,0,13,904,2082,1226,751,530,123,130,98,105,69,14,222,6269,152,403,958,1683,1733,2091,2263,1378,542,493,445,436,121,48,507,13261,358,1299,3942,6305,9597,11357,15555,10053,2453,2885,3339,3183,1071,297,2462,74158
12504,0,0,19,122,539,477,582,495,142,124,166,269,73,13,57,3086,10,3,7,25,147,37,35,17,0,6,8,7,0,8,10,314,0,6,3,30,62,49,99,54,19,16,9,18,13,5,13,392,0,5,5,50,85,77,121,33,13,23,5,14,17,10,9,466,0,5,24,40,506,1020,1198,750,114,116,112,139,66,20,72,4176,0,0,4,4,46,62,48,54,19,17,18,21,6,0,3,295,0,0,0,10,53,73,126,99,30,29,12,18,11,0,10,474,78,187,497,314,257,182,252,148,27,43,31,36,13,4,77,2125,0,0,16,23,21,57,83,88,21,29,30,31,17,17,3,432,0,0,0,167,265,90,98,88,35,38,29,24,20,0,25,892,134,242,529,682,890,1117,1269,827,335,408,368,399,134,65,126,7523,345,962,2329,2893,6506,9096,17394,13947,4850,5776,6941,7523,2745,803,1417,83522
12601,0,0,3,25,68,62,72,104,32,53,63,66,24,12,11,588,5,0,4,11,32,13,9,0,0,3,0,4,0,0,0,84,0,4,10,22,35,40,62,45,13,15,0,19,6,0,3,272,0,0,9,38,53,63,106,45,21,5,3,19,3,0,0,368,0,0,8,37,203,187,165,68,16,13,24,24,12,9,3,766,0,0,0,4,118,154,102,40,19,10,20,17,12,0,12,512,0,0,4,8,14,32,49,22,12,10,8,17,4,0,6,176,27,94,229,195,145,169,294,96,14,17,8,20,14,5,24,1358,0,0,11,17,23,40,86,41,17,12,11,13,7,0,3,282,0,0,0,126,104,28,46,36,15,11,26,20,16,0,6,437,46,47,99,180,225,254,289,223,49,64,67,71,42,7,25,1689,148,335,704,1296,3449,4639,6560,3862,1021,1227,1217,1366,594,196,375,27006
12602,0,0,27,100,403,353,514,481,107,175,217,289,102,20,40,2839,0,4,8,25,107,47,51,46,20,12,12,7,4,0,8,340,0,8,26,71,124,88,158,94,9,21,22,32,35,3,9,697,0,7,20,66,117,142,211,84,47,29,26,39,31,0,51,871,0,5,23,76,231,235,167,93,32,31,49,41,30,3,25,1046,0,0,3,13,161,209,166,163,42,49,43,54,21,4,20,946,0,0,3,23,74,105,266,132,35,34,32,28,14,8,20,770,79,199,542,468,439,468,623,355,64,61,35,65,26,7,123,3548,0,8,31,45,66,100,149,96,27,27,37,48,41,13,19,705,0,0,6,294,259,95,144,158,41,68,80,113,58,9,24,1348,89,176,488,748,926,1002,1120,1083,386,475,458,439,181,38,225,7840,415,1393,3041,4132,9012,10063,14965,10293,2857,3081,3163,3878,1720,382,1550,69934
12701,0,0,0,132,817,618,565,319,54,55,31,53,42,0,30,2728,3,5,6,13,138,38,17,9,0,0,0,0,5,0,3,238,0,0,9,7,17,14,28,10,10,3,7,6,0,0,3,112,0,0,4,41,48,56,113,30,10,3,12,35,13,4,5,366,0,0,0,9,40,63,78,52,6,8,0,5,0,0,0,268,0,0,0,0,10,29,15,20,10,3,0,4,0,0,3,98,0,0,0,9,174,107,100,52,12,13,5,21,3,0,17,513,17,137,371,219,182,100,177,167,17,12,4,17,16,3,42,1476,0,0,9,9,19,41,48,35,16,11,13,10,3,0,10,221,0,0,3,452,1530,1125,751,468,119,80,75,85,64,20,145,4922,58,245,817,2139,3006,2814,2042,1142,381,303,180,217,92,28,310,13767,193,1003,2754,4596,9252,10865,12736,6964,1712,1358,902,1237,475,142,1243,55438
12702,0,0,5,253,642,410,339,216,36,48,49,61,20,0,55,2150,27,15,27,63,143,39,18,0,0,4,0,0,0,0,13,350,0,0,7,20,31,18,17,4,0,3,6,0,0,0,4,101,0,0,3,32,14,13,14,5,0,3,0,0,0,0,0,81,0,3,22,22,35,23,17,24,0,0,0,4,0,0,5,162,0,0,0,0,47,25,28,31,5,7,0,3,6,0,0,152,0,0,6,53,402,221,257,209,65,19,26,32,4,0,67,1375,24,140,377,192,104,37,48,33,8,5,0,5,5,5,36,1012,0,0,5,9,25,28,51,24,9,9,5,15,8,3,0,187,0,6,31,3436,9449,6539,4459,3246,748,670,625,653,408,133,1312,31730,132,456,1485,4471,5969,4319,2844,2400,2318,1259,795,627,165,52,722,28003,431,2030,5146,11301,20307,18384,16097,12298,6406,4311,2882,4595,1381,261,3284,109116
12703,0,0,5,87,736,602,575,323,58,66,76,107,35,0,48,2721,7,7,19,40,254,72,35,16,0,6,0,0,0,0,15,479,0,0,4,12,25,13,44,28,3,11,8,8,0,0,0,160,0,0,6,38,107,76,98,35,17,7,5,3,8,0,8,410,0,0,14,20,91,98,105,55,11,5,0,6,0,0,7,422,0,0,0,0,20,22,29,20,4,8,3,3,0,0,0,111,0,0,0,18,104,90,115,60,11,6,14,7,8,4,8,454,40,117,408,232,171,89,157,119,20,20,20,24,15,4,97,1531,0,4,8,11,15,34,58,51,12,17,12,16,18,0,7,249,0,0,0,313,1142,766,642,431,71,59,66,98,47,3,158,3810,39,167,646,1423,1947,3188,2571,1388,523,497,452,372,116,28,390,13747,202,952,2548,3802,8086,11084,14488,8403,2171,2024,1899,2107,686,158,1655,60261
12801,0,0,12,37,175,91,158,111,33,24,24,22,10,0,16,722,11,8,7,24,77,39,53,38,8,6,11,5,0,0,6,290,0,4,11,29,52,25,47,18,0,0,3,6,4,0,3,194,0,3,16,95,115,112,167,67,21,15,16,39,17,0,8,689,0,0,4,13,20,10,16,10,4,0,0,5,0,0,0,81,0,0,0,6,30,8,21,6,3,0,0,0,0,0,0,81,0,0,0,3,15,60,105,75,22,15,15,21,3,3,0,335,150,366,916,652,535,425,815,602,117,74,105,86,37,22,107,5012,0,4,32,38,54,64,82,77,24,18,19,25,15,14,15,480,0,0,4,79,71,33,34,11,0,8,7,18,0,0,4,268,104,212,445,637,529,619,903,661,162,166,139,118,66,20,87,4882,451,1408,2785,2602,3164,3054,4397,2745,605,498,502,535,254,106,493,23589
12802,0,0,19,51,159,89,108,97,16,28,29,34,9,0,13,660,9,0,8,19,101,26,42,30,0,10,0,0,0,0,6,256,0,0,13,10,33,12,23,7,7,0,4,3,3,0,0,125,0,5,17,77,122,120,200,65,27,14,8,28,8,9,9,722,0,0,8,8,23,18,10,4,0,0,0,0,0,0,4,91,0,0,0,0,18,17,19,8,0,0,0,4,0,5,4,81,0,0,3,14,17,34,84,64,10,5,4,8,3,0,13,262,116,339,896,622,564,434,1016,449,72,49,62,29,19,13,88,4763,0,5,20,43,36,70,104,86,8,7,16,17,7,4,9,435,0,0,0,63,92,45,37,29,12,3,14,14,0,5,9,321,64,169,408,578,480,543,762,443,95,82,76,75,20,13,49,3842,327,1055,2517,2442,3005,2824,4183,2182,398,341,356,343,138,68,387,20575
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
20101,0,0,0,21,45,59,121,173,44,27,38,67,16,0,15,633,8,0,0,4,22,7,3,6,0,0,0,0,0,0,0,60,0,4,0,11,13,5,23,5,12,3,5,8,0,0,0,85,0,3,6,25,24,41,90,30,3,7,7,14,13,8,4,281,0,0,3,6,14,16,78,70,14,18,15,12,8,0,0,257,0,0,0,0,0,10,12,13,6,10,0,0,3,0,0,54,0,0,0,3,4,19,53,36,22,9,7,7,3,0,0,165,102,384,789,451,299,173,334,234,23,35,44,36,30,9,106,3056,4,0,10,44,35,40,88,57,5,6,8,8,4,0,12,314,0,0,0,7,21,10,23,45,7,11,13,10,8,0,9,163,37,116,145,153,153,102,378,195,70,50,67,44,23,13,35,1578,256,1182,1285,1069,1025,886,2651,1885,454,438,562,634,287,56,354,13033
20102,0,0,0,6,8,10,9,22,9,0,4,12,0,0,0,73,0,0,3,8,8,0,0,0,0,0,0,0,0,0,0,24,0,3,3,0,5,4,5,0,0,0,0,0,0,0,0,20,0,0,0,14,13,9,26,13,0,0,0,0,0,0,0,77,0,0,0,4,0,6,3,3,4,0,0,3,0,0,6,40,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,12,3,0,0,0,0,0,0,0,32,34,162,426,256,158,88,185,70,4,11,15,5,0,0,57,1479,0,0,3,19,16,19,27,23,0,3,5,11,0,0,4,125,0,0,0,0,0,3,3,4,0,0,6,4,0,0,3,23,11,74,132,109,102,44,60,31,8,3,9,11,3,0,28,622,100,438,760,597,504,338,504,310,52,40,55,63,17,5,154,3934
20103,0,0,0,0,23,7,19,28,16,9,10,22,5,0,6,140,0,0,3,7,4,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4,0,0,6,0,0,0,0,0,0,0,3,8,0,0,0,4,7,3,7,8,0,0,0,0,0,0,6,39,0,0,0,3,0,0,3,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,5,23,36,180,384,197,114,36,60,7,0,0,0,0,0,0,62,1075,0,0,7,10,3,5,13,3,0,0,0,0,0,0,0,48,0,0,0,3,3,0,3,5,0,0,0,0,0,0,0,19,16,29,61,59,43,19,38,10,5,5,0,0,0,0,33,314,68,356,576,408,317,145,233,110,29,24,25,39,14,0,158,2513
20201,0,0,3,12,50,57,121,150,48,48,56,67,14,5,16,647,0,7,3,0,8,0,0,0,0,0,0,0,0,0,3,27,0,0,0,5,3,6,8,9,0,0,4,0,0,0,0,51,0,0,0,17,18,39,85,49,0,9,15,5,14,0,8,255,0,0,7,11,8,24,71,60,15,21,15,27,8,5,0,269,0,0,0,0,8,0,11,26,3,3,3,7,3,0,0,64,0,0,0,0,10,6,251,217,67,59,81,37,8,3,5,743,67,263,536,317,190,130,239,94,30,13,22,16,13,4,70,1994,0,0,11,19,15,23,50,22,3,4,8,6,3,0,4,165,0,0,0,8,6,18,23,41,12,13,6,3,0,4,3,130,32,60,79,91,71,62,559,316,108,106,125,86,29,10,45,1780,168,589,871,741,658,626,2443,1734,513,485,575,470,193,57,285,10414
20202,0,0,0,8,16,11,24,41,5,6,12,6,4,4,3,141,8,0,0,5,19,3,0,0,0,0,0,0,0,0,0,36,0,0,4,7,3,3,0,0,0,0,0,0,3,0,0,27,0,3,8,11,31,45,42,15,5,3,3,4,0,0,0,164,0,4,9,8,11,3,5,3,0,0,0,0,0,0,3,53,0,0,0,0,0,0,6,13,4,5,13,25,4,0,3,68,0,0,0,3,4,3,8,16,0,3,0,3,4,0,4,52,50,294,592,399,275,181,359,143,18,26,11,23,10,3,126,2517,0,0,23,47,23,27,53,24,0,5,0,9,0,3,12,226,0,0,0,3,9,3,8,5,0,0,0,0,0,0,52,90,30,91,121,123,97,68,132,66,16,15,13,18,5,3,83,868,157,675,1016,878,735,596,979,482,75,95,78,119,41,16,458,6406
20203,0,0,0,0,3,0,28,39,6,7,6,10,0,5,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,5,0,0,0,0,0,0,24,9,55,104,65,28,12,22,9,0,0,5,0,0,0,11,314,0,0,0,3,7,6,3,6,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,22,24,11,13,8,19,6,0,0,0,0,0,0,3,110,26,128,172,124,82,48,125,90,23,14,14,25,4,17,33,913
20301,0,0,0,0,5,3,10,9,0,0,0,3,0,0,4,33,0,0,4,0,8,3,0,0,0,0,0,0,0,0,0,20,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,12,0,0,3,8,3,6,15,3,0,0,0,0,0,0,0,42,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,3,0,5,0,5,0,0,0,24,28,92,234,131,111,52,147,60,8,0,5,4,0,0,37,910,0,0,0,3,11,5,18,3,0,0,0,0,0,0,0,47,0,0,0,0,4,5,0,3,0,0,0,0,0,0,0,12,4,30,57,42,28,33,27,23,0,8,0,3,0,6,13,283,54,236,381,273,255,183,330,167,23,20,25,25,10,8,94,2067
20302,0,5,3,39,212,183,512,283,91,81,158,181,39,0,40,1832,37,41,56,32,107,48,13,13,6,0,0,6,0,0,14,357,0,0,14,27,39,28,107,23,4,5,7,10,11,0,7,278,0,6,25,61,76,93,211,87,24,21,17,31,15,10,10,687,0,7,17,12,41,28,144,223,29,57,60,78,52,6,16,772,0,0,0,0,6,9,12,28,9,11,11,6,0,0,0,89,0,0,3,9,32,46,247,186,55,40,48,50,15,5,26,753,216,912,2156,1057,738,408,1019,551,88,80,62,78,35,5,269,7674,0,3,24,53,55,72,161,107,24,25,7,31,15,9,11,598,0,0,0,56,120,69,94,81,23,41,34,30,17,0,60,635,146,501,798,612,464,602,1146,805,228,207,214,226,88,20,272,6332,759,3468,5053,2996,2925,2700,6886,5664,1430,1489,1670,2088,816,159,1303,39416
20303,0,0,0,15,33,24,43,51,15,8,9,15,3,3,10,227,9,8,5,5,26,3,9,6,0,7,0,0,0,0,0,77,0,7,3,13,12,4,9,10,5,0,0,4,0,5,6,74,0,7,10,48,79,60,138,79,5,6,12,8,8,0,3,458,0,7,9,8,7,7,13,6,0,0,6,4,4,0,5,76,0,0,0,0,0,0,4,5,0,3,0,0,0,0,0,18,0,0,0,5,4,12,32,16,8,6,9,10,5,0,4,106,156,511,1070,590,477,254,733,399,79,44,60,56,20,15,188,4647,4,7,24,52,48,43,91,71,12,18,9,15,3,3,15,410,0,0,0,7,11,4,9,16,3,0,0,0,4,0,0,74,52,199,252,185,133,130,277,236,36,45,27,47,17,7,50,1689,376,1413,1951,1325,1245,911,2134,1426,269,229,241,311,124,60,416,12422
20401,0,0,0,3,30,25,35,74,19,10,7,26,8,0,18,251,6,3,11,0,11,3,5,0,0,0,0,0,0,0,0,35,0,0,3,12,0,0,5,10,0,0,0,5,0,0,0,36,0,6,5,17,25,8,51,22,11,3,5,0,0,3,8,159,0,0,14,4,4,6,8,15,8,5,0,3,0,0,0,70,0,0,0,0,0,6,0,0,0,3,4,15,4,0,3,44,0,0,0,0,6,17,27,21,6,0,10,8,9,0,8,109,79,333,683,311,197,111,190,92,15,16,19,20,19,6,109,2210,0,0,6,30,11,16,35,20,5,0,0,7,6,4,3,153,0,0,0,3,3,3,11,8,0,0,6,8,8,0,5,51,33,107,129,137,98,68,114,65,22,6,25,25,10,7,39,888,222,816,1200,767,669,485,893,603,140,110,155,284,96,36,303,6793
20402,0,0,0,6,41,19,25,33,20,7,13,29,16,3,17,234,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,6,0,0,0,9,0,0,0,0,3,0,0,21,0,3,5,15,14,7,36,15,3,6,0,7,0,0,0,101,0,0,3,3,4,3,17,8,10,7,3,3,0,0,0,64,0,0,0,0,0,4,7,9,3,0,0,0,0,0,0,16,0,0,0,0,0,3,15,26,5,4,11,3,4,0,7,68,49,188,395,184,100,69,102,48,5,3,10,10,11,0,50,1236,0,0,7,29,8,11,20,13,0,0,3,4,0,0,0,94,0,0,0,0,0,3,4,7,5,0,4,0,0,0,6,30,26,54,89,50,57,30,73,48,10,9,18,33,6,5,12,516,159,653,708,451,340,269,563,380,120,122,151,174,81,16,159,4347
20403,0,0,3,7,50,42,68,122,47,25,25,32,8,17,5,446,13,3,3,3,11,7,6,0,0,0,0,0,0,0,6,51,0,0,0,7,3,0,9,4,0,0,0,0,5,0,0,33,0,0,4,23,11,23,67,15,3,0,11,6,0,0,0,182,0,3,4,0,0,4,22,17,7,8,6,3,0,8,0,80,0,0,0,0,0,4,9,14,0,0,11,8,0,0,0,45,0,0,0,0,5,10,25,20,5,0,7,3,0,0,7,85,85,269,581,365,264,145,286,117,15,12,32,22,14,10,93,2318,0,0,15,25,23,23,37,50,5,0,8,6,6,0,5,200,0,0,0,3,3,0,6,14,0,33,54,67,5,0,14,206,56,147,193,137,105,86,252,182,72,73,135,112,33,16,44,1649,282,1028,1190,866,802,598,1380,968,233,274,378,361,120,66,298,8839
20501,0,0,0,7,40,24,32,43,7,7,11,15,3,0,11,209,3,0,9,5,30,3,3,0,0,0,0,0,0,0,0,62,0,0,0,9,0,10,10,8,0,0,0,0,0,0,0,36,0,0,7,22,27,29,61,26,5,9,6,7,5,0,9,211,0,0,15,6,13,21,48,27,5,9,4,4,0,0,4,157,0,0,0,0,0,5,3,11,5,6,20,39,15,0,0,110,0,0,0,0,3,7,24,30,3,6,6,7,0,0,0,91,79,314,673,360,250,120,287,111,11,9,8,21,10,4,92,2337,3,4,12,29,12,24,28,9,7,15,6,4,0,0,5,136,0,0,0,0,9,8,15,15,0,0,0,23,8,0,6,87,26,82,137,121,148,69,159,79,13,30,13,48,15,8,21,975,197,840,1113,753,807,525,1100,578,114,150,136,251,97,29,223,6916
20502,0,0,3,5,35,35,45,61,18,35,16,26,7,6,18,307,0,0,3,4,9,6,0,3,0,0,0,0,0,0,0,35,0,0,0,6,4,0,0,7,0,0,0,0,0,0,0,19,0,3,7,17,17,27,38,8,5,0,8,4,3,4,0,147,0,6,5,0,3,3,3,14,3,4,0,0,3,0,0,51,0,0,0,0,0,0,3,7,0,5,3,4,0,0,0,17,0,0,0,0,7,7,11,26,10,4,11,13,4,0,3,87,108,349,712,361,205,73,176,59,12,6,3,12,0,0,99,2186,3,3,10,21,16,9,31,11,3,0,4,0,0,0,0,119,0,0,0,4,5,19,24,18,8,0,4,10,0,0,7,98,22,93,114,86,66,41,63,55,15,10,11,39,14,10,27,682,214,876,1117,714,583,362,639,457,117,122,107,151,53,25,263,5803
20503,0,0,0,7,49,19,44,48,14,9,9,19,13,10,24,274,0,7,5,9,25,13,8,0,0,0,0,0,0,0,0,67,0,0,0,5,3,3,3,0,0,0,0,0,0,0,0,18,0,3,16,35,36,31,55,15,9,3,0,0,4,0,0,210,0,6,18,22,16,9,15,11,7,7,3,5,0,0,0,111,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,17,0,0,0,0,6,12,23,37,4,6,6,0,3,4,0,110,145,590,1171,644,446,158,302,115,15,27,7,19,3,0,176,3833,0,3,16,31,35,23,48,42,14,0,0,4,7,0,0,213,0,0,0,12,7,10,17,12,7,0,0,3,8,0,4,81,36,137,197,152,116,101,140,78,20,22,22,19,8,4,46,1112,289,1476,1928,1301,1197,653,1140,670,146,125,110,137,85,32,411,9695
20504,0,0,0,9,117,65,110,106,27,30,27,77,15,7,26,619,12,5,7,4,41,11,7,0,0,0,0,0,0,0,0,92,0,0,0,6,4,4,13,6,6,0,0,0,0,0,0,25,0,0,0,14,18,27,63,20,10,4,0,0,0,4,3,165,0,5,7,5,10,13,46,36,13,6,13,7,3,0,3,161,0,0,0,4,0,0,4,3,0,0,12,0,0,0,0,27,0,0,0,0,10,7,41,51,5,3,13,9,3,0,9,144,184,611,740,364,281,59,159,73,8,4,13,11,0,9,123,2632,0,0,10,20,9,17,48,20,3,4,3,9,4,6,0,149,0,0,0,4,9,22,22,17,8,7,0,5,3,3,19,106,52,245,257,194,143,105,275,162,26,15,27,27,27,20,49,1620,417,1710,1528,956,987,571,1336,856,188,168,220,304,128,52,406,9834
20505,0,0,0,6,26,26,28,76,28,14,23,29,20,8,8,293,10,0,0,3,7,7,0,0,0,0,0,0,0,0,3,36,0,0,0,8,3,0,8,9,0,0,0,0,0,0,0,25,0,5,5,6,6,6,55,8,7,0,15,0,12,0,5,135,0,5,5,0,3,0,21,27,5,0,0,6,0,0,3,77,0,0,0,0,0,0,4,13,0,0,3,3,0,0,7,30,0,0,0,0,4,0,17,18,7,7,3,9,0,0,5,72,59,224,495,225,145,74,147,63,12,15,19,5,9,0,80,1566,0,0,12,16,11,11,18,17,0,4,7,7,0,0,3,106,0,0,0,8,20,6,13,13,4,4,0,3,4,0,69,154,25,50,80,73,69,53,68,46,6,9,15,18,11,3,65,595,161,586,774,541,454,349,699,481,96,98,143,142,85,18,408,5037
20601,0,0,6,19,104,57,92,85,26,33,47,56,10,3,9,545,3,7,13,4,48,17,24,12,0,0,4,6,0,0,3,144,0,0,3,12,32,50,77,45,14,14,15,10,8,0,5,261,0,0,3,23,36,52,93,30,3,5,5,5,5,0,0,275,0,0,8,26,53,35,63,22,13,9,11,9,13,3,4,281,0,0,0,0,18,12,32,30,8,12,11,9,8,0,0,141,0,0,0,7,16,34,76,42,8,15,8,10,0,0,5,218,23,106,259,237,321,351,704,470,102,120,109,101,46,20,59,3016,0,0,19,41,80,95,173,165,37,54,33,73,32,7,9,816,0,0,0,83,189,78,69,48,25,14,22,34,9,0,13,591,33,157,392,562,519,483,652,623,199,222,225,287,73,19,64,4508,180,1820,3613,2358,2511,2471,4223,3321,933,1096,1224,1314,422,138,478,26097
20602,0,0,0,15,35,24,35,28,3,8,10,8,0,0,3,164,5,8,4,9,29,11,7,4,4,4,0,0,0,0,4,85,0,0,0,12,13,28,39,16,16,9,6,4,0,5,0,135,0,0,3,8,42,37,50,18,4,11,5,3,0,0,0,186,0,0,10,12,33,23,21,10,12,12,16,8,0,0,3,157,0,0,0,0,3,8,14,15,0,7,0,5,0,0,0,52,0,0,0,0,13,15,33,30,9,4,0,4,4,0,9,118,16,74,203,227,244,241,459,316,60,60,77,51,13,14,33,2090,0,0,12,40,41,72,101,84,20,22,25,15,10,4,6,466,0,0,0,85,149,77,42,21,8,3,6,10,3,0,9,421,23,71,149,219,215,218,293,254,73,76,70,64,29,8,61,1818,119,973,2204,1329,1425,1352,2100,1487,364,343,412,358,129,52,447,13084
