SA3_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christian_Assyrian_Apostol_M,Christian_Assyrian_Apostol_F,Christian_Assyrian_Apostol_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christian_Churches_Christ_M,Christian_Churches_Christ_F,Christian_Churches_Christ_P,Christian_Eastern_Orthodox_M,Christian_Eastern_Orthodox_F,Christian_Eastern_Orthodox_P,Christian_Jehovah_Witnesses_M,Christian_Jehovah_Witnesses_F,Christian_Jehovah_Witnesses_P,Christian_Latter_Day_Saints_M,Christian_Latter_Day_Saints_F,Christian_Latter_Day_Saints_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christian_Oriental_Orthodox_M,Christian_Oriental_Orthodox_F,Christian_Oriental_Orthodox_P,Christian_Other_Protestant_M,Christian_Other_Protestant_F,Christian_Other_Protestant_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christian_Presbyt_Reformed_M,Christian_Presbyt_Reformed_F,Christian_Presbyt_Reformed_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christian_Sevnth_day_Advent_M,Christian_Sevnth_day_Advent_F,Christian_Sevnth_day_Advent_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Oth_Rel_Aus_Abor_Trad_Rel_M,Oth_Rel_Aus_Abor_Trad_Rel_F,Oth_Rel_Aus_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Oth_Relig_Oth_Rel_Groups_M,Oth_Relig_Oth_Rel_Groups_F,Oth_Relig_Oth_Rel_Groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_No_Religion_M,SB_OSB_NRA_No_Religion_F,SB_OSB_NRA_No_Religion_P,SB_OSB_NRA_Sec_Beliefs_M,SB_OSB_NRA_Sec_Beliefs_F,SB_OSB_NRA_Sec_Beliefs_P,SB_OSB_NRA_Oth_Sp_Beliefs_M,SB_OSB_NRA_Oth_Sp_Beliefs_F,SB_OSB_NRA_Oth_Sp_Beliefs_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
20103,55,79,134,1680,1844,3518,0,0,0,73,89,168,0,0,0,1987,2160,4144,49,57,103,61,48,110,44,56,98,8,16,21,57,48,109,0,0,0,23,26,50,51,71,121,332,307,638,37,60,93,19,21,37,699,838,1539,196,231,429,18,8,25,5331,5877,11214,34,25,55,21,15,32,11,10,20,4,8,10,8,7,16,47,60,103,61,67,131,6223,5743,11964,27,23,52,18,28,50,6275,5793,12067,1624,1224,2843,8,6,8,13414,13092,26505
20201,589,747,1341,4194,5536,9729,0,0,4,1096,1279,2378,85,89,178,8915,10558,19470,63,75,138,174,142,312,110,132,241,69,88,162,136,166,306,57,56,109,85,112,195,501,617,1116,720,851,1572,60,98,154,141,141,281,2028,2858,4889,992,1220,2209,14,10,25,19433,24029,43468,434,371,808,398,351,744,22,28,47,10,4,15,213,177,392,112,200,313,338,381,721,24372,23853,48224,175,124,297,51,96,146,24601,24071,48670,3433,3339,6776,46,40,88,49302,53363,102663
20202,169,223,397,2079,2511,4592,0,0,0,298,351,645,120,115,232,3893,4118,8009,46,61,108,135,131,266,27,38,60,20,13,34,64,84,145,3,0,3,55,57,106,110,131,241,377,429,807,33,42,68,22,27,45,914,1171,2086,382,479,867,16,22,38,8592,9779,18367,56,59,113,59,28,86,35,55,91,4,7,9,19,17,36,77,139,214,99,157,261,14002,13477,27479,119,100,223,48,109,158,14167,13688,27858,2741,2183,4924,28,17,46,25951,26194,52138
20203,37,51,88,718,804,1519,0,0,0,93,120,212,0,0,0,982,1033,2016,20,30,45,16,16,30,0,3,3,3,6,8,20,15,37,0,0,3,4,12,14,46,52,100,142,168,314,10,14,21,12,11,19,413,433,838,107,111,219,3,3,3,2588,2826,5414,8,10,15,7,15,32,0,0,0,0,0,0,0,0,3,20,28,46,19,35,54,2674,2349,5023,10,11,18,9,13,14,2691,2372,5061,757,703,1460,6,3,4,6122,6010,12130
20301,44,58,96,892,1030,1922,0,0,0,156,156,315,0,0,3,2109,2200,4311,11,25,37,84,74,157,21,19,49,5,7,12,82,101,180,0,0,0,19,17,31,66,75,142,304,363,667,22,13,34,26,30,62,438,502,944,256,260,511,6,3,6,4504,4870,9381,21,16,38,26,18,45,5,8,13,0,0,0,6,3,7,30,34,61,34,36,74,5731,5193,10926,23,38,63,7,18,24,5762,5251,11019,790,769,1553,5,3,6,11181,11031,22215
20302,1011,1351,2360,6788,8792,15587,3,0,3,1717,2061,3780,83,86,170,21902,25387,47293,118,165,282,1693,1783,3482,256,362,617,110,120,232,589,760,1349,78,76,154,225,262,491,582,745,1333,1725,2229,3960,161,237,399,108,124,226,2897,4268,7170,2455,2992,5440,80,88,163,41581,50544,92121,2019,1360,3380,2203,1680,3884,73,66,139,9,5,16,933,790,1721,281,390,675,1224,1188,2410,46178,44598,90782,370,260,633,122,260,377,46674,45122,91795,7866,6450,14316,104,124,224,102754,107877,210635
20303,234,403,635,3882,4877,8757,0,0,0,631,754,1381,0,0,0,8979,10385,19362,34,47,80,429,415,840,94,123,213,25,24,47,168,229,397,4,3,5,77,93,171,184,201,385,731,829,1566,50,44,92,14,21,32,1547,2247,3797,752,965,1724,18,26,43,17624,21284,38904,175,137,311,107,107,212,57,52,104,3,0,6,92,61,152,68,113,178,160,176,333,23209,22551,45758,158,115,275,55,157,218,23421,22826,46250,2697,2829,5523,34,49,83,44509,47849,92361
20401,192,285,471,3236,3829,7070,0,0,3,271,282,558,5,0,6,6031,6364,12393,24,30,54,202,187,393,38,37,77,31,46,79,88,112,202,5,4,12,66,69,136,102,116,217,690,755,1443,54,67,120,66,69,132,992,1273,2266,461,519,976,20,22,41,12393,13779,26173,90,93,187,107,106,212,27,35,64,7,3,13,55,59,116,93,126,220,155,193,349,14470,13124,27593,102,82,180,55,72,127,14623,13274,27896,3208,2932,6144,43,45,92,30845,30741,61588
20402,146,188,338,2639,3233,5873,0,0,0,204,231,435,50,43,89,4963,5608,10572,16,25,40,71,76,151,79,98,173,13,36,47,106,121,230,8,8,21,93,110,206,149,187,340,604,683,1287,47,80,124,34,42,79,928,1264,2192,426,519,948,9,11,23,10440,12370,22816,160,127,292,75,60,139,12,5,21,0,0,4,40,52,87,37,77,119,80,129,204,10273,9895,20165,57,51,111,26,41,61,10354,9981,20340,1966,1942,3909,21,18,45,23264,24836,48097
20403,230,283,512,4110,4966,9077,0,0,0,472,551,1020,8,4,12,6978,7939,14916,46,43,87,144,135,286,194,246,439,34,35,70,336,406,740,13,4,16,109,135,241,282,345,629,657,720,1376,46,72,115,73,93,166,1207,1651,2855,857,980,1843,20,25,44,15572,18357,33936,311,284,595,135,91,222,28,29,60,4,4,13,109,93,204,97,130,223,216,231,445,18445,17204,35643,117,96,218,65,92,155,18627,17391,36011,3243,2908,6155,60,57,116,38412,39637,78048
20501,183,280,462,2662,3330,5993,0,0,0,358,387,746,65,77,141,4468,5021,9492,46,69,114,124,126,252,121,138,259,62,49,109,57,76,135,6,9,12,251,264,514,190,222,408,710,832,1538,55,69,121,61,90,152,836,1132,1963,722,884,1604,20,19,41,10812,12790,23595,119,112,233,101,92,196,15,18,35,0,3,0,65,68,131,69,99,169,135,171,306,14061,13561,27621,85,86,172,28,60,92,14178,13710,27889,2068,2046,4116,24,34,56,27635,29255,56890
20502,146,216,353,2900,3325,6221,0,0,0,277,287,567,71,72,147,3231,3866,7098,11,24,39,88,92,182,140,179,321,22,21,45,50,72,118,8,7,19,49,38,89,214,268,482,545,573,1121,43,49,98,53,67,118,798,1105,1906,441,480,916,18,21,47,8963,10555,19518,71,81,154,66,52,120,11,21,30,9,0,11,43,45,84,51,106,160,103,147,249,12022,11275,23298,80,59,142,42,43,85,12143,11378,23517,2313,2214,4527,28,15,42,23840,24678,48518
20503,202,351,549,3588,4366,7957,0,0,0,454,527,978,0,5,3,5284,5926,11209,22,35,52,221,216,441,87,128,214,45,39,83,89,103,195,15,5,19,66,92,158,170,202,376,637,726,1365,45,84,128,44,51,94,1215,1656,2875,613,709,1319,26,31,59,12636,14893,27527,125,96,223,46,39,82,28,35,61,7,0,5,52,49,104,75,151,226,136,201,335,18288,17459,35748,129,102,236,71,117,189,18487,17685,36166,2986,2930,5914,33,31,66,34684,36256,70938
20504,230,327,558,3352,4311,7656,0,0,0,311,363,675,52,68,116,6786,7769,14563,16,24,38,360,361,723,155,208,363,82,87,169,88,129,215,7,12,23,79,101,180,313,360,670,743,912,1651,72,117,185,54,68,117,779,1095,1874,701,830,1530,24,22,43,13964,16845,30814,169,166,334,312,269,585,22,18,39,3,0,8,77,67,146,119,156,270,198,224,420,18952,17706,36655,112,99,210,48,89,137,19108,17889,36998,3700,3643,7339,66,39,100,37778,39411,77186
20505,120,175,290,2820,3429,6256,0,0,0,251,293,542,32,37,63,3586,4056,7645,10,17,29,79,68,148,52,64,115,33,32,61,48,55,103,13,6,16,55,55,113,70,88,160,427,427,854,15,21,34,38,39,78,747,985,1733,412,478,894,10,9,13,8692,10170,18856,100,79,183,66,66,130,9,11,19,0,0,0,44,47,87,52,99,150,96,140,239,10822,9824,20644,65,57,123,25,37,64,10918,9915,20826,2680,1875,4556,62,16,77,22742,22439,45175
20601,665,959,1620,930,1239,2168,22,30,57,138,186,326,0,0,0,8107,9475,17583,11,16,30,3016,3240,6257,71,71,143,21,14,36,50,64,120,67,59,128,72,95,167,119,148,270,166,173,343,20,18,37,8,15,29,300,449,753,515,596,1111,8,25,40,13651,15936,29584,857,659,1516,1773,1748,3532,96,164,260,3,3,11,60,42,106,173,214,384,234,261,497,22632,23760,46397,382,326,709,78,172,252,23085,24262,47352,2322,1987,4316,79,77,156,42772,46059,88831
20602,332,527,862,703,811,1520,0,0,0,81,106,187,0,0,0,3825,4585,8407,17,22,35,2322,2562,4883,18,46,66,12,12,18,35,48,83,29,25,50,30,50,74,32,44,78,96,126,223,15,24,39,7,3,12,188,299,486,284,385,674,8,12,23,7707,9157,16861,247,180,427,353,349,696,93,138,236,6,3,7,34,31,68,74,91,163,113,121,237,14450,15421,29868,208,201,406,64,115,175,14719,15731,30452,1221,1141,2361,22,35,59,24814,27380,52193
20603,702,997,1699,1292,1666,2954,5,0,7,258,267,518,0,0,0,10000,11223,21226,20,21,47,1437,1633,3069,47,75,121,16,15,33,52,84,138,131,185,310,62,79,143,120,186,309,265,296,558,9,13,22,9,13,26,485,655,1140,520,664,1183,4,9,13,14739,17079,31814,1069,833,1902,1376,1429,2806,40,45,86,0,0,0,68,62,132,93,103,199,163,174,330,12715,12324,25037,131,112,249,36,69,108,12885,12505,25393,1923,1842,3766,51,53,104,32943,34957,67899
20604,3975,5526,9504,2289,2425,4714,0,10,9,534,642,1177,6,5,14,9592,10296,19885,24,45,74,930,968,1898,34,52,95,51,53,101,119,140,260,137,137,275,309,340,641,414,552,965,596,660,1257,19,24,39,40,44,87,672,765,1441,1461,1892,3360,38,34,68,17268,19089,36357,5056,4104,9156,3062,2850,5912,297,307,600,4,3,10,276,221,492,317,365,681,595,582,1186,37282,35946,73229,519,393,909,145,180,322,37949,36518,74461,8516,7585,16105,795,658,1450,77514,77211,154722
20605,717,1039,1760,2619,2988,5615,0,0,0,242,258,497,0,0,0,7672,9048,16718,17,24,41,1967,2138,4105,57,76,138,16,16,35,105,145,248,98,81,177,100,122,215,156,192,351,396,430,826,5,17,23,12,34,43,532,682,1212,650,874,1523,27,24,57,14683,17150,31831,1190,907,2097,715,653,1364,1634,1722,3356,0,9,5,71,64,133,187,195,385,259,266,526,25268,24983,50262,317,241,562,109,246,354,25700,25470,51171,4488,4054,8547,127,150,277,49513,51408,100921
20606,585,848,1436,2229,2821,5047,0,0,4,139,178,315,3,0,3,4221,5220,9442,6,11,16,1163,1417,2575,26,27,53,4,8,9,63,89,153,48,46,93,89,92,177,90,138,229,299,319,622,7,8,13,9,19,33,383,495,875,322,466,789,19,13,32,9112,11357,20466,612,547,1160,446,442,890,1333,1483,2817,0,0,0,51,45,99,74,74,148,126,115,248,14467,14754,29220,192,158,353,52,110,159,14714,15018,29732,2195,2305,4501,104,118,218,29219,32242,61463
20607,1227,1840,3072,1607,1871,3473,3,6,3,173,205,375,0,0,0,5924,6892,12818,22,24,48,1405,1653,3058,18,28,51,20,15,29,82,98,183,56,78,135,77,89,171,144,169,312,245,232,476,18,18,34,9,20,31,346,523,865,480,637,1114,18,25,43,10641,12586,23228,373,326,694,1085,1131,2215,306,343,649,3,4,8,35,24,54,149,170,324,185,192,388,26197,26034,52227,361,329,692,100,157,257,26660,26520,53176,3462,3105,6568,113,94,204,44058,46136,90192
20701,2296,3247,5554,5801,7211,13017,8,4,11,1084,1351,2438,0,0,8,15523,17619,33146,59,108,171,3520,3953,7471,56,68,127,47,50,98,214,284,494,158,177,329,225,301,527,423,536,955,1004,1139,2146,62,79,139,38,53,93,1779,2597,4380,1332,1770,3102,39,39,79,31388,37339,68728,2215,2073,4289,987,898,1881,725,764,1492,0,0,0,205,191,394,277,312,590,485,502,984,37040,37003,74045,340,285,626,88,188,278,37470,37476,74945,3795,3823,7616,309,251,560,79674,86373,166047
20702,2113,2827,4936,2107,2739,4845,0,3,8,1008,1257,2269,7,10,18,8807,10217,19025,74,87,159,4556,4966,9522,40,57,99,46,47,89,141,162,304,357,361,716,273,339,605,429,490,921,642,767,1412,42,34,70,26,41,72,821,1168,1988,1274,1568,2847,24,15,40,20676,24336,45016,1102,1023,2123,1955,1877,3836,143,160,306,0,0,0,279,283,556,300,344,640,577,623,1197,18171,17391,35561,90,88,177,57,58,117,18321,17540,35858,2233,2263,4498,162,171,336,47289,50816,98101
20703,2717,3331,6048,2661,3446,6113,0,0,0,1119,1359,2479,12,3,11,7784,9273,17056,110,152,264,1905,2157,4066,49,63,116,46,55,106,190,215,404,56,76,133,235,277,516,366,440,805,685,901,1586,108,187,293,69,87,155,1134,1634,2766,1354,1656,3012,24,48,74,17910,22033,39937,2238,1855,4090,842,703,1551,90,90,172,5,0,5,300,272,578,235,270,500,536,540,1080,24095,23373,47468,189,138,324,65,109,179,24351,23623,47968,3091,2970,6060,185,199,386,51952,55349,107296
20801,455,762,1216,5133,6594,11726,0,0,0,221,292,510,4,0,5,9660,11597,21257,32,40,70,1981,2140,4118,46,72,121,13,26,43,152,217,367,89,81,173,105,129,233,127,163,289,595,766,1366,9,19,29,18,24,39,1118,1501,2627,566,748,1316,26,34,64,19917,24428,44344,405,384,785,316,364,686,1415,1496,2910,5,0,0,68,52,121,96,121,222,163,180,343,22316,21739,44052,170,127,293,58,124,185,22541,21987,44531,2322,2489,4810,105,101,204,47638,52184,99827
20802,1411,1930,3335,3090,3818,6901,3,0,3,382,483,867,0,0,0,11625,13651,25277,43,52,93,4559,5170,9729,115,147,263,29,33,62,136,182,317,135,149,276,147,191,332,206,285,490,520,610,1139,24,33,53,36,42,85,892,1303,2195,912,1243,2151,43,59,100,22895,27447,50345,3801,3186,6987,688,607,1288,12169,13268,25441,0,0,0,222,167,393,233,287,521,459,456,914,29255,28239,57488,313,246,561,105,167,274,29674,28650,58324,4061,4224,8287,142,204,347,75300,79971,155271
20803,857,1261,2114,4041,5431,9472,3,3,5,453,491,949,4,3,9,13385,15493,28877,57,113,171,2853,3145,6002,129,153,288,63,70,134,139,181,322,111,128,244,126,175,301,345,392,740,727,927,1658,34,51,84,32,64,102,996,1516,2507,965,1243,2211,33,27,62,24503,29633,54137,1055,1006,2060,634,631,1264,588,659,1247,3,0,3,121,122,246,178,228,400,302,350,651,27094,26363,53460,193,135,329,94,164,254,27377,26668,54042,3083,3061,6145,75,94,168,58466,63359,121824
20804,342,531,878,1914,2430,4349,0,0,0,130,133,260,0,0,0,3932,4618,8552,15,21,29,1250,1355,2605,26,36,63,10,6,15,46,57,103,25,38,64,59,49,106,72,70,140,261,261,521,12,9,23,10,12,21,412,558,970,241,356,597,0,14,12,8401,10033,18434,743,589,1329,171,190,368,769,829,1600,0,0,0,45,49,91,62,78,141,111,126,232,8252,8271,16522,74,72,146,24,27,50,8349,8372,16719,1089,1127,2222,43,43,85,20025,21843,41870
20901,971,1422,2397,3545,4738,8284,11,11,12,585,703,1283,45,49,93,14428,16789,31214,55,69,125,2775,2891,5666,51,74,127,42,55,100,170,223,389,156,137,293,153,190,345,329,378,709,747,852,1593,70,85,153,20,41,63,1111,1674,2786,1215,1487,2697,27,40,61,25511,30492,56005,1253,1061,2312,1576,1485,3062,89,104,188,6,5,6,162,151,310,194,292,489,365,442,809,27835,26275,54107,261,209,471,106,147,256,28199,26632,54830,3248,3004,6253,80,98,182,61292,64750,126037
20902,1294,1712,3002,1119,1462,2576,21,33,52,219,260,483,3,6,5,10812,12233,23047,28,39,73,4147,4409,8561,104,164,270,20,23,45,53,71,125,84,93,175,90,112,204,183,206,385,296,367,661,30,55,90,37,37,72,322,476,793,968,1116,2080,18,15,34,18536,21184,39721,1923,1408,3331,2850,2588,5437,49,50,100,4,4,9,318,245,565,175,206,379,497,453,949,18137,17579,35712,219,191,412,74,122,191,18425,17887,36316,3221,2953,6172,77,89,169,46881,48327,95204
20903,251,363,617,2370,2947,5311,0,3,3,417,487,907,203,212,420,6858,7304,14164,30,38,67,868,921,1788,45,66,114,25,22,44,115,160,271,37,48,79,67,71,139,173,207,381,433,536,973,39,50,87,23,32,59,675,890,1562,645,726,1370,17,22,34,13043,14735,27780,180,177,359,245,257,495,41,40,82,0,3,0,55,39,95,66,131,199,121,178,300,17113,15977,33092,123,95,219,54,101,153,17291,16173,33466,1602,1469,3067,28,28,56,32796,33418,66211
20904,3588,4250,7838,4236,5380,9617,67,75,138,886,958,1845,44,39,80,29483,32450,61938,52,82,134,10661,11045,21706,274,331,611,206,229,441,126,173,296,712,714,1419,368,417,787,1289,1438,2729,1081,1292,2369,93,139,238,178,202,376,1040,1415,2452,4912,5263,10173,22,36,60,55724,61676,117401,7910,6933,14847,10933,10440,21368,45,42,86,8,10,24,5083,4390,9471,425,477,901,5517,4874,10391,33368,30611,63983,239,206,446,104,193,299,33709,31014,64723,7492,7191,14683,200,237,439,125124,126650,251778
21001,637,897,1529,1301,1687,2988,22,18,35,159,232,397,3,5,0,12642,13912,26557,23,33,53,2263,2328,4590,59,66,129,10,15,27,44,76,121,156,158,322,39,69,108,192,205,391,262,323,591,13,24,34,18,19,30,440,688,1129,594,691,1290,14,11,29,18252,20561,38814,503,452,951,835,739,1570,15,14,27,4,0,5,100,93,197,53,66,120,147,163,312,8128,7176,15308,66,52,115,26,49,74,8217,7283,15498,1303,1258,2559,39,41,84,29958,31396,61357
21002,76,97,171,1447,1748,3200,0,0,0,66,96,160,0,0,0,3831,3945,7772,26,41,62,127,151,276,29,32,56,4,19,21,52,75,128,11,8,10,23,30,49,108,106,214,246,266,510,11,15,29,22,20,36,458,633,1097,275,281,558,5,5,9,6741,7464,14207,25,23,52,67,64,134,16,9,24,0,0,0,26,26,59,22,26,57,53,58,112,7956,7640,15597,60,48,105,18,31,51,8037,7720,15754,1042,965,2004,12,8,24,16074,16412,32486
21003,818,1024,1838,985,1365,2350,71,77,149,176,229,402,0,0,0,10248,11790,22035,18,23,34,1864,2104,3967,66,109,175,30,34,63,56,70,123,104,113,210,93,102,187,134,168,302,213,254,464,26,29,55,12,16,29,308,461,766,554,700,1252,18,8,28,14970,17640,32614,2612,2039,4655,6961,6197,13158,26,28,53,3,7,9,199,155,352,110,116,229,312,276,588,11011,10469,21481,125,84,212,39,79,124,11175,10637,21814,2816,2582,5396,64,76,142,39753,40498,80252
21004,199,295,497,1577,2057,3641,8,4,13,194,232,431,89,96,183,5951,6531,12487,31,39,71,360,362,720,80,89,167,57,64,121,68,93,160,24,18,45,59,70,122,166,170,338,281,322,602,22,42,58,26,31,52,435,682,1123,443,580,1025,9,12,19,9883,11493,21370,323,333,654,233,220,455,21,17,34,0,0,0,249,266,515,56,77,132,300,342,647,9593,8871,18464,70,52,121,26,32,56,9683,8951,18638,1254,1167,2426,22,22,46,21923,22841,44763
21005,2628,2951,5581,2193,2855,5046,1451,1481,2926,437,455,889,4,0,4,27038,28684,55720,51,62,116,3463,3502,6967,265,283,550,387,444,835,70,99,169,731,761,1492,335,377,707,630,710,1346,551,608,1158,85,94,177,124,128,252,749,918,1671,3016,3161,6173,40,41,88,41624,44670,86293,5910,5341,11252,23142,22653,45799,26,32,50,4,0,7,5692,4940,10631,273,288,553,5968,5226,11191,15825,13934,29759,136,102,235,81,96,176,16043,14126,30173,7227,6463,13693,219,238,457,102787,101709,204493
21101,3147,3716,6867,4670,5938,10608,12,9,25,1695,1947,3642,91,92,182,13908,15895,29802,253,301,552,1910,1936,3845,128,187,316,239,292,534,253,341,597,350,331,684,381,452,832,1346,1566,2908,1224,1501,2723,126,174,299,214,216,427,1543,2068,3613,2572,3050,5624,150,179,323,31062,36477,67536,2855,2821,5679,1249,1215,2466,64,91,151,0,5,8,482,497,979,398,503,899,883,999,1882,33978,31167,65144,212,201,413,130,233,366,34323,31594,65921,3973,3956,7935,121,153,279,77680,81035,158721
21102,186,301,490,1000,1227,2231,0,3,3,343,415,758,6,0,8,2679,2852,5533,28,39,64,525,531,1055,19,24,46,16,8,27,95,119,208,52,45,102,78,68,147,215,213,426,255,261,514,15,20,33,26,34,65,293,432,724,388,484,867,3,9,12,6039,6795,12831,135,134,269,204,218,420,19,19,37,0,0,0,60,57,122,50,54,101,110,114,222,5426,5064,10490,27,19,46,17,34,49,5475,5115,10593,569,588,1156,14,15,29,12747,13291,26042
21103,1040,1457,2497,3546,4814,8362,0,0,0,2235,2504,4743,16,9,22,9179,10582,19767,278,359,638,747,865,1611,87,130,214,118,125,241,404,508,907,77,80,160,190,256,448,720,849,1574,856,937,1789,122,173,297,187,219,405,1269,1913,3188,1962,2269,4237,133,194,330,22136,26785,48926,1063,1057,2121,510,484,989,51,63,110,0,0,0,272,265,540,272,337,610,539,611,1145,26453,25049,51505,210,158,365,82,146,225,26738,25360,52100,2841,2732,5578,72,89,163,55002,58631,113632
21104,1381,1777,3158,1717,2104,3820,0,0,0,852,1043,1894,0,0,0,4882,5744,10627,131,152,284,954,1050,2008,58,58,118,44,46,88,112,120,228,68,70,137,146,164,310,297,321,615,421,522,942,57,88,147,100,137,233,704,995,1700,957,1176,2128,21,42,64,11523,13831,25350,1273,1180,2452,623,545,1171,41,46,89,0,6,4,263,258,522,129,153,288,395,420,811,13377,12716,26091,109,92,204,34,67,95,13514,12870,26387,1488,1598,3089,67,89,151,30310,32352,62666
21105,601,923,1526,5168,6697,11865,0,0,0,1831,1954,3785,118,120,238,10893,12434,23330,356,425,781,587,605,1188,213,242,459,133,129,260,285,362,643,34,46,81,267,310,584,668,796,1471,1049,1237,2282,108,136,245,437,483,918,1566,2212,3781,2662,3002,5665,151,182,336,26524,31382,57907,403,389,791,218,193,407,101,122,228,8,6,16,135,135,270,267,424,690,409,568,980,42402,39471,81866,325,234,559,132,263,398,42867,39962,82826,4453,3954,8409,72,65,141,75644,77561,153206
21201,1302,1437,2742,4038,5020,9054,0,0,0,1028,1153,2185,43,47,84,9887,10948,20835,92,99,185,592,598,1192,118,128,243,167,182,352,116,155,268,166,174,340,160,211,378,697,797,1489,743,906,1649,51,77,126,212,241,452,1002,1390,2392,1693,1941,3636,44,45,91,20852,24114,44966,1662,1561,3221,1625,1514,3137,51,44,97,4,0,12,1664,1437,3094,161,202,360,1828,1640,3468,26422,25207,51628,177,134,316,74,127,193,26668,25470,52140,3850,3758,7609,63,92,159,57893,59639,117533
21202,3075,3398,6471,3178,4056,7229,5,8,14,1084,1237,2325,70,60,132,13855,15169,29022,84,119,200,2441,2435,4871,158,246,407,210,199,412,128,144,269,484,496,975,271,275,547,1126,1217,2338,795,947,1736,59,84,143,201,235,434,958,1327,2275,2347,2568,4914,47,53,93,27490,30867,58358,3057,2850,5911,7663,6935,14594,56,67,126,6,0,10,1029,971,2002,323,366,686,1355,1340,2691,20768,19027,39792,149,100,253,74,112,191,20992,19247,40240,4339,4127,8468,123,140,264,68153,68974,137132
21203,5650,6125,11778,4615,5700,10319,7,8,20,1054,1299,2357,27,22,54,20614,22270,42885,107,144,249,1956,2010,3962,243,343,583,628,677,1307,133,172,300,593,633,1221,570,617,1186,1998,2223,4221,1211,1406,2619,78,103,186,398,452,846,1169,1563,2730,3785,4256,8036,73,88,164,39264,43981,83242,8652,8231,16879,12234,11613,23843,69,84,152,9,13,22,6883,6166,13050,369,454,819,7259,6629,13891,32923,30572,63492,199,161,362,104,144,252,33232,30877,64106,6715,6270,12985,179,264,443,113259,114062,227325
21204,12630,14733,27370,2538,3059,5597,8,13,21,768,876,1647,8,7,17,17692,19054,36748,142,130,273,5327,5684,11008,258,343,606,164,184,348,108,131,239,295,331,632,389,442,836,853,1002,1854,778,933,1702,34,69,105,235,288,527,948,1229,2180,2381,2658,5039,45,59,105,32971,36511,69484,5899,4649,10541,12673,10841,23512,313,298,606,0,0,6,2835,2311,5145,420,423,850,3258,2740,5994,22998,19458,42459,164,122,282,85,103,193,23252,19684,42933,6959,6032,12992,232,253,490,98187,95743,193933
21205,6443,7060,13506,3466,4417,7879,15,17,35,1472,1813,3280,7,9,17,14787,16341,31127,164,197,354,6156,6687,12852,112,153,263,80,102,180,174,208,378,459,500,960,449,476,927,747,858,1601,1026,1222,2246,45,65,116,112,126,234,1668,2346,4014,2077,2654,4731,63,65,123,33077,38256,71332,7513,6237,13755,2853,2296,5147,308,360,670,0,0,0,879,776,1656,460,520,976,1346,1293,2636,33794,30791,64579,269,204,469,113,134,251,34177,31121,65294,5566,4957,10522,396,366,763,91666,91957,183617
21301,9562,11847,21410,1865,2125,3991,24,36,53,1615,1429,3049,0,0,0,25930,27793,53721,48,53,95,5449,5630,11082,280,363,648,287,282,572,119,156,277,763,832,1599,489,528,1012,843,959,1804,484,547,1032,52,66,121,153,160,313,568,760,1333,3497,3748,7242,49,48,95,42533,45509,88050,3561,2437,5993,7003,5822,12820,37,34,72,0,0,4,1967,1587,3553,200,232,438,2173,1823,3999,20639,18213,38847,151,111,267,79,110,189,20866,18434,39303,7396,6657,14051,173,200,377,93306,92767,186072
21302,730,1136,1863,1972,2668,4643,3,3,4,271,349,617,0,0,0,10447,12090,22535,50,48,103,2446,2583,5028,96,107,200,42,35,74,139,204,341,81,94,175,138,156,295,201,254,462,373,516,887,28,41,76,34,38,73,519,739,1257,911,1045,1963,13,20,32,17770,20988,38760,820,730,1551,2196,2094,4295,36,51,91,4,4,10,155,128,285,106,139,249,271,266,540,17194,16213,33408,189,131,318,60,79,149,17445,16426,33868,2522,2301,4826,57,53,112,41855,44049,85901
