SA3_CODE_2021,Separate_house_NB0_i_sa_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sd_r_or_t_h_t_1_s_NB0_i_sa_b,Sd_r_or_t_h_t_1_st_NofB_1,Sd_r_or_t_h_t_1_st_NofB_2,Sd_r_or_t_h_t_1_st_NofB_3,Sd_r_or_t_h_t_1_st_NofB_4,Sd_r_or_t_h_t_1_st_NofB_5,Sd_r_or_t_h_t_1_st_NofB_6_m,Sd_r_or_t_h_t_1_st_NofB_NS,Sd_r_or_t_h_t_1_st_Total,Sd_r_or_t_h_t_2m_s_NB0_i_sa_b,Sd_r_or_t_h_t_2m_sts_NofB_1,Sd_r_or_t_h_t_2m_sts_NofB_2m,Sd_r_or_t_h_t_2m_sts_NofB_3,Sd_r_or_t_h_t_2m_sts_NofB_4,Sd_r_or_t_h_t_2m_sts_NofB_5,Sd_r_or_t_h_t_2m_st_NofB_6_m,Sd_r_or_t_h_t_2m_sts_NofB_NS,Sd_r_or_t_h_t_2m_sts_Total,Sd_r_or_t_h_t_T_NB0_i_sa_b,Sd_r_or_t_h_t_Total_NofB_1,Sd_r_or_t_h_t_Total_NofB_2,Sd_r_or_t_h_t_Total_NofB_3,Sd_r_or_t_h_t_Total_NofB_4,Sd_r_or_t_h_t_Total_NofB_5,Sd_r_or_t_h_t_Tot_NofB_6_m,Sd_r_or_t_h_t_Tot_NofB_NS,Sd_r_or_t_h_t_Total_Total,Fl_a_1_or2_st_bl_NB0_i_sa_b,Fl_a_1_or2_st_bl_NofB_1,Fl_a_1_or2_st_bl_NofB_2,Fl_a_1_or2_st_bl_NofB_3,Fl_a_1_or2_st_bl_NofB_4,Fl_a_1_or2_st_bl_NofB_5,Fl_a_1_or2_st_bl_NofB_6_m,Fl_a_1_or2_st_bl_NofB_NS,Fl_a_1_or2_st_bl_Total,Fl_a_3_st_bl_NB0_i_sa_b,Fl_a_In_3_st_bl_NofB_1,Fl_a_In_3_st_bl_NofB_2,Fl_a_In_3_st_bl_NofB_3,Fl_a_In_3_st_bl_NofB_4,Fl_a_In_3_st_bl_NofB_5,Fl_a_In_3_s_bl_NofB_6_m,Fl_a_In_3_st_bl_NofB_NS,Fl_a_In_3_st_bl_Total,Fl_a_4_to_8_s_b_NB0_i_sa_b,Fl_a_4_to_8_s_b_NofB_1,Fl_a_4_to_8_s_b_NofB_2,Fl_a_4_to_8_s_b_NofB_3,Fl_a_4_to_8_s_b_NofB_4,Fl_a_4_to_8_s_b_NofB_5,Fl_a_4_to_8_s_b_NofB_6_m,Fl_a_4_to_8_s_b_NofB_NS,Fl_a_4_to_8_s_b_Total,Fl_a_9_or_m_s_b_NB0_i_sa_b,Fl_a_9_or_m_s_b_NofB_1,Fl_a_9_or_m_s_b_NofB_2,Fl_a_9_or_m_s_b_NofB_3,Fl_a_9_or_m_s_b_NofB_4,Fl_a_9_or_m_s_b_NofB_5,Fl_a_9_or_m_s_b_NofB_6_m,Fl_a_9_or_m_s_b_NofB_NS,Fl_a_9_or_m_s_b_Total,Fl_a_At_to_a_h_NB0_i_sa_b,Fl_a_At_to_a_hse_NofB_1,Fl_a_At_to_a_hse_NofB_2,Fl_a_At_to_a_hse_NofB_3,Fl_a_At_to_a_hse_NofB_4,Fl_a_At_to_a_hse_NofB_5,Fl_a_At_to_a_hse_NofB_6_m,Fl_a_At_to_a_hse_NofB_NS,Fl_a_At_to_a_hse_Total,Fl_a_Total_NB0_i_sa_b,Fl_a_Total_NofB_1,Fl_a_Total_NofB_2,Fl_a_Total_NofB_3,Fl_a_Total_NofB_4,Fl_a_Total_NofB_5,Fl_a_Tot_NofB_6_or_m,Fl_a_Total_NofB_NS,Fl_a_Total_Total,Other_dwelling_NB0_i_sa_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dw_struct_NS_NB0_i_sa_b,Dw_struct_NS_NofB_1,Dw_struct_NS_NofB_2,Dw_struct_NS_NofB_3,Dw_struct_NS_NofB_4,Dw_struct_NS_NofB_5,Dw_struct_NS_NofB_6_or_m,Dw_struct_NS_NofB_NS,Dw_struct_NS_Total,Total_NB0_i_sa_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
12501,37,190,1425,4614,3252,1179,425,822,11949,7,79,189,117,26,0,0,39,463,6,105,342,1788,485,51,12,169,2969,10,185,533,1905,507,55,17,208,3423,36,317,1647,224,39,3,6,187,2460,9,83,1331,546,6,0,8,150,2131,79,1518,4289,965,52,9,5,408,7307,18,2086,4298,972,57,4,0,464,7892,5,37,122,87,46,24,17,34,369,131,4045,11687,2792,196,41,22,1237,20158,6,11,41,21,9,5,4,21,115,3,29,75,17,4,3,0,26,162,184,4465,13759,9357,3972,1279,466,2320,35804
12502,24,134,998,5105,5344,2002,477,508,14595,34,187,135,391,64,15,5,52,876,34,175,806,2382,1013,170,15,192,4780,65,359,942,2775,1075,183,20,245,5658,42,209,250,80,13,0,0,56,657,33,98,609,205,9,0,0,80,1039,16,302,1725,433,4,0,3,147,2642,8,121,617,118,0,0,0,51,916,0,13,40,14,19,6,5,9,107,105,739,3253,854,53,11,9,343,5363,0,8,15,5,0,0,4,7,38,0,4,14,0,4,4,0,6,34,199,1243,5220,8738,6474,2199,501,1103,25687
12503,72,452,3139,13307,9130,2920,752,2624,32390,39,310,713,693,141,15,12,264,2184,4,364,737,2182,1338,259,31,447,5362,47,677,1448,2869,1480,272,40,709,7544,92,755,1040,254,34,9,7,332,2509,27,324,3484,453,30,0,3,477,4797,14,373,2696,504,15,0,0,400,4009,12,135,315,32,0,0,0,102,595,4,47,204,145,76,31,8,45,562,152,1626,7741,1390,155,41,21,1355,12471,4,17,65,50,12,3,0,21,176,6,46,66,22,20,6,0,33,195,274,2813,12452,17642,10790,3239,809,4744,52771
12504,39,224,1565,8412,6598,2163,504,809,20312,20,208,1061,917,103,20,0,171,2499,10,289,1130,2512,729,111,21,260,5064,32,494,2193,3431,837,130,26,436,7565,34,503,3417,694,48,4,6,347,5045,30,445,5896,955,29,3,6,597,7963,53,1117,5700,1112,21,5,0,715,8726,190,1365,4267,633,19,0,0,465,6940,3,22,81,46,10,9,8,14,195,317,3463,19357,3435,127,21,17,2137,28874,16,12,106,35,3,5,0,18,191,9,32,64,19,3,0,0,28,156,405,4217,23283,15337,7574,2315,547,3426,57104
12601,4,67,498,3305,4900,2050,455,207,11485,13,21,176,277,18,9,0,11,523,4,60,223,548,224,36,0,31,1134,13,88,399,822,239,46,4,43,1657,6,96,93,22,8,4,0,19,243,0,81,1010,349,10,0,0,52,1505,23,678,1868,360,6,0,0,153,3095,21,276,565,164,0,0,0,38,1064,4,18,40,16,8,7,4,4,97,57,1149,3578,912,34,10,4,275,6009,0,0,0,4,0,0,0,0,10,4,9,20,5,0,0,0,5,43,76,1312,4487,5051,5175,2108,461,529,19200
12602,29,181,1684,8336,8490,3885,959,660,24223,21,185,723,1670,167,42,13,130,2961,10,291,1961,1982,719,115,16,186,5278,33,475,2686,3653,889,154,34,317,8239,35,513,906,240,20,14,4,126,1855,33,1303,5052,511,20,22,5,324,7263,58,2201,4928,933,29,0,3,372,8531,67,3047,2900,366,14,0,0,343,6732,5,31,54,21,21,15,8,13,172,197,7097,13836,2073,102,53,19,1173,24551,7,34,40,42,3,0,0,24,152,10,33,19,6,6,26,7,17,125,280,7821,18269,14111,9486,4117,1013,2189,57279
12701,38,370,1122,8672,21208,4122,782,1879,38193,4,26,116,417,145,12,9,66,791,3,117,173,974,661,60,9,125,2110,5,146,285,1392,810,69,11,184,2906,52,118,168,98,3,0,3,100,550,23,23,163,47,0,0,0,66,324,0,0,15,0,7,0,0,3,25,0,0,0,0,0,0,0,0,0,0,36,97,57,59,13,8,19,293,73,176,442,201,74,13,8,199,1195,0,18,65,14,3,0,0,10,109,0,13,22,32,64,14,0,11,151,120,726,1927,10310,22158,4218,804,2286,42554
12702,56,443,3120,17380,14376,4477,1283,2263,43397,11,152,367,789,48,18,3,125,1508,17,243,1092,3461,816,111,10,334,6082,26,396,1463,4249,865,125,10,455,7592,22,528,1043,414,41,16,11,201,2274,17,204,1951,224,7,0,0,211,2615,7,211,1583,120,0,0,3,201,2120,18,101,328,103,0,0,0,53,604,3,70,380,185,81,52,13,78,860,64,1114,5279,1046,132,62,29,748,8473,11,51,32,10,7,4,0,49,167,7,23,76,30,19,8,4,36,200,163,2029,9971,22717,15400,4685,1327,3548,59830
12703,38,218,982,9210,12503,3021,564,1338,27883,18,82,335,292,65,9,0,141,938,6,240,1181,2348,462,34,6,309,4599,23,321,1516,2640,525,43,9,450,5530,67,267,698,119,10,0,0,164,1323,22,234,3159,309,10,0,3,437,4171,7,182,1066,476,25,0,0,185,1943,75,662,2148,412,13,0,4,429,3739,4,25,119,57,41,13,8,32,293,178,1374,7186,1373,97,14,12,1249,11475,0,8,14,12,0,0,0,10,44,7,10,44,20,7,9,0,19,115,247,1935,9744,13255,13131,3090,583,3066,45048
12801,24,173,1153,8021,9633,3483,637,579,23703,23,155,374,702,87,13,0,83,1441,0,265,1099,3484,625,76,8,244,5801,25,417,1473,4193,714,89,12,320,7245,15,932,1049,322,37,3,0,166,2521,3,666,4090,894,12,0,0,258,5924,55,600,2718,715,14,0,7,231,4345,20,264,962,306,10,0,0,70,1637,0,19,34,17,10,9,4,3,110,103,2487,8849,2253,79,16,12,741,14538,11,54,89,30,16,0,3,19,225,5,10,27,13,4,0,0,10,71,165,3139,11589,14517,10452,3586,661,1671,45784
12802,15,155,853,9375,12470,3702,613,435,27621,5,80,375,600,169,24,4,56,1316,5,136,615,2084,390,56,4,110,3400,8,213,992,2684,558,76,11,164,4719,11,365,594,287,16,0,5,64,1344,0,147,2606,257,3,0,7,118,3137,0,387,1560,247,0,0,0,93,2290,0,34,112,55,0,0,0,4,214,0,17,28,12,11,6,0,9,84,21,948,4900,860,24,9,10,291,7062,5,28,35,11,0,0,0,18,106,4,11,11,10,0,4,0,16,56,58,1365,6792,12942,13061,3792,633,929,39566
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,45,291,4057,19629,12830,1536,232,1563,40190,6,772,2258,1409,268,17,6,388,5131,8,44,193,222,67,5,0,48,594,15,818,2446,1636,335,29,12,435,5725,5,287,517,195,6,0,4,94,1115,0,18,48,18,8,0,0,4,87,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,19,12,314,565,218,13,3,4,104,1227,5,23,24,25,7,0,0,41,132,3,16,12,17,22,4,4,13,90,77,1466,7107,21517,13211,1574,249,2154,47357
20102,38,333,1849,5711,3010,497,127,811,12376,0,55,101,51,5,0,0,22,236,0,0,18,14,0,0,3,10,52,0,55,120,64,12,0,3,31,289,0,38,50,9,0,0,0,20,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,37,48,11,6,0,0,25,126,11,43,36,18,8,0,5,26,144,0,5,6,6,4,5,3,0,28,55,471,2052,5817,3032,507,137,893,12962
20103,46,250,1703,5325,2258,353,95,832,10847,5,102,233,38,14,3,0,46,440,0,0,8,9,4,0,0,0,25,5,102,242,40,14,3,0,49,457,0,22,30,7,0,0,0,15,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,26,30,7,0,0,0,12,74,21,80,49,26,10,0,3,48,247,0,13,10,4,4,0,0,4,40,75,475,2031,5405,2288,363,102,945,11674
20201,30,364,4332,18547,11195,1309,207,1641,37624,12,445,1727,540,49,5,0,295,3076,0,42,155,216,39,0,0,26,481,12,486,1881,756,81,11,0,326,3552,9,90,219,68,5,0,0,56,446,0,3,3,9,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,13,9,101,225,76,10,3,0,59,482,17,29,30,21,7,0,0,34,143,8,13,20,20,20,3,0,10,90,79,987,6492,19419,11312,1325,213,2068,41895
20202,64,470,2979,9014,5480,940,226,1196,20372,10,138,392,160,6,7,0,66,764,0,0,23,25,0,0,0,0,51,10,138,414,181,14,7,0,68,820,0,8,15,3,0,0,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,7,8,15,3,3,0,0,3,34,19,60,39,45,17,6,5,42,235,5,11,7,3,0,0,0,3,29,89,685,3449,9244,5521,950,228,1313,21484
20203,23,137,664,2197,1144,171,51,523,4905,0,25,23,20,3,0,0,18,101,0,0,0,0,0,0,0,0,0,0,25,24,26,3,0,0,18,103,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,18,34,17,16,0,5,0,48,128,8,11,3,3,3,0,0,3,30,48,200,711,2241,1154,173,53,604,5185
20301,20,101,513,2955,3046,514,105,401,7663,0,11,64,28,10,0,0,13,134,0,0,0,0,0,0,0,0,8,0,11,64,32,14,0,0,9,142,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,0,0,0,0,0,7,0,5,0,5,5,0,0,8,17,0,0,0,0,0,0,0,0,7,23,127,580,2993,3065,521,107,419,7837
20302,79,614,7667,35812,20455,2777,532,2880,70806,36,1658,4382,1470,214,23,14,658,8449,11,156,623,726,133,13,5,100,1776,42,1813,5007,2197,351,37,16,764,10223,23,530,949,273,17,0,4,133,1927,5,56,102,4,0,0,0,19,183,4,83,200,30,0,0,0,30,346,0,20,67,48,6,0,4,6,151,0,4,6,4,0,0,0,5,19,27,694,1327,367,27,0,3,190,2634,43,190,195,70,38,4,6,113,654,14,26,31,31,13,3,4,11,141,204,3326,14223,38477,20876,2822,555,3961,84458
20303,37,231,2742,15099,12889,1788,312,1403,34503,12,103,605,449,120,4,0,89,1384,0,18,178,509,130,11,5,56,908,12,124,785,964,248,20,5,143,2291,0,15,75,84,3,0,0,11,196,0,15,23,11,0,0,0,10,58,0,0,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,5,41,109,96,5,0,0,16,275,22,37,58,36,10,0,0,57,223,3,0,6,15,8,0,4,3,54,68,432,3703,16216,13158,1812,320,1625,37342
20401,106,514,2896,10758,6286,951,274,1677,23463,0,191,682,183,8,3,3,118,1195,0,0,15,32,5,0,0,12,64,0,191,700,207,14,3,4,129,1253,5,6,20,29,3,0,3,19,92,0,9,8,21,9,7,0,8,62,0,7,13,13,3,0,0,5,48,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,11,9,22,50,71,17,8,3,32,214,27,138,97,35,12,3,0,110,427,0,13,20,23,4,0,4,6,72,152,883,3766,11096,6331,963,285,1955,25424
20402,44,237,1945,9071,5248,649,160,1110,18472,9,290,1119,198,13,0,0,301,1930,0,21,31,14,6,0,0,9,86,6,315,1143,210,18,0,0,314,2015,0,8,8,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,8,4,0,0,0,3,24,12,57,19,20,10,0,0,81,206,0,0,9,6,7,0,0,16,39,69,619,3127,9317,5283,656,162,1520,20748
20403,58,364,2693,13179,8832,1101,197,1554,27983,5,267,1159,247,18,0,0,235,1940,0,8,55,48,4,0,0,25,147,10,268,1220,299,26,4,0,257,2082,9,92,284,40,12,3,0,46,488,6,0,11,6,8,0,0,6,34,0,9,8,3,0,0,0,6,29,5,15,6,0,0,0,0,5,32,0,3,0,3,3,0,0,3,17,16,122,305,61,23,7,0,64,593,34,66,34,31,11,3,3,90,280,3,17,23,22,15,5,5,27,117,125,840,4273,13588,8909,1118,210,1998,31055
20501,32,169,1703,8867,7614,982,180,1049,20594,0,61,561,203,10,3,0,64,905,0,21,9,14,0,0,0,6,58,0,84,566,214,14,5,0,72,959,0,73,386,120,3,5,0,54,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,6,0,74,388,120,3,0,0,54,648,18,79,205,9,5,0,0,60,379,0,0,6,7,9,0,4,4,31,51,404,2869,9219,7652,991,183,1240,22606
20502,78,387,2525,9453,4696,688,148,1258,19233,4,192,761,228,20,0,4,132,1334,0,4,33,65,16,4,0,10,136,3,202,796,294,30,4,4,143,1467,0,38,94,18,4,0,0,30,189,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,45,104,20,4,0,0,32,204,41,149,104,26,8,0,4,109,451,5,14,20,20,3,0,3,19,91,130,790,3546,9810,4747,702,154,1564,21440
20503,79,412,3654,13970,7658,1121,240,1790,28923,3,199,556,184,16,0,0,90,1047,0,6,62,196,65,14,0,40,382,10,205,618,379,77,13,0,130,1423,0,95,158,51,11,0,0,29,345,5,13,17,3,0,0,0,0,34,0,4,0,3,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,5,115,175,64,16,0,4,30,402,29,112,115,26,9,0,3,62,352,0,5,15,19,6,3,6,8,56,121,844,4577,14457,7753,1145,247,2014,31159
20504,39,253,2625,15274,7291,980,181,1796,28445,28,406,967,203,14,0,0,225,1852,0,23,69,44,3,3,5,18,168,32,430,1030,250,21,5,7,248,2020,18,414,1097,122,8,0,4,218,1889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,10,18,420,1099,122,8,0,4,216,1898,20,52,49,10,3,0,0,64,207,8,12,5,10,12,0,0,0,43,110,1165,4816,15672,7341,983,193,2328,32609
20505,43,228,1997,7995,4867,769,153,1111,17167,4,50,301,149,19,0,0,45,567,4,49,24,17,0,0,3,14,117,4,105,330,164,19,0,5,52,681,3,180,352,75,6,0,0,57,668,0,0,20,6,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,9,3,179,375,83,11,0,0,56,709,31,85,50,18,7,3,0,49,243,0,5,8,12,3,0,4,6,45,83,608,2758,8271,4908,772,161,1279,18838
20601,18,164,3490,9163,3855,633,106,440,17874,13,378,2413,1046,155,28,8,157,4196,9,304,2288,2015,352,35,6,173,5191,28,681,4702,3066,501,62,16,331,9388,48,1219,2001,212,18,4,7,193,3693,30,463,907,68,13,0,0,92,1579,63,1899,2753,215,18,8,3,246,5202,3,547,560,26,0,0,4,39,1172,0,3,3,3,6,0,0,3,23,143,4134,6219,525,53,12,7,575,11671,3,26,102,72,13,5,3,89,318,0,13,15,10,0,0,0,4,47,188,5028,14531,12831,4432,713,138,1442,39297
20602,13,109,2084,5711,2548,466,84,270,11297,4,193,1307,863,140,13,6,75,2608,9,475,1262,1026,155,11,3,102,3042,8,670,2572,1891,295,31,5,180,5652,15,1517,1482,160,11,0,0,156,3345,16,262,400,50,0,0,0,43,776,6,468,674,58,4,0,0,35,1254,7,86,4,0,0,0,0,10,111,0,6,3,0,3,0,0,4,14,48,2334,2564,278,18,0,0,245,5487,0,22,64,32,0,3,0,23,150,0,6,4,0,3,0,0,0,21,74,3148,7293,7913,2862,503,98,722,22606
20603,10,62,1566,5393,3859,938,140,290,12254,7,87,1235,776,159,16,3,83,2366,6,201,1000,1502,370,20,0,130,3230,13,287,2236,2273,534,42,5,223,5602,11,654,1979,694,36,3,4,211,3591,54,971,1496,125,9,0,0,355,3004,5,1192,2136,183,10,0,0,203,3727,7,320,520,202,3,0,0,150,1202,0,3,0,0,0,0,0,0,7,76,3141,6126,1203,54,3,10,919,11541,0,21,46,20,4,0,0,13,99,0,3,7,9,3,0,0,9,26,100,3510,9976,8895,4456,983,154,1450,29523
20604,3,59,463,660,310,78,23,50,1640,7,278,1126,700,198,33,6,87,2435,52,444,1813,2294,896,208,58,210,5984,60,720,2944,2990,1092,242,67,303,8421,30,611,876,308,39,6,0,120,1992,141,1291,2315,569,45,9,5,274,4642,313,3217,5214,876,68,3,8,688,10383,1024,14805,24887,4278,167,18,22,4077,49287,0,0,0,3,0,0,0,4,8,1501,19932,33285,6035,321,38,39,5163,66308,0,34,49,31,17,3,0,144,280,17,69,112,19,4,0,0,83,312,1587,20812,36850,9737,1743,366,121,5732,76956
20605,5,82,836,1862,1140,263,54,153,4404,19,330,2519,2463,590,79,19,226,6245,23,253,1308,2909,799,106,19,300,5718,40,588,3828,5372,1392,185,31,528,11968,208,1804,3723,663,64,7,16,601,7089,205,4004,6084,853,31,9,4,810,12001,109,1994,3272,667,36,5,7,528,6627,71,2851,4509,1174,42,3,6,576,9228,3,8,14,12,3,0,0,5,44,596,10666,17600,3364,176,28,31,2518,34986,19,235,249,55,9,0,0,92,657,7,35,31,5,0,0,0,28,116,662,11601,22555,10666,2727,471,119,3322,52123
20606,6,86,962,2018,1485,489,143,221,5410,4,118,1388,1062,154,27,7,123,2880,0,108,856,1455,319,50,11,128,2933,4,226,2245,2517,474,78,17,248,5815,57,674,1737,633,66,10,7,187,3375,82,2582,3570,587,19,5,3,340,7191,129,2079,2280,575,12,0,0,362,5443,121,1743,2549,391,11,0,0,450,5261,0,0,0,3,0,0,0,3,13,396,7078,10140,2190,111,14,11,1343,21281,0,12,29,22,0,0,5,13,77,0,14,13,10,7,0,0,5,47,409,7417,13394,6759,2075,579,174,1829,32631
20607,9,118,1344,2517,1009,212,48,155,5404,17,533,4371,2969,702,77,23,269,8958,20,297,2115,3125,848,166,21,240,6822,33,828,6485,6092,1550,240,42,503,15779,73,1171,1466,397,62,5,8,280,3459,70,1840,2121,458,29,6,0,348,4876,71,2564,3629,577,25,3,3,310,7188,35,1609,3008,750,14,0,0,546,5976,0,4,12,3,4,0,0,5,34,258,7190,10241,2182,144,14,22,1493,21539,3,85,143,84,27,4,0,66,414,0,12,18,7,0,0,0,15,61,302,8238,18229,10887,2724,471,107,2236,43195
20701,16,146,2611,11804,14140,5209,781,783,35498,15,285,3867,2988,510,75,9,242,7985,8,68,800,2746,1052,94,4,122,4894,21,342,4660,5733,1569,169,14,364,12881,67,987,3437,737,87,11,14,299,5640,92,1226,3107,428,36,5,3,249,5136,58,1297,2430,462,22,4,0,221,4496,10,271,309,38,4,0,0,32,662,0,3,3,0,0,4,0,0,18,225,3788,9281,1665,150,20,12,805,15959,5,44,87,63,10,3,5,40,251,0,22,11,23,5,4,5,9,86,270,4351,16659,19295,15869,5408,817,2002,64668
20702,10,56,774,9185,10950,2591,440,626,24623,4,88,1052,1147,226,14,3,93,2631,0,21,470,2205,1528,168,9,134,4540,7,109,1520,3356,1752,180,10,227,7167,19,108,609,561,37,0,0,51,1380,0,99,444,93,3,0,0,17,660,3,293,1029,188,5,0,0,74,1592,10,231,888,194,3,0,0,67,1387,0,0,5,3,0,0,0,3,12,28,727,2971,1041,52,4,3,213,5042,0,0,8,3,0,0,0,0,11,0,6,14,9,4,0,0,0,34,45,896,5286,13591,12763,2774,450,1072,36874
20703,20,143,2040,11407,8082,2097,363,614,24765,17,284,3165,2035,339,49,11,215,6111,11,56,792,1942,860,112,14,160,3944,33,337,3958,3977,1197,162,16,378,10051,99,295,1031,334,54,9,5,77,1902,72,426,738,77,4,0,4,82,1397,58,624,911,46,0,0,0,124,1771,5,422,1057,40,0,0,0,221,1751,0,7,3,3,6,4,0,7,34,230,1782,3741,506,67,11,8,508,6845,0,0,10,4,0,0,0,0,17,0,0,15,7,11,0,0,9,46,280,2267,9763,15904,9353,2268,388,1501,41733
20801,15,110,2163,9421,9096,2554,319,657,24333,6,259,2595,1450,165,16,3,159,4650,0,62,746,2329,902,67,11,141,4257,8,321,3338,3777,1066,85,11,303,8906,32,297,1301,448,37,7,0,145,2263,13,190,846,290,21,0,0,77,1434,23,495,915,128,5,4,0,85,1652,0,52,165,26,0,0,0,9,257,0,5,3,3,0,0,0,5,17,61,1036,3235,904,66,11,0,315,5625,0,41,164,45,4,0,0,25,279,0,4,8,14,4,0,0,6,41,86,1516,8900,14159,10239,2654,335,1304,39190
20802,29,143,2982,12781,10055,2519,465,810,29785,27,438,4750,3187,356,40,16,330,9147,9,65,1178,3003,1453,117,11,189,6020,37,504,5934,6188,1811,150,30,519,15168,51,3286,4849,1320,221,17,17,512,10282,9,532,2180,239,13,0,3,115,3097,33,856,2484,222,9,0,3,152,3757,0,172,199,13,0,0,0,12,397,0,3,10,10,11,0,0,5,40,99,4855,9720,1803,256,24,22,801,17577,6,44,106,40,7,4,0,18,224,0,15,25,14,4,0,0,5,67,170,5555,18765,20833,12134,2700,514,2159,62824
20803,30,141,2150,12821,9215,1762,263,716,27089,10,557,4301,2441,255,13,8,270,7854,0,73,1276,3083,785,74,16,187,5488,12,631,5571,5526,1043,89,20,459,13342,32,934,3683,1427,121,14,10,387,6606,0,120,613,61,13,0,0,50,857,7,311,758,74,0,0,0,39,1183,0,76,261,6,0,0,0,18,364,0,4,0,3,5,0,0,4,14,45,1442,5325,1570,135,15,10,496,9025,0,92,144,33,0,0,0,42,323,4,15,5,12,9,0,0,0,41,88,2314,13203,19953,10398,1863,293,1710,49824
20804,0,32,593,2795,3088,983,127,173,7781,3,93,961,766,96,11,3,64,2008,0,26,319,801,269,18,3,34,1484,3,114,1287,1575,365,30,7,107,3486,5,581,1508,330,23,6,0,159,2606,20,424,962,185,9,12,3,70,1692,21,297,420,113,3,0,0,42,894,0,77,145,10,0,0,0,13,244,0,0,0,3,0,0,0,0,0,50,1371,3033,644,35,19,5,281,5437,8,93,125,34,9,0,0,31,304,0,3,3,11,6,3,0,0,20,67,1624,5039,5047,3498,1031,142,586,17033
20901,35,223,3713,18583,10942,2228,355,957,37038,15,488,2448,1163,103,8,4,191,4418,8,89,1132,1874,348,20,6,142,3609,23,572,3577,3039,451,33,8,336,8028,12,328,1143,362,29,0,3,88,1964,0,83,331,60,5,0,0,44,516,8,286,574,62,4,0,0,69,1002,0,183,105,15,0,0,0,22,326,0,11,12,0,0,6,0,7,34,21,887,2169,501,34,4,7,228,3849,0,0,19,16,0,0,0,17,53,0,12,19,10,9,0,0,3,51,72,1703,9500,22150,11430,2264,371,1541,49024
20902,23,279,3944,12224,4822,903,201,921,23322,10,840,3740,1184,101,18,5,465,6357,7,244,2329,1834,244,19,8,206,4891,20,1087,6066,3019,345,35,8,665,11246,28,365,725,135,21,5,0,130,1413,49,262,349,51,10,0,0,57,775,35,437,1115,62,0,0,3,80,1730,0,143,187,10,0,0,0,4,350,0,10,8,5,0,4,0,4,31,110,1215,2383,268,33,12,3,277,4295,7,47,95,48,15,0,0,87,309,0,8,6,0,0,0,0,14,38,161,2628,12498,15559,5215,949,222,1973,39208
