SA3_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85_yr_over_Married,M_85_yr_over_Separated,M_85_yr_over_Divorced,M_85_yr_over_Widowed,M_85_yr_over_Never_married,M_85_yr_over_Tot,M_OS_visitors_Married,M_OS_visitors_Separated,M_OS_visitors_Divorced,M_OS_visitors_Widowed,M_OS_visitors_Never_married,M_OS_visitors_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85_yr_over_Married,F_85_yr_over_Separated,F_85_yr_over_Divorced,F_85_yr_over_Widowed,F_85_yr_over_Never_married,F_85_yr_over_Tot,F_OS_visitors_Married,F_OS_visitors_Separated,F_OS_visitors_Divorced,F_OS_visitors_Widowed,F_OS_visitors_Never_married,F_OS_visitors_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85_yr_over_Married,P_85_yr_over_Separated,P_85_yr_over_Divorced,P_85_yr_over_Widowed,P_85_yr_over_Never_married,P_85_yr_over_Tot,P_OS_vis_Married,P_OS_vis_Separated,P_OS_vis_Divorced,P_OS_vis_Widowed,P_OS_vis_Never_married,P_OS_vis_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
50501,0,0,0,0,5330,5337,30,3,0,0,4658,4694,1959,87,79,6,5596,7727,6390,333,516,9,2655,9908,7495,468,908,61,1648,10575,7368,318,1106,150,822,9761,6792,205,839,281,281,8391,2883,62,301,338,72,3649,649,20,59,321,15,1069,40,6,9,0,31,90,33613,1504,3815,1178,21102,61205,3,0,4,0,4940,4945,82,4,0,5,4059,4153,3024,177,175,5,4773,8156,7461,493,737,44,2183,10928,8122,553,1384,139,1276,11480,7879,413,1683,384,671,11029,6027,239,1380,1057,244,8940,2060,54,553,1322,89,4089,383,13,118,1234,34,1782,41,4,14,18,25,100,35090,1953,6049,4212,18297,65608,6,0,4,0,10270,10284,112,7,0,9,8722,8846,4984,267,256,10,10373,15885,13859,827,1250,58,4837,20835,15615,1020,2292,204,2925,22055,15248,729,2785,533,1496,20790,12823,445,2214,1334,518,17329,4944,121,856,1664,160,7740,1032,35,182,1555,47,2849,81,7,29,21,57,195,68700,3454,9871,5390,39399,126814
50502,8,0,0,0,5295,5306,136,12,5,4,5629,5782,4640,176,222,18,10510,15564,8833,491,751,24,4942,15048,7560,564,1320,59,2866,12367,6354,493,1647,130,1721,10350,5456,308,1359,299,749,8169,3703,146,591,454,244,5142,1235,33,121,605,51,2047,101,4,16,6,54,183,38035,2237,6028,1603,32070,79967,8,4,0,0,4942,4957,354,16,14,3,5682,6070,6375,364,386,15,9978,17122,9553,646,1189,79,4431,15897,7614,712,1991,221,2500,13033,6242,558,2503,550,1427,11276,5236,328,2202,1373,687,9834,2840,139,1091,2319,249,6631,625,16,253,2374,92,3367,99,6,21,31,79,231,38944,2794,9655,6971,30073,88433,18,4,0,3,10243,10266,492,33,17,6,11312,11860,11015,541,612,36,20487,32688,18380,1138,1946,105,9376,30944,15175,1278,3312,282,5361,25407,12597,1052,4151,683,3153,21626,10695,640,3560,1675,1435,18002,6544,281,1680,2771,497,11774,1862,48,375,2982,151,5416,199,18,35,36,124,410,76979,5030,15680,8573,62138,168401
50503,10,0,0,5,7049,7064,135,8,4,6,6444,6599,4066,209,191,11,8532,13010,8861,542,728,18,3863,14012,8727,688,1316,76,2209,13022,6991,459,1393,131,956,9934,4934,307,898,284,287,6713,2553,109,324,381,90,3450,626,13,52,294,21,1004,63,9,10,8,73,158,36965,2357,4908,1213,29522,74972,7,0,0,0,6697,6709,319,22,5,3,6072,6424,6199,439,382,19,7842,14890,10063,848,1273,108,3480,15772,9181,884,2098,213,1949,14332,6594,566,2245,602,774,10781,4373,309,1475,1161,236,7558,1960,80,580,1438,70,4125,315,12,107,1125,12,1568,73,9,16,34,49,177,39089,3178,8185,4699,27185,82337,19,0,0,9,13743,13773,457,35,13,8,12515,13028,10266,649,573,35,16373,27902,18923,1390,2004,124,7343,29783,17911,1575,3413,292,4162,27356,13587,1029,3632,734,1732,20711,9313,618,2378,1447,521,14273,4514,183,903,1818,157,7576,937,24,153,1416,33,2571,132,18,25,41,125,334,76057,5534,13099,5915,56704,157309
50601,6,0,0,0,2685,2688,76,3,0,5,2513,2601,2229,117,82,5,3994,6426,4880,273,341,12,1810,7326,3156,296,566,31,1221,5268,2745,220,685,94,612,4360,2216,146,511,142,207,3221,1097,51,186,176,66,1577,250,9,46,124,12,432,49,4,7,3,19,74,16698,1116,2423,591,13128,33963,5,0,0,0,2675,2680,174,17,0,4,2422,2629,3410,212,155,13,3497,7292,5124,373,555,44,1654,7752,3134,360,816,116,947,5379,2647,254,1038,313,414,4661,2037,141,731,615,132,3653,767,49,242,609,34,1696,120,9,43,419,11,595,57,6,3,26,13,103,17479,1421,3582,2170,11795,36441,7,0,0,0,5353,5365,255,25,3,5,4934,5223,5637,331,239,23,7493,13720,10008,649,895,59,3463,15076,6295,649,1380,152,2164,10646,5390,479,1722,407,1028,9021,4255,281,1240,753,340,6873,1865,101,428,787,101,3278,367,11,86,545,20,1023,102,11,5,30,32,176,34180,2538,5997,2758,24925,70401
50602,0,0,0,0,1621,1624,79,9,3,5,2794,2883,2139,97,114,4,5448,7792,3414,224,367,8,2229,6238,2540,263,592,20,1277,4687,2088,200,780,61,952,4080,1532,160,604,135,355,2786,743,56,236,147,135,1311,259,12,48,141,35,485,70,4,13,0,41,133,12861,1018,2746,517,14877,32014,0,0,0,0,1556,1559,165,7,4,0,2678,2854,2828,141,173,9,4471,7617,3406,244,434,36,1714,5824,2366,261,718,86,964,4394,1923,211,917,210,567,3832,1344,149,749,446,251,2944,559,34,254,601,100,1549,122,3,58,581,30,796,45,3,9,22,33,108,12762,1058,3322,1986,12358,31483,0,0,0,0,3177,3182,240,15,7,5,5475,5737,4967,232,282,11,9912,15407,6823,467,800,39,3938,12060,4902,527,1314,106,2240,9087,4009,412,1700,269,1520,7917,2882,311,1351,578,606,5728,1299,91,492,750,233,2869,377,20,103,723,61,1279,113,4,25,22,76,241,25620,2076,6075,2501,27231,63503
50603,5,0,0,0,3066,3070,94,9,0,0,4148,4254,2644,68,98,12,4915,7733,4697,182,278,10,1567,6733,4157,203,459,25,884,5728,3360,156,563,67,589,4732,2825,125,484,141,260,3841,1571,64,224,183,110,2147,473,9,43,253,28,806,115,0,3,5,37,168,19939,818,2151,704,15614,39217,6,0,0,7,3032,3037,264,13,5,0,3413,3698,3476,140,130,7,3495,7246,5194,275,447,35,1299,7253,4130,288,663,99,726,5904,3401,192,856,286,486,5226,2591,136,757,602,226,4312,1131,46,394,959,102,2635,248,10,89,1002,39,1378,88,0,8,40,30,166,20522,1104,3343,3031,12851,40849,7,0,0,5,6093,6109,360,19,4,3,7565,7948,6116,206,226,20,8408,14986,9892,459,725,49,2872,13984,8287,489,1120,127,1609,11632,6759,351,1415,356,1077,9960,5418,259,1240,744,485,8151,2707,107,612,1142,213,4786,714,18,129,1252,72,2184,197,3,16,49,71,330,40459,1919,5495,3732,28464,80070
50604,10,0,3,0,4087,4099,125,9,7,3,4206,4347,2989,136,115,8,5235,8485,6337,346,454,12,2606,9765,5146,357,701,41,1632,7885,4014,287,900,92,812,6104,3439,200,664,230,306,4844,1680,81,232,289,72,2349,397,16,47,235,14,710,82,6,6,7,27,131,24213,1439,3139,917,19005,48717,14,0,0,4,3744,3761,310,30,8,3,3624,3974,4289,236,237,15,3992,8769,6565,426,599,66,2003,9663,4966,460,999,167,1245,7841,4036,325,1229,371,522,6479,2926,185,983,849,178,5121,1183,51,335,1105,52,2719,225,10,77,822,19,1151,87,3,12,36,26,163,24610,1729,4475,3431,15408,49651,23,0,0,3,7833,7864,436,34,16,6,7825,8316,7282,371,355,20,9236,17259,12902,779,1055,76,4609,19420,10112,817,1703,210,2874,15724,8046,620,2126,467,1334,12590,6372,384,1649,1074,489,9967,2864,128,567,1386,129,5071,625,25,122,1056,37,1864,170,12,21,38,56,294,48820,3164,7618,4344,34419,98372
50605,0,0,0,0,1847,1852,24,0,0,0,1620,1648,859,53,48,0,1998,2952,2235,154,213,6,1089,3702,2299,178,406,24,756,3669,2191,136,460,63,475,3317,2110,101,355,105,158,2820,1234,43,137,185,47,1639,345,6,24,141,11,529,12,0,4,6,16,32,11299,676,1643,535,8016,22171,3,0,4,0,1724,1732,50,5,0,0,1392,1449,1330,78,78,9,1743,3241,2545,217,311,32,933,4038,2448,231,568,58,578,3885,2316,170,625,176,293,3577,2012,101,525,399,126,3164,941,29,222,653,34,1874,170,10,56,493,8,741,9,0,0,3,4,15,11827,844,2389,1822,6835,23717,3,0,4,0,3577,3580,77,5,0,0,3015,3097,2188,134,127,6,3742,6197,4787,372,524,39,2027,7748,4746,413,976,83,1341,7552,4508,301,1080,240,763,6896,4117,204,886,505,281,5990,2170,71,361,834,77,3511,511,20,79,641,17,1264,22,0,0,4,15,51,23133,1515,4036,2359,14851,45883
50606,0,0,0,0,942,947,45,0,0,0,787,828,824,46,42,0,1182,2099,1409,77,118,3,617,2230,1207,100,199,3,370,1882,1104,60,228,18,172,1577,762,29,144,51,49,1030,367,21,33,55,15,481,61,0,6,32,4,108,7,0,0,0,7,14,5781,336,769,171,4136,11192,0,0,0,0,1000,1000,77,3,0,0,763,845,1219,92,74,6,1174,2560,1486,119,184,7,538,2330,1256,100,286,36,307,1981,1075,89,274,92,109,1640,683,30,155,134,31,1037,238,5,64,123,13,444,41,0,8,89,0,142,15,0,0,7,3,27,6082,438,1043,502,3937,12005,0,0,0,0,1949,1951,120,3,0,0,1549,1674,2036,144,120,6,2357,4661,2894,196,298,16,1157,4557,2461,198,485,38,677,3856,2182,147,504,112,281,3223,1439,60,295,190,82,2067,606,19,97,178,18,929,104,0,9,126,5,254,18,0,4,12,4,37,11865,777,1814,674,8080,23199
50607,5,0,4,0,1396,1404,26,0,0,0,1700,1726,700,25,32,0,2387,3145,1683,72,142,0,838,2738,1573,121,256,5,464,2429,1524,97,310,56,317,2299,1521,66,325,72,196,2179,766,22,138,99,72,1094,251,10,28,141,19,446,47,0,0,0,37,89,8088,417,1232,381,7425,17546,3,0,0,0,1112,1114,34,0,0,0,1673,1713,1007,58,72,0,2080,3219,1799,93,207,12,783,2892,1737,146,364,36,433,2714,1629,128,546,105,300,2710,1362,80,512,283,184,2417,564,31,226,452,106,1377,155,12,62,532,29,790,37,0,4,4,27,71,8327,543,1995,1427,6718,19016,6,0,4,0,2510,2524,59,0,0,0,3373,3437,1714,83,101,0,4462,6368,3479,170,351,11,1624,5629,3309,264,626,44,905,5142,3156,219,856,161,615,5007,2880,143,833,359,374,4596,1328,54,359,549,178,2467,403,12,93,681,46,1234,83,0,9,3,59,164,16421,960,3229,1814,14146,36564
50701,0,0,0,0,3238,3242,52,4,0,0,3480,3532,2312,92,117,8,5548,8068,5190,308,464,6,2547,8520,4674,385,718,43,1452,7275,3840,249,849,85,731,5746,2942,163,655,195,261,4211,1542,51,238,254,73,2158,394,6,46,212,20,679,48,3,7,6,33,91,20998,1254,3093,809,17378,43524,9,0,0,0,3113,3117,117,4,0,0,3521,3646,3459,189,188,17,5097,8941,5679,448,686,60,2196,9069,4789,420,1087,116,1283,7688,3818,314,1293,302,615,6342,2674,160,953,657,208,4651,1091,37,351,889,42,2418,198,8,76,791,19,1096,42,7,5,17,21,98,21867,1580,4639,2849,16125,47063,3,0,0,0,6349,6356,174,11,5,0,7000,7184,5765,278,301,18,10642,17009,10868,754,1158,65,4743,17588,9461,798,1806,161,2736,14958,7663,559,2132,385,1347,12086,5613,322,1609,851,466,8861,2638,90,588,1143,121,4578,594,7,118,1007,45,1772,87,9,10,24,55,189,42865,2829,7733,3658,33503,90585
50702,0,4,0,0,959,964,3,0,7,0,1031,1046,417,22,33,0,2010,2480,1268,84,146,6,1156,2648,1354,137,333,16,810,2653,1446,109,491,27,592,2660,1228,86,402,75,327,2116,700,33,190,107,82,1112,254,8,29,136,29,457,47,0,10,3,73,134,6715,487,1632,377,7054,16267,0,3,0,0,997,998,13,5,0,0,1145,1163,578,39,40,4,2043,2692,1423,116,187,19,995,2732,1459,153,465,45,715,2826,1445,137,618,115,497,2812,1129,76,614,240,227,2285,541,23,231,427,58,1277,121,9,53,474,23,679,23,4,8,0,51,86,6721,560,2212,1318,6752,17562,0,7,0,0,1961,1966,16,0,7,0,2178,2210,999,60,67,9,4052,5175,2689,192,327,23,2145,5382,2807,288,796,63,1526,5483,2892,245,1106,140,1085,5469,2359,166,1017,311,550,4398,1240,60,420,531,143,2388,372,17,87,606,49,1131,66,5,19,7,119,215,13441,1040,3846,1692,13807,33822
50703,12,0,0,0,1368,1374,55,3,0,0,1501,1562,1205,66,67,4,2389,3733,2207,173,180,6,1254,3822,1586,181,289,15,720,2789,1087,118,341,36,348,1928,787,67,230,76,102,1265,388,37,78,85,22,616,85,4,12,75,8,176,17,0,9,0,14,40,7435,655,1198,305,7721,17310,0,0,0,0,1224,1222,73,9,0,0,1307,1394,1597,114,68,3,1993,3775,2209,208,252,19,973,3669,1484,197,441,52,501,2681,1085,134,502,141,203,2066,714,58,297,232,76,1379,268,22,108,272,8,676,41,0,16,179,0,235,16,0,0,6,0,29,7489,752,1687,902,6285,17118,9,0,0,0,2592,2600,134,16,0,4,2807,2951,2801,183,138,5,4376,7507,4417,378,432,25,2229,7488,3073,384,721,73,1222,5470,2171,249,843,177,545,3998,1496,127,529,310,178,2640,664,59,185,355,32,1293,124,7,26,254,3,410,34,3,9,9,13,68,14915,1409,2885,1209,14010,34433
50704,4,0,0,0,3304,3312,23,0,0,0,3076,3106,1351,39,56,0,3835,5282,4301,178,288,6,1423,6196,4685,257,522,22,929,6411,4386,188,675,80,651,5978,4307,138,583,149,297,5476,2416,74,263,284,104,3134,758,18,67,435,19,1299,84,4,11,3,29,131,22308,898,2466,994,13665,40327,0,0,0,0,3389,3397,52,3,0,0,3077,3139,2061,87,109,7,3384,5646,5093,263,447,29,1418,7249,5050,380,886,93,958,7361,4728,264,1132,239,612,6982,4038,177,1013,700,347,6274,1761,87,514,1204,128,3689,410,19,124,1551,47,2152,62,3,8,21,34,128,23261,1279,4246,3839,13392,46013,4,4,0,0,6696,6705,76,3,4,0,6157,6245,3411,124,170,6,7217,10931,9395,441,741,34,2837,13447,9736,634,1412,113,1887,13776,9115,455,1810,323,1264,12960,8340,310,1595,849,645,11751,4180,160,778,1493,227,6826,1166,35,193,1986,64,3443,151,9,20,22,61,262,45572,2170,6714,4824,27061,86339
50705,4,0,3,0,4481,4486,74,7,0,0,3877,3965,2343,192,165,6,5643,8341,4469,430,548,9,2615,8069,4872,464,1003,53,1580,7973,4602,382,1138,131,870,7118,3362,200,807,237,269,4881,2026,90,301,346,72,2837,460,12,70,277,23,848,26,10,9,5,41,89,22241,1793,4040,1069,19463,48599,0,0,3,0,4224,4232,173,18,3,0,3640,3836,3453,335,273,17,5143,9217,5393,657,812,62,2480,9403,5362,610,1429,165,1398,8958,4555,454,1552,370,616,7547,3229,232,1062,847,180,5547,1496,60,432,1155,56,3205,252,6,77,862,19,1213,28,3,13,17,26,92,23942,2376,5655,3499,17772,53240,3,0,7,0,8706,8717,249,25,7,0,7517,7800,5793,519,433,27,10778,17549,9865,1092,1358,75,5095,17475,10227,1069,2433,221,2974,16928,9157,841,2684,502,1479,14660,6593,433,1862,1081,450,10422,3522,155,736,1503,125,6039,714,16,149,1143,37,2055,58,9,26,22,66,184,46189,4163,9688,4564,37234,101841
50901,5,0,0,0,1899,1898,77,0,0,0,1299,1376,987,38,41,3,2122,3194,1842,146,144,3,1205,3344,2188,208,413,21,949,3782,2579,228,708,75,737,4332,2535,163,641,153,301,3791,1448,58,223,225,79,2028,413,13,45,205,20,697,21,0,0,5,17,53,12078,858,2217,696,8635,24492,6,0,0,0,1715,1721,108,4,0,3,1112,1237,1239,76,69,3,1790,3182,2031,197,246,39,1074,3581,2325,232,575,82,871,4081,2673,208,862,211,564,4514,2326,127,682,486,210,3826,1103,37,283,754,49,2222,213,11,72,620,13,932,10,0,0,5,13,25,12025,888,2785,2204,7412,25322,3,0,0,0,3613,3621,184,8,0,0,2413,2611,2229,117,106,7,3911,6372,3877,340,389,41,2280,6929,4516,440,991,101,1820,7866,5254,441,1569,284,1302,8840,4859,286,1321,646,507,7621,2545,91,502,976,135,4249,622,22,116,826,34,1625,31,3,3,8,28,77,24113,1754,5003,2897,16047,49812
50902,5,5,3,0,1433,1442,35,4,0,0,1283,1321,807,54,43,6,2123,3029,1655,148,171,15,1202,3192,2176,215,448,38,1010,3893,2826,279,740,107,751,4708,2676,208,795,205,344,4234,1340,69,297,207,98,2014,264,9,43,157,13,483,47,6,4,0,55,122,11825,1009,2545,743,8314,24434,0,0,0,0,1280,1277,56,3,0,0,973,1035,955,55,51,13,1624,2704,1767,151,193,26,913,3050,2214,204,500,60,693,3682,2797,218,715,227,404,4357,2409,146,574,454,155,3729,941,33,212,608,40,1839,124,6,54,467,7,661,25,5,3,0,33,64,11295,817,2305,1855,6124,22397,3,5,3,0,2709,2726,90,3,0,5,2252,2351,1763,112,96,19,3740,5736,3419,303,364,38,2119,6244,4390,425,949,102,1707,7572,5620,500,1454,329,1160,9066,5085,355,1366,657,495,7965,2276,103,513,817,139,3850,389,14,96,630,21,1145,73,9,7,0,89,185,23124,1827,4850,2600,14437,46831
50903,0,0,0,0,458,459,12,0,0,4,460,480,311,6,10,0,744,1073,721,48,46,0,404,1219,833,73,153,13,385,1462,972,72,272,26,250,1598,870,81,187,70,116,1326,436,26,76,75,39,648,129,10,4,50,12,200,5,0,0,0,14,18,4286,313,746,254,2883,8483,0,6,0,0,414,413,12,5,0,0,351,369,398,30,17,0,559,1003,701,43,80,9,291,1122,721,79,151,31,245,1230,908,66,242,61,146,1428,755,42,147,153,32,1118,300,19,73,236,6,632,64,3,17,184,7,274,3,0,0,0,6,11,3866,283,719,675,2055,7599,0,6,0,0,867,878,19,8,0,6,814,851,707,40,24,3,1299,2071,1424,93,124,12,689,2338,1553,149,308,49,626,2690,1884,139,510,88,402,3023,1624,122,333,222,148,2445,736,40,147,310,50,1281,192,11,20,234,16,476,12,0,0,0,23,34,8153,601,1465,931,4936,16085
51001,15,0,0,3,1056,1075,100,7,0,4,1191,1303,796,54,39,4,2649,3537,1581,113,140,13,1506,3344,1660,167,327,26,1068,3246,2126,131,466,87,633,3451,2497,93,407,136,259,3387,713,27,82,85,58,967,53,6,8,36,9,105,46,0,4,0,113,163,9588,594,1470,394,8544,20586,26,0,0,0,1109,1130,108,3,5,0,1295,1409,895,76,60,12,3023,4060,1556,157,149,28,1577,3462,1529,146,348,52,1001,3075,2308,184,564,185,572,3813,2031,61,349,291,185,2917,419,12,79,161,40,712,13,4,5,81,8,112,26,0,3,0,165,198,8909,648,1563,814,8969,20894,38,0,0,3,2170,2211,211,13,4,3,2487,2711,1687,132,91,16,5676,7595,3133,265,289,44,3079,6807,3195,310,678,79,2065,6321,4433,316,1022,276,1207,7259,4531,159,754,417,441,6307,1131,43,161,245,99,1679,63,4,14,113,18,216,71,0,14,3,275,365,18495,1239,3032,1203,17509,41479
51002,5,0,0,0,683,687,42,0,0,0,1126,1173,1383,82,109,9,3956,5538,3088,235,408,15,2127,5861,2835,315,614,20,1156,4934,2150,232,607,50,524,3568,673,46,185,55,68,1034,113,0,31,28,15,195,8,0,3,5,3,26,63,0,14,3,50,132,10361,910,1972,190,9717,23140,14,0,0,0,541,551,27,4,6,0,885,924,826,72,69,9,2108,3086,1113,101,161,4,901,2286,847,143,295,39,487,1812,705,95,319,60,241,1413,368,25,89,94,43,626,69,0,23,41,11,138,0,0,0,14,3,25,7,0,4,4,42,56,3980,449,962,267,5268,10924,18,0,7,0,1219,1243,71,7,6,0,2013,2100,2205,150,179,20,6064,8622,4201,340,565,18,3023,8146,3686,457,911,61,1640,6744,2845,323,925,112,772,4983,1045,74,275,154,115,1662,187,4,50,70,29,337,9,0,9,18,10,52,69,0,20,3,90,187,14337,1358,2933,456,14985,34070
51003,6,0,0,0,847,856,30,0,0,3,1176,1207,1336,77,71,6,3443,4930,3213,236,311,9,1854,5620,2838,295,596,29,1122,4882,2327,197,610,43,423,3602,1003,75,184,51,72,1389,256,13,20,43,9,336,15,0,0,9,0,29,69,12,11,0,77,169,11088,914,1804,185,9022,23008,4,0,0,0,651,656,37,3,0,0,871,914,1081,60,85,4,1955,3180,1676,93,187,19,813,2782,1213,142,284,32,517,2186,1032,86,320,57,203,1694,713,33,173,85,42,1044,143,6,22,82,6,258,0,0,0,9,0,16,22,3,4,0,50,76,5923,427,1080,286,5103,12811,6,0,0,0,1501,1508,65,4,4,3,2043,2127,2412,142,148,13,5401,8114,4889,328,502,23,2666,8402,4052,429,886,62,1638,7073,3357,279,932,96,627,5295,1715,111,352,130,113,2429,390,23,39,122,18,598,18,0,0,19,3,41,96,14,11,3,124,243,17013,1338,2878,468,14126,35822
51101,0,0,0,0,496,496,5,0,0,0,425,432,298,9,18,0,741,1062,520,42,70,0,407,1034,689,55,153,8,350,1254,727,74,212,25,191,1232,556,44,135,39,91,871,318,22,62,66,26,492,72,3,11,37,4,124,6,0,0,0,19,27,3190,248,653,173,2754,7026,0,0,0,0,418,418,21,0,6,0,349,376,363,13,27,0,554,963,539,56,77,11,293,967,606,61,131,23,212,1037,661,37,178,67,105,1052,519,33,111,132,43,834,226,13,52,218,8,526,41,0,9,137,3,195,3,0,0,0,3,12,2985,218,593,580,1995,6370,0,0,0,0,913,916,30,5,6,0,773,805,657,22,45,0,1289,2019,1055,91,145,5,701,2004,1295,112,287,33,567,2293,1389,119,394,95,300,2287,1077,79,244,168,136,1702,545,35,110,284,35,1017,111,3,17,169,7,316,13,3,0,0,27,43,6172,471,1246,757,4748,13397
51102,0,0,0,0,266,264,7,0,0,0,312,322,250,9,14,0,746,1018,524,33,48,5,377,983,586,55,116,3,332,1092,1002,59,187,23,239,1510,1426,46,265,67,111,1912,562,20,73,48,25,723,48,0,6,32,0,89,23,0,3,0,73,106,4439,218,709,178,2479,8023,0,0,0,0,238,239,8,0,0,0,408,414,350,3,21,0,783,1161,574,31,52,6,309,970,544,55,136,19,218,974,1111,53,207,48,126,1541,1247,34,200,114,55,1649,354,5,45,98,11,514,21,0,3,43,0,74,9,0,4,0,58,67,4225,184,656,331,2196,7601,0,0,0,0,500,505,14,0,0,0,715,735,599,10,35,0,1523,2172,1099,64,99,15,681,1952,1135,111,251,23,546,2069,2114,114,399,67,364,3058,2669,77,462,178,167,3560,916,22,115,155,41,1241,69,0,5,79,3,156,33,0,0,0,128,170,8659,404,1368,515,4680,15625
51103,19,0,0,0,1095,1115,67,4,3,0,1783,1857,1296,85,109,10,3648,5151,2487,223,303,7,1720,4742,2493,249,527,30,1186,4488,2223,193,579,84,646,3727,1004,115,306,93,202,1718,260,38,81,64,51,496,37,7,5,30,9,84,35,4,5,0,45,94,9917,925,1918,320,10388,23466,11,0,0,0,988,1003,72,8,3,5,1247,1340,1027,79,74,10,2130,3324,1503,137,213,25,1008,2880,1371,179,379,61,661,2655,1323,125,420,148,300,2316,673,53,199,219,78,1215,164,14,65,163,14,421,30,3,9,112,0,153,15,0,3,9,28,53,6197,602,1360,742,6446,15349,31,0,0,0,2086,2117,144,19,3,4,3026,3195,2324,170,187,14,5775,8468,3990,356,516,36,2728,7625,3870,430,910,84,1846,7142,3546,319,997,232,950,6047,1677,161,501,314,280,2932,422,49,148,229,69,919,63,6,9,144,9,231,57,4,7,9,69,145,16111,1523,3279,1058,16833,38820
