SA3_CODE_2021,0_299_Separate_house,0_299_Sd_rw_tce_hse_th,0_299_Flat_apartment,0_299_Other_dwelling,0_299_Dwelling_structure_NS,0_299_Tot,300_449_Separate_house,300_449_Sd_rw_tce_hse_th,300_449_Flat_apartment,300_449_Other_dwelling,300_449_Dwg_structure_NS,300_449_Tot,450_599_Separate_house,450_599_Sd_rw_tce_hse_th,450_599_Flat_apartment,450_599_Other_dwelling,450_599_Dwg_structure_NS,450_599_Tot,600_799_Separate_house,600_799_Sd_rw_tce_hse_th,600_799_Flat_apartment,600_799_Other_dwelling,600_799_Dwg_structure_NS,600_799_Tot,800_999_Separate_house,800_999_Sd_rw_tce_hse_th,800_999_Flat_apartment,800_999_Other_dwelling,800_999_Dwg_structure_NS,800_999_Tot,1000_1399_Separate_house,1000_1399_Sd_rw_tce_hse_th,1000_1399_Flat_apartmnt,1000_1399_Other_dwelling,1000_1399_Dwg_structure_NS,1000_1399_Tot,1400_1799_Separate_house,1400_1799_Sd_rw_tce_hse_th,1400_1799_Flat_apartmnt,1400_1799_Other_dwelling,1400_1799_Dwg_structure_NS,1400_1799_Tot,1800_2399_Separate_house,1800_2399_Sd_rw_tce_hse_th,1800_2399_Flat_apartmnt,1800_2399_Other_dwelling,1800_2399_Dwg_structure_NS,1800_2399_Tot,2400_2999_Separate_house,2400_2999_Sd_rw_tce_hse_th,2400_2999_Flat_apartmnt,2400_2999_Other_dwelling,2400_2999_Dwg_structure_NS,2400_2999_Tot,3000_3999_Separate_house,3000_3999_Sd_rw_tce_hse_th,3000_3999_Flat_apartmnt,3000_3999_Other_dwelling,3000_3999_Dwg_structure_NS,3000_3999_Tot,4000_over_Separate_house,4000_over_Sd_rw_tce_hse_th,4000_over_Flat_apartmnt,4000_over_Other_dwelling,4000_over_Dwg_structure_NS,4000_over_Tot,M_rep_NS_Sep_house,M_rep_NS_Sd_rw_tce_hse_th,M_rep_NS_Flat_apart,M_rep_NS_Other_dwelling,M_rep_NS_Dwg_structu_ns,M_rep_NS_Tot,Tot_Sep_hse,Tot_Sd_row_tce_hse_th,Tot_Flat_apartment,Tot_Other_dwelling,Tot_Dwelling_structure_NS,Tot_Tot
21303,377,132,50,5,0,564,84,26,16,0,0,128,66,29,21,0,0,112,124,51,54,0,0,225,168,59,115,0,0,340,480,252,477,8,0,1218,551,382,534,8,3,1483,1115,742,491,10,0,2363,881,437,171,3,0,1488,1183,357,95,4,0,1636,874,193,52,6,0,1122,374,138,96,3,0,612,6268,2809,2159,45,3,11286
21304,1122,60,5,0,3,1188,433,31,5,4,0,468,377,37,5,0,0,421,659,51,3,0,0,713,1052,83,10,0,0,1138,3874,301,30,0,0,4211,6141,318,46,0,11,6507,8466,289,13,0,11,8779,3041,71,3,0,3,3125,2078,66,4,0,4,2146,1155,37,3,0,0,1194,2150,84,4,0,0,2240,30554,1420,130,8,30,32135
21305,1382,101,19,0,0,1500,400,54,15,0,0,471,372,46,11,0,0,427,735,74,18,0,0,827,1040,135,27,0,0,1199,4097,513,106,0,0,4721,7493,773,101,0,8,8373,12959,774,47,0,6,13792,4737,257,7,0,0,5002,2806,155,11,0,0,2976,1584,88,4,0,0,1680,2720,202,23,0,0,2951,40323,3176,386,3,17,43910
21401,815,102,14,0,0,926,352,48,4,0,0,408,296,53,4,0,0,357,588,89,12,0,0,693,789,128,11,0,0,936,2382,492,60,0,0,2938,3145,615,44,0,0,3807,4917,522,26,0,3,5463,2348,169,4,0,0,2521,1595,77,8,0,0,1686,814,49,6,0,0,864,1228,126,10,0,0,1367,19264,2485,196,11,8,21966
21402,1134,103,26,0,0,1266,412,44,11,0,0,462,325,41,5,0,0,372,581,49,3,0,0,635,774,87,22,0,0,884,2229,237,43,3,0,2514,2882,289,52,0,0,3225,4534,252,62,0,0,4845,2575,76,32,0,0,2695,2356,65,14,0,4,2438,2040,54,18,0,0,2105,1371,80,15,0,0,1470,21221,1367,299,13,7,22908
21501,475,9,0,0,0,485,413,0,0,0,0,413,422,4,0,0,0,424,768,4,0,3,0,781,911,9,4,4,0,931,1603,12,4,0,0,1617,822,5,0,0,0,828,521,0,5,0,0,528,185,0,0,0,0,187,142,0,0,0,0,142,98,0,0,0,0,101,379,0,0,0,0,382,6735,42,18,12,7,6823
21502,306,8,7,0,0,319,185,0,0,0,0,195,216,8,0,0,0,221,489,19,15,0,0,521,704,26,12,0,0,743,1828,49,20,0,0,1897,1170,17,0,0,0,1190,785,13,0,4,0,806,239,0,0,0,0,236,162,0,0,0,0,162,111,0,0,0,0,111,434,17,5,4,0,458,6637,165,60,5,0,6873
21503,284,6,0,0,0,288,190,0,0,0,0,191,229,3,0,0,0,234,433,8,0,0,0,445,488,10,5,0,0,500,881,12,3,0,0,899,491,3,0,6,0,498,351,0,0,6,0,355,94,0,0,0,0,96,67,0,0,0,0,69,67,0,0,0,0,71,254,0,3,0,0,255,3829,42,16,21,5,3908
21601,244,3,0,0,0,246,145,5,0,0,0,149,143,5,0,0,0,147,337,14,0,4,0,352,469,13,0,0,0,483,1090,22,0,4,3,1120,886,11,0,0,0,901,642,6,0,5,0,658,165,0,0,0,0,169,136,0,0,0,0,133,114,5,0,0,0,124,330,7,0,0,0,333,4712,86,0,17,7,4818
21602,205,4,0,6,0,220,129,6,0,0,0,133,134,6,0,0,0,142,246,14,0,5,0,264,356,6,0,0,0,364,845,19,0,5,0,862,621,4,0,0,0,625,434,6,0,3,0,443,124,3,0,0,0,127,96,0,0,0,0,97,104,0,0,0,0,107,221,8,0,0,0,225,3513,83,4,19,5,3615
21603,345,10,0,0,5,363,213,11,0,0,0,224,204,14,0,4,0,222,485,23,0,3,3,510,767,19,0,5,0,790,2142,45,0,0,0,2183,1591,14,0,0,0,1611,1128,7,0,0,4,1140,319,0,0,0,0,328,221,0,0,0,0,226,182,0,0,0,6,189,464,10,0,0,0,472,8065,158,3,19,13,8258
21701,296,9,0,0,0,305,194,5,5,0,0,200,238,10,0,0,0,248,504,4,0,0,0,506,567,8,0,0,0,579,1081,12,0,0,0,1093,567,6,0,0,0,577,378,6,6,0,0,394,141,5,0,0,0,147,95,0,0,0,3,97,79,0,0,0,0,79,267,3,0,0,0,265,4418,63,9,7,3,4499
21703,276,6,0,0,0,288,147,5,0,0,0,155,176,0,0,0,0,181,329,7,0,0,0,331,472,7,0,0,0,482,1069,13,0,5,0,1092,766,10,0,0,0,778,544,7,0,0,0,548,202,0,0,3,0,201,157,4,0,0,0,162,160,0,0,3,4,170,297,4,0,0,0,304,4590,65,4,12,12,4681
21704,307,16,4,3,0,331,149,15,5,0,0,162,150,7,0,0,0,159,308,23,6,4,0,341,470,40,12,8,0,519,1405,56,19,9,0,1488,1365,35,8,0,0,1406,1034,16,3,5,0,1068,323,10,0,0,0,334,234,0,0,0,0,237,195,0,0,0,0,197,381,14,4,0,0,405,6331,223,63,22,3,6646
29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30101,425,22,13,0,0,460,165,17,4,0,0,183,120,17,5,0,0,146,214,42,10,0,0,264,333,53,12,0,0,396,1010,208,24,0,0,1246,1851,171,34,0,0,2049,3100,82,21,0,0,3207,1271,25,10,0,0,1303,901,15,5,0,0,927,584,4,0,0,0,591,612,26,0,0,0,641,10584,688,127,4,5,11407
30102,497,34,28,0,0,545,231,16,6,0,0,259,202,15,6,0,0,227,296,28,14,0,0,335,417,17,14,0,0,450,1148,102,57,8,0,1315,1618,122,58,0,0,1797,3521,106,47,0,0,3671,1777,27,10,0,0,1809,1226,24,10,0,0,1261,706,17,21,0,0,740,712,29,8,0,0,747,12352,525,276,8,4,13168
30103,369,34,10,0,0,410,127,24,7,0,0,165,104,24,4,0,0,133,171,29,7,0,0,210,244,64,13,0,0,318,763,223,46,3,0,1037,1239,313,57,0,0,1608,2637,234,59,4,0,2935,1663,85,13,0,0,1768,1302,33,10,0,0,1345,626,19,4,0,0,649,512,54,10,0,0,579,9761,1137,241,8,4,11155
30201,238,23,4,0,0,270,84,8,0,0,0,91,66,6,0,0,0,72,120,21,0,0,0,146,167,28,6,0,0,203,493,133,33,0,0,649,739,217,38,0,0,996,1471,159,16,0,0,1648,915,34,3,0,0,955,728,19,0,0,0,751,371,15,0,0,0,379,254,32,5,0,0,290,5641,691,112,0,0,6446
30202,332,28,27,0,0,390,117,11,5,0,0,131,87,13,21,0,0,119,142,18,30,0,0,196,199,36,63,0,0,293,645,137,221,0,0,1006,890,210,207,0,0,1305,2037,158,178,0,0,2373,1388,55,30,0,0,1466,1164,25,21,0,0,1211,732,7,11,0,0,749,372,21,31,0,0,424,8106,711,855,0,0,9676
30203,177,19,26,0,0,227,63,4,12,0,0,82,54,8,19,0,0,79,97,16,36,0,0,149,132,27,75,0,0,234,367,99,255,0,0,717,611,183,255,0,0,1050,1198,152,178,0,0,1525,732,58,54,0,0,844,518,25,47,3,0,586,250,20,34,0,0,308,233,34,45,0,0,309,4419,640,1043,4,5,6101
30204,317,30,5,0,0,350,104,20,6,0,0,127,84,19,7,0,0,107,163,28,9,0,0,206,254,40,17,0,0,310,858,249,96,0,0,1208,1473,216,73,0,0,1767,2265,87,25,0,0,2382,877,18,16,0,0,907,585,12,8,0,0,604,298,11,4,0,0,311,421,47,14,0,0,475,7712,768,271,0,0,8752
30301,292,45,7,0,0,342,83,4,0,0,0,89,69,23,3,0,0,93,99,28,6,4,0,137,150,49,11,0,0,212,367,162,78,0,0,607,503,353,108,0,0,957,1071,365,100,0,0,1535,1017,128,14,0,0,1158,1144,66,11,0,0,1224,901,23,0,0,3,929,347,55,14,0,0,420,6035,1294,360,9,7,7701
30302,302,31,83,0,0,424,105,19,26,0,0,148,66,11,33,0,0,107,102,16,70,0,0,191,164,32,135,0,0,329,456,118,528,0,3,1100,544,185,657,3,0,1385,1140,271,415,0,0,1827,1034,117,137,0,0,1292,1235,50,96,0,0,1389,922,28,57,0,0,1012,324,33,101,0,0,463,6403,920,2338,5,8,9672
30303,448,32,16,0,0,499,104,10,8,0,0,121,100,22,6,0,0,130,147,23,20,0,0,196,212,36,29,0,0,279,640,229,127,0,0,989,807,307,166,0,0,1283,1810,243,91,0,0,2138,1366,49,25,0,5,1437,1178,45,18,0,0,1232,651,23,11,0,0,681,468,55,14,0,0,543,7932,1062,529,3,3,9530
30304,211,14,8,0,0,235,61,4,3,0,0,76,62,0,0,0,0,66,107,9,14,0,0,126,125,23,23,0,0,170,396,94,60,0,0,554,507,98,64,0,0,675,1121,90,33,0,0,1246,773,20,9,0,0,802,639,19,4,0,0,655,419,6,6,0,0,427,252,15,17,0,0,278,4667,390,239,0,7,5300
30305,418,29,0,0,0,452,85,14,3,0,0,100,98,11,0,0,0,109,174,26,0,0,0,199,271,55,0,0,0,329,805,339,13,0,0,1163,1456,317,4,0,7,1783,2477,126,9,0,0,2615,1098,30,0,0,0,1126,665,18,0,0,0,692,393,16,0,0,0,408,471,60,5,0,0,535,8412,1040,42,4,5,9506
30306,265,31,0,0,0,299,73,17,0,0,0,90,65,17,0,0,0,83,82,24,0,0,0,109,144,51,0,0,0,200,442,230,0,0,0,676,616,190,0,0,0,805,1061,117,0,0,0,1176,512,26,0,0,0,543,389,9,0,0,0,405,232,14,0,0,0,245,310,51,0,0,0,363,4190,779,15,0,0,4984
30401,229,3,0,0,0,232,67,4,0,0,0,74,73,5,0,0,0,76,109,7,0,0,0,117,141,17,0,0,0,160,425,41,0,0,0,476,667,59,0,0,0,723,1252,55,0,0,0,1313,711,20,0,0,0,732,539,12,0,0,0,549,304,5,0,0,0,310,238,11,0,0,0,245,4753,244,3,0,0,5009
30402,330,5,0,0,0,335,84,4,0,0,0,86,67,0,0,0,0,73,130,3,0,0,0,135,161,5,3,0,0,166,549,10,5,0,0,560,738,30,0,0,0,765,1455,29,9,0,0,1484,1110,10,5,0,0,1127,1198,18,0,0,0,1221,965,5,8,0,0,978,413,8,3,0,0,421,7199,124,33,0,0,7355
30403,210,20,67,0,0,293,49,4,19,0,0,71,36,3,30,0,0,69,56,9,48,0,0,115,72,14,74,0,0,159,220,48,318,0,0,587,240,101,329,0,0,673,565,135,295,0,0,990,494,46,83,0,0,626,693,40,69,5,0,810,816,11,46,0,3,877,241,20,69,0,0,335,3687,458,1448,5,3,5601
30404,307,10,16,0,0,332,106,4,5,0,0,120,88,3,0,0,0,90,120,15,12,0,0,140,179,22,25,0,0,223,541,44,84,0,0,671,752,70,102,0,0,926,1744,77,70,0,0,1896,1251,27,22,0,0,1303,1020,22,9,0,0,1054,489,13,3,0,0,506,267,14,16,0,0,296,6862,312,371,0,9,7551
30501,91,7,248,0,0,349,15,3,44,0,0,65,15,0,66,0,0,80,19,6,121,0,0,146,24,9,184,0,0,219,88,23,752,0,4,870,84,24,1026,0,5,1147,174,33,1167,4,7,1380,157,46,517,0,0,730,252,49,446,0,6,750,486,34,438,0,5,964,85,10,222,0,0,327,1505,244,5243,6,18,7014
30502,169,28,26,0,0,222,43,10,18,0,0,74,38,6,9,0,0,50,60,24,28,0,0,104,71,17,34,0,0,120,223,100,181,0,0,501,251,189,249,0,0,680,576,269,226,0,0,1072,552,159,90,0,0,798,867,76,61,0,0,1007,1103,51,54,0,0,1209,237,43,36,0,6,325,4177,967,1016,0,10,6167
30503,336,21,145,0,0,503,70,7,37,0,0,110,30,10,49,0,0,91,117,16,100,0,0,234,123,18,178,0,0,318,356,92,750,0,3,1198,402,132,890,0,4,1430,875,218,899,0,0,1983,840,100,339,0,0,1279,1260,77,261,0,6,1603,1720,51,180,0,0,1953,407,34,183,0,6,620,6541,781,3991,5,14,11330
30504,297,16,62,0,0,371,66,3,15,0,0,81,63,3,18,0,0,83,82,6,37,0,0,126,95,3,61,0,0,157,297,31,267,0,0,602,334,43,353,0,0,734,716,75,301,4,4,1099,760,55,121,0,0,935,1217,39,73,0,0,1335,1419,20,65,0,0,1511,313,9,61,0,0,384,5666,304,1436,3,7,7418
30601,296,10,23,0,3,337,100,14,13,0,0,124,110,20,10,0,0,138,221,48,43,0,0,313,301,47,65,0,4,419,1076,124,113,0,4,1309,1763,70,72,0,3,1909,2057,27,37,0,3,2129,740,9,7,0,0,755,535,6,7,0,0,546,300,3,3,0,0,305,432,21,27,0,4,480,7923,387,419,10,20,8762
30602,448,32,52,4,0,534,165,12,41,0,0,223,163,35,68,0,7,263,362,64,140,4,0,573,597,66,174,0,0,838,2225,130,256,3,3,2622,2735,59,133,3,0,2932,2133,40,86,0,0,2263,670,10,30,0,0,711,462,7,18,0,0,486,276,6,22,0,4,306,627,32,59,0,0,719,10869,488,1076,21,14,12474
30603,170,0,0,8,0,185,106,3,0,0,0,111,110,10,0,0,0,115,197,0,0,0,0,201,307,4,4,4,0,317,749,11,0,6,0,770,534,4,0,3,4,554,372,3,0,0,0,377,111,0,0,0,0,115,86,0,0,0,0,88,63,0,0,0,0,70,219,5,7,0,0,223,3020,38,21,25,8,3119
30604,46,12,4,10,0,75,20,0,3,0,0,24,33,7,0,0,0,38,44,13,10,0,0,71,96,15,5,0,0,120,217,24,22,0,0,265,243,21,16,0,0,283,235,10,0,0,0,248,96,3,3,0,0,102,50,5,0,0,0,54,38,0,3,0,5,44,82,14,3,3,0,108,1200,131,70,30,8,1434
30605,225,3,0,5,5,234,116,3,0,0,0,122,109,0,0,0,0,108,226,0,3,6,0,237,311,4,3,5,0,321,932,13,0,10,0,951,856,0,0,10,4,870,760,3,4,3,0,772,229,0,0,0,0,231,151,0,0,0,0,155,123,0,0,5,0,131,245,0,6,3,11,260,4290,29,23,43,17,4399
30701,351,9,0,9,0,376,120,8,0,0,0,130,141,4,3,4,0,154,297,0,0,3,0,297,358,7,0,4,0,367,713,7,0,7,3,725,606,8,0,5,0,619,473,0,0,7,4,481,146,0,0,4,0,147,138,0,0,0,0,139,171,3,0,0,0,179,287,3,0,3,4,299,3810,58,3,41,17,3924
30702,288,0,0,0,4,292,143,5,0,0,0,145,159,3,0,0,0,163,330,4,0,7,0,343,437,0,0,0,0,438,1067,9,0,9,0,1081,788,5,0,0,0,793,616,0,0,0,0,623,200,0,0,0,0,199,158,0,0,0,0,157,122,0,0,0,0,122,296,4,0,3,0,306,4601,30,0,24,14,4665
30703,266,3,0,4,0,276,120,4,0,0,0,133,150,4,0,0,0,154,336,6,0,0,0,339,490,8,0,7,0,502,1189,11,0,0,0,1204,780,3,0,4,0,798,583,5,0,0,0,591,204,0,0,5,0,205,157,0,0,0,0,161,94,0,0,3,3,102,257,0,0,0,4,265,4634,48,3,18,9,4723
30801,141,6,3,6,7,156,86,0,0,0,0,83,66,7,3,0,0,77,140,3,5,0,0,149,173,13,0,0,0,186,496,17,3,7,0,518,442,13,0,5,5,462,472,10,3,9,0,493,191,0,0,4,0,194,143,0,0,0,0,150,91,0,0,0,0,92,163,3,0,0,3,170,2591,67,24,28,20,2723
30803,585,9,17,19,3,636,315,17,11,0,0,340,333,3,9,4,0,353,719,12,19,0,0,756,1025,22,30,0,0,1083,3293,45,51,8,5,3403,3224,52,37,7,0,3309,2799,11,23,3,4,2851,988,7,10,0,0,1004,658,4,7,0,0,675,404,6,0,0,0,415,896,9,11,4,0,919,15244,209,214,52,20,15738
30804,98,0,0,0,0,100,45,0,0,0,0,48,62,0,0,0,0,61,97,0,0,0,0,98,124,0,0,0,0,124,265,0,0,0,0,271,218,0,0,0,0,218,168,0,0,0,0,169,67,0,0,0,0,72,50,4,0,0,0,56,64,0,0,0,0,68,111,0,0,0,0,111,1374,6,0,14,6,1399
30805,329,8,8,5,0,350,159,10,10,0,0,182,152,6,4,0,0,165,325,20,17,3,0,372,557,15,13,0,0,591,1466,23,16,4,0,1513,1553,38,18,8,0,1621,1774,39,14,0,0,1829,664,9,3,3,0,679,480,10,4,0,0,502,237,0,0,0,0,242,464,13,6,3,0,484,8160,194,120,35,8,8522
30901,254,65,106,0,0,430,70,28,36,0,0,137,54,32,29,0,0,114,89,38,58,0,0,176,119,73,109,0,0,297,342,270,315,0,5,937,397,355,384,0,0,1143,877,374,413,4,3,1675,676,130,112,0,0,920,855,99,118,0,0,1069,696,85,82,0,0,867,342,96,124,0,0,560,4774,1642,1892,7,8,8327
30902,205,51,65,3,0,322,79,31,21,0,0,132,65,22,20,0,0,107,105,34,31,0,0,171,151,54,68,0,0,270,397,195,237,0,0,833,559,266,291,0,0,1123,1170,314,299,0,3,1789,854,118,94,0,0,1068,727,97,77,0,0,907,349,59,60,0,0,465,352,89,89,0,0,530,5013,1329,1342,9,11,7701
30903,205,135,65,0,0,400,69,61,33,0,0,171,50,47,19,0,0,117,109,104,43,0,0,258,155,151,82,3,0,388,420,587,259,5,0,1277,586,598,264,0,3,1451,1025,418,200,0,0,1643,527,140,59,0,0,730,517,115,55,0,6,698,432,69,38,0,0,538,319,152,73,0,4,559,4421,2580,1197,12,16,8227
30904,144,0,0,0,3,145,47,0,0,0,0,47,54,3,0,0,0,55,83,0,0,0,0,82,133,0,0,0,0,134,347,3,0,0,0,351,506,3,0,0,0,513,801,4,0,0,0,807,408,0,0,4,0,418,286,0,0,0,0,286,184,0,0,3,5,190,219,0,0,0,0,218,3203,15,3,7,9,3247
30905,207,25,6,0,0,233,80,14,0,0,0,90,53,9,0,0,0,67,103,27,0,0,0,131,122,36,0,0,0,157,395,166,0,0,0,564,524,190,3,0,0,718,1170,133,0,0,0,1312,868,28,0,0,0,899,798,26,0,0,0,823,437,15,0,0,0,456,375,35,0,0,0,410,5133,698,22,3,4,5860
30906,358,44,19,0,0,420,114,23,9,0,0,147,103,28,4,0,0,141,223,48,14,0,0,278,256,92,23,0,0,372,828,327,62,0,0,1227,1469,312,87,0,0,1875,2725,221,52,0,0,2997,1301,55,14,0,0,1367,820,49,13,0,0,887,435,21,4,0,0,462,615,75,18,0,0,701,9242,1293,317,7,4,10865
30907,533,54,7,0,3,602,183,33,3,0,0,223,167,30,4,4,0,201,309,67,8,3,6,386,440,146,15,3,0,602,1442,572,45,3,6,2070,3068,654,57,3,10,3800,6124,351,70,0,12,6558,2747,83,26,0,6,2863,1884,45,21,0,0,1941,1202,31,10,0,4,1249,1239,118,20,0,0,1380,19340,2189,285,15,46,21878
30908,182,77,31,0,0,288,66,39,9,0,0,114,56,25,4,0,0,84,69,57,20,0,0,143,142,89,41,0,0,270,374,317,102,0,0,789,517,534,143,0,3,1199,1081,541,105,0,0,1720,671,139,32,0,0,840,477,65,23,0,0,560,286,22,11,0,0,313,306,132,30,0,0,467,4210,2038,541,0,6,6793
30909,239,53,59,0,0,355,96,35,23,0,0,153,57,19,14,0,0,82,104,49,47,0,0,201,146,71,94,0,0,310,419,215,266,0,0,899,643,255,229,0,3,1122,1200,187,136,0,0,1532,609,48,53,0,3,709,389,42,32,0,0,461,220,34,24,0,0,276,296,66,64,0,5,433,4421,1057,1047,3,5,6535
30910,114,29,131,0,0,277,26,16,33,0,0,72,19,10,38,0,0,67,28,15,83,0,0,130,41,18,131,0,0,190,116,82,378,3,5,580,117,100,348,0,0,570,256,83,354,5,0,702,227,49,139,4,0,418,299,66,132,0,4,493,419,45,114,0,0,577,143,52,140,0,0,338,1807,562,2007,16,21,4417
31001,421,14,3,0,0,439,147,4,0,0,0,151,112,8,0,0,0,119,204,11,0,0,0,217,304,50,3,0,0,358,1393,152,10,0,0,1561,1802,147,10,0,0,1958,1888,75,9,0,0,1972,654,10,0,0,0,661,411,6,0,0,0,425,222,12,3,0,0,231,463,28,0,0,0,491,8015,528,41,0,8,8586
31002,389,4,0,0,0,397,201,0,0,0,0,205,206,0,0,0,0,211,386,5,3,0,0,390,614,7,0,0,0,621,1960,10,0,3,0,1978,1999,11,0,0,0,2008,1701,8,0,0,0,1710,580,3,0,4,0,582,348,4,0,0,0,355,190,0,0,4,0,192,528,5,0,0,0,531,9109,46,9,18,9,9180
31003,501,19,5,0,0,520,239,6,0,0,0,248,235,13,6,0,0,243,532,25,7,0,0,571,977,47,9,0,0,1030,3580,104,27,0,0,3702,3629,32,15,7,0,3677,2978,14,0,3,0,3002,953,4,0,0,0,963,604,0,0,0,0,605,295,0,0,0,0,299,813,15,0,3,0,835,15326,279,64,19,7,15694
31004,366,8,0,0,0,378,151,6,0,0,0,161,155,7,3,0,0,164,301,31,3,0,0,329,472,37,0,0,0,521,2262,109,9,0,3,2375,3373,63,4,0,3,3447,3362,39,3,0,0,3408,1078,4,0,0,0,1077,702,10,0,0,0,718,353,0,0,0,0,355,629,16,5,0,0,653,13216,324,22,3,4,13576
31101,73,10,0,0,0,78,22,4,0,0,0,28,24,8,0,0,0,30,72,7,0,0,0,79,105,0,0,0,0,111,284,8,0,5,0,288,363,6,0,0,0,365,310,0,0,0,0,312,93,0,0,4,0,97,55,0,0,0,0,55,42,0,0,0,0,48,100,0,0,0,0,107,1541,43,0,11,0,1591
31102,217,9,3,0,0,232,93,10,0,0,0,102,81,9,3,0,0,97,167,29,5,0,0,206,230,60,22,0,0,311,1017,93,25,0,0,1143,1455,35,4,0,0,1503,1187,19,3,0,3,1215,323,8,0,0,0,334,186,0,4,0,0,188,79,0,0,0,0,87,338,15,9,0,0,357,5381,295,83,0,5,5762
31103,393,9,0,0,0,405,199,4,0,0,0,204,157,3,0,0,0,156,279,12,0,0,0,294,454,29,0,0,0,487,1999,77,13,0,0,2090,3078,45,3,0,0,3126,2407,28,6,0,0,2443,658,0,0,0,0,661,415,3,0,0,0,418,209,0,0,0,0,213,703,8,6,4,0,720,10954,221,33,0,6,11223
31104,263,0,3,0,0,266,106,0,0,0,0,112,83,0,0,0,0,85,171,3,0,0,0,173,267,0,0,0,0,269,1019,8,5,0,0,1030,1877,21,3,0,0,1893,3277,9,0,4,0,3299,1527,4,0,0,0,1533,758,0,0,0,0,764,322,0,0,0,0,326,714,0,7,0,0,713,10381,42,25,12,9,10461
31105,251,8,0,0,5,262,125,5,0,0,0,131,99,13,0,0,0,116,191,45,12,0,0,245,300,46,22,0,0,369,1112,123,58,0,0,1290,1883,76,31,0,0,1986,2080,30,14,0,4,2127,776,11,4,0,0,794,540,6,0,0,0,552,298,4,3,0,0,303,453,19,13,0,0,494,8109,383,162,0,11,8667
31106,356,40,10,0,0,400,149,19,0,0,0,173,99,36,7,0,0,139,225,81,5,0,0,311,384,129,9,0,0,520,1343,252,23,0,0,1624,1832,121,13,0,0,1968,1948,72,7,0,0,2028,692,12,0,0,0,704,454,17,0,0,0,465,238,8,0,0,0,250,461,33,5,0,0,499,8179,823,74,0,5,9077
31201,154,3,0,10,4,162,85,5,0,0,0,86,77,0,0,0,0,79,164,3,0,0,0,166,198,0,0,0,0,206,430,16,0,3,0,453,385,0,0,3,0,396,349,0,0,0,4,360,122,0,0,0,0,122,84,0,0,0,0,86,60,0,0,0,0,64,165,0,0,3,0,166,2268,33,3,26,10,2344
31202,598,27,7,4,5,635,220,17,4,0,0,238,183,21,5,0,0,216,367,32,22,0,0,422,681,44,18,3,0,748,2646,112,38,7,3,2813,3362,89,22,0,8,3482,3764,60,27,9,3,3858,1512,19,12,0,0,1544,928,9,5,4,0,954,524,6,11,0,0,547,995,35,10,0,0,1042,15783,473,171,40,18,16489
31203,88,0,3,0,4,98,41,3,7,0,0,48,45,4,7,0,0,57,82,9,21,3,0,116,110,4,21,0,3,138,405,17,30,5,0,459,462,23,31,11,0,525,580,10,16,6,5,616,191,6,4,0,0,206,150,3,0,3,6,164,81,0,5,3,0,90,180,9,12,0,3,202,2419,87,149,38,21,2717
31301,210,14,8,0,0,227,79,6,3,0,0,83,70,5,4,0,0,86,135,10,8,6,0,154,169,16,6,4,0,189,526,39,23,0,3,585,746,31,17,0,0,787,772,24,3,3,0,806,315,10,5,4,0,331,217,4,0,0,0,222,110,5,0,0,0,120,226,17,12,0,0,250,3579,164,86,16,6,3854
31302,343,17,4,0,0,366,177,12,0,0,0,195,124,9,3,0,0,130,244,32,4,0,0,282,427,26,0,0,0,452,1745,68,3,0,0,1817,2384,49,0,0,4,2439,2112,37,4,0,5,2165,774,11,0,0,0,787,415,0,3,0,0,419,187,0,0,0,0,195,577,16,0,0,0,590,9504,277,30,7,10,9825
31303,74,0,0,0,0,74,32,0,0,0,0,32,49,0,0,0,0,49,67,0,0,0,0,69,101,0,0,0,0,99,307,0,0,0,0,302,389,0,0,0,0,393,430,0,0,0,0,432,156,0,0,0,0,156,108,0,0,0,0,114,67,0,0,0,0,67,120,0,0,5,0,123,1898,6,0,4,4,1924
31304,330,11,3,0,0,341,141,6,0,0,0,149,118,9,4,0,0,122,249,16,3,0,0,271,338,57,4,0,0,397,1349,76,12,0,0,1446,2146,50,3,0,0,2202,2673,15,13,3,0,2703,1000,7,7,0,0,1014,556,5,0,0,0,558,226,4,3,0,0,231,581,11,0,0,0,598,9696,266,54,5,6,10026
31305,293,17,33,4,0,354,121,13,22,0,0,149,101,14,20,0,0,132,169,26,20,0,0,221,252,35,42,0,0,334,810,113,128,0,0,1054,1270,62,113,3,0,1453,1590,40,114,3,0,1750,634,9,38,0,0,680,438,4,22,0,0,466,287,3,28,0,0,317,357,20,40,0,0,422,6321,367,620,13,5,7326
31401,626,16,4,0,0,640,181,6,0,0,0,187,202,7,0,0,0,206,285,27,0,0,0,313,396,29,0,0,0,423,1300,76,0,0,0,1379,2064,119,3,0,3,2186,4056,107,5,0,5,4176,2225,22,0,0,0,2253,1727,14,0,0,0,1748,1006,10,6,0,0,1019,702,16,4,0,0,724,14774,445,24,0,3,15250
