SA3_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_ns,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_ns,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_ns,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arr_ns,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_ns,Japan_Tot,Korea_Rep_South_Before_1951,Korea_Rep_South_1951_1960,Korea_Rep_South_1961_1970,Korea_Rep_South_1971_1980,Korea_Rep_South_1981_1990,Korea_Rep_South_1991_2000,Korea_Rep_South_2001_2010,Korea_Rep_South_2011_2015,Korea_Rep_South_2016,Korea_Rep_South_2017,Korea_Rep_South_2018,Korea_Rep_South_2019,Korea_Rep_South_2020,Korea_Rep_South_2021,Korea_Rep_South_Yr_arrival_ns,Korea_Rep_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_ns,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_ns,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_ns,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_ns,Pakistan_Tot
11602,49,36,29,39,16,7,23,1193,0,0,5,0,15,74,61,40,10,13,5,0,4,0,7,234,4,0,20,23,25,27,69,86,12,4,12,0,0,0,5,297,13,88,141,36,9,17,18,31,3,6,0,0,0,0,10,368,0,0,0,0,7,9,27,21,5,0,5,0,0,0,0,80,0,0,0,19,118,197,411,141,13,7,7,5,6,0,13,940,0,0,29,72,63,35,36,22,0,5,0,5,0,0,29,312,0,0,15,45,188,117,232,128,28,28,35,14,9,5,17,862,0,0,0,0,6,104,774,374,69,61,67,70,37,0,21,1591,0,51,17,14,9,10,16,9,4,3,5,0,4,0,3,135,0,13,28,138,292,486,665,332,68,64,89,86,31,20,68,2378,0,0,12,6,3,0,3,0,4,0,0,0,0,0,5,45,0,0,4,18,102,246,441,555,130,148,135,86,65,18,29,1972
11603,9,11,21,5,0,0,6,269,0,0,4,13,23,351,425,353,82,109,59,144,20,7,18,1609,0,8,34,21,19,10,6,8,0,0,0,0,0,0,3,107,3,56,104,21,16,5,11,10,0,0,0,5,0,0,16,241,0,0,0,0,0,4,9,5,0,0,10,0,4,0,6,35,0,0,0,4,32,35,47,13,8,3,4,0,0,0,0,139,0,3,54,135,116,122,104,61,4,13,3,30,3,3,14,673,0,4,16,16,64,30,53,34,10,5,11,6,0,0,0,247,0,0,0,0,0,16,336,148,25,28,34,42,21,0,3,652,3,50,19,9,7,0,3,3,0,0,0,0,0,0,5,103,0,0,32,147,427,916,811,555,111,105,69,83,27,13,175,3464,0,0,26,19,14,11,14,0,0,0,0,0,0,0,10,99,0,0,0,13,172,361,817,828,215,171,211,151,49,10,35,3034
11701,8,6,17,13,4,0,4,208,0,0,9,6,22,138,82,60,16,12,10,3,0,0,8,371,0,0,11,15,41,39,243,346,80,131,126,187,51,0,14,1291,10,68,113,41,22,15,30,78,20,17,16,15,0,0,18,452,0,0,0,6,19,34,38,41,8,11,11,21,0,0,7,188,0,0,0,5,29,57,71,52,14,4,11,11,0,0,10,269,3,8,47,72,22,22,13,12,5,3,4,0,7,3,11,219,0,0,13,27,122,54,150,97,44,30,34,27,15,5,13,638,0,0,0,0,0,5,22,24,8,19,57,18,10,0,15,179,0,8,7,4,0,8,17,6,0,0,0,5,0,0,0,53,0,5,43,140,160,212,228,116,19,16,21,22,17,12,35,1041,0,3,24,15,9,4,15,0,5,0,0,3,0,0,3,71,0,0,4,6,18,17,16,34,7,17,16,29,16,3,5,194
11702,0,3,4,4,0,0,0,70,0,0,6,4,9,4,12,4,0,0,0,0,0,0,0,37,0,0,15,12,43,47,93,66,8,3,5,3,4,0,5,308,6,90,97,32,18,14,34,41,7,12,11,4,5,0,18,417,0,0,0,7,25,42,51,28,7,6,6,6,6,0,4,182,0,0,0,13,36,19,37,18,5,6,0,5,0,0,5,143,0,28,121,123,44,23,20,14,4,0,0,0,0,0,52,429,0,4,12,25,73,40,59,23,11,7,4,16,3,0,7,282,0,0,0,0,0,13,66,27,9,31,41,33,8,0,6,227,0,3,4,6,4,11,20,9,3,4,0,0,0,0,0,73,5,11,37,126,213,226,214,142,17,24,22,24,12,14,31,1110,0,0,76,85,12,10,4,3,0,0,0,4,0,0,5,204,0,0,3,0,8,0,0,11,0,5,6,9,3,0,0,37
11703,55,50,55,67,29,20,12,939,0,0,10,4,4,59,27,20,0,0,8,6,5,0,7,150,0,10,44,42,145,139,476,551,120,185,241,292,118,14,18,2399,15,93,124,57,36,63,187,519,110,127,120,175,65,8,44,1741,0,0,13,29,107,284,371,235,66,88,112,160,76,39,44,1616,0,0,4,59,210,266,595,405,139,124,164,245,80,11,74,2385,3,18,95,93,84,38,37,35,14,3,5,0,12,11,17,463,0,12,69,194,467,273,568,348,140,211,213,172,77,28,56,2829,0,0,0,0,6,28,83,45,31,59,83,80,21,7,19,458,10,32,23,21,24,49,78,92,30,31,43,40,20,14,4,517,12,31,204,506,892,1008,1131,717,171,161,230,269,167,222,133,5857,0,3,38,35,22,19,25,14,5,4,0,0,0,0,3,176,0,0,3,0,23,26,57,97,30,34,30,37,21,12,6,370
11801,7,8,0,0,0,0,12,286,6,3,15,17,12,11,4,10,0,0,0,0,0,0,6,84,5,6,50,41,95,127,307,278,59,86,139,176,83,12,23,1492,37,142,121,55,45,50,133,299,63,89,78,80,26,4,40,1256,3,5,11,35,51,100,105,61,16,8,20,17,13,7,8,454,0,0,0,23,53,55,95,32,13,7,3,9,8,6,3,310,5,8,34,45,36,12,11,7,0,0,0,0,0,0,5,174,0,4,52,101,105,66,61,29,18,10,13,11,4,5,13,482,0,0,0,0,0,4,17,8,0,8,17,5,0,0,5,70,6,41,19,23,16,26,42,44,25,26,23,32,9,3,10,342,18,41,183,336,491,481,607,398,61,94,100,105,61,50,85,3105,0,0,12,12,11,5,3,5,0,0,0,0,0,0,0,48,0,0,3,4,6,7,9,9,0,0,4,0,0,0,3,55
11802,14,28,18,35,9,10,10,368,0,0,17,16,26,70,47,30,0,0,11,0,0,0,3,229,4,11,66,59,160,220,651,794,150,201,307,422,174,39,39,3307,16,241,192,85,36,32,117,199,28,34,34,41,17,0,42,1098,0,6,3,17,62,88,133,67,12,10,18,16,11,5,11,458,0,0,0,18,81,59,141,65,10,15,13,16,14,0,3,437,12,25,70,95,56,29,26,12,3,4,7,0,9,0,14,361,5,9,92,201,379,163,213,111,59,50,76,88,71,0,35,1555,0,0,0,0,5,6,16,26,19,25,59,35,6,0,0,196,5,30,20,16,22,12,45,30,12,13,19,32,4,4,17,271,8,26,132,303,443,412,530,302,53,52,53,72,29,49,88,2559,0,0,4,10,18,6,6,0,0,0,0,3,0,0,9,63,0,0,3,6,17,19,16,22,11,17,20,22,13,0,4,162
11901,9,6,4,13,3,3,0,278,0,0,5,17,24,380,385,268,14,29,34,23,9,3,16,1203,0,11,29,46,32,29,51,45,5,0,11,0,0,0,13,266,42,421,503,137,34,20,30,43,6,0,3,10,4,0,89,1329,0,5,5,4,17,33,51,8,4,5,0,3,4,0,3,153,0,0,0,95,242,272,300,91,24,9,10,10,0,0,29,1081,15,135,1190,3050,2405,1758,1913,860,146,180,174,158,73,34,457,12552,0,11,19,67,187,81,146,94,75,59,66,56,9,5,13,876,0,0,0,0,14,54,258,118,40,60,89,65,33,0,17,735,0,28,13,7,11,6,6,5,3,0,3,0,0,0,4,97,3,10,51,162,333,462,489,289,36,47,51,43,13,10,79,2079,0,23,459,484,205,182,121,19,3,0,0,7,0,3,27,1535,0,0,0,19,123,263,548,638,162,154,174,153,93,15,48,2390
11902,0,4,5,0,0,5,0,152,0,0,9,7,4,88,107,117,6,0,17,12,0,0,5,366,0,7,25,15,20,33,41,43,0,9,5,4,0,0,3,212,27,414,631,146,55,39,59,78,13,7,8,8,4,0,55,1534,0,0,0,7,22,39,44,32,15,3,4,4,0,0,3,178,0,0,0,166,391,359,362,114,20,12,18,20,12,0,56,1532,25,178,1112,1854,1290,880,734,310,47,76,57,76,28,23,201,6897,0,5,22,70,175,72,236,318,161,228,172,188,29,7,96,1780,0,0,0,3,4,55,593,397,240,474,660,570,113,9,51,3162,0,6,12,4,3,3,3,0,0,0,0,0,0,0,0,44,0,0,29,105,235,305,318,122,27,6,23,19,18,14,57,1274,0,8,82,74,81,18,25,5,0,0,0,0,0,0,5,308,0,0,0,8,89,194,532,685,155,170,234,278,116,32,55,2555
11903,0,5,12,5,0,0,0,146,0,0,0,7,7,38,37,14,9,0,0,0,0,0,0,118,3,3,29,29,51,20,57,32,0,0,6,0,0,0,9,238,40,265,314,70,29,13,28,46,0,0,6,0,0,0,34,844,0,0,6,10,33,55,70,41,8,8,7,10,7,3,4,254,0,0,3,24,84,84,126,40,14,7,18,4,0,3,10,421,7,51,216,406,401,220,197,86,17,15,14,15,5,0,58,1707,0,11,54,115,343,196,233,141,41,71,70,47,18,8,33,1390,0,0,0,0,5,69,777,933,519,1055,1740,1498,335,8,119,7061,4,25,15,3,9,0,19,4,0,0,0,0,0,0,0,82,3,12,77,160,264,386,398,194,33,30,33,20,14,12,63,1692,0,19,472,425,198,148,80,44,11,4,5,8,5,0,30,1453,0,0,0,0,14,31,34,72,14,26,50,34,17,3,6,303
11904,15,11,9,8,8,5,5,264,0,0,7,11,19,68,59,38,3,7,0,7,4,0,3,214,3,10,24,36,75,42,129,143,11,20,24,19,4,3,12,537,29,390,470,92,29,48,76,113,32,16,18,9,0,4,147,1475,0,0,0,16,47,103,104,56,16,14,19,14,10,0,18,418,0,0,0,19,74,83,135,89,21,4,27,23,3,0,6,491,7,43,300,897,855,476,404,205,39,39,52,38,43,20,127,3539,0,5,24,90,230,108,220,145,40,41,46,47,18,7,27,1042,0,0,0,0,6,67,1068,976,483,849,1330,1138,266,24,116,6328,0,31,12,4,9,3,21,7,4,3,0,0,4,0,10,108,10,12,60,186,370,423,424,192,39,42,42,37,8,12,87,1948,0,52,1064,898,379,325,218,94,18,20,15,18,10,0,124,3241,0,0,0,7,29,32,60,78,28,19,30,22,13,0,6,323
12001,26,25,18,27,6,3,5,458,0,0,9,13,5,23,17,12,0,0,0,3,0,0,0,71,0,8,24,40,82,88,138,130,17,11,8,18,4,0,9,573,73,1044,1346,284,65,56,79,169,27,40,15,30,15,3,170,3423,0,0,0,10,24,39,60,31,0,8,3,14,5,7,8,213,0,0,0,96,303,415,737,358,78,61,82,88,32,16,45,2316,3,28,129,135,95,30,44,20,4,5,7,14,3,3,9,536,4,12,43,107,180,82,132,82,22,19,19,22,11,0,17,754,0,0,0,0,0,8,37,43,31,71,73,77,28,0,3,368,5,25,4,7,9,10,17,23,0,0,4,0,0,0,4,104,5,10,63,150,186,228,253,115,17,12,19,24,12,15,25,1128,0,3,5,25,10,13,3,3,0,0,0,0,0,0,0,66,0,0,0,9,18,17,23,35,17,15,18,29,5,9,0,204
12002,4,7,0,0,0,4,0,120,0,0,3,4,3,8,6,9,0,0,0,0,0,0,0,30,0,0,11,32,95,102,164,112,13,11,13,5,7,6,4,584,17,169,227,64,29,34,52,71,13,12,12,21,7,0,31,760,0,0,0,12,33,29,46,26,6,10,5,7,10,0,6,175,0,0,0,14,43,28,39,22,0,0,4,4,0,0,5,162,0,9,24,12,23,5,4,3,0,4,0,0,0,0,5,93,0,0,12,39,77,35,45,16,4,4,0,3,5,0,3,254,0,0,0,0,4,4,10,5,9,3,4,12,4,0,0,50,8,22,9,11,7,4,33,25,3,4,6,4,0,0,3,143,3,19,93,193,259,267,310,126,17,9,37,25,16,7,25,1405,0,4,15,12,5,4,5,0,0,0,0,0,0,0,4,59,0,0,0,3,0,5,7,4,0,0,0,3,0,0,0,31
12003,12,8,4,16,3,3,4,286,0,0,5,9,6,31,25,20,0,0,0,0,0,0,3,105,5,11,39,58,102,96,194,125,9,7,11,16,0,0,16,687,64,968,1297,290,60,61,86,184,34,34,25,23,6,0,117,3251,0,8,3,10,50,88,153,70,18,15,26,21,6,0,13,486,0,0,0,262,638,620,1181,623,153,143,152,168,51,0,187,4178,15,119,501,523,302,165,108,64,11,15,14,19,12,5,54,1922,0,14,54,130,304,138,293,258,188,196,184,176,32,8,53,2033,0,0,0,0,5,71,728,795,528,1324,2643,1981,475,16,199,8750,5,22,5,15,10,12,23,14,7,3,4,5,0,0,4,118,11,19,70,227,332,408,418,236,33,28,23,50,26,20,53,1955,0,6,29,24,7,15,5,0,0,0,3,0,0,0,0,95,0,5,0,11,39,69,66,106,24,37,46,41,9,19,12,482
12101,52,73,25,38,33,3,24,1127,0,0,7,9,0,13,15,8,0,0,0,0,0,0,3,67,0,17,28,34,109,83,91,116,7,7,14,12,3,0,10,520,31,163,161,58,25,20,51,85,15,8,8,4,15,5,16,685,0,3,11,49,192,328,434,221,65,87,105,180,64,69,69,1879,0,0,3,72,228,329,632,300,58,68,68,99,42,39,57,2001,3,10,68,114,49,22,26,13,0,0,0,5,0,0,17,330,5,17,73,218,469,200,361,174,49,57,51,47,24,19,21,1782,0,0,0,0,0,6,130,105,40,101,169,111,19,0,11,687,9,48,16,15,20,22,47,31,5,4,7,3,0,5,5,241,23,29,132,267,329,428,451,227,24,44,49,30,30,17,40,2124,0,11,27,23,7,3,13,4,3,3,0,0,0,4,0,101,0,0,0,12,23,31,30,61,18,10,20,17,13,5,3,233
12102,85,95,64,86,35,10,20,1359,0,0,0,9,3,9,10,0,0,0,0,0,0,0,0,31,0,8,19,22,36,49,69,25,4,0,3,0,0,0,0,241,11,70,113,38,17,13,21,14,6,0,0,0,0,0,9,306,0,0,9,19,53,120,135,57,11,3,6,7,0,0,4,427,0,0,0,35,223,327,721,182,37,30,37,13,15,3,14,1644,4,44,58,42,47,24,18,6,0,0,0,6,3,0,0,258,5,6,37,66,208,127,192,117,13,34,36,11,9,3,4,867,0,0,0,0,0,45,376,258,100,185,272,233,40,3,37,1545,8,47,26,11,21,25,22,5,4,4,3,3,0,0,9,187,6,17,85,166,252,279,230,94,17,11,18,22,10,5,22,1224,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,14,0,0,0,13,10,39,34,88,40,41,36,30,10,4,0,353
12103,48,41,35,72,14,13,17,1509,0,0,3,3,0,13,9,5,0,0,0,0,0,0,0,40,3,10,21,35,102,78,101,32,5,6,3,5,0,0,5,410,25,115,91,21,12,23,27,30,0,3,5,3,6,0,29,393,0,0,10,47,150,173,175,97,26,23,33,31,34,28,17,834,0,0,3,116,473,565,794,287,40,32,66,59,44,14,40,2520,0,16,34,44,31,22,4,11,4,0,3,0,0,4,0,163,11,13,115,253,413,178,334,104,25,19,18,23,15,0,18,1532,0,0,0,0,0,12,32,26,10,18,14,12,0,0,0,131,14,73,21,31,39,19,65,24,0,6,10,8,0,0,7,299,31,56,210,252,320,405,430,177,16,38,19,30,16,8,25,2031,0,0,0,8,0,8,3,0,0,0,0,0,0,0,0,26,0,0,6,18,20,32,25,45,12,16,3,0,0,3,5,184
12104,11,20,15,19,11,6,3,470,0,0,8,4,6,13,12,5,0,5,0,0,0,0,0,47,3,14,32,46,106,77,141,109,10,25,13,18,10,0,5,605,14,75,66,26,11,29,61,136,26,33,34,34,8,5,3,568,0,0,8,40,114,154,245,93,36,38,50,55,39,27,18,921,0,0,0,38,101,114,154,51,17,13,20,42,13,8,9,575,0,4,20,9,20,8,7,3,0,0,0,4,0,0,0,83,3,3,42,130,197,88,120,59,21,18,28,22,14,0,9,763,0,0,0,0,0,10,75,50,28,40,87,67,16,3,9,377,19,46,16,21,19,28,42,28,10,14,13,23,3,10,8,292,18,41,176,315,433,418,442,278,32,52,49,53,21,29,36,2392,0,5,0,6,14,22,8,4,0,0,0,0,4,0,0,67,3,0,3,3,7,3,13,26,4,15,5,0,9,0,0,90
12201,0,0,4,0,0,0,0,56,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,7,0,3,23,22,50,46,87,72,14,16,13,15,0,0,3,374,6,45,39,7,4,9,34,87,7,11,17,22,6,0,6,303,0,0,0,10,20,28,45,23,0,7,0,7,0,0,0,158,0,0,0,10,22,9,22,7,0,4,5,0,0,0,0,84,0,0,3,5,7,4,3,0,0,0,0,0,0,0,0,27,3,4,12,26,38,8,8,4,0,3,4,4,0,0,0,112,0,0,0,0,0,0,7,7,6,0,5,0,0,0,0,28,6,27,13,5,8,14,36,35,26,13,24,13,16,3,10,249,4,16,82,132,173,166,270,126,32,28,27,29,16,17,21,1136,0,0,0,0,4,8,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12
12202,4,0,0,0,0,0,0,78,0,6,0,4,0,7,3,0,0,0,0,0,0,0,0,21,3,3,26,24,56,48,59,17,4,0,0,0,9,0,8,256,20,84,82,20,10,18,15,17,3,3,0,7,4,0,16,296,0,6,9,13,9,27,19,13,7,0,3,6,3,0,3,123,0,0,0,9,20,12,11,10,5,3,3,0,0,0,0,72,0,5,12,8,12,4,0,0,0,0,0,0,0,0,0,48,0,8,15,24,15,12,11,10,0,6,0,0,6,0,0,96,0,0,0,0,0,0,4,0,0,0,11,7,0,0,0,27,20,92,29,25,18,30,55,18,3,0,0,5,4,0,8,311,11,36,120,217,246,205,200,70,13,7,15,10,4,3,30,1189,0,0,0,6,5,0,3,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
12203,10,11,17,13,14,0,7,629,0,0,11,5,8,10,8,3,0,0,0,0,0,0,0,47,0,4,55,78,132,165,254,148,9,24,13,13,10,0,13,918,51,431,636,99,49,52,105,161,27,21,18,28,4,0,84,1769,0,3,7,29,117,134,183,68,13,16,13,17,11,0,11,623,0,0,0,32,141,112,157,65,16,7,7,5,5,0,11,560,0,12,37,60,39,19,8,5,0,6,0,4,0,0,4,202,3,12,46,73,130,52,71,28,0,4,3,8,3,0,12,456,0,0,0,0,0,13,142,134,55,146,216,194,35,4,12,957,40,152,74,37,33,67,83,70,21,13,13,12,12,3,6,633,30,45,213,438,621,639,747,306,46,43,48,56,15,18,73,3343,0,3,15,3,7,21,9,0,0,0,0,0,0,0,0,64,0,0,0,3,5,16,13,20,0,5,6,0,11,0,0,86
12301,0,4,6,0,0,0,0,78,0,0,5,10,5,97,95,42,3,4,4,7,0,0,10,278,0,4,18,34,51,15,57,51,0,0,6,0,0,0,0,259,16,93,128,50,26,11,3,14,3,0,0,0,0,0,15,361,0,3,0,0,0,4,3,0,0,0,0,0,0,0,0,18,0,0,0,3,9,5,17,5,0,0,3,0,0,0,0,44,0,5,32,37,35,25,21,7,0,6,5,0,0,0,4,174,0,0,10,9,40,15,17,11,4,5,8,6,0,0,4,120,0,0,0,0,0,4,37,18,0,6,3,0,0,0,0,84,0,43,15,10,8,7,4,0,0,0,0,0,0,0,6,95,4,5,25,130,181,207,179,96,13,30,27,11,7,3,26,946,0,4,9,21,6,8,3,0,0,0,0,0,0,0,0,58,0,0,0,3,10,25,52,52,15,3,0,5,4,0,3,172
12302,4,12,4,15,0,5,7,295,0,0,12,13,10,345,522,325,47,31,35,9,12,0,27,1388,0,12,52,50,59,14,41,39,4,0,4,0,0,0,10,284,21,146,156,68,19,17,23,30,6,0,3,0,0,0,34,525,0,8,0,0,9,23,30,22,4,10,0,5,0,0,0,115,0,0,0,8,28,37,84,24,8,7,0,3,5,0,10,207,0,17,154,297,290,208,253,105,14,24,18,15,5,0,55,1453,0,4,30,59,111,60,105,35,9,20,8,8,5,0,25,483,0,0,0,6,4,113,1836,899,139,156,193,213,74,9,31,3668,3,97,35,17,18,10,9,7,0,0,4,0,0,0,4,206,3,15,59,302,627,1025,1022,605,112,98,101,94,41,32,190,4329,0,0,55,55,46,49,39,14,0,0,9,3,0,0,3,259,0,0,5,12,91,257,462,483,109,119,82,43,37,8,28,1741
12303,0,4,0,0,0,0,0,15,0,0,3,3,3,6,4,18,0,0,0,0,0,0,4,43,0,0,18,22,23,13,18,10,0,0,0,0,0,0,4,121,3,54,71,14,3,7,4,0,0,0,4,0,0,0,10,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,4,18,33,27,21,11,4,0,0,0,0,0,0,8,123,0,3,3,12,8,5,5,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,5,40,24,12,6,5,4,4,0,0,0,3,0,0,3,106,0,6,29,91,102,83,54,41,5,0,6,11,0,0,10,449,0,0,15,8,4,4,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,14
12401,0,0,0,0,0,0,0,40,0,0,3,3,0,15,3,3,0,0,0,0,0,0,0,27,0,12,57,52,72,43,52,19,0,3,0,0,0,0,5,314,6,44,49,6,7,3,15,6,4,0,0,0,0,0,13,158,0,3,3,6,28,23,34,15,0,0,0,0,0,0,0,123,0,0,0,4,20,17,29,3,9,0,0,0,0,0,5,80,0,3,19,16,8,8,3,3,0,0,0,0,0,0,0,66,0,4,20,42,42,26,18,6,5,6,0,3,0,0,0,180,0,0,0,0,0,3,3,4,7,15,12,7,0,0,0,48,17,141,44,26,37,21,24,12,0,0,0,0,5,6,9,326,8,18,120,239,298,225,143,56,3,6,4,6,3,9,26,1172,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,4,4,3,7,8,3,0,0,0,5,0,0,0,38
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,14,13,21,31,19,0,0,421,0,0,12,19,27,83,55,33,13,8,7,4,0,0,9,274,3,3,71,88,113,27,63,80,8,5,4,5,0,0,17,500,16,151,220,46,35,13,10,35,0,0,0,0,0,0,20,549,0,0,0,7,3,20,20,19,0,0,0,3,0,0,0,76,0,0,0,7,37,76,187,48,3,16,12,9,0,0,5,398,0,4,51,85,72,63,62,20,3,3,3,3,6,0,19,399,0,8,29,67,46,27,57,55,7,14,9,3,0,4,0,326,0,0,0,0,4,61,347,133,25,26,40,35,13,0,3,701,13,177,68,20,24,9,13,3,0,0,0,0,0,0,10,345,5,7,70,228,408,555,555,329,55,77,33,40,23,6,69,2466,0,0,20,20,7,12,3,3,0,0,0,0,0,0,0,77,0,3,0,13,29,63,174,179,34,33,32,32,13,0,5,615
12404,0,0,3,0,0,0,9,45,0,0,0,0,4,0,6,0,0,0,0,0,0,0,9,19,0,3,20,16,25,10,14,26,3,3,0,3,0,0,11,130,0,28,41,12,0,0,0,0,0,0,0,0,0,0,11,112,0,0,0,3,0,4,3,4,0,0,0,0,0,0,0,17,0,0,0,0,12,11,7,4,0,0,0,0,0,0,3,38,5,0,14,6,11,7,8,0,0,0,3,0,0,0,10,75,0,0,15,18,10,0,7,3,0,0,0,0,0,0,10,62,0,0,0,0,0,0,3,18,14,36,27,13,0,0,4,115,5,74,16,7,8,5,0,0,0,0,0,0,0,0,13,131,0,3,31,74,105,89,83,48,7,8,5,0,3,0,60,514,0,5,32,23,8,5,9,0,0,0,0,0,0,0,0,69,0,0,0,0,0,4,8,9,0,0,3,0,0,0,3,39
12405,8,4,5,0,0,0,0,108,0,0,7,5,6,85,106,48,13,13,3,4,0,0,3,294,0,7,29,27,31,7,23,9,3,0,0,0,0,0,5,142,9,58,105,32,13,9,5,5,3,0,0,0,0,0,4,247,0,0,0,0,0,3,9,4,5,0,0,0,0,0,0,24,0,0,0,11,18,27,70,15,6,0,0,0,0,0,0,142,3,7,45,79,72,81,74,37,4,6,3,4,0,0,12,429,0,5,4,15,24,10,19,15,4,5,0,0,0,0,4,111,0,0,0,0,3,0,86,31,10,6,9,6,12,0,0,157,0,45,15,10,5,0,3,0,0,0,0,0,0,0,0,82,0,6,28,102,215,374,420,239,54,64,43,42,21,11,55,1678,0,0,12,9,4,0,0,4,0,0,0,0,0,0,9,40,0,0,0,8,43,41,96,82,33,41,17,16,6,4,6,387
