SA3_CODE_2021,OneMeth_Train_M,OneMeth_Train_F,OneMeth_Train_P,OneMeth_Bus_M,OneMeth_Bus_F,OneMeth_Bus_P,OneMeth_Ferry_M,OneMeth_Ferry_F,OneMeth_Ferry_P,OneMeth_Tram_lt_rail_M,OneMeth_Tram_lt_rail_F,OneMeth_Tram_lt_rail_P,OneMeth_Taxi_rs_serv_M,OneMeth_Taxi_rs_serv_F,OneMeth_Taxi_rs_serv_P,OneMeth_Car_as_driver_M,OneMeth_Car_as_driver_F,OneMeth_Car_as_driver_P,OneMeth_Car_as_passenger_M,OneMeth_Car_as_passenger_F,OneMeth_Car_as_passenger_P,OneMeth_Truck_M,OneMeth_Truck_F,OneMeth_Truck_P,OneMeth_Motorbike_scooter_M,OneMeth_Motorbike_scooter_F,OneMeth_Motorbike_scooter_P,OneMeth_Bicycle_M,OneMeth_Bicycle_F,OneMeth_Bicycle_P,OneMeth_Other_M,OneMeth_Other_F,OneMeth_Other_P,OneMeth_Walked_only_M,OneMeth_Walked_only_F,OneMeth_Walked_only_P,OneMeth_Tot_OneMeth_M,OneMeth_Tot_OneMeth_F,OneMeth_Tot_OneMeth_P,TwoMeth_Train_Bus_M,TwoMeth_Train_Bus_F,TwoMeth_Train_Bus_P,TwoMeth_Train_Ferry_M,TwoMeth_Train_Ferry_F,TwoMeth_Train_Ferry_P,TwoMeth_Trn_Trm_lt_rl_M,TwoMeth_Trn_Trm_lt_rl_F,TwoMeth_Trn_Trm_lt_rl_P,TwoMeth_Train_Car_as_drvr_M,TwoMeth_Train_Car_as_drvr_F,TwoMeth_Train_Car_as_drvr_P,TwoMeth_Trn_Car_as_pass_M,TwoMeth_Trn_Car_as_pass_F,TwoMeth_Trn_Car_as_pass_P,TwoMeth_Train_Other_M,TwoMeth_Train_Other_F,TwoMeth_Train_Other_P,TwoMeth_Train_Tot_M,TwoMeth_Train_Tot_F,TwoMeth_Train_Tot_P,TwoMeth_Bus_Ferry_M,TwoMeth_Bus_Ferry_F,TwoMeth_Bus_Ferry_P,TwoMeth_Bus_Trm_lt_rl_M,TwoMeth_Bus_Trm_lt_rl_F,TwoMeth_Bus_Trm_lt_rl_P,TwoMeth_Bus_Car_as_driver_M,TwoMeth_Bus_Car_as_driver_F,TwoMeth_Bus_Car_as_driver_P,TwoMeth_Bus_Car_as_pass_M,TwoMeth_Bus_Car_as_pass_F,TwoMeth_Bus_Car_as_pass_P,TwoMeth_Bus_Other_M,TwoMeth_Bus_Other_F,TwoMeth_Bus_Other_P,TwoMeth_Bus_Tot_M,TwoMeth_Bus_Tot_F,TwoMeth_Bus_Tot_P,TwoMeth_Other_TwoMeth_M,TwoMeth_Other_TwoMeth_F,TwoMeth_Other_TwoMeth_P,TwoMeth_Tot_TwoMeth_M,TwoMeth_Tot_TwoMeth_F,TwoMeth_Tot_TwoMeth_P,ThreeMeth_Trn_2_othr_mthd_M,ThreeMeth_Trn_2_othr_mthd_F,ThreeMeth_Trn_2_othr_mthd_P,ThreMth_Bu_2_ot_met_exc_tra_M,ThreMth_Bu_2_ot_met_exc_tra_F,ThreMth_Bu_2_ot_met_exc_tra_P,ThreeMeth_Oth_ThreeMeth_M,ThreeMeth_Oth_ThreeMeth_F,ThreeMeth_Oth_ThreeMeth_P,ThreeMeth_Tot_ThreeMeth_M,ThreeMeth_Tot_ThreeMeth_F,ThreeMeth_Tot_ThreeMeth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Meth_travel_to_work_NS_M,Meth_travel_to_work_NS_F,Meth_travel_to_work_NS_P,Tot_M,Tot_F,Tot_P
20103,7,0,12,10,6,13,0,0,0,0,3,4,4,6,14,3456,2968,6428,241,216,462,105,0,109,14,3,18,22,7,30,20,17,40,187,188,378,4076,3423,7498,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,4,0,6,36,13,48,38,19,57,0,0,6,0,0,0,0,0,4,4,4,13,591,702,1298,428,700,1129,64,49,123,5212,4890,10108
20201,40,27,67,138,195,335,6,4,14,0,3,9,34,32,62,16255,14239,30498,1093,1254,2343,252,5,249,120,15,140,224,99,317,77,48,124,547,561,1109,18781,16482,35260,7,0,7,0,0,0,0,0,3,5,5,13,4,4,4,8,0,14,28,16,40,0,0,0,0,0,0,8,8,21,21,29,54,8,9,14,36,48,86,150,102,250,213,161,378,8,7,11,6,9,15,6,4,7,20,15,32,2648,3648,6301,1956,3600,5559,116,86,209,23739,23990,47732
20202,97,80,174,18,14,34,7,0,9,0,4,3,5,13,16,6723,5683,12400,392,408,802,200,4,208,23,0,19,105,48,149,50,31,75,361,324,689,7969,6606,14575,3,6,14,0,0,0,8,6,12,23,8,25,10,10,17,21,3,25,60,25,87,0,0,0,0,0,0,5,4,3,0,8,10,0,0,0,4,11,13,49,15,63,106,53,162,9,11,17,0,0,0,0,0,4,8,8,23,2724,3191,5915,1065,1784,2847,88,85,171,11973,11727,23697
20203,0,0,0,4,5,12,0,0,0,0,0,0,0,0,0,1621,1313,2939,84,95,179,59,3,65,11,3,10,11,3,15,29,12,42,165,143,306,1990,1575,3564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16,10,7,20,0,0,0,0,0,0,0,0,0,4,0,6,462,454,921,158,324,484,37,31,73,2662,2399,5062
20301,16,4,18,9,8,14,0,0,5,0,0,3,0,0,0,3895,2978,6873,162,178,336,148,6,151,20,0,18,13,6,21,18,10,30,138,101,241,4410,3293,7707,0,0,0,0,0,0,0,0,0,5,6,14,0,0,0,0,0,0,13,8,19,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,4,9,14,34,10,39,46,27,70,4,0,5,0,0,0,8,0,8,12,0,12,883,1204,2087,473,817,1285,34,41,71,5863,5379,11235
20302,403,237,642,343,575,916,21,3,29,6,0,6,145,131,280,33498,27122,60613,1980,2319,4300,417,8,424,190,30,224,518,170,682,197,120,318,914,1124,2037,38625,31836,70465,28,48,73,0,0,0,21,18,38,118,59,173,4,10,22,38,9,43,206,146,352,0,0,0,0,0,0,24,18,35,36,53,88,26,27,51,76,99,178,327,192,519,610,436,1046,45,58,106,21,24,45,15,9,18,76,82,161,8072,10299,18373,4148,7654,11808,240,209,448,51781,50514,102298
20303,53,39,92,49,84,130,16,0,19,7,6,18,13,13,25,12704,10680,23380,642,702,1340,179,6,187,55,9,63,164,68,236,91,47,136,378,422,793,14348,12066,26416,5,0,3,0,0,0,3,6,15,41,23,63,5,4,8,9,0,9,62,33,97,0,0,0,0,0,0,3,14,16,4,14,15,4,4,3,14,29,36,122,66,185,188,128,322,23,6,31,0,0,9,8,3,13,36,12,47,5135,6198,11330,2000,3490,5490,125,110,236,21825,22011,43837
20401,50,30,84,35,20,59,5,0,6,3,0,3,0,9,12,8930,7080,16006,544,482,1023,286,13,303,68,4,71,74,44,124,129,73,203,932,784,1711,11061,8539,19599,3,3,9,0,0,0,4,0,6,30,5,34,5,0,5,4,0,4,39,14,56,0,0,0,0,0,0,3,11,10,3,5,7,3,0,8,7,13,23,110,48,158,165,69,233,6,8,12,0,0,0,8,4,12,18,7,27,2064,2585,4651,1173,1927,3102,123,112,230,14601,13244,27847
20402,0,0,0,11,26,39,3,5,3,0,0,3,18,22,37,7540,6600,14144,527,536,1061,162,5,166,50,10,60,153,73,222,67,31,98,408,419,820,8939,7718,16663,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,4,0,7,0,0,6,0,3,3,4,14,12,75,46,116,82,58,139,0,0,5,0,0,0,7,0,7,12,0,10,1222,1620,2838,826,1528,2354,118,101,214,11193,11030,22218
20403,5,0,10,107,83,193,13,0,12,3,5,5,29,16,45,12357,11008,23371,738,753,1497,223,12,231,127,15,144,190,67,253,206,110,318,1233,976,2206,15241,13047,28282,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,6,11,0,0,0,0,0,0,6,0,6,0,10,8,4,10,9,12,12,29,138,62,199,155,83,236,0,0,0,0,5,4,8,0,8,8,6,13,2167,2713,4874,1694,2703,4398,128,128,253,19387,18668,38053
20501,86,41,128,24,14,41,3,3,5,0,0,0,14,11,24,9127,7494,16623,531,562,1092,211,3,217,58,4,65,35,15,42,46,31,79,330,282,619,10466,8466,18934,9,13,26,0,0,0,0,0,0,22,8,35,8,3,9,9,0,8,53,28,77,0,0,0,0,0,0,9,3,8,5,3,8,0,0,0,11,6,21,100,42,139,158,75,239,8,5,23,0,0,0,3,0,3,16,7,27,1770,2396,4167,1001,1956,2960,96,85,178,13516,12989,26510
20502,0,0,0,20,18,35,6,3,8,0,3,3,11,9,27,6397,5819,12215,427,463,894,160,3,168,44,4,49,71,32,104,79,50,127,377,316,696,7598,6717,14313,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,4,7,3,0,4,0,3,3,3,4,13,115,70,183,121,74,196,0,0,0,0,0,0,4,4,10,8,4,10,1073,1431,2503,813,1291,2099,113,103,217,9717,9616,19339
20503,14,3,19,19,33,52,8,4,7,0,8,9,0,3,5,9562,7952,17516,491,580,1070,225,10,227,74,14,79,119,45,159,88,50,141,604,528,1131,11191,9225,20420,0,0,0,0,0,0,0,0,0,5,0,8,4,0,0,0,0,0,10,7,11,0,0,0,0,0,0,3,0,6,3,5,9,0,0,0,8,4,12,85,54,136,102,60,163,6,0,5,0,0,6,5,0,5,7,4,12,2576,3146,5718,1388,2352,3743,172,155,329,15449,14940,30382
20504,42,23,63,56,94,156,0,0,0,3,0,0,10,20,30,11723,9852,21575,808,808,1615,167,6,168,55,9,61,66,8,77,46,40,92,257,263,525,13234,11120,24358,11,4,15,0,0,0,0,0,0,9,0,9,18,4,17,5,6,11,41,20,57,0,0,0,0,0,0,9,6,13,4,16,17,0,4,4,10,29,39,97,45,143,151,89,237,7,8,21,3,4,11,3,0,3,19,14,30,1280,2248,3529,1374,2349,3724,117,116,225,16170,15929,32099
20505,4,4,5,27,15,47,4,3,5,0,0,0,6,12,19,6463,5698,12159,433,395,830,128,4,135,68,19,86,122,47,168,106,41,149,496,431,928,7862,6658,14527,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3,0,4,5,0,3,0,0,0,8,0,8,73,35,111,80,44,130,3,0,4,0,0,4,9,0,13,10,0,20,1083,1326,2411,789,1293,2086,97,70,167,9931,9403,19335
20601,422,398,814,98,139,244,7,0,8,959,1258,2220,73,90,170,8407,6343,14746,348,592,940,84,0,87,164,24,184,1378,908,2290,105,93,192,620,715,1336,12671,10560,23229,69,77,143,0,0,0,155,149,300,22,19,43,5,14,21,43,27,66,287,283,572,0,0,0,81,112,192,6,8,11,9,11,16,6,7,13,100,133,226,215,175,389,597,592,1189,102,102,202,22,25,45,16,19,35,134,142,274,9844,11874,21727,2521,3973,6494,103,73,172,25870,27211,53079
20602,406,379,786,74,105,182,0,0,0,206,284,485,28,40,64,4627,3774,8406,164,298,454,67,0,65,75,4,80,728,473,1206,54,50,105,291,399,694,6723,5807,12530,49,26,77,0,0,0,46,76,123,22,18,42,10,13,17,33,29,66,158,167,323,0,0,0,27,39,64,3,5,8,3,7,9,7,0,5,35,52,88,87,76,162,286,294,579,46,48,96,3,6,3,7,6,13,56,60,111,6123,7491,13617,1364,2270,3640,36,37,76,14601,15958,30552
20603,620,586,1201,68,65,131,4,3,7,301,495,800,47,45,91,7779,5684,13459,343,542,885,72,3,75,98,7,105,373,132,504,89,64,154,343,473,820,10134,8105,18235,66,84,155,0,0,0,142,167,306,42,33,73,9,22,35,33,17,42,288,326,618,0,0,0,17,22,43,4,6,8,4,11,15,0,3,3,29,40,71,94,88,181,418,457,878,92,66,154,0,5,5,14,0,17,105,79,180,6551,7551,14104,1694,2799,4490,65,62,124,18971,19046,38018
20604,1671,1847,3526,317,378,691,11,0,9,3435,4292,7729,154,195,352,8445,4857,13301,406,748,1155,57,0,55,490,108,600,1348,693,2045,288,193,485,5636,5449,11083,22267,18772,41036,338,330,667,0,0,0,466,556,1016,59,36,97,27,51,85,121,78,197,1003,1051,2055,0,0,0,85,93,182,9,3,16,4,14,20,11,20,33,116,133,249,447,376,819,1563,1562,3124,341,396,734,19,10,30,53,42,99,413,450,864,17828,16802,34629,4551,6491,11041,199,162,361,46813,44237,91054
20605,472,411,883,132,160,291,11,8,13,1224,1411,2637,97,115,207,9841,6612,16457,430,639,1061,65,0,69,270,36,306,911,458,1369,161,136,292,1362,1513,2877,14979,11493,26475,48,44,92,0,0,0,178,182,362,15,14,29,7,4,10,31,23,58,282,272,557,0,0,0,47,64,107,8,3,5,0,5,10,8,9,21,64,75,139,200,201,401,549,550,1098,111,109,225,6,6,15,37,21,54,156,140,292,11936,14294,26233,2329,3720,6057,105,95,198,30058,30288,60346
20606,842,799,1643,30,40,66,5,0,5,437,588,1022,61,63,123,5674,4042,9713,172,356,528,18,0,20,125,19,138,434,190,620,88,57,151,930,1230,2158,8817,7382,16199,85,74,157,0,0,0,158,184,344,32,27,58,7,12,16,36,27,60,315,317,636,0,0,0,15,15,29,0,7,6,0,3,3,4,0,6,21,24,49,73,90,164,405,436,844,69,50,123,5,3,8,5,8,11,76,59,134,8211,8877,17082,1380,2157,3541,78,68,149,18972,18968,37942
20607,539,514,1053,98,134,235,3,6,12,1035,1164,2197,75,102,182,7153,5292,12443,205,445,651,51,0,50,184,39,223,1433,828,2265,125,108,235,1693,1955,3653,12589,10602,23188,56,55,111,0,0,0,139,179,315,21,18,37,7,18,20,67,26,91,286,288,574,0,0,0,39,42,76,12,6,12,5,3,3,5,6,11,55,58,114,179,173,355,524,513,1035,81,70,146,8,11,11,22,12,36,106,88,190,12694,13652,26345,2181,3400,5581,93,85,175,28179,28338,56514
20701,986,912,1895,188,239,423,12,3,17,477,607,1083,61,54,112,16344,13274,29623,666,1335,2001,92,0,96,160,16,173,613,189,800,143,118,260,962,1135,2095,20704,17887,38585,70,68,137,0,0,0,167,182,349,81,62,145,18,38,58,45,22,67,384,369,754,0,0,0,49,58,108,14,18,31,11,14,26,9,4,18,78,102,176,217,204,419,677,668,1346,100,110,213,16,14,28,11,15,25,125,139,266,18021,17991,36013,3664,5903,9568,141,124,267,43327,42714,86044
20702,61,51,115,558,707,1264,5,0,6,14,5,18,33,24,59,12015,8985,20997,455,1015,1466,152,0,151,63,3,65,33,6,46,109,84,193,193,278,474,13695,11162,24853,104,55,162,0,0,0,0,0,4,39,19,59,8,8,12,3,0,5,157,83,239,0,0,0,56,41,97,61,43,100,24,41,62,7,9,19,143,133,281,93,87,177,392,300,697,55,40,94,14,22,37,0,0,0,68,64,128,7179,7274,14455,1837,2953,4791,106,94,199,23277,21844,45124
20703,731,658,1389,308,405,705,5,4,6,131,166,301,43,60,99,11904,9023,20927,579,1105,1692,121,3,125,102,12,115,160,57,214,115,89,202,519,758,1286,14725,12339,27063,207,206,414,0,0,0,62,64,124,99,53,152,12,25,37,33,14,50,419,360,778,0,0,0,33,57,86,21,19,48,11,39,49,6,14,26,76,129,208,140,112,250,637,603,1241,133,167,296,12,19,26,4,5,7,144,185,335,8969,9055,18022,2306,3811,6111,103,74,183,26882,26067,52947
20801,593,446,1037,59,85,148,5,0,5,17,14,34,34,27,57,10035,7912,17953,405,629,1027,73,3,77,85,8,95,308,90,398,85,74,154,410,565,976,12112,9854,21968,56,43,96,0,0,0,27,41,66,68,49,110,16,23,35,26,7,36,187,157,346,0,0,0,0,0,4,4,4,8,3,10,13,4,0,9,10,15,30,72,72,149,274,252,525,35,40,77,0,4,7,4,5,6,45,50,93,10625,10883,21504,2134,3553,5691,105,95,195,25292,24689,49980
20802,1437,1329,2765,173,287,461,14,5,13,168,211,383,81,76,156,17100,13543,30642,658,1219,1872,169,8,174,211,20,229,447,150,603,169,132,305,632,898,1531,21251,17875,39126,201,199,402,0,0,0,162,218,379,159,95,253,23,42,66,55,29,84,595,585,1183,0,0,0,12,25,39,10,10,19,3,33,39,8,9,16,33,77,108,175,127,302,811,781,1593,153,139,292,7,8,16,14,10,24,168,158,324,16143,16756,32903,3415,5554,8963,150,128,278,41933,41248,83184
20803,659,545,1206,101,159,262,14,4,15,0,3,5,46,41,86,16734,13192,29925,707,964,1673,219,0,222,134,13,144,251,69,325,111,83,192,416,558,967,19386,15632,35024,112,124,231,0,0,0,29,38,69,90,61,152,14,30,47,32,11,41,274,263,539,0,0,0,0,0,0,3,6,12,9,11,22,0,13,11,19,27,45,142,89,230,433,380,816,59,75,136,0,3,8,7,0,7,73,78,148,9318,11020,20346,2598,4802,7406,124,87,206,31932,32004,63938
20804,444,340,785,29,50,81,0,0,0,92,146,237,12,28,37,4319,3369,7687,150,303,456,26,0,28,41,8,45,156,38,200,44,37,84,236,309,545,5554,4628,10185,37,41,76,0,0,0,44,65,113,22,14,39,4,8,18,16,5,23,129,141,262,0,0,0,6,3,7,0,0,0,5,0,6,0,4,4,7,8,16,39,33,79,175,184,358,38,48,85,0,4,5,5,0,9,46,54,104,4616,4777,9388,912,1551,2467,37,30,69,11341,11226,22566
20901,825,642,1465,190,232,424,12,8,13,28,27,53,57,47,101,15433,11942,27372,632,917,1552,191,3,189,120,9,125,290,84,371,160,91,250,671,766,1442,18598,14763,33363,91,96,188,0,0,0,46,60,106,125,92,216,14,26,44,41,20,53,308,292,605,0,0,0,17,17,38,10,15,25,11,31,43,8,13,23,49,77,125,135,106,237,495,471,965,71,77,143,12,9,14,0,0,5,86,83,167,10196,11099,21295,2789,5028,7812,115,76,193,32284,31511,63797
20902,708,719,1426,166,266,436,9,0,6,254,361,614,48,68,122,12053,8157,20207,513,814,1330,161,4,171,162,24,191,445,211,656,122,78,202,297,357,657,14940,11065,26003,116,163,282,0,0,0,78,84,167,76,55,129,13,36,45,28,30,60,315,366,674,0,0,0,49,66,117,0,3,5,7,22,26,8,10,20,72,105,175,160,117,280,545,585,1129,126,128,252,17,18,31,20,6,23,163,152,308,6527,7984,14509,2172,3475,5646,123,84,207,24467,23336,47807
20903,249,164,415,42,48,89,0,0,5,0,0,0,9,10,14,9916,7355,17272,414,468,881,262,0,262,51,0,55,51,12,61,56,50,104,177,148,321,11224,8261,19486,23,25,44,0,0,0,7,12,16,69,40,105,11,16,21,12,9,13,118,93,211,0,0,0,0,0,0,7,4,12,0,10,8,0,0,0,9,15,24,86,33,120,211,140,350,26,21,48,0,0,0,7,0,7,36,21,58,5134,5818,10953,1602,2897,4502,72,54,132,18281,17200,35475
20904,1173,1182,2359,253,411,663,10,3,11,34,46,76,154,97,253,41493,27884,69377,1973,2497,4473,838,23,858,156,17,170,127,28,158,355,180,538,277,461,741,46842,32821,79663,283,391,672,0,0,0,32,67,97,343,213,551,27,67,98,40,24,69,727,761,1486,0,0,0,11,33,48,19,25,41,22,64,92,12,13,21,64,136,203,363,199,566,1158,1100,2254,210,248,455,13,19,33,17,13,30,245,278,522,9679,12552,22226,4481,8159,12643,336,219,554,62733,55126,117862
21001,168,159,333,48,50,102,5,0,6,24,52,80,30,21,53,8841,5958,14798,388,575,966,122,0,128,52,0,55,88,15,108,71,47,122,135,144,278,9987,7039,17030,52,45,96,0,0,0,19,19,39,55,43,96,5,12,21,5,6,3,141,116,258,0,0,0,16,17,34,15,8,19,0,18,16,0,0,0,28,41,72,90,57,152,258,223,486,36,36,72,9,0,10,10,3,13,46,40,90,3703,4890,8589,1293,2259,3551,62,62,126,15354,14508,29866
21002,82,46,127,0,5,6,3,0,3,0,0,0,6,0,4,5114,3757,8870,261,282,539,150,0,150,8,4,13,9,3,16,19,27,45,118,119,236,5771,4238,10011,7,4,9,0,0,0,4,0,11,29,12,39,0,3,6,0,0,3,44,17,62,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,3,6,42,15,57,89,41,129,14,12,23,0,0,0,0,0,4,12,6,26,1788,2376,4165,730,1232,1960,50,49,101,8443,7948,16390
21003,883,849,1728,76,94,168,4,0,3,36,89,123,79,55,128,10719,6492,17210,459,643,1108,157,3,162,118,15,130,203,92,295,98,68,167,144,227,370,12970,8630,21600,143,139,282,0,0,0,81,93,179,93,49,143,13,45,59,30,21,49,359,354,710,0,0,0,24,28,54,15,8,21,3,16,24,7,7,12,52,61,108,106,73,173,515,490,999,101,112,217,7,9,15,11,5,10,115,126,242,5165,6016,11177,1685,2647,4332,115,65,176,20563,17969,38536
21004,210,203,417,18,38,55,7,0,11,0,0,0,17,8,24,7542,5411,12955,414,390,805,159,0,167,29,0,33,12,10,21,40,29,72,88,104,185,8540,6200,14732,19,30,46,0,0,0,10,4,11,58,40,93,13,11,20,7,4,10,101,85,184,0,0,0,0,0,0,8,4,12,4,3,11,3,4,3,16,16,30,68,31,104,190,128,316,20,26,44,0,3,0,3,0,3,29,24,49,2055,2992,5047,1086,1876,2962,51,33,80,11937,11255,23193
21005,857,769,1621,217,290,511,11,6,19,12,19,29,192,81,275,31171,18804,49971,1610,1960,3573,734,7,738,111,0,117,90,12,107,309,146,454,231,264,494,35545,22362,57906,176,291,465,0,0,0,31,56,91,209,139,349,34,68,105,26,15,39,484,568,1049,0,0,0,7,4,8,21,18,36,29,41,68,9,18,29,67,77,145,339,179,522,894,820,1715,162,240,399,8,15,19,6,3,16,174,260,434,5975,7927,13900,3174,4837,8014,295,178,472,46053,36385,82440
21101,514,360,874,230,261,491,6,7,11,0,10,11,62,55,114,25157,19215,44371,1194,1568,2758,348,9,354,144,10,149,175,37,211,158,111,272,272,313,587,28261,21953,50212,97,94,188,0,0,0,13,25,41,194,110,307,20,32,51,16,10,24,345,264,612,0,0,3,4,5,10,20,12,28,27,39,68,11,13,26,70,64,134,227,122,351,639,454,1087,61,86,146,13,6,17,14,7,20,85,92,176,9671,10915,20584,3177,5867,9049,127,106,236,41961,39381,81342
21102,36,39,72,42,39,75,0,0,0,0,0,0,0,5,8,3534,2658,6193,182,232,414,88,0,88,13,0,15,16,3,19,20,14,35,40,56,92,3973,3049,7023,11,5,17,0,0,0,0,0,0,14,12,29,3,0,9,4,4,7,34,25,54,0,0,0,0,5,9,3,8,16,0,8,7,0,0,0,9,18,33,27,19,45,72,61,135,10,10,11,0,0,0,0,0,0,6,10,17,2202,2283,4481,611,1001,1611,15,8,31,6883,6410,13292
21103,527,419,945,140,150,293,14,4,17,3,0,5,43,38,77,16200,12648,28846,780,944,1719,251,8,257,82,12,93,146,18,166,102,60,161,282,341,618,18560,14646,33206,135,131,265,0,0,0,27,20,46,112,84,198,14,24,41,20,7,30,306,266,573,0,0,0,0,0,0,8,0,10,11,17,27,8,0,11,25,27,58,150,85,231,485,374,856,60,78,132,4,0,8,3,4,9,63,81,147,7934,8820,16752,2467,4734,7196,102,107,213,29609,28765,58375
21104,412,331,744,92,129,222,7,0,7,12,20,27,18,18,37,7389,5739,13124,334,601,935,85,0,85,42,3,42,81,11,90,53,37,88,159,170,334,8676,7061,15738,94,92,188,0,0,0,19,25,44,76,41,116,11,17,24,8,8,17,209,190,397,0,0,0,4,3,5,11,9,16,4,16,24,4,4,10,20,33,51,71,53,130,300,276,575,64,68,127,9,6,15,3,0,5,71,77,146,5359,5200,10564,1334,2131,3468,56,40,91,15803,14787,30589
21105,318,238,551,136,119,254,15,9,25,0,0,0,32,25,55,25117,18640,43761,1355,1192,2544,707,14,716,144,21,160,108,15,123,153,81,228,512,467,984,28591,20817,49408,105,92,199,0,0,0,10,9,19,126,76,198,21,19,37,16,3,15,273,198,471,0,0,0,0,0,0,11,9,20,32,22,50,0,3,3,43,32,76,245,86,337,563,316,883,55,44,102,0,5,8,11,5,10,66,61,123,7710,10184,17895,3548,6734,10282,169,122,294,40651,38236,78888
21201,397,385,780,42,63,103,14,0,13,0,0,6,32,44,71,20621,14421,35042,1063,1118,2180,569,11,584,127,9,138,58,19,76,137,74,210,303,289,592,23357,16442,39793,84,108,194,0,0,0,17,18,40,113,53,163,19,23,39,32,16,42,258,220,476,4,0,4,0,0,0,4,7,8,5,14,21,8,7,7,18,27,38,225,97,318,503,340,841,58,80,135,3,0,5,7,0,7,69,86,150,4512,6545,11054,2157,4281,6439,151,127,274,30740,27807,58552
21202,425,341,766,127,168,299,3,0,6,0,3,5,59,51,111,22797,15088,37885,1200,1478,2673,450,12,463,98,8,108,65,5,72,176,99,277,154,201,354,25559,17456,43015,103,122,229,0,0,0,15,14,27,143,81,222,22,24,54,17,10,28,299,253,554,0,0,0,0,0,0,16,11,24,12,36,48,8,3,8,32,49,84,217,109,321,551,409,958,69,99,166,6,7,16,6,3,14,86,109,196,6012,7522,13529,2402,4144,6548,150,109,257,34748,29750,64503
21203,845,691,1536,213,316,529,7,7,20,0,4,4,175,144,320,40848,27043,67895,2084,2731,4822,907,20,930,192,4,207,94,15,106,386,189,575,223,354,573,45979,31527,77510,203,314,521,0,0,0,25,29,51,282,150,430,24,81,104,24,19,41,556,593,1145,0,0,0,0,0,0,21,21,37,37,74,104,6,14,20,63,107,165,407,266,675,1022,968,1987,171,224,394,22,20,39,20,5,23,210,242,458,7505,10044,17544,3762,6812,10578,312,195,502,58784,49785,108576
21204,949,944,1890,427,686,1112,6,0,12,7,5,10,179,172,346,31369,18875,50247,1905,3073,4980,522,12,533,117,11,125,200,41,242,329,174,504,356,498,856,36373,24487,60858,270,467,733,0,0,0,40,49,87,214,132,345,23,61,84,25,16,42,575,719,1293,0,0,0,0,0,0,29,20,53,37,102,138,18,30,48,86,155,240,342,196,545,1005,1074,2077,194,269,460,15,25,37,6,9,14,208,304,512,6455,7339,13799,2717,4167,6886,298,189,481,47057,37559,84614
21205,1202,975,2181,431,616,1046,3,0,8,19,20,39,128,118,247,22984,16364,39343,1044,1774,2818,227,3,230,156,21,172,278,71,346,301,155,454,731,788,1519,27497,20908,48403,279,304,579,0,0,0,69,102,176,242,142,385,30,51,80,35,23,59,659,627,1281,0,0,0,16,12,25,26,23,49,42,86,119,22,24,42,98,144,244,246,188,429,999,956,1958,198,211,406,15,37,54,14,10,26,230,251,482,14057,13446,27502,3640,5598,9234,208,159,363,46637,41311,87942
21301,1141,1322,2468,205,338,541,6,3,8,4,10,13,158,117,270,28086,16981,45072,1495,2368,3866,463,6,466,137,14,155,130,33,164,265,124,392,234,335,567,32334,21644,53983,231,381,613,0,0,0,57,116,171,233,177,408,35,102,136,40,19,61,594,799,1385,0,0,0,0,3,0,21,21,40,31,51,83,8,11,14,55,87,141,329,200,527,977,1084,2057,185,312,495,11,12,23,15,0,16,213,322,536,6037,7791,13829,3166,4760,7933,263,174,439,42991,35785,78771
21302,536,465,1005,75,116,195,11,0,12,3,0,7,38,31,72,11031,7376,18405,494,637,1132,139,3,138,95,14,106,219,77,303,80,67,150,229,310,538,12941,9107,22048,60,113,176,0,0,0,32,51,87,76,68,145,13,22,37,41,14,60,226,274,499,0,0,0,7,3,15,12,4,16,9,15,21,0,0,3,22,31,48,127,63,194,381,365,747,72,76,150,0,0,3,3,0,6,79,83,164,6473,8208,14682,1799,2968,4769,77,69,149,21747,20800,42548
21303,889,811,1696,212,289,493,3,3,6,55,110,169,82,70,148,10362,6671,17023,440,789,1227,97,6,105,167,20,182,441,193,628,91,65,157,427,501,931,13256,9517,22774,174,247,420,0,0,0,129,157,288,68,61,130,16,42,66,53,33,87,443,540,986,0,0,0,17,44,62,17,11,27,9,25,34,8,6,18,52,81,132,146,102,243,642,727,1366,153,195,344,3,7,15,6,4,5,160,201,364,7856,9010,16867,2086,3091,5179,98,74,173,24095,22623,46721
