SA3_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_ns,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arr_ns,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_ns,Canada_Tot,Ch_ex_SARs_Taiw_Before_1951,Ch_ex_SARs_Taiw_1951_1960,Ch_ex_SARs_Taiw_1961_1970,Ch_ex_SARs_Taiw_1971_1980,Ch_ex_SARs_Taiw_1981_1990,Ch_ex_SARs_Taiw_1991_2000,Ch_ex_SARs_Taiw_2001_2010,Ch_ex_SARs_Taiw_2011_2015,Ch_ex_SARs_Taiw_2016,Ch_ex_SARs_Taiw_2017,Ch_ex_SARs_Taiw_2018,Ch_ex_SARs_Taiw_2019,Ch_ex_SARs_Taiw_2020,Ch_ex_SARs_Taiw_2021,Ch_ex_SARs_Taiw_Yr_arr_ns,Ch_ex_SARs_Taiw_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_ns,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_ns,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_ns,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arr_ns,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_ns,Greece_Tot,Ho_Ko_SAR_China_Before_1951,Ho_Ko_SAR_China_1951_1960,Ho_Ko_SAR_China_1961_1970,Ho_Ko_SAR_China_1971_1980,Ho_Ko_SAR_China_1981_1990,Ho_Ko_SAR_China_1991_2000,Ho_Ko_SAR_China_2001_2010,Ho_Ko_SAR_China_2011_2015,Ho_Ko_SAR_China_2016,Ho_Ko_SAR_China_2017,Ho_Ko_SAR_China_2018,Ho_Ko_SAR_China_2019,Ho_Ko_SAR_China_2020,Ho_Ko_SAR_China_2021,Ho_Ko_SAR_China_arrival_ns,Ho_Ko_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arr_ns,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
10704,0,0,0,0,0,3,9,17,0,0,10,0,0,0,5,43,0,0,4,0,3,3,25,41,12,25,26,27,13,0,0,184,4,3,17,43,37,55,99,51,16,14,18,22,21,4,3,403,0,10,7,14,69,145,416,359,97,118,123,160,49,11,28,1602,0,44,145,41,20,135,87,5,0,0,0,0,0,0,14,487,9,16,21,8,4,9,12,3,0,11,4,8,3,3,4,127,0,4,8,25,33,33,21,10,0,0,3,3,0,3,6,153,91,199,64,28,38,39,62,28,8,11,8,10,5,0,25,617,8,141,186,37,13,7,3,19,0,0,0,0,0,0,25,444,0,4,4,14,23,26,32,21,5,12,6,12,7,0,10,166,4,4,25,49,37,69,196,286,117,150,247,340,218,15,42,1799,0,9,3,3,16,38,48,36,10,20,12,22,4,0,3,233,0,0,0,4,28,23,56,99
10801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,9,5,4,5,16,5,3,3,0,0,0,0,3,55,0,3,5,0,10,7,15,8,0,0,4,0,0,0,3,49,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,33,3,8,3,3,0,0,4,0,0,0,3,3,4,0,0,31,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,21,28,51,20,8,8,11,12,4,0,0,0,0,0,0,10,157,0,5,9,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,11,8,0,3,3,0,0,14,19,5,9,11,10,8,0,3,90,0,5,3,3,6,0,0,15,6,4,0,0,0,0,0,40,0,0,3,5,0,0,0,0
10802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,10,9,13,10,4,8,3,0,0,0,0,0,3,71,0,0,0,0,7,4,22,16,5,15,18,14,0,0,12,118,4,0,8,6,0,0,0,0,0,0,0,0,0,0,0,12,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,12,14,8,0,0,0,0,0,0,0,6,53,36,53,33,12,29,14,8,4,0,3,0,0,0,0,22,223,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,10,3,0,0,3,0,0,0,3,0,0,0,3,20,0,0,8,3,4,4,33,39,14,8,3,10,6,0,8,148,3,3,3,0,0,4,8,6,3,4,0,4,3,0,0,35,0,0,0,0,0,0,0,0
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,3,11,6,0,0,0,0,0,0,0,14,0,5,20,18,22,19,45,24,0,5,3,10,4,0,0,183,4,3,4,0,17,25,46,24,3,12,9,14,0,0,11,182,0,11,23,5,0,3,0,0,0,0,0,0,0,0,0,42,0,11,15,6,0,7,8,5,0,3,0,6,0,0,0,55,0,3,3,7,18,9,10,4,0,0,0,0,0,3,4,69,46,91,60,34,40,23,26,15,0,3,0,0,0,0,15,365,0,12,15,3,0,0,6,0,0,0,0,0,0,0,0,34,0,3,0,12,10,6,10,8,0,5,0,0,0,0,0,56,10,9,15,20,6,26,75,104,19,19,22,29,9,0,9,365,3,11,5,0,5,7,13,3,3,0,5,0,0,0,6,59,0,0,0,3,9,0,4,8
10805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,19,0,0,10,19,15,10,9,9,3,3,0,0,6,0,0,67,0,5,0,0,12,4,29,20,0,0,3,0,0,0,0,84,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,25,0,5,5,0,0,0,5,0,5,0,0,5,0,0,0,29,0,0,5,4,4,4,5,4,0,5,0,0,0,0,0,30,34,56,34,17,21,8,18,14,6,3,0,4,0,0,9,213,0,9,10,0,0,0,0,0,0,0,0,0,0,0,4,26,3,0,0,4,9,4,4,9,0,0,0,0,0,0,0,30,4,5,5,7,3,4,42,46,12,9,17,30,22,5,12,210,3,3,3,0,0,4,3,4,0,4,0,0,0,0,0,29,0,0,0,0,0,0,6,4
10901,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,23,34,3,4,0,0,6,3,0,70,0,0,9,9,4,12,15,9,0,7,4,0,0,0,0,72,0,0,0,4,4,21,32,32,21,6,12,16,4,0,0,152,0,8,25,9,0,7,0,0,0,0,0,0,0,0,0,49,0,0,0,7,0,4,4,4,0,0,0,0,0,0,0,17,0,0,4,0,17,5,14,10,0,6,3,0,0,0,0,57,47,113,49,21,22,7,14,11,0,3,0,0,7,0,11,302,5,22,14,3,8,0,5,0,0,0,0,0,0,0,0,52,0,0,3,5,7,0,3,6,0,0,0,0,0,0,0,39,4,0,7,6,11,22,284,305,100,126,95,85,30,7,15,1107,0,0,0,0,0,4,7,12,3,0,0,0,0,0,0,37,0,0,0,0,3,6,10,6
10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,5,0,0,4,0,0,0,0,0,16,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,14,5,0,0,0,0,0,3,41,0,8,3,0,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,12,3,3,6,14,6,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
10903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,5,0,0,0,0,0,0,0,28,0,0,0,0,9,14,11,8,0,5,4,4,0,0,5,65,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,4,0,0,3,0,0,0,5,0,0,0,16,29,58,18,6,3,0,4,0,0,0,0,4,0,0,5,125,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,0,0,5,3,0,3,23,36,17,14,20,12,11,7,4,146,0,0,0,0,0,0,8,5,0,0,5,0,5,0,0,33,0,0,0,0,0,0,0,0
11001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,21,22,6,13,27,8,0,0,0,98,0,0,4,15,4,14,16,9,0,3,9,4,6,0,0,90,0,0,0,7,0,19,48,21,9,12,8,29,5,0,5,149,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,9,4,7,0,3,3,5,0,0,0,0,26,10,24,11,14,11,11,18,14,0,4,0,3,0,0,0,118,0,4,6,0,0,0,0,4,0,0,0,0,3,0,0,13,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,20,4,0,3,3,3,11,65,41,13,21,38,42,17,0,7,280,0,5,5,3,0,5,8,4,0,5,0,6,0,0,0,36,0,0,0,0,3,4,4,19
11002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,3,0,0,0,3,0,0,0,3,32,0,0,0,0,3,7,11,5,0,3,10,3,0,0,12,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,3,0,0,9,4,0,5,0,0,0,6,39,32,9,102,15,33,18,15,13,5,5,3,0,0,0,0,0,0,0,113,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,14,7,0,7,3,0,0,15,24,11,10,12,20,7,0,6,119,0,4,5,0,0,6,6,0,0,0,0,0,0,0,6,18,0,0,0,0,0,0,0,0
11003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,0,0,3,3,0,0,0,17,0,0,0,0,5,6,6,6,8,0,3,4,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,16,9,0,3,0,3,0,0,0,38,0,9,6,6,4,3,9,0,0,0,0,3,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,3,0,0,12,0,0,5,0,0,6,19,15,4,0,0,8,6,4,4,71,0,0,0,0,0,0,0,3,0,0,7,11,3,0,0,34,0,0,0,0,0,0,0,0
11004,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,13,4,13,0,0,0,0,0,35,0,0,0,7,13,8,17,16,0,4,0,0,0,0,0,69,3,3,5,9,12,21,42,55,24,35,56,36,10,0,12,317,3,0,5,3,0,0,4,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,6,4,3,0,0,20,0,0,0,49,0,0,0,4,7,5,13,27,0,7,3,13,36,27,0,141,9,32,17,14,8,9,8,4,0,4,0,0,6,0,4,112,0,3,8,0,0,0,0,5,0,0,0,0,0,0,4,23,0,0,0,7,8,7,6,3,0,0,0,0,0,3,0,38,0,0,4,9,0,8,121,136,38,40,67,94,27,7,7,563,0,3,0,5,0,10,7,11,0,0,4,17,17,0,8,84,0,0,0,0,5,0,5,12
11101,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,7,0,0,0,0,3,8,15,12,0,4,0,0,0,0,0,38,0,0,13,27,27,25,63,36,3,5,9,0,0,0,3,228,0,6,8,19,42,40,130,75,25,22,15,12,6,0,11,411,0,11,31,14,3,8,0,0,0,0,0,0,0,0,9,77,0,5,19,5,0,7,9,6,3,0,0,0,0,0,0,52,0,0,7,7,22,13,13,10,0,0,5,0,4,0,4,84,193,152,44,12,34,18,37,27,9,10,4,4,7,0,14,563,7,29,44,10,3,4,0,5,0,0,0,0,0,0,7,99,0,0,0,14,21,20,15,4,0,0,0,0,0,0,0,97,7,0,27,35,27,52,179,86,27,23,35,22,10,4,6,546,0,0,5,7,7,16,35,14,3,7,8,9,3,0,5,126,0,0,0,0,6,0,14,18
11102,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,14,0,0,0,0,0,5,17,31,0,5,0,4,0,0,0,63,0,3,14,20,13,18,18,14,0,4,3,7,0,0,5,112,3,6,4,0,26,19,69,57,12,3,9,10,0,0,5,228,0,5,21,8,0,4,3,0,0,0,0,0,0,0,4,53,4,8,10,3,0,0,3,4,0,6,0,0,0,0,0,37,7,6,5,13,26,10,12,0,5,0,0,0,0,0,3,89,79,103,32,16,13,8,27,13,0,0,0,0,0,0,20,311,3,9,10,4,0,0,0,0,0,0,0,0,0,0,5,32,0,0,7,3,11,10,3,11,8,4,4,3,3,0,0,57,16,8,16,15,4,21,159,156,15,22,15,11,3,0,13,474,4,7,0,0,8,9,16,13,0,0,3,4,0,0,0,65,0,0,0,0,9,5,7,11
11103,0,0,0,0,0,4,12,174,21,28,5,33,7,11,3,289,0,0,0,0,4,18,48,52,16,64,33,26,11,0,0,286,4,3,32,33,36,51,104,61,8,13,13,23,8,0,3,397,6,11,15,22,53,104,375,250,72,155,122,151,31,10,34,1404,0,18,100,17,3,23,17,0,0,4,4,0,0,0,6,195,0,16,16,9,7,8,23,8,0,6,11,6,0,8,3,115,0,0,10,20,37,19,27,10,6,0,0,6,0,0,5,139,170,122,35,26,35,30,90,38,3,13,9,5,8,0,24,620,15,106,141,32,16,11,0,0,0,0,0,0,0,6,10,335,0,3,4,35,45,34,34,28,28,30,19,18,6,0,8,293,0,11,14,35,45,79,414,491,129,112,156,143,68,14,36,1755,0,0,5,9,18,24,71,34,20,29,20,24,17,4,5,292,0,0,0,3,5,3,32,73
11201,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,13,3,7,25,50,44,49,76,62,17,17,14,22,12,0,0,403,3,10,0,7,11,4,31,15,0,0,9,6,0,0,0,108,0,8,11,0,6,0,0,0,0,0,0,0,0,0,0,32,0,5,5,0,0,3,0,3,0,0,0,6,0,0,0,27,0,3,4,6,13,5,5,4,0,0,9,0,4,0,7,62,28,77,37,26,107,85,119,52,23,18,18,30,19,0,15,652,0,17,9,3,0,0,0,0,0,0,0,0,0,0,0,31,0,0,8,7,22,8,10,6,0,0,0,4,0,0,4,66,7,6,17,16,21,17,87,45,12,6,13,22,9,3,15,294,0,7,0,10,10,14,20,17,7,3,8,6,9,0,3,109,0,0,3,3,16,8,3,7
11202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,16,0,0,11,25,21,16,29,9,0,6,0,0,4,0,0,131,0,3,0,0,11,4,29,22,8,4,0,3,0,0,3,85,0,4,7,0,0,0,0,3,0,0,0,0,0,0,0,19,0,5,0,0,0,0,10,3,0,0,5,8,5,3,0,38,0,4,6,5,5,7,6,8,0,0,4,0,0,0,0,43,19,41,38,23,75,41,41,17,3,0,6,4,4,0,11,318,0,5,3,5,0,0,0,4,0,0,0,0,0,0,0,18,0,0,9,5,3,4,3,0,0,0,5,0,0,0,0,28,0,3,11,11,8,14,57,37,13,14,12,22,11,4,0,216,0,6,4,0,0,9,13,3,0,0,0,0,4,0,0,53,0,0,0,3,6,0,4,3
11203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,6,4,26,26,34,40,71,39,0,10,0,7,10,0,3,277,9,3,3,3,17,12,62,33,14,8,7,7,7,0,6,198,6,6,13,3,0,3,0,0,0,0,0,0,0,0,0,30,6,7,4,5,0,0,0,0,0,0,0,0,0,0,0,22,0,7,5,15,12,11,28,3,0,4,0,0,0,0,3,91,51,114,56,44,44,51,55,19,5,0,3,4,4,0,24,479,0,6,11,4,0,0,0,4,0,0,0,0,0,0,5,36,3,5,6,6,8,5,9,5,0,5,0,6,3,3,0,56,11,8,34,25,25,18,113,129,36,19,30,35,9,8,11,515,0,8,6,6,5,10,12,16,0,6,0,3,4,0,4,83,0,0,0,0,6,0,3,0
11301,0,0,0,0,0,0,4,40,0,0,7,19,0,0,0,67,0,0,0,0,0,3,13,12,5,3,0,0,0,0,0,35,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,20,0,0,0,0,12,11,34,19,3,13,26,31,7,0,7,173,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,15,0,0,3,9,20,33,34,41,4,18,24,32,5,0,21,252,4,9,5,8,0,5,14,5,0,0,4,3,0,0,0,58,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,5,6,0,3,0,0,0,0,0,24,0,0,0,12,27,142,554,321,183,177,247,323,112,6,43,2155,0,0,0,3,0,0,3,6,3,4,7,22,0,0,0,46,0,0,0,0,0,4,4,0
11302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,3,0,4,4,0,0,0,0,0,0,0,0,17,0,0,0,0,5,0,12,8,0,3,0,0,0,0,11,35,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,13,5,13,12,7,5,0,8,3,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,16,11,0,6,7,10,5,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
11303,0,0,0,0,0,0,5,19,4,13,0,0,0,0,0,51,0,0,0,0,0,4,23,47,5,7,3,3,0,0,4,99,0,0,5,12,6,20,18,7,0,5,6,6,0,0,0,82,0,0,5,4,17,24,93,70,57,67,74,114,10,4,13,551,0,5,9,0,0,8,0,0,0,0,0,0,0,0,4,21,0,3,5,0,8,13,45,45,0,0,5,3,3,0,7,134,0,3,9,3,13,24,11,10,0,4,3,20,41,84,12,239,30,52,26,17,13,9,15,8,0,0,6,3,0,0,9,172,0,13,17,5,0,0,0,3,0,0,0,0,0,0,4,41,0,0,3,5,11,7,10,5,0,0,0,4,0,0,0,60,0,0,4,3,0,27,253,382,101,99,82,65,28,12,20,1094,0,5,0,0,0,9,14,8,4,3,5,3,0,0,0,53,0,0,0,0,0,10,7,28
11401,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,10,4,7,0,0,0,0,0,32,0,0,29,32,23,19,35,21,3,5,5,5,8,0,8,187,6,12,6,11,23,24,79,42,12,15,13,32,8,0,12,298,3,22,87,34,3,20,0,0,0,0,0,0,0,0,3,171,10,19,18,0,0,7,12,6,0,0,0,0,0,0,0,70,4,6,5,16,18,14,5,8,0,0,3,0,0,0,13,96,68,195,70,37,52,27,37,15,3,3,0,0,3,0,24,537,0,41,75,19,0,0,5,4,0,0,0,0,0,0,7,159,4,5,4,8,14,8,0,6,7,0,3,0,3,0,0,63,10,7,21,19,6,12,80,110,45,40,64,88,17,0,16,548,3,11,3,6,4,12,15,11,5,0,0,9,4,0,0,83,0,0,0,0,3,10,9,0
11402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,5,0,0,4,0,0,0,0,28,0,4,24,30,17,14,28,13,7,0,3,3,4,0,3,150,0,3,5,0,29,15,42,28,8,4,10,20,10,0,0,181,0,3,24,13,4,5,4,0,0,0,0,0,0,0,0,50,4,12,12,3,0,0,3,0,0,0,0,0,0,0,0,30,0,0,0,12,15,6,10,4,0,0,0,0,0,0,5,68,44,68,40,30,34,18,25,10,0,0,0,0,3,0,12,298,0,13,31,12,5,4,3,0,0,0,0,0,0,0,0,68,0,0,8,13,10,10,21,9,0,9,3,0,4,0,0,97,6,4,18,22,13,18,102,75,20,29,44,24,11,0,13,405,0,9,0,0,9,9,13,3,0,3,0,0,0,0,0,48,0,0,0,4,4,7,8,12
11501,0,0,3,16,115,118,47,4,4,0,0,0,0,0,3,322,0,0,0,22,46,140,160,65,8,8,10,10,13,4,3,495,0,3,5,22,32,42,48,31,15,14,9,13,10,0,0,253,23,43,47,81,1157,1844,5098,2265,421,384,317,471,142,26,176,12503,4,24,159,43,31,26,7,0,0,0,0,0,0,0,5,313,15,20,109,68,130,87,83,86,33,22,23,22,15,19,15,739,0,7,20,58,293,213,120,20,0,0,3,8,10,0,18,782,81,83,57,45,50,53,56,16,4,9,6,13,8,5,25,499,0,50,119,29,9,3,3,8,0,0,0,0,0,0,13,243,7,16,34,187,785,1141,297,138,40,46,60,51,57,24,30,2907,10,9,111,242,742,1977,3529,1541,528,473,446,455,205,78,108,10455,0,9,17,71,187,347,277,72,21,23,18,15,13,6,19,1092,0,0,4,44,321,402,632,656
11502,0,0,0,4,7,15,0,0,0,0,0,0,0,0,0,23,0,0,0,0,4,5,9,0,0,0,0,0,0,0,0,16,0,0,11,8,7,6,11,4,0,0,0,0,0,0,0,49,9,6,10,8,61,82,203,92,25,10,11,24,4,0,16,555,0,9,29,14,4,0,4,0,0,0,0,0,0,0,7,71,0,5,13,8,6,11,15,0,0,0,0,0,0,0,4,53,0,3,10,4,24,3,0,0,0,0,0,0,0,0,0,44,22,24,21,9,13,12,18,6,4,0,0,0,0,0,4,126,0,10,18,4,6,0,0,6,0,0,0,0,0,0,3,50,0,0,0,12,28,42,11,7,0,0,0,0,3,0,0,114,0,3,17,8,31,68,127,42,20,11,3,6,0,7,4,362,0,0,5,3,19,18,6,0,0,0,0,0,3,0,0,48,0,0,3,0,40,33,25,22
11503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,4,3,0,0,0,0,0,0,0,0,34,0,0,3,3,10,9,25,9,3,0,8,0,0,0,0,78,0,0,14,5,3,3,0,0,0,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,8,3,0,0,0,0,0,0,0,0,0,17,15,31,16,15,18,5,8,4,0,3,3,0,0,0,0,122,0,5,13,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,5,0,9,3,0,0,0,0,0,0,0,0,0,16,0,0,5,0,8,7,10,4,0,0,0,6,0,0,0,43,0,0,3,0,0,0,4,3,0,0,0,0,0,0,0,14,0,0,0,4,6,5,0,0
11504,0,0,0,0,47,103,63,21,4,0,3,3,0,0,0,241,0,0,0,0,7,42,101,39,8,6,4,0,0,0,3,217,0,0,0,4,13,18,40,3,5,3,3,0,0,7,0,98,0,0,8,3,91,208,845,408,97,66,51,86,36,9,29,1928,0,7,61,15,4,11,0,0,0,0,0,0,0,0,3,97,0,8,15,13,54,43,60,57,30,52,32,27,23,0,11,433,0,0,3,9,92,93,59,24,5,6,0,0,0,0,5,297,16,27,12,16,7,9,25,12,4,4,0,0,0,0,5,128,3,9,18,4,3,0,0,10,0,0,0,0,0,0,0,56,0,0,8,14,49,79,33,30,5,8,0,5,0,0,0,232,0,3,21,26,103,403,1590,880,221,190,186,116,63,14,37,3864,0,0,0,29,23,87,105,28,6,0,8,0,4,0,10,294,0,0,5,7,63,121,227,262
