SA3_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Prim_Other_Non_Govt_M,Prim_Other_Non_Govt_F,Prim_Other_Non_Govt_P,Primary_Tot_M,Primary_Tot_F,Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_Ed_Ft_15_24_yr_M,Tert_Voc_Ed_Ft_15_24_yr_F,Tert_Voc_Ed_Ft_15_24_yr_P,Tert_Voc_Ed_Ft_25_yr_over_M,Tert_Voc_Ed_Ft_25_yr_over_F,Tert_Voc_Ed_Ft_25_yr_over_P,Tert_Voc_Ed_Pt_15_24_yr_M,Tert_Voc_Ed_Pt_15_24_yr_F,Tert_Voc_Ed_Pt_15_24_yr_P,Tert_Voc_Ed_Pt_25_yr_over_M,Tert_Voc_Ed_Pt_25_yr_over_F,Tert_Voc_Ed_Pt_25_yr_over_P,Tert_Voc_Ed_Ft_Pt_st_ns_M,Tert_Voc_Ed_Ft_Pt_st_ns_F,Tert_Voc_Ed_Ft_Pt_st_ns_P,Tert_Voc_Ed_Tot_M,Tert_Voc_Ed_Tot_F,Tert_Voc_Ed_Tot_P,Tert_Uni_oth_edu_Ft_15_24_M,Tert_Uni_oth_edu_Ft_15_24_F,Tert_Uni_oth_edu_Ft_15_24_P,Tert_Uni_oth_edu_Ft_25ov_M,Tert_Uni_oth_edu_Ft_25ov_F,Tert_Uni_oth_edu_Ft_25ov_P,Tert_Uni_oth_edu_Pt_15_24_M,Tert_Uni_oth_edu_Pt_15_24_F,Tert_Uni_oth_edu_Pt_15_24_P,Tert_Uni_oth_edu_Pt_25ov_M,Tert_Uni_oth_edu_Pt_25ov_F,Tert_Uni_oth_edu_Pt_25ov_P,Tert_Uni_oth_edu_F_Pt_st_ns_M,Tert_Uni_oth_edu_F_Pt_st_ns_F,Tert_Uni_oth_edu_F_Pt_st_ns_P,Tert_Uni_oth_edu_Tot_M,Tert_Uni_oth_edu_Tot_F,Tert_Uni_oth_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Oth_type_Edu_inst_Ftime_stu_M,Oth_type_Edu_inst_Ftime_stu_F,Oth_type_Edu_inst_Ftime_stu_P,Oth_type_Edu_inst_Ptime_stu_M,Oth_type_Edu_inst_Ptime_stu_F,Oth_type_Edu_inst_Ptime_stu_P,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_M,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_F,Ot_ty_Ed_ins_F_Pt_Stu_st_ns_P,Oth_type_educ_institut_Tot_M,Oth_type_educ_institut_Tot_F,Oth_type_educ_institut_Tot_P,Type_educ_institution_ns_M,Type_educ_institution_ns_F,Type_educ_institution_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
30303,754,691,1451,2466,2447,4913,553,587,1144,410,414,831,3434,3459,6890,2025,2029,4053,520,449,972,483,442,924,3033,2925,5954,206,160,370,245,384,621,156,99,254,277,528,809,0,6,4,882,1176,2063,1431,1683,3117,560,650,1210,172,215,383,392,591,987,5,0,4,2556,3145,5705,3442,4330,7774,198,200,402,234,350,586,0,3,5,432,556,991,1413,1308,2721,126,149,274,12643,13417,26060
30304,415,367,787,1145,1103,2248,406,385,786,145,132,279,1700,1625,3327,604,598,1199,452,368,818,218,233,448,1264,1198,2466,78,65,143,118,134,256,85,57,145,151,224,380,5,0,3,432,487,926,773,841,1613,416,330,743,104,93,196,292,406,702,0,3,8,1579,1675,3258,2021,2167,4185,119,79,201,122,128,249,0,4,10,237,216,452,704,621,1329,50,65,110,6399,6262,12658
30305,784,738,1518,2631,2426,5056,478,437,921,387,399,781,3506,3272,6774,1640,1608,3250,441,438,873,354,369,719,2437,2422,4858,140,125,260,190,340,527,116,107,217,218,452,670,3,5,3,664,1024,1688,738,907,1646,320,405,731,91,133,227,262,397,659,0,3,7,1408,1853,3267,2083,2880,4963,164,171,332,203,288,493,3,4,8,368,462,831,1319,1292,2616,91,133,227,10592,11192,21788
30306,486,379,868,1645,1585,3229,211,224,436,281,273,560,2151,2086,4230,993,1052,2045,261,266,525,337,294,634,1594,1614,3207,208,142,349,293,364,655,106,72,180,218,389,609,3,6,7,831,975,1805,828,887,1711,417,417,833,84,86,173,213,314,529,5,7,15,1547,1710,3258,2379,2689,5069,195,206,401,171,220,394,4,4,3,372,423,799,1042,1003,2048,89,95,179,8119,8293,16410
30401,360,293,652,1132,1050,2174,210,199,410,214,215,427,1552,1467,3014,864,743,1608,277,266,540,251,259,511,1390,1260,2653,37,27,64,32,48,81,50,38,92,96,190,284,0,4,4,221,305,522,440,530,969,125,177,300,67,82,149,190,308,500,0,0,0,827,1098,1923,1050,1406,2450,33,34,73,71,93,166,0,3,3,107,137,237,291,271,558,30,23,55,4774,4851,9630
30402,523,424,946,2015,2007,4019,310,255,568,284,206,490,2608,2472,5078,1185,1120,2306,547,464,1014,698,572,1270,2436,2152,4590,54,37,89,35,61,97,97,61,158,109,240,345,0,0,4,297,401,694,902,889,1795,183,273,462,118,92,210,287,529,814,0,0,6,1482,1789,3273,1780,2190,3974,46,44,88,79,153,228,0,0,0,126,192,321,388,437,824,60,56,119,7920,7922,15846
30403,432,445,873,1586,1564,3150,284,278,564,276,268,546,2151,2115,4263,847,768,1612,392,365,757,729,721,1443,1963,1859,3819,103,81,187,102,149,249,105,78,181,175,294,467,0,0,0,488,603,1091,2876,3120,5998,953,869,1825,218,241,457,452,589,1043,8,3,14,4508,4825,9328,4991,5431,10418,115,94,207,90,178,268,0,0,3,199,276,473,687,779,1466,95,127,221,10520,11013,21537
30404,598,531,1131,1792,1745,3541,732,661,1392,136,98,239,2665,2515,5178,1474,1264,2740,679,535,1211,280,284,559,2433,2089,4516,88,95,185,54,110,167,122,108,230,175,305,476,0,0,0,446,616,1060,585,776,1361,183,314,500,130,132,261,415,634,1049,0,0,4,1319,1849,3170,1768,2470,4235,49,42,91,138,155,287,0,0,0,186,193,388,679,586,1266,35,32,69,8357,8424,16784
30501,353,335,688,1092,1107,2200,258,278,538,93,138,224,1441,1518,2963,994,953,1946,225,176,394,287,361,650,1505,1491,3000,296,315,610,578,783,1368,184,179,363,654,878,1537,6,6,10,1716,2166,3882,2718,3269,5990,1490,1620,3118,312,389,699,916,1108,2027,6,8,17,5441,6398,11842,7171,8570,15739,313,382,695,387,492,879,0,6,12,707,881,1585,5015,4458,9479,648,466,1116,16843,17715,34563
30502,409,425,837,997,1000,1996,516,534,1058,265,159,426,1783,1693,3479,365,330,695,506,580,1086,670,461,1130,1540,1370,2916,81,69,152,108,139,247,88,60,152,194,279,473,0,0,3,473,555,1029,681,869,1553,270,348,620,117,143,261,351,584,931,0,3,5,1425,1945,3370,1902,2506,4407,58,65,120,126,164,295,0,0,0,180,236,415,747,784,1530,55,42,99,6629,7054,13682
30503,716,771,1487,1906,1964,3869,738,751,1487,244,270,514,2896,2986,5878,987,888,1876,937,820,1757,735,1072,1800,2662,2780,5442,215,202,416,269,375,645,197,170,366,443,609,1055,4,5,7,1127,1357,2489,1951,2657,4612,1067,1254,2326,347,482,828,987,1351,2339,4,8,13,4355,5753,10110,5487,7119,12612,157,189,345,292,416,709,5,0,6,448,609,1059,2492,2339,4835,212,157,367,14922,16754,31673
30504,530,506,1032,1704,1698,3403,491,488,978,156,117,272,2356,2306,4654,666,581,1245,852,848,1700,803,591,1388,2321,2019,4338,124,106,228,123,151,275,142,92,230,204,324,528,0,4,5,594,673,1271,1744,2187,3935,688,752,1440,235,271,509,550,846,1390,0,6,6,3220,4059,7277,3815,4741,8553,90,89,176,132,226,353,0,0,0,217,312,531,890,881,1770,97,73,170,10223,10836,21059
30601,498,486,984,1599,1484,3077,719,685,1408,353,289,639,2673,2462,5137,1335,1326,2659,640,670,1304,272,299,575,2247,2304,4551,69,52,125,78,132,213,153,111,272,224,470,697,0,4,4,530,776,1307,323,522,839,185,377,564,69,84,151,307,569,874,0,0,0,873,1556,2430,1412,2339,3746,56,71,125,126,232,356,0,0,5,181,306,484,1557,1521,3073,94,91,188,8662,9495,18159
30602,727,698,1426,2483,2381,4862,1539,1507,3054,255,210,465,4278,4113,8398,2416,2245,4660,1045,1075,2121,241,254,494,3707,3579,7287,154,145,301,206,382,584,240,234,479,459,886,1339,4,14,19,1063,1656,2719,308,604,915,254,460,712,85,175,257,399,858,1260,3,3,8,1052,2103,3152,2121,3769,5891,163,192,354,319,490,805,3,9,14,482,689,1173,6980,6429,13412,424,310,740,18730,19596,38322
30603,221,184,408,1086,958,2046,331,309,637,49,44,89,1464,1313,2780,928,864,1793,180,189,372,27,24,53,1135,1078,2214,28,20,45,37,42,75,52,35,78,45,163,206,5,3,9,155,257,411,27,65,96,23,59,80,13,21,35,55,170,227,0,0,0,114,322,435,274,573,847,46,48,93,69,115,178,9,5,11,112,170,284,1874,1719,3590,293,106,395,5377,5144,10518
30604,72,69,139,349,352,698,93,80,167,23,11,34,462,441,899,270,240,509,53,47,103,12,32,37,333,321,648,8,6,11,19,14,28,20,22,41,39,94,135,0,0,6,89,133,216,14,23,38,25,40,62,6,21,30,35,87,122,0,0,0,84,165,248,166,300,467,14,24,34,23,47,73,0,0,3,43,68,111,1103,1031,2134,66,85,147,2240,2311,4547
30605,231,213,442,1233,1191,2419,309,304,615,113,116,223,1652,1608,3262,1100,1013,2121,274,303,577,90,89,181,1464,1408,2879,43,34,74,30,47,83,65,53,119,85,215,294,0,0,0,233,350,579,41,100,137,36,107,144,16,38,54,83,271,359,0,4,8,177,522,693,407,868,1280,42,37,75,74,127,201,4,0,6,117,166,283,2358,2330,4690,347,164,509,6578,6763,13338
30701,329,308,637,1261,1214,2478,588,589,1178,158,135,292,2005,1941,3953,967,911,1880,177,183,360,134,126,258,1284,1214,2500,41,32,69,22,35,57,85,73,157,130,244,373,3,0,4,278,385,660,38,131,172,41,61,108,25,81,106,93,247,341,0,0,0,198,523,725,474,911,1384,22,42,71,73,141,215,0,0,5,101,185,288,3187,2424,5609,81,67,151,7462,7059,14520
30702,274,263,530,1373,1372,2745,321,352,676,162,145,308,1862,1872,3736,1115,1115,2235,225,234,456,193,182,377,1540,1534,3077,63,37,96,28,60,91,121,91,211,108,234,340,3,0,6,321,416,741,45,140,183,23,76,98,35,67,103,86,208,287,3,0,3,185,490,672,508,909,1415,42,48,84,86,141,224,0,5,5,129,193,321,2008,1629,3631,52,32,84,6362,6425,12788
30703,237,205,445,1178,1110,2295,319,304,618,133,162,303,1638,1577,3216,837,769,1600,271,354,617,267,252,516,1372,1375,2740,37,31,66,31,51,81,80,85,166,95,244,335,8,6,12,251,414,656,59,118,179,32,95,126,14,44,65,84,217,303,3,5,4,194,475,672,447,891,1336,34,38,78,73,128,201,4,0,6,112,176,288,1646,1542,3185,31,18,46,5480,5774,11256
30801,262,246,504,1113,1047,2162,336,389,733,54,73,137,1514,1517,3028,695,622,1314,276,240,510,60,65,131,1027,928,1957,43,27,67,21,30,51,71,62,133,104,171,276,5,0,7,240,294,538,16,65,85,22,78,104,15,55,65,88,187,271,0,0,5,141,386,530,380,684,1068,39,24,60,66,106,171,0,0,0,106,134,239,3306,1566,4869,364,66,433,6959,5137,12098
30803,894,848,1739,3323,3055,6384,1442,1403,2846,510,597,1108,5288,5066,10352,1943,1861,3801,1941,1692,3630,746,836,1584,4635,4395,9025,130,103,231,82,121,205,255,213,472,290,659,948,3,3,10,765,1091,1859,358,689,1041,222,466,688,148,298,439,400,954,1348,0,4,4,1121,2401,3525,1889,3499,5390,133,166,298,306,393,692,3,3,10,442,560,995,5139,4038,9178,85,70,156,18362,18477,36840
30804,87,89,185,560,505,1060,65,81,148,61,69,131,682,655,1334,364,329,697,8,11,18,51,43,93,422,382,808,14,6,13,18,8,21,25,34,60,25,76,100,0,0,3,85,120,196,6,22,33,7,17,29,0,19,19,34,69,105,0,0,0,49,136,186,131,252,380,7,5,17,21,42,61,0,0,0,23,47,77,1588,920,2505,13,10,17,2956,2355,5309
30805,522,475,992,2285,2264,4548,548,498,1045,216,212,432,3061,2975,6034,1882,1836,3719,360,401,760,229,175,403,2474,2421,4889,59,61,120,50,69,127,130,115,241,159,441,603,0,4,3,404,690,1091,99,184,282,51,216,268,50,112,162,179,501,679,0,0,0,378,1007,1388,785,1700,2485,88,81,168,166,251,423,0,4,4,257,333,594,2641,2072,4710,62,35,95,9799,10006,19804
30901,569,530,1102,1281,1252,2534,411,392,800,421,459,888,2120,2111,4230,863,815,1673,292,351,636,633,573,1208,1789,1737,3523,77,114,187,167,242,406,145,90,230,360,553,916,0,0,5,746,993,1742,457,839,1293,269,442,713,105,170,276,247,501,750,3,4,7,1084,1956,3037,1832,2949,4781,60,92,155,210,317,524,3,0,3,268,409,682,2149,2179,4331,144,165,311,8880,10081,18961
30902,565,500,1063,1501,1426,2929,334,359,693,273,273,549,2115,2062,4175,1308,1125,2429,149,158,304,340,332,664,1792,1613,3403,66,60,132,76,162,230,154,104,258,249,397,652,6,0,6,547,729,1273,309,611,920,169,355,529,88,137,227,223,489,711,0,7,4,795,1591,2390,1347,2320,3667,57,63,122,134,212,347,0,4,4,186,279,467,1608,1764,3376,78,49,128,7692,8595,16290
30903,465,455,922,1366,1278,2639,371,326,691,353,351,702,2086,1952,4043,1119,1080,2198,167,162,333,437,430,866,1722,1683,3405,92,111,202,123,222,345,153,116,263,252,497,752,0,0,0,627,942,1563,516,722,1235,293,353,643,95,136,232,194,397,592,4,4,10,1095,1613,2712,1728,2557,4282,92,108,200,140,236,372,0,0,4,230,347,576,1954,2149,4102,93,67,161,8277,9213,17487
30904,163,144,311,633,598,1232,42,45,85,133,108,239,809,749,1559,488,476,965,33,40,71,152,159,310,676,672,1344,25,15,36,16,42,52,52,20,72,52,118,169,0,0,3,146,193,338,95,140,231,39,59,94,16,34,52,75,158,223,0,0,4,217,396,610,363,583,947,17,14,31,34,57,88,0,0,0,54,75,131,626,714,1344,23,18,39,2713,2954,5667
30905,454,383,842,1175,1135,2315,178,185,368,543,544,1085,1900,1869,3765,672,636,1312,231,193,424,718,753,1470,1622,1580,3206,37,53,89,31,73,100,132,56,191,109,224,332,3,0,3,317,406,716,284,398,683,92,138,233,59,84,140,142,263,406,0,0,0,573,886,1457,888,1289,2179,31,52,82,71,145,218,0,0,0,108,193,303,690,747,1436,37,25,69,5707,6094,11792
30906,691,650,1344,2213,2064,4270,445,400,847,502,512,1014,3152,2988,6134,1666,1504,3172,368,342,708,665,581,1244,2706,2430,5138,110,94,200,97,177,274,215,135,348,257,489,738,3,0,6,673,891,1563,475,680,1154,190,333,523,69,122,194,220,488,707,0,0,4,957,1629,2579,1634,2522,4157,99,104,209,179,243,424,3,0,4,276,350,631,1470,1521,2995,61,67,130,9996,10533,20531
30907,1995,1831,3815,5434,5162,10598,973,951,1920,1701,1668,3370,8125,7798,15924,4014,3793,7811,683,756,1440,1547,1614,3161,6254,6176,12431,281,312,590,228,451,679,465,366,831,589,1160,1746,0,8,10,1567,2289,3853,1009,1568,2585,412,832,1241,165,314,484,454,1058,1518,3,3,7,2055,3782,5834,3628,6080,9709,250,237,486,321,609,926,6,5,7,574,847,1426,3903,4018,7921,124,136,263,24607,26885,51489
30908,526,436,957,1463,1440,2902,256,292,545,404,420,825,2126,2153,4282,1088,1076,2159,217,256,476,479,487,969,1789,1822,3614,64,82,151,110,169,285,148,112,254,235,391,627,6,0,6,552,756,1315,796,1090,1884,290,396,689,90,142,233,240,407,644,0,0,0,1416,2031,3454,1973,2791,4768,81,72,155,114,189,298,0,3,6,196,263,460,1258,1498,2756,66,80,141,7940,9039,16979
30909,492,408,897,1320,1226,2542,298,286,588,316,322,641,1936,1840,3775,1111,1089,2199,204,178,385,715,493,1205,2033,1765,3795,165,176,342,283,400,680,159,142,300,292,546,831,0,10,10,895,1274,2171,1122,1538,2655,615,635,1251,149,152,299,235,462,696,11,12,20,2135,2795,4927,3037,4075,7106,157,174,328,194,292,489,0,0,9,355,465,824,2417,2604,5027,96,112,205,10359,11269,21628
30910,265,248,512,619,522,1139,173,172,343,353,323,680,1149,1014,2163,504,492,995,109,97,200,465,471,937,1075,1062,2137,118,113,227,255,290,549,119,101,222,357,504,866,3,4,6,856,1012,1869,418,543,963,248,309,553,71,78,149,178,261,437,0,0,3,912,1198,2111,1773,2219,3989,106,109,213,223,288,507,3,5,4,330,400,729,3054,2931,5982,260,185,450,7905,8061,15958
31001,701,668,1371,2484,2331,4815,546,527,1080,368,378,750,3408,3253,6660,2114,2009,4128,294,353,640,382,383,763,2790,2754,5543,185,184,370,199,336,540,145,129,272,270,522,791,6,5,12,801,1181,1984,789,1074,1865,331,378,707,138,194,331,288,518,802,6,0,4,1549,2164,3712,2355,3351,5706,173,167,346,232,286,518,3,6,14,412,464,880,5090,2319,7406,60,98,155,14822,12896,27719
31002,447,409,851,2264,2124,4388,336,339,673,248,240,489,2848,2710,5555,1627,1482,3114,223,231,452,483,585,1072,2340,2296,4636,71,67,136,41,84,129,168,146,314,153,345,497,0,4,3,427,650,1079,173,442,620,63,187,255,31,103,133,123,343,470,4,0,5,396,1076,1471,822,1727,2552,70,75,144,109,205,314,0,4,4,183,279,461,3126,2449,5573,52,36,86,9813,9899,19721
31003,1048,952,1999,3975,3726,7695,832,827,1664,698,651,1348,5515,5220,10736,2478,2348,4823,1075,955,2037,810,853,1669,4374,4168,8541,176,188,366,139,278,416,242,266,509,431,758,1192,7,10,15,998,1491,2491,525,839,1369,230,513,747,136,240,380,445,1004,1449,0,4,9,1342,2605,3948,2345,4101,6450,195,186,380,286,419,703,4,5,6,488,606,1093,2989,3156,6145,51,53,106,16806,18255,35067
31004,1270,1150,2421,4535,4222,8763,838,813,1650,801,823,1621,6193,5871,12059,2951,2922,5870,669,648,1318,682,657,1337,4306,4229,8537,156,245,393,172,366,538,213,230,438,421,758,1179,6,3,12,968,1599,2570,603,923,1527,297,541,844,127,235,363,461,826,1281,0,4,7,1498,2522,4023,2469,4133,6605,231,238,466,326,483,807,4,5,13,558,722,1280,2617,2644,5263,91,106,201,17508,18859,36368
31101,95,84,178,431,379,806,134,110,242,46,40,88,611,527,1140,329,345,671,97,106,201,66,79,151,494,532,1025,13,22,30,6,23,34,33,21,53,31,58,91,0,0,0,83,124,204,25,73,92,16,38,47,11,18,25,25,63,90,0,0,0,75,185,256,155,307,462,21,26,48,26,51,79,0,0,0,48,79,126,782,589,1369,0,9,8,2183,2116,4307
31102,404,408,816,1499,1458,2957,165,156,318,258,274,534,1922,1897,3816,1088,969,2058,215,220,436,222,218,434,1522,1405,2929,85,81,163,57,154,207,123,110,231,162,289,454,3,5,5,424,636,1067,167,278,448,96,199,297,37,69,101,88,231,322,0,0,3,399,782,1184,822,1423,2253,85,87,174,119,173,289,5,0,5,207,258,467,1805,1754,3555,24,22,45,6700,7175,13877
31103,904,827,1730,3602,3280,6883,601,684,1285,522,543,1066,4749,4521,9267,2731,2608,5333,421,452,871,476,494,973,3633,3556,7189,155,203,361,174,355,529,211,237,447,322,594,918,3,9,4,868,1397,2266,479,759,1236,215,342,554,106,162,270,192,407,596,4,0,10,995,1668,2664,1875,3076,4947,202,202,407,218,382,600,3,4,10,428,588,1019,3088,3102,6192,61,74,130,14735,15742,30481
31104,671,648,1319,2258,2146,4403,619,627,1247,526,475,1001,3410,3257,6665,1585,1499,3089,565,603,1172,453,479,931,2617,2591,5208,76,96,172,40,135,169,194,164,356,194,408,600,0,3,3,501,798,1302,236,420,654,76,207,284,57,108,165,134,401,541,0,0,0,507,1138,1646,1015,1939,2948,104,116,219,136,246,380,0,3,5,246,362,602,1435,1464,2892,33,39,77,9411,10298,19716
31105,584,540,1126,1912,1845,3760,490,477,970,513,519,1028,2923,2849,5771,1423,1351,2778,481,431,911,501,568,1071,2414,2355,4767,85,113,202,117,218,338,179,127,301,250,423,677,0,0,0,627,888,1517,359,547,909,151,271,421,72,128,198,185,370,558,5,4,6,764,1324,2090,1399,2215,3611,111,133,243,152,254,404,6,0,6,264,386,654,1931,2050,3980,44,47,93,9556,10442,19999
31106,714,637,1349,2573,2426,5003,525,490,1016,575,587,1159,3687,3512,7200,2161,2124,4282,314,274,593,536,552,1086,3018,2958,5982,166,171,340,203,346,543,163,155,316,282,478,758,0,4,7,814,1152,1964,562,676,1241,214,336,551,88,128,213,264,422,689,7,3,8,1129,1566,2695,1951,2716,4666,181,161,342,178,288,464,9,7,14,368,451,822,2845,2683,5528,57,51,103,12640,13003,25639
31201,277,206,489,1427,1345,2773,171,173,344,26,24,53,1628,1546,3175,926,834,1758,43,50,92,33,32,61,1004,913,1917,36,19,57,25,34,56,70,60,130,132,213,346,3,0,3,261,328,589,20,48,72,26,59,82,29,53,75,138,199,340,0,0,4,215,356,569,475,686,1160,27,35,69,99,134,228,0,4,4,128,169,297,10035,3237,13271,206,100,308,13764,6862,20623
31202,940,872,1814,3687,3442,7123,1324,1328,2655,370,416,786,5378,5194,10575,2790,2527,5312,1175,1278,2458,402,428,830,4375,4241,8611,145,89,233,89,142,230,307,261,570,303,735,1037,11,5,18,860,1228,2090,232,530,764,144,354,495,138,252,394,335,889,1224,3,8,10,855,2032,2888,1717,3265,4978,122,113,241,312,437,750,4,4,5,443,556,1001,4786,4529,9316,82,82,164,17711,18737,36452
31203,145,148,294,722,633,1355,146,151,295,81,90,168,952,866,1818,514,479,990,105,127,231,56,56,113,679,654,1340,20,9,27,32,33,64,56,39,95,79,184,261,0,0,0,187,270,456,23,88,108,30,51,78,17,38,56,52,131,178,0,0,0,120,306,429,309,575,884,27,24,49,47,103,149,0,0,3,79,124,198,1685,1638,3321,100,114,216,3944,4121,8069
31301,174,193,364,734,784,1516,58,63,123,144,131,273,936,982,1915,706,647,1350,126,139,263,100,137,241,932,928,1866,26,24,53,18,42,58,49,31,77,73,169,235,5,0,3,165,267,434,77,127,203,37,79,116,14,32,42,39,144,188,0,5,0,168,388,556,338,650,991,20,22,44,63,102,163,0,5,5,78,126,207,813,880,1697,165,63,226,3443,3824,7258
31302,784,695,1485,2882,2636,5517,487,445,930,488,463,953,3859,3562,7422,1957,2011,3972,438,438,880,382,370,750,2784,2833,5621,99,123,228,84,229,313,179,178,358,272,599,869,0,7,5,635,1133,1766,280,506,789,173,349,517,66,133,201,144,420,565,3,0,6,667,1416,2076,1300,2548,3849,130,147,276,205,311,521,0,13,10,335,472,806,2338,2439,4776,170,120,287,11570,12667,24244
31303,74,86,162,451,464,914,14,25,36,46,40,84,513,524,1038,312,336,651,54,46,95,67,67,134,432,448,884,11,9,18,12,17,28,22,10,32,30,68,97,0,0,0,72,105,178,23,55,83,9,38,44,9,18,28,16,61,82,0,0,0,59,174,233,125,282,411,4,20,22,23,37,59,5,0,5,28,58,83,2021,551,2570,12,17,24,3215,1958,5172
31304,630,533,1162,2367,2308,4678,463,458,928,423,393,818,3259,3170,6431,1947,1891,3838,387,402,786,479,398,878,2813,2699,5511,91,116,205,56,117,179,208,197,410,263,405,667,7,4,10,628,844,1470,349,495,843,118,265,379,58,126,185,171,465,631,0,3,3,697,1346,2046,1328,2190,3513,104,91,196,187,270,456,0,0,0,290,364,647,1467,1537,3006,16,29,48,9810,10510,20313
31305,432,399,836,1400,1336,2731,486,469,954,361,348,715,2248,2160,4403,1163,1145,2310,413,358,767,403,399,799,1980,1905,3889,65,84,153,51,113,163,170,121,291,192,399,598,3,6,7,483,727,1210,276,414,684,103,210,317,68,82,153,162,404,562,4,3,9,617,1116,1727,1100,1841,2945,82,61,145,126,226,356,4,5,7,215,291,510,1682,1725,3407,42,39,85,7704,8365,16064
31401,984,825,1811,3008,2959,5974,816,721,1539,754,644,1401,4588,4336,8917,2143,1881,4024,942,855,1794,971,1013,1985,4059,3751,7808,109,119,228,73,120,187,289,167,451,289,526,812,4,0,3,765,928,1691,893,1154,2047,222,370,591,157,203,359,435,792,1228,9,0,7,1715,2518,4230,2476,3444,5918,96,78,176,212,306,520,5,0,6,309,391,705,836,876,1712,48,49,97,13294,13673,26966
31402,1048,965,2010,3481,3185,6670,586,566,1152,755,705,1452,4828,4469,9297,2254,2126,4374,554,527,1081,696,694,1394,3514,3353,6863,134,139,272,127,257,385,201,219,417,362,766,1132,0,0,0,822,1388,2209,567,885,1452,233,513,746,104,194,302,344,736,1075,0,7,7,1254,2331,3576,2078,3721,5798,144,177,326,243,446,683,3,5,11,394,628,1015,1509,1665,3172,56,82,138,13424,14882,28304
31403,384,363,747,1391,1239,2629,217,256,470,162,170,338,1780,1672,3451,1035,943,1978,203,164,364,195,208,409,1444,1321,2760,61,83,149,75,147,222,112,101,216,148,274,422,4,0,0,402,604,1008,224,327,547,99,177,279,71,82,149,155,317,470,0,0,0,550,901,1453,953,1512,2466,69,57,126,91,146,235,0,0,7,167,205,372,751,789,1543,15,12,27,5493,5873,11366
31501,269,242,508,1500,1386,2889,204,168,372,54,80,137,1759,1644,3404,781,695,1473,84,82,160,44,53,95,899,829,1732,11,24,38,31,51,87,49,43,93,58,162,221,0,0,0,156,289,441,12,49,60,26,60,87,4,24,27,68,176,243,0,3,3,111,318,428,270,603,867,28,21,51,30,59,85,4,0,6,58,80,145,3828,2058,5888,277,114,392,7361,5574,12939
31502,270,267,537,1159,1092,2251,318,316,637,44,54,98,1528,1467,2992,597,582,1179,211,205,421,29,36,64,839,817,1662,24,22,43,48,21,68,72,80,146,106,165,267,0,0,0,248,286,535,19,58,77,25,66,93,13,47,63,125,274,394,0,0,0,184,454,639,429,747,1173,48,46,90,69,81,153,9,0,6,123,125,251,3780,2294,6071,75,62,137,7049,5783,12828
31503,93,117,210,532,509,1041,198,205,404,15,10,25,745,727,1472,333,286,619,6,4,12,22,26,46,358,322,679,9,6,23,19,16,31,18,31,45,39,87,125,6,0,3,88,143,229,11,46,55,12,42,56,14,24,39,44,110,155,0,0,0,76,227,300,166,370,534,10,9,19,27,27,55,4,4,3,39,38,82,1253,1134,2382,31,27,53,2682,2735,5417
31601,532,473,1000,1826,1732,3561,274,314,580,471,456,925,2564,2506,5073,1388,1436,2827,293,276,567,590,596,1183,2266,2315,4582,76,90,169,63,113,177,139,118,258,174,357,529,0,5,5,454,681,1133,613,1081,1692,270,470,734,107,152,253,253,494,745,0,0,0,1240,2189,3432,1700,2872,4575,78,63,139,120,185,307,3,0,3,201,245,446,1081,1313,2393,36,41,75,8386,9759,18149
31602,783,735,1517,2847,2660,5509,496,512,1008,483,525,1012,3839,3703,7548,2129,2067,4201,455,498,951,674,628,1305,3259,3196,6456,138,111,245,91,169,265,220,148,368,244,546,794,5,3,7,694,976,1670,525,865,1384,270,554,823,97,170,268,342,698,1035,5,3,10,1240,2289,3527,1933,3268,5200,84,134,226,225,346,566,4,3,12,310,487,800,2234,2449,4681,72,78,153,12444,13917,26361
31603,443,387,827,1365,1236,2603,287,286,570,348,322,672,2005,1843,3848,1043,934,1970,226,249,477,425,371,794,1693,1559,3247,108,95,204,120,149,274,165,94,258,219,412,632,3,3,11,617,760,1380,284,643,929,226,448,679,88,146,229,243,448,691,0,3,3,837,1685,2523,1453,2453,3910,68,81,149,150,240,391,7,5,6,221,323,546,2365,2454,4820,222,167,389,8411,9196,17605
