SED_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_yr_arr_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arr_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,USA_2016,USA_2017,USA_2018,USA_2019,USA_2020,USA_2021,USA_Yr_arrival_ns,USA_Tot,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arr_ns,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_ns,Tot_Tot
SED30068,0,0,4,12,44,20,63,26,7,7,8,4,0,0,9,205,11,4,0,9,26,7,14,4,3,0,0,0,0,0,0,78,0,0,6,12,5,6,7,8,0,0,0,0,0,0,3,46,0,3,12,27,37,116,498,185,44,39,44,34,21,0,15,1072,0,0,3,6,14,7,24,13,0,0,0,6,0,0,0,71,0,0,0,0,19,29,21,5,0,0,0,0,0,0,8,92,0,0,0,9,8,17,26,16,10,6,7,3,3,0,0,102,99,232,600,476,455,384,1312,508,72,65,75,60,18,15,115,4483,0,3,13,27,24,29,58,34,0,10,10,3,3,0,5,228,0,0,0,18,11,20,16,3,4,3,0,5,5,0,4,86,25,62,140,169,159,175,311,158,42,21,21,23,0,6,54,1371,200,543,1002,1151,1466,1416,3381,1419,238,216,244,228,111,42,330,11986
SED30069,0,0,4,8,73,84,251,140,32,33,15,22,17,0,17,689,0,0,3,0,15,9,4,3,0,0,0,0,0,0,0,39,0,3,0,12,4,6,13,4,0,0,3,0,0,0,0,45,0,4,12,24,50,131,397,140,11,24,13,24,8,4,8,854,0,3,9,15,10,11,20,10,6,0,7,0,0,0,0,93,0,0,0,0,4,4,12,4,0,0,0,5,0,0,3,43,0,0,0,0,3,8,71,30,4,5,6,6,0,0,5,141,50,172,447,351,315,313,908,271,30,33,30,13,14,4,58,3013,0,0,4,20,20,24,55,34,4,0,0,6,7,0,3,186,0,0,4,10,0,5,13,8,6,0,4,0,0,0,0,47,3,34,120,161,191,216,490,198,84,47,72,67,11,0,28,1738,98,332,778,928,1316,1459,3571,1566,344,283,261,285,115,30,224,11589
SED30070,0,0,0,20,63,38,89,124,23,19,27,21,0,0,11,433,3,7,4,5,20,6,5,0,0,0,0,0,0,0,0,56,0,6,3,7,0,5,3,3,0,0,0,3,0,0,0,30,4,8,20,36,57,68,105,24,12,7,0,5,0,0,6,348,0,0,4,4,4,0,0,0,0,0,8,5,4,0,0,38,0,0,0,0,6,4,11,10,9,9,10,25,5,0,4,87,0,0,0,4,6,3,26,37,4,0,3,20,0,0,5,112,106,374,913,587,454,234,553,187,30,41,12,23,6,0,146,3658,0,3,10,23,18,23,36,28,3,0,0,10,0,0,0,143,0,0,0,13,12,6,10,5,0,0,0,0,0,0,0,50,30,107,156,166,161,88,191,112,25,14,16,22,14,10,27,1128,247,802,1439,1339,1431,966,1695,865,164,153,152,227,66,42,329,9919
SED30071,0,0,0,13,87,65,94,90,14,18,30,37,12,0,14,489,5,3,0,10,34,0,12,5,0,3,0,0,0,0,0,68,0,0,3,13,7,4,12,8,0,5,0,0,0,0,0,47,0,0,15,36,49,59,183,77,19,11,19,12,10,8,8,510,0,8,12,12,11,0,15,3,3,0,0,0,0,0,4,77,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,26,0,0,0,3,8,6,31,20,0,8,8,6,3,0,0,111,96,324,918,584,463,268,759,284,37,47,29,58,8,8,131,4008,0,6,16,19,32,26,50,32,3,10,11,4,9,7,5,235,0,0,0,22,7,17,13,13,0,0,3,3,0,0,4,87,26,65,155,238,222,198,306,149,38,28,23,32,33,4,45,1576,196,675,1432,1466,1775,1361,2586,1248,199,213,208,242,133,51,376,12149
SED30072,0,0,4,11,30,46,100,111,18,10,10,16,6,6,5,375,6,0,0,0,24,9,14,0,0,0,0,3,0,0,3,63,0,0,4,10,6,7,6,5,0,0,0,0,0,0,3,41,0,0,7,27,52,113,362,166,37,52,20,46,15,9,12,906,0,0,5,8,7,3,26,9,0,0,0,0,0,0,0,64,0,0,0,0,3,0,10,3,0,5,0,0,0,0,0,25,0,0,0,0,0,10,34,28,13,0,3,10,6,0,4,118,82,281,784,516,547,316,1012,299,37,31,23,33,16,6,121,4099,0,0,26,25,21,25,35,32,0,3,6,4,0,0,4,178,0,0,0,9,4,3,6,11,0,0,3,0,6,0,0,44,32,111,183,188,190,121,235,131,24,13,17,21,22,4,38,1340,203,634,1291,1263,1623,1340,2985,1322,197,174,159,237,98,45,327,11879
SED30073,0,0,0,13,70,56,113,156,34,28,33,43,18,10,15,574,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,8,0,0,8,0,5,4,5,0,31,0,0,3,7,8,25,117,21,10,4,13,15,6,0,7,238,0,0,0,0,5,4,35,49,3,13,11,5,8,10,0,148,0,0,0,0,0,5,9,9,0,0,4,9,0,0,0,31,0,0,0,0,8,10,21,33,6,0,0,5,9,0,0,91,33,104,218,135,81,65,101,50,12,12,12,18,8,0,29,887,0,0,3,8,3,8,27,10,3,0,0,4,6,0,0,84,0,0,0,3,3,4,84,28,7,5,8,0,4,0,7,152,6,18,33,57,50,31,220,134,27,22,21,47,21,14,19,730,63,214,340,402,438,412,1216,834,183,223,238,309,151,74,155,5260
SED30074,0,0,0,32,197,174,422,219,31,27,55,34,18,4,15,1228,0,3,0,8,17,13,17,5,0,0,3,3,0,0,3,70,0,4,5,12,4,4,27,16,4,0,3,3,0,0,0,87,0,0,7,19,24,54,131,68,5,16,4,7,0,0,0,336,0,3,17,8,21,12,50,47,3,5,3,8,4,0,8,188,0,0,0,0,3,8,14,10,4,5,0,0,5,0,0,49,0,0,0,0,8,10,35,31,7,3,3,3,3,0,0,114,68,186,435,312,249,234,585,265,42,35,13,30,19,10,65,2539,0,0,10,15,16,15,42,29,0,0,5,0,3,0,3,142,0,0,0,9,12,11,9,18,0,4,0,0,0,0,0,75,12,36,84,186,173,249,526,240,74,92,74,64,12,11,36,1865,138,416,765,982,1448,1551,4300,2136,450,413,441,498,174,67,290,14085
SED30075,0,0,4,4,27,21,40,38,12,3,9,10,0,7,18,185,0,0,0,13,21,6,8,0,0,0,0,0,0,0,0,46,0,0,3,3,8,5,7,5,0,5,0,0,0,0,7,43,0,0,15,20,18,55,120,35,4,13,4,5,3,0,3,295,0,6,3,4,0,0,0,3,0,0,0,0,0,0,0,26,0,0,0,0,0,0,10,4,0,0,3,4,0,0,0,17,0,0,0,0,0,3,14,15,0,4,3,6,0,0,8,58,49,208,656,439,396,247,518,137,23,17,11,23,3,0,128,2860,0,3,15,14,27,23,43,25,6,3,4,13,6,0,8,191,0,0,0,0,3,3,3,0,0,0,0,0,0,0,7,21,20,44,143,175,164,102,174,89,11,13,14,16,3,0,39,1015,109,427,1063,1130,1323,948,1560,587,104,104,104,152,54,23,373,8052
SED30076,0,0,0,16,92,55,177,96,32,37,58,99,41,15,22,743,4,0,0,9,23,6,14,25,5,7,11,14,3,0,0,124,0,0,5,12,22,28,67,63,15,25,35,44,21,6,9,344,0,0,11,26,58,86,190,54,10,21,17,29,16,8,8,540,0,0,0,4,24,23,123,50,17,21,17,41,14,13,7,359,0,0,0,3,55,136,133,117,35,42,67,63,25,0,3,686,0,0,0,4,21,32,82,63,20,16,27,54,30,8,8,352,30,100,266,259,289,299,686,377,86,91,95,143,117,28,67,2935,0,3,11,44,26,40,114,83,25,25,38,52,78,6,11,567,0,0,3,157,202,83,87,128,34,56,44,73,39,11,25,942,18,50,105,219,281,405,829,827,295,369,474,705,339,55,92,5070,116,470,810,1198,1804,2206,5026,3943,1296,1551,1997,2883,1353,364,559,25571
SED30077,0,0,0,9,36,31,111,110,28,29,35,37,13,3,10,442,0,3,7,5,4,0,4,0,0,0,0,0,0,0,0,23,0,0,0,4,3,0,4,3,0,0,0,0,0,0,0,19,0,3,8,8,8,20,65,41,6,4,0,7,9,6,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,8,11,23,3,9,21,27,6,0,4,110,0,0,0,4,0,0,22,14,4,3,4,7,0,0,0,52,61,162,367,223,127,57,89,32,11,6,3,9,6,0,54,1203,0,3,14,20,3,12,24,14,0,0,0,0,0,0,7,97,0,0,0,0,4,6,4,0,0,0,3,0,0,0,0,26,14,33,86,107,88,45,113,47,13,13,37,39,50,12,23,712,126,422,643,636,557,400,709,447,106,91,155,200,112,23,172,4808
SED30078,0,0,5,26,156,142,168,146,26,24,75,116,26,10,24,943,3,7,9,19,38,19,16,7,0,0,0,0,0,0,7,128,0,3,5,5,12,29,27,15,3,7,0,7,0,3,0,129,0,5,12,29,39,92,191,66,24,21,8,10,9,0,0,509,3,0,5,8,8,15,35,40,3,11,15,16,0,0,4,153,0,0,0,0,20,100,82,103,13,33,17,27,12,0,16,416,0,0,0,10,26,28,88,63,25,14,19,25,14,0,18,330,77,214,511,324,323,235,541,243,36,49,37,43,33,9,82,2729,5,5,16,19,25,43,59,40,14,9,21,27,6,0,3,290,0,0,0,32,31,15,37,76,17,33,14,26,17,0,15,310,41,109,192,291,284,395,552,419,158,166,197,280,86,17,85,3251,188,613,1137,1378,2180,2490,4490,2929,755,867,949,1274,496,103,552,20393
SED30079,0,0,0,24,110,72,98,53,20,15,13,19,4,0,4,428,0,0,0,9,39,29,8,3,0,0,0,0,0,0,6,107,0,3,8,8,8,16,31,13,0,0,0,0,0,0,0,85,0,0,9,33,97,127,339,108,19,14,10,28,10,9,9,798,0,0,8,6,31,14,55,18,0,5,10,0,4,0,3,162,0,0,0,0,7,65,65,21,6,0,5,5,0,0,8,179,0,0,0,4,18,18,48,27,7,0,4,12,6,0,3,144,37,151,508,472,446,231,571,185,31,7,25,15,5,4,33,2729,4,0,14,18,26,22,59,25,3,3,5,15,10,0,4,200,0,0,0,27,29,11,42,10,0,3,3,11,13,0,0,160,22,56,170,282,400,372,555,216,33,67,29,32,11,4,37,2294,116,373,964,1397,2238,1917,4128,1786,274,270,232,306,122,56,234,14417
SED30080,0,0,4,18,122,102,177,144,34,50,66,61,25,4,14,827,6,3,3,4,33,5,10,8,4,0,0,4,0,0,0,72,0,0,9,3,15,6,22,16,3,3,6,3,4,8,0,105,0,0,4,16,28,60,140,37,15,18,18,20,0,14,3,365,0,0,14,16,17,19,28,43,12,4,8,10,3,0,4,173,0,0,0,3,7,16,25,44,3,7,13,4,0,0,4,118,0,0,0,0,9,20,94,58,18,24,3,10,9,4,9,259,28,107,247,221,224,208,501,210,35,47,41,26,13,7,55,1974,0,3,10,18,26,32,99,38,7,3,7,9,5,6,7,278,0,0,0,25,20,10,30,37,4,13,3,4,9,0,0,159,14,25,85,150,208,226,471,342,110,168,135,170,63,18,37,2220,88,379,627,851,1316,1330,3213,2023,492,623,631,703,257,109,257,12897
SED30081,0,0,4,24,178,156,204,76,11,17,25,67,14,0,21,805,8,3,0,10,17,18,3,4,0,0,0,0,0,0,0,75,0,0,4,16,52,48,96,28,8,0,0,4,0,0,6,263,0,3,3,33,58,119,259,91,21,5,19,0,6,7,5,632,0,0,10,8,35,53,87,29,10,8,15,10,7,0,9,287,0,0,8,8,325,933,603,331,89,85,66,80,37,4,50,2626,0,0,0,6,22,39,40,27,5,4,6,10,3,7,0,172,40,88,217,178,179,115,189,60,5,10,15,5,7,3,43,1150,0,0,3,9,5,19,26,17,0,3,4,0,3,0,0,106,0,0,6,179,322,195,128,72,18,12,20,22,6,0,42,1020,18,49,161,274,552,836,1016,529,110,101,119,108,37,7,75,3990,119,303,731,1205,3499,5033,9602,5052,1066,1049,1225,1392,525,105,719,31641
SED30082,0,0,3,29,81,76,79,63,32,31,53,84,21,20,46,625,12,13,13,15,46,19,19,16,4,0,5,0,0,5,5,173,0,6,8,15,17,15,22,11,0,5,4,14,0,0,9,130,0,5,15,40,50,150,241,55,25,23,18,13,29,18,17,692,0,5,8,10,15,10,12,0,0,0,3,0,3,0,4,83,0,0,0,4,48,95,49,51,13,22,10,21,8,3,14,330,0,0,0,9,17,17,71,49,18,6,13,17,8,0,7,237,77,226,539,382,375,299,514,241,67,49,69,99,59,13,88,3094,7,6,18,28,32,50,67,53,14,14,17,20,24,0,9,366,0,0,0,28,28,20,29,22,10,18,23,7,14,5,4,207,66,150,287,306,328,336,519,533,279,390,484,834,299,35,128,4974,276,883,1447,1527,2174,2192,3626,2433,786,934,1166,1651,738,219,609,20655
SED30083,0,0,7,7,78,80,135,119,20,10,18,24,3,0,9,516,5,0,3,12,20,9,15,11,0,0,0,0,0,0,0,72,0,0,0,11,4,14,34,10,0,0,0,0,0,0,0,79,0,0,3,34,41,117,456,161,33,25,27,28,13,15,8,975,0,0,4,4,8,14,26,7,0,0,0,0,0,0,0,70,0,0,0,0,4,34,23,31,5,5,4,0,0,0,0,97,0,0,0,4,7,23,45,34,4,7,8,4,9,0,6,150,53,140,530,345,402,405,1217,612,79,49,63,57,34,3,78,4061,0,0,18,14,19,31,59,30,7,9,0,4,4,5,0,202,0,0,0,5,22,16,14,13,13,5,8,4,0,0,7,106,21,63,145,187,264,287,534,290,53,45,44,39,0,0,43,2020,124,369,968,1081,1955,2370,5604,2889,462,371,398,396,154,70,362,17568
SED30084,0,0,0,15,98,67,188,150,15,9,29,22,10,0,8,619,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,10,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,18,0,0,5,10,7,20,91,21,0,12,3,6,5,0,5,180,0,0,0,0,12,3,9,5,0,0,0,8,5,4,0,41,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,8,0,0,0,0,11,10,31,18,8,6,4,11,0,0,5,99,40,123,381,176,129,88,204,77,9,8,26,23,0,0,44,1327,0,0,6,3,3,9,32,15,0,4,5,5,5,0,3,84,0,0,0,3,8,8,27,25,7,3,6,5,5,0,6,94,13,39,74,105,138,123,313,180,59,45,66,70,10,6,34,1266,89,301,640,556,693,576,1407,857,149,133,175,197,63,20,150,5993
SED30085,0,0,4,25,112,83,201,140,51,44,91,217,37,7,23,1022,12,0,8,8,37,9,5,3,0,0,0,0,0,0,6,83,0,0,4,16,44,38,84,22,5,10,7,6,5,0,5,241,0,0,8,19,38,68,115,31,8,3,8,4,0,8,0,312,0,3,5,7,36,57,107,55,11,17,21,40,15,6,11,373,0,0,0,4,341,694,536,295,69,85,113,126,62,3,62,2390,0,0,0,3,15,17,48,38,16,6,11,8,10,0,4,172,43,100,213,181,156,109,166,92,11,18,9,10,9,5,26,1148,0,0,12,23,21,23,49,34,5,7,5,8,4,0,12,200,0,0,0,187,282,116,107,116,37,30,24,41,22,3,39,1007,30,56,136,278,366,535,657,452,125,111,126,158,62,8,90,3201,148,355,657,1199,2680,3541,6769,4211,1049,1139,1431,1881,641,147,660,26519
SED30086,0,0,5,9,41,41,103,131,27,17,23,31,11,7,6,433,4,0,6,0,10,5,5,0,0,0,0,0,0,0,0,21,0,0,12,7,3,5,9,11,3,9,3,9,5,7,0,83,0,0,4,17,16,42,173,33,11,15,3,17,7,10,4,348,0,0,0,3,4,7,18,20,7,13,3,4,0,4,0,85,0,0,0,0,0,17,8,13,5,0,7,4,6,0,0,67,0,0,0,0,4,10,18,22,4,0,11,6,0,0,5,77,61,182,403,226,148,74,193,74,5,17,14,11,3,6,47,1461,5,4,22,20,18,22,34,31,3,7,0,4,10,4,3,191,0,0,0,4,12,7,14,8,3,0,0,0,0,0,0,67,12,35,85,87,91,72,369,153,32,98,101,93,16,3,25,1276,108,375,655,620,656,508,1477,887,181,349,575,821,193,64,204,7665
SED30087,0,0,0,3,62,47,167,216,31,27,43,30,24,3,12,676,5,0,5,0,11,4,0,3,0,0,0,0,0,0,0,25,0,0,5,4,3,5,31,7,0,4,13,35,17,0,0,127,0,0,5,9,10,46,198,53,16,20,12,13,13,4,0,417,0,0,0,0,8,11,77,66,26,30,13,30,9,8,3,279,0,0,0,0,0,20,21,26,10,9,26,15,5,0,3,130,0,0,0,0,9,10,36,16,0,3,7,6,5,0,4,85,53,160,288,197,105,85,151,86,10,16,11,8,6,11,44,1213,0,9,15,28,15,20,42,16,3,8,3,8,3,0,3,164,0,0,0,0,0,3,22,18,10,12,0,6,3,0,5,76,13,30,54,83,104,129,625,422,107,173,132,154,46,5,32,2111,116,342,514,553,620,715,2441,1926,467,681,830,1196,370,80,218,11068
SED30088,0,0,3,8,67,58,167,104,22,27,42,52,9,9,13,584,0,0,4,3,9,7,5,3,0,0,0,0,0,0,0,33,0,0,8,8,7,3,7,3,0,0,0,0,0,0,0,42,0,0,8,12,23,40,143,36,11,11,9,7,16,6,7,331,0,0,0,11,7,3,27,11,4,4,4,5,9,0,0,87,0,0,0,0,0,7,3,9,5,0,0,3,0,0,0,25,0,0,0,4,8,16,37,28,3,3,3,3,0,5,8,126,39,123,413,283,235,196,314,144,24,23,34,48,22,11,41,1966,0,0,14,24,23,22,49,44,12,12,16,25,21,0,3,271,0,0,0,7,13,5,12,3,8,4,9,3,0,0,0,74,15,48,129,141,145,142,397,221,44,47,90,139,66,15,33,1667,94,341,829,815,996,850,1808,1094,215,225,337,461,214,71,198,8551
SED30089,0,0,0,9,76,64,189,140,17,17,27,33,17,10,18,621,5,0,0,3,3,0,7,0,0,0,5,0,0,0,0,26,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,17,0,0,6,4,11,30,96,44,6,18,10,40,21,8,8,298,0,0,0,0,4,0,8,24,0,4,5,10,7,0,0,63,0,0,0,0,0,5,3,8,0,3,0,0,4,0,0,24,0,0,0,4,7,9,15,12,10,0,0,4,4,0,0,65,16,90,272,130,86,68,128,59,9,20,13,26,9,7,42,982,0,6,14,5,7,10,13,17,0,9,0,9,9,4,3,89,0,0,0,0,8,9,7,7,0,0,5,3,0,0,0,41,15,32,79,73,65,71,197,153,18,29,28,51,47,23,21,909,60,235,497,414,533,521,1190,923,125,170,182,294,159,93,199,5598
SED30090,0,0,0,4,14,23,163,179,40,18,36,45,20,8,12,569,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,5,8,23,85,35,0,8,6,14,3,0,6,209,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,18,0,0,0,0,0,4,4,4,3,0,0,4,0,0,0,20,0,0,0,5,0,0,5,4,5,0,0,0,0,0,0,15,19,91,199,82,60,47,80,44,9,3,8,3,7,0,32,679,0,0,6,9,7,6,17,10,0,4,4,0,0,0,0,65,0,0,0,0,0,0,24,20,17,14,16,42,5,0,11,151,7,13,39,44,53,43,98,49,25,21,28,25,13,15,15,484,49,162,321,290,333,307,764,550,135,103,128,203,73,35,136,3581
SED30091,0,0,4,19,125,112,203,123,30,27,36,29,10,0,20,730,4,0,0,6,19,7,10,6,0,0,0,0,0,0,0,52,0,0,3,5,19,21,26,0,0,5,0,0,0,0,0,92,0,3,9,46,54,79,171,40,9,12,5,0,0,0,7,438,0,3,5,18,13,20,36,44,0,9,11,3,3,0,0,162,0,0,0,0,30,72,61,37,5,4,5,4,5,0,3,227,0,0,0,0,36,35,92,58,10,12,9,6,3,0,4,251,37,163,622,433,284,128,212,48,4,4,11,7,0,0,141,2088,0,0,3,16,17,19,20,26,3,0,10,6,5,0,0,124,0,0,0,30,54,31,44,30,7,7,3,8,7,0,12,249,17,59,174,240,585,692,1051,597,195,144,163,224,45,14,108,4316,102,413,1037,1307,2239,2621,4978,3212,695,579,616,781,246,84,644,19551
SED30092,0,0,3,19,46,26,77,125,18,30,22,24,8,9,9,409,0,0,4,3,13,3,8,11,0,6,0,5,0,0,0,59,0,0,0,9,3,0,5,0,0,0,0,0,0,0,0,24,0,0,3,18,29,57,357,140,20,18,20,44,11,3,12,741,0,0,4,3,0,0,20,18,0,0,0,8,0,0,0,53,0,0,0,0,0,0,0,16,10,0,4,3,0,0,0,36,0,0,0,9,5,0,43,39,11,0,9,9,6,0,4,127,51,148,430,287,306,205,422,232,49,46,32,45,51,4,66,2367,4,0,6,24,17,29,44,15,9,5,12,11,12,0,5,184,0,0,0,0,4,5,11,9,6,0,5,0,4,0,3,43,29,53,104,125,112,119,284,183,42,46,74,187,91,8,33,1489,115,337,735,839,955,765,1980,1285,245,237,256,492,249,55,216,8750
SED30093,0,0,3,33,188,130,270,170,32,24,24,47,11,0,22,948,4,0,0,6,36,11,7,0,0,0,0,0,0,0,0,55,0,0,0,8,4,9,21,7,3,0,0,0,0,0,0,60,0,0,9,15,23,33,87,15,5,0,0,0,6,0,3,194,0,0,7,15,5,6,34,86,3,0,6,5,3,0,3,181,0,0,0,0,13,48,34,31,6,0,5,4,0,0,0,139,0,0,0,0,59,41,213,143,57,49,17,29,5,4,7,627,22,123,490,332,192,82,138,46,4,0,5,12,0,0,65,1502,6,0,0,14,7,12,28,24,3,0,0,3,0,0,0,99,0,0,0,24,79,57,51,38,9,10,3,9,6,0,8,292,10,41,177,340,710,1093,2207,1639,444,291,459,582,125,31,196,8332,81,281,909,1219,2289,3103,6495,4954,1033,715,977,1135,340,145,669,24341
SED39797,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,4,0,4,6,8,4,12,3,0,4,48
SED40001,0,0,3,9,28,35,66,83,29,26,39,102,29,17,14,483,12,5,16,10,63,12,13,3,0,0,5,0,4,0,4,142,0,0,10,20,9,16,46,39,33,41,39,62,31,3,0,352,0,3,6,11,16,35,52,19,3,0,10,16,8,11,7,211,0,0,4,5,9,20,37,51,13,24,23,36,14,0,0,231,0,0,0,0,3,16,13,41,12,20,26,12,19,3,7,170,0,0,0,9,25,19,39,30,4,14,5,7,3,0,3,165,58,273,614,322,213,141,300,128,30,30,25,46,32,35,50,2303,0,9,14,23,21,36,57,29,7,16,10,21,28,12,7,277,0,0,0,77,173,49,61,88,52,69,76,91,51,11,18,815,52,91,112,109,121,180,313,307,101,136,152,247,161,42,49,2184,200,862,1179,876,1016,929,2245,2504,1000,1325,1529,2100,1087,284,356,17500
SED40002,0,0,0,17,73,69,96,81,20,30,43,60,8,0,9,507,5,9,4,8,51,16,7,7,3,0,0,0,0,0,0,112,0,0,0,3,9,4,24,23,0,4,3,6,4,0,0,78,0,0,5,4,9,19,59,29,0,10,18,16,5,0,7,182,0,0,4,4,7,3,44,33,16,21,19,35,19,0,12,221,0,0,0,0,13,5,19,19,7,10,8,3,3,0,0,88,0,0,0,0,15,19,37,21,8,0,3,10,0,0,0,113,34,161,420,233,138,90,216,84,14,24,4,10,8,0,35,1482,0,0,4,8,17,14,20,20,16,5,6,0,5,0,0,113,0,0,0,45,59,23,45,41,13,14,16,28,6,0,8,293,34,82,95,138,133,227,272,235,124,111,128,160,59,3,31,1840,135,711,975,703,805,802,2549,2065,757,917,999,1242,405,48,228,13339
SED40003,0,0,0,19,56,42,67,41,5,15,4,9,6,0,4,278,3,4,4,10,120,63,21,12,9,3,3,3,0,0,0,240,0,0,0,9,11,7,22,8,5,7,9,0,0,0,0,78,0,0,0,21,22,47,152,68,54,10,30,30,17,0,3,461,0,0,0,10,3,3,18,10,0,3,11,7,0,0,0,62,0,0,0,0,0,6,10,4,0,0,0,3,0,0,0,18,0,0,0,4,9,6,12,3,3,0,0,0,0,0,0,41,43,210,775,459,397,339,1223,574,37,37,47,79,30,11,49,4307,0,0,6,14,18,19,22,10,4,8,0,3,3,0,4,120,0,0,0,14,21,10,0,8,3,0,0,0,5,0,0,60,24,42,87,79,113,180,231,116,33,23,25,23,16,3,9,990,109,453,1087,836,1082,1004,2519,1210,228,180,188,226,121,24,114,9371
