SAL_CODE_2021,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL12872,0,0,0,0,5
SAL12873,14,12,11,0,56
SAL12874,5,9,9,0,43
SAL12875,107,93,42,28,502
SAL12876,3,0,0,0,13
SAL12877,677,556,324,208,3812
SAL12878,29,8,0,0,150
SAL12879,780,452,186,67,5417
SAL12880,0,6,0,0,34
SAL12881,15,14,4,0,66
SAL12882,0,4,0,0,15
SAL12883,0,0,0,0,0
SAL12884,25,13,9,0,108
SAL12885,0,0,0,0,0
SAL12886,42,38,16,3,199
SAL12887,4,13,3,0,41
SAL12888,168,167,28,10,788
SAL12889,7,21,11,0,58
SAL12890,12,11,0,0,42
SAL12891,19,13,5,0,41
SAL12892,4,0,0,0,19
SAL12893,17,5,5,0,53
SAL12894,36,50,21,3,158
SAL12895,0,0,0,0,0
SAL12896,137,105,41,9,593
SAL12897,0,0,0,0,0
SAL12898,698,752,422,134,3318
SAL12899,6,4,0,0,27
SAL12900,121,76,15,4,577
SAL12901,13,21,8,0,111
SAL12902,20,17,7,0,128
SAL12903,20,17,12,0,84
SAL12904,7,5,0,0,30
SAL12905,709,485,169,29,4229
SAL12906,207,143,61,17,1457
SAL12907,471,247,86,17,3140
SAL12908,540,358,123,32,3688
SAL12909,302,402,149,49,1485
SAL12910,0,4,0,0,11
SAL12911,693,639,501,405,5069
SAL12912,600,359,171,55,3379
SAL12913,9,4,0,0,36
SAL12914,5,0,0,0,17
SAL12915,314,234,134,53,1784
SAL12916,0,0,0,0,9
SAL12917,15,8,6,0,57
SAL12918,183,172,79,17,839
SAL12919,548,326,253,121,3446
SAL12920,322,251,159,55,2006
SAL12921,372,212,125,46,2578
SAL12922,51,12,22,0,214
SAL12923,40,29,14,5,157
SAL12924,4,7,0,0,42
SAL12925,12,8,0,0,75
SAL12926,34,37,26,4,170
SAL12927,3,0,0,0,11
SAL12928,3,3,3,0,32
SAL12929,60,40,29,0,220
SAL12930,0,0,4,0,12
SAL12931,34,42,14,0,233
SAL12932,685,653,317,62,3306
SAL12933,31,34,14,3,146
SAL12934,4,3,0,0,27
SAL12935,74,54,19,5,357
SAL12936,21,14,3,0,112
SAL12937,0,0,0,0,8
SAL12938,15,18,11,0,81
SAL12939,8,0,6,0,27
SAL12940,10,10,0,0,30
SAL12941,47,35,12,0,159
SAL12942,22,15,6,3,84
SAL12943,833,644,361,153,6974
SAL12944,0,0,0,0,0
SAL12945,5,6,3,0,58
SAL12946,26,24,8,0,109
SAL12947,45,26,7,0,295
SAL12948,36,37,7,0,218
SAL12949,9,11,0,0,19
SAL12950,30,19,3,0,110
SAL12951,942,649,304,126,5725
SAL12952,372,313,245,98,2123
SAL12953,8,5,6,0,38
SAL12954,10,17,12,0,75
SAL12955,8,0,3,0,16
SAL12956,0,0,0,0,4
SAL12957,24,26,14,0,123
SAL12958,476,340,132,25,2793
SAL12959,123,92,50,19,687
SAL12960,141,122,91,39,1087
SAL12961,62,48,16,3,225
SAL12962,430,275,92,12,3171
SAL12963,5,0,0,0,12
SAL12964,0,0,0,0,0
SAL12965,1235,843,418,96,5783
SAL12966,53,60,26,0,290
SAL12967,0,0,0,0,13
SAL12968,0,0,0,0,6
SAL12969,1116,550,148,40,10132
SAL12970,214,154,53,12,1346
SAL12971,17,13,6,0,71
SAL12972,12,0,4,0,38
SAL12973,0,0,0,0,0
SAL12974,251,196,52,12,979
SAL12975,35,32,7,0,154
SAL12976,5,4,0,0,13
SAL12977,24,24,5,5,983
SAL12978,45,35,10,0,177
SAL12979,13,0,0,0,36
SAL12980,0,3,0,0,12
SAL12981,3,0,0,0,6
SAL12982,9,5,0,0,30
SAL12983,129,115,44,18,613
SAL12984,251,198,86,70,1472
SAL12985,109,72,28,10,469
SAL12986,515,323,228,124,3050
SAL12987,501,287,144,41,2914
SAL12988,9,6,6,0,63
SAL12989,76,78,28,8,327
SAL12990,299,198,45,14,1365
SAL12991,309,189,85,24,1996
SAL12992,72,72,33,4,395
SAL12993,134,145,222,154,1238
SAL12994,648,378,154,53,5669
SAL12995,28,19,14,0,137
SAL12996,0,0,0,0,0
SAL12997,68,53,24,0,453
SAL12998,414,215,96,22,2276
SAL12999,20,31,10,5,86
SAL13000,585,332,220,69,2757
SAL13001,356,228,86,24,2177
SAL13002,185,220,102,34,830
SAL13003,828,465,157,90,9221
SAL13004,186,136,67,25,1784
SAL13005,62,51,18,6,365
SAL13006,68,56,33,17,322
SAL13007,252,165,76,35,1811
SAL13008,81,126,41,9,389
SAL13009,581,375,149,41,3265
SAL13010,485,367,212,69,2943
SAL13011,881,510,261,164,7035
SAL13012,384,366,221,70,3108
SAL13013,792,603,336,59,5205
SAL13014,133,77,18,0,1217
SAL13015,1208,721,311,139,8697
SAL13016,39,52,10,0,224
SAL13017,196,145,78,87,1603
SAL13018,19,15,9,0,111
SAL13019,295,139,49,16,2668
SAL13020,707,497,350,116,6623
SAL13021,380,331,354,212,3455
SAL13022,25,21,8,0,127
SAL13023,393,348,473,435,2644
SAL13024,67,37,12,5,297
SAL13025,206,188,102,33,1199
SAL13026,365,222,109,41,2301
SAL13027,153,129,39,3,1373
SAL13028,8,3,0,0,65
SAL13029,0,0,9,0,27
SAL13030,6,6,3,0,39
SAL13031,15,12,0,0,35
SAL13032,710,500,286,176,3747
SAL13033,788,578,403,160,6243
SAL13034,140,80,58,16,562
SAL13035,6,9,0,0,27
SAL13036,311,337,216,142,3030
SAL13037,21,11,5,0,66
SAL13038,3,0,0,0,28
SAL13039,727,599,374,203,4769
SAL13040,185,85,30,3,1518
SAL13041,8,4,3,0,39
SAL13042,76,35,14,0,333
SAL13043,10,6,7,0,81
SAL13044,0,3,0,0,12
SAL13045,0,6,0,0,17
SAL13046,14,14,0,0,74
SAL13047,4,7,0,0,18
SAL13048,4,4,0,0,19
SAL13049,14,11,11,0,72
SAL13050,24,27,6,0,123
SAL13051,14,8,0,0,55
SAL13052,36,16,3,0,127
SAL13053,109,74,25,9,399
SAL13054,71,49,23,7,255
SAL13055,0,0,0,0,0
SAL13056,0,0,0,0,0
SAL13057,0,0,0,0,5
SAL13058,22,10,5,0,128
SAL13059,64,31,5,0,158
SAL13060,135,88,57,28,857
SAL13061,0,3,0,0,11
SAL13062,3,3,5,0,26
SAL13063,66,65,12,0,372
SAL13064,596,437,191,80,3391
SAL13065,146,107,33,8,932
SAL13066,26,28,6,0,127
SAL13067,14,11,23,10,76
SAL13068,18,3,4,0,63
SAL13069,527,230,60,16,3101
SAL13070,33,12,10,4,145
SAL13071,170,131,47,11,953
SAL13072,20,10,0,0,77
SAL13073,26,15,15,0,95
SAL13074,565,341,186,111,3135
SAL13075,1147,840,376,135,6122
SAL13076,0,0,0,0,3
SAL13077,0,3,0,0,20
SAL13078,13,6,0,0,31
SAL13079,265,248,116,37,1517
SAL13080,16,7,7,0,49
SAL13081,621,489,177,45,3346
SAL13082,21,14,0,0,72
SAL13083,15,5,3,3,44
SAL13084,459,505,235,100,2612
SAL13085,6,8,5,0,25
SAL13086,77,67,27,0,483
SAL13087,3,0,0,0,23
SAL13088,109,56,23,12,945
SAL13089,28,23,11,3,123
SAL13090,4,0,0,0,3
SAL13091,7,0,3,0,12
SAL13092,251,147,79,24,1637
SAL13093,3,4,0,0,20
SAL13094,0,0,0,0,0
SAL13095,0,0,0,0,0
SAL13096,62,72,23,3,292
SAL13097,9,0,0,0,16
SAL13098,3,4,4,0,26
SAL13099,3,0,0,0,20
SAL13100,0,8,0,0,19
SAL13101,8,3,0,0,51
SAL13102,489,250,96,41,7978
SAL13103,2843,2186,1152,451,20267
SAL13104,3,0,0,0,24
SAL13105,116,73,28,3,669
SAL13106,168,82,46,9,785
SAL13107,60,44,38,11,292
SAL13108,4,9,0,0,17
SAL13109,3,6,5,0,18
SAL13110,9,3,3,0,55
SAL13111,3,5,8,0,35
SAL13112,51,23,8,0,242
SAL13113,27,9,5,0,127
SAL13114,411,194,86,19,2097
SAL13115,0,8,0,0,15
SAL13116,10,4,0,0,44
SAL13117,16,27,40,20,146
SAL13118,0,4,0,0,14
SAL13119,0,0,0,0,3
SAL13120,27,34,8,0,151
SAL13121,184,115,36,12,1794
SAL13122,207,172,82,44,1629
SAL13123,496,378,147,36,3011
SAL13124,10,7,4,0,36
SAL13125,4,3,0,0,27
SAL13126,1089,774,474,155,8677
SAL13127,5,3,0,0,6
SAL13128,3,0,0,0,10
SAL13129,0,0,0,0,7
SAL13130,9,10,0,0,38
SAL13131,1105,628,270,143,6853
SAL13132,309,188,166,146,1860
SAL13133,0,0,0,0,5
SAL13134,0,0,0,0,0
SAL13135,0,0,0,0,7
SAL13136,395,199,97,25,1970
SAL13137,4,4,0,0,16
SAL13138,0,0,0,0,0
SAL13139,0,4,0,0,14
SAL13140,0,0,0,0,11
SAL13141,4,0,0,0,23
SAL13142,52,32,14,0,222
SAL13143,266,261,160,26,1173
SAL13144,20,17,3,0,56
SAL13145,11,15,5,7,60
SAL13146,8,12,5,0,53
SAL13147,64,48,17,4,260
SAL13148,10,0,0,0,27
SAL13149,13,9,0,0,46
SAL13150,5,4,4,0,38
SAL13151,102,70,47,26,469
SAL13152,91,95,28,9,398
SAL13153,53,40,18,4,209
SAL13154,0,0,0,0,11
SAL13155,1015,511,225,91,6302
SAL13156,0,0,0,0,10
SAL13157,4,0,0,0,48
SAL13158,8,6,4,0,46
SAL13159,0,0,0,0,4
SAL13160,0,0,0,0,0
SAL13161,0,0,0,0,3
SAL13162,798,541,273,112,4926
SAL13163,25,9,3,0,71
SAL13164,244,93,33,3,2575
SAL13165,25,18,10,0,126
SAL13166,35,14,10,0,102
SAL13167,1145,692,254,89,19922
SAL13168,10,3,0,0,29
SAL13169,9,4,0,0,23
SAL13170,95,70,27,0,513
SAL13171,42,65,30,8,189
SAL13172,0,0,0,0,3
SAL13173,67,52,11,0,507
SAL13174,9,10,12,0,38
SAL13175,11,6,0,0,67
SAL13176,9,0,0,0,11
SAL13177,120,75,29,19,504
SAL13178,4,3,0,0,19
SAL13179,855,613,403,345,6178
SAL13180,214,149,114,37,1288
SAL13181,30,23,0,0,123
SAL13182,107,114,82,13,446
SAL13183,25,13,9,0,144
SAL13184,0,0,0,0,0
SAL13185,20,17,6,0,134
SAL13186,5,11,3,0,23
SAL13187,15,8,3,6,44
SAL13188,67,63,14,8,425
SAL13189,82,76,41,0,416
SAL13190,6,3,3,0,38
SAL13191,23,14,8,0,75
SAL13192,341,202,101,78,2935
SAL13193,461,293,171,152,4221
SAL13194,865,565,316,106,4615
SAL13195,1019,737,497,323,9448
SAL13196,42,43,10,8,167
SAL13197,1015,623,248,124,6959
SAL13198,3,0,0,0,16
SAL13199,150,69,11,6,673
SAL13200,0,0,0,0,4
SAL13201,58,38,24,0,304
SAL13202,626,378,138,34,5247
SAL13203,57,43,10,0,335
SAL13204,70,24,5,0,257
SAL13205,69,54,23,5,364
SAL13206,10,3,0,3,35
SAL13207,24,20,8,0,140
SAL13208,15,13,0,0,57
SAL13209,27,7,5,0,94
SAL13210,18,12,5,0,102
SAL13211,523,333,133,43,3221
SAL13212,480,295,106,25,2688
SAL13213,0,0,0,0,4
SAL13214,30,19,7,0,160
SAL13215,5,0,0,0,5
SAL13216,43,32,4,0,189
SAL13217,24,9,5,0,83
SAL13218,0,0,0,0,0
SAL13219,36,15,7,4,166
SAL13220,0,0,0,0,0
SAL13221,0,0,0,0,0
SAL13222,9,5,0,0,23
SAL13223,57,50,26,7,214
SAL13224,0,0,0,0,3
SAL13225,0,0,0,0,3
SAL13226,0,0,0,0,3
SAL13227,0,0,0,0,21
SAL13228,4,3,0,0,54
SAL13229,3,3,0,0,21
SAL13230,6,5,0,0,34
SAL13231,0,3,0,0,32
SAL13232,9,0,0,0,18
SAL13233,6,0,0,0,13
SAL13234,0,0,0,0,0
SAL13235,4,5,0,0,26
SAL13236,15,9,3,0,54
SAL13237,3,0,0,0,30
SAL13238,275,178,71,8,1824
SAL13239,6,0,0,0,36
SAL13240,15,6,0,0,68
SAL13241,60,20,11,0,305
SAL13242,716,346,97,45,4533
SAL13243,371,257,200,121,2125
SAL13244,227,206,105,39,1218
SAL13245,149,153,91,21,835
SAL13246,0,0,0,0,0
SAL13247,0,7,0,0,4
SAL13248,196,173,68,5,741
SAL13249,8,5,5,0,29
SAL13250,0,0,0,0,7
SAL13251,12,3,4,0,43
SAL13252,20,6,3,0,73
SAL13253,10,5,4,0,25
SAL13254,38,14,0,0,259
SAL13255,0,0,0,0,0
SAL13256,125,81,38,15,634
SAL13257,404,221,76,45,2308
SAL13258,4352,4131,2475,1096,25473
SAL13259,0,0,0,0,0
SAL13260,0,0,0,0,0
SAL13261,4,11,0,0,39
SAL13262,216,192,77,12,1107
SAL13263,26,23,6,0,89
SAL13264,40,31,6,4,178
SAL13265,30,37,12,6,119
SAL13266,9,8,4,0,46
SAL13267,75,43,6,0,762
SAL13268,690,441,165,48,8293
SAL13269,575,511,244,96,3650
SAL13270,207,194,125,67,1459
SAL13271,12,3,3,0,53
SAL13272,1032,403,166,142,6680
SAL13273,46,57,29,4,216
SAL13274,0,0,0,0,0
SAL13275,6,5,0,0,25
SAL13276,155,91,38,9,743
SAL13277,21,4,5,0,82
SAL13278,383,285,100,9,2556
SAL13279,0,0,0,0,35
SAL13280,5,4,3,0,19
SAL13281,6,7,0,0,31
SAL13282,0,0,0,0,0
SAL13283,3,0,0,0,23
SAL13284,10,5,0,0,29
SAL13285,41,35,13,0,152
SAL13286,942,476,222,55,8361
SAL13287,0,0,0,0,4
SAL13288,8,5,0,0,57
SAL13289,12,10,4,0,39
SAL13290,491,316,108,34,2343
SAL13291,24,15,6,0,97
SAL13292,14,9,12,0,59
SAL13293,5,4,5,0,17
SAL13294,1345,894,405,145,7151
SAL13295,7,7,4,0,28
SAL13296,21,9,0,0,63
SAL13297,982,779,295,60,8953
SAL13298,39,38,7,0,161
SAL13299,1743,1113,321,67,14300
SAL13300,12,10,7,0,67
SAL13301,4,0,0,0,19
SAL13302,0,9,0,0,29
SAL13303,8,10,4,0,61
SAL13304,489,281,154,100,3509
SAL13305,286,131,60,20,2377
SAL13306,239,107,37,7,1544
SAL13307,287,193,92,25,1844
SAL13308,5,6,4,0,25
SAL13309,292,159,56,19,2313
SAL13310,33,35,9,4,172
SAL13311,0,0,0,0,7
SAL13312,0,0,0,0,0
SAL13313,14,28,14,0,116
SAL13314,246,238,136,43,1544
SAL13315,88,45,8,0,316
SAL13316,445,285,57,11,2595
SAL13317,68,77,27,3,539
SAL13318,95,69,27,0,377
SAL13319,15,6,4,0,44
SAL13320,78,58,27,7,381
SAL13321,24,16,8,4,95
SAL13322,103,79,31,14,607
SAL13323,141,109,73,25,899
SAL13324,9,10,3,0,69
SAL13325,2138,1461,898,623,19330
SAL13326,0,3,3,0,23
SAL13327,3,0,0,0,17
SAL13328,183,209,104,7,1373
SAL13329,16,8,0,0,81
SAL13330,5,3,0,0,31
SAL13331,20,9,9,0,63
SAL13332,191,218,79,22,1091
SAL13333,11,11,7,0,43
SAL13334,43,22,32,35,204
SAL13335,0,0,0,0,0
SAL13336,19,12,5,0,76
SAL13337,0,0,0,0,4
SAL13338,129,107,37,4,1001
SAL13339,13,0,0,0,39
SAL13340,871,585,284,79,5416
SAL13341,119,72,21,8,585
SAL13342,118,126,34,5,465
SAL13343,0,0,0,0,0
SAL13344,0,0,3,0,20
SAL13345,0,0,0,0,0
SAL13346,20,14,3,0,106
SAL13347,59,61,24,4,252
SAL13348,4,0,0,0,4
SAL13349,45,35,17,5,217
SAL13350,16,13,6,5,128
SAL13351,14,11,4,0,30
SAL13352,969,596,283,81,8997
SAL13353,358,292,187,127,2030
SAL13354,0,6,0,0,14
SAL13355,15,9,7,0,82
SAL13356,9,3,3,0,48
SAL13357,6,3,0,0,21
SAL13358,284,169,65,20,2047
SAL13359,57,37,16,7,399
SAL13360,13,7,0,0,32
SAL13361,29,16,4,4,81
SAL13362,0,0,0,0,14
SAL13363,4,4,0,0,40
SAL13364,83,101,48,11,759
SAL13365,19,6,4,0,75
SAL13366,88,77,26,3,386
SAL13367,28,15,0,0,99
SAL13368,6,8,0,0,19
SAL13369,985,624,327,261,7214
SAL13370,142,78,23,10,1010
SAL13371,3,3,0,0,21
SAL13372,503,338,106,46,8344
SAL13373,0,0,0,0,13
SAL13374,5,5,0,0,28
SAL13375,393,302,257,184,2891
SAL13376,113,105,39,7,501
SAL13377,0,6,0,0,36
SAL13378,16,3,0,0,48
SAL13379,22,13,0,0,93
SAL13380,7,3,0,0,19
SAL13381,9,10,4,0,21
SAL13382,37,49,13,0,180
SAL13383,389,232,84,18,4105
SAL13384,0,0,0,0,3
SAL13385,355,236,115,28,1772
SAL13386,827,521,298,97,5943
SAL13387,0,0,0,0,10
SAL13388,4,4,0,0,31
SAL13389,240,222,84,18,1181
SAL13390,135,89,24,9,501
SAL13391,8,5,0,0,26
SAL13392,26,19,5,0,89
SAL13393,42,28,6,0,150
SAL13394,778,503,204,85,8932
SAL13395,28,17,4,4,102
SAL13396,12,9,0,0,39
SAL13397,6,0,3,0,9
SAL13398,4,4,0,0,10
SAL13399,0,0,0,0,8
SAL13400,3,3,0,0,36
SAL13401,8,11,4,0,30
SAL13402,9,12,3,0,35
SAL13403,27,13,5,0,127
SAL13404,12,3,5,0,22
SAL13405,39,38,10,0,170
SAL13406,148,101,28,8,745
SAL13407,17,17,3,0,80
SAL13408,6,11,7,0,34
SAL13409,0,0,0,0,0
SAL13410,1108,704,340,359,7848
SAL13411,239,102,87,30,3185
SAL13412,842,705,486,235,6177
SAL13413,3,14,5,0,53
SAL13414,5,3,0,0,21
SAL13415,62,55,9,0,273
SAL13416,14,4,7,0,26
SAL13417,8,0,0,0,14
SAL13418,19,10,0,0,38
SAL13419,673,361,140,37,8627
SAL13420,12,3,0,0,45
SAL13421,46,39,11,6,155
SAL13422,174,80,11,6,2426
SAL13423,767,404,216,99,5553
SAL13424,479,273,86,14,3088
SAL13425,0,0,0,0,4
SAL13426,994,747,409,164,6217
SAL13427,195,115,61,29,922
SAL13428,36,21,7,3,114
SAL13429,18,7,12,5,88
SAL13430,12,13,5,0,46
SAL13431,5,7,5,0,30
SAL13432,3,0,0,0,0
SAL13433,10,6,5,0,62
SAL13434,112,94,48,5,839
SAL13435,11,9,3,0,41
SAL13436,0,0,0,0,11
SAL13437,22,5,0,0,84
SAL13438,5,0,0,0,11
SAL13439,9,14,4,0,52
SAL13440,19,7,3,4,72
SAL13441,0,0,5,0,7
SAL13442,28,19,16,3,134
SAL13443,25,25,11,3,118
SAL13444,675,341,124,20,6176
SAL13445,9,12,3,0,54
SAL13446,9,4,0,0,74
SAL13447,11,18,0,3,61
SAL13448,0,0,0,0,30
SAL13449,101,69,17,0,545
SAL13450,745,594,202,26,5472
SAL13451,10,6,0,0,25
SAL13452,7,0,0,0,22
SAL13453,14,10,0,0,47
SAL13454,0,0,5,0,14
SAL13455,70,67,13,4,311
SAL13456,15,22,7,0,68
SAL13457,5,0,0,0,18
SAL13458,319,396,101,19,2419
SAL13459,192,159,105,70,1836
SAL13460,15,5,0,3,52
SAL13461,41,25,14,4,153
SAL13462,444,290,94,50,2658
SAL13463,116,76,38,12,740
SAL13464,620,526,324,95,5432
SAL13465,8,11,6,0,57
SAL13466,5,4,3,0,23
SAL13467,16,16,14,0,93
SAL13468,575,287,139,38,3775
SAL13469,2234,1374,681,371,19164
SAL13470,23,22,6,3,112
SAL13471,4,4,0,0,15
SAL13472,100,90,55,15,473
SAL13473,39,14,0,0,135
SAL13474,33,19,10,4,200
SAL13475,10,13,8,0,49
SAL13476,147,68,34,17,1004
SAL13477,100,132,39,6,567
SAL13478,459,495,397,118,2527
SAL13479,3,5,0,0,18
SAL13480,13,6,0,4,39
SAL13481,0,0,0,0,5
SAL13482,103,67,35,5,529
SAL13483,0,0,0,0,0
SAL13484,33,26,10,0,168
SAL13485,278,165,62,24,1751
SAL13486,72,45,17,8,306
SAL13487,592,639,291,68,3551
SAL13488,0,0,0,0,0
SAL13489,13,29,32,76,197
SAL13490,9,4,3,0,50
SAL13491,4,3,0,0,14
SAL13492,5,0,0,0,9
SAL13493,130,94,39,20,695
SAL13494,242,170,45,16,1446
SAL13495,0,0,0,0,7
SAL13496,4,0,0,0,18
SAL13497,4,0,0,0,3
SAL13498,4,5,3,0,47
SAL13499,6,3,0,0,8
SAL13500,11,11,0,0,31
SAL13501,9,5,3,0,81
SAL13502,78,41,14,4,339
SAL13503,0,0,0,0,0
SAL13504,953,614,359,154,5582
SAL13505,4,0,0,0,22
SAL13506,313,268,103,15,1531
SAL13507,405,294,162,37,2134
SAL13508,4,3,0,0,19
SAL13509,8,9,9,0,40
SAL13510,47,33,20,0,243
SAL13511,3,3,3,0,34
SAL13512,4,3,0,0,8
SAL13513,400,401,153,48,2177
SAL13514,52,31,13,5,255
SAL13515,32,23,3,0,181
SAL13516,0,0,0,0,6
SAL13517,457,254,59,11,8170
SAL13518,403,262,165,79,2678
SAL13519,0,6,0,0,10
SAL13520,96,66,25,5,423
SAL13521,0,3,0,0,7
SAL13522,8,0,0,0,21
SAL13523,159,156,44,8,632
SAL13524,756,446,247,79,4056
SAL13525,120,64,15,3,515
SAL13526,18,14,3,0,141
SAL13527,11,25,3,0,77
SAL13528,5,4,0,0,32
SAL13529,29,11,0,0,122
SAL13530,44,35,21,0,196
SAL13531,321,205,70,39,2421
SAL13532,15,18,9,4,114
SAL13533,1329,859,439,126,10147
SAL13534,6,5,0,0,24
SAL13535,0,5,0,0,18
SAL13536,13,11,4,0,62
SAL13537,9,5,3,0,37
SAL13538,143,113,47,6,1164
SAL13539,16,11,6,3,148
SAL13540,10,3,3,0,70
SAL13541,8,9,9,0,77
SAL13542,5,9,0,0,37
SAL13543,9,9,3,3,60
SAL13544,9,5,0,0,21
SAL13545,0,0,0,0,7
SAL13546,15,12,4,0,72
SAL13547,599,440,235,111,3948
SAL13548,410,255,92,29,1806
SAL13549,34,50,50,43,279
SAL13550,133,133,61,27,729
SAL13551,7,3,4,4,47
SAL13552,23,14,5,0,73
SAL13553,0,7,0,4,22
SAL13554,174,194,144,123,1037
SAL13555,309,356,189,53,1720
SAL13556,0,3,3,0,19
SAL13557,240,216,162,52,2206
SAL13558,0,0,0,0,0
SAL13559,306,154,49,0,2030
SAL13560,13,17,0,0,44
SAL13561,29,30,15,0,144
SAL13562,175,83,26,4,2577
SAL13563,3,3,0,0,16
SAL13564,404,240,121,36,2466
SAL13565,264,163,65,26,2094
SAL13566,6,9,0,0,355
SAL13567,0,0,0,0,0
SAL13568,0,0,0,0,0
SAL13569,132,137,49,11,719
SAL13570,15,6,0,0,47
SAL13571,10,12,5,0,87
SAL13572,16,12,3,0,71
SAL13573,0,0,0,0,9
SAL13574,51,33,9,0,232
SAL13575,642,393,224,148,4490
SAL13576,3,0,0,0,4
SAL13577,12,6,3,0,36
SAL13578,42,32,15,0,189
SAL13579,173,142,61,10,757
SAL13580,58,28,14,3,246
SAL13581,0,0,0,0,6
SAL13582,0,0,0,0,0
SAL13583,0,0,0,0,3
SAL13584,21,19,4,0,77
SAL13585,18,15,8,0,59
SAL13586,192,199,95,21,845
SAL13587,127,85,36,11,605
SAL13588,20,12,8,0,125
SAL13589,134,66,18,10,769
SAL13590,32,27,8,5,105
SAL13591,37,31,8,0,129
SAL13592,5,8,4,0,19
SAL13593,114,84,57,8,754
SAL13594,95,101,82,33,651
SAL13595,528,332,167,77,3036
SAL13596,61,71,23,0,257
SAL13597,84,43,13,0,494
SAL13598,412,294,170,66,2574
SAL13599,270,136,75,19,2148
SAL13600,54,44,20,0,330
SAL13601,25,34,10,3,172
SAL13602,43,15,15,0,172
SAL13603,395,219,109,60,2619
SAL13604,227,163,69,16,1119
SAL13605,140,81,19,0,786
SAL13606,17,19,6,0,129
SAL13607,41,17,3,0,176
SAL13608,54,44,21,0,326
SAL13609,106,81,35,17,552
SAL13610,153,101,46,14,1435
SAL13611,46,33,12,4,233
SAL13612,705,567,247,48,5283
SAL13613,387,304,206,61,2768
SAL13614,318,203,147,51,1802
SAL13615,392,197,97,35,3298
SAL13616,555,641,336,114,2725
SAL13617,396,220,99,12,2615
SAL13618,14,9,5,0,82
SAL13619,0,3,0,0,16
SAL13620,27,28,3,0,102
SAL13621,356,253,120,34,1808
SAL13622,5,4,0,0,41
SAL13623,36,25,8,4,159
SAL13624,10,4,4,0,23
SAL13625,5,3,4,0,23
SAL13626,43,26,22,0,177
SAL13627,25,20,0,0,74
SAL13628,349,171,40,5,4574
SAL13629,27,21,4,3,166
SAL13630,58,38,18,0,264
SAL13631,48,29,6,0,251
SAL13632,11,0,0,0,55
SAL13633,0,0,3,0,3
SAL13634,6,7,0,0,44
SAL13635,26,7,3,0,117
SAL13636,17,16,5,0,63
SAL13637,8,8,0,0,56
SAL13638,149,138,58,20,1142
SAL13639,392,205,63,16,2150
SAL13640,8,0,0,0,13
SAL13641,44,48,10,4,250
SAL13642,42,33,14,0,185
SAL13643,199,88,24,0,927
SAL13644,915,799,459,277,5024
SAL13645,25,29,13,0,117
SAL13646,439,263,64,5,2482
SAL13647,1476,905,192,41,8545
SAL13648,0,0,0,0,9
SAL13649,24,11,9,0,126
SAL13650,0,0,0,0,0
SAL13651,265,300,159,53,1528
SAL13652,342,175,76,9,2660
SAL13653,130,138,79,28,624
SAL13654,1847,1360,1006,374,10755
SAL13655,332,220,152,46,1840
SAL13656,270,275,113,47,2172
SAL13657,523,405,253,153,6445
SAL13658,713,463,239,91,5908
SAL13659,198,101,29,11,2455
SAL13660,12,5,0,0,34
SAL13661,12,13,3,0,84
SAL13662,32,33,13,3,235
SAL13663,17,11,8,3,89
SAL13664,630,372,127,27,4974
SAL13665,610,335,160,47,5015
SAL13666,7,7,0,0,28
SAL13667,8,13,0,0,34
SAL13668,203,131,57,34,964
SAL13669,48,42,14,3,296
SAL13670,4,0,0,0,4
SAL13671,0,0,0,0,0
SAL13672,7,3,0,0,12
SAL13673,4,9,3,0,21
SAL13674,17,17,9,0,77
SAL13675,29,28,11,5,152
SAL13676,4,7,3,0,39
SAL13677,468,361,127,80,2136
SAL13678,12,3,0,0,28
SAL13679,89,74,12,0,386
SAL13680,20,19,4,0,85
SAL13681,5,3,3,0,21
SAL13682,26,22,7,5,117
SAL13683,21,8,5,0,67
SAL13684,6,3,0,0,34
SAL13685,5,5,0,0,11
SAL13686,0,0,0,0,5
SAL13687,11,14,4,3,69
SAL13688,7,4,0,0,41
SAL13689,19,19,0,0,81
SAL13690,1992,1249,685,314,16283
SAL13691,291,174,79,16,1942
SAL13692,87,77,40,13,480
SAL13693,4,5,0,0,19
SAL13694,22,19,4,0,117
SAL13695,24,17,7,0,112
SAL13696,95,93,24,8,375
SAL13697,27,23,9,0,127
SAL13698,11,0,0,0,21
SAL13699,396,306,105,36,2526
SAL13700,12,7,3,0,43
SAL13701,11,10,0,0,61
SAL13702,586,358,113,31,4738
SAL13703,34,21,9,0,137
SAL13704,11,4,3,0,53
SAL13705,240,209,93,29,1271
SAL13706,26,30,5,0,134
SAL13707,6,11,7,0,50
SAL13708,6,4,4,0,22
SAL13709,47,50,35,7,247
SAL13710,149,143,113,26,735
SAL13711,5,5,0,0,29
SAL13712,205,204,105,34,1011
SAL13713,134,143,59,10,693
SAL13714,1123,575,281,88,11898
SAL13715,398,439,258,108,1908
SAL13716,851,477,269,144,6840
SAL13717,222,147,50,4,1023
SAL13718,59,61,29,8,317
SAL13719,32,31,9,0,158
SAL13720,23,16,5,0,165
SAL13721,8,9,5,0,41
SAL13722,4,4,0,0,23
SAL13723,0,0,0,0,5
SAL13724,25,36,13,4,105
SAL13725,0,0,0,0,0
SAL13726,411,415,247,90,2326
