SAL_CODE_2021,P_Yr_8_bel_15_19_yr,P_Yr_8_bel_20_24_yr,P_Yr_8_bel_25_34_yr,P_Yr_8_bel_35_44_yr,P_Yr_8_bel_45_54_yr,P_Yr_8_bel_55_64_yr,P_Yr_8_bel_65_74_yr,P_Yr_8_bel_75_84_yr,P_Yr_8_bel_85_yr_over,P_Yr_8_bel_Tot,P_Did_not_go_to_school_15_19,P_Did_not_go_to_school_20_24,P_Did_not_go_to_school_25_34,P_Did_not_go_to_school_35_44,P_Did_not_go_to_school_45_54,P_Did_not_go_to_school_55_64,P_Did_not_go_to_school_65_74,P_Did_not_go_to_school_75_84,P_Did_not_go_to_school_85ov,P_Did_not_go_to_school_Tot,P_High_yr_sch_ns_15_19_yr,P_High_yr_sch_ns_20_24_yr,P_High_yr_sch_ns_25_34_yr,P_High_yr_sch_ns_35_44_yr,P_High_yr_sch_ns_45_54_yr,P_High_yr_sch_ns_55_64_yr,P_High_yr_sch_ns_65_74_yr,P_High_yr_sch_ns_75_84_yr,P_High_yr_sch_ns_85_yr_over,P_High_yr_sch_ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL41246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,19,62,59,64,51,31,5,0,307
SAL41247,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,6,23,29,23,35,34,11,5,172
SAL41248,6,0,5,14,15,40,71,97,66,306,0,0,9,11,17,13,3,12,6,82,13,12,36,28,39,57,54,50,33,321,97,258,653,524,560,627,671,413,198,4000
SAL41249,0,0,0,0,3,9,10,11,8,48,0,0,0,0,0,0,0,0,0,5,0,5,17,0,11,4,3,4,0,48,15,34,78,84,98,104,68,35,15,535
SAL41250,0,0,0,0,0,3,3,9,3,21,0,0,0,0,0,4,0,0,4,8,0,6,0,0,4,0,3,5,0,25,8,31,44,25,69,64,49,34,8,327
SAL41251,0,0,3,0,0,8,15,14,0,53,0,0,0,0,0,0,3,0,0,7,9,8,7,3,14,13,14,0,0,68,38,46,164,151,186,210,157,44,11,1005
SAL41252,0,0,4,3,7,19,22,22,11,85,0,0,5,0,6,7,7,7,3,36,4,14,5,18,6,7,15,4,0,74,21,121,352,230,158,212,157,85,33,1378
SAL41253,0,4,0,10,9,10,26,40,22,121,0,0,0,3,6,6,4,0,0,20,12,7,23,30,12,29,9,18,3,150,88,268,731,723,530,532,512,277,68,3732
SAL41254,0,0,0,0,3,5,18,20,21,72,0,0,0,0,0,0,0,0,0,0,0,3,4,16,9,8,6,7,6,58,41,93,222,256,239,245,269,151,80,1593
SAL41255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,11,14,23,33,23,0,121
SAL41256,0,0,0,3,5,14,32,44,37,142,0,0,0,4,4,6,5,5,6,25,4,14,17,20,13,11,9,4,4,99,64,279,690,549,394,360,264,147,79,2821
SAL41257,4,0,3,3,4,10,41,78,34,170,0,0,0,0,0,0,6,6,9,14,4,0,14,23,12,8,21,36,25,142,95,203,592,541,528,422,454,439,199,3467
SAL41258,0,0,5,0,3,9,13,11,4,37,0,0,5,0,0,4,6,4,4,16,3,6,11,5,8,10,4,8,0,51,16,111,269,153,148,139,98,46,17,996
SAL41259,4,0,6,3,10,26,58,79,64,249,0,0,0,3,0,0,3,0,3,14,16,16,27,18,41,24,39,29,22,231,106,244,422,378,484,494,407,288,151,2986
SAL41260,0,0,4,0,0,9,27,37,10,97,0,0,0,0,0,0,0,0,0,4,8,3,9,15,10,6,17,14,3,85,48,103,277,241,302,254,265,163,32,1680
SAL41261,0,0,0,0,0,0,9,20,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,15,18,36,78,68,119,141,117,74,21,665
SAL41262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,12
SAL41263,0,0,0,0,6,5,13,18,14,58,0,0,0,0,0,0,0,0,0,4,3,5,6,5,6,13,9,7,3,59,16,44,69,68,103,166,184,124,62,835
SAL41264,0,0,0,0,0,5,11,12,0,32,0,0,3,3,0,0,0,0,0,10,0,0,6,3,6,12,15,12,3,55,15,37,120,133,159,241,259,140,27,1129
SAL41265,0,0,0,0,0,3,3,5,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,5,7,15,14,26,46,34,23,7,185
SAL41266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SAL41267,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,15,12,10,23,33,43,44,32,12,5,218
SAL41268,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,7,0,8,10,11,22,20,25,10,0,105
SAL41269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,11,9,4,15,13,20,23,11,0,0,87
SAL41270,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,8
SAL41271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,8,10,14,0,0,37
SAL41273,0,0,0,0,0,3,3,9,4,20,0,0,0,0,0,0,0,0,4,4,0,0,0,8,3,6,0,3,0,20,36,93,118,169,147,185,195,102,27,1074
SAL41274,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,3,15,8,25,28,33,22,10,0,148
SAL41275,0,0,0,0,0,9,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,10,0,9,21,11,20,33,18,9,0,119
SAL41276,0,0,5,3,17,23,43,50,21,162,0,0,3,4,4,8,7,0,4,39,9,10,21,25,21,29,28,9,0,143,89,234,524,483,485,510,335,139,58,2844
SAL41277,0,0,0,0,0,0,10,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,6,0,6,0,29,59,56,90,134,155,138,75,28,10,747
SAL41278,0,0,0,0,0,0,14,5,9,31,0,0,0,0,0,0,0,0,3,10,0,3,0,7,7,5,0,5,0,35,42,85,114,137,215,201,224,137,52,1208
SAL41279,3,0,3,5,0,13,72,184,90,371,4,0,0,0,5,4,17,12,17,59,4,8,37,26,34,19,20,42,18,205,169,481,929,1126,1109,963,703,737,332,6546
SAL41280,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,0,13,11,0,5,16,21,24,18,11,0,92
SAL41281,0,0,7,5,0,5,8,5,0,36,0,0,0,3,0,0,0,0,0,6,28,21,67,66,53,32,3,3,0,275,86,221,779,697,482,343,63,15,3,2693
SAL41282,0,0,7,0,10,20,52,50,33,164,0,0,5,0,5,3,7,7,8,31,5,10,20,16,20,8,11,7,0,104,77,222,603,517,416,408,308,155,72,2772
SAL41283,0,0,0,0,0,0,4,10,7,18,0,0,0,0,0,0,0,3,3,12,0,0,3,0,5,6,3,0,0,19,20,57,115,154,157,183,150,87,24,954
SAL41284,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,5,9,9,10,10,10,3,0,52
SAL41285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7
SAL41286,0,0,0,0,0,0,6,14,6,32,0,0,3,0,0,0,0,0,0,6,3,4,3,3,0,14,7,3,0,39,7,17,45,35,55,101,77,50,11,399
SAL41287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7
SAL41288,7,11,81,94,67,40,111,132,92,630,0,11,77,88,125,76,68,36,21,499,22,31,83,91,85,74,69,65,49,571,202,587,1308,1096,1032,936,786,523,294,6767
SAL41289,5,3,23,24,30,64,107,81,26,363,0,6,22,47,55,44,35,24,4,239,21,17,59,56,48,36,37,33,8,309,156,394,915,816,735,773,638,321,92,4827
SAL41290,5,13,25,45,35,36,77,125,53,407,0,0,26,38,44,27,22,12,6,180,21,16,49,53,41,43,51,67,25,362,204,537,1189,1160,1090,1047,928,710,290,7160
SAL41291,0,0,3,5,4,8,33,34,11,107,0,0,0,3,3,6,3,0,0,19,9,8,9,16,15,21,12,8,0,104,127,268,557,548,604,624,434,181,48,3396
SAL41292,9,13,47,68,65,95,146,108,48,599,0,7,38,48,80,73,42,22,13,322,51,47,131,117,91,81,62,40,25,647,308,667,1585,1524,1157,1202,918,444,158,7969
SAL41293,0,0,12,16,10,12,18,24,3,98,0,0,7,13,8,9,9,4,0,54,7,5,13,18,12,16,12,6,10,100,57,97,279,305,265,299,272,140,32,1748
SAL41294,0,0,3,10,9,9,14,9,11,78,0,0,0,8,13,8,8,4,8,43,4,4,13,13,12,0,0,5,0,48,40,74,179,173,176,136,139,60,35,1014
SAL41295,0,0,0,0,0,0,4,4,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11,0,0,0,0,0,11,15,23,40,87
SAL41296,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,5,0,25
SAL41297,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,9,9,4,17,0,0,0,48
SAL41298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,5,0,0,12
SAL41299,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,17,36,16,16,10,3,113
SAL41300,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,5,0,14,0,5,8,3,14,6,11,8,0,51
SAL41301,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,6,3,8,11,4,15,11,6,0,70
SAL41302,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,11,9,12,11,16,3,0,67
SAL41303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,14,13,9,10,8,0,64
SAL41304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,4,7,3,0,20
SAL41305,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,14,3,21,34,36,55,64,25,10,0,252
SAL41306,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,9,10,17,13,23,13,10,0,101
SAL41307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,4,0,22
SAL41308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,18,17,0,0,45
SAL41309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,6
SAL41310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,13,3,7,22,16,35,28,36,17,0,171
SAL41311,0,0,0,0,0,3,4,4,7,21,0,0,0,0,0,3,4,0,0,12,0,9,7,8,3,10,9,7,0,53,39,89,203,262,275,322,296,114,40,1631
SAL41312,0,0,0,0,3,4,9,10,9,28,0,0,0,0,0,0,0,0,0,5,3,4,15,10,3,8,7,0,11,66,50,129,321,344,348,301,303,145,72,2019
SAL41313,0,0,5,0,6,14,33,26,16,108,0,0,3,0,8,6,8,7,0,26,11,7,22,11,14,20,9,8,6,105,71,301,644,473,332,333,337,177,77,2738
SAL41314,3,0,0,5,0,0,6,14,10,28,0,0,0,3,0,0,5,0,0,3,0,0,5,0,8,3,8,10,0,30,35,75,182,210,215,162,146,114,32,1171
SAL41315,0,0,8,6,0,13,34,51,33,147,0,0,0,0,0,0,4,0,0,6,4,9,14,23,13,15,14,43,74,208,98,227,494,556,504,517,523,381,220,3501
SAL41316,0,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,18,17,73,325,143,112,56,37,11,5,778
SAL41317,0,0,0,10,0,5,11,12,13,47,0,0,0,0,0,0,5,3,0,7,11,15,21,21,9,11,6,8,0,107,117,333,1002,848,557,334,280,111,33,3612
SAL41318,0,0,3,4,5,6,20,39,24,102,0,0,0,0,0,0,5,7,0,15,13,9,20,33,35,18,29,32,14,201,161,331,625,851,834,709,557,332,92,4493
SAL41319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,10
SAL41320,3,0,7,3,17,44,137,248,132,607,0,0,7,9,24,10,21,51,38,165,25,28,91,55,62,61,68,55,55,502,214,650,1763,1351,1333,1297,1033,772,408,8827
SAL41321,0,0,0,0,0,0,12,33,10,56,0,0,0,0,0,5,0,3,0,13,4,0,0,0,5,4,9,0,6,37,62,139,254,345,368,305,295,217,64,2045
SAL41322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,4,13,9,3,6,0,42
SAL41323,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,5,0,3,9,15,39,60,19,0,152
SAL41324,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,5,8,7,5,0,0,29,10,6,34,23,27,28,27,6,0,158
SAL41325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,11,14,17,12,12,0,0,74
SAL41326,0,0,0,0,0,3,11,10,18,46,0,0,0,0,0,0,6,8,0,10,0,0,6,9,4,4,3,0,0,38,34,75,192,168,151,169,139,52,33,1021
SAL41327,0,0,0,3,0,0,14,11,7,37,0,0,0,0,0,0,0,0,0,6,10,6,15,15,24,22,15,14,0,122,64,146,317,333,391,377,300,119,14,2055
SAL41328,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,4,0,9,4,26,19,27,44,64,55,13,0,261
SAL41329,0,0,0,0,4,4,19,14,19,64,0,0,0,0,0,0,3,0,0,5,0,3,13,12,30,37,21,17,9,140,58,124,264,315,471,558,351,135,52,2335
SAL41330,0,0,7,0,13,11,49,68,62,210,0,0,0,0,3,3,3,3,6,25,21,20,35,45,48,44,50,34,10,305,89,197,507,585,582,628,623,335,204,3741
SAL41331,0,0,0,0,0,0,4,9,8,30,0,0,0,0,0,0,0,0,0,4,6,0,0,5,6,4,0,0,3,31,16,44,125,128,150,150,102,56,31,804
SAL41332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,3,0,0,0,0,8,5,0,7,15,31,9,4,9,4,90
SAL41333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,9,9,0,6,21,34,15,22,0,0,104
SAL41334,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,5,4,0,0,22,7,5,12,20,31,33,34,7,0,146
SAL41335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,5,0,0,19,3,6,19,6,6,4,0,0,0,48
SAL41336,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,7,3,10,13,17,24,29,14,17,0,115
SAL41337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,8,4,12,8,0,28
SAL41338,0,0,5,4,6,15,15,21,8,70,0,0,0,0,8,0,0,0,0,14,0,0,10,13,4,16,17,4,0,70,152,363,737,1066,970,833,544,172,39,4868
SAL41339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,10,0,11,5,6,0,31
SAL41340,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,5,0,12,4,15,14,11,0,60
SAL41341,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,14,10,17,9,6,0,0,66
SAL41342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,0,0,5,7,0,0,0,17
SAL41343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,5,10,10,0,0,30
SAL41344,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,7,22,17,25,42,52,34,31,0,234
SAL41345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,10,12,4,5,0,31
SAL41346,7,0,9,10,14,17,26,19,8,121,0,4,6,8,19,3,4,3,4,50,21,17,20,24,24,23,34,45,35,235,86,175,353,287,284,284,214,128,69,1879
SAL41347,5,0,5,17,16,22,31,18,0,109,0,3,4,10,13,9,7,4,0,50,19,10,52,55,33,36,18,21,7,256,103,221,578,435,349,275,200,92,18,2277
SAL41348,0,0,0,0,0,0,0,4,4,12,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,3,0,0,15,3,8,15,30,23,49,49,12,8,197
SAL41349,0,0,0,0,0,4,9,11,3,33,0,0,0,0,3,0,0,0,0,3,0,0,4,3,6,7,4,8,0,42,5,8,42,39,46,79,83,42,18,354
SAL41350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,7,5,0,0,38
SAL41351,0,0,0,3,3,7,19,29,19,82,0,0,0,0,5,0,0,0,0,3,8,9,51,25,34,38,21,12,0,208,30,98,176,107,170,190,146,90,28,1032
SAL41352,3,0,0,0,0,3,12,42,47,120,0,0,0,0,0,5,0,0,0,14,0,6,10,13,6,17,17,27,34,134,138,319,488,568,789,754,766,498,276,4596
SAL41353,0,0,0,0,0,8,9,17,13,46,0,0,0,0,0,0,5,0,0,4,0,3,11,12,5,9,6,10,5,68,53,136,329,344,325,372,329,211,96,2207
SAL41354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,4,5,0,0,17
SAL41355,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,5,0,0,7,3,8,14,8,6,0,48
SAL41356,0,0,3,9,4,10,24,43,34,120,0,0,3,4,5,3,8,14,4,38,12,13,11,11,11,12,16,13,13,116,85,325,848,652,543,501,423,257,149,3775
SAL41357,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9,0,3,0,20,8,12,33,26,27,59,28,24,7,230
SAL41358,0,0,0,0,0,8,5,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,10,8,3,22,31,30,36,45,16,3,196
SAL41359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3
SAL41360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,3,4,4,8,10,3,0,37
SAL41361,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,3,0,11,14,21,14,5,4,0,74
SAL41362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,15,3,0,45
SAL41363,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,37,53,33,73,95,69,39,16,434
SAL41364,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,0,3,7,8,6,7,5,3,0,0,44,20,31,53,75,112,123,88,32,7,533
SAL41365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,8,6,0,0,21
SAL41366,0,0,0,10,6,5,28,66,105,222,0,0,0,4,0,0,0,3,8,24,3,3,11,15,17,5,13,13,3,89,79,206,484,512,555,567,491,312,172,3377
SAL41367,0,0,0,3,9,0,3,5,0,28,0,0,3,5,4,7,0,3,0,16,6,7,23,10,5,6,9,0,0,67,43,244,663,486,294,200,128,35,3,2100
SAL41368,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,4,0,8,0,0,8,4,3,3,4,3,0,28,39,87,115,222,241,196,192,149,33,1275
SAL41369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,9,3,3,3,0,28
SAL41370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
SAL41371,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,5,0,8,8,26,9,6,4,68
SAL41372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,10,3,12,3,0,0,31
SAL41373,0,0,7,5,3,13,19,31,15,92,0,0,0,0,0,3,5,6,3,19,4,3,27,12,19,12,7,8,5,94,66,198,621,473,327,317,195,141,52,2380
SAL41374,0,0,0,5,0,0,10,26,14,51,0,0,0,0,4,4,5,4,4,21,4,4,4,6,10,4,8,6,4,45,35,118,199,190,221,199,153,99,35,1244
SAL41375,0,0,0,0,0,6,0,24,24,60,0,0,0,0,0,0,0,3,3,10,3,4,13,11,11,10,16,9,4,77,81,215,352,355,440,479,354,172,77,2515
SAL41376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,4,3,0,0,23
SAL41377,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,17,4,5,34,56,53,60,56,26,3,295
SAL41378,0,0,0,0,0,0,5,10,3,28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,3,26,0,8,47,39,54,111,126,101,21,500
SAL41379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,3,3,9,0,26
SAL41380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,9,0,3,0,0,3,4,4,0,0,15
SAL41381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL41382,0,0,0,0,0,3,0,7,6,17,0,0,0,0,0,0,0,0,3,4,0,0,7,3,4,0,3,4,0,27,13,51,165,123,118,126,100,57,25,776
SAL41383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,8,9,10,11,10,0,51
SAL41384,0,0,0,0,6,0,6,6,11,25,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,10,16,3,8,58,60,110,198,331,470,357,447,243,87,2299
SAL41385,0,4,16,12,7,6,28,20,5,100,0,4,0,0,0,0,0,0,0,9,7,7,38,33,19,26,19,15,9,180,48,153,536,434,316,306,237,101,26,2153
SAL41386,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,17,22,26,41,47,24,13,3,203
SAL41387,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6,0,4,4,8,0,0,18,12,16,37,83,79,52,37,9,4,331
SAL41388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,18
SAL41389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7
SAL41390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,7,12,4,0,42
SAL41391,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,12,4,5,35
SAL41392,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,8,7,5,3,16,20,13,25,4,7,84
SAL41393,0,0,0,0,3,0,3,3,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,0,3,15,27,53,79,144,201,157,149,82,29,928
SAL41394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
SAL41395,0,0,7,11,7,21,42,76,46,212,0,0,0,0,0,3,3,3,5,17,13,11,35,27,48,34,58,77,54,341,142,347,692,711,901,943,999,669,219,5624
SAL41396,0,0,0,0,5,6,19,24,22,82,0,0,0,0,0,0,0,0,0,5,3,3,6,11,23,29,29,15,11,134,18,43,143,144,185,281,301,102,54,1261
SAL41397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,13,12,0,0,0,35
SAL41398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,4,0,12
SAL41399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,7
