SAL_CODE_2021,P_Sol_sp_En_Tot_2011_2015,P_Sol_sp_En_Tot_2016,P_Sol_sp_En_Tot_2017,P_Sol_sp_En_Tot_2018,P_Sol_sp_En_Tot_2019,P_Sol_sp_En_Tot_2020,P_Sol_sp_En_Tot_2021,P_Sol_sp_En_Tot_Yr_arr_ns,P_Sol_sp_En_Tot_YoA_Tot,P_LanProf_En_ns_B_2005,P_LanProf_En_ns_2005_2010,P_LanProf_En_ns_2011_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_2017,P_LanProf_En_ns_2018,P_LanProf_En_ns_2019,P_LanProf_En_ns_2020,P_LanProf_En_ns_2021,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_Tot,P_Tot_B_2005,P_Tot_2005_2010,P_Tot_2011_2015,P_Tot_2016,P_Tot_2017,P_Tot_2018,P_Tot_2019,P_Tot_2020,P_Tot_2021,P_Tot_Yr_arrival_ns,P_Tot_YoA_Tot
SAL12295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12296,397,81,123,106,115,20,6,28,1244,3,0,0,0,0,0,0,0,0,0,6,722,286,442,87,124,115,130,19,8,61,2002
SAL12297,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,75,4,5,0,0,0,0,0,0,3,90
SAL12298,12,10,0,5,3,0,0,8,109,0,0,0,0,0,0,0,0,0,0,0,367,29,20,11,0,7,3,0,0,13,460
SAL12299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7
SAL12300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SAL12301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12302,140,34,49,88,104,39,0,18,755,0,0,0,0,0,0,0,0,0,3,3,389,123,184,47,58,97,115,40,0,44,1103
SAL12303,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,11
SAL12304,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,11
SAL12305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,15
SAL12306,304,68,71,69,68,29,6,43,1957,0,0,0,0,0,0,0,0,0,6,11,2569,571,601,114,126,113,96,42,9,90,4339
SAL12307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SAL12309,7,0,0,0,0,9,0,0,65,0,0,0,0,0,0,0,0,0,0,0,275,18,11,3,0,7,0,9,0,5,328
SAL12310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SAL12312,71,9,13,18,20,6,0,5,278,0,0,0,0,0,0,0,0,0,0,0,636,191,193,36,38,27,44,16,0,21,1197
SAL12313,15,3,0,3,0,0,0,5,122,0,0,0,0,0,0,0,0,0,0,0,352,28,37,3,4,3,0,3,5,3,435
SAL12314,585,77,78,61,74,45,8,37,2958,4,0,0,0,0,0,0,0,0,6,6,1855,745,661,91,89,66,81,46,8,62,3704
SAL12315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,4
SAL12316,155,15,19,21,15,3,0,14,683,5,0,0,0,0,0,0,0,0,4,3,634,152,176,16,30,25,17,3,0,39,1091
SAL12317,402,80,62,85,65,32,4,40,2218,0,0,0,0,0,0,0,0,0,0,0,1648,616,466,91,73,90,74,39,7,65,3182
SAL12318,35,7,5,22,12,10,0,3,321,4,0,0,0,0,0,0,0,0,3,6,849,100,57,13,17,25,19,8,0,19,1119
SAL12319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL12320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL12321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,6
SAL12322,120,36,29,49,18,13,0,35,719,0,0,0,0,0,0,0,0,0,0,0,655,176,192,48,50,64,47,23,4,59,1309
SAL12323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,13
SAL12324,149,28,33,27,61,12,5,4,903,0,0,0,0,0,0,0,0,0,0,0,554,190,178,34,36,38,62,14,10,9,1125
SAL12325,2057,636,815,1003,912,250,40,352,14111,6,0,8,0,0,3,3,0,0,90,106,6589,2388,2206,689,853,1050,956,265,46,472,15508
SAL12326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,31
SAL12328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,21
SAL12329,5,0,6,5,0,8,0,7,136,0,0,0,0,0,0,0,0,0,5,4,244,13,6,0,10,8,0,7,0,16,312
SAL12330,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,90,3,5,0,0,0,0,4,0,0,100
SAL12331,0,0,0,3,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,128,20,10,0,3,8,0,0,0,0,173
SAL12332,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,44,5,4,0,0,0,0,0,0,0,56
SAL12333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL12334,78,17,24,16,22,15,4,16,813,0,0,0,0,0,0,0,0,0,3,8,1398,252,209,33,47,39,37,26,6,28,2071
SAL12335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL12336,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8
SAL12337,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,19
SAL12338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6
SAL12339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
SAL12340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL12342,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,3,29
SAL12343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12344,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,79,8,0,0,5,0,0,0,0,0,98
SAL12345,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,19,3,3,0,0,0,0,0,0,7,36
SAL12346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL12347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12348,510,115,114,125,145,85,39,63,3242,5,0,0,0,0,0,0,0,0,0,4,2534,676,664,151,158,153,181,96,53,79,4743
SAL12349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL12350,5,0,0,0,6,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,103,11,11,0,0,0,6,0,0,0,128
SAL12351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12352,41,17,3,14,13,5,0,10,281,0,0,0,0,0,0,0,0,0,0,0,599,130,91,30,10,16,16,5,0,24,922
SAL12353,11,12,10,15,32,5,4,0,154,0,0,0,0,0,0,0,0,0,4,7,250,39,35,20,12,15,32,5,4,14,428
SAL12354,19,5,4,0,6,5,7,0,76,0,0,0,0,0,0,0,0,0,0,0,127,23,28,11,4,0,10,9,7,10,229
SAL12355,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,6,16
SAL12356,40,0,9,21,12,0,3,13,242,0,0,0,0,0,0,0,0,0,4,3,438,45,58,10,9,23,18,0,3,32,626
SAL12357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL12358,121,33,41,36,30,22,0,12,879,4,0,0,0,0,0,0,0,0,21,22,986,232,257,61,61,51,55,26,0,62,1790
SAL12359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4
SAL12360,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,3,34
SAL12361,3,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,82,0,9,0,0,0,0,0,0,0,90
SAL12362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL12364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL12366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL12367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12368,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3
SAL12369,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,0,0,0,0,48
SAL12370,2802,857,905,866,986,281,66,240,15653,4,0,3,0,0,5,0,3,0,417,440,7113,2855,3018,915,963,930,1041,300,73,717,17930
SAL12371,36,5,6,3,3,5,3,0,130,0,0,0,0,0,0,0,0,0,0,0,147,41,47,14,8,8,3,0,6,8,282
SAL12372,9,0,0,3,0,3,0,3,186,0,0,0,0,0,0,0,0,0,0,0,251,17,13,0,0,4,0,3,0,7,296
SAL12373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12374,44,17,8,6,0,3,0,0,139,0,0,0,0,0,0,0,0,0,0,0,67,33,58,17,8,6,0,3,0,0,194
SAL12375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9
SAL12376,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,0,0,41
SAL12377,5,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,41,11,6,0,0,0,0,0,0,7,71
SAL12378,5,0,4,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,41,3,7,0,5,3,0,3,0,5,59
SAL12379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL12380,22,4,0,6,0,0,0,3,153,0,0,0,0,0,0,0,0,0,0,0,334,60,54,15,5,6,0,0,0,12,488
SAL12381,0,0,0,9,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,0,9,0,0,0,0,32
SAL12382,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,25
SAL12383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12384,19,3,9,6,4,0,0,14,271,0,0,0,0,0,0,0,0,0,0,0,450,31,25,3,9,7,12,0,0,23,560
SAL12385,7,0,0,4,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,215,22,12,3,0,3,0,0,0,7,271
SAL12386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
SAL12387,30,10,14,15,17,0,4,14,335,0,0,0,0,0,0,0,0,0,0,0,594,83,66,16,21,11,28,9,9,30,870
SAL12388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12390,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,5,38
SAL12391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL12392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8
SAL12394,16,0,0,4,0,5,0,4,204,0,0,0,0,0,0,0,0,0,0,0,394,61,33,4,9,4,12,9,0,8,537
SAL12395,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,18
SAL12396,9,0,0,4,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,35,9,16,0,0,6,0,0,0,7,74
SAL12397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12398,0,0,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,94,9,10,0,0,3,0,0,0,0,122
SAL12399,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,4,0,0,0,29
SAL12400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12401,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
SAL12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12404,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,44,12,7,0,0,0,0,0,0,0,64
SAL12405,3,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,53,6,4,0,0,0,0,7,0,3,76
SAL12406,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,33
SAL12407,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,4,34
SAL12408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12410,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,3,5,0,0,0,0,0,0,0,27
SAL12411,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,9,0,0,0,40
SAL12412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL12413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL12416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL12417,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0,0,5,37
SAL12418,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,14
SAL12419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,20
SAL12420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12421,4,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,59,7,0,0,4,0,0,0,0,3,75
SAL12422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9
SAL12423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
SAL12424,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,8
SAL12425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12427,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,3,4,0,0,0,0,0,0,0,16
SAL12428,13,0,0,4,0,0,0,3,190,0,0,0,0,0,0,0,0,0,0,0,254,29,10,3,0,4,3,0,0,11,319
SAL12429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,15
SAL12430,57,5,9,10,10,3,0,8,830,0,0,0,0,0,0,0,0,0,0,0,1086,94,73,15,9,9,14,7,4,13,1326
SAL12431,599,227,92,103,140,37,13,67,3769,0,0,0,0,0,0,0,0,0,4,5,2204,688,634,234,104,117,140,35,13,86,4240
SAL12432,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,16
SAL12433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12435,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,16
SAL12436,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,22,5,0,5,0,0,0,0,0,0,23
SAL12437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12438,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
SAL12439,17,3,8,3,12,4,0,0,92,0,0,0,0,0,0,0,0,0,0,0,148,20,24,5,15,3,18,3,0,12,248
SAL12440,10,4,7,5,4,0,4,0,63,0,0,0,0,0,0,0,0,0,0,0,185,23,34,7,12,7,7,0,7,19,298
SAL12441,3,5,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,169,32,21,8,6,4,3,5,0,4,257
SAL12442,705,166,142,172,117,57,25,85,4592,0,0,0,0,0,0,0,0,0,5,13,2853,1150,785,193,157,187,133,63,27,113,5663
SAL12443,27,0,5,0,14,4,0,3,130,0,0,0,0,0,0,0,0,0,0,0,184,51,47,3,8,0,18,4,0,6,324
SAL12444,32,3,0,4,5,0,0,5,448,0,0,0,0,0,0,0,0,0,0,0,432,70,44,3,6,4,9,7,0,12,584
SAL12445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12446,1239,409,544,572,834,406,81,79,6027,3,0,0,0,0,0,3,0,0,68,76,1646,936,1402,463,589,618,951,468,100,174,7348
SAL12447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
SAL12450,0,0,0,5,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,49,11,6,0,5,5,0,0,0,0,79
SAL12451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12452,0,0,0,0,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,73,12,7,0,0,0,4,3,0,0,100
SAL12453,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,12
SAL12454,13,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,64,4,11,7,0,0,6,3,0,3,98
SAL12455,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11
SAL12456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12457,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,6
SAL12458,15,7,3,4,3,0,0,0,77,0,0,0,0,0,0,0,0,0,6,6,119,32,29,8,3,0,6,0,0,11,209
SAL12459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,12
SAL12461,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,0,0,0,0,0,0,40
SAL12462,31,13,10,7,15,0,4,14,487,0,0,0,0,0,0,0,0,0,206,208,703,98,77,23,18,12,23,7,3,238,1203
SAL12463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12465,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,86,9,0,0,0,0,0,0,0,6,103
SAL12466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,3,0,0,0,0,11
SAL12468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL12470,5,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,64,0,3,0,0,3,0,0,0,7,81
SAL12471,7,0,3,0,3,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,254,14,17,0,4,0,4,0,0,14,310
SAL12472,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,14
SAL12473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,12
SAL12474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6
SAL12475,0,0,0,5,7,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,37,3,5,0,0,5,7,0,0,5,52
SAL12476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7
SAL12477,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,19,0,5,0,0,0,0,0,0,0,28
SAL12478,52,4,5,12,13,3,0,8,252,0,0,0,0,0,0,0,0,0,0,0,315,68,76,10,10,17,21,9,4,11,536
SAL12479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8
SAL12480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6
SAL12481,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,14
SAL12482,6,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,72,10,4,0,0,0,5,4,0,5,99
SAL12483,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,9,40
SAL12484,7,0,0,0,3,0,0,0,22,5,0,0,0,0,0,0,0,0,0,5,77,9,9,0,5,4,5,0,0,9,121
SAL12485,378,143,164,184,300,119,22,23,2040,4,0,0,0,3,0,0,0,0,6,18,2285,826,1107,384,424,463,618,279,75,105,6565
SAL12486,152,55,67,51,64,25,0,16,1059,0,0,0,0,0,0,0,0,0,0,0,1078,402,353,106,94,80,81,51,6,36,2284
SAL12487,3,0,0,0,4,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,183,14,11,0,5,0,4,0,6,7,225
SAL12488,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,16
SAL12489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0,0,0,0,60,64
SAL12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
SAL12491,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,36,5,0,0,0,0,0,0,0,4,45
