SAL_CODE_2021,P_55_64_Ud_wk_L_5_hrs,P_55_64_Ud_wk_5_14_hrs,P_55_64_Ud_wk_15_29_hrs,P_55_64_Ud_wk_30h_more,P_55_64_no_Ud_wk,P_55_64_Ud_wk_ns,P_55_64_OS_vis,P_55_64_yr_Tot,P_65_74_Ud_wk_L_5_hrs,P_65_74_Ud_wk_5_14_hrs,P_65_74_Ud_wk_15_29_hrs,P_65_74_Ud_wk_30h_more,P_65_74_no_Ud_wk,P_65_74_Ud_wk_ns,P_65_74_OS_vis,P_65_74_yr_Tot,P_75_84_Ud_wk_L_5_hrs,P_75_84_Ud_wk_5_14_hrs,P_75_84_Ud_wk_15_29_hrs,P_75_84_Ud_wk_30h_more,P_75_84_no_Ud_wk,P_75_84_Ud_wk_ns,P_75_84_OS_vis,P_75_84_yr_Tot,P_85ov_Ud_wk_L_5_h,P_85ov_Ud_wk_5_14_h,P_85ov_Ud_wk_15_29_h,P_85ov_Ud_wk_30h_more,P_85ov_no_Ud_wk,P_85ov_Ud_wk_ns,P_85ov_OS_vis,P_85_yr_over_Tot,P_Tot_Ud_wk_L_5_hrs,P_Tot_Ud_wk_5_14_hrs,P_Tot_Ud_wk_15_29_hrs,P_Tot_Ud_wk_30h_more,P_Tot_no_Ud_wk,P_Tot_Ud_wk_ns,P_Tot_OS_vis,P_Total_Tot
SAL32333,45,61,32,24,64,37,4,259,18,33,20,18,63,58,0,198,3,9,0,6,20,10,0,48,0,0,3,0,5,0,0,4,292,379,178,151,515,308,0,1821
SAL32334,5,4,3,3,0,0,0,20,0,6,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,11,9,6,8,16,8,0,62
SAL32335,4,5,0,3,6,0,0,22,0,5,3,11,3,0,0,23,5,4,0,4,0,0,0,9,0,0,0,0,0,0,0,0,36,40,15,33,34,12,0,166
SAL32336,53,111,44,35,73,24,0,345,39,75,56,65,114,27,0,370,29,39,46,39,111,25,0,288,12,12,15,11,133,8,0,195,465,600,310,268,742,194,16,2598
SAL32337,0,0,0,0,4,0,0,11,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,5,3,25,6,0,46
SAL32338,18,40,16,11,20,7,0,119,5,18,15,12,23,0,0,87,3,5,10,4,6,0,0,31,0,0,0,0,3,0,0,10,127,177,93,66,153,21,0,631
SAL32339,0,3,0,0,7,0,0,6,0,0,4,4,0,0,0,9,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,4,5,7,7,8,11,0,0,45
SAL32340,32,88,31,24,53,11,0,238,20,36,29,49,49,12,0,193,15,22,13,13,39,9,0,112,0,7,0,0,6,0,0,19,284,429,180,166,351,82,0,1489
SAL32341,6,16,13,10,12,5,0,62,4,10,4,10,11,0,0,41,0,7,3,11,9,5,0,25,0,0,0,0,0,0,0,6,47,81,46,56,58,30,0,318
SAL32342,15,18,8,3,5,4,0,46,7,11,4,9,11,0,0,41,0,4,7,3,3,0,0,13,0,0,0,0,3,0,0,4,52,71,32,21,49,15,0,245
SAL32343,39,84,46,16,30,20,3,244,18,56,45,18,29,14,0,176,5,22,22,18,6,7,0,82,5,3,5,0,4,0,0,20,193,319,151,86,138,101,7,998
SAL32344,144,267,143,109,171,37,0,866,101,240,178,138,284,76,0,1014,63,110,104,85,207,83,0,649,20,22,16,15,57,80,0,208,789,1233,670,546,1210,392,5,4841
SAL32345,80,172,105,75,59,26,3,522,45,120,106,93,77,11,0,451,35,52,33,33,51,0,0,195,9,3,11,3,17,0,0,47,469,731,427,329,369,126,5,2457
SAL32346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SAL32347,18,44,39,27,25,4,0,162,17,58,69,49,60,13,0,261,3,17,12,7,15,6,0,65,0,0,0,0,3,0,0,6,54,152,125,91,128,30,0,586
SAL32348,5,0,0,0,9,0,0,8,0,9,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,6,7,14,8,0,57
SAL32349,12,11,10,17,5,14,0,61,4,4,6,4,4,15,0,33,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,62,91,107,115,96,127,0,600
SAL32350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32351,12,10,11,3,9,0,0,49,0,3,5,4,17,0,0,29,5,0,0,4,5,9,0,19,0,0,0,0,0,0,0,0,50,47,24,33,55,22,0,227
SAL32352,217,283,97,38,207,261,10,1112,212,273,101,56,226,284,0,1163,71,80,52,31,113,103,7,466,14,11,0,6,21,20,0,67,1061,1221,425,233,1239,1240,106,5519
SAL32353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3
SAL32354,3,6,0,0,36,30,0,82,0,0,5,0,19,7,0,31,0,0,0,0,9,0,0,13,0,0,0,0,5,0,0,5,41,25,7,3,174,329,18,594
SAL32355,5,3,3,0,0,0,0,13,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,46,32,10,0,0,123
SAL32356,8,29,10,5,12,0,0,62,5,9,9,3,18,5,0,55,0,5,0,0,9,0,0,11,0,0,0,0,0,0,0,0,58,91,43,38,60,7,0,304
SAL32357,3,3,8,7,4,6,0,32,0,10,8,5,5,3,0,29,6,5,0,3,4,0,0,17,0,0,0,0,0,0,0,0,23,45,23,22,43,25,11,195
SAL32358,4,11,0,0,6,5,0,27,4,0,0,0,4,4,0,13,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,3,16,32,7,9,28,10,0,100
SAL32359,5,11,11,13,10,0,0,56,4,4,6,3,11,5,0,40,0,5,0,4,7,0,0,16,0,0,0,0,0,0,0,3,28,50,28,30,53,10,0,190
SAL32360,0,5,0,0,0,0,0,7,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,6,12,4,3,3,0,25
SAL32361,12,18,13,15,8,6,0,80,6,10,10,12,11,11,0,50,7,0,3,3,13,0,0,23,0,0,0,0,0,0,0,0,66,82,54,54,59,26,0,343
SAL32362,14,29,14,9,11,0,0,80,4,17,11,12,0,3,0,49,3,3,6,11,6,0,0,31,0,0,0,0,0,0,0,0,82,143,86,66,59,10,0,460
SAL32363,9,15,9,9,11,0,0,55,0,21,16,15,14,3,0,65,0,7,0,3,5,0,0,23,0,0,0,0,0,0,0,0,50,74,42,53,66,25,0,315
SAL32364,3,0,3,0,7,0,0,19,7,8,8,4,3,0,0,24,0,4,3,0,3,0,0,14,0,0,0,0,0,0,0,0,29,37,28,14,34,5,0,142
SAL32365,17,43,24,10,4,0,0,90,14,28,21,11,9,0,0,86,7,12,15,4,5,3,0,52,3,0,0,0,4,0,0,5,109,154,79,43,59,39,0,488
SAL32366,3,4,0,0,0,0,0,11,0,3,4,0,12,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,7,0,23,3,0,59
SAL32367,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,4,3,4,0,0,32
SAL32368,66,139,76,42,129,21,0,476,51,106,48,55,152,24,0,435,26,38,35,45,142,26,0,306,9,20,12,6,74,6,0,127,539,723,343,278,904,168,4,2964
SAL32369,10,13,3,10,9,0,0,40,4,6,0,3,13,0,0,26,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,4,51,57,22,29,43,18,0,217
SAL32370,8,5,16,10,21,8,0,68,5,15,13,14,24,5,0,79,9,4,3,6,16,6,0,44,0,5,0,0,0,0,0,6,44,52,46,57,92,44,0,345
SAL32371,63,189,107,74,41,8,3,484,44,102,54,50,27,3,0,281,17,26,31,16,37,0,0,141,5,12,10,4,13,4,0,45,566,896,455,285,342,41,5,2599
SAL32372,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,4,6,6,0,36
SAL32373,13,14,6,0,20,3,0,55,0,13,0,0,11,0,0,32,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,31,45,15,9,76,12,4,192
SAL32374,16,28,13,9,13,0,0,80,9,13,12,22,20,0,0,77,3,3,9,8,8,0,0,34,0,0,0,0,0,0,0,0,87,120,60,68,97,22,0,457
SAL32375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,6,0,0,0,0,12
SAL32376,27,45,18,15,47,24,0,170,13,18,29,14,43,18,0,137,4,11,9,10,28,18,0,78,0,0,0,0,7,7,0,16,166,230,106,95,241,163,3,990
SAL32377,36,36,6,9,37,3,0,128,17,38,9,10,26,6,0,99,9,8,6,4,10,3,0,37,4,0,0,0,3,4,0,7,120,152,43,49,133,19,0,523
SAL32378,5,10,4,4,6,4,0,34,5,3,4,0,0,6,0,24,5,0,4,0,4,0,0,12,0,0,0,0,0,0,0,4,30,39,18,14,42,19,0,150
SAL32379,22,33,27,12,25,0,0,115,10,44,18,16,25,4,0,126,9,19,15,6,17,0,0,62,3,0,0,3,6,3,0,20,130,205,107,69,141,18,0,679
SAL32380,3,9,7,0,10,0,0,31,6,3,6,0,3,0,0,21,3,0,0,0,5,0,0,3,0,0,0,0,4,0,0,9,36,37,21,5,40,7,0,142
SAL32381,188,274,113,90,286,44,0,994,78,203,119,107,247,27,0,781,55,111,89,59,211,36,3,563,30,26,9,7,117,26,0,213,1380,1962,871,663,2153,394,8,7442
SAL32382,4,3,0,3,0,0,0,7,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,9,0,3,3,0,0,27
SAL32383,4,3,0,0,8,6,0,22,0,6,3,5,8,5,0,23,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,10,29,18,17,28,32,0,129
SAL32384,67,125,45,32,81,22,0,369,22,64,40,28,79,10,0,248,15,9,15,11,32,6,0,92,7,6,7,0,13,5,0,39,486,688,255,181,552,165,5,2333
SAL32385,52,91,47,28,64,26,3,321,40,89,61,36,85,34,0,351,12,30,25,17,27,10,0,132,3,0,0,0,4,4,0,11,237,359,196,134,271,151,8,1350
SAL32386,6,8,8,4,7,0,0,33,7,13,5,12,8,3,0,42,0,10,4,0,8,0,0,20,0,0,0,0,0,0,0,0,62,92,42,36,39,14,0,276
SAL32387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32388,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8
SAL32389,0,6,5,0,5,9,0,19,3,0,4,0,0,0,0,6,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,6,11,29,8,8,6,8,0,80
SAL32390,208,386,137,76,145,27,0,972,120,299,216,137,187,33,0,999,72,147,129,127,206,34,0,711,25,44,24,28,180,20,0,322,1487,2157,986,651,1414,205,0,6895
SAL32391,18,82,32,20,25,3,0,184,9,33,23,17,30,4,0,116,5,3,5,8,4,0,0,37,0,0,0,0,6,3,0,12,163,300,137,88,159,24,0,875
SAL32392,15,13,11,7,9,0,0,62,9,11,7,3,7,0,0,37,6,5,0,0,8,0,0,21,0,0,0,0,0,0,0,0,88,82,51,21,86,13,5,348
SAL32393,79,121,65,52,132,40,0,493,41,83,64,50,113,20,0,374,14,22,23,16,68,11,0,152,6,8,4,0,20,0,0,33,617,871,363,294,1056,298,0,3500
SAL32394,12,23,12,3,6,3,0,62,16,17,8,10,16,5,0,68,0,3,3,0,0,4,0,22,0,0,0,3,6,3,0,11,50,68,37,26,62,23,0,268
SAL32395,12,36,19,5,3,0,0,76,5,9,14,12,5,0,0,56,11,7,8,6,0,0,0,28,0,6,0,0,0,0,0,7,55,82,59,33,23,15,0,266
SAL32396,31,69,31,40,55,32,0,259,29,50,42,46,83,35,0,280,11,26,10,24,36,16,0,122,0,8,0,5,22,3,0,34,162,288,128,164,310,172,0,1221
SAL32397,21,22,5,6,19,61,0,144,9,7,18,10,30,23,0,101,0,0,4,3,11,10,0,34,0,0,0,0,3,0,0,4,79,103,49,38,135,353,0,760
SAL32398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32399,5,0,0,0,0,0,0,6,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4,0,5,0,0,39
SAL32400,120,212,67,31,67,17,4,516,47,84,58,32,67,9,0,310,18,38,24,17,39,10,0,148,3,5,7,3,18,0,0,35,1357,1724,521,251,859,160,8,4884
SAL32401,0,4,3,4,0,4,0,18,0,0,3,6,0,0,0,17,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15,25,21,18,22,18,0,121
SAL32402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32403,37,45,21,18,91,9,0,229,26,44,27,16,59,23,0,196,19,15,10,5,54,16,0,125,0,8,0,3,26,9,0,50,377,447,190,169,782,209,8,2186
SAL32404,6,9,5,11,4,5,0,40,0,0,6,10,4,0,0,21,0,0,3,0,3,6,0,16,0,0,0,0,0,0,0,0,15,18,27,30,15,15,0,115
SAL32405,300,499,221,148,525,99,5,1804,164,253,144,120,354,85,9,1131,56,63,33,29,154,21,0,355,30,9,9,0,43,7,0,91,3121,4157,1628,1508,5473,1275,35,17191
SAL32406,322,491,208,131,378,91,6,1628,227,485,286,184,530,81,0,1788,131,223,114,79,402,80,5,1036,41,58,21,20,222,22,0,387,1790,2486,1055,722,2547,626,21,9244
SAL32407,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,17
SAL32408,0,0,0,0,0,3,0,5,0,0,3,0,5,3,0,12,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,12,15,12,5,11,19,0,70
SAL32409,0,3,0,0,0,0,0,9,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,5,6,3,0,3,9,0,0,29
SAL32410,402,742,329,199,362,58,4,2087,204,425,364,229,450,49,9,1721,123,184,140,112,289,48,3,903,31,38,12,11,106,27,0,226,2975,3946,1867,1206,2890,487,22,13384
SAL32411,179,421,174,97,191,38,5,1101,82,190,116,85,156,47,4,680,32,77,40,27,75,82,4,341,7,11,8,9,32,81,0,156,1742,2460,1087,675,1508,440,18,7928
SAL32412,22,39,27,20,28,15,0,150,21,38,20,47,39,9,0,177,11,9,11,12,19,7,0,65,0,6,0,0,6,0,0,11,101,137,81,107,142,51,0,621
SAL32413,3,7,4,0,3,0,0,19,0,10,9,10,11,5,0,38,0,3,5,0,0,0,0,7,0,0,0,0,0,0,0,3,29,37,22,17,24,3,0,129
SAL32414,125,231,124,61,135,21,0,690,76,160,97,74,150,12,0,565,39,72,41,28,102,10,0,285,5,3,3,3,30,5,0,60,1312,1689,731,467,1207,239,7,5648
SAL32415,23,39,24,12,13,3,0,114,15,28,32,18,14,8,0,109,9,19,8,15,6,3,0,61,4,0,0,3,0,0,0,8,84,132,86,71,61,38,0,479
SAL32416,58,88,48,45,87,10,0,338,20,44,36,43,80,9,0,233,9,16,14,17,38,0,0,94,8,5,0,0,6,3,0,21,348,493,265,254,491,103,0,1953
SAL32417,251,394,182,142,354,29,7,1360,110,176,109,63,228,17,3,710,44,56,35,27,102,12,0,271,9,13,3,4,42,0,0,78,1733,2250,946,734,2435,295,19,8406
SAL32418,0,0,7,6,5,7,0,24,4,8,6,5,3,0,0,28,0,5,4,3,0,0,0,10,0,0,4,0,0,0,0,0,17,26,19,16,27,13,0,127
SAL32419,0,3,0,3,0,0,0,10,4,0,3,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,9,9,6,6,0,0,42
SAL32420,0,3,0,0,0,6,0,13,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,12,8,0,5,8,0,38
SAL32421,7,20,7,3,18,0,0,60,6,12,8,4,9,0,0,35,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,31,42,19,16,36,0,0,148
SAL32422,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,14,5,0,36
SAL32423,74,102,31,27,94,30,5,360,17,41,18,11,52,6,0,136,6,14,3,5,33,4,0,76,6,5,4,0,10,0,0,20,861,995,352,278,1460,352,20,4319
SAL32424,10,38,15,15,21,4,0,97,3,14,13,10,7,3,0,54,5,0,3,0,6,0,0,14,0,0,0,0,5,0,0,3,141,190,89,66,104,17,0,606
SAL32425,21,26,17,12,21,18,0,123,13,23,11,6,37,28,0,114,4,3,0,6,13,11,0,42,0,3,0,0,3,4,0,7,74,124,63,43,125,134,3,569
SAL32426,47,84,37,30,72,38,0,302,44,67,50,53,111,50,0,374,19,39,22,27,116,24,0,248,10,5,0,0,85,8,0,115,379,452,198,186,687,281,3,2183
SAL32427,3,5,8,3,3,10,0,32,3,5,4,0,5,3,0,19,4,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,35,41,21,21,13,23,0,155
SAL32428,4,31,11,9,8,4,0,70,7,8,6,12,8,0,0,43,0,8,3,6,0,0,0,20,0,0,0,0,0,0,0,0,35,84,31,48,27,21,0,246
SAL32429,0,7,3,0,13,0,0,22,5,3,0,0,8,0,0,21,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,30,43,23,10,38,4,0,150
SAL32430,4,13,3,7,4,3,0,41,3,9,4,3,3,0,0,23,0,0,0,5,9,0,0,14,0,0,0,0,3,0,0,3,29,50,19,20,36,7,0,167
SAL32431,0,6,3,3,0,0,0,14,0,0,3,3,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,9,8,12,0,0,52
SAL32432,9,11,10,6,0,15,0,52,10,6,3,6,14,6,0,43,0,4,6,0,0,0,0,11,0,0,0,0,0,0,0,0,59,71,40,26,41,46,0,285
SAL32433,52,119,42,23,81,10,11,335,25,44,28,16,44,0,6,166,7,14,11,8,18,0,0,58,0,3,0,0,0,0,0,5,651,1007,355,229,784,199,13,3231
SAL32434,3,13,6,3,5,0,0,38,5,5,0,8,6,6,0,28,0,0,0,0,4,0,0,7,0,0,0,0,3,0,0,5,18,44,15,19,24,24,0,148
SAL32435,70,120,92,57,94,0,0,430,42,79,82,50,93,6,0,362,26,19,18,19,42,5,0,123,0,5,0,0,18,0,0,18,297,462,272,201,426,31,0,1678
SAL32436,4,11,5,13,13,4,0,56,7,6,16,7,24,3,0,67,4,5,0,0,6,0,0,10,0,0,0,0,7,0,0,9,53,66,32,43,67,14,0,279
SAL32437,7,27,14,7,20,13,0,87,7,10,3,11,13,3,0,49,3,6,0,4,3,7,0,25,0,0,0,0,0,0,0,3,96,144,57,47,98,70,0,502
SAL32438,77,169,73,36,72,10,0,436,47,124,63,41,72,6,0,352,22,34,22,19,47,0,0,147,4,10,8,0,21,0,0,35,681,1083,428,270,646,71,5,3181
SAL32439,4,7,0,0,3,0,0,12,0,4,0,0,0,0,0,10,0,4,0,0,4,0,0,5,0,0,0,0,0,0,0,0,16,30,0,8,16,11,62,146
SAL32440,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6
SAL32441,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,5,0,24
SAL32442,61,55,36,30,114,24,0,325,23,48,40,31,109,19,0,264,8,31,17,4,116,20,0,204,7,9,0,4,74,9,0,98,332,461,249,200,848,286,6,2377
SAL32443,4,20,13,8,3,4,0,43,9,4,11,9,10,4,0,44,6,0,8,3,3,0,0,24,0,4,0,0,0,0,0,6,43,63,51,30,35,24,0,245
SAL32444,62,128,70,67,119,23,5,467,58,110,85,76,118,12,3,461,49,87,44,45,100,12,0,344,14,30,8,8,60,8,0,123,762,900,436,354,1331,265,30,4082
SAL32445,525,962,441,257,584,108,14,2890,336,718,498,297,694,132,13,2690,193,379,239,184,602,170,0,1762,77,86,48,39,288,149,0,681,4683,5901,2586,1649,5525,1254,66,21663
SAL32446,0,0,0,5,0,0,0,7,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,11,7,9,10,0,0,37
SAL32447,88,158,94,64,158,15,7,594,47,96,64,46,95,12,11,376,15,33,24,27,51,6,0,156,9,10,3,4,11,0,0,37,1154,1477,696,515,1672,179,44,5743
SAL32448,289,558,225,135,269,44,4,1513,175,412,236,207,315,43,0,1385,91,161,146,103,228,36,3,758,26,25,10,9,79,20,0,171,2609,3655,1647,1116,2421,417,9,11871
SAL32449,70,82,45,28,123,77,0,429,24,58,28,20,96,43,0,269,14,20,15,6,50,18,0,128,8,6,0,0,29,9,0,51,419,502,188,119,714,442,12,2389
SAL32450,5,3,3,3,0,5,0,24,0,0,3,0,9,3,0,11,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,20,19,14,14,21,14,0,98
SAL32451,24,49,11,10,39,8,0,147,14,16,12,12,40,5,0,103,4,3,0,3,27,0,0,45,3,3,0,0,50,3,0,64,284,371,106,99,434,90,6,1385
SAL32452,0,8,0,0,0,0,0,8,0,5,0,3,0,0,0,12,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,9,20,6,17,13,6,0,67
SAL32453,6,20,0,0,5,3,0,38,9,4,10,7,9,6,0,47,0,3,4,4,7,6,0,26,0,0,0,0,0,0,0,0,34,66,30,25,54,18,0,232
SAL32454,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,3,7,0,0,23
SAL32455,69,107,51,38,122,27,0,422,23,64,53,28,100,15,0,285,24,47,28,40,87,17,0,242,15,8,6,3,65,19,0,112,479,637,280,226,813,182,4,2629
SAL32456,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,5,11,0,0,32
SAL32457,6,15,7,5,4,5,0,37,3,0,5,0,0,4,0,10,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,3,24,20,20,14,20,9,0,108
SAL32458,36,46,21,7,35,35,0,189,3,9,15,4,11,3,0,39,3,0,0,0,7,0,0,16,0,0,0,0,0,0,0,3,309,419,146,114,383,275,0,1651
SAL32459,28,65,42,29,32,7,0,204,18,37,39,21,21,5,4,137,4,10,13,10,16,9,0,68,3,3,0,0,6,0,0,15,289,401,209,138,189,34,0,1263
SAL32460,3,5,8,6,13,0,0,32,4,3,4,3,13,4,0,34,4,3,0,5,4,3,0,19,0,0,0,0,4,0,0,3,17,19,20,19,42,10,0,130
SAL32461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,11
SAL32462,0,9,3,3,11,4,0,35,8,10,3,5,8,4,0,32,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,21,33,12,15,45,19,0,153
SAL32463,13,28,18,7,26,11,0,108,27,55,23,12,43,17,0,179,3,12,4,3,12,0,0,33,0,0,0,0,0,0,0,0,69,125,49,35,123,37,0,448
SAL32464,138,245,107,74,203,100,6,867,82,145,78,63,178,83,0,628,36,51,41,42,80,66,0,324,8,14,0,7,32,52,0,116,1112,1394,578,419,1446,813,20,5789
SAL32465,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,0,0,15
SAL32466,4,9,6,6,4,4,0,30,0,3,4,5,7,0,0,20,6,3,0,0,6,0,0,13,0,0,0,0,0,0,0,0,30,41,25,24,46,19,0,180
SAL32467,5,3,0,0,0,0,0,4,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,8,4,9,4,4,0,41
SAL32468,12,25,15,19,19,5,0,99,3,22,10,16,29,17,0,96,3,5,4,4,4,0,0,26,0,0,0,0,0,0,0,5,59,93,47,58,83,43,0,393
SAL32469,3,9,3,3,3,0,0,22,4,3,7,9,0,0,0,20,0,0,6,4,5,4,0,14,0,0,0,0,0,0,0,0,31,27,30,16,13,3,0,116
SAL32470,5,4,0,0,3,0,0,17,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,10,12,9,9,13,13,0,65
SAL32471,45,96,58,29,31,5,0,266,17,67,59,46,51,9,0,251,21,34,32,25,52,15,0,183,3,12,3,8,23,3,0,50,269,466,259,184,278,71,3,1530
SAL32472,4,3,5,0,10,5,0,24,4,3,0,4,12,3,0,22,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,4,23,17,15,11,40,7,0,123
SAL32473,41,109,48,41,72,28,0,343,36,92,72,57,43,36,0,334,20,32,29,18,43,12,0,160,0,0,5,0,4,3,0,22,396,583,295,203,416,183,0,2084
SAL32474,0,10,8,3,5,0,0,24,7,11,8,0,0,5,0,34,0,4,0,0,0,5,0,11,0,0,0,0,0,0,0,3,38,53,28,16,17,13,0,166
SAL32475,57,132,63,49,95,36,0,424,44,76,49,55,107,29,0,365,23,33,29,19,63,47,0,211,9,7,3,0,22,52,0,89,402,659,315,262,645,305,0,2590
SAL32476,3,3,5,4,0,0,0,15,0,0,4,0,0,0,0,7,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,15,12,7,9,0,0,49
SAL32477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32478,46,75,33,5,71,16,0,246,18,43,15,20,68,19,0,189,10,14,10,3,20,8,0,64,5,4,0,0,15,0,0,22,363,484,140,83,456,157,0,1681
SAL32479,11,37,17,25,20,12,0,124,13,33,16,9,26,0,0,107,5,8,10,4,10,0,0,34,7,0,0,0,0,0,0,9,99,158,68,60,134,26,0,542
SAL32480,0,4,3,4,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,3,13,4,12,17,3,0,53
SAL32481,3,4,0,0,3,3,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,16,6,8,21,15,0,75
SAL32482,3,32,11,8,29,17,0,94,0,11,0,12,18,14,0,61,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,33,68,28,27,87,75,4,317
SAL32483,143,249,120,54,191,17,3,782,95,174,165,108,232,26,0,802,84,122,100,86,338,56,0,784,31,41,19,8,213,79,0,395,1170,1498,756,516,1829,339,9,6123
SAL32484,18,14,12,8,22,10,0,77,5,13,12,4,18,16,0,61,0,0,0,5,4,6,0,18,0,0,0,0,0,0,0,0,36,54,32,26,64,54,0,269
SAL32485,0,3,0,0,0,0,0,4,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,6,5,9,9,0,48
